LGA_CODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
LGA56370,0,0,0,0,0,0,0,0,0,0,43,11,20,54,56,32,36,21,11,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,19,19,22,26,20,13,12,3,158,3,5,5,0,3,5,8,3,0,42,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,18,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,5,0,0,0,20,3,6,0,0,11,5,3,0,0,37,14,3,0,6,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
LGA56460,0,0,0,0,0,3,0,0,0,4,166,134,109,145,191,174,97,57,45,1124,0,0,0,0,0,0,0,0,0,0,74,49,31,36,27,18,11,12,7,263,0,0,0,0,0,0,0,0,0,0,200,167,119,124,163,134,67,60,15,1035,3,0,0,0,0,0,0,0,0,7,3,3,0,0,3,0,0,3,0,11,3,10,4,5,11,9,10,5,0,55,14,3,3,3,4,3,0,0,0,38,12,6,5,7,6,12,5,0,0,53,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,10,8,4,5,4,0,0,0,0,33,4,4,5,16,17,16,19,5,7,90,7,3,0,3,10,7,3,4,3,38,0,3,0,0,0,0,4,3,0,10,65,58,31,61,81,69,48,45,27,477,11,17,12,13,17,3,0,0,0,77,0,0,0,0,0,0,0,0,0,0
LGA56580,45,63,60,46,78,66,26,11,3,398,979,640,318,638,910,720,453,423,283,5367,0,0,0,0,0,0,0,0,0,0,21,29,20,27,34,38,9,6,8,193,0,0,0,0,0,0,0,0,0,4,1117,793,337,642,679,466,277,165,75,4546,10,23,4,12,13,11,14,9,3,90,53,35,22,34,40,24,18,13,3,247,3,0,7,5,4,4,5,0,3,31,3,3,7,4,0,0,0,3,0,19,23,14,18,21,24,7,9,3,0,125,0,0,0,0,3,0,0,0,0,5,14,7,5,11,8,5,3,0,3,53,17,11,6,25,18,11,10,0,0,97,67,57,32,68,92,92,58,67,32,557,5,3,0,0,4,0,3,18,13,48,0,5,0,0,0,0,0,0,0,8,211,211,65,150,219,180,101,91,57,1277,79,54,47,47,54,44,15,8,3,345,0,0,0,0,6,5,0,5,0,13
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,9,7,8,3,0,0,33,100,60,64,50,42,26,14,3,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,22,21,3,13,11,10,3,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,13,37,16,21,21,14,13,5,3,0,126,20,29,16,11,14,3,0,0,0,90,0,0,0,0,0,0,0,0,0,3
LGA56730,0,0,3,7,3,4,0,0,0,22,383,196,230,289,430,366,262,162,52,2364,0,0,0,0,0,0,0,0,0,0,21,22,14,24,16,18,15,0,0,133,26,6,7,5,4,6,3,3,0,57,487,263,228,286,302,288,151,142,41,2186,15,23,12,13,17,5,9,4,3,112,3,6,3,6,7,7,3,3,0,43,15,7,12,10,25,16,9,3,0,99,0,3,0,0,3,0,3,0,0,16,5,8,3,10,10,9,10,3,0,64,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,9,0,0,0,24,4,5,4,3,5,4,0,3,0,28,10,11,9,17,36,41,19,18,4,160,15,5,3,15,11,13,6,6,0,66,0,3,0,0,3,4,6,5,0,29,27,33,24,41,76,66,48,35,12,361,52,36,24,33,30,25,7,3,0,215,3,0,3,3,0,0,3,0,0,19
LGA56790,0,0,0,4,3,0,0,0,0,12,147,48,78,138,176,177,138,58,15,978,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,177,57,85,105,120,88,58,20,5,719,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,4,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,4,10,0,3,7,12,14,18,7,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,18,9,13,31,30,51,31,14,4,192,4,0,3,3,3,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,17,5,5,8,18,7,9,5,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,3,5,7,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,11,0,0,0,0,27,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA56930,3,0,0,0,4,0,0,0,0,14,105,97,16,50,94,71,60,42,14,556,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,87,76,17,31,63,39,10,19,3,344,4,0,0,0,0,0,0,0,0,7,4,8,0,3,8,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,11,0,5,20,17,7,3,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,6,7,3,13,4,3,3,63,3,6,0,3,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
LGA57000,0,0,0,0,0,0,0,0,0,3,43,14,6,55,38,25,16,9,0,205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,4,14,18,12,11,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,3,3,3,3,11,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,25,186,148,64,62,36,24,7,0,557,20,143,185,170,188,296,126,92,24,1251,0,0,0,0,0,0,0,0,0,0,5,31,24,16,21,17,13,9,0,131,0,0,0,0,0,0,0,3,0,3,118,481,482,294,305,290,152,68,22,2211,0,3,8,3,0,4,0,0,0,16,16,23,25,27,22,19,18,0,0,154,3,0,5,3,4,0,4,0,0,26,0,0,0,3,0,0,0,0,0,6,3,14,21,8,9,8,5,9,3,84,0,0,0,0,0,0,0,0,0,3,0,17,19,12,8,3,0,0,0,57,0,11,17,8,12,6,3,0,0,61,9,43,42,18,48,43,27,16,11,248,4,0,0,0,3,7,0,0,0,12,0,0,0,0,5,0,0,0,0,5,3,60,40,37,50,43,33,13,4,286,22,60,53,30,23,13,4,0,0,202,0,3,6,0,0,7,3,0,0,18
LGA57140,0,0,0,0,3,0,0,0,0,3,40,15,19,39,45,62,43,25,9,296,0,0,0,0,0,0,0,0,0,0,13,21,5,8,13,14,14,0,0,93,0,0,0,0,0,0,0,0,0,0,37,10,13,23,21,19,21,7,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,20,0,0,0,3,0,0,0,0,0,3,7,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,7,9,5,13,19,12,12,16,9,97,0,0,3,0,0,4,0,0,0,20,0,0,0,0,0,0,3,0,0,3
LGA57210,3,0,3,3,4,9,0,0,0,20,140,74,79,153,189,219,132,94,24,1112,0,0,0,0,0,0,0,0,0,0,50,20,8,23,22,25,10,9,5,174,0,0,0,0,0,0,0,0,0,0,84,37,45,79,75,77,50,17,9,464,0,0,0,0,0,0,0,0,3,11,0,3,4,0,3,0,0,0,0,13,13,3,6,5,10,4,8,4,3,56,0,3,0,0,3,0,0,0,0,4,3,0,0,3,4,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,13,10,10,10,6,4,5,0,4,0,43,4,5,0,11,24,12,23,7,0,88,0,0,0,0,3,0,0,3,0,8,3,3,0,0,0,3,0,3,0,20,33,12,19,26,62,49,34,26,7,275,54,14,15,24,33,7,4,3,0,152,0,0,0,0,3,4,0,0,0,9
LGA57280,16,4,18,20,19,17,0,0,0,98,246,126,247,296,320,180,50,13,3,1491,0,0,0,0,0,0,0,0,0,0,39,16,23,24,12,17,3,0,0,139,0,0,0,0,0,0,0,0,0,0,507,333,366,398,322,184,63,17,4,2194,12,8,10,7,3,3,4,0,0,46,17,16,10,12,18,10,4,3,0,91,11,6,9,6,11,3,0,0,0,47,9,4,3,10,3,3,0,0,0,35,7,3,13,14,13,4,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,17,42,19,16,25,22,6,0,0,0,129,26,13,25,41,42,29,3,0,0,173,4,4,0,3,3,0,0,0,0,12,11,6,5,7,3,0,0,0,0,32,47,24,56,56,59,25,4,4,0,281,53,17,30,33,18,18,0,0,0,166,3,0,3,0,0,0,0,0,0,11
LGA57350,0,0,0,0,0,0,0,0,0,0,73,19,24,49,53,32,50,25,10,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,36,5,8,26,34,27,16,10,0,166,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,5,0,0,0,16,0,0,0,0,7,5,3,0,0,25,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,6,7,21,35,10,16,15,8,129,0,0,0,3,7,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,3,3,5,0,0,0,0,16,57,19,36,71,70,89,37,11,3,403,0,0,0,0,0,0,0,0,0,0,5,0,0,6,6,8,10,0,0,33,0,0,0,0,0,0,0,0,0,0,72,35,77,74,63,53,20,5,0,390,3,0,0,0,0,0,0,0,0,4,3,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,4,13,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,12,11,20,0,4,0,60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,21,12,15,28,41,26,16,4,0,171,0,0,3,3,7,3,0,0,0,19,0,0,0,0,3,0,0,0,0,5
LGA57490,66,57,75,110,80,41,8,6,4,446,3254,1996,2015,3473,3159,2981,2331,1513,410,21138,0,0,0,0,0,0,0,0,0,0,285,172,121,180,180,139,89,55,21,1239,0,0,0,0,0,0,4,0,0,3,3489,2180,1945,2476,2122,1573,1133,584,125,15631,109,55,34,61,73,61,59,32,12,499,113,95,95,110,100,66,26,22,3,629,132,87,74,91,88,76,49,26,3,629,101,67,45,32,37,20,12,8,0,331,212,101,70,124,75,78,61,52,10,784,0,0,0,0,0,0,0,0,0,0,27,23,30,46,42,25,13,3,3,225,171,127,74,112,117,56,49,7,0,713,224,168,150,304,345,367,299,181,45,2091,73,53,27,57,52,50,35,17,4,372,32,12,14,10,19,15,3,3,0,108,449,261,234,398,435,384,342,240,71,2808,448,289,218,257,185,130,70,37,9,1634,16,5,14,26,8,14,13,3,3,102
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,12,7,22,12,11,11,4,0,0,83,520,322,245,591,629,585,319,116,40,3369,0,0,0,0,0,0,0,0,0,0,53,19,18,40,43,43,18,9,3,252,0,0,0,0,0,0,0,5,0,7,440,251,219,388,341,254,117,69,14,2083,18,8,0,11,9,7,7,3,0,68,6,10,3,4,5,3,0,4,0,36,6,8,11,5,3,9,0,0,0,46,3,9,4,3,4,7,0,0,0,32,9,8,9,10,15,16,5,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,0,0,22,12,7,0,3,5,6,0,0,0,39,235,80,48,119,76,80,39,23,9,706,4,0,3,9,11,6,6,0,0,35,3,5,0,3,3,7,3,3,0,26,68,52,11,61,79,79,42,11,11,416,79,55,26,42,34,22,14,3,3,280,6,0,0,0,3,0,0,0,0,8
LGA57770,0,0,0,0,0,0,3,0,0,3,18,7,16,25,41,50,25,19,4,203,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,25,13,18,21,30,23,14,7,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,5,0,3,6,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,3,3,7,12,3,0,0,27,0,3,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0
LGA57840,104,340,256,155,165,97,45,27,6,1202,650,766,716,935,1089,1128,601,710,365,6963,0,0,0,0,0,0,0,0,0,0,79,93,79,80,72,41,25,37,35,549,18,19,9,7,5,3,0,5,3,62,1620,1752,1306,1316,1306,990,551,428,160,9426,21,29,25,8,31,25,19,19,9,186,64,64,64,74,57,52,54,24,13,460,15,18,22,17,18,24,10,10,13,147,14,12,8,10,20,13,5,8,4,91,10,33,32,40,24,28,23,9,5,203,4,3,3,6,0,0,0,0,0,18,7,16,18,21,13,11,4,4,3,98,55,66,63,48,36,31,7,4,0,309,65,82,90,105,165,147,80,88,43,865,4,0,4,3,8,12,10,3,3,48,0,16,9,0,5,3,4,4,3,53,309,351,179,252,342,280,143,179,101,2125,143,186,146,104,127,63,30,25,5,821,13,14,6,9,12,12,12,0,10,74
LGA57910,704,655,823,791,794,426,191,95,24,4492,3425,2723,3525,4210,4121,4324,3246,2681,1018,29281,0,0,0,0,0,0,0,0,0,0,382,335,355,288,284,264,149,130,54,2234,6,0,4,5,3,8,4,6,0,45,9191,6745,7037,7583,6473,5492,4476,2953,834,50785,106,79,95,89,83,132,121,95,41,841,1181,946,970,1102,1132,844,824,441,78,7524,123,129,151,137,133,127,77,54,16,957,87,73,65,55,57,48,34,26,11,442,82,94,139,130,129,140,111,99,14,936,37,19,31,25,19,11,6,0,0,146,99,80,106,107,90,57,42,33,14,624,265,248,222,183,201,167,83,33,17,1410,164,187,291,384,503,498,469,414,137,3050,38,39,44,35,60,75,68,39,16,413,31,46,44,30,30,19,17,21,6,245,623,551,568,699,889,929,740,614,265,5869,611,533,496,473,410,301,156,75,33,3089,28,25,23,36,38,31,32,13,3,221
LGA57980,33,144,95,48,51,49,8,7,4,435,360,388,402,433,481,494,312,223,107,3211,0,0,0,0,0,0,0,0,0,0,9,30,37,18,11,14,10,3,3,129,0,0,0,0,0,0,0,0,0,6,427,554,548,488,420,356,262,153,56,3258,3,11,11,9,12,13,10,3,0,71,33,27,22,36,37,36,22,13,3,242,6,3,10,7,3,6,7,6,0,47,0,0,3,0,0,0,0,0,0,8,18,24,12,19,15,10,5,8,3,119,0,0,0,0,3,0,0,0,0,8,3,17,8,4,3,3,0,0,3,39,8,29,10,10,7,12,0,0,0,63,18,58,53,44,36,52,33,27,18,348,0,0,4,0,5,3,3,3,0,19,3,6,3,3,0,3,0,0,0,18,92,115,91,112,116,105,64,53,15,755,40,70,49,47,42,39,4,3,0,298,3,7,4,0,0,3,0,3,0,23
LGA58050,537,305,440,482,436,211,72,36,13,2529,2959,1840,1875,3102,2853,2406,1449,856,238,17576,0,0,0,0,0,0,0,0,0,0,316,180,213,211,176,139,80,46,15,1377,4,11,0,4,7,9,3,3,0,43,5439,3303,3028,3882,3308,2253,1386,795,205,23612,86,42,52,57,62,58,33,10,3,403,296,184,230,242,197,136,57,29,4,1374,102,63,83,75,95,72,35,24,5,549,125,84,62,67,47,39,17,7,3,454,69,32,55,65,62,64,34,27,4,413,17,3,7,15,3,0,0,0,0,43,78,51,51,62,59,35,10,3,0,344,340,226,137,201,212,90,41,22,4,1260,153,96,134,273,357,298,181,98,36,1623,93,58,45,68,61,48,39,18,3,430,40,37,24,33,34,28,19,9,4,229,352,264,207,378,430,357,210,134,45,2374,573,346,292,327,230,154,48,37,4,2014,29,29,22,31,25,24,15,3,3,171
LGA58190,0,0,0,0,0,0,0,0,0,0,36,3,14,21,15,9,15,9,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,11,17,14,16,5,4,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,13,6,5,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,3,30,17,25,33,39,23,16,17,4,207,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,19,13,20,18,28,9,4,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,5,5,5,9,5,0,5,3,59,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
LGA58330,7,3,3,0,3,3,0,0,0,22,154,53,58,157,178,248,122,56,11,1043,0,0,0,0,0,0,0,0,0,0,25,8,11,10,12,16,11,0,0,88,0,3,0,0,0,0,0,0,0,3,133,53,48,114,127,120,62,25,4,688,3,3,0,3,0,3,3,0,0,21,3,0,0,0,3,3,0,0,0,15,3,7,6,14,4,17,0,3,0,54,7,0,0,4,0,0,0,0,0,11,9,0,0,4,7,9,5,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,0,0,0,21,0,0,0,0,0,3,0,0,0,10,3,3,3,14,17,22,9,3,0,74,0,0,0,5,0,4,3,0,0,14,20,6,4,4,5,4,0,0,0,42,8,8,0,20,36,39,25,9,3,141,13,3,3,3,13,14,7,0,0,57,0,3,0,0,0,0,0,0,0,6
