LGA_NAME16	Year	CountryOfBirth	Sex	persons
Tatiara (DC)	2006		M	222
Tatiara (DC)	2006	AUS	F	2918
Tatiara (DC)	2006	AUS	M	3157
Tatiara (DC)	2006	CAN	F	0
Tatiara (DC)	2006	CAN	M	0
Tatiara (DC)	2006	CHN	F	5
Tatiara (DC)	2006	CHN	M	22
Tatiara (DC)	2006	DEU	F	11
Tatiara (DC)	2006	DEU	M	14
Tatiara (DC)	2006	EGY	F	0
Tatiara (DC)	2006	EGY	M	0
Tatiara (DC)	2006	FJI	F	0
Tatiara (DC)	2006	FJI	M	3
Tatiara (DC)	2006	GBR	F	67
Tatiara (DC)	2006	GBR	M	50
Tatiara (DC)	2006	GRC	F	0
Tatiara (DC)	2006	GRC	M	0
Tatiara (DC)	2006	HKG	F	0
Tatiara (DC)	2006	HKG	M	0
Tatiara (DC)	2006	HRV	F	0
Tatiara (DC)	2006	HRV	M	0
Tatiara (DC)	2006	IDN	F	3
Tatiara (DC)	2006	IDN	M	0
Tatiara (DC)	2006	IND	F	0
Tatiara (DC)	2006	IND	M	3
Tatiara (DC)	2006	IRL	F	4
Tatiara (DC)	2006	IRL	M	0
Tatiara (DC)	2006	IRN	F	0
Tatiara (DC)	2006	IRN	M	0
Tatiara (DC)	2006	IRQ	F	0
Tatiara (DC)	2006	IRQ	M	0
Tatiara (DC)	2006	ITA	F	9
Tatiara (DC)	2006	ITA	M	5
Tatiara (DC)	2006	JPN	F	0
Tatiara (DC)	2006	JPN	M	0
Tatiara (DC)	2006	KOR	F	3
Tatiara (DC)	2006	KOR	M	3
Tatiara (DC)	2006	LBN	F	0
Tatiara (DC)	2006	LBN	M	0
Tatiara (DC)	2006	LKA	F	0
Tatiara (DC)	2006	LKA	M	0
Tatiara (DC)	2006	MKD	F	0
Tatiara (DC)	2006	MKD	M	0
Tatiara (DC)	2006	MLT	F	0
Tatiara (DC)	2006	MLT	M	0
Tatiara (DC)	2006	MYS	F	3
Tatiara (DC)	2006	MYS	M	0
Tatiara (DC)	2006	NLD	F	6
Tatiara (DC)	2006	NLD	M	10
Tatiara (DC)	2006	NZL	F	44
Tatiara (DC)	2006	NZL	M	43
Tatiara (DC)	2006	PAK	F	0
Tatiara (DC)	2006	PAK	M	0
Tatiara (DC)	2006	PHL	F	8
Tatiara (DC)	2006	PHL	M	3
Tatiara (DC)	2006	POL	F	0
Tatiara (DC)	2006	POL	M	0
Tatiara (DC)	2006	SGP	F	3
Tatiara (DC)	2006	SGP	M	0
Tatiara (DC)	2006	THA	F	6
Tatiara (DC)	2006	THA	M	0
Tatiara (DC)	2006	TUR	F	0
Tatiara (DC)	2006	TUR	M	0
Tatiara (DC)	2006	USA	F	6
Tatiara (DC)	2006	USA	M	0
Tatiara (DC)	2006	VNM	F	4
Tatiara (DC)	2006	VNM	M	4
Tatiara (DC)	2006	ZAF	F	9
Tatiara (DC)	2006	ZAF	M	16
Tatiara (DC)	2006	ZWE	F	9
Tatiara (DC)	2006	ZWE	M	18
Tatiara (DC)	2011		F	120
Tatiara (DC)	2011		M	153
Tatiara (DC)	2011	AUS	F	2768
Tatiara (DC)	2011	AUS	M	2928
Tatiara (DC)	2011	CAN	F	0
Tatiara (DC)	2011	CAN	M	3
Tatiara (DC)	2011	CHN	F	24
Tatiara (DC)	2011	CHN	M	26
Tatiara (DC)	2011	DEU	F	9
Tatiara (DC)	2011	DEU	M	11
Tatiara (DC)	2011	EGY	F	0
Tatiara (DC)	2011	EGY	M	0
Tatiara (DC)	2011	FJI	F	4
Tatiara (DC)	2011	FJI	M	3
Tatiara (DC)	2011	GBR	F	70
Tatiara (DC)	2011	GBR	M	63
Tatiara (DC)	2011	GRC	F	0
Tatiara (DC)	2011	GRC	M	0
Tatiara (DC)	2011	HKG	F	0
Tatiara (DC)	2011	HKG	M	0
Tatiara (DC)	2011	HRV	F	0
Tatiara (DC)	2011	HRV	M	0
Tatiara (DC)	2011	IDN	F	3
Tatiara (DC)	2011	IDN	M	0
Tatiara (DC)	2011	IND	F	31
Tatiara (DC)	2011	IND	M	38
Tatiara (DC)	2011	IRL	F	3
Tatiara (DC)	2011	IRL	M	9
Tatiara (DC)	2011	IRN	F	0
Tatiara (DC)	2011	IRN	M	0
Tatiara (DC)	2011	IRQ	F	0
Tatiara (DC)	2011	IRQ	M	0
Tatiara (DC)	2011	ITA	F	10
Tatiara (DC)	2011	ITA	M	8
Tatiara (DC)	2011	JPN	F	0
Tatiara (DC)	2011	JPN	M	0
Tatiara (DC)	2011	KOR	F	8
Tatiara (DC)	2011	KOR	M	0
Tatiara (DC)	2011	LBN	F	0
Tatiara (DC)	2011	LBN	M	0
Tatiara (DC)	2011	LKA	F	8
Tatiara (DC)	2011	LKA	M	5
Tatiara (DC)	2011	MKD	F	0
Tatiara (DC)	2011	MKD	M	0
Tatiara (DC)	2011	MLT	F	0
Tatiara (DC)	2011	MLT	M	0
Tatiara (DC)	2011	MYS	F	0
Tatiara (DC)	2011	MYS	M	0
Tatiara (DC)	2011	NLD	F	9
Tatiara (DC)	2011	NLD	M	15
Tatiara (DC)	2011	NZL	F	45
Tatiara (DC)	2011	NZL	M	45
Tatiara (DC)	2011	PAK	F	0
Tatiara (DC)	2011	PAK	M	0
Tatiara (DC)	2011	PHL	F	46
Tatiara (DC)	2011	PHL	M	39
Tatiara (DC)	2011	POL	F	4
Tatiara (DC)	2011	POL	M	0
Tatiara (DC)	2011	SGP	F	0
Tatiara (DC)	2011	SGP	M	0
Tatiara (DC)	2011	THA	F	0
Tatiara (DC)	2011	THA	M	0
Tatiara (DC)	2011	TUR	F	0
Tatiara (DC)	2011	TUR	M	0
Tatiara (DC)	2011	USA	F	4
Tatiara (DC)	2011	USA	M	6
Tatiara (DC)	2011	VNM	F	0
Tatiara (DC)	2011	VNM	M	4
Tatiara (DC)	2011	ZAF	F	0
Tatiara (DC)	2011	ZAF	M	10
Tatiara (DC)	2011	ZWE	F	9
Tatiara (DC)	2011	ZWE	M	12
Tatiara (DC)	2016		F	336
Tatiara (DC)	2016		M	454
Tatiara (DC)	2016	AUS	F	2543
Tatiara (DC)	2016	AUS	M	2782
Tatiara (DC)	2016	CAN	F	0
Tatiara (DC)	2016	CAN	M	0
Tatiara (DC)	2016	CHN	F	14
Tatiara (DC)	2016	CHN	M	10
Tatiara (DC)	2016	DEU	F	13
Tatiara (DC)	2016	DEU	M	6
Tatiara (DC)	2016	EGY	F	0
Tatiara (DC)	2016	EGY	M	0
Tatiara (DC)	2016	FJI	F	4
Tatiara (DC)	2016	FJI	M	0
Tatiara (DC)	2016	GBR	F	74
Tatiara (DC)	2016	GBR	M	51
Tatiara (DC)	2016	GRC	F	0
Tatiara (DC)	2016	GRC	M	0
Tatiara (DC)	2016	HKG	F	3
Tatiara (DC)	2016	HKG	M	0
Tatiara (DC)	2016	HRV	F	0
Tatiara (DC)	2016	HRV	M	0
Tatiara (DC)	2016	IDN	F	9
Tatiara (DC)	2016	IDN	M	0
Tatiara (DC)	2016	IND	F	7
Tatiara (DC)	2016	IND	M	3
Tatiara (DC)	2016	IRL	F	9
Tatiara (DC)	2016	IRL	M	0
Tatiara (DC)	2016	IRN	F	3
Tatiara (DC)	2016	IRN	M	5
Tatiara (DC)	2016	IRQ	F	0
Tatiara (DC)	2016	IRQ	M	0
Tatiara (DC)	2016	ITA	F	3
Tatiara (DC)	2016	ITA	M	3
Tatiara (DC)	2016	JPN	F	0
Tatiara (DC)	2016	JPN	M	0
Tatiara (DC)	2016	KOR	F	5
Tatiara (DC)	2016	KOR	M	0
Tatiara (DC)	2016	LBN	F	0
Tatiara (DC)	2016	LBN	M	0
Tatiara (DC)	2016	LKA	F	6
Tatiara (DC)	2016	LKA	M	17
Tatiara (DC)	2016	MKD	F	0
Tatiara (DC)	2016	MKD	M	0
Tatiara (DC)	2016	MLT	F	0
Tatiara (DC)	2016	MLT	M	0
Tatiara (DC)	2016	MYS	F	5
Tatiara (DC)	2016	MYS	M	0
Tatiara (DC)	2016	NLD	F	9
Tatiara (DC)	2016	NLD	M	13
Tatiara (DC)	2016	NZL	F	31
Tatiara (DC)	2016	NZL	M	43
Tatiara (DC)	2016	PAK	F	3
Tatiara (DC)	2016	PAK	M	6
Tatiara (DC)	2016	PHL	F	53
Tatiara (DC)	2016	PHL	M	47
Tatiara (DC)	2016	POL	F	0
Tatiara (DC)	2016	POL	M	0
Tatiara (DC)	2016	SGP	F	0
Tatiara (DC)	2016	SGP	M	0
Tatiara (DC)	2016	THA	F	3
Tatiara (DC)	2016	THA	M	3
Tatiara (DC)	2016	TUR	F	0
Tatiara (DC)	2016	TUR	M	0
Tatiara (DC)	2016	USA	F	10
Tatiara (DC)	2016	USA	M	0
Tatiara (DC)	2016	VNM	F	0
Tatiara (DC)	2016	VNM	M	6
Tatiara (DC)	2016	ZAF	F	7
Tatiara (DC)	2016	ZAF	M	10
Tatiara (DC)	2016	ZWE	F	7
Tatiara (DC)	2016	ZWE	M	9
Tea Tree Gully (C)	2006		F	3034
Tea Tree Gully (C)	2006		M	3019
Tea Tree Gully (C)	2006	AUS	F	35592
Tea Tree Gully (C)	2006	AUS	M	34428
Tea Tree Gully (C)	2006	CAN	F	59
Tea Tree Gully (C)	2006	CAN	M	47
Tea Tree Gully (C)	2006	CHN	F	177
Tea Tree Gully (C)	2006	CHN	M	156
Tea Tree Gully (C)	2006	DEU	F	596
Tea Tree Gully (C)	2006	DEU	M	482
Tea Tree Gully (C)	2006	EGY	F	25
Tea Tree Gully (C)	2006	EGY	M	26
Tea Tree Gully (C)	2006	FJI	F	27
Tea Tree Gully (C)	2006	FJI	M	20
Tea Tree Gully (C)	2006	GBR	F	6125
Tea Tree Gully (C)	2006	GBR	M	5726
Tea Tree Gully (C)	2006	GRC	F	119
Tea Tree Gully (C)	2006	GRC	M	136
Tea Tree Gully (C)	2006	HKG	F	47
Tea Tree Gully (C)	2006	HKG	M	62
Tea Tree Gully (C)	2006	HRV	F	85
Tea Tree Gully (C)	2006	HRV	M	86
Tea Tree Gully (C)	2006	IDN	F	45
Tea Tree Gully (C)	2006	IDN	M	46
Tea Tree Gully (C)	2006	IND	F	157
Tea Tree Gully (C)	2006	IND	M	174
Tea Tree Gully (C)	2006	IRL	F	141
Tea Tree Gully (C)	2006	IRL	M	130
Tea Tree Gully (C)	2006	IRN	F	73
Tea Tree Gully (C)	2006	IRN	M	76
Tea Tree Gully (C)	2006	IRQ	F	30
Tea Tree Gully (C)	2006	IRQ	M	35
Tea Tree Gully (C)	2006	ITA	F	549
Tea Tree Gully (C)	2006	ITA	M	686
Tea Tree Gully (C)	2006	JPN	F	39
Tea Tree Gully (C)	2006	JPN	M	11
Tea Tree Gully (C)	2006	KOR	F	43
Tea Tree Gully (C)	2006	KOR	M	30
Tea Tree Gully (C)	2006	LBN	F	71
Tea Tree Gully (C)	2006	LBN	M	82
Tea Tree Gully (C)	2006	LKA	F	47
Tea Tree Gully (C)	2006	LKA	M	53
Tea Tree Gully (C)	2006	MKD	F	14
Tea Tree Gully (C)	2006	MKD	M	9
Tea Tree Gully (C)	2006	MLT	F	60
Tea Tree Gully (C)	2006	MLT	M	56
Tea Tree Gully (C)	2006	MYS	F	121
Tea Tree Gully (C)	2006	MYS	M	110
Tea Tree Gully (C)	2006	NLD	F	295
Tea Tree Gully (C)	2006	NLD	M	350
Tea Tree Gully (C)	2006	NZL	F	322
Tea Tree Gully (C)	2006	NZL	M	292
Tea Tree Gully (C)	2006	PAK	F	10
Tea Tree Gully (C)	2006	PAK	M	15
Tea Tree Gully (C)	2006	PHL	F	182
Tea Tree Gully (C)	2006	PHL	M	75
Tea Tree Gully (C)	2006	POL	F	235
Tea Tree Gully (C)	2006	POL	M	210
Tea Tree Gully (C)	2006	SGP	F	52
Tea Tree Gully (C)	2006	SGP	M	44
Tea Tree Gully (C)	2006	THA	F	29
Tea Tree Gully (C)	2006	THA	M	19
Tea Tree Gully (C)	2006	TUR	F	13
Tea Tree Gully (C)	2006	TUR	M	7
Tea Tree Gully (C)	2006	USA	F	99
Tea Tree Gully (C)	2006	USA	M	98
Tea Tree Gully (C)	2006	VNM	F	92
Tea Tree Gully (C)	2006	VNM	M	91
Tea Tree Gully (C)	2006	ZAF	F	206
Tea Tree Gully (C)	2006	ZAF	M	195
Tea Tree Gully (C)	2006	ZWE	F	43
Tea Tree Gully (C)	2006	ZWE	M	37
Tea Tree Gully (C)	2011		F	2843
Tea Tree Gully (C)	2011		M	2826
Tea Tree Gully (C)	2011	AUS	F	35369
Tea Tree Gully (C)	2011	AUS	M	34179
Tea Tree Gully (C)	2011	CAN	F	63
Tea Tree Gully (C)	2011	CAN	M	50
Tea Tree Gully (C)	2011	CHN	F	353
Tea Tree Gully (C)	2011	CHN	M	309
Tea Tree Gully (C)	2011	DEU	F	538
Tea Tree Gully (C)	2011	DEU	M	445
Tea Tree Gully (C)	2011	EGY	F	29
Tea Tree Gully (C)	2011	EGY	M	34
Tea Tree Gully (C)	2011	FJI	F	31
Tea Tree Gully (C)	2011	FJI	M	23
Tea Tree Gully (C)	2011	GBR	F	5783
Tea Tree Gully (C)	2011	GBR	M	5454
Tea Tree Gully (C)	2011	GRC	F	90
Tea Tree Gully (C)	2011	GRC	M	110
Tea Tree Gully (C)	2011	HKG	F	55
Tea Tree Gully (C)	2011	HKG	M	53
Tea Tree Gully (C)	2011	HRV	F	67
Tea Tree Gully (C)	2011	HRV	M	74
Tea Tree Gully (C)	2011	IDN	F	49
Tea Tree Gully (C)	2011	IDN	M	50
Tea Tree Gully (C)	2011	IND	F	354
Tea Tree Gully (C)	2011	IND	M	409
Tea Tree Gully (C)	2011	IRL	F	124
Tea Tree Gully (C)	2011	IRL	M	113
Tea Tree Gully (C)	2011	IRN	F	83
Tea Tree Gully (C)	2011	IRN	M	98
Tea Tree Gully (C)	2011	IRQ	F	31
Tea Tree Gully (C)	2011	IRQ	M	41
Tea Tree Gully (C)	2011	ITA	F	545
Tea Tree Gully (C)	2011	ITA	M	638
Tea Tree Gully (C)	2011	JPN	F	43
Tea Tree Gully (C)	2011	JPN	M	18
Tea Tree Gully (C)	2011	KOR	F	73
Tea Tree Gully (C)	2011	KOR	M	62
Tea Tree Gully (C)	2011	LBN	F	59
Tea Tree Gully (C)	2011	LBN	M	71
Tea Tree Gully (C)	2011	LKA	F	69
Tea Tree Gully (C)	2011	LKA	M	72
Tea Tree Gully (C)	2011	MKD	F	7
Tea Tree Gully (C)	2011	MKD	M	9
Tea Tree Gully (C)	2011	MLT	F	58
Tea Tree Gully (C)	2011	MLT	M	57
Tea Tree Gully (C)	2011	MYS	F	157
Tea Tree Gully (C)	2011	MYS	M	146
Tea Tree Gully (C)	2011	NLD	F	269
Tea Tree Gully (C)	2011	NLD	M	287
Tea Tree Gully (C)	2011	NZL	F	328
Tea Tree Gully (C)	2011	NZL	M	319
Tea Tree Gully (C)	2011	PAK	F	17
Tea Tree Gully (C)	2011	PAK	M	32
Tea Tree Gully (C)	2011	PHL	F	263
Tea Tree Gully (C)	2011	PHL	M	99
Tea Tree Gully (C)	2011	POL	F	244
Tea Tree Gully (C)	2011	POL	M	209
Tea Tree Gully (C)	2011	SGP	F	60
Tea Tree Gully (C)	2011	SGP	M	44
Tea Tree Gully (C)	2011	THA	F	58
Tea Tree Gully (C)	2011	THA	M	24
Tea Tree Gully (C)	2011	TUR	F	18
Tea Tree Gully (C)	2011	TUR	M	15
Tea Tree Gully (C)	2011	USA	F	111
Tea Tree Gully (C)	2011	USA	M	112
Tea Tree Gully (C)	2011	VNM	F	101
Tea Tree Gully (C)	2011	VNM	M	69
Tea Tree Gully (C)	2011	ZAF	F	258
Tea Tree Gully (C)	2011	ZAF	M	240
Tea Tree Gully (C)	2011	ZWE	F	45
Tea Tree Gully (C)	2011	ZWE	M	47
Tea Tree Gully (C)	2016		F	3447
Tea Tree Gully (C)	2016		M	3159
Tea Tree Gully (C)	2016	AUS	F	35734
Tea Tree Gully (C)	2016	AUS	M	34776
Tea Tree Gully (C)	2016	CAN	F	62
Tea Tree Gully (C)	2016	CAN	M	43
Tea Tree Gully (C)	2016	CHN	F	578
Tea Tree Gully (C)	2016	CHN	M	456
Tea Tree Gully (C)	2016	DEU	F	436
Tea Tree Gully (C)	2016	DEU	M	379
Tea Tree Gully (C)	2016	EGY	F	24
Tea Tree Gully (C)	2016	EGY	M	23
Tea Tree Gully (C)	2016	FJI	F	36
Tea Tree Gully (C)	2016	FJI	M	21
Tea Tree Gully (C)	2016	GBR	F	5237
Tea Tree Gully (C)	2016	GBR	M	4872
Tea Tree Gully (C)	2016	GRC	F	105
Tea Tree Gully (C)	2016	GRC	M	116
Tea Tree Gully (C)	2016	HKG	F	63
Tea Tree Gully (C)	2016	HKG	M	64
Tea Tree Gully (C)	2016	HRV	F	64
Tea Tree Gully (C)	2016	HRV	M	65
Tea Tree Gully (C)	2016	IDN	F	60
Tea Tree Gully (C)	2016	IDN	M	54
Tea Tree Gully (C)	2016	IND	F	711
Tea Tree Gully (C)	2016	IND	M	759
Tea Tree Gully (C)	2016	IRL	F	127
Tea Tree Gully (C)	2016	IRL	M	107
Tea Tree Gully (C)	2016	IRN	F	142
Tea Tree Gully (C)	2016	IRN	M	150
Tea Tree Gully (C)	2016	IRQ	F	44
Tea Tree Gully (C)	2016	IRQ	M	57
Tea Tree Gully (C)	2016	ITA	F	554
Tea Tree Gully (C)	2016	ITA	M	595
Tea Tree Gully (C)	2016	JPN	F	49
Tea Tree Gully (C)	2016	JPN	M	10
Tea Tree Gully (C)	2016	KOR	F	144
Tea Tree Gully (C)	2016	KOR	M	118
Tea Tree Gully (C)	2016	LBN	F	57
Tea Tree Gully (C)	2016	LBN	M	74
Tea Tree Gully (C)	2016	LKA	F	154
Tea Tree Gully (C)	2016	LKA	M	166
Tea Tree Gully (C)	2016	MKD	F	14
Tea Tree Gully (C)	2016	MKD	M	7
Tea Tree Gully (C)	2016	MLT	F	45
Tea Tree Gully (C)	2016	MLT	M	53
Tea Tree Gully (C)	2016	MYS	F	204
Tea Tree Gully (C)	2016	MYS	M	163
Tea Tree Gully (C)	2016	NLD	F	244
Tea Tree Gully (C)	2016	NLD	M	234
Tea Tree Gully (C)	2016	NZL	F	288
Tea Tree Gully (C)	2016	NZL	M	308
Tea Tree Gully (C)	2016	PAK	F	30
Tea Tree Gully (C)	2016	PAK	M	60
Tea Tree Gully (C)	2016	PHL	F	376
Tea Tree Gully (C)	2016	PHL	M	165
Tea Tree Gully (C)	2016	POL	F	222
Tea Tree Gully (C)	2016	POL	M	202
Tea Tree Gully (C)	2016	SGP	F	69
Tea Tree Gully (C)	2016	SGP	M	46
Tea Tree Gully (C)	2016	THA	F	73
Tea Tree Gully (C)	2016	THA	M	19
Tea Tree Gully (C)	2016	TUR	F	14
Tea Tree Gully (C)	2016	TUR	M	19
Tea Tree Gully (C)	2016	USA	F	119
Tea Tree Gully (C)	2016	USA	M	124
Tea Tree Gully (C)	2016	VNM	F	100
Tea Tree Gully (C)	2016	VNM	M	68
Tea Tree Gully (C)	2016	ZAF	F	251
Tea Tree Gully (C)	2016	ZAF	M	247
Tea Tree Gully (C)	2016	ZWE	F	48
Tea Tree Gully (C)	2016	ZWE	M	45
The Coorong (DC)	2006		F	182
The Coorong (DC)	2006		M	204
The Coorong (DC)	2006	AUS	F	2412
The Coorong (DC)	2006	AUS	M	2508
The Coorong (DC)	2006	CAN	F	3
The Coorong (DC)	2006	CAN	M	0
The Coorong (DC)	2006	CHN	F	0
The Coorong (DC)	2006	CHN	M	0
The Coorong (DC)	2006	DEU	F	11
The Coorong (DC)	2006	DEU	M	24
The Coorong (DC)	2006	EGY	F	0
The Coorong (DC)	2006	EGY	M	0
The Coorong (DC)	2006	FJI	F	0
The Coorong (DC)	2006	FJI	M	0
The Coorong (DC)	2006	GBR	F	107
The Coorong (DC)	2006	GBR	M	91
The Coorong (DC)	2006	GRC	F	0
The Coorong (DC)	2006	GRC	M	0
The Coorong (DC)	2006	HKG	F	0
The Coorong (DC)	2006	HKG	M	0
The Coorong (DC)	2006	HRV	F	0
The Coorong (DC)	2006	HRV	M	0
The Coorong (DC)	2006	IDN	F	0
The Coorong (DC)	2006	IDN	M	0
The Coorong (DC)	2006	IND	F	3
The Coorong (DC)	2006	IND	M	6
The Coorong (DC)	2006	IRL	F	0
The Coorong (DC)	2006	IRL	M	0
The Coorong (DC)	2006	IRN	F	0
The Coorong (DC)	2006	IRN	M	0
The Coorong (DC)	2006	IRQ	F	0
The Coorong (DC)	2006	IRQ	M	0
The Coorong (DC)	2006	ITA	F	4
The Coorong (DC)	2006	ITA	M	0
The Coorong (DC)	2006	JPN	F	0
The Coorong (DC)	2006	JPN	M	0
The Coorong (DC)	2006	KOR	F	0
The Coorong (DC)	2006	KOR	M	0
The Coorong (DC)	2006	LBN	F	0
The Coorong (DC)	2006	LBN	M	0
The Coorong (DC)	2006	LKA	F	3
The Coorong (DC)	2006	LKA	M	3
The Coorong (DC)	2006	MKD	F	0
The Coorong (DC)	2006	MKD	M	0
The Coorong (DC)	2006	MLT	F	0
The Coorong (DC)	2006	MLT	M	0
The Coorong (DC)	2006	MYS	F	3
The Coorong (DC)	2006	MYS	M	0
The Coorong (DC)	2006	NLD	F	21
The Coorong (DC)	2006	NLD	M	16
The Coorong (DC)	2006	NZL	F	16
The Coorong (DC)	2006	NZL	M	18
The Coorong (DC)	2006	PAK	F	0
The Coorong (DC)	2006	PAK	M	0
The Coorong (DC)	2006	PHL	F	8
The Coorong (DC)	2006	PHL	M	0
The Coorong (DC)	2006	POL	F	3
The Coorong (DC)	2006	POL	M	3
The Coorong (DC)	2006	SGP	F	0
The Coorong (DC)	2006	SGP	M	0
The Coorong (DC)	2006	THA	F	0
The Coorong (DC)	2006	THA	M	0
The Coorong (DC)	2006	TUR	F	0
The Coorong (DC)	2006	TUR	M	0
The Coorong (DC)	2006	USA	F	3
The Coorong (DC)	2006	USA	M	0
The Coorong (DC)	2006	VNM	F	0
The Coorong (DC)	2006	VNM	M	0
The Coorong (DC)	2006	ZAF	F	0
The Coorong (DC)	2006	ZAF	M	3
The Coorong (DC)	2006	ZWE	F	3
The Coorong (DC)	2006	ZWE	M	5
The Coorong (DC)	2011		F	196
The Coorong (DC)	2011		M	265
The Coorong (DC)	2011	AUS	F	2268
The Coorong (DC)	2011	AUS	M	2404
The Coorong (DC)	2011	CAN	F	3
The Coorong (DC)	2011	CAN	M	0
The Coorong (DC)	2011	CHN	F	0
The Coorong (DC)	2011	CHN	M	0
The Coorong (DC)	2011	DEU	F	24
The Coorong (DC)	2011	DEU	M	18
The Coorong (DC)	2011	EGY	F	0
The Coorong (DC)	2011	EGY	M	0
The Coorong (DC)	2011	FJI	F	0
The Coorong (DC)	2011	FJI	M	0
The Coorong (DC)	2011	GBR	F	114
The Coorong (DC)	2011	GBR	M	92
The Coorong (DC)	2011	GRC	F	0
The Coorong (DC)	2011	GRC	M	0
The Coorong (DC)	2011	HKG	F	3
The Coorong (DC)	2011	HKG	M	0
The Coorong (DC)	2011	HRV	F	0
The Coorong (DC)	2011	HRV	M	0
The Coorong (DC)	2011	IDN	F	0
The Coorong (DC)	2011	IDN	M	0
The Coorong (DC)	2011	IND	F	0
The Coorong (DC)	2011	IND	M	6
The Coorong (DC)	2011	IRL	F	0
The Coorong (DC)	2011	IRL	M	4
The Coorong (DC)	2011	IRN	F	0
The Coorong (DC)	2011	IRN	M	0
The Coorong (DC)	2011	IRQ	F	0
The Coorong (DC)	2011	IRQ	M	0
The Coorong (DC)	2011	ITA	F	3
The Coorong (DC)	2011	ITA	M	0
The Coorong (DC)	2011	JPN	F	0
The Coorong (DC)	2011	JPN	M	0
The Coorong (DC)	2011	KOR	F	0
The Coorong (DC)	2011	KOR	M	0
The Coorong (DC)	2011	LBN	F	0
The Coorong (DC)	2011	LBN	M	0
The Coorong (DC)	2011	LKA	F	0
The Coorong (DC)	2011	LKA	M	0
The Coorong (DC)	2011	MKD	F	0
The Coorong (DC)	2011	MKD	M	0
The Coorong (DC)	2011	MLT	F	0
The Coorong (DC)	2011	MLT	M	0
The Coorong (DC)	2011	MYS	F	3
The Coorong (DC)	2011	MYS	M	0
The Coorong (DC)	2011	NLD	F	21
The Coorong (DC)	2011	NLD	M	10
The Coorong (DC)	2011	NZL	F	13
The Coorong (DC)	2011	NZL	M	26
The Coorong (DC)	2011	PAK	F	0
The Coorong (DC)	2011	PAK	M	0
The Coorong (DC)	2011	PHL	F	13
The Coorong (DC)	2011	PHL	M	0
The Coorong (DC)	2011	POL	F	0
The Coorong (DC)	2011	POL	M	3
The Coorong (DC)	2011	SGP	F	0
The Coorong (DC)	2011	SGP	M	0
The Coorong (DC)	2011	THA	F	3
The Coorong (DC)	2011	THA	M	0
The Coorong (DC)	2011	TUR	F	0
The Coorong (DC)	2011	TUR	M	0
The Coorong (DC)	2011	USA	F	0
The Coorong (DC)	2011	USA	M	0
The Coorong (DC)	2011	VNM	F	0
The Coorong (DC)	2011	VNM	M	0
The Coorong (DC)	2011	ZAF	F	0
The Coorong (DC)	2011	ZAF	M	0
The Coorong (DC)	2011	ZWE	F	3
The Coorong (DC)	2011	ZWE	M	6
The Coorong (DC)	2016		F	228
The Coorong (DC)	2016		M	245
The Coorong (DC)	2016	AUS	F	2175
The Coorong (DC)	2016	AUS	M	2330
The Coorong (DC)	2016	CAN	F	3
The Coorong (DC)	2016	CAN	M	0
The Coorong (DC)	2016	CHN	F	3
The Coorong (DC)	2016	CHN	M	0
The Coorong (DC)	2016	DEU	F	24
The Coorong (DC)	2016	DEU	M	14
The Coorong (DC)	2016	EGY	F	0
The Coorong (DC)	2016	EGY	M	0
The Coorong (DC)	2016	FJI	F	0
The Coorong (DC)	2016	FJI	M	0
The Coorong (DC)	2016	GBR	F	99
The Coorong (DC)	2016	GBR	M	92
The Coorong (DC)	2016	GRC	F	0
The Coorong (DC)	2016	GRC	M	0
The Coorong (DC)	2016	HKG	F	5
The Coorong (DC)	2016	HKG	M	0
The Coorong (DC)	2016	HRV	F	0
The Coorong (DC)	2016	HRV	M	0
The Coorong (DC)	2016	IDN	F	0
The Coorong (DC)	2016	IDN	M	0
The Coorong (DC)	2016	IND	F	3
The Coorong (DC)	2016	IND	M	5
The Coorong (DC)	2016	IRL	F	3
The Coorong (DC)	2016	IRL	M	3
The Coorong (DC)	2016	IRN	F	0
The Coorong (DC)	2016	IRN	M	0
The Coorong (DC)	2016	IRQ	F	0
The Coorong (DC)	2016	IRQ	M	0
The Coorong (DC)	2016	ITA	F	3
The Coorong (DC)	2016	ITA	M	0
The Coorong (DC)	2016	JPN	F	0
The Coorong (DC)	2016	JPN	M	0
The Coorong (DC)	2016	KOR	F	0
The Coorong (DC)	2016	KOR	M	0
The Coorong (DC)	2016	LBN	F	0
The Coorong (DC)	2016	LBN	M	0
The Coorong (DC)	2016	LKA	F	0
The Coorong (DC)	2016	LKA	M	0
The Coorong (DC)	2016	MKD	F	0
The Coorong (DC)	2016	MKD	M	0
The Coorong (DC)	2016	MLT	F	0
The Coorong (DC)	2016	MLT	M	0
The Coorong (DC)	2016	MYS	F	3
The Coorong (DC)	2016	MYS	M	0
The Coorong (DC)	2016	NLD	F	19
The Coorong (DC)	2016	NLD	M	17
The Coorong (DC)	2016	NZL	F	21
The Coorong (DC)	2016	NZL	M	28
The Coorong (DC)	2016	PAK	F	0
The Coorong (DC)	2016	PAK	M	0
The Coorong (DC)	2016	PHL	F	19
The Coorong (DC)	2016	PHL	M	11
The Coorong (DC)	2016	POL	F	0
The Coorong (DC)	2016	POL	M	0
The Coorong (DC)	2016	SGP	F	0
The Coorong (DC)	2016	SGP	M	0
The Coorong (DC)	2016	THA	F	0
The Coorong (DC)	2016	THA	M	0
