SA3_CODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
30305,3808,727,200,4737,2241,827,60,50,3182,145,69,217,3397,553,181,4128,2127,768,56,48,3000,117,55,169,3164,567,178,3916,1899,639,47,50,2641,97,49,145,2787,647,152,3582,1452,551,67,37,2103,93,45,138,2238,854,148,3240,858,430,60,18,1372,55,41,97,1468,1196,116,2779,252,222,25,8,508,7,8,23,525,1554,106,2188,41,84,5,7,135,0,0,6,140,1222,81,1439,14,28,3,0,47,0,0,0,47,2119,177,2352,17963,8826,803,557,28156,1472,1095,2572,30726,14067,2134,46926
30306,2851,697,155,3699,1510,668,48,32,2258,123,59,181,2442,557,129,3120,1381,520,36,37,1967,99,42,142,2109,505,114,2730,1267,540,47,33,1887,80,45,122,2009,593,120,2727,1035,482,57,42,1616,62,36,96,1709,811,96,2624,644,391,36,18,1087,48,25,77,1163,1211,93,2466,249,223,31,4,507,7,13,19,531,1486,117,2134,56,81,9,6,148,0,3,3,156,1312,83,1551,18,48,0,4,78,0,3,3,77,2260,267,2606,12816,8052,563,453,21887,1296,1126,2421,24309,14729,1902,40942
30401,1988,268,62,2313,1445,555,35,23,2054,56,25,85,2135,227,71,2431,1440,528,25,24,2018,66,32,102,2121,238,78,2438,1370,450,33,17,1867,47,23,70,1938,245,61,2244,1165,430,49,23,1664,49,24,69,1733,421,67,2217,700,375,54,9,1142,35,26,58,1196,657,60,1916,243,270,27,7,549,4,5,10,557,1137,87,1784,55,117,6,0,186,0,6,6,191,937,69,1194,15,27,7,3,49,3,0,3,48,1371,372,1788,10534,5424,506,208,16668,548,479,1025,17699,7199,1116,26009
30402,2221,364,81,2671,1937,842,59,26,2863,64,55,119,2977,415,132,3526,2237,820,58,44,3159,82,30,109,3270,391,125,3786,1997,668,61,25,2757,63,31,94,2851,412,126,3391,1483,615,65,14,2183,61,31,90,2268,486,127,2879,882,491,53,18,1447,56,27,84,1529,850,83,2469,418,424,34,8,882,6,21,34,909,1388,78,2381,121,199,13,6,339,0,6,11,348,1402,84,1840,47,102,3,9,162,0,3,3,161,2497,401,3063,13345,7853,692,242,22129,625,779,1408,23534,10803,1511,35848
30403,2497,560,160,3216,1686,640,39,27,2394,97,43,140,2532,433,126,3088,1584,567,39,22,2207,65,35,103,2313,385,130,2825,1360,513,42,10,1929,87,26,109,2044,320,144,2506,1143,479,58,11,1697,61,29,94,1785,414,91,2299,762,388,31,9,1191,39,21,63,1248,717,109,2082,285,303,30,3,619,13,14,29,648,1202,102,1947,89,178,9,3,282,3,8,8,285,1034,69,1396,33,105,3,4,144,3,0,3,148,2136,238,2527,13899,9056,795,379,24124,940,1539,2480,26604,14642,2316,43562
30404,3021,452,132,3607,2318,924,87,34,3366,81,47,128,3492,413,146,4050,2154,803,59,22,3041,77,46,120,3164,381,134,3674,1786,609,62,26,2482,64,30,102,2580,352,123,3057,1326,540,63,22,1944,65,16,79,2028,516,104,2645,777,447,46,17,1292,41,25,64,1358,966,87,2407,258,281,24,7,566,8,12,16,583,1542,81,2209,67,121,7,3,198,0,3,7,205,1453,60,1728,16,46,0,11,74,0,0,0,74,2778,343,3190,15887,7910,902,288,24977,878,702,1579,26555,11327,1736,39620
30501,4282,629,613,5523,2328,702,67,36,3126,144,79,225,3354,547,537,4433,2092,608,70,26,2797,140,44,187,2989,497,519,4002,1803,519,64,25,2416,98,45,146,2556,569,433,3562,1508,501,69,18,2098,91,41,133,2231,695,384,3303,876,495,44,25,1444,69,33,109,1547,973,347,2868,359,348,28,11,740,16,17,34,776,1259,277,2312,120,166,8,3,294,0,5,3,303,1024,197,1525,46,104,3,12,168,0,5,8,174,2010,486,2677,24785,11544,942,564,37830,1587,1615,3203,41033,14203,6916,62160
30502,2888,352,231,3469,2019,631,46,26,2717,80,29,113,2834,318,197,3346,1868,548,37,30,2484,79,20,97,2579,265,186,3033,1511,455,37,12,2024,64,19,82,2104,302,178,2588,1029,356,34,13,1423,56,18,80,1505,386,119,2012,584,305,40,11,938,28,23,53,997,561,130,1690,201,169,9,6,389,4,11,14,400,759,96,1259,41,66,7,3,120,3,0,3,121,601,64,789,20,39,3,7,64,0,0,0,67,1180,138,1382,15735,6508,662,280,23188,669,509,1173,24360,6668,2245,33278
30503,5358,766,517,6644,3546,1173,127,61,4914,151,78,226,5144,679,432,6258,3473,1132,113,49,4771,148,68,212,4985,663,430,6069,2962,912,103,36,4020,119,39,158,4175,651,381,5208,2136,821,91,35,3084,121,52,169,3249,847,319,4420,1253,634,72,22,1976,69,36,112,2092,1154,303,3544,511,440,44,15,1009,13,14,27,1038,1677,213,2929,151,200,13,9,374,3,3,4,379,1488,174,2039,70,110,7,11,193,3,3,5,198,2946,497,3648,32100,14158,1395,678,48340,1509,1457,2960,51299,16529,5792,73616
30504,3424,435,237,4097,2297,844,81,23,3248,75,45,118,3363,457,206,4025,2340,803,67,33,3243,82,35,114,3354,389,222,3968,1936,687,51,19,2693,90,31,117,2809,378,190,3371,1478,532,56,16,2087,53,34,88,2175,476,150,2802,777,498,43,10,1331,37,21,59,1390,800,162,2355,315,345,23,6,689,15,13,25,719,1085,131,1928,83,136,11,4,229,0,4,4,239,988,82,1304,18,75,3,3,103,4,0,5,102,1807,146,2057,19586,10062,937,332,30911,929,1003,1929,32836,10717,2886,46439
30601,3075,420,274,3774,2270,911,95,64,3341,81,58,137,3483,430,306,4218,2353,904,73,42,3370,114,36,147,3522,426,331,4280,2261,819,110,44,3231,107,46,148,3381,478,317,4182,1773,747,105,30,2651,109,32,141,2793,671,267,3732,980,614,64,24,1684,84,43,130,1816,1019,261,3089,344,336,31,15,719,12,23,41,756,1589,237,2589,84,140,17,3,239,0,8,7,252,1304,136,1697,26,50,3,4,86,0,6,6,86,1545,240,1868,16546,8444,947,421,26359,1018,727,1743,28100,10406,3282,41791
30602,5249,1032,695,6975,3468,1494,144,95,5198,259,129,385,5588,1037,709,7337,3517,1370,144,88,5111,256,107,367,5477,1022,704,7199,3112,1222,128,82,4535,285,83,368,4901,1113,675,6690,2642,1123,115,42,3924,184,77,264,4190,1395,619,6202,1585,957,126,44,2707,175,80,258,2967,1914,522,5396,584,555,54,32,1220,24,37,66,1283,2936,453,4672,161,231,23,18,427,9,17,25,454,2432,342,3224,76,100,14,21,222,7,5,5,225,4162,735,5120,27723,14372,1571,892,44558,2648,1532,4186,48738,23060,8358,80153
30603,1278,337,146,1759,875,388,49,45,1357,104,25,127,1483,368,195,2044,1035,459,41,50,1577,112,36,147,1719,405,193,2319,1110,475,62,42,1689,110,35,150,1838,505,222,2563,1004,549,73,25,1645,120,44,167,1810,668,237,2716,743,423,60,15,1242,61,35,93,1337,967,224,2531,298,216,25,14,556,12,10,21,575,1372,217,2170,112,88,11,14,224,0,5,5,225,1217,164,1606,85,66,12,17,172,3,0,0,180,2210,301,2688,8441,4571,522,385,13917,1066,380,1440,15358,10059,2587,28001
30604,555,79,94,729,381,181,22,18,605,19,7,25,630,93,113,832,391,182,21,16,614,24,7,29,637,104,94,836,387,232,33,13,666,25,8,35,694,148,108,954,369,209,29,6,604,20,13,31,638,202,130,972,241,165,16,5,432,25,12,38,470,317,110,899,115,90,3,3,212,0,3,5,216,425,94,734,31,51,7,4,98,0,3,5,101,335,76,510,24,31,4,5,65,0,0,0,65,471,158,687,3345,1808,198,134,5489,188,107,286,5778,2595,1332,9701
30605,1406,353,175,1934,1066,539,55,27,1693,90,46,134,1825,399,201,2425,1223,597,56,33,1913,105,37,144,2055,414,240,2711,1217,617,92,37,1953,92,36,127,2082,495,266,2843,1136,588,99,31,1847,83,56,138,1991,818,295,3100,754,592,89,27,1461,75,44,117,1580,1230,245,3057,320,293,35,15,668,12,14,25,698,1984,249,2935,144,152,13,15,330,0,3,4,331,1826,260,2413,55,93,7,19,177,0,3,9,180,3053,433,3665,9128,5643,708,350,15824,913,460,1374,17200,12589,3095,32890
30701,1968,362,304,2631,1478,501,54,39,2073,80,23,105,2172,328,324,2825,1609,469,64,51,2202,68,19,84,2291,360,361,3016,1532,499,62,45,2136,74,12,88,2226,445,325,2994,1378,448,75,37,1943,43,22,62,2005,580,345,2925,940,383,65,34,1419,44,14,62,1480,758,287,2532,472,252,40,27,789,5,11,15,804,1234,302,2344,222,161,16,21,420,0,0,0,421,1061,252,1733,193,135,13,23,364,0,5,5,370,2159,404,2933,13585,5390,733,449,20155,672,300,973,21128,9360,4073,34560
30702,1710,377,161,2246,1350,497,56,38,1938,76,37,108,2047,394,215,2659,1478,543,48,45,2111,71,22,91,2207,428,238,2869,1434,476,75,38,2018,59,32,92,2106,478,223,2805,1263,498,82,29,1869,54,22,81,1949,654,217,2821,895,442,65,34,1437,41,20,60,1492,963,209,2667,414,258,44,35,753,5,3,7,761,1499,225,2482,201,187,15,17,416,0,6,4,425,1416,183,2024,140,116,10,20,284,4,0,3,291,2581,460,3329,11909,5393,674,429,18411,800,359,1157,19569,10951,2757,33273
30703,1467,362,125,1952,1046,547,42,38,1676,61,33,94,1765,383,125,2276,1202,572,45,29,1849,55,25,78,1928,432,162,2517,1235,574,65,38,1907,59,30,83,1997,552,144,2694,1170,550,93,42,1849,68,35,105,1951,837,189,2973,776,562,61,46,1443,38,19,59,1497,1302,182,2985,398,306,38,28,768,3,9,10,777,2066,211,3054,159,138,13,19,335,0,5,9,343,1838,205,2381,97,97,13,31,239,0,4,3,243,3146,345,3732,9597,5645,637,416,16296,687,375,1063,17363,13038,2171,32566
30801,1630,237,286,2157,1106,343,54,45,1540,41,22,60,1603,223,265,2092,1124,295,36,31,1489,66,19,86,1572,203,286,2064,1033,315,45,26,1414,54,15,71,1485,249,276,2012,811,263,41,29,1146,41,14,56,1205,319,203,1730,482,182,37,13,715,32,13,45,758,363,160,1284,188,81,16,9,304,3,0,10,312,448,102,857,85,58,6,5,153,0,0,3,158,371,69,597,44,35,3,8,86,3,0,3,91,489,110,697,9350,3426,584,288,13654,556,262,814,14467,4450,2797,21714
30803,5329,1008,530,6871,3570,1394,158,81,5201,273,112,385,5592,1002,564,7156,3817,1467,172,86,5543,289,90,381,5922,1088,652,7659,3923,1412,187,88,5617,294,78,375,5988,1396,663,8043,3284,1327,259,60,4936,248,113,360,5294,1851,667,7815,1916,1013,178,41,3145,164,95,258,3402,2851,514,6768,597,529,60,29,1211,12,18,30,1244,4155,475,5880,153,209,20,14,397,4,5,15,413,3581,393,4387,78,134,15,27,254,5,6,11,265,6658,1136,8061,31353,15472,2039,880,49740,3239,1566,4799,54544,30315,7710,92567
30804,781,118,91,992,531,184,17,15,746,26,5,30,776,83,83,949,527,184,25,15,757,16,11,28,785,81,69,934,570,178,40,26,806,17,5,24,829,123,94,1045,501,158,34,9,707,13,5,23,727,169,85,976,324,112,25,11,464,15,4,18,482,237,53,775,169,62,21,9,260,3,0,3,264,296,64,621,91,40,4,3,139,0,3,3,138,322,50,508,67,41,4,11,127,0,0,0,124,653,95,872,4944,1782,292,167,7185,209,88,298,7489,2695,964,11152
30805,3211,661,315,4187,2359,841,104,72,3376,226,88,319,3688,619,346,4660,2384,800,107,55,3343,271,68,341,3685,655,344,4689,2130,768,119,51,3071,268,53,319,3390,751,377,4524,1662,637,123,29,2452,218,50,263,2723,1075,314,4109,825,455,84,14,1369,128,37,164,1537,1404,223,3162,271,209,22,6,510,6,13,23,531,1793,165,2482,69,98,12,10,186,3,8,12,199,1340,131,1669,33,33,7,9,79,3,0,3,81,1939,207,2232,17743,7776,1085,476,27074,2482,877,3368,30441,13615,3640,47696
30901,3479,506,334,4316,2212,968,81,46,3308,114,55,166,3475,472,280,4228,2103,969,64,44,3178,107,51,161,3344,514,335,4189,1847,902,66,24,2844,120,53,171,3015,548,307,3866,1560,831,77,53,2519,93,49,140,2662,818,317,3798,967,710,63,30,1776,66,49,114,1886,1376,302,3567,390,527,37,12,962,15,21,36,1004,2400,314,3720,108,186,11,9,308,0,11,14,324,2241,206,2769,42,109,5,17,177,0,10,10,183,4579,546,5307,18511,10734,891,546,30682,1083,784,1865,32549,15704,4261,52515
30902,2730,443,241,3415,1800,899,72,61,2837,95,62,154,2992,454,232,3676,1791,871,75,40,2773,88,51,139,2912,431,226,3565,1717,870,81,46,2720,106,58,164,2883,514,243,3639,1467,832,100,52,2447,98,51,153,2599,914,287,3799,826,742,77,26,1665,81,44,127,1794,1375,279,3455,307,419,40,12,774,0,26,23,803,2185,271,3255,67,139,10,4,221,3,7,3,231,2025,199,2449,18,55,8,20,98,0,0,3,100,4208,486,4791,14120,9244,847,477,24695,934,744,1681,26375,14691,3322,44386
30903,2963,634,261,3859,2050,946,61,64,3129,122,74,199,3327,675,346,4339,2149,899,48,53,3148,142,67,210,3355,657,316,4330,2180,929,69,43,3216,138,53,192,3416,766,347,4529,1788,895,93,39,2806,124,76,199,3005,1058,329,4396,1119,793,71,30,2021,94,78,170,2186,1747,280,4215,470,619,33,24,1148,10,26,36,1182,3156,326,4663,122,250,15,14,403,3,8,12,412,3224,314,3948,40,104,14,8,171,0,8,11,180,5803,812,6797,16907,10200,785,542,28440,1421,1067,2487,30930,20949,4560,56429
30904,752,183,58,995,654,365,33,34,1084,32,17,46,1130,186,134,1450,754,365,36,19,1171,35,14,48,1220,170,123,1515,740,346,43,18,1144,42,8,54,1201,250,124,1573,579,353,48,22,999,37,12,55,1053,343,142,1544,389,287,22,19,723,38,19,50,780,480,117,1379,143,174,20,7,347,6,3,11,352,864,92,1312,57,69,13,3,145,0,0,3,150,741,76,976,25,43,8,8,75,0,3,3,81,973,111,1159,4767,3066,359,181,8366,315,180,489,8859,5044,1276,15178
30905,1864,297,132,2299,1415,704,54,32,2211,30,33,64,2274,325,130,2728,1537,653,50,37,2274,62,39,99,2377,298,147,2828,1200,564,47,23,1832,75,28,103,1932,297,98,2331,943,506,51,19,1525,37,31,67,1587,414,103,2110,552,408,44,11,1015,32,23,55,1066,653,99,1821,227,264,18,18,521,0,11,16,529,1061,101,1694,53,104,10,0,166,0,4,4,176,883,63,1123,11,51,8,0,62,0,4,4,69,1327,141,1532,9496,6052,510,278,16342,501,461,963,17300,7066,1383,25756
30906,3742,622,245,4608,2582,1157,98,61,3897,115,80,194,4090,642,259,4982,2590,1106,56,68,3822,121,61,182,3997,663,264,4924,2334,956,87,60,3439,126,69,201,3635,652,264,4550,1790,918,86,37,2829,109,49,158,2991,900,249,4141,1121,734,73,24,1956,78,54,133,2089,1252,246,3588,358,475,24,13,866,18,22,45,912,2175,212,3304,102,177,15,3,298,4,9,10,310,1989,186,2493,23,71,5,14,108,3,8,4,117,3306,617,4039,19426,11171,931,574,32094,1386,1011,2393,34486,15529,3510,53531
30907,7278,1158,561,8998,5055,1994,155,115,7321,233,108,341,7668,1059,611,9339,4881,1724,160,91,6860,231,107,330,7193,965,629,8784,3832,1415,141,79,5464,189,65,252,5716,1060,457,7228,2902,1215,125,54,4305,161,75,243,4549,1259,428,6236,1646,985,82,43,2767,118,79,195,2958,1872,337,5171,663,598,47,20,1333,23,31,56,1383,3241,352,4974,140,242,16,4,402,6,12,18,418,2846,258,3518,52,101,0,14,167,3,4,12,175,3771,490,4439,36488,18014,1754,993,57249,2386,1807,4195,61441,23808,6363,91615
30908,2570,436,187,3194,1711,831,70,27,2636,91,44,133,2773,481,175,3431,1820,742,46,47,2660,83,40,123,2779,412,171,3358,1531,670,54,26,2282,83,30,116,2396,472,147,3015,1276,684,62,26,2051,72,45,115,2168,591,162,2920,799,527,42,12,1384,60,42,99,1483,924,158,2560,327,360,24,10,719,8,18,31,750,1645,146,2534,81,150,12,8,249,3,7,11,263,1548,136,1942,11,69,3,11,97,6,0,5,100,2840,877,3817,13782,8486,691,388,23347,872,833,1705,25058,12727,3002,40781
30909,2834,602,258,3694,1799,868,59,34,2761,110,73,187,2942,616,273,3833,1815,822,57,42,2730,113,69,182,2913,612,299,3823,1715,818,52,37,2619,111,46,158,2782,680,280,3742,1447,699,53,38,2239,95,55,149,2383,880,251,3509,904,584,49,33,1572,84,48,134,1705,1119,240,3063,365,372,27,11,785,13,10,27,804,1966,198,2973,96,174,11,7,292,9,11,14,307,1910,195,2412,30,82,5,7,126,3,3,6,134,3882,596,4611,15263,9956,752,518,26485,1356,1236,2593,29082,16986,4142,50206
30910,1817,365,364,2539,1104,523,24,23,1682,94,58,153,1833,347,302,2485,1277,559,59,34,1920,82,36,117,2040,401,335,2776,1273,523,43,23,1861,90,23,114,1979,425,355,2764,1028,496,48,25,1600,84,29,119,1714,561,308,2582,749,409,36,19,1218,45,42,82,1302,845,311,2461,354,351,26,13,747,9,23,28,775,1507,316,2599,152,214,9,12,382,3,16,18,399,1447,222,2071,60,96,5,3,173,4,3,6,175,2382,423,2980,11038,7302,497,353,19190,893,718,1612,20800,10600,4724,36129
31001,3650,1301,375,5323,2342,947,71,62,3418,183,88,271,3691,1195,350,5236,2259,840,72,69,3236,178,77,258,3489,1162,298,4946,2033,648,77,46,2802,148,80,232,3031,1126,284,4448,1499,562,66,35,2159,113,69,178,2337,1255,231,3825,811,424,46,23,1299,84,49,132,1430,1372,225,3030,247,241,10,9,508,6,12,18,523,1815,181,2519,53,85,7,3,145,4,9,7,153,1581,200,1938,19,47,3,8,77,0,0,7,81,2922,547,3549,18115,8979,889,621,28599,1907,1269,3180,31779,20909,4283,56975
31002,2478,707,245,3434,1936,767,72,47,2828,116,53,170,3000,761,303,4059,2074,819,78,84,3055,135,53,191,3246,879,347,4471,2051,852,105,50,3061,111,36,144,3203,997,349,4551,1734,812,119,50,2711,103,49,150,2861,1331,352,4549,1093,658,106,39,1900,88,45,127,2030,1940,336,4305,408,398,53,22,883,8,13,21,907,2862,356,4127,142,182,29,16,364,0,6,9,369,2373,262,3014,96,84,7,36,223,6,3,8,236,3427,402,4062,15536,8060,949,599,25141,1375,687,2061,27202,19175,4024,50400
31003,4955,1134,399,6485,3585,1263,143,80,5076,226,87,312,5384,1170,434,6989,3585,1251,162,70,5063,203,91,295,5358,1174,423,6959,3370,1224,142,58,4798,186,68,256,5051,1303,389,6739,2641,1045,178,41,3900,150,59,209,4109,1734,339,6173,1425,818,105,22,2376,86,44,128,2504,2355,330,5190,407,415,49,18,885,7,17,19,911,3313,279,4494,85,148,11,4,257,4,6,12,267,2875,245,3385,30,61,9,4,104,3,0,3,106,5472,579,6160,28424,13751,1647,721,44546,2639,1564,4203,48749,27294,5331,81372
31004,5142,941,356,6437,3160,1084,86,88,4426,218,96,320,4743,770,364,5878,2941,856,94,71,3960,210,63,268,4233,748,358,5339,2369,742,100,40,3254,181,54,239,3493,796,273,4559,1671,591,99,38,2391,111,46,161,2550,1004,256,3816,906,407,68,21,1404,71,41,106,1507,1274,217,2995,246,199,26,14,486,6,15,14,501,1584,181,2259,52,60,7,3,123,3,10,9,135,1225,136,1487,14,31,0,4,55,5,0,5,59,1545,187,1786,25033,10625,1280,746,37681,2479,1446,3924,41604,15945,3987,61542
31101,555,180,40,775,384,163,12,18,572,21,13,36,608,196,61,867,439,188,20,22,663,21,12,32,699,214,80,987,447,176,17,17,656,26,11,37,691,206,78,976,353,170,22,16,559,19,4,25,580,266,81,929,246,152,13,6,416,7,9,20,440,372,86,903,109,86,8,10,215,3,7,9,221,626,74,922,41,43,3,4,85,0,7,7,88,565,63,710,25,32,0,3,64,0,0,0,64,958,94,1116,3257,1784,178,132,5356,288,162,450,5810,4467,878,11152
31102,1927,447,156,2536,1295,446,50,35,1831,114,37,150,1984,515,159,2653,1230,472,50,25,1772,92,29,118,1894,474,170,2541,1189,447,47,26,1705,68,24,95,1799,576,155,2530,924,392,52,16,1388,67,22,95,1480,662,136,2277,584,334,48,15,983,44,29,74,1058,950,138,2142,183,184,22,9,391,5,11,19,409,1632,147,2183,25,56,4,4,84,3,5,7,94,1405,121,1617,16,30,0,3,53,0,0,0,49,2185,210,2442,10594,5041,535,349,16516,1240,634,1869,18384,11615,2122,32120
31103,3962,921,328,5215,2624,935,79,81,3717,170,80,251,3966,858,361,5188,2641,955,72,71,3740,177,70,242,3983,847,341,5165,2559,891,111,52,3611,127,55,185,3796,957,326,5076,2125,789,118,49,3079,131,53,183,3258,1185,276,4727,1200,551,80,17,1858,76,44,117,1976,1580,225,3781,333,288,29,20,671,5,15,21,696,2174,214,3087,67,87,5,13,171,0,13,17,185,1658,169,2014,19,38,0,3,57,0,0,0,57,2580,279,2915,22468,10198,1109,777,34547,2232,1248,3484,38031,18589,4053,60673
31104,2637,437,178,3253,2083,714,82,62,2934,73,44,110,3047,410,217,3675,2063,724,70,65,2924,72,36,106,3027,434,225,3691,1765,603,84,44,2500,60,38,99,2600,468,215,3282,1259,512,61,27,1863,67,25,95,1958,574,160,2694,712,379,40,19,1162,42,21,57,1216,872,149,2239,208,191,22,6,428,7,5,13,438,1339,100,1874,55,50,9,9,121,3,0,3,124,991,78,1197,15,29,0,3,46,0,0,0,45,991,76,1119,14541,6348,750,466,22106,831,609,1439,23538,9068,2084,34696
31105,3232,573,224,4030,2145,788,58,50,3043,124,48,169,3213,564,251,4028,2132,705,54,32,2931,107,42,148,3077,575,254,3914,1907,626,73,45,2652,99,44,139,2792,587,214,3589,1726,673,75,26,2495,82,37,118,2608,876,202,3686,1002,561,73,19,1655,71,32,104,1759,1209,201,3171,358,306,19,20,704,12,13,21,724,2018,211,2955,82,111,0,7,198,4,7,8,209,1693,156,2060,15,28,10,9,64,0,3,4,67,2870,240,3176,17684,8376,838,529,27429,1436,840,2279,29703,14609,3006,47315
31106,4148,1138,341,5625,2408,962,92,65,3525,227,104,329,3857,995,295,5149,2334,870,76,63,3343,187,77,266,3604,956,296,4860,2001,684,86,56,2823,180,60,240,3063,982,289,4333,1739,768,73,46,2622,144,51,199,2822,1138,271,4234,1173,637,67,31,1906,81,62,138,2051,1713,251,4010,417,391,27,15,852,12,23,28,884,2791,237,3910,88,127,13,7,235,6,7,14,246,2147,167,2557,17,45,3,16,75,3,4,3,83,2820,348,3252,19866,9788,971,737,31357,2388,1374,3766,35124,21061,3860,60044
31201,1847,265,371,2486,1258,380,72,41,1749,64,24,90,1838,232,325,2396,1159,334,64,33,1587,56,19,73,1661,216,313,2189,1176,333,74,30,1613,69,17,89,1707,286,330,2319,965,290,54,30,1343,73,19,96,1441,367,282,2090,554,214,50,18,842,47,16,67,912,587,202,1700,217,117,11,8,350,8,10,16,365,823,165,1352,74,49,3,4,126,0,5,3,129,622,114,869,40,32,6,5,83,3,0,5,91,971,173,1231,10616,3617,701,342,15281,704,289,995,16272,5921,3706,25902
31202,5794,959,640,7397,4018,1567,162,98,5849,318,136,450,6303,899,693,7883,4426,1630,185,116,6357,293,119,408,6763,995,729,8494,4177,1503,231,121,6031,346,103,450,6478,1194,782,8451,3476,1371,213,101,5158,278,90,376,5525,1725,669,7918,2029,1015,151,57,3253,190,90,284,3534,2424,525,6491,611,491,75,30,1205,21,36,58,1269,3481,412,5162,201,207,27,21,455,6,10,18,469,2970,345,3781,111,112,13,35,269,0,4,4,274,5303,592,6166,34348,15255,2015,1117,52732,3296,1667,4966,57697,25859,7652,91204
31203,1131,137,201,1468,807,331,33,21,1192,40,17,59,1249,151,218,1622,753,276,29,12,1075,46,13,57,1134,121,185,1441,709,276,35,20,1034,44,15,57,1094,190,170,1450,580,273,41,13,900,60,24,85,981,298,189,1468,398,235,23,6,663,28,22,48,712,438,141,1293,150,120,19,0,282,3,3,11,292,653,117,1069,44,49,5,4,106,0,3,3,114,483,95,690,32,26,4,3,60,0,0,0,61,652,129,844,6882,2917,382,196,10377,443,198,642,11021,3858,2524,17403
31301,935,280,70,1291,763,342,44,18,1171,68,32,100,1267,323,77,1674,834,427,47,24,1330,71,27,98,1425,391,104,1920,873,392,67,25,1355,62,39,105,1461,496,125,2087,800,452,60,22,1335,54,31,90,1418,884,151,2449,485,436,61,20,1009,59,47,100,1109,1691,175,2974,163,234,18,9,432,9,13,25,452,2844,232,3535,42,87,7,9,152,6,5,12,157,2849,196,3207,12,42,3,12,72,3,3,4,82,4043,532,4662,5907,3872,456,256,10495,676,419,1096,11591,15067,1960,28623
