SA3_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
10304,4,31,6,26,75,4,101,4,10,129,11,140,18,45,212,23,231,20,67,348,15,86,5,18,128,10,58,8,11,92,0,19,4,3,29,0,3,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,13,0,42,3,7,47,84,720,74,192,1076,4,19,5,15,42,0,25,8,16,43,13,100,10,24,143,25,157,20,49,257,18,91,8,21,134,12,164,23,32,237,19,115,17,25,181,8,38,14,3,61,0,7,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,35,3,5,44,106,745,106,200,1160,3,18,3,14,31,0,8,0,3,11,0,52,7,16,79,9,67,12,29,119,13,67,13,25,116,19,181,25,55,279,35,237,38,56,365,31,122,19,28,200
10401,3,31,9,10,55,4,51,12,7,74,20,130,25,54,229,32,316,29,80,455,21,102,8,10,139,13,52,3,3,69,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,7,0,17,0,9,23,106,715,81,176,1080,0,22,9,8,46,0,16,3,12,30,13,56,12,25,102,14,97,23,27,162,6,101,17,23,149,35,241,31,47,351,43,194,31,28,291,9,30,4,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,25,0,13,35,129,791,124,185,1230,4,22,4,10,34,0,3,0,3,6,0,25,6,24,52,9,47,13,28,89,8,54,3,31,96,11,188,41,50,294,54,290,41,79,456,18,81,16,19,132
10402,3,40,23,25,90,15,80,12,12,116,37,174,26,85,327,44,398,59,97,591,34,269,26,41,371,60,336,42,49,484,25,91,21,15,152,3,4,3,3,20,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,12,4,29,0,14,48,229,1434,213,344,2216,7,37,11,21,74,0,23,10,25,55,17,73,10,45,142,21,130,29,49,225,21,149,32,34,225,34,301,41,89,472,75,419,63,95,650,62,209,45,57,368,7,28,6,7,55,4,3,3,0,5,0,4,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,13,4,25,8,19,59,250,1403,268,429,2345,4,22,0,16,40,0,6,0,5,8,3,35,5,37,85,8,43,15,38,108,13,57,9,39,111,20,147,30,67,267,60,365,70,143,637,117,421,86,119,743
10501,4,108,10,38,161,3,87,6,21,113,26,204,12,50,297,4,59,3,6,82,4,8,0,3,11,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,4,38,3,14,53,55,519,31,141,742,8,65,4,26,104,6,37,3,18,61,31,198,9,54,293,6,123,13,30,170,3,30,4,6,39,0,5,0,3,14,0,3,0,0,9,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,14,34,56,490,32,148,729,8,40,3,15,67,0,35,0,14,45,9,72,7,40,128,19,162,5,57,240,9,76,4,18,111,6,56,6,14,88,4,18,0,3,24,0,7,0,0,9
10502,0,34,4,16,50,3,26,3,7,40,20,170,4,47,238,3,47,3,5,62,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,12,30,288,21,72,413,0,30,3,9,40,3,9,3,4,18,4,71,6,42,126,16,132,15,25,185,10,44,3,0,53,3,12,3,4,20,0,11,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,13,41,317,36,83,477,4,15,3,8,31,0,3,0,3,7,5,27,4,22,54,3,75,6,24,109,9,66,3,9,88,6,71,3,14,93,9,33,3,8,52,4,3,3,0,7
10503,12,74,8,35,129,10,147,16,25,192,50,400,32,79,558,41,365,35,62,496,21,87,5,14,127,3,50,0,9,64,0,10,4,0,11,0,8,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,50,3,6,64,135,1194,104,234,1669,11,40,9,21,82,3,36,3,20,64,28,279,28,83,416,40,316,36,71,466,24,146,15,21,210,52,179,25,33,297,16,71,18,19,118,3,13,4,3,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,3,27,4,13,41,190,1122,147,277,1733,10,32,0,18,56,4,12,3,4,21,5,85,14,42,147,26,176,19,58,281,21,137,16,43,216,27,204,26,61,322,41,278,47,82,440,32,151,25,29,236
10601,3,49,13,30,94,11,86,8,19,125,17,185,17,74,294,52,451,47,83,625,22,155,7,21,203,15,86,3,10,124,5,25,0,4,37,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,22,0,15,43,123,1072,93,253,1556,8,37,11,19,68,7,17,4,13,48,19,130,14,34,195,22,145,18,64,259,14,135,13,37,201,32,325,38,73,458,41,228,25,61,356,18,74,11,27,125,0,10,5,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,26,3,16,46,165,1134,136,351,1786,3,34,8,8,57,0,3,0,3,8,4,62,6,35,108,15,93,8,45,167,4,64,4,38,111,22,246,35,73,372,57,533,73,129,800,47,270,28,53,407
10602,0,28,6,29,68,15,94,8,19,129,12,112,10,61,190,24,228,25,66,343,11,111,15,32,160,23,171,16,22,235,20,86,9,15,129,0,4,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,15,3,17,3,17,37,97,859,98,263,1324,0,16,7,14,35,0,23,7,17,53,17,73,17,24,132,7,66,12,41,128,3,84,5,23,122,13,166,15,57,256,60,242,38,63,403,34,124,27,31,214,0,13,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,11,25,6,22,59,155,850,137,295,1439,0,15,4,16,32,0,8,0,4,9,5,52,11,29,99,14,66,13,33,128,3,44,9,23,78,15,98,18,36,164,43,374,58,111,587,82,413,85,107,685
10603,8,35,9,17,65,10,76,5,10,101,9,125,10,48,184,18,282,37,82,419,21,215,31,31,296,31,179,27,22,260,7,58,5,14,85,0,9,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,12,0,37,4,12,46,109,1023,133,225,1488,4,15,9,8,32,0,32,6,20,57,11,76,13,16,120,4,105,7,43,158,9,95,9,38,153,38,239,43,66,385,62,267,40,62,433,29,118,22,23,190,0,19,0,3,24,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,3,22,0,9,34,163,985,151,297,1598,3,11,0,7,25,0,4,0,3,9,6,45,10,29,87,15,45,8,24,88,5,30,5,30,73,9,128,23,50,210,33,326,44,114,519,57,284,56,85,490
10604,3,22,0,18,49,6,72,11,6,94,16,86,14,25,146,20,131,22,35,203,12,43,0,11,62,0,16,0,3,26,0,6,0,6,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,14,0,0,14,64,399,44,101,610,4,18,4,6,37,0,3,4,0,10,3,29,5,13,48,14,99,13,27,154,8,50,3,24,94,14,78,9,12,119,9,63,12,13,91,3,40,3,3,48,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,3,6,26,65,402,60,106,631,4,16,0,3,25,0,3,0,0,3,3,19,9,4,30,0,46,8,16,75,4,56,3,17,87,11,160,12,32,215,21,154,17,37,231,3,27,5,6,45
10701,5,45,18,48,122,24,201,11,21,260,28,201,21,80,331,20,229,41,84,378,28,165,23,64,279,22,162,16,36,241,10,31,6,13,56,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,14,3,34,4,15,65,134,1093,146,376,1747,6,21,7,22,47,7,29,11,21,70,28,154,20,44,246,31,136,25,77,269,20,103,22,46,188,27,164,27,87,300,40,255,47,71,413,32,85,8,17,145,4,9,0,6,22,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,29,8,16,60,188,993,179,403,1768,3,19,7,14,42,0,6,4,5,17,8,82,20,45,155,21,100,22,41,182,17,45,12,48,118,20,83,14,38,156,36,181,52,106,381,56,323,58,122,556
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,6,37,14,43,101,9,108,8,14,150,19,148,24,61,247,29,207,21,60,319,24,235,36,63,363,37,307,29,61,433,13,102,13,17,143,0,16,3,4,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,5,39,5,14,61,156,1198,156,337,1846,6,21,10,27,69,3,24,9,22,58,19,111,13,36,177,15,90,33,74,208,15,88,24,19,142,32,192,43,91,359,60,325,55,87,526,45,216,45,34,343,9,30,4,6,53,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,7,5,47,7,13,68,214,1141,250,412,2026,3,14,3,11,34,0,7,3,3,16,8,58,12,35,109,11,70,22,32,134,10,51,11,38,112,10,78,18,49,150,29,207,37,92,359,81,398,91,155,732
10704,5,50,16,60,123,23,186,26,30,261,31,210,34,108,378,31,257,55,104,442,16,144,36,63,251,47,289,48,112,494,33,157,45,55,281,8,29,12,17,65,0,5,0,0,8,4,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,5,48,3,17,67,196,1378,263,553,2393,13,31,12,24,85,9,45,13,46,115,28,136,30,43,240,18,121,30,98,269,8,117,30,48,202,30,218,51,90,390,43,285,103,129,559,54,220,66,78,414,21,53,25,18,115,3,20,5,12,32,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,6,38,9,33,83,227,1289,378,621,2512,3,22,4,11,43,0,5,4,7,17,16,94,27,77,209,17,77,20,39,158,6,46,20,76,144,19,88,23,63,194,27,222,74,123,440,55,329,113,168,674
10801,3,9,3,8,22,3,9,3,3,20,12,63,9,22,106,19,140,10,37,212,10,61,7,13,98,18,96,14,18,148,3,10,3,3,21,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,3,7,74,408,47,107,640,3,12,4,7,22,0,0,0,3,6,0,25,3,19,43,13,82,15,40,146,3,65,10,18,97,18,123,18,22,181,30,104,8,28,175,10,27,4,7,42,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11,3,3,20,76,444,71,141,736,5,11,0,9,21,0,0,0,0,3,4,14,0,3,25,8,33,3,22,61,7,28,11,22,69,17,77,11,34,142,27,126,14,56,219,18,116,21,37,189
10802,5,62,13,33,116,10,81,8,16,108,16,175,20,54,266,43,354,39,49,487,21,121,11,11,164,14,48,9,10,80,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,3,30,3,5,39,116,888,105,181,1283,5,40,7,17,67,0,16,3,10,26,15,88,12,41,155,28,201,26,66,321,28,166,26,40,259,40,213,36,33,317,25,119,16,14,166,7,23,7,8,39,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,3,27,3,10,42,150,903,127,236,1409,0,20,5,11,33,0,5,0,5,12,10,35,4,24,73,17,91,13,45,161,9,88,16,37,149,26,199,14,79,316,51,263,33,61,408,26,86,16,16,148
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,7,25,8,21,56,9,58,11,7,77,19,103,15,40,177,38,268,52,58,411,32,186,27,31,279,35,248,49,42,378,31,67,13,19,124,0,11,0,3,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,10,3,21,3,13,38,177,986,181,228,1578,0,25,3,18,43,0,8,3,7,20,7,45,14,15,82,13,87,18,45,163,16,102,26,53,195,23,245,36,51,353,65,333,68,70,535,57,152,32,40,277,3,22,3,0,25,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,18,4,14,38,189,1038,214,309,1755,6,6,3,9,28,0,0,0,0,3,3,18,7,16,46,3,33,5,25,73,5,41,4,33,81,12,129,26,44,208,39,305,62,103,504,83,353,95,96,626
10805,4,34,9,24,68,7,75,8,16,105,21,138,11,51,226,32,311,60,68,470,15,127,23,21,180,18,52,9,10,88,5,6,0,3,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,26,3,7,39,105,775,120,197,1198,3,21,5,15,43,0,23,3,8,32,9,70,5,24,110,21,161,29,71,283,18,132,22,38,209,42,270,35,63,409,25,111,12,28,174,5,13,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,18,4,5,29,120,834,132,245,1325,0,22,3,8,29,0,3,0,0,3,5,49,8,20,87,11,56,6,34,109,10,66,20,41,136,24,193,23,62,299,65,279,41,90,482,32,83,14,32,164
10901,5,30,0,18,60,11,131,5,18,169,25,194,26,65,311,20,241,24,55,343,12,101,9,16,130,12,67,9,15,97,7,25,5,3,41,0,5,3,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,27,0,4,40,100,822,84,197,1209,3,15,3,15,29,6,38,7,14,59,10,138,21,31,200,17,176,19,58,281,22,138,18,32,211,24,169,37,56,285,24,106,30,23,185,7,28,0,7,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,8,37,124,832,145,246,1340,0,10,3,9,23,0,0,0,10,9,7,61,15,31,113,14,112,14,48,188,9,112,8,29,162,25,225,32,62,349,46,200,40,67,353,18,76,22,23,144
10902,0,19,4,3,22,3,23,0,7,30,9,91,0,20,127,3,33,0,6,43,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,3,3,11,20,179,8,46,245,0,11,0,3,17,0,4,0,4,3,0,31,3,13,50,9,79,6,12,119,0,4,0,0,8,0,11,0,4,14,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,22,141,14,42,219,0,9,0,4,12,0,3,0,3,8,0,17,3,12,34,4,43,4,13,68,5,28,3,10,47,0,18,0,0,20,0,6,0,0,10,0,6,0,0,10
10903,9,36,8,11,60,3,37,6,7,48,17,130,20,30,190,18,151,11,26,204,3,24,9,7,40,5,17,4,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,6,3,23,58,408,59,84,602,0,13,3,13,31,0,5,0,3,7,6,74,15,23,121,25,131,19,38,208,18,59,8,11,91,20,75,10,19,117,0,29,6,6,43,0,3,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,3,18,69,407,57,103,648,5,16,3,12,32,0,9,0,0,8,3,28,5,12,50,14,86,14,25,138,16,67,12,21,119,17,103,12,29,161,17,80,13,18,128,6,16,6,9,30
11001,3,27,7,24,61,10,53,4,4,70,21,120,12,20,173,16,133,28,23,199,4,43,7,8,69,6,31,7,7,45,3,8,0,3,21,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,0,15,0,7,21,64,438,65,94,662,0,13,3,12,24,0,12,0,3,19,6,82,3,16,108,17,121,13,25,170,15,72,9,19,115,11,99,12,24,144,12,68,17,6,99,3,29,0,10,39,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,5,17,71,496,60,116,741,8,6,5,8,23,0,4,0,3,9,0,21,3,16,44,6,54,0,25,88,3,57,7,20,82,8,103,12,28,154,24,140,15,40,225,15,55,21,12,102
11002,8,40,6,25,83,4,82,4,12,102,27,235,21,40,320,19,140,7,18,181,3,6,0,0,13,3,3,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,22,3,10,33,62,532,40,108,751,6,30,10,11,52,0,11,0,9,19,10,96,16,31,150,32,165,23,38,254,6,80,10,12,112,18,95,16,15,139,4,16,4,5,32,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,6,24,75,517,82,129,805,4,24,10,11,47,0,3,0,3,6,3,45,5,13,71,8,96,12,28,148,12,96,11,28,144,24,168,17,38,238,26,101,3,15,143,5,17,4,0,29
11003,4,55,8,34,97,5,64,3,12,81,10,167,9,43,229,6,103,7,16,133,4,32,0,0,41,4,8,3,4,13,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,27,0,6,38,39,461,32,121,648,5,21,6,6,37,0,19,3,10,30,18,126,9,40,194,21,116,5,44,191,8,50,3,6,63,7,45,4,3,62,3,23,0,8,36,0,8,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,11,62,422,40,121,642,3,15,0,9,31,3,3,0,4,16,9,57,3,27,92,12,121,12,43,187,4,58,6,26,96,14,73,3,23,107,10,62,5,14,90,3,35,9,11,51
11004,4,72,12,33,131,5,122,5,18,153,31,295,33,101,456,44,393,63,83,581,6,131,5,23,168,12,92,16,9,126,9,21,3,5,35,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,4,13,6,34,4,13,54,132,1172,141,290,1735,3,36,6,18,70,0,25,6,20,49,13,142,14,55,224,33,288,24,97,441,28,230,23,51,331,32,312,33,49,427,31,187,32,36,287,15,48,3,4,74,0,12,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,11,7,27,4,17,58,164,1316,149,356,1976,3,31,5,10,53,0,5,0,3,14,7,63,12,35,115,20,139,15,51,221,15,109,12,50,190,34,281,31,91,428,57,448,55,103,662,43,196,27,45,304
