SA3_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
12601,3,0,0,69,31,23,17,7,3,84,0,0,3,0,0,3,95,43,26,9,3,181,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,15,3,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,91,16,4,0,0,107,19,27,12,0,0,53,0,3,0,0,0,10,0,0,0,0,0,0,114,38,18,6,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,225,91,48,14,10,385,0,0,0,0,0,3,5,3,0,0,0,7,25,0,0,0,0,26,48,25,9,0,0,80,32,32,41,20,12,141,9,6,0,0,0,13,121,66,46,20
12602,15,4,3,268,83,56,65,49,33,284,8,7,3,7,4,34,345,153,88,56,41,675,0,4,0,0,0,4,3,0,0,0,0,3,104,12,3,0,0,120,87,58,29,13,3,185,3,14,8,9,6,31,7,5,0,3,4,21,205,90,35,23,15,371,7,3,3,0,0,21,66,0,0,0,0,74,610,137,39,3,0,785,53,61,50,20,0,187,8,3,15,4,6,32,19,4,7,0,0,34,763,206,113,25,13,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1317,449,242,104,65,2177,0,0,0,0,0,3,5,0,0,0,0,8,75,4,3,0,0,80,166,58,15,5,3,250,110,74,79,63,73,400,11,16,4,7,5,40,370,149,106,73
12701,3,0,0,131,66,10,3,3,0,84,12,3,0,0,0,10,210,25,10,3,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,18,10,0,0,0,0,10,0,0,0,0,0,0,24,6,5,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,257,28,8,3,0,301,0,0,0,0,0,0,3,0,0,0,0,6,29,0,0,0,0,32,114,18,0,0,3,133,97,23,10,4,4,138,14,3,0,0,0,15,249,40,9,5
12702,13,5,3,356,106,24,22,8,8,159,18,12,0,3,0,36,490,91,40,10,12,645,0,0,0,0,0,0,8,0,0,0,0,12,36,9,0,0,0,39,53,14,3,0,0,73,5,0,0,0,0,9,4,0,0,0,0,7,109,25,3,5,0,139,3,0,0,0,0,0,8,0,0,0,0,8,167,29,3,0,0,200,18,9,3,0,0,21,0,0,0,0,0,0,14,3,0,0,0,14,208,39,6,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,3,808,155,53,18,12,1043,0,0,0,0,0,8,14,0,3,0,0,21,72,10,0,0,0,84,265,56,15,6,3,343,107,46,23,9,8,191,26,7,4,4,4,42,485,115,42,19
12703,8,0,0,192,63,19,14,7,3,110,16,0,0,0,0,18,280,44,22,9,5,358,0,0,0,0,0,0,5,0,0,0,0,5,39,0,0,0,0,39,57,11,5,0,0,69,3,0,0,0,0,7,0,0,0,0,0,3,105,12,5,0,0,123,3,0,0,0,0,0,5,0,0,0,0,5,159,12,0,0,0,166,28,3,0,0,0,30,0,0,0,0,0,3,6,0,0,0,0,9,201,21,3,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,591,75,25,6,4,702,0,0,0,0,0,4,6,0,0,0,0,6,22,0,0,0,0,19,134,22,4,0,0,158,74,24,13,12,4,123,19,4,0,0,0,26,245,55,17,10
12801,4,0,0,163,59,26,16,3,3,107,5,0,0,0,0,9,261,50,18,3,3,334,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,38,67,16,0,0,0,82,6,3,3,0,0,9,0,0,0,0,0,3,113,22,3,0,0,132,3,0,0,0,0,3,38,0,0,0,0,38,582,21,3,0,0,606,51,43,4,0,0,100,0,0,3,0,0,5,16,0,0,0,0,13,691,66,11,3,0,766,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,1064,141,26,3,3,1239,0,0,0,0,0,0,7,0,0,0,0,7,38,3,0,0,0,43,108,34,3,0,0,149,68,24,21,3,4,113,12,3,3,0,0,18,231,63,29,3
12802,3,0,0,151,63,18,11,3,0,93,14,0,0,0,0,13,250,47,13,3,0,310,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,24,41,8,0,0,0,47,4,0,0,0,0,4,0,0,0,0,0,0,69,8,0,0,0,80,0,0,0,0,0,0,4,0,0,0,0,4,202,9,0,0,0,206,8,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,214,13,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,533,69,16,4,0,627,0,0,0,0,0,0,3,0,0,0,0,3,26,0,0,0,0,26,111,15,5,0,0,129,76,22,11,3,0,109,10,0,3,0,0,14,216,38,15,3
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,20,3,0,855,137,72,104,23,12,350,25,7,0,3,0,38,973,323,125,31,15,1463,0,0,0,0,0,0,4,0,0,0,0,4,62,3,0,0,0,64,43,32,8,0,0,73,3,3,3,3,0,18,0,0,0,0,0,5,111,39,12,3,0,161,0,0,0,0,0,0,8,0,0,0,0,8,122,8,0,0,0,128,14,18,0,0,0,29,3,0,0,0,0,3,3,0,0,0,0,3,153,20,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1242,381,144,34,15,1813,3,0,0,0,0,3,3,3,0,0,0,3,193,11,0,0,0,208,632,132,18,4,0,781,140,65,99,29,14,342,31,8,4,0,3,45,997,224,119,30
20102,0,0,0,130,38,0,3,0,0,42,4,0,0,0,0,8,235,9,3,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,251,9,3,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,60,101,6,0,0,0,109,43,3,0,0,0,52,4,0,0,0,0,5,211,12,3,0
20103,0,0,0,108,41,3,0,0,0,48,5,0,0,0,0,5,223,11,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,242,11,4,0,0,257,3,0,0,0,0,3,3,0,0,0,0,3,58,3,3,0,0,60,136,12,0,0,0,143,44,5,3,3,0,53,10,0,0,0,0,11,245,19,7,3
20201,23,0,0,745,104,51,56,21,11,249,14,3,0,0,0,21,872,271,79,24,12,1252,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,56,28,20,0,0,0,52,0,3,0,0,0,3,3,0,0,0,0,3,87,23,7,0,0,117,0,0,0,0,0,0,4,0,0,0,0,4,87,3,3,0,0,95,18,19,0,0,0,37,0,0,0,0,0,0,4,0,0,0,0,4,120,23,3,0,0,146,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,1082,314,91,25,12,1514,4,0,0,0,0,4,3,4,0,0,0,8,176,10,0,0,0,185,530,162,10,3,0,710,153,78,54,22,16,321,26,13,3,3,0,44,890,260,72,27
20202,3,0,0,228,53,10,0,0,0,60,4,3,0,0,0,3,364,38,7,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,390,37,7,0,0,437,0,0,0,0,0,0,3,0,0,0,0,3,117,3,0,0,0,116,189,22,4,0,0,220,56,20,4,4,6,88,20,3,0,3,0,21,384,47,15,7
20203,0,0,0,57,17,4,0,0,0,23,3,0,0,0,0,3,91,6,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,6,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,58,0,0,0,0,59,21,0,0,0,0,25,6,0,0,0,0,6,106,3,0,0
20301,0,0,0,39,23,6,0,0,0,28,0,0,0,0,0,0,74,11,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,11,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,40,9,0,0,0,51,34,4,0,3,0,38,0,0,0,0,0,0,92,7,0,3
20302,29,8,0,1111,154,84,97,46,39,420,34,11,5,3,0,56,1319,369,129,57,38,1914,0,0,0,0,0,0,9,0,0,0,0,7,87,7,0,0,0,92,27,30,4,0,0,65,0,5,6,0,0,10,3,0,0,0,0,3,125,45,9,0,0,176,0,0,0,0,0,0,18,0,0,0,0,19,218,12,3,0,0,233,36,19,0,0,0,57,0,0,0,0,0,4,13,0,0,0,0,17,289,32,6,0,0,324,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,18,3,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,4,3,0,0,36,0,0,0,0,0,3,1756,450,147,57,44,2455,0,0,0,0,0,3,15,0,3,0,0,25,286,17,0,0,0,305,830,259,39,13,3,1145,187,116,148,70,69,588,37,17,6,5,6,70,1357,412,200,84
20303,4,0,0,260,81,18,16,6,0,113,4,4,0,0,0,9,382,66,22,6,0,467,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,17,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,26,5,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,26,12,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,77,23,6,0,550,0,0,0,0,0,4,3,0,0,0,0,3,51,5,0,0,0,54,251,42,4,0,0,301,106,22,18,4,0,152,18,3,0,0,0,19,423,76,27,6
20401,3,3,3,247,57,6,3,3,4,71,5,0,0,0,0,8,368,26,5,8,4,412,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,17,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,23,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,12,0,0,0,0,0,0,419,29,5,8,4,465,0,0,0,0,0,0,6,0,0,0,0,6,91,0,0,0,0,95,222,23,4,4,7,257,77,8,7,3,6,101,12,4,3,0,0,19,406,29,11,12
20402,3,0,0,195,44,7,3,0,0,59,11,3,0,0,0,12,309,24,11,7,0,346,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,360,31,11,7,0,405,0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,59,231,17,3,0,0,256,59,5,4,8,0,72,17,3,0,0,0,21,364,27,12,8
20403,3,0,0,341,79,25,11,7,5,121,14,0,0,0,0,16,457,76,16,7,3,551,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,46,4,3,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,55,3,0,0,0,63,3,0,0,0,0,6,7,0,0,0,0,7,62,0,0,0,0,63,7,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,80,10,4,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,9,0,0,0,0,11,0,0,0,0,0,0,595,86,19,5,3,713,0,0,0,0,0,0,5,0,0,0,0,7,82,3,3,0,0,87,279,40,11,0,0,329,104,19,19,11,3,155,11,0,0,0,0,20,481,66,30,10
20501,0,0,0,207,48,4,3,3,4,56,8,3,0,0,0,12,276,35,8,3,4,327,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,36,8,3,4,355,0,0,0,0,0,0,4,0,0,0,0,4,43,3,0,0,0,42,185,15,3,0,0,204,69,7,9,4,3,91,8,0,0,0,0,13,307,27,12,6
20502,0,0,0,206,56,5,3,3,0,73,7,0,0,0,0,6,322,33,4,3,0,357,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,29,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,3,378,39,9,3,0,419,0,0,0,0,0,0,7,0,0,0,0,7,64,0,0,0,0,70,199,21,0,0,0,226,45,11,5,0,4,68,13,3,0,0,0,16,328,38,7,3
20503,0,0,0,327,70,13,5,0,0,86,6,5,0,0,0,12,494,51,9,0,3,551,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,0,0,0,0,0,0,540,56,7,0,3,606,0,0,0,0,0,0,3,0,0,0,0,3,112,3,0,0,0,117,273,19,7,0,0,304,77,16,4,3,0,103,16,3,0,0,0,14,481,44,10,3
20504,12,0,0,430,63,19,10,3,3,103,12,0,0,0,0,15,570,71,23,3,3,670,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,5,0,0,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,23,3,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,53,8,0,0,0,55,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,71,10,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,673,79,23,3,8,780,0,0,0,0,0,0,4,0,0,0,0,4,115,4,0,0,0,121,353,58,8,0,0,418,82,18,13,0,0,123,19,0,0,0,0,24,576,89,24,0
