SA3_CODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
21501,234,102,114,122,158,143,108,43,9,1034,7,3,3,8,12,6,3,4,3,50,4778,3000,2573,3164,4892,5818,5105,3401,1647,34377,56,10,57,45,6,11,4,0,0,190,61,14,29,47,13,11,9,0,0,189,3,0,8,4,3,5,4,0,0,26,3,0,0,0,0,0,0,0,0,6,23,0,25,9,4,4,0,0,0,64,5,12,18,17,29,26,10,3,0,125,31,13,45,30,36,31,12,3,0,195,4085,2574,2509,2105,2231,2044,1365,437,166,17517,790,515,740,702,822,935,766,491,309,6066,9830,6166,6005,6148,8052,8883,7271,4346,2119,58820
21502,260,146,140,131,141,113,104,48,8,1086,21,7,24,4,11,3,12,6,3,88,4348,2898,2420,2895,3970,4309,3757,2322,1025,27958,56,10,80,55,14,6,4,0,0,220,220,161,145,144,147,65,47,13,3,942,5,0,0,0,5,0,3,0,0,20,14,3,3,3,4,0,0,0,0,22,56,21,73,29,12,9,9,3,0,213,3,15,23,17,12,13,0,0,0,80,72,35,98,46,36,20,9,3,0,323,4565,2808,2889,2324,2159,1872,1008,392,155,18175,902,674,772,593,680,770,646,427,236,5708,10232,6672,6535,6168,7079,7111,5493,3169,1419,53878
21503,164,88,79,85,88,93,61,30,14,699,5,0,0,0,3,0,0,0,0,11,3239,2027,1627,1998,3055,3533,3098,2173,995,21741,20,7,56,34,20,5,6,0,0,144,65,56,62,73,58,17,4,0,0,330,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,4,45,19,72,22,8,8,5,0,0,178,0,0,7,6,14,9,3,0,0,43,44,22,81,31,25,13,6,0,0,231,2450,1468,1416,1207,1165,1124,703,314,111,9961,711,454,495,433,593,651,578,354,171,4443,6624,4081,3837,3851,4986,5412,4425,2844,1276,37336
21601,137,85,68,80,102,89,77,40,10,690,8,0,0,3,3,3,3,0,0,20,3356,2089,1642,2173,3121,3550,3332,2112,921,22294,19,3,25,19,3,0,3,0,0,64,14,5,14,6,18,11,6,3,0,81,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,15,8,10,11,10,14,8,8,0,0,65,14,9,19,11,17,6,8,0,0,81,2660,1620,1483,1324,1431,1255,760,307,90,10928,594,354,325,391,458,532,461,330,149,3584,6671,4102,3541,3955,5073,5380,4569,2751,1164,37208
21602,53,40,38,43,56,56,48,23,13,362,0,0,0,3,0,0,0,3,0,6,2689,1662,1367,1672,2363,2807,2865,1823,720,17964,29,5,26,15,6,3,0,0,0,86,84,19,24,39,19,4,0,0,0,183,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,27,12,46,24,3,7,0,0,0,118,0,9,7,4,13,10,4,3,0,51,29,21,58,29,16,14,6,6,0,166,1843,1098,954,862,983,930,615,264,80,7627,439,282,236,264,353,456,464,282,135,2915,5129,3097,2699,2919,3764,4227,3960,2377,935,29112
21603,302,174,161,153,178,134,102,50,22,1275,3,4,4,3,0,4,4,4,0,35,5470,3561,2952,3686,4965,4936,4249,2640,1131,33590,120,46,163,114,45,18,3,0,0,505,1126,639,557,504,384,184,85,33,6,3524,3,0,3,3,0,4,4,0,0,12,3,0,0,0,0,3,0,0,0,13,199,83,250,133,64,55,18,8,3,809,19,16,28,33,23,20,18,4,0,160,225,102,284,170,83,76,34,10,3,980,4447,2672,2787,2319,2054,1734,987,369,102,17465,1211,796,960,861,930,886,757,426,235,7076,12660,7878,7825,7756,8526,7886,6151,3484,1486,63649
21701,157,81,66,84,127,98,75,19,6,715,0,0,0,5,3,3,0,0,0,9,2774,1718,1380,1937,3026,3585,3110,1886,897,20306,10,13,22,14,9,3,0,0,0,71,15,7,14,12,4,3,0,0,0,54,4,0,0,0,0,0,0,0,0,8,0,3,0,3,3,0,0,0,0,9,6,0,8,4,0,0,0,0,0,16,15,5,12,17,20,9,11,0,3,90,22,9,21,15,21,10,11,0,3,111,2539,1703,1368,1420,1568,1410,850,274,112,11254,539,366,308,366,498,568,503,287,128,3562,5932,3844,3140,3798,5162,5604,4491,2456,1138,35558
21703,132,54,64,60,78,82,67,31,11,569,3,3,0,4,3,5,0,0,0,19,3153,1902,1489,1978,2985,3350,3049,1992,828,20724,7,5,17,10,3,3,3,0,0,50,34,26,38,32,3,3,4,0,0,139,0,0,0,0,3,3,3,0,0,11,3,0,0,3,0,0,0,0,0,8,0,0,10,7,0,0,0,0,0,13,5,9,11,18,17,12,3,0,0,69,9,6,17,20,16,13,3,0,0,90,2843,1681,1631,1497,1561,1532,935,283,123,12078,541,419,340,365,526,615,540,324,100,3771,6618,4056,3562,3927,5131,5545,4555,2598,1053,37040
21704,237,121,106,140,161,115,103,23,6,1023,0,0,0,0,0,3,5,0,0,10,4830,2879,2351,3057,4113,4226,3654,2151,1016,28290,27,10,19,33,15,5,3,0,0,113,30,6,17,17,16,4,3,0,0,94,8,0,0,3,3,3,0,3,0,25,3,3,0,0,3,0,0,0,0,9,5,0,4,3,0,0,0,0,0,22,12,6,29,21,10,15,9,0,0,99,23,14,30,28,14,15,6,0,0,125,3613,2583,2559,2130,1917,1732,933,345,134,15947,900,631,545,571,708,701,597,355,190,5196,9475,6143,5596,5897,6843,6732,5218,2858,1340,50099
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,3,11,5,0,0,0,29
29999,31,25,28,18,22,15,7,8,0,149,0,0,0,0,0,0,0,0,0,0,231,235,397,292,293,335,243,77,22,2129,6,16,50,12,3,0,3,0,0,99,73,58,58,33,16,0,3,0,0,247,0,0,0,6,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,3,7,4,0,0,0,0,0,0,19,0,3,5,6,10,3,4,0,0,35,3,12,16,7,10,6,3,0,0,54,267,538,747,386,282,209,139,18,5,2591,155,355,525,526,352,248,92,24,13,2289,747,1254,1848,1295,975,816,482,121,38,7565
30101,491,279,271,284,289,263,149,69,20,2112,45,30,17,27,24,41,16,13,10,225,7504,5117,4057,5269,6774,6644,4756,2144,837,43100,101,45,105,84,53,52,13,4,4,476,66,39,40,33,32,18,15,6,0,247,16,5,0,9,15,13,5,3,0,64,0,0,0,0,4,0,0,0,0,7,56,18,77,44,10,4,5,3,0,215,30,33,36,47,38,31,31,5,0,252,88,48,112,94,52,33,31,9,0,475,5133,3443,3510,3095,2652,2002,1050,371,135,21391,898,580,621,671,665,724,422,312,297,5179,13857,9354,8547,9385,10371,9596,6326,2866,1276,71569
30102,531,299,223,308,391,312,260,128,33,2481,46,22,18,29,35,33,30,19,7,242,7952,5049,3842,5749,7503,7555,6875,3798,1475,49803,55,27,43,52,47,15,11,11,0,260,50,39,45,31,29,20,12,6,0,234,6,0,0,8,9,16,7,3,3,57,3,0,3,0,3,0,0,0,0,18,34,19,28,23,8,5,0,0,3,116,36,21,30,50,34,33,21,8,3,233,73,38,58,72,46,43,23,8,3,366,5992,3753,3230,3248,3320,2633,1754,655,245,24831,1025,643,654,696,893,886,845,493,349,6493,15245,9637,7952,10026,11998,11294,9595,4981,2087,82814
30103,382,199,221,249,256,179,117,56,23,1689,33,27,23,24,22,22,19,4,0,171,7644,4128,3766,5797,6205,4892,3969,2172,1013,39579,191,55,158,165,84,56,26,10,3,747,92,32,63,55,29,14,9,7,0,296,4,4,8,8,9,8,8,3,0,50,0,0,0,3,0,3,0,0,0,7,48,22,81,22,11,4,0,0,0,198,21,21,43,36,39,28,6,8,3,207,72,46,121,71,59,37,9,3,3,412,5157,2879,3457,3673,2761,1860,950,376,137,21243,969,652,662,842,760,670,461,276,189,5476,14260,7888,8348,10805,10083,7644,5464,2863,1347,68703
30201,208,164,138,137,145,133,75,27,7,1049,14,3,4,10,9,7,14,6,4,73,4283,2955,2478,3067,3633,3243,2750,1664,773,24834,260,104,245,255,132,81,47,6,3,1130,107,64,77,63,41,34,11,3,0,393,0,4,3,10,0,4,0,3,0,23,5,0,0,0,0,0,0,0,0,7,51,40,88,38,30,15,11,4,0,268,20,20,33,29,17,14,10,0,0,128,73,56,118,63,41,29,18,10,0,402,2305,1677,2113,1631,1213,830,497,204,83,10550,509,342,408,421,338,317,249,170,143,2894,7590,5243,5525,5618,5496,4627,3607,2072,1007,40790
30202,309,214,279,225,229,155,102,38,16,1572,20,9,13,22,7,19,6,5,4,92,6794,4120,4591,5419,5548,4554,3758,2979,1545,39300,230,118,386,197,74,52,21,14,3,1098,138,78,124,111,50,23,15,9,3,540,3,3,3,13,7,13,4,0,4,49,3,0,3,3,3,3,0,0,0,13,93,56,269,43,17,20,4,0,0,502,28,35,65,35,38,26,9,9,3,242,123,94,334,83,54,40,13,9,8,761,3970,3275,4751,3319,2254,1564,727,320,168,20344,918,719,1084,876,729,581,396,346,360,6016,12268,8527,11481,10199,8871,6944,4984,3704,2093,69069
30203,138,136,180,99,123,103,40,19,5,833,8,7,10,4,10,11,5,3,0,52,3145,2205,2880,2872,2874,2635,1931,1174,554,20270,287,138,464,244,70,50,17,3,0,1279,89,38,91,53,24,18,9,3,0,332,3,4,7,9,12,4,0,3,0,36,0,3,0,3,0,0,0,0,0,3,132,91,315,85,22,28,5,6,3,689,13,25,31,24,18,18,4,3,3,141,142,116,349,114,42,43,13,12,3,831,2094,1896,3001,2082,1287,913,453,134,49,11910,434,434,713,539,435,353,220,129,160,3411,6257,4923,7646,6016,4823,4092,2674,1461,773,38666
30204,322,190,222,268,202,190,101,54,29,1570,10,13,8,12,18,18,7,3,0,83,5460,3415,3306,4373,4799,4349,3532,2177,1036,32441,388,116,482,312,118,64,34,9,8,1520,130,56,113,91,43,18,6,3,3,462,4,0,5,5,3,5,4,0,0,29,9,0,4,3,0,3,0,0,0,23,256,169,568,121,34,33,12,7,0,1192,22,20,41,29,34,11,8,8,4,179,282,190,609,147,72,45,25,16,5,1388,3796,2400,3009,2765,2132,1409,779,335,141,16770,785,572,672,691,649,528,386,247,144,4683,10939,6819,8335,8543,7914,6494,4806,2803,1333,57993
30301,260,194,193,212,168,137,63,32,11,1268,11,12,5,14,7,3,13,3,4,73,5338,3684,3192,3983,4403,3747,2585,1690,993,29620,170,87,241,152,94,78,36,13,0,880,147,63,89,78,67,36,17,6,0,508,18,4,3,9,10,7,11,0,4,70,0,0,0,0,0,0,0,0,0,0,45,34,69,37,9,13,5,0,0,215,7,14,25,26,30,25,7,3,0,150,53,48,94,59,40,39,13,3,0,365,2834,2259,3001,2386,1565,1106,544,234,104,14033,647,522,708,591,527,412,253,128,63,3854,9290,6792,7466,7429,6843,5547,3530,2106,1175,50179
30302,212,238,322,221,174,129,66,42,23,1416,9,7,11,13,10,9,4,11,0,75,5392,4122,4797,4711,4761,3807,2656,1872,1039,33159,292,240,860,294,65,46,29,7,0,1820,288,181,363,192,123,61,27,10,5,1244,17,15,22,25,18,13,19,9,3,129,0,3,0,0,0,0,0,0,0,10,87,81,304,67,16,14,3,0,0,566,12,35,67,56,47,31,15,3,0,267,103,118,367,121,59,42,17,4,0,840,3454,5094,6986,3994,2576,1792,800,274,168,25136,964,1193,1648,1046,874,622,363,214,118,7041,10636,11283,15467,10661,8692,6514,3987,2405,1336,70983
30303,508,410,418,393,333,278,160,58,24,2573,19,7,8,14,17,16,16,7,0,114,6256,4544,4014,4733,5186,4213,3770,2466,1050,36237,465,239,532,430,176,108,67,28,3,2050,553,369,399,299,201,130,62,24,3,2042,7,8,3,7,4,21,18,3,4,73,0,0,0,0,3,0,0,0,0,4,213,158,426,121,36,35,20,7,0,1006,48,37,53,50,49,34,25,7,5,305,256,196,477,169,91,73,38,16,5,1318,3810,4614,4871,2980,2087,1449,859,356,184,21209,867,868,931,719,665,513,408,269,130,5351,12637,11245,11786,9885,8803,6826,5411,3202,1407,71208
30304,234,187,189,155,150,119,73,23,6,1142,7,7,4,7,8,3,13,3,3,64,3457,2232,2112,2632,2730,2142,1717,1257,588,18861,178,150,489,161,43,37,14,10,4,1086,234,155,350,168,58,34,18,3,0,1021,3,9,7,11,0,5,9,3,0,47,0,0,0,0,0,0,0,0,0,0,65,70,158,47,6,4,0,0,0,351,12,24,36,34,18,15,10,0,0,147,84,95,188,83,25,17,8,0,0,501,2371,2444,2801,2107,1498,896,417,204,121,12869,559,589,592,483,441,305,207,122,57,3358,7013,5836,6785,5840,4940,3578,2465,1636,783,38872
30305,490,320,367,315,307,213,101,38,14,2166,33,24,24,28,28,19,4,8,3,161,5281,3514,3341,3866,4016,3377,2358,1182,525,27468,565,242,570,468,281,162,83,20,8,2392,920,486,533,421,324,178,63,25,3,2951,0,0,3,9,4,4,3,5,0,28,0,0,0,0,0,0,0,0,0,0,233,138,356,164,57,43,27,3,0,1014,42,32,38,50,25,18,11,6,0,227,274,173,392,211,84,64,42,7,0,1239,4122,2810,4124,2654,1784,1361,605,196,88,17750,1014,656,856,686,584,458,284,131,85,4760,12604,8195,10375,8868,7494,6018,3625,1617,731,59530
30306,326,287,333,257,234,164,105,42,20,1768,9,3,6,5,10,5,12,11,3,62,3015,2452,2246,2506,2606,2622,2345,1207,611,19606,312,187,461,260,132,66,39,21,4,1478,1296,663,601,586,340,204,89,22,8,3808,0,0,0,3,3,9,3,0,0,22,0,0,0,3,0,0,0,0,0,3,299,346,747,124,39,44,24,11,0,1636,33,30,53,45,32,23,14,3,0,225,332,371,796,173,68,62,37,15,4,1864,2832,3110,4036,2198,1437,1332,643,207,80,15859,696,585,738,526,409,362,287,175,155,3923,8865,7782,9503,6821,5454,5090,3682,1718,887,49805
30401,201,96,99,115,114,87,51,29,17,818,18,6,6,8,9,10,0,6,0,73,3366,1885,1573,2415,2684,2520,2100,909,470,17918,170,126,113,137,164,144,59,21,5,944,93,55,54,50,54,38,10,3,0,362,19,5,4,12,7,11,4,4,4,73,0,0,0,0,0,0,0,0,0,0,20,24,16,21,18,9,9,3,0,118,12,16,17,21,33,25,13,5,3,156,36,38,30,40,57,31,20,6,3,273,2320,1494,1549,1632,1224,963,499,160,47,9884,403,266,244,296,310,231,193,68,44,2056,6525,3994,3688,4745,4678,4136,2977,1204,586,32529
30402,235,148,84,141,167,137,85,36,15,1050,27,12,9,16,19,10,10,3,0,102,4822,3090,1501,3039,4072,3121,2809,1541,646,24645,151,123,83,151,128,61,42,31,4,785,65,29,32,60,41,22,13,3,0,264,44,15,11,22,28,23,16,0,0,160,0,0,0,0,0,0,0,0,0,4,17,11,21,13,11,8,3,0,0,88,30,15,16,26,28,27,14,4,0,151,45,34,39,35,34,35,17,5,0,247,3604,2482,1581,2270,2198,1553,992,326,122,15125,686,456,235,480,503,430,278,190,162,3418,9523,6291,3555,6201,7173,5347,4218,2121,943,45374
30403,148,277,217,124,115,94,61,29,10,1076,10,19,7,8,6,11,6,6,3,71,3609,4504,2492,2661,2852,2522,2149,1173,645,22600,249,188,339,250,95,48,19,3,0,1198,323,562,407,226,43,18,5,3,0,1592,25,25,22,16,12,16,7,3,4,133,0,0,0,0,0,0,0,0,0,0,23,22,61,12,4,3,0,0,0,135,14,48,44,37,33,21,10,0,4,215,36,70,105,51,35,23,10,4,5,349,2501,6237,3928,2322,1696,1249,800,255,122,19109,601,1217,905,553,459,417,275,153,130,4712,7521,13222,8462,6308,5326,4376,3342,1612,909,51079
30404,220,133,154,142,135,106,82,32,26,1030,18,12,10,18,17,17,9,4,3,95,5457,3284,2722,3985,3988,3300,2850,1577,886,28051,57,38,86,54,44,26,11,3,0,316,32,24,30,32,25,9,3,0,0,153,4,12,11,3,8,6,5,5,3,62,0,0,0,0,0,0,0,0,0,0,18,7,34,5,9,0,5,0,0,75,11,22,24,42,31,17,8,3,0,166,28,32,58,52,39,19,11,7,0,248,4072,2756,2827,2885,2001,1245,732,259,114,16889,659,477,549,544,518,381,289,175,160,3752,10388,6674,6378,7660,6729,5059,3935,2033,1163,50010
30501,91,215,321,210,119,127,68,26,8,1187,3,3,12,12,10,9,0,3,0,48,2031,3224,5664,3332,3175,2963,2142,1150,574,24258,257,253,772,327,84,38,14,0,4,1751,194,239,432,189,68,32,16,4,0,1172,9,17,44,22,18,20,14,4,3,149,0,0,3,0,3,0,0,0,0,5,19,31,69,29,3,3,3,0,0,154,12,56,84,54,48,23,11,4,0,289,28,82,155,88,49,22,14,4,0,452,2045,6192,9515,4053,2663,1925,931,229,86,27634,648,1479,2761,1538,1224,961,590,283,286,9767,5428,11983,19966,9959,7561,6172,3838,1720,956,67583
30502,118,70,174,94,97,54,42,21,3,661,13,6,3,9,3,7,9,0,0,48,4050,2386,3081,3310,3273,2164,1366,719,340,20693,78,62,185,90,28,7,3,0,0,458,66,25,64,52,21,10,4,0,0,240,13,3,3,12,8,6,0,3,0,60,0,0,0,0,0,0,0,0,0,0,18,25,90,21,0,3,0,0,0,164,4,19,41,24,15,11,3,0,0,125,28,46,134,43,15,16,9,0,0,291,2362,2281,3813,2524,1615,1038,424,139,57,14248,675,480,926,674,551,387,204,85,33,4011,7315,5346,8367,6822,5620,3702,2048,953,438,40594
30503,171,255,366,225,192,161,80,39,15,1504,14,8,13,17,6,15,10,3,0,98,6813,5331,6106,5739,6488,4798,3346,1776,881,41289,261,258,893,274,62,38,16,10,3,1811,341,141,479,214,49,24,11,3,0,1271,14,19,32,17,20,27,17,10,3,166,0,0,0,0,3,0,0,0,0,4,75,68,231,53,14,4,4,3,0,444,17,52,99,57,52,23,14,8,0,317,89,120,329,111,63,27,14,14,3,770,3871,6315,8403,4786,3224,2004,974,277,116,29963,1034,1463,2246,1435,1218,908,526,266,259,9354,12543,13918,18943,12896,11278,7960,4968,2366,1279,86163
30504,136,147,185,141,156,92,44,32,7,946,16,4,15,14,11,10,9,0,0,75,4956,3827,3317,3666,4120,2877,2020,1038,477,26291,90,94,292,98,26,14,14,7,8,638,71,79,131,51,29,13,9,9,0,389,11,22,19,15,21,18,10,5,3,121,0,0,0,0,0,0,0,0,0,0,20,11,42,15,3,0,0,0,0,96,11,31,48,31,31,20,5,0,0,177,31,41,93,48,30,20,5,0,0,267,3470,4820,5283,3331,2327,1596,817,221,67,21929,763,1016,1164,786,679,545,341,147,69,5504,9434,10028,10493,8125,7338,5159,3234,1434,626,55865
30601,387,165,172,215,166,150,99,27,5,1392,8,5,3,10,6,11,3,0,0,45,5007,2682,2526,3717,4350,3811,2586,956,249,25880,59,32,57,50,16,14,11,0,0,243,41,17,29,37,25,11,5,0,0,165,12,7,8,12,8,18,19,3,0,86,0,3,0,0,0,0,0,0,0,4,18,13,45,12,9,4,4,0,0,103,30,25,23,56,31,28,14,0,0,210,48,41,71,66,38,30,19,0,0,322,4532,2512,2846,3038,2903,2048,1077,313,77,19352,1054,605,737,877,934,759,509,184,72,5714,10868,5980,6385,7991,8460,6825,4284,1470,398,52656
30602,725,407,414,376,298,251,164,56,26,2701,8,6,6,9,13,23,5,0,0,78,10673,5969,6029,6903,7573,6969,5221,2540,1087,52952,232,151,259,183,99,60,28,11,3,1028,95,37,78,84,46,29,18,5,0,393,5,16,9,5,7,10,9,3,0,67,3,7,6,3,3,7,0,0,0,34,153,72,335,89,39,30,9,11,3,737,73,86,92,85,84,63,29,9,0,518,232,163,428,175,128,99,39,15,6,1293,6695,4448,5480,4690,3924,2840,1533,526,183,30314,2437,1660,2069,1836,1805,1417,965,486,227,12895,20637,12649,14687,14310,13888,11599,7894,3618,1507,100791
30603,189,100,99,91,108,98,65,27,8,775,0,3,0,8,4,3,5,0,0,23,3899,2220,1854,2218,3173,3430,2627,1529,581,21538,21,7,34,8,12,3,6,0,0,90,8,0,5,10,0,3,4,0,0,30,0,0,0,0,0,0,3,0,0,11,9,3,7,4,3,0,0,0,0,27,165,76,275,88,41,35,11,9,0,700,28,31,24,20,24,16,9,0,0,148,199,107,301,116,66,58,20,10,0,878,1815,1042,1082,986,1059,1103,655,192,71,7997,751,390,471,430,534,604,440,229,69,3925,6727,3801,3794,3809,4882,5253,3773,1964,727,34731
30604,42,12,23,23,23,36,21,7,3,184,3,0,0,0,0,5,0,0,0,7,758,403,480,657,855,950,709,314,78,5204,7,0,12,9,0,4,0,0,0,29,0,0,6,3,5,3,0,0,0,15,0,0,0,0,0,3,3,0,0,14,3,0,3,3,4,8,0,0,0,15,0,3,9,0,0,3,0,0,0,16,5,4,7,11,3,8,3,0,0,34,7,6,11,15,9,12,3,0,0,71,821,448,679,592,640,568,322,108,19,4191,297,156,283,255,252,309,186,104,65,1905,1909,1036,1507,1563,1789,1872,1240,533,159,11609
30605,271,124,103,131,147,147,123,62,11,1113,7,4,0,4,6,3,11,0,0,41,3882,2032,1749,2379,3208,3629,3503,1879,665,22935,16,11,21,13,5,3,3,0,0,73,40,17,24,16,15,13,7,10,3,148,6,4,0,0,9,4,3,0,0,23,4,0,7,7,0,0,0,0,0,22,13,4,10,9,3,0,3,0,0,40,28,19,28,28,30,37,21,7,6,196,44,20,41,40,35,43,22,7,6,257,2658,1443,1381,1367,1541,1628,1128,457,115,11712,832,525,454,484,673,761,630,370,143,4873,7513,4092,3721,4364,5550,6151,5348,2729,932,40401
30701,326,129,172,155,137,115,92,38,7,1174,6,0,3,3,3,11,0,0,0,38,6137,2922,3549,3702,4362,4035,3107,1767,619,30193,32,6,57,26,5,8,3,0,0,128,15,0,17,9,4,8,0,0,0,62,0,0,3,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,33,3,61,16,4,3,0,0,0,117,11,8,14,10,14,13,0,3,0,89,51,11,74,31,23,20,0,3,0,213,2085,1262,1264,928,808,645,359,122,36,7518,1160,617,797,737,795,730,587,276,110,5803,9506,4837,5797,5450,6009,5458,4073,2166,765,44062
30702,391,166,156,176,170,170,100,59,21,1396,7,5,4,7,11,16,10,3,0,63,6002,3314,2821,3505,4208,4142,3487,1938,708,30133,20,4,23,17,10,5,3,0,0,82,8,5,11,16,9,3,0,0,0,53,0,0,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,7,7,3,15,3,0,0,0,0,0,27,16,8,20,15,14,12,12,0,0,101,25,18,35,20,14,15,8,0,0,137,1994,1150,1081,853,855,721,482,155,64,7352,762,420,430,470,560,573,515,290,166,4180,8851,4932,4437,4905,5677,5484,4506,2390,937,42123
30703,272,124,130,135,148,180,164,67,11,1234,17,11,0,8,10,8,10,3,0,70,4715,2688,2161,2816,3655,4204,3989,2168,775,27179,14,11,26,6,10,8,5,0,0,84,13,3,14,15,0,4,0,3,0,52,3,0,0,0,3,3,0,0,0,16,3,0,0,0,0,0,0,0,0,5,3,0,6,9,3,3,0,0,0,29,10,13,24,19,27,20,20,4,0,142,17,11,36,32,32,20,24,4,0,181,2200,1280,1024,949,1025,1089,837,290,105,8797,543,366,338,376,459,592,564,276,105,3617,7532,4374,3613,4232,5214,5952,5436,2749,982,40101
