SA3_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
49999,0,3,14,7,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,19,16,40,68,90,100,66,35,6,3,414,23,88,236,165,190,151,111,20,11,994,0,4,9,3,5,0,0,0,0,21,0,0,4,0,0,3,0,0,0,6,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,9,0,4,21,15,12,14,3,0,0,69,0,0,4,3,3,14,3,0,0,28,5,23,26,14,6,7,3,0,0,96,3,11,20,15,10,9,0,0,0,67,0,10,13,8,4,0,0,0,0,33,0,3,14,8,8,11,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,11,11,10,19,23,15,17,7,6,116,21,69,136,81,72,75,26,8,6,506
50101,6,27,171,204,152,80,40,17,6,702,3,3,3,6,0,0,3,0,0,21,0,3,14,28,17,19,11,9,3,103,173,86,267,337,348,318,265,167,96,2060,289,475,1870,2589,2385,2117,1692,756,240,12421,0,6,45,37,34,8,9,5,0,145,0,3,6,11,6,8,0,0,0,43,0,8,25,24,18,15,14,7,3,101,0,4,15,25,12,3,3,0,0,54,0,21,54,49,20,6,0,0,0,153,3,23,137,265,306,207,141,55,13,1153,0,26,132,269,302,159,74,40,12,1027,28,101,261,313,231,132,67,34,3,1164,21,53,171,179,176,100,46,18,0,747,7,14,74,65,41,26,21,7,0,262,24,63,170,166,77,59,18,5,5,591,0,0,0,0,3,0,0,0,0,4,0,3,4,17,10,3,3,0,0,42,136,53,157,204,185,152,177,247,160,1460,224,370,1256,1614,1415,876,571,415,201,6953
50102,12,69,183,226,175,106,76,20,10,879,8,5,8,12,6,3,11,7,0,58,3,11,43,63,66,56,27,13,3,278,378,272,696,717,747,631,559,373,154,4527,764,1491,4250,4605,4676,4015,2713,1139,337,23996,4,23,83,90,48,17,0,4,0,273,3,10,22,19,23,17,4,0,0,103,9,20,77,96,55,26,26,17,7,336,3,15,15,23,7,0,0,3,0,74,4,33,104,57,37,12,4,0,3,251,12,82,298,495,692,316,186,58,10,2156,19,88,302,505,546,272,110,32,9,1889,141,369,571,595,481,242,105,54,8,2555,69,163,344,372,315,180,45,11,3,1502,7,41,73,76,43,37,20,3,0,304,66,149,274,242,164,90,23,16,0,1020,4,3,7,4,4,3,0,0,0,29,4,4,20,32,24,15,9,3,0,109,314,179,374,504,469,402,418,538,191,3382,657,1174,2570,3113,2921,1626,944,745,240,13985
50103,8,4,19,42,43,39,13,7,3,174,3,0,0,0,0,5,3,0,0,13,0,0,5,8,9,9,3,7,3,47,102,53,106,134,196,207,196,130,34,1154,154,234,583,774,980,1112,898,371,76,5185,0,3,18,17,18,14,3,0,0,72,0,4,4,6,13,3,0,0,0,39,0,7,13,14,13,4,10,5,3,66,0,0,0,6,5,0,0,0,0,17,5,21,36,28,27,11,3,0,0,125,3,11,59,125,179,150,67,15,4,610,0,22,101,118,181,99,31,11,0,569,16,43,101,112,105,92,26,10,0,509,4,21,72,88,95,74,24,3,0,370,0,4,24,24,25,17,4,4,0,105,19,22,46,57,34,32,9,3,0,221,0,0,0,3,0,0,0,0,0,7,0,0,0,3,7,3,0,0,0,25,59,27,60,116,108,127,104,80,33,721,109,178,530,728,810,628,273,142,41,3450
50201,12,53,164,191,182,146,80,42,13,881,9,7,4,7,7,8,15,9,3,64,8,14,44,50,61,43,37,25,4,281,224,210,493,521,588,555,573,474,212,3852,540,1241,3326,3617,4077,3657,3470,2031,588,22549,0,11,33,53,26,11,4,3,0,135,10,5,18,24,18,3,3,0,0,79,3,5,42,37,21,29,44,33,6,220,3,0,15,6,11,4,3,3,0,36,12,23,50,34,24,9,0,0,0,147,6,39,135,283,355,335,244,83,18,1499,11,36,190,306,359,214,154,52,14,1336,59,217,329,395,375,331,219,113,21,2060,36,102,200,263,230,157,54,17,3,1066,0,27,46,47,40,39,31,10,3,250,51,106,226,230,140,142,54,26,9,993,0,0,0,8,0,4,0,0,0,16,3,4,11,26,20,13,11,5,4,97,286,138,255,445,434,555,596,700,250,3657,473,723,1555,2142,2055,1848,1420,1050,335,11607
50301,3,11,60,39,39,36,30,10,3,237,3,19,8,0,0,0,4,3,0,36,4,11,21,37,44,37,17,14,3,188,125,144,312,260,321,275,231,151,77,1898,221,1338,2975,3095,4108,3443,2486,1280,465,19419,0,96,155,175,181,98,39,38,10,789,3,14,22,54,36,19,3,3,0,151,6,28,81,75,45,22,25,14,7,304,0,26,50,70,36,22,3,3,0,211,3,19,51,33,26,6,0,8,3,148,6,149,422,780,916,562,359,219,87,3502,6,50,178,419,774,589,267,134,55,2475,23,234,476,742,550,383,174,126,74,2768,22,202,408,568,659,420,215,149,23,2659,10,120,159,141,155,109,58,27,15,798,20,55,66,106,76,50,25,19,19,432,8,5,0,0,3,3,3,0,0,24,3,34,44,57,65,48,24,14,15,294,261,184,217,258,358,322,245,386,381,2618,361,1211,2335,3485,3883,2645,1441,1129,687,17188
50302,13,110,437,205,157,102,56,10,3,1094,13,15,13,9,7,7,7,4,3,71,3,18,94,83,66,43,28,15,7,353,163,448,1640,877,648,559,443,278,138,5200,296,2172,10742,6833,5053,4083,2508,1066,366,33108,0,114,338,209,144,49,8,6,4,873,0,41,128,80,54,13,3,0,0,319,0,61,195,95,59,24,22,13,15,494,0,37,119,74,39,18,0,0,0,290,4,29,99,38,17,5,3,5,0,200,8,220,906,824,675,404,210,113,39,3389,5,76,415,479,648,394,152,84,36,2282,56,584,1420,973,632,292,117,81,17,4164,21,273,1022,752,591,362,99,51,9,3175,26,265,493,287,118,65,26,16,8,1310,22,145,259,168,108,80,21,13,13,825,9,4,8,0,0,3,3,6,0,42,0,30,93,72,39,30,12,3,0,276,335,596,877,642,546,459,400,549,447,4853,488,2470,6363,4695,3668,2197,1088,934,588,22497
50401,4,60,280,202,123,100,72,22,6,870,4,6,16,6,7,4,5,10,0,58,3,9,51,55,49,36,22,10,3,238,138,192,568,469,402,385,321,244,157,2889,313,1330,5425,4563,3598,2943,1991,988,349,21499,0,60,178,111,72,24,11,3,0,456,0,27,56,52,22,10,0,0,0,168,7,15,93,80,65,41,33,43,10,392,0,20,38,22,13,8,0,0,0,106,8,24,44,36,15,3,3,0,0,133,9,117,422,400,420,258,121,48,18,1814,13,68,349,426,425,270,103,41,18,1705,68,326,863,682,483,283,129,62,10,2895,55,205,561,444,382,198,63,24,3,1935,14,106,193,166,73,37,22,14,3,634,53,133,265,199,142,92,30,21,3,936,3,0,7,3,3,3,0,4,0,24,3,12,35,51,25,22,11,8,0,157,217,189,358,405,396,389,413,452,233,3061,454,1295,3459,3065,2539,1637,939,708,308,14414
50402,10,19,58,51,75,51,40,12,3,308,9,0,0,3,3,0,3,0,0,22,3,8,18,26,38,18,19,5,7,139,125,332,839,713,529,328,232,139,57,3302,254,844,2020,2205,2392,2062,1534,614,162,12084,3,14,50,49,52,32,4,3,0,202,0,0,7,15,10,7,0,0,0,52,0,9,24,29,20,14,19,4,3,136,0,3,4,19,13,3,3,0,0,45,3,21,35,42,28,14,4,0,0,140,7,44,135,272,375,242,125,39,8,1254,9,23,112,271,359,211,77,20,12,1094,35,101,242,339,259,202,68,35,9,1281,19,62,163,241,215,174,53,11,3,936,9,28,65,70,58,52,21,3,3,318,39,57,102,110,73,52,16,11,0,465,5,0,0,3,3,0,0,0,0,9,3,6,15,22,13,7,4,6,0,78,146,61,118,196,193,202,181,188,67,1345,278,426,1083,1682,1672,1213,577,324,107,7353
50403,26,90,374,292,232,163,65,26,3,1267,11,11,4,9,17,6,12,13,0,86,6,24,110,90,83,56,39,13,5,425,388,368,794,758,805,588,386,282,126,4505,795,2197,6760,6116,5624,4028,2252,977,259,29007,4,43,113,103,55,28,3,0,0,353,6,18,50,55,28,7,0,0,0,164,4,16,85,84,80,45,43,15,4,378,0,14,19,28,8,8,0,3,0,88,13,25,59,50,18,12,0,0,0,179,17,106,327,459,447,242,115,28,16,1762,21,91,343,466,437,207,76,33,14,1684,98,371,966,807,484,270,98,39,3,3142,59,205,534,452,340,156,46,10,0,1811,18,82,133,91,47,27,11,4,7,419,71,168,351,319,162,84,20,12,3,1200,0,4,7,5,7,8,0,0,0,27,4,8,25,32,25,13,7,4,0,120,413,267,590,678,523,393,340,329,126,3658,725,1430,3594,3627,2665,1498,773,479,178,14973
50501,11,67,190,237,272,193,97,35,12,1107,10,10,6,6,8,7,3,7,3,63,0,25,65,77,125,74,55,36,3,466,295,248,559,619,583,568,422,232,108,3631,764,2545,6610,7969,8819,7738,4788,1625,483,41340,3,116,217,228,155,65,13,4,0,810,0,18,74,133,92,30,5,0,0,342,11,32,131,162,125,81,60,33,14,648,3,29,52,59,39,14,3,0,0,197,13,42,74,50,29,13,3,0,0,230,28,288,744,1319,1442,721,241,108,27,4917,18,154,698,1137,1473,659,187,74,25,4435,179,647,1468,1720,1530,811,294,144,23,6815,125,357,768,902,891,416,80,27,10,3577,23,163,266,203,137,95,28,17,10,944,127,336,478,626,396,296,50,25,11,2343,5,3,3,6,10,9,3,0,0,45,3,17,61,64,65,41,8,6,0,270,628,290,487,720,778,614,487,565,276,4839,1168,2493,5512,7334,7177,3866,1468,1008,389,30407
50502,21,120,621,372,283,173,116,51,19,1778,13,18,20,17,17,14,19,16,10,138,6,35,151,135,101,82,46,33,15,604,324,458,1620,1072,949,729,585,511,327,6572,640,3002,13859,10621,8485,6677,4505,2736,946,51477,4,125,385,275,161,64,21,14,3,1046,0,48,139,125,66,22,7,0,0,411,4,59,189,178,130,92,114,82,34,877,0,34,104,91,46,20,3,0,0,302,3,42,119,49,37,18,9,3,0,284,9,328,1210,1106,1120,712,400,186,66,5141,22,192,880,1068,1147,777,375,124,47,4630,138,828,2252,1732,1063,750,434,262,65,7528,73,458,1185,894,825,481,180,96,13,4212,49,251,455,270,157,121,59,28,8,1393,78,334,581,429,295,225,78,54,14,2093,6,6,8,6,15,11,8,9,0,74,8,19,79,79,74,57,26,9,3,360,596,507,961,960,956,849,1005,1188,615,7638,995,3246,8539,7273,6102,4191,2717,2047,875,35987
50503,24,114,417,449,352,204,101,36,8,1699,17,7,14,16,11,8,8,8,3,97,8,28,105,122,126,64,38,21,12,525,533,500,1156,1066,1034,637,505,401,196,6021,1105,3088,9707,9880,8553,5100,3167,1501,416,42513,3,50,145,95,41,22,3,3,0,353,3,21,62,62,27,5,3,0,0,180,4,30,81,122,94,47,28,24,4,438,0,14,34,24,22,6,3,0,0,97,0,30,63,37,8,3,3,0,0,149,11,130,493,695,526,341,127,48,12,2391,7,103,494,581,372,205,103,41,3,1914,129,504,1210,1058,549,300,172,82,12,4023,79,279,670,553,414,224,62,22,0,2308,13,77,184,113,55,35,25,10,3,510,92,271,529,516,224,139,41,18,7,1846,3,3,3,4,3,9,5,0,0,34,4,5,25,40,35,17,7,3,0,137,448,285,620,837,591,497,478,401,188,4340,810,1811,4615,4733,2960,1854,1064,649,230,18728
50601,14,54,223,159,108,73,51,19,3,690,3,3,8,8,6,8,3,6,0,43,3,7,41,48,53,38,24,10,6,229,160,197,519,486,406,336,274,202,86,2658,389,1288,4684,4018,3084,2442,1694,749,209,18555,0,35,42,38,34,22,4,0,0,178,3,6,15,20,18,6,0,0,0,63,7,8,39,41,33,19,20,17,3,189,0,10,8,5,3,5,0,0,0,32,0,14,50,33,21,6,4,3,0,131,9,57,146,230,320,211,107,34,8,1119,13,59,141,200,262,173,60,35,6,945,75,200,327,304,307,200,101,31,7,1551,41,147,255,285,274,167,48,9,0,1224,6,33,71,47,33,36,18,5,0,248,33,92,168,128,100,77,25,6,5,634,0,4,3,3,3,3,0,0,0,17,3,3,8,18,26,15,7,3,0,84,246,146,251,292,312,280,253,258,116,2153,437,809,1518,1647,1744,1224,635,400,150,8576
50602,11,80,357,195,94,68,30,14,4,861,6,4,5,15,4,0,4,7,3,40,0,14,78,44,38,21,18,3,5,224,171,352,1042,620,494,430,307,236,101,3763,315,1663,6503,4280,2962,2350,1366,687,242,20367,0,58,216,84,54,16,3,0,0,428,0,41,76,40,20,6,3,0,0,190,4,22,107,56,36,25,29,32,4,328,0,10,49,29,9,0,3,0,0,103,0,15,64,27,11,9,3,0,0,135,18,135,411,276,315,182,70,44,7,1454,3,39,252,222,249,141,62,20,13,1003,64,436,918,529,313,195,88,59,7,2618,21,179,482,327,247,136,39,9,5,1444,9,81,181,81,43,24,11,6,0,452,28,133,245,151,96,48,10,10,0,725,0,4,0,0,3,3,0,0,0,13,0,12,37,23,21,16,3,0,0,115,182,256,469,410,346,332,352,454,226,3020,337,1413,3516,2265,1769,1123,676,647,274,12022
50603,17,107,310,172,134,83,53,21,3,905,9,17,17,10,11,6,5,4,0,82,3,18,75,63,74,44,27,14,7,328,196,291,633,430,370,298,243,218,173,2851,462,2263,6051,4913,4220,3282,2249,1061,420,24912,3,127,197,169,115,32,8,7,0,669,12,55,97,78,46,10,0,0,0,299,6,41,95,80,80,48,37,31,6,433,3,13,54,34,19,3,0,0,0,134,3,32,57,44,19,11,3,0,0,169,21,229,447,492,609,330,176,102,29,2419,19,88,303,458,573,347,115,58,32,1989,97,634,996,817,664,352,173,83,30,3841,46,245,479,455,444,245,67,34,5,2016,17,138,161,98,55,45,18,16,3,563,56,163,213,209,154,92,39,26,5,954,8,10,6,6,10,3,0,0,0,47,0,18,33,40,44,14,8,5,0,162,354,282,344,407,450,329,387,593,402,3555,647,2078,3496,3385,3285,1850,1034,955,518,17235
50604,12,86,386,263,205,123,72,29,12,1187,10,11,4,11,11,14,14,8,0,84,0,26,72,91,79,46,20,7,3,345,298,462,1058,889,641,458,358,266,132,4566,658,2121,6766,6260,4856,3547,2284,1123,315,27930,5,60,148,83,61,20,7,0,0,394,6,19,64,45,29,12,3,0,0,185,7,35,78,85,59,38,29,22,9,359,0,10,35,17,4,9,0,0,0,77,4,27,64,31,22,8,0,4,0,161,14,136,339,381,472,282,122,45,18,1816,22,89,329,354,342,173,74,28,13,1420,108,467,1042,759,579,320,128,61,7,3469,67,239,565,409,379,213,52,15,3,1950,11,71,128,78,37,39,10,3,0,378,57,201,358,248,184,123,25,9,5,1207,7,0,11,4,7,7,0,4,0,43,3,12,21,38,23,18,9,3,0,126,378,262,496,553,525,478,436,366,169,3670,685,1630,3696,3102,2711,1738,904,566,226,15255
50605,3,37,111,100,86,46,41,11,0,443,5,3,10,3,0,3,7,3,0,33,3,11,23,37,51,37,17,9,0,196,131,117,289,270,255,271,216,180,75,1804,282,894,2426,2689,2644,2294,1761,875,221,14095,0,25,72,49,53,35,7,4,0,247,0,6,13,21,20,13,0,0,0,71,4,7,47,39,22,28,24,12,5,194,0,6,17,16,12,8,0,0,0,62,4,14,44,34,22,13,9,0,0,139,3,69,174,286,385,271,135,59,11,1394,17,45,168,286,361,290,136,40,11,1364,74,201,388,450,366,278,133,43,10,1931,28,119,259,283,249,168,59,23,3,1185,11,43,88,57,48,39,18,9,6,324,43,99,167,181,108,97,29,15,3,737,0,0,0,3,6,0,0,0,0,15,0,6,16,24,23,10,6,3,0,87,274,97,174,235,234,222,245,222,135,1834,453,742,1633,1970,1908,1463,800,426,188,9590
50606,3,8,76,37,51,20,12,10,3,226,3,0,3,0,4,3,0,0,0,10,0,3,19,18,18,10,0,0,0,71,82,72,240,247,238,147,78,48,17,1164,175,479,1584,1297,1293,861,499,174,46,6396,0,6,11,7,8,7,0,0,0,46,0,0,0,4,8,3,0,0,0,14,0,7,4,14,8,3,11,7,0,52,0,0,4,4,0,3,0,0,0,9,3,7,13,16,7,7,0,0,0,53,0,14,48,81,93,62,13,5,0,328,6,13,29,63,85,42,17,3,0,251,13,39,103,132,89,61,18,4,3,460,10,23,52,49,39,45,10,0,0,233,3,4,9,8,12,10,4,0,0,49,13,16,41,56,41,16,4,0,0,194,0,0,0,0,0,3,3,0,0,4,0,0,0,3,3,4,0,0,0,12,61,20,37,68,54,51,42,37,8,376,116,146,364,499,449,312,123,53,18,2081
50607,4,32,77,56,34,31,24,8,3,259,9,7,6,3,3,0,3,0,3,30,0,9,25,19,17,25,22,8,3,126,83,115,319,238,197,166,153,112,92,1477,168,921,2986,2303,2026,1877,1293,526,240,12338,0,66,146,97,61,28,9,3,0,411,3,25,63,45,24,8,0,0,0,167,3,37,78,41,37,18,15,19,9,269,0,18,29,18,20,11,0,0,0,104,3,25,29,12,3,5,0,0,0,79,12,138,320,324,340,192,121,50,30,1521,3,37,186,236,353,215,98,50,19,1192,38,363,629,450,378,214,84,81,26,2266,14,120,311,255,262,166,60,36,12,1246,11,108,139,82,66,27,19,16,5,467,33,83,92,84,76,67,19,3,5,450,3,3,0,0,3,4,0,0,0,18,4,10,20,27,24,19,9,4,3,118,145,192,241,215,209,211,171,319,264,1971,275,1228,2295,1881,1852,1176,605,586,370,10273
50701,15,65,225,243,189,104,64,36,7,941,6,6,13,14,8,13,15,8,0,82,3,12,56,92,60,39,21,7,5,302,271,241,671,638,567,400,309,273,118,3492,539,1598,5989,6100,4815,3341,1943,921,255,25493,3,44,144,94,42,13,6,3,0,350,0,11,37,22,12,4,3,0,0,93,12,28,74,83,57,32,18,16,8,323,3,19,24,13,8,0,0,0,0,67,6,19,66,44,25,7,0,0,0,167,13,118,430,456,348,183,80,28,12,1665,14,77,342,358,307,142,52,24,11,1336,76,319,844,691,410,209,75,39,7,2684,43,168,500,358,343,132,32,5,3,1587,12,68,125,94,52,36,13,11,0,407,64,172,334,305,156,79,28,8,9,1147,4,4,0,7,0,4,0,0,0,25,4,8,36,30,27,10,5,4,3,130,281,196,391,495,442,343,367,314,127,2961,530,1250,3346,3053,2234,1205,690,460,177,12934
50702,0,13,88,57,54,30,21,9,0,270,3,0,0,0,4,4,0,0,0,18,0,3,27,23,26,29,10,8,4,124,61,89,316,302,287,240,168,149,82,1690,110,456,2046,2049,2175,1863,1168,556,174,10602,0,34,84,89,51,22,5,5,0,290,0,5,22,30,10,13,3,0,0,79,3,14,39,40,22,21,19,3,7,156,0,0,26,28,16,4,0,0,0,78,3,21,40,47,28,8,3,0,0,141,3,57,264,359,315,186,80,30,7,1290,0,24,149,236,325,196,80,28,5,1043,14,64,293,279,216,127,44,24,9,1074,13,76,264,352,309,226,58,18,8,1317,3,63,152,156,109,59,34,7,3,590,18,46,81,81,60,40,11,3,0,344,0,0,0,3,4,0,0,3,0,16,0,6,29,32,26,21,4,3,0,120,100,65,164,206,211,213,199,256,115,1532,168,476,1601,1932,1705,1134,537,381,145,8073
50703,8,33,145,109,69,35,19,13,0,439,7,0,0,0,0,0,0,0,0,15,0,8,33,26,28,20,10,3,0,119,137,289,681,556,354,201,171,98,29,2514,255,845,2766,2278,1545,984,604,312,69,9658,0,4,19,21,9,4,3,0,0,58,0,3,17,13,8,0,0,0,0,42,0,8,34,18,21,14,10,6,3,116,0,3,6,0,0,0,0,0,0,12,0,9,21,15,12,3,0,0,0,53,0,35,63,89,86,57,17,8,7,359,4,22,63,72,53,31,17,3,0,269,19,126,210,140,95,56,31,16,3,703,14,58,123,98,84,41,5,3,0,432,3,16,24,22,13,14,6,3,0,96,9,53,99,52,24,21,6,7,0,276,0,0,0,0,0,0,0,0,0,3,0,0,8,6,7,4,0,0,0,16,101,100,179,189,165,139,133,99,25,1130,165,434,868,728,586,382,226,143,38,3568
50704,11,37,148,143,127,78,48,30,17,639,4,3,6,0,3,4,9,7,4,49,0,8,32,61,63,52,35,24,14,283,138,190,427,340,392,344,289,271,199,2591,334,1737,4688,4963,5254,4828,3368,1698,738,27606,0,128,219,220,181,75,28,9,4,869,3,33,66,84,74,13,5,0,0,281,3,48,93,130,88,56,46,38,21,526,0,28,37,43,43,14,3,0,0,167,8,29,52,36,33,8,9,0,0,179,13,230,545,893,945,568,345,190,55,3792,14,120,381,739,1087,580,280,122,46,3357,69,499,1011,1155,1047,614,261,209,45,4908,38,231,495,563,659,386,147,60,11,2597,21,163,213,166,134,82,40,30,14,869,56,142,236,301,211,144,52,39,7,1196,4,5,3,6,7,0,6,4,0,41,3,12,32,64,55,32,13,12,6,231,329,251,304,428,519,409,440,725,417,3826,563,1915,3696,4830,5090,2994,1687,1445,613,22843
50705,31,99,252,200,245,122,95,29,3,1078,3,4,7,0,4,11,3,11,5,62,7,30,77,70,91,62,32,16,3,392,393,501,1020,847,819,585,473,376,154,5178,858,2270,6119,6042,5985,4016,2656,1354,393,29690,0,28,82,73,48,15,4,5,0,254,9,15,42,42,23,8,3,0,0,141,6,31,108,76,48,30,38,21,3,354,3,3,17,20,17,4,0,0,0,68,9,22,57,44,27,5,5,0,0,166,20,90,260,477,399,252,143,67,9,1718,16,57,287,436,336,179,76,25,4,1420,116,351,667,703,457,290,149,64,9,2806,62,203,397,460,373,161,50,14,0,1716,13,37,73,63,40,25,25,10,3,299,52,217,382,321,161,110,46,19,6,1315,0,3,7,3,0,0,0,4,3,23,3,3,39,36,26,3,9,0,0,115,358,220,433,622,486,456,520,497,172,3774,672,1281,2851,3360,2438,1550,1068,733,218,14179
