SA3_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
10304,222,180,141,102,66,70,19,862,0,0,0,0,0,0,3,5,27,26,24,16,9,11,6,123,0,0,3,4,15,18,38,72,158,105,65,21,32,20,14,568,4,3,5,3,19,48,57,55,107,37,27,7,14,8,17,403,0,0,0,0,4,5,13,4,12,10,11,0,7,0,7,78,0,3,0,0,0,0,0,4,10,13,11,5,5,3,5,56,52,40,21,9,211,66,569,208,379,76,54,18,26,30,97,1858,0,0,0,0,0,0,19,0,7,0,5,3,0,0,306,344,62,55,43,20,265,154,739,422,1124,701,666,393,369,295,502,5793,0,3,0,0,5,3,4,9,75,140,288,273,394,292,147,1625,0,0,0,0,0,3,3,4,55,47,33,20,8,11,19,206,3,0,4,0,0,7,13,29,234,396,418,337,280,247,157,2126,0,0,0,0,0,0,3,11,31,41,56,49,74,38,25,319
10401,178,163,129,66,27,24,11,694,0,0,0,0,0,3,9,7,27,20,17,10,8,3,9,108,0,0,0,0,4,10,34,67,133,81,55,27,20,11,11,460,3,3,5,7,28,48,92,104,119,46,15,5,10,4,7,500,0,0,0,0,7,10,8,15,17,13,9,4,4,0,4,81,0,0,0,0,0,0,0,3,17,4,6,3,0,0,3,44,57,49,31,23,372,126,1193,393,619,123,74,32,8,25,164,3291,0,0,0,0,9,0,17,9,10,0,3,0,0,0,322,382,66,64,46,31,439,227,1434,700,1344,614,478,232,170,108,556,6509,3,3,0,0,3,0,8,8,68,116,142,132,124,64,80,752,0,0,0,0,4,9,14,21,72,47,31,13,13,3,25,253,0,0,0,0,3,6,8,40,229,289,201,116,85,57,102,1145,0,0,0,0,0,0,3,11,41,36,30,19,14,0,14,184
10402,336,319,236,119,64,45,23,1221,0,0,0,0,0,3,6,11,40,34,32,24,13,8,9,177,0,3,0,3,4,16,45,109,229,136,91,47,27,21,26,757,3,6,11,7,36,72,129,167,221,71,38,8,5,16,15,815,0,0,0,0,3,15,12,12,19,13,11,5,8,3,8,101,0,0,0,0,0,0,3,6,12,13,6,5,0,6,6,61,87,38,45,26,418,170,1356,548,935,239,115,53,36,25,170,4264,7,0,0,4,8,0,20,5,15,3,4,0,0,0,528,594,100,50,58,42,509,305,1655,1006,2153,1170,878,495,357,252,818,9862,4,0,0,0,0,4,6,21,104,224,349,283,319,175,159,1656,0,0,0,0,4,6,24,39,167,101,73,35,32,18,48,553,0,4,0,0,4,6,18,41,400,562,501,323,277,160,173,2470,0,0,0,0,0,0,7,12,55,69,66,45,44,17,33,344
10501,66,54,58,31,14,19,11,295,0,0,0,0,0,3,0,3,12,9,7,6,4,0,3,49,3,0,4,0,0,10,10,33,62,41,28,5,12,7,15,229,0,0,3,0,9,20,19,17,25,3,3,0,4,3,11,125,0,0,0,0,0,0,0,4,6,0,0,0,0,0,4,21,0,0,0,0,0,0,5,3,3,3,5,4,3,0,8,26,15,6,5,8,86,26,238,67,81,20,12,3,3,6,47,618,0,0,0,0,3,0,3,3,0,8,3,0,0,0,146,169,52,22,18,13,115,62,324,179,371,246,257,153,132,98,266,2298,5,4,0,3,5,3,5,3,43,48,75,77,81,53,127,526,0,0,0,0,0,0,0,9,14,12,9,0,3,0,8,59,3,0,0,0,3,7,4,14,64,96,75,75,48,38,64,492,0,0,0,0,0,0,0,3,13,11,15,20,19,9,8,106
10502,50,53,48,31,18,10,6,226,0,0,0,0,0,0,0,4,6,5,5,8,3,0,3,42,0,0,0,0,3,7,5,30,53,39,38,5,11,11,5,204,0,0,0,0,8,10,28,39,25,5,3,0,0,0,0,134,0,0,0,0,0,0,4,3,9,3,8,0,0,0,3,34,0,0,0,0,0,0,3,0,8,7,3,0,0,0,3,23,12,12,11,3,105,33,316,73,147,24,14,0,3,3,73,831,3,0,0,0,4,0,4,3,5,3,0,0,0,0,137,167,29,17,15,7,133,55,386,178,369,189,203,130,100,62,245,2108,3,0,0,0,0,0,0,8,33,35,64,60,96,66,50,405,0,0,0,0,0,3,0,3,8,10,6,0,11,3,11,47,0,0,0,0,0,0,3,6,48,84,70,66,52,35,35,395,0,0,0,0,0,0,0,0,9,15,17,12,13,11,6,82
10503,255,226,156,95,70,49,16,968,0,3,3,0,0,0,4,4,25,31,24,14,15,14,6,139,5,3,0,3,8,17,68,94,166,111,67,20,17,25,33,639,0,3,10,5,36,38,93,91,116,32,22,5,11,8,9,473,0,0,6,0,0,3,5,7,24,12,8,6,0,0,8,72,0,0,0,0,3,0,3,3,19,14,9,4,4,3,15,73,50,33,18,22,268,91,820,204,424,68,59,21,9,24,128,2231,0,3,0,0,3,0,14,3,12,0,5,0,0,0,458,506,74,54,44,37,345,161,1091,529,1366,841,771,434,384,265,729,7126,0,3,4,3,3,6,8,35,137,206,331,304,361,225,217,1844,0,0,3,0,0,3,14,8,78,44,34,22,5,8,33,253,3,3,3,0,3,11,13,44,325,413,375,286,216,121,183,1995,0,0,0,0,0,3,4,5,30,67,59,56,58,22,27,334
10601,257,255,219,153,95,74,32,1135,0,0,0,0,0,6,4,9,34,28,41,22,19,13,13,189,3,0,3,0,7,16,39,92,231,194,175,32,47,40,32,911,3,16,13,9,35,61,90,108,143,63,39,5,12,14,20,626,0,0,0,0,0,3,11,12,27,14,13,0,7,0,6,95,0,0,0,0,3,0,3,0,11,5,9,9,10,3,3,66,79,52,37,22,352,139,1120,353,583,120,75,27,14,33,161,3149,0,0,0,0,7,0,14,5,7,7,4,0,0,0,443,501,96,69,56,33,431,248,1335,663,1540,956,986,513,498,374,740,8537,0,0,0,0,4,0,4,9,86,161,301,267,417,337,188,1771,0,0,0,0,4,11,15,29,65,61,64,42,22,17,33,364,3,0,5,0,0,6,11,27,332,560,544,568,396,358,221,3030,3,0,0,0,0,0,6,3,48,70,74,78,74,58,36,455
10602,206,258,219,128,66,62,9,990,0,0,0,0,4,0,0,5,28,28,29,27,21,10,8,154,0,3,4,0,3,9,35,68,171,178,125,35,44,19,15,699,3,3,5,7,26,33,80,100,111,53,16,10,9,12,11,481,0,0,0,3,0,0,8,8,23,14,10,14,3,0,9,87,0,0,0,0,0,0,0,3,3,10,0,5,3,4,11,44,58,45,27,17,256,121,873,355,559,122,54,13,18,15,112,2643,0,0,0,0,4,0,5,0,11,0,3,3,0,0,367,398,62,57,34,33,305,183,1034,592,1296,937,916,551,450,260,567,7270,3,0,0,0,3,0,3,3,60,163,323,351,505,397,168,1977,0,0,0,0,3,7,3,9,70,66,43,23,27,16,21,296,0,4,0,3,0,5,13,27,303,567,585,604,414,343,200,3057,0,0,0,0,0,3,3,6,49,47,92,72,76,54,22,423
10603,221,227,168,127,75,62,12,942,0,0,0,0,3,0,0,3,31,27,24,27,18,12,10,161,0,0,3,0,5,16,27,75,200,149,109,30,47,23,26,704,0,9,8,3,33,53,84,98,167,68,31,12,9,16,20,598,0,0,0,0,0,3,13,16,25,15,11,0,11,6,5,101,0,0,0,0,0,0,0,0,10,10,6,5,9,0,0,39,90,68,39,18,390,161,1311,560,1029,234,163,48,29,54,205,4397,0,0,0,0,11,0,15,8,17,7,3,0,0,0,445,511,94,76,56,28,469,253,1499,834,1912,954,813,452,357,247,760,8804,3,0,0,0,0,0,3,7,58,125,272,262,309,220,143,1410,0,0,4,0,0,8,4,21,87,60,38,31,20,7,37,320,0,0,0,0,0,7,12,25,259,475,484,334,254,186,165,2202,0,0,0,0,0,0,3,5,32,50,60,57,38,24,31,298
10604,131,89,92,50,41,34,19,484,0,0,0,0,0,0,0,0,8,12,20,15,11,7,9,84,0,0,0,4,3,10,21,45,60,55,60,15,19,8,12,297,0,0,11,4,11,11,29,36,40,14,5,3,5,0,9,186,0,0,0,0,0,3,3,3,4,4,7,3,3,0,3,42,0,0,0,0,0,0,0,3,3,0,3,3,0,5,4,23,42,23,13,12,101,34,309,108,174,36,22,8,5,11,60,952,0,0,0,0,3,0,0,0,3,3,0,0,0,0,170,187,55,33,24,13,126,61,400,228,567,346,344,218,201,148,304,3077,0,0,0,0,0,3,5,8,28,72,119,87,169,136,82,707,0,0,0,0,0,3,3,3,22,21,22,25,11,4,0,112,0,0,0,0,3,0,3,14,90,151,181,196,135,106,87,974,0,0,0,0,0,0,0,5,18,23,16,20,31,21,16,159
10701,181,195,158,93,55,27,15,757,0,0,0,0,0,0,0,3,29,28,39,18,6,6,3,140,0,0,3,0,7,19,34,69,207,135,91,31,31,17,16,655,0,7,5,7,19,36,83,82,100,38,26,14,3,3,3,421,0,0,0,0,3,3,7,3,18,7,7,4,0,0,5,69,0,0,0,0,0,0,0,0,9,3,9,0,5,0,3,33,103,72,39,28,365,136,1253,365,608,95,63,17,7,22,155,3322,4,3,0,0,3,0,20,3,11,0,0,3,0,0,325,387,110,86,50,33,406,202,1432,570,1310,727,698,397,308,170,546,7064,3,0,0,0,0,3,3,4,64,167,349,302,396,273,109,1677,0,0,0,0,4,3,8,20,78,55,58,20,22,14,22,314,0,0,0,0,0,0,11,29,294,527,613,468,373,272,167,2764,0,0,0,0,0,0,0,6,41,76,73,75,65,40,25,408
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,186,220,238,147,95,54,23,1012,0,0,0,0,0,4,3,4,23,30,33,19,23,11,11,171,0,3,4,6,3,17,26,78,203,196,123,34,63,25,30,810,3,0,11,6,23,62,84,117,175,81,34,19,13,13,17,663,0,0,0,0,7,3,11,11,24,31,11,3,3,0,7,104,0,0,0,0,3,0,8,0,6,7,15,10,12,4,0,63,103,59,37,25,380,182,1371,503,954,241,110,44,28,39,196,4270,3,3,0,0,6,3,15,9,7,7,3,0,0,4,484,545,110,68,60,34,430,292,1548,804,1808,1072,948,553,504,297,792,9319,3,0,3,0,0,0,5,0,64,176,334,362,548,419,197,2116,0,0,0,0,0,7,13,17,94,91,58,43,29,28,34,409,4,3,0,0,3,9,10,26,377,693,777,673,546,366,257,3729,0,0,0,0,0,0,3,3,42,88,90,102,98,60,43,536
10704,252,291,266,232,156,149,25,1423,0,0,0,0,0,3,3,5,21,39,35,43,42,20,12,236,4,0,4,3,8,25,39,76,244,192,189,65,109,75,23,1060,6,9,29,15,46,67,101,116,222,108,70,24,32,24,21,888,3,3,0,4,0,11,19,6,28,12,27,7,12,9,8,149,0,0,0,0,0,0,0,3,0,3,18,10,9,4,9,56,178,98,50,35,438,183,1349,577,1106,263,192,71,49,60,201,4857,3,4,0,0,5,0,13,5,13,5,3,0,0,3,710,769,198,117,91,53,517,302,1591,875,2151,1235,1350,975,1035,712,1047,12250,0,0,3,0,3,0,7,10,61,180,328,456,758,840,267,2920,0,0,3,0,0,10,12,20,106,100,95,58,69,58,37,572,3,0,0,0,3,10,8,44,317,676,888,953,896,853,311,4966,0,0,0,0,0,0,3,5,37,78,110,94,171,128,49,677
10801,93,97,67,35,25,27,5,388,0,0,0,0,3,0,3,4,17,15,10,3,3,3,0,71,0,0,0,0,4,6,16,29,77,41,26,11,12,3,16,240,0,3,4,6,24,42,63,63,77,18,16,9,3,3,11,330,0,0,0,3,3,3,10,5,11,7,0,3,0,0,7,50,0,0,0,0,3,0,3,3,8,3,7,0,0,0,3,28,54,42,16,18,277,89,940,299,554,96,68,29,16,25,155,2683,0,3,0,0,3,0,8,6,3,0,0,0,0,0,217,247,64,55,28,29,331,158,1090,457,961,374,290,142,101,101,415,4593,3,0,0,0,0,4,5,9,43,59,63,50,78,38,62,408,0,0,0,0,3,0,7,13,49,24,18,9,3,7,18,147,0,0,0,0,3,0,5,13,132,153,114,93,46,32,51,637,0,0,0,0,0,0,0,9,17,22,9,8,9,3,12,90
10802,182,139,87,54,25,23,7,575,0,0,0,0,0,0,0,11,36,26,18,5,8,8,8,115,0,4,4,0,5,9,42,64,114,68,46,18,20,8,9,405,3,9,3,11,29,60,87,102,126,40,16,0,6,4,7,496,0,0,0,0,8,4,17,16,19,11,4,0,0,3,5,95,0,0,0,0,3,0,3,3,15,8,10,7,3,0,7,52,71,48,28,25,288,131,1123,340,526,108,56,22,8,17,144,2924,0,0,0,0,3,0,17,3,6,0,3,0,0,0,306,351,77,65,44,33,352,220,1365,622,1225,539,381,172,114,108,508,5832,0,3,0,0,3,0,6,9,58,115,155,99,107,50,70,672,0,0,0,0,0,8,14,24,63,46,26,8,5,0,21,223,3,0,0,0,0,5,10,24,172,243,188,123,63,25,100,965,0,0,0,0,0,3,3,4,32,45,30,15,16,6,15,173
10803,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,5,6,8,5,7,3,3,0,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,314,239,179,122,71,60,23,1088,0,0,0,0,5,0,3,10,36,29,23,17,13,6,9,153,6,0,0,3,12,19,45,84,171,111,97,28,38,26,19,642,0,10,15,7,32,64,119,136,187,77,29,14,11,5,27,740,3,0,4,0,3,16,10,9,30,12,7,3,8,3,7,106,0,0,0,0,0,0,3,6,9,16,6,3,4,6,11,60,86,60,42,29,456,207,1803,727,1224,289,163,51,37,47,255,5462,0,0,0,0,3,3,26,6,11,4,3,0,0,0,517,581,103,75,67,43,530,328,2102,1095,2321,1060,830,474,376,282,892,10577,3,0,0,0,3,4,6,15,89,192,306,288,342,206,125,1580,3,0,0,0,3,0,9,27,110,76,51,31,13,19,35,373,0,0,3,0,0,3,18,48,378,429,487,318,220,165,150,2214,0,0,0,0,0,0,0,9,43,52,50,34,40,13,19,273
10805,221,180,95,71,30,25,8,694,0,0,0,0,4,0,8,8,35,31,23,4,4,3,4,127,0,0,3,0,12,24,37,76,167,83,45,20,21,6,17,500,3,3,15,8,32,65,113,112,121,34,17,14,3,6,24,571,0,0,4,0,0,3,13,14,25,9,10,3,0,3,4,88,0,0,0,0,3,0,4,8,14,8,9,6,4,0,13,67,69,48,27,25,370,147,1303,404,754,135,89,35,19,24,170,3630,3,3,0,0,3,0,19,11,10,7,0,0,0,0,384,437,92,57,56,39,449,260,1572,719,1581,699,457,246,176,119,638,7177,0,0,0,0,0,0,9,7,75,135,162,130,122,55,95,792,0,0,0,0,3,8,10,18,80,52,34,12,11,9,19,245,0,0,0,0,3,7,11,25,259,298,205,173,84,46,119,1249,0,0,0,0,3,0,0,3,36,52,40,31,18,12,19,217
10901,271,249,183,119,64,60,25,1029,0,0,0,0,0,0,3,6,34,19,21,21,6,12,7,120,0,4,3,0,4,12,39,77,179,114,70,32,30,27,18,602,0,0,4,7,21,35,79,84,113,50,27,11,12,5,13,467,0,0,0,0,3,3,3,10,20,16,11,3,0,0,7,73,0,0,0,0,0,0,0,3,4,3,12,13,3,0,10,49,52,32,16,13,188,66,666,253,475,86,64,32,19,24,123,2112,0,0,0,0,6,0,13,6,15,0,0,0,0,3,392,439,61,39,33,30,239,141,854,511,1369,802,730,444,332,226,612,6418,8,0,3,0,3,3,5,7,85,144,246,234,288,168,121,1315,0,0,3,0,0,8,11,17,54,42,52,24,17,16,15,251,0,0,0,0,3,9,12,34,332,460,480,317,292,155,153,2247,0,0,0,0,0,3,5,10,42,63,61,64,51,26,24,334
10902,65,48,30,21,10,11,10,212,0,0,0,0,0,0,0,0,12,9,3,3,0,3,3,30,0,3,0,0,0,9,10,17,38,20,10,4,6,6,4,126,3,3,3,3,3,15,13,11,18,5,6,3,0,3,4,94,0,0,3,0,0,4,3,3,0,6,0,0,0,0,3,20,0,0,0,0,0,0,0,4,3,0,3,0,3,0,3,20,18,5,5,6,57,10,161,36,95,20,9,3,4,0,37,464,0,0,0,0,0,0,4,0,3,0,0,0,0,0,107,115,21,15,15,6,72,41,210,106,317,163,142,67,49,52,169,1438,3,0,0,0,3,0,3,5,29,40,52,41,43,28,42,282,0,0,0,0,0,0,0,4,12,12,6,3,0,0,8,51,0,0,0,0,3,3,4,10,74,52,54,41,35,22,48,362,0,0,0,0,0,0,0,0,12,5,15,13,7,0,12,69
10903,189,172,122,54,34,29,22,689,0,0,0,0,3,0,5,3,35,30,28,19,13,10,6,153,6,0,0,3,8,15,44,56,129,74,48,14,10,16,18,429,3,10,5,6,37,39,68,69,97,22,18,11,0,7,17,407,0,0,0,0,3,4,10,10,20,5,12,4,0,0,7,90,0,0,0,0,3,0,3,0,21,8,6,7,3,3,5,60,53,32,21,16,244,79,757,231,420,76,42,13,8,27,164,2185,3,0,0,0,11,0,18,8,13,0,3,0,0,0,296,352,84,59,38,24,328,160,959,463,1133,591,505,261,168,137,560,5470,3,4,0,0,0,3,12,21,87,131,189,136,143,98,113,939,0,0,0,0,0,0,9,11,49,30,15,17,7,3,7,149,3,0,0,4,3,7,7,31,260,296,247,138,112,62,131,1298,3,0,0,0,0,3,3,4,28,44,41,23,12,7,23,187
11001,168,117,111,51,34,42,5,604,0,0,0,0,5,0,0,4,8,12,4,11,5,6,3,72,0,0,0,3,0,10,25,42,74,62,53,32,21,11,14,350,3,3,3,4,12,35,36,43,60,28,12,11,4,7,8,272,0,0,0,0,3,0,0,7,12,9,8,4,3,0,0,46,0,0,0,0,0,0,0,0,5,3,3,3,7,0,3,32,39,12,15,9,126,45,361,135,239,74,61,21,20,13,59,1222,0,0,0,0,0,0,9,3,3,6,0,0,0,0,203,232,59,21,28,12,173,108,500,319,758,465,454,242,217,162,332,3855,3,0,0,0,0,0,7,5,72,110,132,111,166,124,99,840,0,0,0,0,0,4,5,10,41,35,17,10,3,6,10,150,0,0,0,0,0,3,6,32,165,236,196,134,118,67,91,1058,0,0,0,0,0,0,3,3,17,31,29,16,12,9,12,140
11002,179,136,83,41,30,10,16,579,0,0,0,0,9,0,3,4,28,16,15,7,5,0,10,105,0,5,3,0,8,16,51,62,112,30,37,5,9,11,14,361,0,4,6,8,32,29,62,65,68,19,9,0,0,0,10,318,0,0,0,0,5,3,4,7,14,3,3,0,0,0,7,48,0,0,0,0,4,0,5,0,10,3,4,3,0,0,4,40,48,31,21,11,248,87,752,178,306,55,33,18,4,6,97,1900,4,0,0,0,4,3,12,3,12,4,0,0,0,0,264,303,83,55,39,25,356,148,964,421,969,453,366,160,123,95,455,4718,0,0,6,3,9,9,4,16,103,109,128,111,87,56,122,759,0,0,0,3,4,3,4,8,49,32,17,9,3,3,15,142,5,3,4,0,7,12,10,33,212,218,147,86,58,29,74,895,0,0,0,0,0,5,0,3,30,21,19,12,10,11,7,132
11003,88,96,70,36,31,22,12,385,0,0,0,0,0,0,3,0,20,13,8,5,7,4,4,68,3,0,0,0,3,7,22,31,59,44,25,11,12,13,11,243,0,0,3,3,6,8,23,17,36,13,7,0,3,3,9,143,0,0,0,0,0,0,0,3,8,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,8,10,3,9,3,5,3,39,16,8,7,5,92,21,191,61,100,22,15,6,10,6,50,621,4,3,0,0,0,0,5,6,3,3,0,0,0,3,146,175,37,19,14,9,114,46,271,171,445,329,307,166,157,114,266,2473,5,3,0,0,0,4,3,9,55,70,126,113,113,70,110,672,0,0,0,0,0,0,3,3,13,13,6,3,4,0,5,62,0,0,0,0,0,0,4,21,116,170,148,89,89,77,85,796,0,0,0,0,0,0,0,6,14,31,26,12,19,7,10,119
11004,331,285,209,147,62,85,23,1256,0,0,0,0,0,3,9,12,32,27,33,21,11,10,11,177,6,0,0,3,8,17,59,114,244,140,91,28,35,10,34,790,0,0,15,3,27,65,93,100,151,45,33,10,3,6,19,566,0,0,0,0,4,3,22,6,19,10,9,0,3,0,12,83,3,0,0,0,0,0,3,8,18,12,18,8,5,5,11,92,49,30,30,13,299,122,1020,309,575,102,78,20,20,33,179,2872,3,0,0,0,10,3,24,14,18,3,3,0,0,4,490,576,83,35,61,28,374,241,1330,703,1734,1023,914,510,405,293,818,8538,4,3,0,0,3,4,10,16,124,241,403,330,393,263,227,2035,0,0,0,0,0,4,10,15,71,39,50,24,11,14,27,271,4,5,0,0,3,8,10,46,394,520,500,346,296,162,192,2482,3,0,0,0,3,0,3,5,53,87,82,58,41,26,41,399
