SA3_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
21302,625,15508,4,0,0,0,0,8,44,5,0,0,0,45,968,294,117,22,0,1403,1323,793,720,121,48,3008,226,260,364,196,72,1113,31,17,8,3,0,65,2595,1366,1218,343,122,5643,0,5,0,0,0,5,68,8,3,0,0,74,388,130,48,17,0,581,86,65,43,9,3,209,5,4,0,0,0,13,15,8,3,0,0,25,559,218,98,25,3,905,0,0,0,0,0,0,4,0,0,0,0,4,23,7,5,0,0,25,7,4,4,3,0,21,0,0,0,0,0,4,0,0,0,0,0,0,29,11,5,3,0,57,24,11,17,0,3,51,9135,5151,5263,1861,757,22165
21303,558,11417,3,6,0,0,0,11,84,14,3,4,0,109,927,332,145,28,6,1427,876,674,607,166,72,2398,129,162,266,121,84,769,32,24,5,0,3,72,2053,1215,1029,323,169,4789,14,0,3,0,0,19,491,95,25,4,0,623,1361,536,255,54,16,2221,106,100,50,11,7,281,3,7,5,4,0,24,30,14,4,0,0,52,2007,758,345,77,26,3219,0,0,0,0,0,0,11,0,0,0,0,9,24,5,4,0,0,31,11,12,8,3,0,28,3,5,3,4,0,16,0,3,0,0,0,3,42,22,13,6,4,84,33,5,6,3,0,47,8306,4692,4354,1437,762,19553
21304,2442,35018,0,0,0,0,0,3,23,0,3,0,0,27,471,97,31,13,0,607,731,547,432,117,50,1879,182,181,278,147,79,864,36,7,7,5,3,55,1438,830,756,282,138,3440,0,0,0,0,0,0,3,0,0,0,0,5,67,29,9,0,0,103,33,25,15,6,0,85,3,0,0,0,3,11,0,0,0,0,0,0,110,63,18,11,7,202,0,0,0,0,0,0,16,0,0,0,0,19,8,0,0,0,0,6,3,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,5,4,48,20,10,22,3,3,66,12141,8758,10610,4661,2594,38766
21305,3730,48300,7,4,0,0,3,11,27,7,3,0,0,40,769,239,101,26,6,1144,1262,1070,736,237,104,3408,426,557,679,369,230,2264,45,22,14,10,9,101,2542,1902,1534,644,351,6969,0,0,0,0,0,0,8,0,0,0,0,15,231,95,36,9,0,374,163,107,86,33,10,406,10,15,13,8,9,55,6,11,0,0,0,17,429,229,138,57,16,869,0,0,0,0,0,0,20,0,0,0,0,18,12,0,3,0,0,14,0,6,3,0,0,8,3,3,0,3,0,7,0,0,0,0,0,0,32,6,11,3,0,49,12,20,10,7,5,50,16541,14396,14905,6298,4102,56237
21401,1187,30198,3,0,0,0,0,6,68,5,0,0,0,73,1166,274,61,13,3,1520,1036,532,278,66,21,1935,112,81,122,53,13,384,44,12,4,0,0,64,2427,913,473,133,38,3983,3,0,0,0,0,8,35,0,0,0,0,35,204,38,21,5,0,266,40,29,18,3,0,90,4,0,3,0,0,8,8,3,0,0,0,11,298,71,42,12,3,420,5,0,0,0,0,6,18,3,0,0,0,22,48,7,6,0,0,55,9,9,3,0,0,27,3,3,4,3,0,8,4,0,0,0,0,4,83,23,14,4,0,119,14,3,3,0,3,23,14614,8107,7745,3056,1235,34757
21402,1216,36843,0,0,0,0,0,0,20,0,0,0,0,20,786,115,32,3,0,939,1048,363,179,40,4,1628,115,61,69,33,11,290,36,3,3,0,0,39,2001,545,281,78,13,2915,0,0,0,0,0,0,16,0,0,0,0,23,431,65,15,3,0,519,352,80,44,9,0,483,19,6,7,3,3,45,8,3,0,0,0,13,833,155,76,11,6,1082,4,0,0,0,0,4,40,0,0,0,0,41,54,3,0,0,0,59,12,5,0,0,0,25,0,3,3,0,0,7,4,0,0,0,0,6,108,20,7,0,4,132,49,17,14,6,0,86,20054,7864,8448,3454,1241,41053
21501,440,14408,0,0,0,0,0,0,18,0,0,0,0,22,81,10,3,0,0,100,63,11,10,5,0,90,8,3,6,5,5,18,3,0,0,0,0,3,179,28,16,9,0,235,0,0,0,0,0,0,9,5,0,0,0,16,94,17,3,0,0,112,20,7,8,0,0,40,6,0,0,4,0,11,7,0,0,0,0,7,137,25,12,7,0,182,3,0,0,0,0,4,9,0,0,0,0,9,10,4,0,0,0,14,16,8,3,0,0,34,16,0,0,0,0,20,3,0,0,0,0,3,56,8,9,3,0,81,67,12,8,8,3,98,8196,2685,2490,1172,455,15003
21502,580,12396,0,0,0,0,0,0,8,3,0,0,0,10,232,52,17,3,0,307,222,62,28,10,3,330,5,4,5,4,0,20,11,3,0,0,0,14,481,125,54,10,6,679,0,0,0,0,0,0,19,3,4,0,0,19,147,35,12,11,3,208,34,9,9,3,0,50,0,0,0,0,0,0,14,6,0,0,0,22,210,52,22,9,7,305,8,0,0,0,0,8,19,0,0,0,0,21,22,4,0,0,0,25,8,0,3,3,0,17,4,0,0,0,0,5,0,0,0,0,0,3,64,11,5,5,3,75,37,13,13,3,3,64,6433,2732,2495,1269,596,13527
21503,390,8760,0,0,0,0,0,0,12,0,0,0,0,8,47,13,0,0,0,62,18,5,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,4,77,20,3,3,0,104,0,0,0,0,0,0,12,7,3,0,0,22,60,21,4,0,0,89,17,4,3,3,0,23,0,0,0,0,0,0,9,4,0,0,4,18,101,36,12,3,0,153,3,0,0,0,0,3,15,0,0,0,0,15,3,3,5,0,0,12,14,3,6,3,0,28,7,0,0,0,0,7,3,0,0,0,0,3,47,8,10,8,0,74,47,14,20,4,4,89,4793,1693,1428,869,396,9175
21601,367,9188,0,0,0,0,0,0,8,0,0,0,0,7,125,26,3,0,0,155,56,9,3,0,0,72,0,0,7,4,0,6,4,0,0,0,0,9,199,35,17,3,3,255,0,0,0,0,0,0,3,0,0,0,0,3,67,17,6,3,0,90,11,11,3,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,79,28,8,3,0,120,0,4,0,0,0,7,7,0,0,0,0,7,8,8,0,0,0,14,7,3,3,0,0,12,0,0,0,0,0,4,0,0,0,0,0,3,22,9,5,0,0,45,16,5,6,5,0,38,4974,1732,1710,851,378,9639
21602,317,7113,0,0,0,0,0,0,3,0,0,0,0,8,53,8,0,0,0,62,16,8,3,3,0,31,0,0,0,0,0,7,3,0,0,0,0,3,76,19,6,7,3,109,0,0,0,0,0,0,8,0,0,0,0,8,82,22,3,0,0,104,16,3,6,0,3,24,0,0,0,0,0,3,4,0,0,0,0,4,109,27,4,0,3,145,4,0,0,0,0,4,12,0,0,0,0,16,5,0,0,0,0,4,8,0,3,0,0,7,0,0,4,0,0,7,0,0,0,0,0,0,22,8,5,4,0,44,32,7,8,3,3,54,3958,1343,1196,650,324,7471
21603,761,14677,0,0,0,0,0,5,41,10,0,0,0,51,328,115,44,17,10,509,100,46,20,9,10,182,24,10,10,3,7,56,20,3,5,0,3,28,517,185,80,25,26,834,0,0,0,0,0,0,0,3,0,0,0,3,12,11,3,3,0,30,4,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,14,9,3,0,45,3,0,3,0,0,7,30,0,0,0,0,30,25,7,3,0,0,38,4,4,3,0,3,16,3,0,0,3,3,7,9,3,0,0,0,12,72,15,9,3,4,102,22,4,5,3,0,34,7090,3193,3116,1500,797,15698
21701,261,8935,0,0,0,0,0,0,9,0,0,0,0,9,45,4,3,0,0,57,13,3,3,0,0,18,3,0,8,0,0,11,6,0,0,0,0,6,77,15,12,3,0,103,0,0,0,0,0,0,5,0,4,0,0,9,39,4,0,0,0,41,5,4,0,3,0,16,0,0,0,0,0,3,0,0,0,0,0,3,52,19,3,3,0,73,4,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,8,10,3,3,0,0,18,3,3,0,0,0,15,0,0,0,0,0,0,23,13,6,0,0,47,39,14,6,3,0,67,4988,1696,1575,702,267,9214
21703,392,9008,0,0,0,0,0,0,8,0,0,0,0,8,52,10,5,0,0,71,30,8,3,0,0,50,4,0,4,0,0,7,4,0,0,0,0,4,98,18,16,0,0,139,0,0,0,0,0,0,3,0,0,0,0,3,11,4,0,0,0,17,12,5,0,0,0,18,6,0,0,0,0,5,0,0,0,0,0,0,36,7,4,0,0,50,0,0,0,0,0,0,11,0,0,0,0,11,3,0,3,0,0,6,6,7,5,0,0,13,4,4,3,0,0,12,0,0,0,0,0,0,23,10,12,0,3,44,42,12,10,4,5,71,4815,1674,1588,831,400,9311
21704,495,11785,0,0,0,0,0,0,13,0,3,0,0,13,271,47,7,3,0,325,117,39,25,8,3,197,14,3,8,3,3,39,7,3,0,0,0,12,424,90,43,17,11,582,0,0,0,0,0,0,11,0,0,0,0,13,90,20,0,0,0,109,15,9,3,0,0,34,3,3,0,0,0,7,3,0,0,0,0,3,123,34,3,3,0,165,3,0,0,0,0,3,3,0,0,0,0,0,20,0,3,0,0,23,9,8,3,0,0,18,3,0,0,0,0,7,0,0,0,0,0,0,40,11,7,3,0,62,34,13,13,0,3,67,6182,2424,2387,1168,509,12658
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,886,17816,0,0,0,0,0,3,13,0,0,0,0,19,456,86,38,3,0,582,364,202,85,34,9,690,11,12,12,13,4,54,13,8,3,0,0,19,855,313,143,47,8,1368,0,0,0,0,0,0,14,0,0,0,0,14,66,23,4,0,3,95,46,22,14,0,0,87,3,7,4,0,0,14,0,0,0,0,0,0,129,57,17,0,4,208,5,0,0,0,0,5,20,0,0,0,0,21,33,5,0,0,0,36,22,3,3,0,0,25,7,0,3,0,0,16,0,0,0,0,0,3,86,6,7,0,4,102,9,7,0,3,0,18,7811,4349,4569,1874,908,19516
30102,904,20566,0,0,0,0,0,0,17,3,0,0,0,18,326,34,14,0,0,374,370,181,81,16,3,644,41,27,20,3,11,103,8,4,0,0,0,15,761,247,114,20,13,1158,3,0,0,0,0,3,27,0,0,0,0,33,391,27,7,3,0,423,189,64,29,7,0,286,9,0,8,0,0,18,11,0,0,0,0,11,630,91,41,9,0,778,4,0,0,0,0,4,9,0,0,0,0,9,9,0,0,0,0,12,3,3,0,0,0,8,4,0,3,0,0,4,0,0,0,0,0,0,26,3,4,3,0,38,51,17,17,3,3,88,10298,4587,4867,1948,922,22624
30103,637,15873,0,0,0,0,0,0,20,3,0,0,0,22,298,62,16,0,3,373,734,470,276,67,22,1578,16,13,10,8,6,63,13,11,4,0,0,35,1088,560,308,78,31,2071,0,0,0,0,0,0,24,0,0,0,0,23,175,37,12,0,0,224,42,26,7,6,0,78,5,0,0,0,0,10,3,0,0,0,0,3,239,67,19,7,3,336,4,0,0,0,0,11,5,0,0,0,0,5,18,0,0,0,0,25,8,0,7,0,0,14,0,0,3,0,0,3,0,0,0,0,0,0,44,6,7,0,0,56,24,0,8,3,0,36,7291,4328,4431,1653,672,18369
30201,399,9728,0,0,0,0,0,0,5,0,0,0,0,5,165,31,12,4,0,210,407,229,117,23,4,779,44,38,23,7,4,112,9,7,0,0,0,13,629,297,156,30,11,1120,0,0,0,0,0,0,6,0,0,0,0,6,169,35,3,0,0,206,27,12,3,0,0,52,0,0,0,3,0,6,3,0,0,0,0,3,213,50,7,3,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,8,11,8,0,3,0,28,4610,2462,2656,1020,411,11157
30202,513,14665,0,0,0,0,0,0,30,0,0,0,0,31,290,77,20,5,6,399,453,217,129,34,16,850,7,4,7,0,0,24,17,7,0,0,0,28,798,304,160,44,25,1331,4,0,0,0,0,4,137,21,3,0,0,162,968,318,99,13,0,1403,170,91,36,13,3,309,3,0,7,0,0,12,19,6,3,3,0,36,1305,440,143,29,7,1925,0,3,0,0,0,7,15,3,0,0,0,15,7,3,3,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,11,3,0,0,34,23,6,4,0,5,36,8132,4056,3801,1456,551,18002
30203,315,6974,0,0,0,0,0,0,3,0,3,0,0,5,200,45,22,4,3,281,227,180,79,31,11,528,16,13,10,3,0,43,9,0,0,0,0,8,458,237,114,37,18,864,0,0,0,0,0,0,155,12,4,0,0,174,957,286,117,20,8,1394,144,57,26,14,11,249,5,7,3,0,0,9,13,5,5,0,0,26,1278,365,154,36,19,1860,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,4,3,0,0,3,15,13,9,5,0,0,27,4511,2263,1891,722,350,9738
30204,549,12671,0,0,0,0,0,0,24,0,0,0,0,24,345,100,30,12,5,490,462,345,180,77,32,1091,12,8,12,0,3,29,3,3,3,4,4,18,840,464,225,85,37,1655,0,0,0,0,0,0,55,4,3,0,0,63,321,110,39,5,4,486,133,79,33,22,3,270,4,4,3,0,0,12,7,3,0,0,0,15,529,199,77,26,12,844,0,0,0,0,0,0,5,0,0,0,0,5,7,6,0,0,0,10,4,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,18,8,3,0,0,27,28,10,11,3,0,52,6477,3675,3276,1231,596,15254
30301,458,10758,0,0,0,0,0,0,16,3,0,0,0,17,293,76,17,0,0,382,614,381,210,38,18,1256,30,42,31,16,5,122,15,0,0,0,0,16,966,499,259,60,21,1804,0,0,0,0,0,3,22,0,0,0,0,24,271,41,11,0,0,321,87,42,24,0,3,159,3,0,0,0,0,5,3,0,0,0,0,7,387,88,30,5,3,521,7,0,0,0,0,7,10,0,0,0,0,10,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,23,5,3,0,0,37,11,3,8,0,0,25,5307,2924,3209,1216,485,13143
30302,417,10573,0,0,0,0,0,3,57,0,4,0,0,67,340,80,37,10,0,473,349,250,127,36,10,772,28,22,18,11,3,84,9,3,0,0,0,20,789,362,188,63,15,1412,6,3,0,0,0,8,410,40,7,0,0,464,2180,636,243,60,5,3128,440,190,97,22,9,766,23,17,17,11,3,63,48,16,3,0,0,68,3107,909,374,88,21,4498,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,14,14,8,15,3,0,43,3,6,9,3,4,29,0,0,0,0,0,0,31,15,24,5,4,81,41,11,14,0,3,67,7819,3590,3489,1295,455,16635
30303,953,14802,0,0,0,0,0,0,11,0,0,0,0,11,213,70,22,0,0,306,489,471,342,123,40,1461,13,14,25,14,4,70,10,4,5,0,0,23,728,556,399,136,44,1869,0,0,0,0,0,0,52,10,0,0,0,62,351,131,51,9,0,552,99,86,59,10,8,260,5,4,7,0,0,15,4,3,0,0,0,10,514,236,117,29,15,906,4,0,0,0,0,4,23,0,0,0,0,22,35,14,5,0,3,61,8,7,3,0,0,15,0,0,3,7,0,8,3,0,0,0,0,9,80,18,13,7,6,119,26,8,4,10,0,49,6586,4019,4299,1824,1016,17746
30304,386,8067,0,0,0,0,0,3,24,8,0,0,0,34,142,49,31,9,0,233,148,94,65,25,24,352,8,19,19,4,5,58,15,0,3,0,0,21,346,171,115,43,33,701,0,0,0,0,0,4,50,9,0,0,0,62,249,97,51,3,3,406,32,28,29,8,4,99,7,3,0,4,3,10,5,5,0,0,0,11,345,145,82,14,9,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,8,3,0,0,25,3728,2067,2279,900,426,9397
30305,990,13167,0,0,0,0,0,0,0,0,3,0,0,3,85,30,13,3,0,129,621,512,376,111,36,1648,24,27,42,15,4,110,21,5,6,0,3,40,746,574,439,126,47,1934,0,0,0,0,0,0,4,0,0,0,0,4,28,8,3,0,0,51,14,7,5,3,0,31,0,0,0,0,0,3,0,0,0,0,0,0,50,21,14,4,0,87,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,3,0,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,13,0,7,0,0,17,7,10,3,0,0,20,4832,3736,3923,1714,1042,15232
30306,966,9986,3,0,0,0,0,3,8,3,0,0,0,8,132,61,50,7,0,249,427,446,354,154,82,1464,22,20,26,14,17,92,21,4,7,0,0,31,608,533,434,176,102,1852,0,0,0,0,0,0,7,0,0,0,0,7,9,5,0,0,0,14,12,5,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,30,13,11,0,0,53,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,17,11,5,3,0,4,22,3885,2777,2812,1397,1065,11934
30401,329,8520,0,0,0,0,0,0,0,0,0,0,0,0,44,3,4,0,0,49,195,116,65,8,3,390,24,14,9,3,0,52,3,0,0,0,0,7,257,134,84,15,3,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,5,3350,2133,2333,894,327,9032
30402,497,12083,0,0,0,0,0,0,3,0,0,0,0,3,45,4,0,0,0,46,82,37,19,6,0,148,11,0,3,6,3,27,3,0,0,0,0,3,148,41,18,9,4,226,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,17,15,4,3,0,0,23,0,0,0,3,0,3,0,0,0,0,0,0,26,16,3,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,6,12,3,3,3,0,18,4392,2571,3470,1451,501,12376
30403,259,7017,0,0,0,0,0,0,18,3,0,0,0,26,144,37,21,3,0,207,208,131,94,23,7,463,23,20,21,22,4,94,4,3,0,0,0,9,401,195,143,48,7,800,0,0,0,0,0,3,132,23,5,0,0,166,1395,530,279,47,9,2260,373,177,127,35,10,722,17,14,10,7,3,54,23,5,3,0,0,33,1944,752,428,87,20,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,27,12,14,5,5,58,4900,2406,2513,1011,293,11124
30404,438,11984,0,0,0,0,0,0,9,0,0,0,0,9,101,20,3,0,0,126,159,68,36,4,3,271,0,4,3,5,0,23,4,0,0,0,0,11,278,92,47,14,3,427,4,0,0,0,0,4,36,0,0,0,0,35,336,72,22,0,0,436,147,69,41,6,0,268,23,11,8,0,0,43,9,3,0,0,0,14,547,162,73,15,4,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,8,12,7,0,0,26,5253,2916,3318,1313,444,13239
30501,170,3034,0,0,0,0,0,0,21,0,0,0,0,24,115,39,20,0,0,178,117,75,48,22,4,264,14,6,13,13,10,63,8,0,0,0,0,8,275,127,82,39,10,538,68,5,3,0,0,76,1727,172,23,0,0,1929,3637,1105,504,87,12,5344,1168,467,342,68,28,2075,90,37,36,14,9,184,78,21,7,3,3,109,6769,1807,922,180,47,9724,0,0,0,0,0,0,6,0,0,0,0,9,16,3,0,0,0,13,6,0,3,0,0,7,0,0,6,0,3,13,0,0,0,0,0,0,25,7,9,3,3,40,48,9,11,4,0,73,8244,2634,1729,573,232,13409
30502,211,6612,0,0,0,0,0,0,14,3,0,0,0,13,239,65,22,0,3,329,503,284,164,31,9,988,25,24,34,7,0,95,12,3,3,0,0,15,786,374,220,41,19,1444,5,0,0,0,0,5,160,15,0,0,0,176,966,230,69,4,3,1271,250,96,54,11,3,411,17,9,3,0,0,26,9,6,3,0,0,16,1414,354,129,15,8,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,13,8,3,0,3,27,4467,2214,2275,806,240,10005
30503,403,11272,0,0,0,0,0,0,32,3,3,0,0,39,317,89,32,5,0,448,368,228,122,24,11,756,15,22,20,16,3,81,16,5,0,0,0,23,758,349,178,50,11,1348,13,3,0,0,0,19,1060,79,21,0,0,1161,3323,901,375,54,20,4669,704,307,172,40,19,1245,58,15,13,6,5,101,59,18,8,0,5,93,5226,1329,589,98,40,7284,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10,3,0,0,0,0,5,6,4,0,0,0,15,0,0,0,0,0,0,11,11,6,0,0,31,44,18,8,3,0,84,9965,4171,3928,1495,456,20020
30504,333,9433,0,0,0,0,0,0,14,0,0,0,0,14,145,28,8,0,0,179,147,92,45,5,3,291,22,9,14,4,3,50,4,3,0,0,0,8,332,133,65,9,6,539,3,3,0,0,0,4,296,29,0,0,0,325,1409,362,106,18,4,1899,329,155,91,10,3,582,17,16,11,5,5,56,22,7,4,0,0,31,2077,565,216,33,12,2903,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,11,3,0,0,0,0,6,3,3,0,0,0,3,3,0,0,0,0,3,18,0,5,0,0,23,13,11,9,0,0,30,5649,2686,3028,1213,355,12929
30601,421,12025,0,0,0,0,0,3,15,0,0,0,0,18,365,97,22,3,0,496,107,52,26,6,0,197,16,5,7,3,3,41,11,3,0,0,0,16,516,160,58,13,4,757,0,0,0,0,0,0,39,4,0,0,0,39,520,132,32,5,0,689,152,86,44,13,4,296,14,6,4,0,0,23,10,3,8,0,0,20,729,228,91,21,5,1072,17,0,0,0,0,18,15,0,0,0,0,19,14,3,0,0,0,22,3,3,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,50,6,4,0,0,62,53,13,12,0,0,81,6345,3130,2980,1109,438,13998
