SA3_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
50201,7675,736,408,268,3,9094,7593,314,118,26,4,8055,2505,343,365,6,0,3220,315,143,195,0,0,651,1713,215,157,21,0,2102,33,24,19,0,0,78,154,29,18,94,0,290,148,17,12,6,0,187,4864,775,770,126,0,6541,289,230,127,3,10,662,1647,213,184,78,0,2126,22076,2266,1607,493,22,26478,8590,805,296,361,9,10057,9805,314,183,28,3,10335,3850,705,464,6,3,5035,369,374,118,0,0,864,2201,322,176,16,3,2717,75,57,74,0,0,202,205,63,22,83,0,379,171,28,16,3,0,224,6875,1561,876,105,7,9425,367,429,201,9,0,1000,1560,318,199,87,0,2162,27195,3430,1747,586,23,32975,9703,1464,254,275,25,11719,12577,545,144,23,27,13315,3984,932,229,8,9,5164,368,450,60,0,0,881,2268,374,112,12,3,2767,80,69,84,0,0,227,201,49,25,72,3,351,123,27,17,3,0,171,7023,1904,519,97,25,9561,371,346
50301,7620,883,838,8,22,9368,5301,408,369,8,6,6098,1549,419,1324,5,9,3307,129,118,138,0,0,394,968,243,680,4,0,1900,13,23,98,0,0,132,179,18,59,0,0,255,116,23,56,0,0,196,2966,843,2358,7,10,6183,79,160,205,0,0,442,1005,231,602,12,3,1846,16967,2524,4362,30,47,23935,7942,785,737,0,4,9468,5526,379,405,3,0,6314,1648,477,1449,0,3,3582,118,150,157,0,0,420,1093,295,672,7,3,2060,8,23,44,0,4,79,182,22,71,3,3,284,90,31,33,0,3,157,3141,995,2429,10,15,6586,121,117,200,0,0,436,740,193,484,0,0,1429,17467,2467,4256,15,27,24230,7767,1196,782,3,9,9758,5711,704,447,4,9,6878,1520,722,1479,0,3,3719,76,177,145,0,0,397,849,333,515,0,3,1705,14,42,53,0,0,112,130,33,70,0,10,234,56,29,28,3,3,120,2644,1333,2288,3,17,6292,85,67
50302,6253,1065,1289,9,10,8626,5957,1647,2145,18,7,9777,1808,1446,4420,19,8,7694,110,305,887,0,0,1297,1617,748,1835,18,3,4223,27,32,129,0,0,179,105,63,172,0,0,349,130,48,96,0,0,274,3785,2628,7539,42,10,14011,75,73,209,0,0,361,1289,714,2726,230,3,4959,17364,6133,13916,297,29,37736,6286,1391,1571,21,15,9291,6025,1653,3021,41,3,10743,2005,1761,6688,37,19,10508,82,420,937,0,0,1441,1717,876,2300,25,7,4917,28,75,219,0,0,324,102,67,318,3,3,498,96,41,118,3,3,263,4037,3245,10589,67,25,17954,81,125,265,0,0,472,902,635,2368,216,0,4122,17332,7047,17808,349,49,42581,6191,1568,1887,23,31,9699,6187,2045,3498,24,28,11786,1870,1959,8008,42,40,11916,79,364,945,4,5,1398,1391,846,2215,12,18,4486,21,57,233,0,0,309,73,59,273,0,0,411,68,46,91,0,4,209,3501,3330,11761,60,73,18729,93,47
50401,8064,822,541,3,3,9433,7944,969,704,7,0,9623,1862,753,963,3,0,3587,409,443,327,0,0,1180,1917,529,637,4,0,3085,37,77,42,0,0,159,131,35,76,3,0,249,116,22,36,0,0,179,4477,1869,2081,9,0,8435,95,103,43,0,0,237,1177,344,586,3,0,2111,21757,4105,3952,21,4,29836,7942,995,489,0,3,9433,8324,1392,733,0,5,10456,2213,1014,1120,0,3,4354,387,466,388,0,0,1230,2033,625,616,7,5,3280,30,95,56,0,0,179,200,54,77,0,0,331,119,34,48,0,0,204,4975,2284,2305,11,8,9582,95,98,53,0,0,249,1096,392,388,6,0,1891,22440,5166,3972,19,20,31619,7887,1115,281,3,17,9299,8879,1791,533,4,30,11241,2607,1465,898,0,12,4981,354,597,200,0,3,1150,1906,712,376,3,14,3004,46,96,19,0,0,163,153,70,47,0,0,274,88,35,16,0,0,138,5160,2971,1555,7,29,9717,94,142
50402,4616,74,87,19,0,4795,5976,55,15,3,0,6048,667,24,20,0,0,708,199,49,72,0,0,325,694,39,22,4,0,758,12,13,0,0,0,30,61,0,0,0,0,62,88,9,3,0,0,103,1725,133,123,7,0,1987,55,16,4,0,0,76,668,32,37,5,0,745,13030,312,271,31,0,13645,4833,113,24,8,0,4980,6235,91,8,5,0,6333,733,64,9,0,0,798,111,133,89,0,0,333,779,66,20,0,0,858,38,22,0,0,0,57,72,18,0,0,0,84,60,5,0,0,0,65,1790,301,108,0,0,2205,79,3,3,0,0,86,827,40,21,22,0,901,13765,543,161,38,4,14503,4988,162,3,22,9,5182,6661,92,4,13,11,6776,759,87,8,0,0,847,117,188,9,0,0,313,682,77,8,3,4,772,14,46,0,0,0,63,48,20,0,0,0,68,58,9,0,0,0,64,1676,420,19,6,6,2128,60,21
50403,6554,395,108,275,0,7334,14368,623,106,31,0,15127,2027,238,136,0,0,2403,708,289,212,0,0,1212,1884,152,80,7,0,2124,36,22,4,0,0,66,187,6,7,57,0,257,140,18,14,0,0,173,4986,727,450,71,0,6235,106,3,8,14,0,132,1887,164,89,62,0,2199,27900,1910,769,444,3,31025,7583,292,231,214,17,8329,16846,514,249,15,8,17624,2628,524,275,3,3,3433,776,298,281,0,0,1350,2166,219,140,10,3,2531,90,18,18,0,0,124,286,33,11,35,12,380,118,17,10,4,0,150,6055,1105,736,47,19,7967,134,22,8,6,0,172,1692,178,175,107,3,2162,32307,2108,1402,395,44,36255,8253,798,13,191,22,9274,21275,1748,58,33,28,23146,3214,1234,252,3,13,4712,606,569,101,0,0,1273,2190,446,25,12,13,2684,61,45,12,3,5,120,261,41,7,40,3,352,124,34,9,0,0,168,6452,2371,400,56,37,9307,147,43
50501,15535,1021,363,120,0,17048,23682,659,164,17,0,24522,3563,397,352,3,0,4317,207,114,59,0,0,383,3031,380,195,9,0,3614,23,34,20,0,0,71,194,35,14,15,0,253,164,24,10,0,0,193,7181,980,640,30,0,8831,139,70,53,3,0,271,1937,230,239,16,0,2427,48479,2970,1461,190,3,53094,16625,758,468,145,3,18000,23630,698,229,4,3,24557,3973,498,572,5,3,5054,207,85,102,0,0,396,3092,382,234,10,0,3715,20,32,24,0,0,81,208,22,16,18,0,263,151,19,5,0,0,175,7648,1046,948,30,3,9683,137,99,49,0,0,288,1599,161,225,25,3,2012,49636,2765,1923,209,10,54540,16844,1467,278,135,9,18733,23469,1302,170,17,22,24973,4029,809,492,3,7,5338,162,170,33,0,0,368,2553,511,186,9,11,3269,29,27,0,0,0,61,152,21,12,8,7,196,102,14,6,3,0,125,7030,1559,723,19,28,9357,181,79
50502,16801,3981,929,110,17,21840,14459,4960,1139,15,15,20588,3681,3288,1667,11,10,8659,1178,1244,726,0,0,3149,3609,2454,945,10,14,7036,60,158,186,0,5,410,313,194,105,38,0,648,235,163,60,0,0,456,9080,7495,3685,66,30,20349,210,267,203,3,13,698,2709,1554,888,8,8,5164,43259,18260,6844,202,81,68651,16952,4060,1104,100,3,22215,15222,6103,1577,10,9,22918,4305,4252,2292,3,4,10857,1151,1443,617,0,0,3211,3718,2634,1169,6,3,7532,41,182,154,0,0,379,378,247,134,31,5,802,199,121,51,0,0,369,9794,8885,4416,47,11,23145,247,272,248,4,0,765,2432,1599,1021,33,0,5083,44651,20916,8367,183,28,74139,16502,5273,687,72,17,22561,15818,9068,884,7,71,25849,4260,6576,1612,8,30,12488,752,1876,396,0,5,3025,3014,3243,536,3,18,6815,75,259,81,3,0,417,346,306,61,13,3,727,190,161,24,0,3,380,8641,12426,2707,19,61,23855,192,409
50503,7431,707,130,212,0,8484,18641,533,227,57,17,19470,2920,147,49,3,8,3131,635,181,256,8,0,1079,2330,154,40,26,0,2548,36,16,3,3,0,63,233,26,6,83,0,345,155,11,12,3,0,179,6309,536,363,125,12,7343,226,420,0,4,0,658,1982,209,94,42,5,2343,34595,2410,818,440,35,38292,9312,591,208,222,0,10333,25455,1166,228,8,0,26868,4954,500,119,0,0,5573,785,424,152,0,0,1361,3177,265,91,8,0,3553,68,51,27,0,0,140,327,25,7,53,0,407,164,13,7,0,0,182,9471,1272,407,63,0,11220,393,387,55,11,0,844,2319,238,115,42,0,2713,46955,3662,1019,346,4,51989,10899,1016,10,104,4,12035,31573,1980,21,13,34,33623,6516,1270,65,6,13,7867,709,665,10,0,0,1389,3487,424,5,11,10,3940,66,74,4,0,0,144,366,60,0,30,0,455,171,26,0,0,0,200,11308,2516,95,48,27,13988,346,500
50601,4819,269,111,156,0,5354,7938,197,71,17,0,8232,1242,110,92,0,0,1439,347,104,123,0,0,579,1186,113,76,7,0,1382,18,34,43,0,0,102,86,15,13,54,0,166,85,12,13,6,0,105,2966,381,363,67,0,3773,69,10,68,0,0,147,1068,82,69,22,0,1239,16860,942,680,253,0,18744,5336,195,158,45,4,5734,10001,364,158,9,0,10538,1772,276,325,0,0,2372,378,103,237,0,0,718,1416,129,88,9,0,1640,27,68,18,0,0,112,130,29,11,46,0,219,81,17,8,0,0,101,3796,617,684,54,5,5153,120,77,12,0,0,209,1148,118,105,25,0,1390,20396,1370,1116,128,12,23026,5608,418,24,24,5,6079,13463,957,39,5,13,14472,2353,889,66,4,17,3323,284,330,61,0,0,678,1504,274,21,0,10,1807,31,41,7,0,0,87,158,27,0,44,0,227,74,16,0,0,0,99,4405,1583,156,51,26,6227,91,110
50602,4903,766,336,29,4,6034,5409,1000,489,3,12,6916,2268,1089,1101,5,3,4471,676,730,312,0,0,1717,1708,620,514,3,0,2841,19,36,51,0,0,109,101,57,50,4,0,212,121,50,26,0,0,199,4885,2570,2058,19,9,9545,49,46,12,0,0,108,1256,488,587,10,0,2336,16507,4865,3484,58,26,24934,4839,725,508,32,3,6101,5877,1201,769,3,8,7859,2560,1232,1631,0,9,5435,733,594,426,0,0,1766,1859,668,565,0,8,3104,32,30,56,0,0,117,163,79,77,14,0,342,126,36,18,0,0,181,5473,2648,2779,18,12,10942,89,28,52,3,0,170,1199,488,571,12,0,2277,17472,5090,4674,74,32,27345,4746,974,363,25,9,6116,5923,1681,782,12,26,8418,2806,1930,1837,4,27,6603,709,723,167,0,0,1595,1669,800,454,3,11,2937,46,75,6,0,0,127,162,91,36,0,7,296,82,39,15,0,3,140,5467,3655,2511,13,51,11697,88,58
50603,8427,690,318,18,0,9457,9278,723,357,9,0,10365,2446,656,589,17,0,3709,409,422,398,0,0,1234,1933,434,261,13,0,2641,47,85,159,0,0,285,117,38,47,13,0,209,124,42,35,0,0,195,5076,1675,1486,42,0,8274,102,105,240,0,0,448,1293,280,327,24,0,1925,24183,3475,2722,94,0,30474,8689,782,349,17,0,9836,9528,943,463,3,4,10939,2621,984,628,0,0,4239,454,363,442,0,0,1253,2315,541,289,4,3,3156,57,50,192,0,0,300,176,52,52,11,0,291,112,31,25,3,0,173,5742,2023,1622,14,3,9408,135,143,265,0,0,545,1050,412,300,3,0,1767,25145,4306,3001,35,9,32500,8800,919,177,3,9,9914,9666,1271,220,8,10,11177,3083,1483,307,8,25,4905,425,458,155,0,3,1048,2082,795,127,0,12,3020,78,141,84,0,6,310,204,103,17,0,0,329,99,40,6,0,0,150,5978,3027,698,9,41,9754,227,214
50604,7944,361,320,41,4,8664,14964,303,208,5,0,15478,2388,197,159,0,0,2745,603,169,199,0,0,972,2090,141,139,4,0,2379,34,46,38,0,0,117,162,23,18,26,0,229,146,21,14,5,0,186,5423,596,564,37,0,6628,113,186,70,0,0,375,1797,133,92,32,0,2055,30235,1580,1259,123,3,33200,8917,412,248,69,4,9656,16405,424,259,26,3,17112,3066,326,251,11,0,3658,617,183,230,0,0,1027,2584,180,149,9,0,2912,43,32,64,0,0,138,269,22,21,47,0,358,145,13,14,0,0,170,6727,747,717,61,3,8263,255,106,88,0,5,450,2021,134,168,6,0,2328,34331,1822,1479,160,19,37812,9317,717,57,68,10,10169,17309,1070,113,26,22,18543,3359,925,144,12,17,4454,613,360,51,3,0,1027,2508,321,52,15,7,2903,45,97,9,3,0,160,327,41,4,50,0,430,135,33,0,0,0,175,6987,1781,261,83,31,9149,212,246
50605,5835,247,119,133,0,6332,7832,104,24,11,0,7968,1037,38,30,3,0,1105,144,80,21,0,0,245,1002,61,41,7,0,1116,36,15,18,0,0,66,66,7,0,16,0,94,85,6,8,0,0,97,2369,212,118,33,0,2731,61,23,29,3,0,113,835,52,23,10,0,923,16924,635,311,185,0,18065,6328,275,87,87,3,6788,8422,96,19,4,0,8544,1193,77,22,3,0,1298,173,80,9,0,0,253,1167,65,28,3,0,1268,21,12,21,0,0,60,94,0,3,22,0,120,80,0,9,0,0,92,2737,242,90,29,0,3094,103,130,20,3,0,251,906,65,19,12,0,1007,18495,804,237,137,4,19682,6593,279,4,89,12,6977,9070,180,5,17,13,9279,1410,157,0,0,4,1573,143,106,9,0,0,261,1138,88,0,3,5,1237,12,39,28,0,0,77,71,4,0,17,3,99,65,9,0,0,4,71,2839,396,40,22,19,3317,91,126
50606,1390,6,17,17,0,1431,2087,3,7,16,0,2118,134,0,0,0,0,133,23,0,0,0,0,24,274,0,8,0,0,282,4,0,7,0,0,13,51,0,0,0,0,55,52,0,0,0,0,54,536,0,16,0,0,554,34,0,3,0,0,36,177,3,5,7,0,192,4228,15,47,36,0,4326,1558,5,5,11,0,1582,3125,8,3,7,0,3147,317,0,4,3,0,319,23,0,0,0,0,23,372,0,0,3,0,380,6,0,0,0,0,9,63,0,0,8,0,71,41,0,0,0,0,45,822,4,3,11,0,844,25,0,0,0,0,27,256,4,0,4,0,263,5790,26,15,33,4,5863,1819,4,5,4,5,1841,5223,39,5,5,9,5286,561,15,0,0,0,583,4,0,0,0,0,4,448,5,0,0,3,462,7,6,0,0,0,11,65,0,0,0,0,67,35,0,0,0,0,37,1118,38,0,4,4,1160,31,0
50607,3008,1152,579,0,0,4741,2888,1037,521,0,0,4440,778,1078,1248,0,3,3107,396,146,179,0,0,718,634,656,533,0,0,1823,5,39,40,0,0,86,31,34,45,0,0,106,65,44,31,0,0,139,1910,1994,2077,4,6,5981,35,116,41,0,0,193,462,431,700,0,0,1593,8289,4728,3909,3,9,16942,3153,1100,567,0,0,4817,2893,1051,553,0,0,4500,928,1211,1491,0,0,3627,437,152,160,0,0,751,677,681,567,0,0,1926,7,37,58,0,0,104,51,41,45,0,0,135,40,43,33,0,0,110,2138,2157,2356,0,3,6651,43,138,81,0,0,270,467,326,434,0,6,1239,8693,4771,3991,0,10,17473,3163,1561,363,7,13,5114,2850,1442,382,3,10,4686,891,1668,920,0,13,3487,357,205,143,0,0,697,555,796,318,0,10,1678,25,39,17,0,0,78,57,41,25,4,9,132,43,50,12,0,0,99,1916,2788,1432,6,31,6175,105,90
50701,6594,524,97,217,0,7440,11097,381,157,10,0,11647,1805,311,213,4,0,2322,664,310,227,0,0,1199,1466,235,108,8,0,1815,23,24,49,0,0,91,160,21,15,30,0,219,84,25,14,4,0,122,4194,924,619,40,0,5777,74,61,8,11,0,152,1492,191,99,23,0,1810,23458,2079,976,302,3,26825,7632,515,182,72,0,8404,13454,784,345,9,0,14596,2498,518,418,0,0,3438,585,456,185,0,0,1223,1808,297,188,4,3,2308,31,57,45,0,0,132,198,36,21,18,0,279,115,17,16,3,0,150,5242,1380,871,26,3,7523,100,66,8,3,3,186,1205,204,156,47,0,1618,27635,2954,1563,160,6,32323,7953,924,172,119,8,9175,14817,1396,450,6,24,16697,3225,1055,715,3,14,5015,541,503,168,0,4,1215,1793,429,151,0,6,2383,39,70,22,0,0,132,171,60,15,22,3,272,98,18,11,0,0,133,5870,2136,1080,28,31,9139,102,99
50702,3419,589,258,112,0,4373,3121,523,251,7,0,3904,740,456,414,10,0,1622,262,401,431,0,0,1099,788,314,265,20,0,1384,20,28,4,0,6,56,65,36,24,32,0,154,66,24,24,0,0,106,1938,1264,1152,63,6,4422,41,38,12,4,0,92,545,277,375,61,3,1263,9066,2689,2049,244,6,14051,3442,664,270,132,3,4511,3305,582,284,11,3,4182,807,544,557,13,3,1922,256,474,411,0,0,1142,807,339,247,10,0,1413,46,19,4,0,0,71,73,49,19,28,0,171,44,15,11,0,0,69,2031,1433,1258,59,4,4786,44,55,10,0,0,113,460,233,294,104,0,1089,9284,2967,2124,312,9,14693,3423,889,292,76,22,4687,3498,800,340,16,19,4671,764,647,557,9,12,1987,229,573,242,0,0,1049,670,329,208,8,11,1225,24,39,13,0,0,74,57,43,13,19,14,148,50,25,12,3,3,95,1800,1660,1051,40,34,4583,97,39
50703,1771,54,32,0,3,1861,3730,38,93,0,0,3866,692,21,99,0,0,816,160,110,144,0,0,419,548,11,38,0,0,597,3,0,26,0,0,22,48,0,6,0,0,57,34,4,11,0,0,48,1477,152,322,3,0,1955,18,29,3,0,0,56,692,31,103,0,0,828,7688,298,558,8,3,8555,1846,35,19,0,0,1902,4726,189,81,0,0,4989,1168,74,118,0,0,1366,303,127,103,4,3,536,687,29,59,0,0,778,17,0,16,0,0,29,62,5,5,0,0,73,52,0,3,0,0,59,2291,231,308,4,3,2837,61,3,3,0,0,66,735,55,65,6,0,857,9653,511,470,12,3,10647,2005,73,19,8,3,2106,6661,200,93,38,24,7009,1600,155,120,6,9,1884,231,147,118,0,0,498,780,43,55,7,3,880,21,15,27,0,0,57,82,7,10,0,0,96,32,6,0,0,0,40,2748,367,321,19,11,3464,40,22
50704,12823,1601,419,13,3,14859,10604,1107,267,16,0,11992,2283,893,401,5,0,3580,457,330,50,0,0,837,1742,568,191,0,0,2499,13,21,36,0,0,72,106,36,24,0,0,159,150,47,10,0,0,204,4745,1896,714,7,0,7355,190,88,208,0,4,485,1484,363,199,6,0,2042,29846,5046,1803,40,5,36739,13062,1445,572,3,16,15097,10672,950,411,0,7,12033,2675,750,667,0,5,4102,436,250,156,0,0,843,2019,507,332,0,0,2853,23,41,80,0,0,147,130,38,66,0,0,233,130,33,20,0,0,183,5410,1620,1317,5,8,8355,125,181,223,0,0,532,1152,298,237,3,0,1694,30419,4495,2764,7,29,37716,12445,2325,274,5,20,15072,10345,1903,169,5,39,12458,2653,1379,371,3,9,4416,330,450,19,0,3,795,1621,765,104,0,4,2495,22,35,25,0,0,90,97,46,18,0,0,162,99,43,7,0,0,145,4816,2714,543,3,23,8101,132,221
50705,6951,452,502,248,0,8153,11988,359,166,27,0,12546,3176,357,527,0,0,4061,374,103,287,0,0,757,1881,228,256,10,0,2371,17,8,20,3,0,47,321,27,27,51,0,425,110,27,24,3,0,159,5866,754,1134,67,3,7825,76,8,96,8,0,184,1847,179,312,41,3,2376,26730,1752,2210,382,4,31086,7842,534,372,264,3,9015,15605,331,196,12,6,16151,4521,515,595,4,0,5636,404,208,272,0,0,885,2469,263,250,9,0,2997,18,25,16,0,0,67,462,31,38,49,0,578,123,14,15,3,0,159,8008,1063,1186,66,3,10325,166,22,38,8,0,228,1713,169,203,58,0,2151,33342,2112,2000,410,12,37872,9103,638,144,121,5,10015,19688,488,137,22,27,20359,5315,772,342,6,10,6443,461,231,114,0,0,812,2588,293,120,12,3,3030,30,24,27,0,0,82,530,52,23,37,0,641,105,21,14,3,0,140,9035,1403,641,53,14,11147,123,169
50901,7065,154,155,222,3,7599,5409,108,39,50,0,5607,1542,93,161,0,0,1797,554,143,232,3,0,925,1505,68,64,21,0,1667,75,31,66,0,0,171,448,6,29,103,0,588,293,9,18,8,0,324,4411,350,576,132,0,5469,136,52,36,8,0,232,1030,70,105,61,0,1270,18047,736,908,478,6,20175,7404,194,102,193,4,7897,5839,96,34,32,3,6006,1972,197,118,4,0,2292,701,249,106,0,0,1055,1688,66,61,21,0,1832,81,85,84,0,0,246,523,23,28,76,0,647,271,20,17,8,3,314,5229,633,414,106,5,6386,153,67,41,7,0,274,867,77,64,90,3,1100,19498,1067,656,434,16,21667,7864,244,11,231,44,8399,6310,74,3,31,42,6463,1886,224,29,9,12,2160,676,251,14,0,6,947,1796,98,11,14,6,1924,90,150,18,0,0,262,485,62,5,62,10,629,255,19,3,5,4,286,5188,808,87,88,42,6208,215,86
50902,7638,200,21,193,0,8053,5438,111,12,78,0,5644,524,43,30,3,0,600,601,164,106,3,0,869,1440,50,26,25,0,1547,58,24,29,0,0,117,836,54,24,58,0,978,414,23,9,17,0,458,3882,355,222,105,0,4561,169,6,0,18,0,190,1276,68,32,134,0,1520,18403,738,291,533,3,19966,7901,54,42,325,25,8347,6156,27,24,59,12,6281,734,35,39,4,0,809,627,143,169,3,3,946,1590,36,38,42,6,1704,57,42,49,3,0,149,815,49,37,75,3,979,333,8,11,15,0,369,4153,312,333,138,15,4949,205,0,4,13,7,224,1277,42,49,64,7,1438,19695,431,448,601,64,21244,8025,50,19,245,83,8414,6441,15,8,65,48,6580,849,42,30,0,0,924,675,136,68,0,3,889,1760,39,17,20,20,1857,72,37,16,0,3,132,791,48,17,74,28,958,295,3,6,9,3,316,4444,307,157,109,61,5078,199,11
