STE_NAME16	Year	Age5yr	LabourForceStatus	adults
South Australia	2011	65-69	Employed (full-time)	6890
South Australia	2011	65-69	Employed (hours worked not stated)	318
South Australia	2011	65-69	Employed (part-time)	8265
South Australia	2011	65-69	Not in the labour force	54697
South Australia	2011	65-69	Unemployed (looking for full-time work)	87
South Australia	2011	65-69	Unemployed (looking for part-time work)	163
South Australia	2011	70-74		3319
South Australia	2011	70-74	Employed (away from work)	355
South Australia	2011	70-74	Employed (full-time)	1656
South Australia	2011	70-74	Employed (hours worked not stated)	174
South Australia	2011	70-74	Employed (part-time)	2982
South Australia	2011	70-74	Not in the labour force	49957
South Australia	2011	70-74	Unemployed (looking for full-time work)	35
South Australia	2011	70-74	Unemployed (looking for part-time work)	58
South Australia	2011	75+		11676
South Australia	2011	75+	Employed (away from work)	242
South Australia	2011	75+	Employed (full-time)	742
South Australia	2011	75+	Employed (hours worked not stated)	268
South Australia	2011	75+	Employed (part-time)	1485
South Australia	2011	75+	Not in the labour force	109876
South Australia	2011	75+	Unemployed (looking for full-time work)	23
South Australia	2011	75+	Unemployed (looking for part-time work)	29
South Australia	2016	15-19		4029
South Australia	2016	15-19	Employed (away from work)	1293
South Australia	2016	15-19	Employed (full-time)	5919
South Australia	2016	15-19	Employed (hours worked not stated)	919
South Australia	2016	15-19	Employed (part-time)	28945
South Australia	2016	15-19	Not in the labour force	49288
South Australia	2016	15-19	Unemployed (looking for full-time work)	2772
South Australia	2016	15-19	Unemployed (looking for part-time work)	7524
South Australia	2016	20-24		5222
South Australia	2016	20-24	Employed (away from work)	2217
South Australia	2016	20-24	Employed (full-time)	31645
South Australia	2016	20-24	Employed (hours worked not stated)	1463
South Australia	2016	20-24	Employed (part-time)	32572
South Australia	2016	20-24	Not in the labour force	24419
South Australia	2016	20-24	Unemployed (looking for full-time work)	5880
South Australia	2016	20-24	Unemployed (looking for part-time work)	4556
South Australia	2016	25-29		5630
South Australia	2016	25-29	Employed (away from work)	3180
South Australia	2016	25-29	Employed (full-time)	49668
South Australia	2016	25-29	Employed (hours worked not stated)	1389
South Australia	2016	25-29	Employed (part-time)	21850
South Australia	2016	25-29	Not in the labour force	18722
South Australia	2016	25-29	Unemployed (looking for full-time work)	4685
South Australia	2016	25-29	Unemployed (looking for part-time work)	2246
South Australia	2016	30-34		5651
South Australia	2016	30-34	Employed (away from work)	4347
South Australia	2016	30-34	Employed (full-time)	51431
South Australia	2016	30-34	Employed (hours worked not stated)	1311
South Australia	2016	30-34	Employed (part-time)	23816
South Australia	2016	30-34	Not in the labour force	18530
South Australia	2016	30-34	Unemployed (looking for full-time work)	3948
South Australia	2016	30-34	Unemployed (looking for part-time work)	1708
South Australia	2016	35-39		5068
South Australia	2016	35-39	Employed (away from work)	3027
South Australia	2016	35-39	Employed (full-time)	47356
South Australia	2016	35-39	Employed (hours worked not stated)	1072
South Australia	2016	35-39	Employed (part-time)	24276
South Australia	2016	35-39	Not in the labour force	16886
South Australia	2016	35-39	Unemployed (looking for full-time work)	3443
South Australia	2016	35-39	Unemployed (looking for part-time work)	1687
South Australia	2016	40-44		5004
South Australia	2016	40-44	Employed (away from work)	2223
South Australia	2016	40-44	Employed (full-time)	51519
South Australia	2016	40-44	Employed (hours worked not stated)	1082
South Australia	2016	40-44	Employed (part-time)	25608
South Australia	2016	40-44	Not in the labour force	16354
South Australia	2016	40-44	Unemployed (looking for full-time work)	3351
South Australia	2016	40-44	Unemployed (looking for part-time work)	1507
South Australia	2016	45-49		5624
South Australia	2016	45-49	Employed (away from work)	2239
South Australia	2016	45-49	Employed (full-time)	55988
South Australia	2016	45-49	Employed (hours worked not stated)	1170
South Australia	2016	45-49	Employed (part-time)	26217
South Australia	2016	45-49	Not in the labour force	17521
South Australia	2016	45-49	Unemployed (looking for full-time work)	3417
South Australia	2016	45-49	Unemployed (looking for part-time work)	1452
South Australia	2016	50-54		5663
South Australia	2016	50-54	Employed (away from work)	2674
South Australia	2016	50-54	Employed (full-time)	53838
South Australia	2016	50-54	Employed (hours worked not stated)	1042
South Australia	2016	50-54	Employed (part-time)	25144
South Australia	2016	50-54	Not in the labour force	20385
South Australia	2016	50-54	Unemployed (looking for full-time work)	3160
South Australia	2016	50-54	Unemployed (looking for part-time work)	1364
South Australia	2016	55-59		5831
South Australia	2016	55-59	Employed (away from work)	2977
South Australia	2016	55-59	Employed (full-time)	46208
South Australia	2016	55-59	Employed (hours worked not stated)	864
South Australia	2016	55-59	Employed (part-time)	24184
South Australia	2016	55-59	Not in the labour force	27768
South Australia	2016	55-59	Unemployed (looking for full-time work)	2796
South Australia	2016	55-59	Unemployed (looking for part-time work)	1270
South Australia	2016	60-64		5327
South Australia	2016	60-64	Employed (away from work)	2446
South Australia	2016	60-64	Employed (full-time)	28312
South Australia	2016	60-64	Employed (hours worked not stated)	690
South Australia	2016	60-64	Employed (part-time)	19671
South Australia	2016	60-64	Not in the labour force	42642
South Australia	2016	60-64	Unemployed (looking for full-time work)	1725
South Australia	2016	60-64	Unemployed (looking for part-time work)	1219
South Australia	2016	65-69		5407
South Australia	2016	65-69	Employed (away from work)	1235
South Australia	2016	65-69	Employed (full-time)	9504
South Australia	2016	65-69	Employed (hours worked not stated)	398
South Australia	2016	65-69	Employed (part-time)	11165
South Australia	2016	65-69	Not in the labour force	68063
South Australia	2016	65-69	Unemployed (looking for full-time work)	173
South Australia	2016	65-69	Unemployed (looking for part-time work)	328
South Australia	2016	70-74		4569
South Australia	2016	70-74	Employed (away from work)	410
South Australia	2016	70-74	Employed (full-time)	2472
South Australia	2016	70-74	Employed (hours worked not stated)	254
South Australia	2016	70-74	Employed (part-time)	4625
South Australia	2016	70-74	Not in the labour force	60088
South Australia	2016	70-74	Unemployed (looking for full-time work)	44
South Australia	2016	70-74	Unemployed (looking for part-time work)	102
South Australia	2016	75+		12044
South Australia	2016	75+	Employed (away from work)	268
South Australia	2016	75+	Employed (full-time)	1247
South Australia	2016	75+	Employed (hours worked not stated)	384
South Australia	2016	75+	Employed (part-time)	2345
South Australia	2016	75+	Not in the labour force	121321
South Australia	2016	75+	Unemployed (looking for full-time work)	51
South Australia	2016	75+	Unemployed (looking for part-time work)	76
Western Australia	2006	15-19		8826
Western Australia	2006	15-19	Employed (away from work)	2368
Western Australia	2006	15-19	Employed (full-time)	25400
Western Australia	2006	15-19	Employed (hours worked not stated)	3654
Western Australia	2006	15-19	Employed (part-time)	39870
Western Australia	2006	15-19	Not in the labour force	52880
Western Australia	2006	15-19	Unemployed (looking for full-time work)	3115
Western Australia	2006	15-19	Unemployed (looking for part-time work)	3872
Western Australia	2006	20-24		10267
Western Australia	2006	20-24	Employed (away from work)	3289
Western Australia	2006	20-24	Employed (full-time)	60827
Western Australia	2006	20-24	Employed (hours worked not stated)	3627
Western Australia	2006	20-24	Employed (part-time)	29350
Western Australia	2006	20-24	Not in the labour force	22830
Western Australia	2006	20-24	Unemployed (looking for full-time work)	3546
Western Australia	2006	20-24	Unemployed (looking for part-time work)	2288
Western Australia	2006	25-29		9448
Western Australia	2006	25-29	Employed (away from work)	3691
Western Australia	2006	25-29	Employed (full-time)	66649
Western Australia	2006	25-29	Employed (hours worked not stated)	2627
Western Australia	2006	25-29	Employed (part-time)	18318
Western Australia	2006	25-29	Not in the labour force	20131
Western Australia	2006	25-29	Unemployed (looking for full-time work)	2650
Western Australia	2006	25-29	Unemployed (looking for part-time work)	1308
Western Australia	2006	30-34		9368
Western Australia	2006	30-34	Employed (away from work)	4694
Western Australia	2006	30-34	Employed (full-time)	67149
Western Australia	2006	30-34	Employed (hours worked not stated)	2585
Western Australia	2006	30-34	Employed (part-time)	23438
Western Australia	2006	30-34	Not in the labour force	25784
Western Australia	2006	30-34	Unemployed (looking for full-time work)	2273
Western Australia	2006	30-34	Unemployed (looking for part-time work)	1332
Western Australia	2006	35-39		10049
Western Australia	2006	35-39	Employed (away from work)	4653
Western Australia	2006	35-39	Employed (full-time)	70298
Western Australia	2006	35-39	Employed (hours worked not stated)	2676
Western Australia	2006	35-39	Employed (part-time)	30374
Western Australia	2006	35-39	Not in the labour force	26050
Western Australia	2006	35-39	Unemployed (looking for full-time work)	2291
Western Australia	2006	35-39	Unemployed (looking for part-time work)	1485
Western Australia	2006	40-44		9646
Western Australia	2006	40-44	Employed (away from work)	4271
Western Australia	2006	40-44	Employed (full-time)	74654
Western Australia	2006	40-44	Employed (hours worked not stated)	2858
Western Australia	2006	40-44	Employed (part-time)	32020
Western Australia	2006	40-44	Not in the labour force	21892
Western Australia	2006	40-44	Unemployed (looking for full-time work)	2004
Western Australia	2006	40-44	Unemployed (looking for part-time work)	1418
Western Australia	2006	45-49		8963
Western Australia	2006	45-49	Employed (away from work)	4523
Western Australia	2006	45-49	Employed (full-time)	76653
Western Australia	2006	45-49	Employed (hours worked not stated)	2732
Western Australia	2006	45-49	Employed (part-time)	30028
Western Australia	2006	45-49	Not in the labour force	19957
Western Australia	2006	45-49	Unemployed (looking for full-time work)	1937
Western Australia	2006	45-49	Unemployed (looking for part-time work)	1140
Western Australia	2006	50-54		8153
Western Australia	2006	50-54	Employed (away from work)	4768
Western Australia	2006	50-54	Employed (full-time)	68242
Western Australia	2006	50-54	Employed (hours worked not stated)	2191
Western Australia	2006	50-54	Employed (part-time)	25622
Western Australia	2006	50-54	Not in the labour force	22478
Western Australia	2006	50-54	Unemployed (looking for full-time work)	1488
Western Australia	2006	50-54	Unemployed (looking for part-time work)	841
Western Australia	2006	55-59		7219
Western Australia	2006	55-59	Employed (away from work)	4066
Western Australia	2006	55-59	Employed (full-time)	51709
Western Australia	2006	55-59	Employed (hours worked not stated)	1639
Western Australia	2006	55-59	Employed (part-time)	22319
Western Australia	2006	55-59	Not in the labour force	33855
Western Australia	2006	55-59	Unemployed (looking for full-time work)	1185
Western Australia	2006	55-59	Unemployed (looking for part-time work)	818
Western Australia	2006	60-64		5776
Western Australia	2006	60-64	Employed (away from work)	2299
Western Australia	2006	60-64	Employed (full-time)	23589
Western Australia	2006	60-64	Employed (hours worked not stated)	967
Western Australia	2006	60-64	Employed (part-time)	14243
Western Australia	2006	60-64	Not in the labour force	42305
Western Australia	2006	60-64	Unemployed (looking for full-time work)	745
Western Australia	2006	60-64	Unemployed (looking for part-time work)	571
Western Australia	2006	65-69		5144
Western Australia	2006	65-69	Employed (away from work)	860
Western Australia	2006	65-69	Employed (full-time)	6133
Western Australia	2006	65-69	Employed (hours worked not stated)	466
Western Australia	2006	65-69	Employed (part-time)	6513
Western Australia	2006	65-69	Not in the labour force	51684
Western Australia	2006	65-69	Unemployed (looking for full-time work)	89
Western Australia	2006	65-69	Unemployed (looking for part-time work)	137
Western Australia	2006	70-74		4762
Western Australia	2006	70-74	Employed (away from work)	298
Western Australia	2006	70-74	Employed (full-time)	1392
Western Australia	2006	70-74	Employed (hours worked not stated)	196
Western Australia	2006	70-74	Employed (part-time)	2397
Western Australia	2006	70-74	Not in the labour force	46811
Western Australia	2006	70-74	Unemployed (looking for full-time work)	19
Western Australia	2006	70-74	Unemployed (looking for part-time work)	41
Western Australia	2006	75+		13995
Western Australia	2006	75+	Employed (away from work)	216
Western Australia	2006	75+	Employed (full-time)	983
Western Australia	2006	75+	Employed (hours worked not stated)	294
Western Australia	2006	75+	Employed (part-time)	1460
Western Australia	2006	75+	Not in the labour force	91598
Western Australia	2006	75+	Unemployed (looking for full-time work)	30
Western Australia	2006	75+	Unemployed (looking for part-time work)	45
Western Australia	2011	15-19		7966
Western Australia	2011	15-19	Employed (away from work)	2786
Western Australia	2011	15-19	Employed (full-time)	21795
Western Australia	2011	15-19	Employed (hours worked not stated)	2416
Western Australia	2011	15-19	Employed (part-time)	40733
Western Australia	2011	15-19	Not in the labour force	61974
Western Australia	2011	15-19	Unemployed (looking for full-time work)	4574
Western Australia	2011	15-19	Unemployed (looking for part-time work)	5965
Western Australia	2011	20-24		11112
Western Australia	2011	20-24	Employed (away from work)	4466
Western Australia	2011	20-24	Employed (full-time)	67599
Western Australia	2011	20-24	Employed (hours worked not stated)	2977
Western Australia	2011	20-24	Employed (part-time)	35581
Western Australia	2011	20-24	Not in the labour force	27932
Western Australia	2011	20-24	Unemployed (looking for full-time work)	5660
Western Australia	2011	20-24	Unemployed (looking for part-time work)	3695
Western Australia	2011	25-29		12779
Western Australia	2011	25-29	Employed (away from work)	5672
Western Australia	2011	25-29	Employed (full-time)	90684
Western Australia	2011	25-29	Employed (hours worked not stated)	2412
Western Australia	2011	25-29	Employed (part-time)	24848
Western Australia	2011	25-29	Not in the labour force	25238
Western Australia	2011	25-29	Unemployed (looking for full-time work)	4280
Western Australia	2011	25-29	Unemployed (looking for part-time work)	2032
Western Australia	2011	30-34		10839
Western Australia	2011	30-34	Employed (away from work)	6211
Western Australia	2011	30-34	Employed (full-time)	79139
Western Australia	2011	30-34	Employed (hours worked not stated)	2091
Western Australia	2011	30-34	Employed (part-time)	26150
Western Australia	2011	30-34	Not in the labour force	26654
Western Australia	2011	30-34	Unemployed (looking for full-time work)	3261
Western Australia	2011	30-34	Unemployed (looking for part-time work)	1818
Western Australia	2011	35-39		10391
Western Australia	2011	35-39	Employed (away from work)	5699
Western Australia	2011	35-39	Employed (full-time)	79243
Western Australia	2011	35-39	Employed (hours worked not stated)	2377
Western Australia	2011	35-39	Employed (part-time)	31920
Western Australia	2011	35-39	Not in the labour force	27041
Western Australia	2011	35-39	Unemployed (looking for full-time work)	3038
Western Australia	2011	35-39	Unemployed (looking for part-time work)	1809
Western Australia	2011	40-44		10191
Western Australia	2011	40-44	Employed (away from work)	5132
Western Australia	2011	40-44	Employed (full-time)	84877
Western Australia	2011	40-44	Employed (hours worked not stated)	2392
Western Australia	2011	40-44	Employed (part-time)	35754
Western Australia	2011	40-44	Not in the labour force	23488
Western Australia	2011	40-44	Unemployed (looking for full-time work)	3033
Western Australia	2011	40-44	Unemployed (looking for part-time work)	1865
Western Australia	2011	45-49		9213
Western Australia	2011	45-49	Employed (away from work)	5228
Western Australia	2011	45-49	Employed (full-time)	85529
Western Australia	2011	45-49	Employed (hours worked not stated)	2213
Western Australia	2011	45-49	Employed (part-time)	32880
Western Australia	2011	45-49	Not in the labour force	20590
Western Australia	2011	45-49	Unemployed (looking for full-time work)	2850
Western Australia	2011	45-49	Unemployed (looking for part-time work)	1365
Western Australia	2011	50-54		8477
Western Australia	2011	50-54	Employed (away from work)	5436
Western Australia	2011	50-54	Employed (full-time)	79262
Western Australia	2011	50-54	Employed (hours worked not stated)	1936
Western Australia	2011	50-54	Employed (part-time)	29626
Western Australia	2011	50-54	Not in the labour force	22109
Western Australia	2011	50-54	Unemployed (looking for full-time work)	2419
Western Australia	2011	50-54	Unemployed (looking for part-time work)	1108
Western Australia	2011	55-59		7388
Western Australia	2011	55-59	Employed (away from work)	5018
Western Australia	2011	55-59	Employed (full-time)	61142
Western Australia	2011	55-59	Employed (hours worked not stated)	1514
Western Australia	2011	55-59	Employed (part-time)	26246
Western Australia	2011	55-59	Not in the labour force	29804
Western Australia	2011	55-59	Unemployed (looking for full-time work)	1867
Western Australia	2011	55-59	Unemployed (looking for part-time work)	921
Western Australia	2011	60-64		6392
Western Australia	2011	60-64	Employed (away from work)	3848
Western Australia	2011	60-64	Employed (full-time)	36299
Western Australia	2011	60-64	Employed (hours worked not stated)	1116
Western Australia	2011	60-64	Employed (part-time)	22878
Western Australia	2011	60-64	Not in the labour force	47956
Western Australia	2011	60-64	Unemployed (looking for full-time work)	1186
Western Australia	2011	60-64	Unemployed (looking for part-time work)	856
Western Australia	2011	65-69		4759
Western Australia	2011	65-69	Employed (away from work)	1483
Western Australia	2011	65-69	Employed (full-time)	10594
Western Australia	2011	65-69	Employed (hours worked not stated)	518
Western Australia	2011	65-69	Employed (part-time)	11203
Western Australia	2011	65-69	Not in the labour force	57268
Western Australia	2011	65-69	Unemployed (looking for full-time work)	195
Western Australia	2011	65-69	Unemployed (looking for part-time work)	300
Western Australia	2011	70-74		4357
Western Australia	2011	70-74	Employed (away from work)	468
Western Australia	2011	70-74	Employed (full-time)	2346
Western Australia	2011	70-74	Employed (hours worked not stated)	233
Western Australia	2011	70-74	Employed (part-time)	4354
Western Australia	2011	70-74	Not in the labour force	54306
Western Australia	2011	70-74	Unemployed (looking for full-time work)	50
Western Australia	2011	70-74	Unemployed (looking for part-time work)	101
Western Australia	2011	75+		13491
Western Australia	2011	75+	Employed (away from work)	301
Western Australia	2011	75+	Employed (full-time)	900
Western Australia	2011	75+	Employed (hours worked not stated)	277
Western Australia	2011	75+	Employed (part-time)	2088
Western Australia	2011	75+	Not in the labour force	105193
Western Australia	2011	75+	Unemployed (looking for full-time work)	27
Western Australia	2011	75+	Unemployed (looking for part-time work)	58
Western Australia	2016	15-19		7751
Western Australia	2016	15-19	Employed (away from work)	1838
Western Australia	2016	15-19	Employed (full-time)	12005
Western Australia	2016	15-19	Employed (hours worked not stated)	1474
Western Australia	2016	15-19	Employed (part-time)	42780
Western Australia	2016	15-19	Not in the labour force	68430
Western Australia	2016	15-19	Unemployed (looking for full-time work)	4742
Western Australia	2016	15-19	Unemployed (looking for part-time work)	10976
Western Australia	2016	20-24		10923
Western Australia	2016	20-24	Employed (away from work)	3301
Western Australia	2016	20-24	Employed (full-time)	55229
Western Australia	2016	20-24	Employed (hours worked not stated)	2535
Western Australia	2016	20-24	Employed (part-time)	44547
Western Australia	2016	20-24	Not in the labour force	29056
Western Australia	2016	20-24	Unemployed (looking for full-time work)	8569
Western Australia	2016	20-24	Unemployed (looking for part-time work)	6180
Western Australia	2016	25-29		15101
Western Australia	2016	25-29	Employed (away from work)	5363
Western Australia	2016	25-29	Employed (full-time)	91337
Western Australia	2016	25-29	Employed (hours worked not stated)	2465
Western Australia	2016	25-29	Employed (part-time)	32058
Western Australia	2016	25-29	Not in the labour force	27434
Western Australia	2016	25-29	Unemployed (looking for full-time work)	7545
Western Australia	2016	25-29	Unemployed (looking for part-time work)	3592
Western Australia	2016	30-34		14869
Western Australia	2016	30-34	Employed (away from work)	7067
Western Australia	2016	30-34	Employed (full-time)	95175
Western Australia	2016	30-34	Employed (hours worked not stated)	2345
Western Australia	2016	30-34	Employed (part-time)	34812
Western Australia	2016	30-34	Not in the labour force	30220
Western Australia	2016	30-34	Unemployed (looking for full-time work)	6586
Western Australia	2016	30-34	Unemployed (looking for part-time work)	3194
Western Australia	2016	35-39		12086
Western Australia	2016	35-39	Employed (away from work)	5137
Western Australia	2016	35-39	Employed (full-time)	82852
Western Australia	2016	35-39	Employed (hours worked not stated)	1960
Western Australia	2016	35-39	Employed (part-time)	35243
Western Australia	2016	35-39	Not in the labour force	27084
Western Australia	2016	35-39	Unemployed (looking for full-time work)	5807
Western Australia	2016	35-39	Unemployed (looking for part-time work)	2872
Western Australia	2016	40-44		11672
Western Australia	2016	40-44	Employed (away from work)	3840
Western Australia	2016	40-44	Employed (full-time)	84947
Western Australia	2016	40-44	Employed (hours worked not stated)	1948
Western Australia	2016	40-44	Employed (part-time)	36976
Western Australia	2016	40-44	Not in the labour force	23830
Western Australia	2016	40-44	Unemployed (looking for full-time work)	5974
Western Australia	2016	40-44	Unemployed (looking for part-time work)	2817
Western Australia	2016	45-49		11587
Western Australia	2016	45-49	Employed (away from work)	3997
Western Australia	2016	45-49	Employed (full-time)	88289
Western Australia	2016	45-49	Employed (hours worked not stated)	2002
Western Australia	2016	45-49	Employed (part-time)	35971
Western Australia	2016	45-49	Not in the labour force	22397
Western Australia	2016	45-49	Unemployed (looking for full-time work)	6048
Western Australia	2016	45-49	Unemployed (looking for part-time work)	2229
Western Australia	2016	50-54		11055
Western Australia	2016	50-54	Employed (away from work)	4348
Western Australia	2016	50-54	Employed (full-time)	81446
Western Australia	2016	50-54	Employed (hours worked not stated)	1729
Western Australia	2016	50-54	Employed (part-time)	32469
Western Australia	2016	50-54	Not in the labour force	23913
Western Australia	2016	50-54	Unemployed (looking for full-time work)	5601
Western Australia	2016	50-54	Unemployed (looking for part-time work)	1886
Western Australia	2016	55-59		10295
Western Australia	2016	55-59	Employed (away from work)	4521
Western Australia	2016	55-59	Employed (full-time)	65695
Western Australia	2016	55-59	Employed (hours worked not stated)	1411
Western Australia	2016	55-59	Employed (part-time)	30267
Western Australia	2016	55-59	Not in the labour force	31190
Western Australia	2016	55-59	Unemployed (looking for full-time work)	4652
Western Australia	2016	55-59	Unemployed (looking for part-time work)	1869
Western Australia	2016	60-64		9021
Western Australia	2016	60-64	Employed (away from work)	3716
Western Australia	2016	60-64	Employed (full-time)	39367
Western Australia	2016	60-64	Employed (hours worked not stated)	966
Western Australia	2016	60-64	Employed (part-time)	26226
Western Australia	2016	60-64	Not in the labour force	47810
Western Australia	2016	60-64	Unemployed (looking for full-time work)	3276
Western Australia	2016	60-64	Unemployed (looking for part-time work)	1766
Western Australia	2016	65-69		8131
Western Australia	2016	65-69	Employed (away from work)	1769
Western Australia	2016	65-69	Employed (full-time)	13970
Western Australia	2016	65-69	Employed (hours worked not stated)	520
Western Australia	2016	65-69	Employed (part-time)	15456
Western Australia	2016	65-69	Not in the labour force	75714
Western Australia	2016	65-69	Unemployed (looking for full-time work)	503
Western Australia	2016	65-69	Unemployed (looking for part-time work)	709
Western Australia	2016	70-74		6448
Western Australia	2016	70-74	Employed (away from work)	624
Western Australia	2016	70-74	Employed (full-time)	3473
Western Australia	2016	70-74	Employed (hours worked not stated)	304
Western Australia	2016	70-74	Employed (part-time)	6475
Western Australia	2016	70-74	Not in the labour force	65205
Western Australia	2016	70-74	Unemployed (looking for full-time work)	117
Western Australia	2016	70-74	Unemployed (looking for part-time work)	265
Western Australia	2016	75+		17638
Western Australia	2016	75+	Employed (away from work)	326
Western Australia	2016	75+	Employed (full-time)	1522
Western Australia	2016	75+	Employed (hours worked not stated)	359
Western Australia	2016	75+	Employed (part-time)	3320
Western Australia	2016	75+	Not in the labour force	123172
Western Australia	2016	75+	Unemployed (looking for full-time work)	69
Western Australia	2016	75+	Unemployed (looking for part-time work)	112
Tasmania	2006	15-19		1421
Tasmania	2006	15-19	Employed (away from work)	521
Tasmania	2006	15-19	Employed (full-time)	4713
Tasmania	2006	15-19	Employed (hours worked not stated)	668
Tasmania	2006	15-19	Employed (part-time)	7874
Tasmania	2006	15-19	Not in the labour force	15038
Tasmania	2006	15-19	Unemployed (looking for full-time work)	1318
Tasmania	2006	15-19	Unemployed (looking for part-time work)	1278
Tasmania	2006	20-24		1417
Tasmania	2006	20-24	Employed (away from work)	786
Tasmania	2006	20-24	Employed (full-time)	11472
Tasmania	2006	20-24	Employed (hours worked not stated)	637
Tasmania	2006	20-24	Employed (part-time)	6317
Tasmania	2006	20-24	Not in the labour force	5974
Tasmania	2006	20-24	Unemployed (looking for full-time work)	1659
Tasmania	2006	20-24	Unemployed (looking for part-time work)	684
Tasmania	2006	25-29		1141
Tasmania	2006	25-29	Employed (away from work)	763
Tasmania	2006	25-29	Employed (full-time)	11918
Tasmania	2006	25-29	Employed (hours worked not stated)	487
Tasmania	2006	25-29	Employed (part-time)	4368
Tasmania	2006	25-29	Not in the labour force	5084
Tasmania	2006	25-29	Unemployed (looking for full-time work)	1081
Tasmania	2006	25-29	Unemployed (looking for part-time work)	421
Tasmania	2006	30-34		1260
Tasmania	2006	30-34	Employed (away from work)	1064
Tasmania	2006	30-34	Employed (full-time)	12543
Tasmania	2006	30-34	Employed (hours worked not stated)	505
Tasmania	2006	30-34	Employed (part-time)	6067
Tasmania	2006	30-34	Not in the labour force	5989
Tasmania	2006	30-34	Unemployed (looking for full-time work)	910
Tasmania	2006	30-34	Unemployed (looking for part-time work)	448
Tasmania	2006	35-39		1393
Tasmania	2006	35-39	Employed (away from work)	979
Tasmania	2006	35-39	Employed (full-time)	14390
Tasmania	2006	35-39	Employed (hours worked not stated)	563
Tasmania	2006	35-39	Employed (part-time)	7761
Tasmania	2006	35-39	Not in the labour force	6194
Tasmania	2006	35-39	Unemployed (looking for full-time work)	912
Tasmania	2006	35-39	Unemployed (looking for part-time work)	454
Tasmania	2006	40-44		1355
Tasmania	2006	40-44	Employed (away from work)	927
Tasmania	2006	40-44	Employed (full-time)	16123
Tasmania	2006	40-44	Employed (hours worked not stated)	652
Tasmania	2006	40-44	Employed (part-time)	8234
Tasmania	2006	40-44	Not in the labour force	5614
Tasmania	2006	40-44	Unemployed (looking for full-time work)	897
Tasmania	2006	40-44	Unemployed (looking for part-time work)	453
Tasmania	2006	45-49		1450
Tasmania	2006	45-49	Employed (away from work)	1016
Tasmania	2006	45-49	Employed (full-time)	17964
Tasmania	2006	45-49	Employed (hours worked not stated)	647
Tasmania	2006	45-49	Employed (part-time)	7932
Tasmania	2006	45-49	Not in the labour force	5963
Tasmania	2006	45-49	Unemployed (looking for full-time work)	849
Tasmania	2006	45-49	Unemployed (looking for part-time work)	374
Tasmania	2006	50-54		1300
Tasmania	2006	50-54	Employed (away from work)	1011
Tasmania	2006	50-54	Employed (full-time)	15765
Tasmania	2006	50-54	Employed (hours worked not stated)	501
Tasmania	2006	50-54	Employed (part-time)	6926
Tasmania	2006	50-54	Not in the labour force	7281
Tasmania	2006	50-54	Unemployed (looking for full-time work)	743
Tasmania	2006	50-54	Unemployed (looking for part-time work)	311
Tasmania	2006	55-59		1311
Tasmania	2006	55-59	Employed (away from work)	1014
Tasmania	2006	55-59	Employed (full-time)	11127
Tasmania	2006	55-59	Employed (hours worked not stated)	422
Tasmania	2006	55-59	Employed (part-time)	6027
Tasmania	2006	55-59	Not in the labour force	11824
Tasmania	2006	55-59	Unemployed (looking for full-time work)	615
Tasmania	2006	55-59	Unemployed (looking for part-time work)	338
Tasmania	2006	60-64		1243
Tasmania	2006	60-64	Employed (away from work)	560
Tasmania	2006	60-64	Employed (full-time)	4944
Tasmania	2006	60-64	Employed (hours worked not stated)	218
Tasmania	2006	60-64	Employed (part-time)	3421
Tasmania	2006	60-64	Not in the labour force	14907
Tasmania	2006	60-64	Unemployed (looking for full-time work)	371
Tasmania	2006	60-64	Unemployed (looking for part-time work)	239
Tasmania	2006	65-69		1219
Tasmania	2006	65-69	Employed (away from work)	215
Tasmania	2006	65-69	Employed (full-time)	1248
Tasmania	2006	65-69	Employed (hours worked not stated)	115
Tasmania	2006	65-69	Employed (part-time)	1511
Tasmania	2006	65-69	Not in the labour force	16454
Tasmania	2006	65-69	Unemployed (looking for full-time work)	14
Tasmania	2006	65-69	Unemployed (looking for part-time work)	34
Tasmania	2006	70-74		1397
Tasmania	2006	70-74	Employed (away from work)	73
Tasmania	2006	70-74	Employed (full-time)	316
Tasmania	2006	70-74	Employed (hours worked not stated)	60
Tasmania	2006	70-74	Employed (part-time)	587
Tasmania	2006	70-74	Not in the labour force	14205
Tasmania	2006	70-74	Unemployed (looking for full-time work)	10
Tasmania	2006	70-74	Unemployed (looking for part-time work)	11
Tasmania	2006	75+		4277
Tasmania	2006	75+	Employed (away from work)	64
Tasmania	2006	75+	Employed (full-time)	304
Tasmania	2006	75+	Employed (hours worked not stated)	82
Tasmania	2006	75+	Employed (part-time)	359
Tasmania	2006	75+	Not in the labour force	28590
Tasmania	2006	75+	Unemployed (looking for full-time work)	11
Tasmania	2006	75+	Unemployed (looking for part-time work)	5
Tasmania	2011	15-19		1173
Tasmania	2011	15-19	Employed (away from work)	625
Tasmania	2011	15-19	Employed (full-time)	3882
Tasmania	2011	15-19	Employed (hours worked not stated)	406
Tasmania	2011	15-19	Employed (part-time)	8308
Tasmania	2011	15-19	Not in the labour force	15588
Tasmania	2011	15-19	Unemployed (looking for full-time work)	1238
Tasmania	2011	15-19	Unemployed (looking for part-time work)	1463
Tasmania	2011	20-24		1247
Tasmania	2011	20-24	Employed (away from work)	829
Tasmania	2011	20-24	Employed (full-time)	11092
