SA4_CODE_2016,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_SDRTHT1S_FH_CF_no_ch,C06_SDRTHT1S_FH_CF_w_ch,C06_SDRTHT1S_FH_One_PFam,C06_SDRTHT1S_FH_oth_fa,C06_SDRTHT1S_FH_Tot,C06_SDRTHT1S_LP_H,C06_SDRTHT1S_GH,C06_SDRTHT1S_OH,C06_SDRTHT1S_Tot,C06_SDRTHT2S_FH_CF_no_ch,C06_SDRTHT2S_FH_CF_w_ch,C06_SDRTHT2S_FH_One_PFam,C06_SDRTHT2S_FH_oth_fa,C06_SDRTHT2S_FH_Tot,C06_SDRTHT2S_LP_H,C06_SDRTHT2S_GH,C06_SDRTHT2S_OH,C06_SDRTHT2S_Tot,C06_SDRTHT_FH_CF_no_ch,C06_SDRTHT_FH_CF_w_ch,C06_SDRTHT_FH_One_PFam,C06_SDRTHT_FH_oth_fa,C06_SDRTHT_FH_Tot,C06_SDRTHT_LP_H,C06_SDRTHT_GH,C06_SDRTHT_OH,C06_SDRTHT_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch
407,19715,17909,5371,461,43459,13244,1176,2602,60484,521,233,401,20,1175,1425,88,105,2789,30,23,11,0,65,23,0,33,124,557,253,408,19,1238,1451,88,132,2910,585,101,187,35,905,2300,138,230,3577,6,0,3,0,10,16,0,5,34,14,4,7,0,32,43,8,3,89,3,6,3,0,12,11,0,0,23,603,114,203,32,956,2373,144,245,3726,206,77,23,4,320,437,12,539,1308,22,16,3,3,46,53,5,46,146,51,51,11,0,115,52,11,14,186,278,146,38,6,477,539,28,597,1645,9,10,0,0,20,7,3,4,28,21165,18433,6022,522,46147,17611,1441,3584,68790,21825,17383,6204,459,45873,15623,1398,2399,65294,641,214,321,34,1214,1642,99,143,3107,97,33,23,0,151,74,15,34,274,739,245,350,36,1369,1720,114,177,3382,417,112,194,26,752,2064,94,161,3067,4,3,4,0,14,36,3,6,54,12,5,4,0,22,35,3,5,62,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,13770,15833,4613,341,34553,8084,1111,2129,45876,542,212,300,31,1088,1429,105,142,2761,73,44,15,0,138,106,19,39,305,619,259,317,29,1227,1536,120,187,3068,301,83,150,12,543,822,55,128,1557,21,14,14,4,54,100,10,24,185,29,4,3,0,32,38,4,16,91,0,3,3,0,4,7,0,0,20,352,102,174,22,643,971,68,173,1850,200,65,29,3,300,353,20,320,989,24,24,7,0,57,40,3,21,116,32,27,8,0,57,21,0,6,92,253,116,41,3,415,421,20,349,1200,10,6,0,0,24,33,3,3,58,15006,16309,5148,389,36854,11042,1324,2835,52052,16410,17587,5480,351,39820,10043,1352,2540,53756,699,212,306,21,1237,1745,123,133,3240,139,66,37,3,243,138,31,47,460,840,276,338,27,1482,1883,151,183,3705,277,126,156,13,581,895,59,138,1669,25,5,6,0,39,67,18,31,159,11,6,0,0,22,21,0,9,51,9,5
502,7589,6330,2265,134,16313,3974,474,1313,22076,616,148,137,17,913,803,49,83,1855,152,46,21,0,216,132,12,55,416,764,196,154,20,1134,932,68,135,2266,454,42,80,5,586,755,46,136,1528,14,6,6,0,24,3,0,11,39,13,0,3,0,15,11,0,11,37,0,0,0,0,0,3,0,0,8,484,50,85,5,627,777,52,158,1607,97,16,24,0,144,223,3,85,457,8,13,3,0,23,4,0,0,26,3,3,3,0,7,5,0,0,14,109,29,30,0,174,230,3,87,493,10,4,0,0,13,4,0,0,22,8954,6611,2537,162,18263,5922,592,1697,26478,8967,8041,3042,206,20261,5076,654,1209,27195,786,139,240,9,1176,1410,94,100,2785,224,70,56,3,354,190,34,73,645,1009,214,293,16,1526,1605,125,173,3430,368,78,126,10,581,675,43,83,1382,54,23,3,0,81,37,8,38,158,62,23,17,0,95,49,13,43,198,3,0
503,8455,12390,2823,525,24193,6519,1643,1986,34331,806,348,226,54,1440,1637,272,301,3648,1231,536,351,99,2222,1689,514,597,5017,2038,886,577,158,3658,3319,781,899,8660,966,223,268,100,1551,3153,546,813,6064,909,160,151,94,1319,2853,454,1033,5655,1190,273,168,107,1742,2752,412,1600,6511,16,3,0,0,16,15,7,7,50,3082,659,589,302,4627,8776,1416,3455,18282,3,4,0,0,8,3,0,5,15,3,8,0,0,9,233,0,10,250,11,15,0,0,25,12,6,15,56,19,25,3,0,46,244,6,32,328,18,29,3,0,55,10,0,9,75,13612,13994,3989,982,32579,18870,3850,6374,61670,8641,13453,2693,463,25248,6308,1802,1433,34798,748,377,230,64,1412,1504,283,260,3459,1640,816,375,106,2940,1997,578,545,6060,2393,1192,600,169,4350,3502,860,800,9518,1222,443,262,93,2018,2731,534,595,5873,1529,347,171,115,2163,3057,615,997,6839,2382,541,194,146,3266,3657,696,1717,9339,3,0
504,16259,23186,7286,661,47392,10871,1679,2750,62689,1075,630,517,62,2278,2391,192,255,5116,262,130,141,25,561,446,102,97,1201,1334,759,657,87,2843,2837,290,352,6318,545,200,311,57,1104,1859,153,273,3381,88,32,29,14,160,507,62,106,832,53,20,24,6,99,448,35,165,748,3,6,0,0,14,7,0,8,24,682,251,367,70,1375,2821,243,553,4986,107,23,9,0,139,211,0,76,430,0,3,0,0,8,25,0,4,40,9,11,3,0,23,5,0,3,33,114,36,10,0,166,247,3,84,498,3,0,0,0,3,3,0,0,8,18400,24233,8320,824,51781,16775,2215,3730,74506,18085,25249,7826,834,51998,11812,2046,2659,68514,1246,817,670,83,2819,2660,298,282,6060,408,284,168,33,893,559,140,165,1748,1653,1099,833,118,3709,3222,438,446,7808,765,342,370,34,1513,1771,187,277,3750,184,82,48,16,330,438,100,112,979,171,53,35,7,264,375,52,87,773,12,4
505,32737,51024,13619,1330,98718,19610,3156,4842,126326,4582,1885,1899,306,8666,9156,922,1088,19829,995,603,373,85,2066,1128,276,341,3807,5578,2492,2267,394,10733,10276,1198,1431,23636,1163,317,490,93,2058,3978,360,647,7050,164,37,28,24,262,556,81,162,1058,138,37,44,8,229,335,34,101,699,51,86,38,0,175,102,4,28,316,1509,476,601,129,2718,4985,479,941,9121,140,35,30,0,205,341,14,133,687,21,26,20,0,66,22,3,12,101,10,7,7,0,22,12,3,3,38,173,64,51,0,290,374,19,149,826,18,23,16,0,55,51,3,7,117,40015,54080,16555,1860,112512,35293,4864,7365,160035,36773,57628,14784,1625,110814,21773,3901,4748,141238,5204,2991,2030,358,10585,8933,1249,1170,21935,1468,1138,501,108,3219,1400,424,353,5404,6675,4132,2530,460,13801,10334,1678,1527,27333,1869,791,669,141,3471,4359,517,781,9127,253,70,62,21,398,521,82,125,1126,167,53,30,8,252,227,32,138,660,77,41
506,30460,41385,13509,1766,87116,21321,3866,4923,117230,2674,1205,1178,251,5310,6007,755,656,12734,845,401,288,125,1664,1096,345,413,3519,3520,1606,1471,380,6977,7108,1093,1066,16249,1477,471,553,195,2692,3954,589,588,7818,297,105,76,41,525,1000,151,353,2028,409,119,85,47,657,1088,91,611,2453,23,16,10,0,47,49,4,6,106,2205,712,718,284,3921,6094,839,1562,12408,138,32,20,0,190,267,15,137,610,6,15,0,0,19,21,0,8,47,20,21,4,0,47,37,5,8,94,167,64,28,0,257,320,20,151,751,4,12,3,0,27,3,3,0,35,36366,43778,15729,2427,98294,34846,5821,7706,146675,34108,46455,14202,2115,96890,23030,5062,5345,130329,3057,1883,1241,307,6482,5634,908,796,13821,1148,687,331,158,2321,1182,507,359,4370,4207,2563,1569,472,8803,6815,1418,1153,18193,1693,929,758,210,3592,3893,591,654,8733,556,201,93,67,915,1120,231,333,2596,835,240,114,58,1240,1221,181,476,3123,12,5
507,25571,36256,10447,1023,73292,16170,2683,4646,96787,2007,924,1003,129,4057,4672,403,524,9653,593,310,238,33,1181,705,114,211,2215,2602,1238,1238,159,5237,5381,521,736,11868,915,182,289,51,1436,3197,175,417,5231,184,55,100,28,365,798,77,223,1458,193,51,28,3,280,351,37,177,852,19,5,4,0,28,23,0,6,54,1318,297,420,79,2113,4370,287,826,7596,225,52,17,6,297,378,14,133,823,5,5,0,0,11,53,0,3,67,23,11,6,0,45,26,4,11,87,256,68,25,6,356,458,17,144,972,6,0,0,0,6,18,0,3,30,29749,37850,12127,1268,80994,26399,3506,6356,117249,29231,42005,11892,1337,84464,18356,3463,4045,110323,2163,1129,974,102,4373,4658,447,467,9950,848,505,270,40,1662,995,199,240,3093,3012,1636,1249,140,6035,5650,652,708,13041,1079,390,423,72,1962,3088,331,379,5769,388,111,113,36,651,916,133,256,1962,266,63,38,10,384,456,90,199,1129,13,5
509,13926,13080,3717,289,31020,9521,934,2243,43714,361,213,112,12,697,743,43,100,1589,28,12,0,0,42,29,3,3,78,386,225,112,9,740,769,48,106,1661,182,61,98,11,354,822,43,85,1304,3,0,3,0,10,23,0,8,37,0,0,0,0,3,0,0,0,3,3,0,0,0,4,16,0,4,28,189,63,104,7,370,861,47,93,1365,136,34,23,0,195,275,16,353,831,39,28,3,3,69,40,0,32,143,53,51,11,0,115,42,3,14,174,227,112,33,3,376,362,22,397,1150,4,7,0,0,7,10,0,4,20,14743,13487,3973,317,32512,11517,1046,2841,47915,15165,13304,4081,331,32879,10450,959,2165,46455,266,130,124,16,540,919,49,92,1600,55,31,10,0,99,36,5,10,146,316,166,133,15,635,961,51,102,1750,170,81,92,11,353,821,43,89,1303,3,3,0,0,5,8,0,0,15,0,0,0,0,0,0,0,0,0,3,3
510,3420,6251,1549,220,11433,2149,535,2836,16955,465,441,210,19,1131,738,94,672,2636,61,32,6,3,106,45,15,74,244,528,471,219,27,1242,787,114,742,2882,212,116,56,18,403,369,58,318,1141,22,5,3,0,30,19,7,29,87,12,4,0,0,24,10,3,37,74,0,0,0,0,0,3,0,0,3,248,130,59,16,452,400,67,391,1308,492,139,56,11,696,585,41,4431,5750,47,30,17,0,96,186,13,527,826,41,48,10,3,97,51,13,83,244,579,212,86,16,894,826,65,5037,6818,5,12,0,0,16,4,3,10,36,4773,7071,1910,274,14034,4172,784,9016,27995,3995,7162,1904,256,13309,2418,759,3027,19515,446,336,170,27,975,682,87,537,2291,129,102,20,0,253,118,36,140,546,567,437,189,32,1228,801,123,680,2830,293,117,77,15,502,536,73,479,1590,20,4,0,0,24,17,4,25,70,13,11,4,0,27,31,13,41,113,3,3
511,8986,11449,3138,296,23874,5810,815,2587,33086,474,247,248,29,1007,945,121,274,2349,74,45,39,0,158,100,21,68,345,549,290,289,29,1164,1054,139,345,2698,362,167,206,29,763,1304,88,470,2627,8,0,0,0,8,19,0,3,27,0,0,0,0,5,17,0,9,26,4,0,3,0,10,8,3,6,26,377,167,213,29,782,1352,94,487,2714,365,75,39,4,492,630,30,3193,4340,47,24,11,0,86,77,6,226,400,33,28,12,3,74,29,3,21,128,452,125,66,12,651,732,41,3442,4864,3,4,0,0,11,4,0,38,55,10363,12030,3714,366,26478,8949,1086,6897,43411,9892,11893,3693,300,25778,7016,1017,2667,36478,429,301,241,21,990,1064,88,363,2498,109,79,44,3,226,116,17,79,436,534,373,281,26,1214,1180,105,441,2938,395,190,167,19,772,1055,104,366,2296,3,4,8,0,12,31,3,3,53,8,3,3,0,9,10,0,0,28,4,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,17543,21537,8378,660,48121,13806,2031,2142,66096,571,254,338,45,1209,1734,184,162,3285,353,149,148,33,683,571,213,158,1625,923,405,488,70,1894,2303,392,322,4913,1077,310,584,94,2063,3955,378,387,6782,110,15,46,13,179,419,69,76,737,112,32,21,7,172,312,63,152,702,46,28,29,4,109,187,26,33,347,1349,382,677,115,2520,4874,533,639,8568,28,21,8,0,67,61,5,47,175,14,12,3,0,24,33,0,6,59,39,51,16,6,109,66,11,22,214,84,87,33,3,203,163,13,74,455,3,3,3,0,10,0,0,3,18,19904,22415,9577,858,52751,21143,2970,3177,80048,19332,21778,8720,643,50477,15339,2120,1984,69920,715,294,424,31,1464,2016,193,171,3844,396,198,166,29,789,639,209,106,1744,1116,490,588,55,2253,2653,406,277,5584,1213,477,746,86,2525,4130,428,443,7526,180,38,24,16,255,485,98,108,950,126,30,22,11,194,282,45,62,586,39,20
602,13748,14407,5229,398,33782,10209,1308,1620,46924,265,99,136,22,517,758,74,69,1421,43,26,30,0,95,73,28,21,218,310,125,166,21,618,831,103,93,1642,586,163,306,53,1112,2475,202,243,4031,12,3,5,0,27,71,14,7,117,9,3,4,0,18,36,3,9,62,18,10,8,3,42,83,14,24,164,630,181,320,59,1186,2673,235,279,4371,36,24,9,0,74,105,3,79,259,8,0,0,0,13,11,0,7,28,50,21,15,0,91,65,16,19,183,90,51,26,0,173,177,22,99,473,3,0,0,0,3,0,0,0,7,14777,14758,5741,487,35767,13889,1671,2089,53420,14603,14206,5349,430,34584,11312,1482,1468,48848,432,167,229,26,865,1499,104,123,2590,69,37,51,8,166,147,33,28,376,502,202,284,39,1027,1653,139,148,2964,541,145,261,27,976,2102,145,171,3390,18,9,4,0,30,55,3,15,107,13,0,0,0,18,18,5,10,51,8,6
603,4151,3789,1093,81,9122,2839,251,579,12792,11,3,3,0,20,37,0,7,64,0,0,3,0,4,0,0,0,4,15,3,9,0,26,37,0,7,64,28,10,22,0,62,134,5,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,29,10,19,0,59,134,9,11,207,45,22,3,0,70,72,4,53,200,13,19,6,0,41,22,0,18,81,18,12,7,0,39,24,3,3,63,74,52,16,0,149,114,8,76,337,0,0,0,0,0,0,0,0,3,4263,3862,1142,86,9351,3123,262,673,13407,4637,3730,1219,86,9674,3232,285,541,13734,56,39,22,4,115,118,3,8,243,18,11,3,0,29,12,0,3,40,70,44,24,4,145,131,3,8,283,20,7,5,0,32,95,3,13,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
604,11540,11781,4224,281,27828,7723,758,916,37228,198,49,99,0,344,748,26,46,1165,10,8,8,0,24,32,3,12,75,207,60,102,0,368,787,28,58,1237,491,103,228,28,858,1934,63,131,2984,12,3,3,3,22,57,3,5,93,6,0,0,0,6,18,0,0,24,14,6,4,0,22,26,0,7,57,524,114,239,36,907,2034,75,141,3158,86,25,14,0,125,164,10,98,392,4,8,3,0,14,14,0,4,36,41,39,8,3,98,37,4,11,147,133,73,25,3,230,218,11,111,570,0,0,0,0,0,3,0,0,3,12404,12029,4591,315,29334,10763,872,1226,42200,12185,11425,4437,270,28313,8847,844,1186,39191,306,76,193,13,582,1212,37,85,1919,24,19,18,0,55,43,4,14,114,325,92,209,13,638,1253,42,99,2029,333,78,186,17,611,1438,54,137,2238,3,3,0,0,13,29,3,6,44,13,0,6,0,19,40,3,15,81,8,8
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,6023,10305,3170,249,19745,2810,948,2219,25723,480,248,320,28,1079,935,143,204,2366,418,229,252,17,919,479,154,241,1796,903,478,576,46,1995,1419,297,446,4158,691,346,402,65,1496,1651,290,507,3946,407,117,131,38,697,679,241,296,1910,541,142,102,26,802,662,239,444,2152,6,4,3,0,16,38,10,13,73,1637,613,637,121,3011,3028,774,1264,8081,200,75,30,4,315,260,22,1436,2030,9,10,3,0,19,362,4,70,456,41,29,4,0,75,52,5,37,172,251,114,42,4,409,677,36,1544,2670,5,0,3,0,10,16,3,4,35,8821,11507,4420,420,25173,7940,2059,5485,40661,6310,10809,3083,275,20477,3216,1178,2414,27275,729,488,336,36,1595,1163,211,349,3317,612,434,196,27,1267,543,207,227,2243,1342,924,529,63,2861,1709,411,578,5562,759,563,418,57,1799,1429,274,431,3933,512,217,104,20,855,557,271,433,2119,832,299,125,30,1289,752,359,570,2964,14,11
702,3243,7040,2337,316,12941,2331,533,1520,17330,322,214,152,17,699,725,93,281,1800,109,37,26,4,181,204,30,142,556,439,249,178,18,877,928,127,425,2357,267,132,142,22,563,793,115,447,1918,68,7,17,0,93,65,10,59,233,4,4,0,0,13,8,0,5,21,4,0,3,0,9,13,0,20,34,346,142,164,22,671,884,124,525,2201,257,101,46,15,418,345,26,2279,3072,63,50,22,10,140,327,6,920,1398,21,9,0,0,31,16,3,20,73,338,163,72,27,594,698,34,3220,4542,0,0,0,0,0,0,0,55,60,4360,7592,2749,383,15089,4843,819,5752,26496,3512,7116,2390,295,13314,2397,604,1269,17591,326,237,117,17,698,634,85,246,1655,118,72,43,6,236,193,51,76,556,442,311,157,28,934,825,137,322,2215,558,290,223,33,1105,1126,149,546,2933,10,0,3,0,13,23,3,18,58,0,0,0,0,0,0,0,0,0,0,0
