SA4_CODE_2016,C11_P_AdD_DL_15_19,C11_P_AdD_DL_20_24,C11_P_AdD_DL_25_34,C11_P_AdD_DL_35_44,C11_P_AdD_DL_45_54,C11_P_AdD_DL_55_64,C11_P_AdD_DL_65_74,C11_P_AdD_DL_75_84,C11_P_AdD_DL_85o,C11_P_AdD_DL_Tot,C11_P_CL_C_III_IV_15_19,C11_P_CL_C_III_IV_20_24,C11_P_CL_C_III_IV_25_34,C11_P_CL_C_III_IV_35_44,C11_P_CL_C_III_IV_45_54,C11_P_CL_C_III_IV_55_64,C11_P_CL_C_III_IV_65_74,C11_P_CL_C_III_IV_75_84,C11_P_CL_C_III_IV_85_ov,C11_P_CL_C_III_IV_Tot,C11_P_CL_C_I_II_15_19,C11_P_CL_C_I_II_20_24,C11_P_CL_C_I_II_25_34,C11_P_CL_C_I_II_35_44,C11_P_CL_C_I_II_45_54,C11_P_CL_C_I_II_55_64,C11_P_CL_C_I_II_65_74,C11_P_CL_C_I_II_75_84,C11_P_CL_C_I_II_85_ov,C11_P_CL_C_I_II_Tot,C11_P_CL_CL_nfd_15_19,C11_P_CL_CL_nfd_20_24,C11_P_CL_CL_nfd_25_34,C11_P_CL_CL_nfd_35_44,C11_P_CL_CL_nfd_45_54,C11_P_CL_CL_nfd_55_64,C11_P_CL_CL_nfd_65_74,C11_P_CL_CL_nfd_75_84,C11_P_CL_CL_nfd_85_ov,C11_P_CL_CL_nfd_Tot,C11_P_CL_T_15_19,C11_P_CL_T_20_24,C11_P_CL_T_25_34,C11_P_CL_T_35_44,C11_P_CL_T_45_54,C11_P_CL_T_55_64,C11_P_CL_T_65_74,C11_P_CL_T_75_84,C11_P_CL_T_85_ov,C11_P_CL_T_Tot,C11_P_LE_ID_15_19,C11_P_LE_ID_20_24,C11_P_LE_ID_25_34,C11_P_LE_ID_35_44,C11_P_LE_ID_45_54,C11_P_LE_ID_55_64,C11_P_LE_ID_65_74,C11_P_LE_ID_75_84,C11_P_LE_ID_85o,C11_P_LE_ID_Tot,C11_P_LE_NS_15_19,C11_P_LE_NS_20_24,C11_P_LE_NS_25_34,C11_P_LE_NS_35_44,C11_P_LE_NS_45_54,C11_P_LE_NS_55_64,C11_P_LE_NS_65_74,C11_P_LE_NS_75_84,C11_P_LE_NS_85_ov,C11_P_LE_NS_T,C11_P_Tot_15_19_yrs,C11_P_Tot_20_24_yrs,C11_P_Tot_25_34_yrs,C11_P_Tot_35_44_yrs,C11_P_Tot_45_54_yrs,C11_P_Tot_55_64_yrs,C11_P_Tot_65_74_yrs,C11_P_Tot_75_84_yrs,C11_P_Tot_85o,C11_P_T_T,C16_P_Post_Deg_15_19_yrs,C16_P_Post_Deg_20_24_yrs,C16_P_Post_Deg_25_34_yrs,C16_P_Post_Deg_35_44_yrs,C16_P_Post_Deg_45_54_yrs,C16_P_Post_Deg_55_64_yrs,C16_P_Post_Deg_65_74_yrs,C16_P_Post_Deg_75_84_yrs,C16_P_Post_Deg_85o,C16_P_Post_Deg_Tot,C16_P_GrDip_GrCe_15_19,C16_P_GrDip_GrCe_20_24,C16_P_GrDip_GrCe_25_34,C16_P_GrDip_GrCe_35_44,C16_P_GrDip_GrCe_45_54,C16_P_GrDip_GrCe_55_64,C16_P_GrDip_GrCe_65_74,C16_P_GrDip_GrCe_75_84,C16_P_GrDip_GrCe_85ov,C16_P_GrDip_GrCe_Tot,C16_P_BD_15_19,C16_P_BD_20_24,C16_P_BD_25_34,C16_P_BD_35_44,C16_P_BD_45_54,C16_P_BD_55_64,C16_P_BD_65_74,C16_P_BD_75_84,C16_P_BD_85o,C16_P_BD_Tot,C16_P_AdD_DL_15_19,C16_P_AdD_DL_20_24,C16_P_AdD_DL_25_34,C16_P_AdD_DL_35_44,C16_P_AdD_DL_45_54,C16_P_AdD_DL_55_64,C16_P_AdD_DL_65_74,C16_P_AdD_DL_75_84,C16_P_AdD_DL_85o,C16_P_AdD_DL_Tot,C16_P_CL_C_III_IV_15_19,C16_P_CL_C_III_IV_20_24,C16_P_CL_C_III_IV_25_34,C16_P_CL_C_III_IV_35_44,C16_P_CL_C_III_IV_45_54,C16_P_CL_C_III_IV_55_64,C16_P_CL_C_III_IV_65_74,C16_P_CL_C_III_IV_75_84,C16_P_CL_C_III_IV_85_ov,C16_P_CL_C_III_IV_Tot,C16_P_CL_C_I_II_15_19,C16_P_CL_C_I_II_20_24,C16_P_CL_C_I_II_25_34,C16_P_CL_C_I_II_35_44,C16_P_CL_C_I_II_45_54,C16_P_CL_C_I_II_55_64,C16_P_CL_C_I_II_65_74,C16_P_CL_C_I_II_75_84,C16_P_CL_C_I_II_85_ov,C16_P_CL_C_I_II_Tot,C16_P_CL_CL_nfd_15_19,C16_P_CL_CL_nfd_20_24,C16_P_CL_CL_nfd_25_34,C16_P_CL_CL_nfd_35_44,C16_P_CL_CL_nfd_45_54,C16_P_CL_CL_nfd_55_64,C16_P_CL_CL_nfd_65_74,C16_P_CL_CL_nfd_75_84,C16_P_CL_CL_nfd_85_ov,C16_P_CL_CL_nfd_Tot,C16_P_CL_T_15_19,C16_P_CL_T_20_24,C16_P_CL_T_25_34,C16_P_CL_T_35_44,C16_P_CL_T_45_54,C16_P_CL_T_55_64,C16_P_CL_T_65_74,C16_P_CL_T_75_84,C16_P_CL_T_85_ov,C16_P_CL_T_Tot,C16_P_LE_ID_15_19,C16_P_LE_ID_20_24,C16_P_LE_ID_25_34,C16_P_LE_ID_35_44,C16_P_LE_ID_45_54,C16_P_LE_ID_55_64,C16_P_LE_ID_65_74,C16_P_LE_ID_75_84,C16_P_LE_ID_85o,C16_P_LE_ID_Tot,C16_P_LE_NS_15_19,C16_P_LE_NS_20_24,C16_P_LE_NS_25_34,C16_P_LE_NS_35_44,C16_P_LE_NS_45_54,C16_P_LE_NS_55_64,C16_P_LE_NS_65_74,C16_P_LE_NS_75_84,C16_P_LE_NS_85_ov,C16_P_LE_NS_T,C16_P_Tot_15_19_yrs,C16_P_Tot_20_24_yrs,C16_P_Tot_25_34_yrs,C16_P_Tot_35_44_yrs,C16_P_Tot_45_54_yrs,C16_P_Tot_55_64_yrs,C16_P_Tot_65_74_yrs,C16_P_Tot_75_84_yrs,C16_P_Tot_85o,C16_P_T_T
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
499,0,10,36,33,38,23,10,0,0,147,6,38,96,63,75,82,34,3,0,396,4,13,12,8,7,9,0,0,0,48,5,9,6,14,10,4,4,0,0,57,18,55,122,78,90,95,41,3,0,505,0,5,9,3,4,10,0,0,3,36,19,36,92,91,110,83,55,66,64,619,35,134,403,279,281,243,123,66,66,1634,0,0,23,14,7,15,4,0,0,59,0,0,8,3,6,7,0,0,0,24,0,31,92,38,20,19,16,0,0,219,0,15,27,22,40,16,23,3,0,145,12,23,97,50,70,79,57,11,5,402,6,4,6,4,4,0,0,0,0,25,0,4,9,3,12,15,3,0,0,47,16,32,115,57,88,91,66,11,5,482,0,6,9,0,3,3,5,0,0,27,33,50,122,129,152,93,54,15,6,651,49,128,393,264,317,247,159,30,10,1595
501,65,401,1233,1936,2108,1784,921,328,71,8850,914,2394,5087,5520,5454,3886,2001,1116,406,26778,314,294,419,346,272,184,72,21,5,1920,64,126,366,546,505,361,183,63,15,2231,1293,2815,5875,6409,6236,4427,2249,1205,422,30925,40,94,295,349,498,508,369,185,53,2392,795,605,1381,1596,1581,1369,1107,881,379,9697,2189,4293,11574,13981,13390,10421,5779,2949,992,65563,0,12,319,524,465,384,305,77,10,2096,0,37,314,506,499,455,197,55,3,2057,5,396,2797,3573,2679,2331,1354,510,102,13750,60,368,1626,2128,2485,2401,1540,542,144,11287,697,2316,5840,6139,5974,4697,2726,1000,257,29649,417,387,455,387,316,249,122,22,6,2362,70,165,385,590,658,655,496,156,38,3217,1179,2867,6687,7113,6952,5600,3339,1178,298,35227,13,34,146,152,152,173,196,107,35,996,1213,729,1925,2128,2373,2510,2409,1764,893,15950,2478,4447,13799,16132,15601,13852,9344,4224,1491,81362
502,44,206,568,898,986,892,668,279,56,4609,382,1124,2216,2449,2633,2057,1627,755,138,13381,127,157,200,151,117,81,41,22,8,909,39,70,166,193,228,209,179,56,10,1155,547,1352,2582,2788,2977,2354,1853,836,153,15444,19,63,126,201,240,298,316,168,57,1502,589,377,722,878,868,1002,1104,1195,536,7266,1211,2227,5032,6041,6215,5438,4506,2720,846,34242,0,15,194,258,246,161,147,39,13,1065,0,13,127,217,214,196,114,30,3,915,0,301,1207,1400,1136,910,649,315,81,6000,72,280,865,1096,1403,1234,1008,471,104,6524,374,1326,3095,2915,3144,2651,2003,1101,261,16862,193,187,233,169,138,121,74,31,6,1158,43,94,231,316,307,367,342,140,37,1877,608,1605,3561,3401,3595,3137,2420,1266,305,19901,9,16,44,87,102,95,152,93,23,626,466,393,886,953,1115,1233,1472,1256,607,8377,1156,2621,6884,7411,7807,6962,5961,3470,1140,43409
503,77,919,2196,2005,2441,2120,1275,642,215,11890,236,1213,2417,1644,1752,1290,726,387,157,9829,79,163,178,132,119,85,65,21,13,848,24,107,236,234,322,272,166,95,43,1492,341,1482,2828,2010,2198,1637,956,509,214,12171,28,133,412,357,408,443,413,246,144,2590,759,1290,3141,1783,1520,1537,1084,1127,970,13199,1215,7369,23816,18140,16766,12910,6927,3795,1923,92859,6,199,3747,3960,3320,2291,1361,486,122,15495,0,101,1107,1143,1223,985,449,118,38,5173,24,3892,13078,8728,7260,5336,3047,1210,430,42997,89,836,2545,2006,2317,2177,1599,819,305,12687,200,974,2707,1594,1714,1429,902,500,188,10207,119,139,145,118,109,93,76,32,19,849,22,107,280,313,359,356,311,151,71,1969,340,1222,3131,2026,2176,1883,1291,686,276,13031,28,77,262,185,193,186,199,104,67,1305,644,1263,3769,2071,1834,1744,1550,1284,932,15081,1128,7589,27637,20126,18323,14606,9493,4706,2163,105767
504,145,997,2914,3401,3171,2278,1102,394,91,14495,832,3010,6069,6322,6122,4497,2231,923,219,30225,230,313,520,406,304,211,73,19,6,2074,82,230,492,635,647,508,231,78,21,2924,1143,3549,7082,7368,7066,5212,2539,1019,246,35224,44,172,485,590,673,668,472,239,88,3434,1514,1376,2801,2834,2485,2119,1808,1494,799,17226,2870,7693,20803,21171,18325,13614,7306,3534,1327,96639,0,86,1845,1788,1149,802,377,96,26,6168,0,69,762,974,881,630,243,70,3,3634,20,1926,8272,6830,4464,2892,1608,503,116,26628,156,1083,4040,4209,3813,2936,1624,587,145,18596,767,3286,8397,6950,6968,5473,3068,1262,282,36442,415,416,577,419,355,241,122,40,8,2589,72,224,634,790,873,725,497,199,51,4065,1260,3923,9609,8156,8203,6431,3678,1493,344,43090,30,87,333,287,295,283,217,105,39,1670,1190,1534,3736,3326,3085,2555,2279,1756,1163,20622,2661,8703,28602,25559,21882,16520,10034,4605,1829,120407
505,302,2402,6787,8497,7873,5833,2752,1101,300,35846,1881,6190,13156,13345,12940,8844,4738,2381,760,64236,478,687,1050,804,682,444,177,58,20,4392,137,487,1047,1471,1323,1121,548,226,81,6442,2501,7363,15252,15626,14941,10410,5462,2661,860,75067,109,474,1109,1406,1495,1474,1090,615,226,7997,2601,2396,5032,4581,4092,3607,3036,3009,1693,30039,5542,17422,49044,49593,42244,30080,15750,8578,3357,221611,0,250,4251,4857,3393,2157,1013,301,66,16288,12,190,1976,2398,2232,1537,598,145,28,9113,30,5462,20809,18005,12233,7636,4160,1424,354,70119,368,2319,8738,9530,9311,6897,4097,1567,419,43259,1596,6132,16774,14124,14259,10463,6037,2825,715,72922,745,663,1043,873,711,511,271,93,32,4939,148,462,1291,1778,1944,1645,1171,500,173,9113,2494,7262,19110,16769,16918,12616,7482,3419,923,86974,61,205,765,731,709,632,558,296,98,4049,2146,2244,6121,5192,4987,4404,3991,3383,2283,34747,5108,17928,61768,57480,49779,35880,21902,10526,4175,264558
506,314,2811,6319,5995,5879,4625,2295,867,264,29373,1898,6047,11752,10710,10577,8526,4480,2095,541,56631,533,641,988,709,534,396,152,68,16,4033,161,468,935,1125,1092,995,519,196,53,5540,2587,7153,13674,12537,12210,9920,5146,2363,611,66210,114,457,1033,1092,1223,1282,994,534,209,6930,2512,3105,5489,4646,4087,3801,2957,2987,1966,31556,5575,18840,47936,39682,34165,26901,14410,7760,3308,198576,0,257,6085,5629,3269,1932,971,278,48,18467,3,216,1677,1777,1569,1254,521,128,26,7160,33,5423,21249,15298,9352,6086,3343,1217,286,62293,360,2669,8328,7463,6680,5486,3256,1256,343,35840,1466,6071,14644,11691,11293,9205,5593,2414,661,63034,776,803,1001,742,603,448,252,62,14,4709,161,439,1133,1441,1502,1327,924,423,134,7481,2407,7313,16782,13879,13391,10974,6766,2902,808,75223,59,248,699,620,542,490,479,252,93,3480,2086,2927,7025,5507,4812,4488,4025,3435,2415,36719,4947,19051,61836,50169,39612,30711,19368,9471,4022,239187
507,222,1445,4322,5652,5498,3956,1955,892,244,24190,1309,4650,9914,10077,9393,6236,3406,1737,426,47150,469,624,794,599,501,328,122,38,11,3489,126,327,736,974,973,717,387,181,45,4465,1905,5600,11445,11651,10864,7272,3916,1957,489,55099,98,302,777,1004,1133,1047,791,496,192,5838,2133,1761,3504,3769,3366,2936,2624,2813,1588,24490,4384,12576,33672,35407,31356,22335,12083,7162,2741,161723,0,138,2905,3665,2873,2013,1052,281,61,12984,8,177,1383,1713,1716,1257,512,140,34,6933,28,3639,13751,12519,8810,5995,3167,1164,352,49421,260,1699,5557,6503,6489,4991,2853,1133,354,29837,1282,5196,12904,11216,11125,7868,4535,2202,616,56938,628,684,906,631,524,398,210,54,28,4062,163,349,951,1254,1381,1143,872,403,148,6668,2073,6231,14760,13102,13034,9404,5613,2666,786,67669,41,121,429,501,528,504,399,198,94,2817,1887,2288,5434,4604,4447,3852,3422,3179,2103,31213,4295,14290,44226,42605,37886,28012,17015,8761,3782,200869
509,37,172,788,1341,1706,1623,829,270,78,6835,480,1462,3125,3370,3641,2882,1579,549,116,17214,266,237,365,258,194,141,61,17,5,1541,45,73,256,378,354,360,174,65,17,1726,796,1774,3746,4008,4193,3383,1806,633,136,20487,25,52,161,239,359,492,361,170,64,1927,763,581,1118,1429,1501,1493,1245,1117,486,9731,1620,2929,7864,9520,9880,8790,5112,2476,827,49022,0,5,179,268,297,339,227,60,8,1383,3,15,204,318,318,378,167,36,7,1437,3,348,1861,2070,1775,1546,993,362,85,9050,49,233,954,1328,1763,1918,1262,447,116,8071,450,1511,3686,3447,3864,3687,2215,805,184,19851,303,248,349,261,228,206,109,36,7,1756,67,132,241,414,451,529,379,133,38,2384,824,1889,4281,4130,4543,4419,2695,976,227,23990,7,37,85,98,126,146,155,103,24,776,915,724,1859,1884,2287,2555,2378,1604,753,14967,1803,3248,9428,10087,11111,11301,7885,3586,1227,59672
510,18,249,1148,1251,1038,523,83,17,0,4321,234,1572,4618,3981,3132,1538,292,49,7,15428,119,241,375,219,129,66,14,0,0,1156,31,103,255,222,178,106,12,3,0,910,383,1919,5246,4421,3436,1707,314,57,7,17490,17,86,221,238,248,159,53,9,0,1031,1033,1758,4436,3804,2895,1552,435,142,41,16093,1456,4514,14213,11998,8948,4710,1038,247,50,47177,0,12,433,415,244,160,53,8,0,1322,3,34,282,292,193,142,25,0,0,971,9,356,2633,1983,1086,666,184,23,5,6946,16,195,1371,1418,1127,705,177,23,0,5037,208,1178,5350,4231,3235,1865,403,80,8,16576,128,218,424,259,157,84,14,3,0,1286,28,80,318,336,283,180,44,3,0,1278,362,1480,6099,4829,3681,2132,459,90,9,19140,3,29,96,88,68,48,15,3,0,348,938,1104,3910,3103,2662,1698,623,179,62,14269,1329,3211,14817,12122,9065,5546,1529,331,79,48039
511,32,271,955,1358,1318,915,391,131,22,5395,429,1737,4083,3951,3561,2381,1046,344,64,17606,218,286,354,273,226,122,42,10,3,1530,38,118,242,313,268,203,87,36,4,1299,692,2135,4678,4536,4052,2705,1171,394,68,20433,37,86,213,306,325,325,209,97,25,1618,1056,1022,2157,2084,2057,1558,1134,786,296,12155,1820,4069,10522,10665,9343,6517,3278,1500,439,48165,0,8,334,358,263,201,72,13,3,1255,0,32,255,293,254,205,82,15,0,1140,5,395,2151,1859,1390,867,433,133,35,7267,29,263,1123,1355,1375,1185,557,213,35,6129,391,1610,4293,3671,3831,2888,1385,458,90,18616,244,280,357,264,234,173,78,22,0,1655,44,120,285,391,357,367,210,88,18,1881,676,2006,4943,4331,4423,3421,1672,569,114,22152,15,20,74,90,92,108,83,37,15,538,1008,927,2442,2199,2362,2103,1573,936,374,13927,1730,3651,11323,10495,10160,8099,4485,1907,566,52414
597,0,0,14,6,5,0,0,0,0,28,0,13,43,40,27,6,4,0,0,134,0,3,4,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,10,46,40,30,13,4,0,0,150,0,4,9,3,5,6,0,0,0,24,0,8,27,19,8,9,3,0,0,70,0,23,104,75,59,25,4,0,0,300,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,10,8,5,0,0,3,0,31,0,0,13,20,17,9,0,0,0,55,0,0,41,39,32,11,0,0,0,134,0,0,3,3,0,0,0,0,0,5,0,0,4,3,3,0,0,0,0,13,0,6,49,46,34,10,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,7,29,20,24,9,0,0,0,87,0,11,106,100,83,31,4,3,0,338
599,3,30,108,65,89,113,46,4,0,459,18,106,300,205,199,237,136,12,3,1221,6,16,26,13,9,16,3,0,0,87,0,3,17,16,19,19,9,0,0,84,24,131,340,228,228,276,149,12,5,1391,0,12,37,23,24,40,19,3,0,159,60,108,303,286,254,197,79,39,4,1327,90,379,1160,811,715,766,322,54,12,4303,0,8,53,24,17,15,12,0,0,117,0,0,15,5,6,16,6,3,0,48,0,54,227,89,47,63,35,10,0,522,0,21,73,35,51,77,42,3,0,308,8,68,227,166,169,202,103,17,3,969,7,10,16,13,9,12,5,0,0,65,0,6,29,11,15,29,19,0,0,114,16,87,273,191,197,236,123,14,3,1147,0,9,9,5,3,5,7,4,0,43,43,130,385,315,357,222,142,26,5,1633,66,310,1033,673,680,633,368,58,13,3820
601,37,472,1627,2560,2779,2491,1399,678,223,12273,561,2739,5611,5448,5500,3931,2243,1075,307,27420,303,523,698,367,363,195,97,57,21,2623,41,136,289,395,495,459,262,120,49,2242,905,3402,6603,6204,6360,4585,2597,1250,379,32283,32,95,209,281,329,365,248,159,61,1777,1246,1028,1734,1788,2089,2331,2300,2159,1138,15806,2221,6744,17564,18182,18312,15258,8809,5179,2108,94383,3,99,2025,2011,1785,1470,903,276,87,8647,3,89,755,912,1079,916,484,118,27,4376,11,1564,6119,5704,4429,4194,2501,869,347,25733,36,496,1959,2640,3078,2859,2060,936,315,14376,441,2591,6408,5388,5592,4910,2695,1349,414,29781,228,491,650,404,320,280,156,42,21,2599,70,196,449,550,634,743,495,253,124,3511,739,3278,7506,6343,6538,5932,3345,1651,561,35889,21,58,163,153,206,236,287,193,70,1379,1107,1005,2101,1949,2211,2502,2491,1996,1041,16413,1918,6584,20624,19713,19325,18103,12072,6043,2445,106815
602,12,239,884,1469,1632,1565,870,359,112,7139,452,1715,3615,3902,4176,3157,1691,773,187,19675,176,327,440,298,234,163,64,21,0,1724,24,83,183,248,324,324,170,73,39,1465,651,2128,4236,4445,4738,3642,1921,862,228,22857,23,52,153,171,241,249,157,96,27,1166,846,457,803,1051,1257,1541,1637,1590,757,9926,1534,3536,9022,10282,10854,9529,5733,3276,1205,54968,0,23,447,577,596,568,430,103,16,2760,0,28,247,306,376,405,204,56,13,1638,0,643,2473,2523,2253,2109,1283,412,137,11841,20,296,984,1428,1799,1858,1291,541,132,8346,345,1738,3818,3558,4031,3660,2313,984,260,20703,159,348,447,328,267,203,105,24,12,1905,66,156,297,369,461,510,380,177,53,2471,571,2246,4561,4258,4765,4369,2800,1184,323,25077,7,32,78,95,89,123,150,94,42,717,956,750,1296,1308,1710,1927,2211,1510,728,12394,1551,4018,10088,10502,11589,11355,8369,3905,1393,62770
603,3,22,162,375,458,516,309,77,12,1947,70,325,869,1105,1133,952,511,161,26,5153,42,65,115,69,66,49,16,0,3,425,9,15,59,68,83,89,58,14,3,391,118,406,1047,1241,1276,1093,588,178,34,5969,7,13,29,44,59,95,54,18,7,330,174,104,210,325,397,552,487,328,118,2695,304,603,1831,2704,2933,3081,1876,702,190,14224,0,3,60,114,161,225,183,43,4,793,0,0,34,76,112,125,106,14,3,473,4,56,366,531,562,678,482,119,30,2824,3,33,224,358,561,615,486,154,24,2456,74,343,904,1025,1105,1169,691,241,53,5604,44,81,103,79,82,61,29,9,4,489,12,26,72,119,133,164,132,31,5,705,126,451,1076,1227,1323,1389,856,280,67,6801,0,3,20,27,32,50,41,24,10,207,279,137,275,394,532,693,765,425,151,3653,418,688,2055,2721,3271,3775,2923,1059,282,17203
604,11,132,597,1090,1278,1107,646,241,75,5182,395,1606,3144,3458,3636,2657,1376,525,149,16944,196,263,389,254,247,133,62,10,7,1560,22,72,131,248,263,239,115,51,13,1158,614,1938,3666,3958,4151,3028,1558,593,165,19665,15,29,100,127,176,193,135,74,10,871,689,337,643,926,1140,1181,1469,1355,616,8372,1332,2721,6561,7658,8442,6984,4447,2485,936,41570,0,15,185,216,253,276,178,42,12,1173,3,12,129,179,260,265,148,30,4,1034,0,262,1318,1302,1168,1292,787,257,72,6453,14,165,726,1129,1444,1368,920,377,103,6254,305,1540,3470,3225,3587,3198,1760,776,171,18036,185,329,382,247,232,163,79,30,8,1655,50,116,234,325,403,402,251,128,28,1930,542,1989,4079,3802,4226,3757,2095,929,212,21621,4,20,66,60,94,99,108,88,20,557,684,409,824,883,1344,1617,1779,1385,595,9519,1255,2865,7333,7569,8791,8676,6011,3108,1014,46608
697,0,3,3,0,4,0,0,0,0,14,0,3,12,3,10,4,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,6,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,3,7,5,3,3,0,0,17,0,8,22,17,13,10,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,4,0,0,10,0,4,11,3,3,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,6,19,6,5,5,7,0,0,44
699,0,0,6,17,14,16,4,3,0,63,6,14,30,30,27,17,8,0,0,136,0,3,8,3,0,0,0,0,0,13,0,0,3,3,3,3,0,0,0,19,6,14,37,39,30,24,14,0,0,167,0,0,4,4,0,0,0,0,0,8,13,17,46,34,24,26,18,5,0,178,19,41,150,101,91,94,42,11,0,540,0,3,11,5,7,5,3,0,0,31,0,0,4,3,0,0,0,0,0,6,0,3,31,16,5,15,8,0,0,77,0,0,11,13,12,9,7,0,0,59,8,16,22,17,17,22,9,3,0,120,4,0,3,3,0,0,0,0,0,16,0,0,4,0,4,4,3,0,0,13,11,16,33,23,25,25,13,3,0,152,0,0,0,0,0,3,0,0,0,4,7,25,46,36,35,18,15,3,0,190,20,51,127,93,80,78,50,10,0,517
701,28,378,1527,1960,1672,1131,385,80,17,7184,365,1865,4368,3982,3320,2041,785,213,27,16971,194,317,424,239,182,111,24,4,0,1498,24,74,199,272,207,177,69,18,4,1042,584,2259,4990,4489,3703,2329,881,237,28,19504,20,86,204,214,201,174,89,34,3,1016,1392,1454,3227,2827,2450,1799,917,491,133,14691,2035,4997,14988,13613,11285,7671,2992,980,224,58792,3,53,1291,1294,925,719,302,49,3,4646,0,42,581,654,549,434,134,27,0,2430,5,883,5442,3850,2418,1635,741,180,42,15194,20,429,2107,2264,2167,1419,572,155,16,9149,399,1916,6151,4584,3972,2526,1087,309,52,21000,208,257,362,257,180,112,41,10,3,1432,53,142,394,408,389,301,175,46,13,1921,653,2309,6906,5251,4544,2938,1309,367,72,24352,6,56,165,166,123,110,61,33,7,729,1063,1464,4122,3100,2700,2118,1206,475,166,16415,1753,5243,20607,16577,13429,9373,4338,1290,317,72912
702,8,133,729,851,843,587,150,37,3,3352,222,842,2224,2121,1827,1151,356,63,7,8814,96,200,381,305,207,95,25,7,0,1318,22,63,154,189,156,83,36,4,0,711,334,1107,2753,2619,2195,1328,423,72,7,10833,9,48,105,117,134,104,36,9,3,564,1162,1056,2187,1964,1512,1071,572,225,79,9830,1519,2697,7967,7412,6303,4289,1417,381,102,32082,0,15,411,397,347,300,111,25,0,1605,0,15,239,262,269,203,53,9,0,1051,4,239,1759,1335,992,830,268,65,13,5506,9,126,776,783,900,688,225,67,7,3578,170,711,2041,1660,1761,1302,484,108,21,8255,106,182,368,254,239,118,30,3,3,1309,34,84,283,265,231,166,73,17,4,1159,313,976,2689,2182,2228,1590,592,126,23,10727,7,22,84,56,78,51,25,15,7,334,1583,1622,3298,2461,2298,1649,850,287,84,14129,1912,3018,9247,7477,7121,5307,2126,591,131,36937
797,0,0,4,0,0,0,3,0,0,9,0,4,11,8,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,10,11,7,0,0,0,0,30,0,0,0,0,3,0,0,0,0,4,0,0,3,5,0,4,0,0,0,15,0,6,22,12,15,6,3,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,0,17,0,3,6,0,0,0,0,0,0,8,0,0,7,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,10,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,15,0,3,27,21,7,3,0,3,0,60
799,0,11,14,18,20,31,13,0,0,115,3,30,69,44,54,83,53,0,0,335,0,0,10,6,3,7,3,0,0,24,0,0,0,0,9,3,0,0,0,17,4,34,83,48,63,85,52,0,0,376,0,3,4,3,3,7,3,0,0,26,8,17,58,42,60,72,29,3,0,294,10,92,270,164,173,247,116,7,0,1084,0,0,17,11,9,4,6,0,0,52,0,0,13,4,6,6,3,0,0,34,0,18,58,39,19,28,17,0,0,184,0,13,19,26,30,23,17,0,0,121,3,18,52,45,51,76,53,9,0,322,8,4,3,3,4,5,3,0,0,29,4,8,11,6,3,9,3,0,0,45,17,32,65,55,59,90,58,6,0,392,0,3,3,0,9,8,3,0,0,24,4,74,196,161,193,114,73,14,0,831,17,139,376,295,324,284,173,22,0,1635
