SA4_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
509,4,7,9,3,16,30,69,176,574,568,371,122,165,97,182,2378,3,4,0,7,24,34,48,88,186,108,60,31,19,16,65,692,0,0,0,0,0,3,11,16,41,45,39,19,16,6,27,232,0,0,0,0,0,0,0,5,20,19,17,18,20,20,19,145,12,9,13,13,66,54,106,109,198,92,51,17,27,13,143,934,0,0,0,0,0,0,9,0,7,9,10,0,0,3,1171,1214,42,38,40,26,135,181,333,575,1967,2037,1853,1288,1231,981,2503,13233,9,7,5,9,9,36,91,96,277,181,119,37,43,30,150,1094,3,3,45,47,87,177,176,160,203,73,36,15,8,6,118,1147,3,0,0,0,8,12,19,12,17,11,7,3,9,0,23,129,8,6,44,32,33,53,27,17,18,5,3,3,5,0,42,299,46,18,78,130,203,272,279,203,248,77,55,13,18,12,224,1881,0,3,3,0,5,3,0,5
510,0,0,0,3,3,14,32,56,180,240,529,114,436,243,106,1938,0,0,9,0,11,12,19,23,49,24,41,12,14,22,29,259,0,0,0,0,3,3,3,4,14,23,49,13,37,15,27,192,0,0,0,0,0,0,0,3,3,14,14,19,30,30,22,139,14,14,31,17,132,80,110,101,106,38,26,0,8,5,135,821,0,0,0,0,0,3,3,4,0,3,9,0,4,0,634,669,18,16,36,21,159,121,184,223,513,664,1271,898,1533,1737,1322,8727,0,0,8,3,3,14,30,52,153,189,148,47,73,40,95,857,3,4,21,19,24,29,43,48,66,31,27,4,7,3,33,369,0,0,3,3,3,8,7,6,7,12,11,3,3,3,17,87,18,4,36,28,32,28,13,12,11,0,3,0,0,0,30,217,36,37,129,131,158,127,148,80,116,41,28,19,14,5,201,1264,3,3,0,0,0,4,0,3
511,4,4,6,0,4,20,41,85,431,559,579,138,273,130,145,2429,3,3,3,9,20,15,32,44,115,62,32,19,27,11,38,428,0,0,4,0,3,4,0,10,33,34,56,14,21,10,35,224,0,0,0,0,0,4,0,3,12,21,15,27,16,12,30,141,23,13,27,9,68,77,115,78,146,66,54,20,15,17,140,854,0,0,0,0,0,3,0,0,9,8,5,4,3,3,1309,1344,46,24,42,19,116,150,230,300,1263,1559,1823,1379,1644,1285,2293,12168,3,0,6,3,10,37,69,101,307,255,191,51,62,32,161,1284,0,5,33,53,67,134,132,119,154,64,28,7,12,4,97,904,0,0,6,3,9,11,10,15,14,10,9,0,4,7,26,125,13,8,37,50,43,45,31,25,35,10,8,3,7,0,25,334,60,35,103,132,155,240,207,144,210,71,41,13,13,11,221,1666,4,0,3,4,4,4,3,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,6,4,6,30,89,251,907,751,466,197,220,196,198,3326,0,0,13,5,27,80,116,176,368,169,117,55,52,31,114,1325,0,0,4,0,7,5,13,32,51,40,28,11,6,5,40,258,3,0,0,0,0,0,0,4,18,22,35,31,24,22,28,186,52,13,25,13,102,136,188,219,472,233,148,69,43,39,229,1972,0,0,0,0,0,3,0,8,14,12,14,6,3,6,1172,1231,64,23,55,28,161,289,489,879,3426,3577,3700,2701,2869,2063,2834,23160,5,0,0,4,19,77,153,289,813,617,386,112,91,39,372,2977,3,15,48,88,170,420,416,431,609,209,100,21,23,6,267,2832,8,0,4,9,18,31,39,30,59,33,19,9,10,3,44,305,10,6,58,56,85,119,59,32,22,5,3,0,0,0,50,514,74,29,160,289,414,645,562,502,663,229,89,44,35,20,379,4148,0,0,0,0,3,0,7,3
602,0,4,0,0,4,23,78,191,755,519,280,104,78,79,151,2263,0,4,8,4,17,53,105,140,221,90,51,20,13,11,63,805,3,0,3,0,0,8,8,21,55,31,17,10,7,7,28,200,0,0,0,0,0,3,0,3,26,13,18,19,14,4,19,121,28,12,14,11,111,95,202,185,336,132,59,22,19,14,140,1389,3,0,0,0,3,0,3,11,17,12,16,3,0,7,733,810,43,27,39,23,176,205,488,756,2567,2421,2018,1418,1163,708,1842,13879,3,0,3,13,4,41,95,159,389,266,159,49,35,12,174,1398,0,0,36,55,121,286,241,212,272,89,49,13,8,6,163,1547,3,4,3,5,8,20,19,19,38,22,9,0,3,0,30,183,5,6,36,55,62,69,42,25,26,3,0,0,0,3,34,378,53,23,118,199,255,433,396,265,360,105,34,20,15,16,253,2543,0,0,0,0,3,3,6,4
603,3,0,0,0,0,10,21,58,178,115,71,18,21,12,46,554,0,0,0,3,7,26,37,47,80,36,21,8,3,0,30,296,0,0,0,0,0,0,0,13,18,14,0,0,0,0,14,61,0,0,0,0,5,3,0,0,4,7,4,4,3,3,7,47,9,5,3,4,29,26,59,63,100,40,17,3,6,3,53,425,0,0,0,0,0,0,0,0,6,8,0,0,0,0,190,210,14,9,10,15,51,71,158,251,717,661,498,242,200,110,550,3554,4,0,0,0,3,17,15,38,72,48,34,5,3,0,34,282,0,0,6,15,37,51,50,33,40,25,3,0,3,0,41,315,0,0,0,0,7,3,3,6,6,3,3,0,0,0,7,41,0,0,11,9,13,13,6,0,8,0,0,0,0,0,5,67,8,10,30,43,69,90,102,71,92,28,10,3,0,3,81,634,0,0,0,0,0,0,0,5
604,0,3,0,0,0,17,42,165,581,378,246,82,83,43,127,1761,0,5,6,0,24,41,65,107,212,90,33,20,13,3,57,672,0,0,0,0,5,8,8,21,42,27,23,4,4,8,31,171,0,0,0,0,0,0,3,3,9,14,23,18,7,5,20,107,13,11,13,4,71,77,131,149,277,110,40,15,13,12,125,1067,0,0,0,0,0,6,4,4,15,10,3,3,0,3,639,687,31,22,29,12,117,177,301,595,2111,1855,1597,998,843,447,1547,10693,3,0,3,3,11,44,100,142,283,212,103,30,16,9,160,1117,0,3,19,51,99,215,208,154,217,59,23,7,3,3,124,1183,7,3,5,5,7,16,18,11,26,7,4,3,3,0,25,153,12,8,29,47,68,53,32,20,21,4,3,0,3,0,31,340,30,19,91,165,242,347,322,292,328,85,23,16,9,7,220,2192,0,0,0,0,3,3,4,5
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,4,4,3,0,3,22,50,94,493,563,552,189,550,274,167,2963,0,0,8,9,11,23,29,42,105,59,47,24,36,29,39,472,3,0,3,0,0,0,0,7,34,41,39,12,35,15,41,240,0,0,0,0,0,0,0,5,6,11,36,18,36,46,39,200,30,15,11,5,36,35,52,57,118,93,66,40,43,24,74,699,0,0,0,0,0,0,0,3,10,3,4,3,3,4,1050,1092,41,23,22,19,63,94,162,258,1155,1600,2162,1751,2916,2815,2069,15144,5,0,4,4,11,30,68,143,482,415,348,140,148,72,232,2095,0,5,19,25,45,80,84,91,116,73,42,20,14,12,65,692,0,0,0,0,3,4,15,10,25,27,19,11,18,8,30,172,11,6,18,22,27,22,16,15,15,11,7,3,4,0,21,205,58,23,49,95,137,150,136,117,174,96,62,42,21,13,179,1359,0,0,3,3,0,0,0,0
702,4,5,11,10,39,61,70,121,253,235,188,50,68,39,96,1241,5,11,19,0,56,44,57,75,84,34,12,6,4,7,92,496,3,0,5,0,11,3,8,11,16,15,12,5,4,3,36,137,0,3,0,0,10,3,3,0,12,10,7,17,15,7,21,117,20,124,202,56,545,199,255,239,238,79,28,8,9,3,429,2430,0,4,4,0,11,6,3,7,4,3,5,0,3,4,598,648,30,150,245,65,678,329,439,517,884,768,857,704,819,565,1617,8667,0,5,20,10,15,42,53,81,248,179,115,46,48,15,119,998,0,8,46,18,31,39,53,49,83,36,11,8,5,3,67,460,0,8,8,7,7,11,7,10,16,12,9,0,3,3,23,126,6,20,71,26,32,37,16,23,22,5,10,0,0,0,59,330,44,96,388,140,209,146,164,124,172,70,21,4,3,6,305,1890,0,3,8,0,3,8,6,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,4,0,3,9,9,46,109,269,1162,1373,1482,560,1039,1011,360,7442,10,10,19,25,35,75,103,135,314,238,177,126,157,154,107,1672,0,3,0,0,3,15,14,22,74,78,63,29,43,39,51,427,0,0,0,0,0,0,7,3,15,35,55,74,135,118,55,511,81,25,33,21,98,94,126,144,391,311,324,210,216,149,261,2476,0,0,0,0,0,0,3,8,14,17,18,5,26,21,2636,2758,109,43,64,56,162,254,444,722,3144,4230,5997,5900,10022,11617,5242,48008,8,3,0,6,15,67,142,251,1022,1346,1252,505,583,290,666,6171,4,18,36,70,124,237,311,313,573,382,224,87,76,28,214,2687,3,0,3,11,7,27,22,25,75,67,58,30,23,10,66,425,15,12,56,59,62,61,32,29,52,29,14,6,6,0,33,472,123,59,195,269,371,455,369,320,694,420,265,169,115,66,406,4295,0,3,0,5,3,3,3,4
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,5,8,17,16,3,0,4,4,74,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,7,3,6,3,3,0,0,0,6,27,0,0,0,0,0,0,0,0,3,0,3,0,0,0,29,34,0,3,3,0,4,7,12,11,75,75,56,42,39,33,68,430,0,0,0,0,0,0,8,7,16,8,3,3,5,0,6,53,0,0,0,0,3,3,0,6,6,0,3,0,0,0,8,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,3,6,9,0,0,0,0,15,43,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
