SA4_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
306,10212,20463,9496,9359,4198,2376,56101,1380,1117,358,205,74,46,3186,654,637,175,82,21,16,1592,2037,1756,534,287,97,62,4777,3910,2396,682,299,102,82,7473,723,802,216,93,23,4,1857,183,226,49,15,5,3,476,31,27,10,3,6,5,72,4848,3442,952,415,132,90,9883,645,431,63,46,9,9,1202,133,78,20,4,3,6,243,94,102,47,40,16,3,301,866,609,138,85,30,23,1756,25,15,10,0,4,3,45,17996,26280,11130,10148,4457,2556,72563,12044,23205,10442,10017,4392,2676,62772,1475,977,289,187,67,36,3035,691,648,226,131,42,24,1759,2164,1627,519,322,107,59,4794,4576,2578,793,390,146,82,8567,1242,1230,365,154,37,13,3033,522,628,151,70,28,7,1398,41,14,5,4,0,0,70,6376,4457,1312,620,203,97,13070,656,419,46,30,12,5,1172,54,37,18,14,11,4,131,91,88,39,16,6,3,243,805,536,102,59,21,15,1543,29,51,16,9
307,7969,14604,5510,5583,3031,1460,38156,304,174,42,41,17,12,596,28,22,6,7,3,0,62,335,198,51,46,19,14,654,1056,498,99,56,14,16,1740,4,0,0,0,0,0,7,37,18,6,6,4,0,70,8,5,0,4,0,0,13,1102,520,110,64,20,24,1829,352,152,35,22,18,10,584,39,28,14,10,6,10,106,44,51,15,18,10,3,142,440,234,63,52,27,20,834,3,13,8,0,0,0,26,9847,15563,5734,5741,3100,1520,41504,9097,15668,5685,5540,2991,1691,40671,313,223,54,40,28,9,667,16,21,9,0,3,0,53,329,249,63,39,27,11,716,1157,402,106,49,22,5,1750,3,0,0,0,0,0,4,4,0,0,0,0,0,4,3,3,0,0,0,0,11,1166,412,106,49,22,13,1769,271,123,14,12,10,4,434,39,26,6,7,4,0,82,50,55,23,11,3,3,136,356,201,47,23,19,9,653,31,34,10,13
308,10513,20697,9735,10344,4832,2384,58501,783,471,122,54,20,6,1464,126,126,38,18,5,3,309,914,593,161,74,30,8,1778,2301,1302,331,122,33,16,4093,85,46,6,4,4,0,151,77,52,8,4,0,0,137,21,7,0,3,0,0,39,2482,1406,343,124,34,16,4409,789,499,75,48,13,8,1438,179,109,30,36,7,13,372,57,66,17,19,16,10,177,1026,669,128,105,39,28,1986,20,25,5,16,3,7,68,14946,23385,10376,10659,4938,2445,66747,11639,22574,10583,10837,5160,2704,63503,854,516,147,83,25,12,1634,214,150,49,34,9,4,474,1072,667,196,121,34,15,2108,2277,1290,436,205,69,23,4304,150,66,18,4,3,0,239,117,92,16,7,0,0,235,23,8,8,3,0,0,45,2565,1454,471,218,78,26,4817,796,540,44,35,16,11,1444,89,69,21,12,4,5,202,36,62,25,7,3,3,144,921,674,90,57,24,21,1787,27,36,7,10
309,14756,37145,19042,20102,8513,3564,103114,4989,5423,1799,939,265,102,13506,3980,6624,2988,1661,457,154,15866,8964,12049,4783,2598,717,249,29372,5043,3876,1038,399,140,34,10534,3881,3819,809,255,58,7,8815,3734,4593,824,306,56,22,9538,78,70,12,9,10,5,184,12733,12355,2681,972,257,70,29076,1092,576,62,41,12,8,1782,111,24,12,10,3,0,152,70,119,42,25,13,6,270,1263,716,109,72,27,10,2208,46,59,21,6,8,0,139,37770,62324,26638,23756,9523,3901,163908,16045,39858,21619,22973,9484,4325,114297,5573,5956,2098,1183,344,135,15291,4698,7544,3679,2177,666,236,19002,10273,13498,5781,3362,1010,370,34284,4865,3733,1125,489,158,47,10421,5051,4905,1187,412,81,20,11648,5111,6389,1326,456,97,27,13413,82,37,11,13,3,0,147,15108,15061,3651,1368,336,103,35632,1128,597,61,16,10,5,1802,21,8,0,3,0,0,31,65,75,27,23,10,0,196,1209,674,90,41,15,7,2032,70,79,20,15
310,13142,25564,13445,13306,6493,3859,75813,923,494,138,48,23,18,1646,358,280,102,45,11,9,805,1281,776,240,92,38,25,2452,1505,626,143,43,18,11,2343,74,47,11,3,4,3,144,29,12,4,10,4,4,57,25,11,3,3,0,0,39,1635,692,162,58,24,19,2583,532,181,44,35,9,4,812,36,29,16,11,3,0,95,36,36,16,5,7,6,104,602,244,73,49,20,16,1012,42,13,3,3,0,0,65,16705,27285,13926,13512,6573,3917,81918,15048,28583,15645,15148,7208,4888,86517,1265,809,262,159,66,51,2611,792,759,338,179,75,21,2154,2060,1562,600,335,142,73,4769,1369,588,144,66,8,8,2190,96,58,26,5,0,0,180,23,25,3,3,0,0,55,24,14,4,4,0,3,45,1510,688,179,75,13,7,2471,633,205,31,7,4,3,884,16,14,3,10,0,0,48,15,14,9,0,3,3,59,663,239,41,19,17,7,992,23,29,6,8
311,10321,24132,14642,14871,7161,4515,75646,1125,874,298,218,100,68,2684,1627,1496,518,319,81,37,4070,2747,2367,816,533,180,105,6752,1817,954,317,126,23,7,3244,31,33,18,20,3,0,108,0,0,0,0,0,0,0,46,29,13,12,3,3,104,1895,1019,351,156,34,10,3462,437,166,34,15,9,3,653,18,5,3,3,0,0,33,11,10,4,0,3,0,32,468,185,38,18,14,3,718,0,0,0,3,0,0,9,15426,27701,15848,15588,7385,4639,86583,11935,27070,15831,16007,7854,5458,84161,1422,882,309,175,57,57,2899,1759,1809,853,404,132,70,5035,3179,2688,1165,581,189,134,7933,1357,698,280,166,57,17,2575,69,55,12,6,0,0,133,68,47,27,14,3,3,165,69,53,9,11,3,5,145,1559,850,327,194,70,27,3021,391,115,10,3,0,0,527,6,7,0,3,0,0,18,22,10,8,0,0,0,39,423,129,18,9,3,0,587,9,15,3,3
312,6464,14527,7204,7921,3698,1709,41524,711,710,144,113,28,12,1720,202,251,84,39,16,8,615,918,968,225,152,49,27,2334,2009,1452,365,176,42,24,4068,37,44,14,4,0,0,107,86,110,29,13,0,0,236,17,12,3,4,0,0,38,2145,1615,410,199,45,24,4438,672,448,70,61,21,10,1288,137,71,25,36,11,5,288,27,49,25,19,3,4,125,830,568,124,109,36,24,1699,11,14,7,8,0,0,34,10373,17693,7969,8383,3829,1776,50027,7509,16578,8072,8772,4058,1896,46886,785,751,220,107,46,22,1920,288,375,123,92,25,9,909,1072,1124,339,195,71,27,2832,1959,1264,422,177,53,18,3893,129,140,31,16,5,0,330,178,185,60,23,5,0,454,21,9,3,0,0,0,32,2296,1595,518,222,70,19,4712,703,478,60,31,8,4,1295,66,51,11,17,8,7,160,38,29,12,12,7,3,101,807,563,86,60,25,16,1558,30,26,8,4
313,9707,21341,9801,9681,4495,2425,57454,1501,1121,251,142,64,25,3109,388,340,90,43,24,6,892,1882,1456,344,184,92,31,3994,2687,1265,250,71,23,15,4321,330,229,35,12,5,3,617,112,231,38,11,0,0,391,44,16,8,0,7,0,77,3173,1746,335,101,39,20,5405,635,358,47,21,4,3,1073,36,9,3,3,0,0,54,15,15,4,4,4,0,49,691,382,51,31,9,5,1173,13,6,3,4,0,0,25,15470,24936,10530,9992,4636,2488,68049,11361,23850,10898,10804,5019,2907,64838,2024,1326,298,195,75,20,3940,690,661,311,155,83,23,1919,2711,1987,606,347,153,50,5857,2377,1160,283,111,41,17,3989,522,382,72,27,4,0,1011,473,458,80,33,6,0,1061,40,22,4,8,3,3,73,3415,2020,441,180,52,21,6134,610,276,15,12,0,0,912,5,3,0,0,3,0,12,54,42,10,11,4,0,121,668,313,29,22,7,0,1044,11,10,5,6
314,4934,14144,8137,10010,4241,1696,43158,940,609,158,82,35,12,1829,231,286,126,46,15,4,706,1171,893,284,128,45,19,2530,488,276,39,30,7,8,843,14,5,0,0,0,0,25,66,4,0,0,0,0,76,14,9,0,8,0,0,37,585,297,40,37,5,8,975,151,73,16,9,5,3,247,10,3,3,0,0,0,17,5,8,5,0,5,0,25,162,80,24,8,9,3,288,0,0,0,0,0,0,0,6854,15418,8484,10180,4298,1728,46958,5964,16714,9726,11497,4777,2090,50772,1266,834,237,91,31,13,2479,531,559,238,104,38,15,1486,1799,1398,479,192,69,29,3966,622,371,130,41,7,3,1173,33,16,3,0,0,0,52,127,49,0,0,0,0,177,24,18,5,3,3,0,55,803,455,144,43,11,3,1462,180,54,9,0,0,0,243,8,3,3,0,4,0,14,4,7,0,0,3,0,20,198,68,10,6,7,0,283,9,13,6,8
315,4358,6262,3169,3134,1725,1808,20466,223,223,102,76,39,20,685,106,87,16,13,9,6,240,330,313,120,93,42,25,927,795,414,122,66,36,9,1440,12,7,0,0,0,0,17,4,12,0,0,0,0,25,3,4,3,0,0,0,18,825,433,130,67,34,9,1501,387,289,48,30,13,10,777,120,42,10,3,5,0,188,47,60,25,12,12,3,149,558,392,82,44,30,18,1111,106,86,52,34,21,20,329,6171,7489,3551,3372,1852,1882,24328,4646,6617,3124,3065,1785,1876,21122,302,161,58,38,27,16,599,110,122,43,23,6,13,319,408,281,102,65,31,29,919,870,643,232,145,44,64,1999,22,25,5,0,0,0,60,28,18,0,3,0,3,49,4,9,5,0,3,0,20,930,688,241,144,51,70,2131,447,285,33,31,12,11,824,81,33,8,3,0,0,128,43,49,10,13,3,3,125,573,376,55,49,13,13,1082,52,63,8,7
316,12570,31360,13142,13658,5850,2299,78880,3428,3154,446,191,73,20,7314,1083,1557,479,230,43,24,3409,4516,4709,926,420,119,45,10727,3596,2523,565,260,59,22,7024,893,965,193,67,21,3,2138,931,1334,246,126,29,13,2678,77,49,8,9,4,0,150,5490,4878,1009,468,114,43,11994,1025,565,80,48,21,10,1751,67,31,21,13,5,0,134,29,59,21,23,10,7,149,1126,652,124,86,35,13,2028,21,15,3,3,0,0,44,23718,41613,15199,14632,6108,2396,103670,14866,35155,14779,15599,6292,2636,89323,3670,2860,409,168,38,18,7169,1575,1947,666,305,67,12,4567,5247,4807,1074,472,106,37,11739,3523,2421,607,191,48,13,6800,1043,1172,260,100,25,8,2606,1330,1884,398,161,29,3,3805,100,44,13,10,0,3,174,5993,5528,1284,457,99,29,13390,1142,687,59,30,15,6,1934,57,30,11,12,12,3,130,45,46,16,17,7,6,137,1248,766,87,59,30,15,2201,18,22,4,6
317,7208,14135,6611,6543,3128,1494,39121,1060,767,189,176,83,33,2309,145,130,44,18,9,3,344,1206,898,234,193,94,40,2655,2486,1279,256,95,24,11,4154,28,13,7,0,0,0,48,54,32,0,0,0,0,90,19,11,0,0,0,3,32,2591,1336,267,90,22,14,4320,123,64,7,7,3,0,209,8,6,0,4,0,0,22,21,16,7,11,0,6,59,154,91,19,15,5,5,289,5,0,0,0,0,0,5,11161,16452,7128,6848,3253,1551,46393,8371,15612,6982,6699,3394,1772,42836,963,565,155,74,30,15,1797,210,176,56,33,8,6,486,1169,738,209,103,43,24,2288,3051,1435,378,171,50,20,5110,63,25,5,0,0,0,93,122,69,11,8,5,0,205,10,0,4,0,0,0,17,3246,1529,399,182,57,20,5426,122,69,14,5,0,4,214,3,3,0,0,0,0,17,17,23,0,6,0,4,52,146,91,20,15,8,3,279,16,8,6,7
318,9438,20250,10105,10166,4789,2362,57115,1061,618,142,106,41,33,1995,241,236,66,30,5,0,581,1300,852,204,135,51,36,2572,3444,2295,545,218,61,33,6589,273,279,53,28,3,0,642,253,334,60,29,6,3,684,22,4,3,0,0,0,30,3990,2919,659,280,68,35,7951,365,270,31,17,12,12,704,93,25,3,10,0,3,137,50,78,21,16,6,3,173,505,373,62,41,16,12,1012,19,6,3,0,3,0,25,15249,24404,11037,10619,4920,2446,68676,10793,22445,11374,10834,4997,2718,63148,1038,768,251,127,40,15,2248,536,579,204,109,33,21,1480,1580,1346,450,234,81,37,3730,3615,1901,537,205,53,20,6333,458,511,131,50,5,3,1160,351,479,137,52,3,0,1016,30,18,3,3,3,5,62,4454,2914,808,308,63,31,8582,432,347,24,17,8,3,830,28,17,4,3,0,3,51,65,40,20,15,3,0,139,524,398,46,36,10,9,1024,13,28,8,3
319,16241,34088,12364,11468,5402,2910,82468,1360,1053,182,96,37,22,2747,184,217,61,38,7,7,508,1545,1266,242,133,44,25,3252,2888,1362,273,92,40,21,4686,40,30,12,3,4,0,89,55,47,8,7,0,0,117,46,14,0,3,0,3,65,3026,1456,295,108,47,26,4958,1168,676,82,64,21,13,2022,163,117,42,27,18,14,383,75,108,32,36,7,8,272,1412,899,159,126,46,33,2672,29,26,15,13,0,3,88,22256,37734,13071,11851,5540,2990,93446,19185,38695,13092,12061,5593,3277,91900,1514,1048,153,49,23,20,2812,254,248,89,37,13,10,657,1771,1300,242,87,36,24,3466,3584,1653,353,182,37,20,5836,153,124,27,6,0,3,310,78,94,16,9,0,0,199,51,26,5,3,0,3,88,3863,1889,401,203,46,29,6432,1171,707,53,22,14,16,1984,94,80,22,19,7,6,237,66,106,27,19,6,3,220,1337,891,103,61,27,20,2444,38,29,6,7
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,14454,25539,12452,14013,5126,1624,73217,5013,3513,905,463,102,38,10034,1625,1903,643,279,57,14,4518,6638,5414,1545,740,156,48,14547,7295,3354,684,242,56,19,11660,949,421,107,47,27,0,1555,694,569,160,85,25,4,1538,80,34,8,10,0,0,132,9021,4380,958,377,104,26,14881,72,41,9,13,0,3,140,149,9,3,0,0,0,160,53,34,29,16,11,4,143,269,92,33,30,9,4,444,5,8,0,4,0,0,18,30394,35425,14999,15169,5401,1709,103101,14902,26179,12435,14636,5522,1724,75396,4795,3445,964,538,131,35,9907,1850,2166,840,423,119,24,5409,6641,5610,1802,961,243,62,15323,7363,3774,1078,417,93,14,12742,852,461,122,48,13,0,1496,1375,1030,272,130,14,14,2832,71,35,12,6,0,0,123,9672,5294,1483,602,123,23,17199,55,27,3,0,0,0,82,10,3,0,0,0,0,14,47,46,17,12,3,0,123,109,76,15,12,3,0,218,31,20,0,3
402,21928,39841,20479,20375,7863,3521,114007,5519,3809,1278,738,340,196,11878,419,422,155,86,20,11,1107,5938,4232,1433,821,359,205,12985,4289,1699,372,120,29,12,6515,93,47,19,3,0,0,170,89,25,0,0,0,0,114,39,41,17,5,3,0,109,4508,1814,407,122,34,15,6901,232,104,22,15,3,4,377,13,6,0,4,0,0,28,3,14,8,3,0,4,36,249,127,34,19,7,6,441,28,70,56,44,12,8,219,32658,46086,22400,21385,8274,3750,134552,24399,42800,22132,21265,8439,4131,123161,6478,4204,1351,785,328,218,13368,551,661,296,190,56,26,1787,7027,4865,1655,979,387,249,15152,4176,1781,564,252,59,19,6848,205,110,41,4,0,0,367,144,73,32,9,3,0,254,29,15,9,4,0,0,58,4559,1977,646,267,58,19,7524,212,101,4,3,0,0,317,3,5,0,0,3,0,11,9,3,0,3,0,3,22,224,107,8,4,4,3,353,20,11,3,4
403,20021,36834,17855,18391,6565,2200,101862,5629,3585,780,371,94,50,10514,596,788,204,124,29,10,1752,6228,4380,980,497,125,55,12264,6622,2746,442,169,32,12,10032,360,202,53,28,10,0,650,555,345,81,24,7,0,1009,50,29,3,3,0,0,90,7582,3323,578,230,45,16,11769,223,96,16,14,12,0,370,9,3,0,0,0,0,10,22,27,12,13,3,0,80,254,133,27,29,16,0,458,9,3,0,0,0,0,10,34094,44662,19448,19144,6751,2271,126375,21578,38557,18570,18966,6724,2366,106757,5890,3934,937,499,133,40,11425,708,964,388,199,55,16,2325,6595,4900,1319,690,184,55,13753,6351,2814,728,221,69,20,10202,406,256,75,41,6,3,782,397,310,52,20,7,0,789,73,28,3,3,0,0,108,7227,3409,856,282,79,25,11878,267,103,10,0,0,0,377,3,3,0,0,0,0,10,33,24,12,8,0,0,70,299,123,18,9,0,0,458,14,14,6,5
404,13702,21066,9865,9714,3508,1266,59129,5094,3223,1055,567,212,97,10242,858,982,336,156,40,8,2382,5953,4208,1389,722,248,102,12630,6778,3139,670,245,63,17,10912,511,268,68,19,3,0,868,378,156,47,7,3,3,592,85,28,7,5,3,0,128,7744,3589,790,273,74,19,12489,34,33,5,5,0,0,78,4,0,0,0,0,0,9,64,62,25,16,8,0,172,107,92,33,21,10,3,262,3,0,0,0,0,0,10,27508,28958,12079,10731,3839,1395,84518,14460,21197,10323,10484,3624,1498,61589,5098,3211,1115,595,211,131,10361,990,1221,506,309,69,22,3114,6093,4431,1624,902,278,153,13474,6365,3278,995,427,112,26,11209,484,264,127,51,7,3,935,289,233,38,20,0,0,575,44,26,6,3,0,0,83,7183,3805,1165,502,121,30,12810,32,24,0,0,0,0,63,3,0,0,0,0,0,4,62,42,14,17,10,4,134,95,63,15,17,6,4,197,24,11,7,3
405,8845,14943,5012,4872,2286,861,36832,844,422,118,80,49,26,1546,8,7,0,4,0,0,25,858,433,120,86,49,26,1573,744,190,22,11,5,3,964,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,10,3,0,0,0,26,760,199,21,11,5,3,996,196,113,18,12,10,0,351,13,11,3,0,0,0,25,37,65,24,19,11,6,162,245,182,48,38,21,12,545,7,0,0,0,0,0,14,10712,15762,5202,5009,2361,910,39951,10203,15819,4965,5009,2301,941,39240,894,433,104,57,31,9,1531,19,21,12,15,3,0,69,911,459,112,63,39,9,1595,714,190,21,8,3,3,936,5,3,0,0,0,0,14,56,17,0,0,0,0,74,21,4,0,0,0,0,27,798,213,16,14,3,3,1045,167,100,11,9,4,0,283,12,5,3,0,0,0,23,44,65,28,20,8,3,162,217,169,44,23,5,7,471,15,9,0,3
406,5447,8524,3467,3601,1610,840,23491,1920,1441,551,377,156,82,4524,35,27,18,22,0,0,104,1954,1471,566,394,157,79,4625,987,275,54,25,9,5,1349,34,12,3,0,0,0,44,21,3,0,0,0,0,23,21,7,3,0,0,0,34,1052,303,60,25,13,5,1455,271,124,21,15,10,0,441,79,37,6,5,4,6,133,29,25,14,11,5,0,81,376,179,42,31,17,7,652,12,4,6,0,0,0,23,8844,10487,4143,4061,1792,929,30252,6385,9287,3689,3600,1642,824,25428,1692,1244,443,263,120,59,3825,51,57,21,15,3,3,150,1744,1300,467,278,124,63,3974,937,259,49,22,11,4,1288,51,14,0,0,0,0,69,66,23,3,0,0,0,93,14,0,0,0,0,0,18,1068,296,54,27,12,4,1466,188,80,5,8,3,0,282,32,22,3,4,0,0,67,14,30,11,6,3,0,67,236,132,23,15,3,0,415,15,27,3,3
