SA4_CODE_2016,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Turk_BP_B_OS,C11_Turk_Fa_O_B_OS,C11_Turk_Mo_O_B_OS,C11_Turk_BP_B_Aus,C11_Turk_Bplace_NS,C11_Turk_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_T_resp,C11_T_P_BP_B_OS,C11_T_P_Fa_only_bor_os,C11_T_P_Mo_O_B_OS,C11_T_P_BP_B_Aus,C11_T_P_Bplace_NS,C11_T_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus
501,5482,49021,1529,64210,3,18,0,271,16,308,641,49,61,122,29,903,202,58,32,170,4,464,1521,441,313,750,43,3075,18769,7029,5445,37165,1619,70016,903,13,91,7,20,1039,326,54,49,250,8,683,1423,519,358,2706,86,5092,182,94,35,308,9,622,98,27,14,31,4,176,456,48,52,64,19,635,2827,1074,820,9250,332,14297,2674,1097,386,4416,179,8754,167,0,17,11,7,192,88,5,7,19,0,120,159,35,20,97,6,319,78,36,20,37,3,170,1273,166,98,35,41,1613,1106,418,265,86,36,1919,646,127,95,297,15,1185,164,25,26,42,4,259,3681,1408,1122,8206,237,14653,50,11,10,13,0,83,1173,62,68,29,16,1350,148,41,26,172,7,400,63,17,14,8,3,106,9,4,0,7,0,16,88,8,6,6,8,117,590,155,88,392,21,1251,4006,815,624,1118,125,6686,572,192,170,1881,7865,10674,37287,13165,9573,86767,11313,158106,1157,8152,6158,53876
502,2930,23576,837,31600,0,4,9,142,8,166,415,30,21,75,17,558,146,43,24,96,5,308,945,236,164,338,35,1716,13794,3715,2893,17199,901,38493,483,10,54,14,20,578,186,26,22,138,10,376,751,200,181,1273,60,2471,64,37,10,93,3,206,75,16,3,29,3,124,311,33,13,24,4,386,1905,541,393,4072,168,7074,723,309,135,1099,57,2319,48,4,3,0,0,61,13,3,0,5,0,26,14,9,3,18,0,45,69,31,19,39,8,157,817,89,71,41,20,1038,623,181,116,29,29,976,237,43,29,117,4,424,89,15,19,29,0,155,2699,783,602,3653,171,7911,23,3,0,8,0,39,690,43,27,4,9,771,99,16,13,95,5,217,36,8,7,8,0,48,10,3,0,0,0,12,36,4,3,0,3,47,519,88,56,142,16,819,2419,424,271,477,79,3670,403,125,109,967,4742,6355,24276,6678,5063,40633,6649,83295,723,4532,3581,26205
503,5270,29205,710,43327,0,7,6,112,4,131,8003,235,300,185,133,8861,588,153,80,431,8,1271,1621,446,269,507,24,2865,19480,6190,4459,23739,817,54687,754,17,93,3,15,884,981,106,80,232,17,1410,2058,449,333,1909,49,4797,1088,329,150,791,21,2378,271,46,45,60,6,427,3319,170,116,92,58,3758,5781,1385,977,9088,269,17508,4332,1153,438,2675,140,8747,738,9,16,12,10,781,111,11,27,58,3,218,480,51,34,114,11,693,129,45,12,70,6,263,321,24,16,15,6,380,1093,286,196,37,23,1639,1126,147,92,266,31,1668,374,41,43,58,5,524,5082,1430,1020,7039,174,14744,396,25,15,39,13,490,1310,108,112,18,16,1565,488,43,51,103,9,690,426,39,37,19,3,520,108,13,0,0,0,119,1113,3,27,3,20,1168,723,152,82,313,15,1286,12658,1237,1019,1161,288,16374,819,121,114,726,10899,12671,64863,12902,9236,56158,13189,156351,1334,7491,5855,29711
504,7720,47800,1644,69315,10,41,22,608,54,736,5802,168,221,217,123,6529,1354,287,137,606,37,2417,2448,693,362,870,81,4460,29770,8923,6823,31908,1784,79201,2192,39,175,21,95,2523,766,85,82,237,27,1195,2314,602,432,2583,125,6058,764,246,96,515,23,1648,371,60,39,71,4,544,4466,225,166,147,84,5094,5132,1540,1063,8647,338,16716,6430,1896,856,4486,295,13962,243,0,11,11,0,270,188,43,14,14,11,273,627,85,43,146,28,934,420,114,63,159,15,765,1942,154,99,51,111,2361,1831,541,314,90,44,2816,1856,229,126,402,46,2665,311,41,29,64,16,458,6382,1813,1372,7223,321,17123,902,56,28,41,28,1052,1621,131,107,28,24,1902,423,56,38,134,29,684,482,48,30,24,9,597,100,15,0,0,6,123,3962,51,75,27,116,4229,909,186,157,382,31,1673,17296,1736,1187,1484,576,22281,1823,297,247,1799,12167,16338,89564,18531,13364,81420,17019,219898,2817,11326,8721,50356
505,16067,91590,2735,136354,0,45,26,640,53,773,11865,277,458,413,191,13201,2436,535,217,1117,57,4362,5045,1288,783,1591,116,8827,86622,17754,13947,60411,3522,182258,3194,71,308,34,92,3699,1659,189,160,523,50,2574,5534,1124,806,4722,212,12390,2591,685,299,1364,102,5040,887,131,50,110,24,1207,9104,340,249,239,169,10105,16518,3162,2282,18440,730,41134,13873,4051,1770,9199,551,29450,472,12,34,20,14,549,449,97,39,61,27,671,4391,520,271,911,139,6230,519,145,87,208,20,980,3715,340,255,57,145,4510,4171,1114,646,141,117,6194,3464,387,270,589,80,4795,904,62,88,149,10,1219,18018,3452,2711,14269,630,39090,1668,115,38,65,38,1927,8551,326,271,53,100,9294,1422,128,114,357,46,2063,758,96,58,40,7,961,234,26,10,8,14,296,7009,86,96,79,218,7495,3129,425,278,785,68,4693,40476,3354,2793,2886,1159,50666,4151,464,484,2835,21902,29834,228499,37775,27744,157832,31097,482953,6266,23076,18201,93389
506,14623,86888,2914,127115,4,62,35,1062,69,1231,27232,417,612,421,468,29158,995,269,147,581,35,2024,5769,1545,1032,2282,158,10789,62240,16919,13311,58966,3249,154688,4495,56,332,39,102,5018,1443,161,138,490,38,2264,4158,1062,752,4548,214,10737,757,234,116,502,30,1639,628,112,49,106,15,911,12619,381,244,221,203,13673,10736,2779,1947,16069,576,32113,7821,2463,1138,6415,358,18194,1631,10,34,19,32,1720,695,114,76,88,27,1007,185,39,25,146,3,399,399,142,51,148,7,753,3438,272,216,73,137,4137,3463,950,571,157,107,5244,2230,315,206,650,54,3450,609,65,59,138,12,879,12765,3468,2583,13390,536,32748,528,32,31,47,7,648,3583,223,164,67,66,4100,921,93,73,261,17,1364,1673,76,39,36,20,1845,865,61,21,24,25,991,1601,49,45,7,25,1728,2028,377,283,683,48,3411,42324,2950,2370,2784,1177,51610,3638,511,408,3097,24408,32053,194705,33161,25048,147652,33055,433627,5562,19797,15637,87137
507,12810,77536,2611,112866,0,29,23,488,20,568,12722,281,372,345,236,13951,3172,691,285,1187,96,5435,3732,1082,689,1549,91,7141,56902,14764,11787,53920,2913,140285,2943,40,260,22,91,3354,1282,153,145,460,27,2068,3745,951,679,4345,173,9899,635,204,84,529,22,1473,405,68,53,103,6,635,4268,239,150,114,84,4854,9286,2545,1822,15507,556,29723,9375,2814,1260,7319,427,21195,832,3,20,10,24,891,319,39,35,73,0,468,226,30,24,81,5,366,387,112,57,171,20,742,3596,350,223,83,97,4356,2876,754,535,138,77,4377,1588,245,182,414,26,2458,478,53,45,105,8,692,12713,3229,2379,12611,567,31500,1459,72,36,62,15,1642,3722,260,196,64,59,4295,1028,101,77,285,26,1527,660,67,26,29,13,788,128,28,15,11,0,187,580,22,22,4,9,639,1976,389,230,683,53,3330,22066,2749,2178,2566,615,30173,2097,419,349,2664,16595,22133,142392,30142,22181,134364,23665,352748,3905,18631,15028,82530
509,4729,43967,1253,56252,0,14,3,492,32,546,520,14,45,114,32,722,135,42,12,160,3,358,1586,437,266,777,39,3106,14020,5600,4468,31808,1268,57166,966,5,72,9,28,1085,228,37,36,162,5,468,1160,333,327,2648,75,4546,91,37,16,119,3,266,89,25,11,18,3,147,269,31,21,36,3,356,1936,812,577,7066,198,10584,1090,489,194,1881,67,3720,40,0,8,9,0,55,8,7,4,13,0,33,34,10,10,35,0,82,61,14,5,23,3,110,707,110,83,40,51,988,754,287,198,43,20,1308,571,111,65,236,11,991,99,5,20,54,3,174,2899,1102,886,6830,188,11909,64,10,3,4,4,80,641,52,42,18,4,748,116,15,18,106,4,258,30,5,8,8,0,51,9,0,0,0,0,9,84,0,3,0,3,95,434,92,84,321,10,943,2998,596,475,979,109,5144,483,187,140,1676,6395,8876,27407,9909,7786,75259,9072,129437,911,5575,4680,44763
510,2337,24844,813,31211,18,150,21,11131,98,11414,771,62,67,265,27,1195,151,47,28,77,9,304,604,244,132,303,16,1301,6721,2250,1879,13894,537,25280,913,17,80,38,26,1071,202,19,17,86,11,326,651,223,167,1532,64,2640,84,20,22,108,7,242,52,21,13,23,0,105,582,28,27,33,6,689,1633,411,349,4176,112,6679,454,252,105,880,36,1728,135,3,3,0,9,148,43,5,3,23,0,79,77,20,6,14,3,116,57,40,17,53,3,168,1157,74,90,34,34,1387,1017,191,161,37,23,1432,180,61,52,99,0,393,38,17,15,40,3,105,1955,503,378,3367,106,6312,50,7,0,14,3,73,496,32,28,11,7,572,118,19,12,45,0,199,68,9,3,0,4,84,13,0,0,8,0,28,64,6,3,0,0,75,232,45,30,157,4,469,3307,491,375,1116,94,5392,259,59,58,1165,15773,17324,18310,4945,3910,50107,17407,94686,571,2746,2456,27051
511,3441,40139,1397,49961,0,29,16,3349,71,3463,471,34,47,160,21,738,236,71,29,173,10,515,888,301,198,457,36,1879,9850,3765,3092,25650,1059,43415,897,13,114,20,52,1089,219,21,19,152,8,417,956,314,268,2492,73,4103,89,47,20,127,3,293,92,27,14,32,3,167,581,41,26,39,11,702,1804,691,512,7161,214,10387,911,445,183,2078,85,3695,37,0,3,0,0,45,15,7,3,8,0,35,67,23,13,32,0,135,39,44,10,34,3,124,1828,122,121,48,90,2211,1045,253,189,54,33,1575,271,71,42,180,11,569,65,19,14,43,3,145,2576,890,639,5516,157,9772,52,10,4,6,0,72,921,42,38,8,7,1020,134,32,9,125,11,307,61,4,3,3,0,77,27,3,6,13,5,46,314,3,16,0,12,340,298,94,52,257,10,713,3813,539,461,1117,152,6080,471,162,116,1945,9893,12587,24220,7655,5873,69954,12661,120365,744,4215,3477,38874
597,4,70,0,86,0,0,0,3,0,3,3,0,0,0,0,5,3,0,0,3,0,8,4,0,3,3,0,9,53,12,14,66,0,150,0,0,0,0,0,4,3,0,0,3,0,4,3,3,0,9,0,11,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,13,0,0,31,4,51,4,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,4,4,21,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,5,4,0,41,0,0,0,0,63,68,140,19,18,163,69,417,5,9,7,48
599,175,1574,53,2055,0,0,0,48,6,56,102,6,0,6,4,119,10,3,0,5,0,26,92,25,11,16,0,147,1066,228,156,1099,47,2595,45,3,3,0,0,53,31,0,0,6,0,44,130,17,9,125,4,282,5,3,0,6,0,13,13,3,0,0,0,14,46,3,4,3,0,60,307,48,20,386,12,771,58,19,9,42,0,129,7,0,0,0,0,7,3,0,0,0,0,7,3,0,0,0,0,4,6,0,0,0,0,9,58,6,4,3,0,72,107,13,16,3,0,139,36,4,6,11,0,59,5,0,0,0,0,14,258,61,34,299,14,663,4,0,0,0,0,4,54,0,3,0,0,56,19,0,0,10,0,28,8,0,0,0,0,10,0,0,0,0,0,0,13,0,0,0,0,18,38,5,0,15,0,56,398,32,27,53,5,522,25,9,7,62,1235,1336,2433,429,297,2791,1344,7299,41,167,117,1354
601,4750,74973,1993,89426,3,23,11,390,9,433,2629,120,117,294,51,3218,324,111,24,122,7,588,1852,653,399,1256,46,4212,12702,6598,4559,65203,2288,91352,519,29,165,21,18,749,317,69,54,398,4,845,1915,676,381,4467,125,7561,844,210,55,487,42,1639,243,87,22,98,5,457,982,61,45,82,15,1185,1995,1331,779,18142,459,22705,1309,567,157,1471,71,3574,339,6,16,20,8,385,83,39,6,54,4,180,18,14,5,4,0,41,92,57,15,62,4,231,196,105,44,89,6,439,542,279,196,116,13,1142,1123,331,96,565,20,2141,215,40,42,98,7,396,2856,1510,1015,12671,278,18334,120,23,3,32,6,178,452,75,48,13,7,596,278,44,16,152,6,498,116,16,5,16,0,145,63,15,7,4,0,85,175,10,13,3,0,207,485,149,83,497,13,1223,6464,1351,800,1903,240,10748,414,156,155,3511,8327,12559,34080,13091,8463,143047,12977,211655,732,7479,5065,76119
602,2891,53283,1408,61678,3,12,3,274,18,306,826,47,47,294,36,1248,77,36,8,42,0,162,1513,495,388,985,43,3418,7874,3606,2699,44735,1498,60406,363,14,114,15,11,520,134,26,14,190,8,372,1012,416,212,3015,87,4747,129,59,15,94,3,299,138,60,14,49,5,267,437,38,30,21,3,528,1182,606,372,10606,281,13050,565,330,75,899,30,1904,183,3,9,9,0,211,22,12,3,21,0,64,9,0,0,3,0,15,72,34,13,53,0,174,121,58,34,50,9,268,333,152,145,50,14,691,338,102,27,233,15,707,115,25,18,41,7,192,1814,886,583,8925,248,12464,33,7,5,9,3,53,206,24,27,8,7,273,86,27,12,99,4,223,61,9,3,11,0,87,23,14,0,5,0,44,52,6,3,6,3,79,291,88,54,289,5,732,3123,537,444,904,99,5113,256,116,96,2649,4612,7724,18446,7060,5049,99282,7719,137556,406,3909,2951,52670
603,734,13385,376,15528,0,4,3,144,11,157,60,3,4,35,0,103,27,12,0,23,0,59,295,82,59,143,15,593,2818,964,734,11761,447,16722,51,0,17,0,0,68,77,11,3,53,3,151,348,107,62,842,27,1393,32,9,3,19,0,66,36,14,3,9,0,64,28,4,0,12,0,46,389,179,113,3172,77,3926,105,63,10,180,3,362,10,0,0,0,0,12,5,0,0,7,0,10,0,0,0,0,0,3,18,3,5,14,0,42,36,15,12,10,0,72,123,38,27,13,3,200,98,31,20,42,0,182,32,0,3,5,0,47,609,205,146,2150,62,3175,10,0,0,0,0,6,38,9,3,0,0,55,35,5,0,19,0,64,9,0,0,0,0,8,8,3,0,0,0,8,4,0,0,0,0,4,106,22,9,74,7,223,618,174,94,314,46,1253,51,26,14,730,1245,2066,5054,1773,1251,25604,2112,35797,127,966,763,13886
604,1852,45679,1189,51530,0,5,3,283,9,301,235,14,18,164,9,439,68,37,0,24,0,123,1042,328,225,653,28,2274,5664,2413,1765,37089,1201,48138,296,7,67,11,11,395,82,12,10,141,3,252,635,240,143,2242,65,3319,62,26,9,80,0,177,82,30,7,29,3,154,234,18,21,19,4,294,725,412,254,8822,229,10443,194,126,35,425,20,801,38,0,0,6,4,48,24,4,6,19,0,49,11,6,0,5,0,17,49,25,10,62,5,155,154,52,29,41,10,286,282,117,78,61,17,562,148,60,13,123,3,345,51,11,7,37,3,109,1322,556,382,6696,151,9113,17,12,0,3,0,37,138,13,9,13,0,171,57,6,7,83,0,154,37,4,0,6,0,55,3,0,0,0,0,3,19,0,3,0,3,19,213,56,26,204,13,510,1334,373,219,686,75,2689,205,76,76,2522,3974,6850,11504,4651,3249,83304,6452,109153,283,2623,1832,46092
697,0,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,30,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,15,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,7,6,12,24,8,0,63,13,113,0,4,0,13
699,14,345,13,386,0,0,0,7,0,6,14,0,0,0,0,14,0,0,0,0,0,0,10,0,4,0,0,12,72,34,16,277,8,408,0,0,0,0,0,4,3,0,0,0,0,4,10,0,0,29,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,3,81,3,119,0,0,0,4,0,12,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,3,4,0,0,3,0,6,3,0,0,0,0,4,27,4,5,56,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,7,0,13,32,8,0,7,4,46,3,0,0,20,135,158,196,48,22,640,163,1072,3,25,14,279
701,3771,32755,1098,42465,5,70,26,1972,99,2168,2913,203,269,828,81,4298,115,40,21,58,5,230,826,312,225,515,25,1907,7523,3295,2722,21041,773,35355,2996,57,291,97,101,3534,275,58,44,222,19,622,1249,479,361,3410,99,5596,1872,490,166,776,101,3405,149,51,24,36,3,265,1488,59,59,51,33,1686,1674,782,600,7872,193,11124,858,377,139,1179,51,2599,178,4,9,11,3,211,54,9,7,34,0,101,36,5,5,12,4,65,83,43,17,80,4,224,481,105,73,65,28,752,673,235,202,76,32,1219,240,76,41,167,7,528,101,21,16,50,7,194,1865,803,635,5823,132,9258,55,8,0,8,0,70,296,31,27,22,5,382,281,25,22,105,18,455,219,28,18,17,5,280,54,4,4,7,0,65,681,25,30,4,20,751,248,85,70,256,6,671,7774,822,952,1399,332,11270,760,128,153,1423,13521,15986,31330,7787,6620,58740,16109,120586,1172,4326,4160,34408
702,1398,16974,539,20736,25,115,37,36598,212,36990,346,17,37,210,14,629,42,14,3,19,0,83,397,114,84,199,12,805,3053,1238,1057,9964,351,15656,690,7,95,20,17,833,149,17,10,111,11,292,649,173,149,1650,39,2665,85,41,9,87,5,227,46,7,4,25,0,88,660,17,15,17,12,718,799,288,225,3728,94,5142,338,141,78,462,23,1030,104,0,0,0,0,107,18,3,5,14,0,44,10,0,0,6,0,12,26,31,11,38,3,107,393,51,42,25,13,524,413,83,92,38,11,637,119,30,12,61,3,229,51,7,3,49,0,112,770,283,264,2801,70,4179,17,3,0,3,3,23,195,21,13,7,0,238,101,11,7,48,0,166,88,5,0,11,0,106,19,3,0,0,0,22,116,3,8,0,10,131,85,37,9,179,4,315,2689,369,325,1074,73,4533,197,45,49,1466,6648,8407,10753,2899,2440,65397,7885,89374,284,1477,1284,16176
797,0,29,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,0,21,3,36,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,9,9,34,13,3,50,10,107,0,0,0,6
799,46,527,14,657,0,0,0,29,0,29,16,0,0,9,0,29,0,0,0,3,0,4,35,11,0,5,0,47,185,57,33,341,6,620,6,0,0,0,0,6,19,0,0,0,0,18,33,6,8,62,4,109,6,3,3,0,0,9,3,0,0,7,0,13,9,0,0,0,0,9,60,11,10,138,6,219,15,8,0,12,0,35,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,9,15,0,0,0,0,13,23,0,0,0,0,23,8,3,0,0,0,9,3,0,0,0,0,3,39,14,9,104,0,161,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,14,71,6,6,24,6,112,6,0,3,20,239,269,490,112,70,929,268,1870,10,69,38,738
801,11868,97537,1821,128462,3,35,18,617,24,697,12937,379,621,727,246,14905,3038,449,167,755,93,4506,2723,1099,696,1800,89,6401,22190,12232,9424,70781,1865,116492,2716,83,365,85,69,3321,978,208,188,740,28,2137,4430,1496,1018,8362,197,15503,2462,525,228,1251,83,4550,989,218,134,276,16,1638,7483,175,184,97,113,8054,4650,3025,2309,33805,628,44417,4985,1550,616,4293,160,11606,1637,33,82,53,34,1830,674,145,63,232,33,1142,663,74,42,115,18,914,628,223,145,459,14,1473,537,144,114,99,27,911,1425,580,444,169,45,2667,2431,388,341,821,45,4039,965,129,110,242,21,1468,5906,3253,2575,22494,451,34690,1276,162,72,140,20,1663,968,148,120,42,17,1298,1526,216,130,347,23,2239,1610,75,66,44,25,1816,301,38,18,16,6,385,3749,56,162,38,82,4088,915,332,208,1115,20,2591,26809,3319,2999,3722,728,37579,1810,333,250,2995,13886,19277,108706,27300,20997,180242,19344,356586,3014,15420,12581,94922
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
