SA4_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
502,5921,3602,2934,5036,5925,6802,6088,3724,936,40970,13,9,17,18,8,4,0,0,0,62,22,15,12,15,6,8,0,0,0,86,3,0,3,4,4,13,5,3,0,34,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,4,35,30,32,47,35,23,18,6,0,219,35,31,35,45,35,28,18,6,0,228,4483,2602,2169,2133,1780,1286,792,396,96,15731,2109,1190,941,1247,1202,1172,876,551,161,9449,12606,7472,6155,8557,9018,9364,7792,4687,1192,66854,102,80,136,166,160,91,35,4,5,781,2624,1669,1351,2472,3149,3934,3982,2385,747,22294,0,0,0,0,0,0,0,0,0,0,443,200,156,239,215,237,197,121,29,1837,0,0,4,0,4,0,4,3,0,18,3462,2042,1644,2073,2308,2063,1763,945,241,16544,35,31,9,18,40,39,32,33,10,246,34,18,28,41,33,36,18,16,3,223,124,80,98,84,103,120,72,43,14,732
503,12870,10934,9759,12019,11980,9824,6577,5476,2818,82262,102,248,329,124,81,64,26,17,4,1001,274,397,440,199,109,63,35,8,4,1526,91,82,77,95,112,111,73,51,18,711,4,3,0,0,0,0,0,0,0,9,16,34,19,27,14,8,7,0,0,121,92,159,212,117,117,50,27,21,9,796,112,194,230,142,132,53,28,23,9,925,4926,6230,6273,4739,4438,2707,977,621,233,31159,3007,4100,3855,2990,2792,2030,1053,836,593,21260,21666,22938,21660,20742,20194,15215,8916,7107,3702,142146,359,653,1029,715,573,470,212,89,29,4122,4015,2750,2546,3615,4165,4084,3085,1840,1129,27218,0,0,0,0,0,0,0,0,0,0,183,258,277,187,202,185,96,61,25,1468,0,5,0,0,0,9,0,3,3,19,6804,5253,5981,5130,5302,3798,2604,1942,895,37708,83,55,51,74,73,44,55,35,10,479,503,342,352,438,499,372,289,329,123,3253,25,26,43,34,47,31,31,17,7,269
504,20518,13923,13136,18036,17552,14729,9295,5898,1901,114995,154,111,162,139,113,52,29,6,0,762,1004,623,493,519,334,144,64,33,8,3219,149,114,82,117,139,132,47,37,7,821,4,3,4,4,4,3,0,0,0,20,25,16,23,21,14,12,4,0,0,109,103,155,216,186,136,104,44,16,3,970,130,171,235,212,154,118,46,21,3,1102,12197,7471,7564,7515,5551,3165,1168,532,181,45337,5902,3868,4012,4010,3220,2219,1197,811,296,25540,40969,26918,26575,31508,27982,21004,12059,7425,2422,196857,926,759,1044,1101,1043,790,294,119,33,6124,5579,3631,3225,5670,6574,5946,4116,2336,948,38017,0,0,0,0,0,0,0,0,0,0,813,472,468,555,484,404,226,124,38,3572,41,44,20,14,25,20,17,3,0,185,11620,7626,7035,8485,8006,6513,4039,2404,839,56558,166,119,76,127,128,156,114,46,28,961,649,403,462,595,494,416,260,169,64,3515,195,143,153,161,164,173,116,81,15,1196
505,47587,34108,30227,40669,40014,32721,20579,13347,4140,263382,437,365,387,389,313,149,48,24,3,2118,2212,1188,1040,1082,654,307,160,33,10,6693,539,421,269,347,529,356,205,242,130,3036,0,0,4,0,0,0,0,0,0,8,68,64,61,59,45,28,12,4,0,359,215,351,375,403,333,189,83,44,4,1996,282,418,438,466,382,222,94,48,6,2364,21834,15648,15639,13425,10491,5893,2362,1285,307,86874,10772,7485,7159,6983,6237,4326,2414,1639,701,47726,85336,60917,56640,64965,60182,44742,26169,16779,5336,421072,1888,1616,2015,2014,1879,1347,462,212,53,11482,14260,9257,8005,13962,14929,13257,9048,5607,2345,90676,0,3,0,0,0,3,0,0,0,8,2195,1300,1146,1469,1233,888,581,321,119,9251,31,21,12,17,27,13,17,15,13,173,26412,17137,16503,18326,17372,13631,8486,5124,1729,124733,347,197,201,249,274,336,273,157,77,2101,2240,1570,1670,1987,1875,1552,957,690,203,12739,368,259,323,314,383,292,203,124,52,2313
506,35004,29102,25211,31012,33339,29317,17896,12344,4333,217561,443,547,475,429,318,137,63,21,6,2433,2790,1847,1572,1312,793,394,152,53,20,8924,17,25,34,26,41,62,21,22,11,257,3,4,7,4,4,3,0,0,0,21,95,90,79,58,73,37,21,9,3,472,180,301,392,354,297,192,71,33,5,1829,277,397,481,413,376,234,94,50,10,2332,22064,17291,15877,12688,10134,6171,2259,1153,345,87985,10351,8682,7630,6781,6374,4479,2376,1734,847,49246,72184,60104,53010,54082,52967,41696,23201,15506,5615,378368,1839,2625,3063,2220,1877,1529,554,200,60,13980,9218,7043,6570,9903,11987,12570,8654,5390,2181,73518,0,0,0,0,0,0,0,0,0,0,1916,1448,1237,1291,1279,1058,654,366,150,9407,197,171,152,86,74,69,48,31,14,839,18283,13968,13509,13558,13022,11441,6785,4096,1455,96110,320,194,211,224,227,276,184,100,46,1782,459,302,418,443,395,366,189,113,75,2767,284,135,249,249,269,295,169,103,35,1787
507,32301,23286,20124,27982,28097,23311,16379,11377,3513,186366,257,215,196,231,224,106,43,31,0,1300,472,350,258,291,207,135,40,11,3,1775,31,33,22,40,48,41,22,12,3,255,9,3,0,0,3,3,0,3,0,23,51,53,38,38,64,24,19,3,0,287,192,275,275,280,254,130,62,34,17,1517,257,335,319,315,313,153,82,38,17,1830,19360,12429,11777,11200,8640,4726,1935,1052,346,71468,8873,6059,5523,5963,5237,3503,2112,1467,555,39285,62077,43506,38909,46793,43646,32551,20807,14058,4461,306813,757,931,1151,1169,1001,955,322,107,21,6421,9524,6255,5753,10007,11111,10243,7464,5135,2029,67515,0,0,0,0,0,0,0,0,0,0,1393,994,723,893,928,723,434,267,99,6459,67,41,32,25,30,15,9,18,3,241,19105,12667,11484,13344,12696,9775,6456,4217,1318,91065,195,107,94,151,138,171,176,88,42,1164,532,422,512,554,526,419,250,129,49,3381,350,208,235,232,245,263,145,81,30,1794
509,12753,6160,6704,10605,12054,11254,7708,4573,1447,73248,5,3,9,19,21,8,7,0,0,68,156,79,72,70,71,63,23,3,4,542,6,3,0,3,16,6,5,0,0,40,0,4,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,53,38,71,110,85,52,30,5,0,448,54,44,78,112,83,53,30,5,0,459,9522,4678,4142,4670,3987,2502,1073,464,138,31178,4107,1929,1905,2417,2440,1927,1151,680,232,16780,26677,12929,12986,17989,18805,15890,10016,5733,1821,122856,92,88,95,166,177,171,51,12,0,847,4381,1795,2104,3965,5234,5818,4314,2478,878,30951,0,0,0,0,0,0,0,0,0,0,809,418,402,420,531,516,318,173,76,3669,133,119,89,59,52,47,21,17,4,536,4757,2184,2371,3157,3439,3043,1917,1024,359,22256,148,58,63,89,96,95,93,52,17,712,31,20,34,51,52,55,28,11,5,290,161,88,113,118,118,148,109,48,17,916
510,8445,4594,5887,6350,5405,3027,1045,318,99,35170,46,6,58,31,17,5,4,0,0,165,128,88,95,90,76,54,16,5,3,558,0,0,3,10,3,5,0,0,0,24,161,112,73,75,40,23,16,6,8,509,3,0,0,0,3,0,0,0,0,13,73,39,70,49,26,25,8,10,7,310,241,155,143,125,68,46,19,13,11,824,5164,2652,3608,2804,1939,774,176,96,10,17222,4090,2209,2946,2799,2200,1066,348,133,50,15829,18178,9731,12858,12329,9830,5019,1615,569,168,70300,129,105,261,231,214,114,14,4,0,1065,1717,865,1835,2444,2373,1521,480,109,21,11359,0,0,0,0,0,0,0,0,0,0,391,161,278,279,187,139,37,11,6,1477,3,0,0,6,0,0,0,0,0,14,5114,3048,4312,3802,3004,1620,478,162,40,21587,71,40,39,59,37,35,11,3,0,290,40,49,73,55,49,36,6,0,0,310,57,35,59,50,39,25,0,0,0,280
511,12759,6855,7594,10414,10072,7875,4768,2479,672,63480,32,13,31,25,13,11,3,0,0,122,151,85,63,92,78,26,16,6,0,525,11,3,9,7,7,5,3,0,0,52,9,10,10,12,4,0,4,0,0,48,0,0,5,3,0,0,0,0,0,8,64,59,87,78,59,35,14,10,3,408,79,65,94,86,61,34,24,10,3,459,8095,4396,4685,3976,2862,1485,581,230,57,26368,4678,2446,2734,2816,2138,1473,824,415,138,17653,25921,13931,15330,17566,15356,10966,6232,3142,880,109327,157,129,206,237,168,121,24,4,0,1035,3088,1744,1947,3352,4077,3788,2428,1276,395,22079,0,0,0,0,0,0,0,0,0,0,376,261,197,308,273,160,91,43,9,1728,4,0,0,0,5,0,0,0,0,15,6669,3588,3688,4258,4026,2945,1765,864,258,28061,449,249,228,239,236,173,85,29,13,1695,31,35,42,50,52,40,27,10,3,290,136,74,74,137,102,98,75,29,4,735
597,0,19,46,53,31,15,0,0,0,163,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,46,28,24,5,0,0,0,101,0,12,13,20,11,0,0,0,0,57,0,49,107,105,63,18,0,0,0,339,0,0,3,5,0,0,0,0,0,8,0,0,7,18,19,9,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,40,28,12,6,4,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,208,314,480,445,496,641,281,35,8,2916,3,8,5,5,0,0,0,0,0,28,9,8,5,12,9,0,0,0,0,44,0,3,3,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,7,5,4,0,0,0,41,0,9,17,7,5,9,0,0,0,45,150,329,447,249,237,218,72,9,4,1712,102,176,252,201,153,171,78,10,4,1149,488,857,1240,930,921,1046,434,57,12,5986,16,18,36,19,21,14,6,0,0,126,82,55,133,148,175,300,178,27,4,1099,0,0,0,0,0,0,0,0,0,0,18,7,12,13,20,13,17,0,0,102,0,0,0,0,0,0,0,0,0,0,98,131,274,174,172,197,88,11,0,1140,4,0,0,0,4,3,3,0,0,16,0,3,5,4,0,0,0,0,0,20,0,3,7,8,5,8,4,0,0,33
601,20775,15797,13320,17962,20257,17021,11701,8778,3062,128657,69,84,95,74,73,40,18,6,0,462,143,141,113,79,71,29,11,7,0,588,26,18,23,23,12,20,9,11,0,145,0,0,0,0,0,0,0,0,0,5,15,6,10,9,4,3,3,0,0,51,80,174,154,145,145,71,27,6,3,819,102,185,166,160,152,74,33,12,3,877,11456,7878,6885,6332,5539,3417,1310,810,217,43857,5921,3977,3261,3353,3205,2479,1609,1224,491,25515,38583,28438,24140,28197,29568,23239,14741,10868,3786,201557,156,350,373,286,287,254,80,21,7,1816,6904,5050,4704,7227,9245,9338,6734,4306,1959,55469,0,0,0,0,0,0,0,0,0,0,289,253,179,246,302,279,236,129,44,1946,61,52,35,41,42,29,23,29,11,321,8376,5628,4788,5664,6517,5381,3572,2172,787,42885,35,37,17,31,67,70,58,29,20,359,331,180,173,279,251,165,214,116,27,1731,108,74,108,83,93,113,77,50,23,726
602,14581,9888,8573,12455,13864,12613,8659,5958,2022,88620,39,25,32,38,30,13,5,0,0,188,84,58,58,44,15,13,5,4,0,277,10,3,8,8,13,6,0,0,3,47,0,0,0,3,0,0,0,0,0,3,3,3,4,3,0,0,3,0,0,12,38,58,75,87,62,47,25,3,3,394,43,60,78,95,62,50,22,5,3,414,7965,4713,4144,3800,3324,2158,892,419,120,27531,4009,2396,1933,2150,1997,1628,1067,785,309,16267,26791,17249,14928,18685,19428,16556,10673,7169,2454,133930,77,193,154,145,146,124,29,7,0,872,4775,3383,2835,4858,6330,6665,5021,3040,1272,38172,0,0,0,0,0,0,0,0,0,0,436,332,283,368,442,461,323,185,57,2875,122,91,51,59,50,49,39,23,9,489,4000,2825,2204,3017,3393,2881,2053,1158,369,21896,81,73,46,58,77,109,47,33,15,547,54,31,35,48,51,41,34,16,3,324,101,51,89,87,128,113,80,64,12,726
603,3387,1976,1802,2957,3636,3712,2260,1091,330,21141,3,0,4,4,0,3,0,0,0,17,11,5,11,11,8,3,7,0,0,43,0,0,0,0,8,6,0,0,0,15,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26,13,32,25,28,26,5,3,0,159,26,14,32,25,30,26,5,3,0,168,2181,817,937,1159,1101,916,317,128,23,7580,1245,549,510,652,703,586,325,141,36,4757,6866,3369,3308,4848,5536,5281,2926,1369,387,33897,38,21,35,62,80,56,16,4,0,315,1318,800,750,1368,1804,2132,1584,702,195,10649,0,0,0,0,0,0,0,0,0,0,14,12,16,15,33,36,26,15,0,170,3,3,0,0,3,6,0,0,0,15,1108,638,559,813,981,975,637,239,76,6030,13,3,0,0,19,32,14,19,3,99,8,9,8,10,18,10,6,4,0,71,29,12,10,27,48,46,29,20,3,221
604,10526,6661,6129,9462,10762,10136,7288,4683,1528,67179,36,10,20,34,13,7,3,0,0,122,42,16,16,24,8,16,3,0,0,131,3,0,0,10,4,7,0,3,0,30,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,31,34,37,62,47,22,15,3,4,242,31,36,37,58,47,22,15,3,4,254,7381,3967,3582,3373,2681,1717,796,376,107,23983,3613,1828,1623,1968,1766,1424,948,658,253,14067,21679,12546,11446,15013,15365,13386,9070,5734,1889,106131,67,68,82,123,99,87,49,5,0,584,2764,2047,1599,3020,4293,4328,3342,2082,747,24211,0,0,0,0,0,0,0,0,0,0,492,293,250,410,555,647,514,306,132,3584,169,140,72,105,132,108,127,67,47,970,3319,2152,1856,2368,2804,2484,1755,870,263,17879,49,15,18,28,45,40,25,24,3,244,28,25,13,32,17,12,23,14,3,174,66,49,47,65,93,85,75,33,8,512
697,0,3,11,14,13,8,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,8,6,0,0,0,35,0,0,3,7,4,0,0,0,0,12,0,4,18,32,23,10,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,43,59,81,61,66,58,29,16,12,422,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,45,58,63,34,32,33,6,0,0,265,24,36,38,26,13,12,6,3,4,160,109,161,196,119,120,106,41,16,16,872,0,3,8,4,0,0,0,0,0,18,13,28,12,30,28,32,24,5,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,21,28,26,13,20,12,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5
701,11693,7665,8823,9653,8655,6316,2569,1033,205,56613,67,61,73,66,67,32,24,4,0,401,248,149,144,140,115,81,25,3,0,910,14,12,9,13,16,8,4,4,0,80,11,3,3,8,5,3,0,0,0,45,3,4,7,4,4,4,7,0,0,28,51,70,114,111,64,37,17,9,0,468,68,76,125,120,78,51,20,11,0,532,6981,4203,5129,4414,3500,1884,506,176,44,26851,4457,2801,3097,2967,2612,1557,526,250,55,18317,23918,15219,17741,17856,15458,10180,3796,1505,323,105992,490,389,532,570,465,317,144,53,9,2971,2274,1509,1873,2471,2626,2205,1048,329,94,14419,0,0,0,0,0,0,0,0,0,0,399,242,289,287,286,151,74,32,5,1770,0,0,0,4,0,0,0,0,0,9,5987,4151,4706,4464,3905,2718,1249,508,91,27768,28,12,15,23,13,17,4,0,0,113,891,428,582,592,425,366,223,80,12,3585,92,41,87,72,58,62,24,6,0,431
702,12901,7645,7366,7312,6312,3980,1580,565,170,47832,27,9,42,28,16,13,0,0,0,128,36,13,47,28,25,18,3,0,0,171,9,0,11,8,5,6,3,0,0,38,987,630,562,406,236,136,74,26,14,3074,0,0,3,3,0,0,0,0,0,7,25,33,48,50,39,20,3,4,4,233,1012,663,615,464,280,153,78,31,15,3312,5123,2873,3204,2758,2042,1039,307,115,34,17487,4345,2657,2545,2347,1904,1015,382,134,49,15395,23522,13920,13934,13070,10698,6290,2356,848,267,84910,80,79,159,131,136,90,7,0,0,688,1993,1247,1295,1451,1522,1228,513,154,42,9445,0,0,0,0,0,0,0,0,0,0,1191,651,651,521,382,280,107,58,12,3855,3,0,3,0,0,0,0,0,0,6,4778,2718,2937,2565,2295,1532,570,205,37,17635,19,6,12,12,8,6,3,0,0,71,27,27,33,25,38,16,11,3,0,180,52,36,29,35,37,25,14,0,0,229
797,0,14,15,6,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,16,8,6,4,0,0,0,0,30,0,11,4,3,0,0,0,0,0,20,0,42,23,21,7,3,0,0,0,94,0,0,3,0,0,0,0,0,0,3,0,3,10,3,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,8,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,48,67,127,94,169,284,120,7,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,10,0,0,3,4,3,0,0,0,0,10,52,57,118,64,71,102,24,3,0,495,72,57,98,52,61,90,21,0,0,451,168,189,357,216,318,477,166,11,3,1901,0,3,11,4,6,7,0,0,0,31,3,7,21,23,49,88,62,6,0,261,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,9,5,0,0,30,0,0,0,0,0,0,0,0,0,0,24,37,63,43,46,69,36,5,0,332,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4
801,35853,28113,26577,29102,28221,22831,12987,8413,2691,194794,638,486,731,579,464,210,98,54,5,3271,1110,776,964,677,468,245,78,38,5,4363,80,88,83,73,78,97,38,21,9,572,8,3,7,8,8,9,0,0,0,38,90,51,69,63,43,25,16,5,0,357,166,304,378,349,243,139,53,16,5,1663,263,359,454,422,289,171,70,26,5,2059,15688,13820,14375,11505,10364,6613,2219,1193,287,76063,7082,6190,5718,5097,4810,3301,1499,986,400,35089,61824,50974,50150,48804,45940,34114,17229,10854,3447,323325,1274,1506,1730,1715,1545,1015,347,138,49,9328,7891,6010,6073,7800,8075,7497,4785,2835,1361,52320,4,0,4,7,4,3,0,0,0,24,768,603,614,657,682,536,315,131,76,4375,13,16,8,8,16,5,4,7,3,80,19195,13989,12891,13613,12523,10025,6251,3473,1224,93195,30,18,30,22,54,79,40,26,14,312,1230,773,870,1162,896,716,653,405,93,6791,104,74,100,101,112,102,62,33,13,690
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,44,84,62,55,41,33,12,13,3,343,0,0,0,3,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,9,4,0,0,6,0,0,0,0,0,9,33,60,49,29,8,12,3,4,0,201,26,33,23,26,6,4,0,3,0,118,109,191,155,116,60,47,15,20,3,709,0,5,0,0,3,3,0,0,0,13,5,10,14,8,8,10,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,18,27,20,10,10,3,0,0,106,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0
