SA4_CODE_2016,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa,C11_T_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_T_T,C16_S_h_FH_CF_no_ch,C16_S_h_FH_CF_w_ch,C16_S_h_FH_One_PFam,C16_S_h_FH_oth_fa,C16_S_h_FH_Tot,C16_S_h_LP_H,C16_S_h_GH,C16_S_h_OH,C16_S_h_Tot,C16_Sd_r_t_1_FH_CF_no_ch,C16_Sd_r_t_1_FH_CF_w_ch,C16_Sd_r_t_1_FH_One_PFam,C16_Sd_r_t_1_FH_oth_fa,C16_Sd_r_t_1_FH_Tot,C16_Sd_r_t_1_LP_H,C16_Sd_r_t_1_GH,C16_Sd_r_t_1_OH,C16_Sd_r_t_1_Tot,C16_Sd_r_t_2m_FH_CF_no_ch,C16_Sd_r_t_2m_FH_CF_w_ch,C16_Sd_r_t_2m_FH_One_PFam,C16_Sd_r_t_2m_FH_oth_fa,C16_Sd_r_t_2m_FH_Tot,C16_Sd_r_t_2m_LP_H,C16_Sd_r_t_2m_GH,C16_Sd_r_t_2m_OH,C16_Sd_r_t_2m_Tot,C16_Sd_r_t_T_FH_CF_no_ch,C16_Sd_r_t_T_FH_CF_w_ch,C16_Sd_r_t_T_FH_One_PFam,C16_Sd_r_t_T_FH_oth_fa,C16_Sd_r_t_T_FH_Tot,C16_Sd_r_t_T_LP_H,C16_Sd_r_t_T_GH,C16_Sd_r_t_T_OH,C16_Sd_r_t_T_Tot,C16_F_u_a_1_2_FH_CF_no_ch,C16_F_u_a_1_2_FH_CF_w_ch,C16_F_u_a_1_2_FH_One_PFam,C16_F_u_a_1_2_FH_oth_fa,C16_F_u_a_1_2_FH_Tot,C16_F_u_a_1_2_LP_H,C16_F_u_a_1_2_GH,C16_F_u_a_1_2_OH,C16_F_u_a_1_2_Tot,C16_F_u_a_3_FH_CF_no_ch,C16_F_u_a_3_FH_CF_w_ch,C16_F_u_a_3_FH_One_PFam,C16_F_u_a_3_FH_oth_fa,C16_F_u_a_3_FH_Tot,C16_F_u_a_3_LP_H,C16_F_u_a_3_GH,C16_F_u_a_3_OH,C16_F_u_a_3_Tot,C16_F_u_a_4m_FH_CF_no_ch,C16_F_u_a_4m_FH_CF_w_ch,C16_F_u_a_4m_FH_One_PFam,C16_F_u_a_4m_FH_oth_fa,C16_F_u_a_4m_FH_Tot,C16_F_u_a_4m_LP_H,C16_F_u_a_4m_GH,C16_F_u_a_4m_OH,C16_F_u_a_4m_Tot,C16_F_u_a_a_h_FH_CF_no_ch,C16_F_u_a_a_h_FH_CF_w_ch,C16_F_u_a_a_h_FH_One_PFam,C16_F_u_a_a_h_FH_oth_fa,C16_F_u_a_a_h_FH_Tot,C16_F_u_a_a_h_LP_H,C16_F_u_a_a_h_GH,C16_F_u_a_a_h_OH,C16_F_u_a_a_h_Tot,C16_F_u_a_T_FH_CF_no_ch,C16_F_u_a_T_FH_CF_w_ch,C16_F_u_a_T_FH_One_PFam,C16_F_u_a_T_FH_oth_fa,C16_F_u_a_T_FH_Tot,C16_F_u_a_T_LP_H,C16_F_u_a_T_GH,C16_F_u_a_T_OH,C16_F_u_a_T_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_T_FH_CF_no_ch,C16_OD_T_FH_CF_w_ch,C16_OD_T_FH_One_PFam,C16_OD_T_FH_oth_fa,C16_OD_T_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_T_T,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_T,C16_T_FH_CF_no_ch,C16_T_FH_CF_w_ch,C16_T_FH_One_PFam,C16_T_FH_oth_fa
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,3,0,21,21,0,9,52,330,145,165,14,652,1010,72,186,1925,190,33,15,3,246,388,29,425,1088,12,13,3,0,30,26,5,58,115,34,20,10,0,55,17,3,11,92,242,69,28,3,332,436,38,487,1294,22,14,5,0,33,17,0,26,75,17837,18080,6017,396,42325,13387,1615,3419,60745,18060,18780,6045,394,43275,11328,1464,3986,60050,829,330,445,30,1637,2224,148,391,4394,193,92,59,3,348,199,34,80,663,1026,416,504,32,1980,2424,181,472,5060,201,55,57,5,317,727,18,116,1176,24,8,15,0,44,33,6,15,102,13,0,0,0,23,18,3,13,52,4,0,0,0,4,7,0,0,8,248,63,68,7,387,789,22,142,1342,286,31,27,5,348,460,22,433,1271,24,20,8,4,46,31,3,50,138,34,15,3,0,47,24,4,21,96,340,64,33,8,449,522,27,508,1503,87,67,17,4,175,115,3,52,342,19760,19398,6672,443
502,0,0,3,5,0,0,10,480,123,143,10,764,762,65,160,1747,144,5,26,5,185,268,10,52,514,6,11,0,0,15,3,0,38,58,3,7,3,0,7,0,0,3,13,151,25,27,5,205,274,11,96,586,11,4,0,0,12,3,0,0,23,10613,8404,3517,239,22773,7716,853,1635,32975,10029,9416,3595,239,23279,5983,781,1633,31673,1004,209,290,15,1526,1823,91,254,3694,312,131,120,5,570,347,45,77,1041,1317,341,410,22,2096,2172,137,331,4738,276,27,32,5,344,523,21,81,966,70,15,9,0,89,47,9,12,151,101,35,13,0,153,85,7,34,282,0,0,0,0,0,0,0,0,3,445,77,58,9,585,655,34,126,1398,94,8,13,0,120,235,7,188,549,4,0,7,0,13,4,0,56,79,7,3,0,0,7,0,0,0,14,104,14,19,4,142,240,8,243,638,27,11,4,0,42,38,3,3,85,11923,9857,4092,272
503,0,0,4,10,0,3,15,5136,1329,620,359,7454,9460,1844,3312,22070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,190,46,17,7,3,75,49,14,31,172,46,17,7,3,75,53,14,218,360,22,11,0,0,33,26,4,4,68,16236,16002,3921,1000,37157,19347,4531,5777,66817,8548,13854,2554,407,25365,5681,1466,1432,33947,946,642,291,45,1926,1677,279,293,4177,2013,1269,507,97,3893,1975,620,546,7035,2961,1913,802,147,5821,3653,905,832,11209,1151,412,225,69,1853,2346,400,639,5238,1586,436,214,88,2325,2978,572,951,6821,3528,904,348,182,4957,4736,971,2086,12750,7,0,0,0,6,5,0,6,16,6265,1747,783,343,9140,10068,1946,3679,24833,8,0,3,0,11,3,0,6,23,3,0,0,0,3,11,0,275,293,24,16,3,3,47,40,8,15,118,32,15,6,3,55,51,10,299,428,51,30,10,3,95,89,12,31,222,17853,17567,4156,899
504,5,0,22,9,0,0,33,1133,479,458,54,2124,2591,338,476,5533,86,4,3,0,93,190,9,91,390,3,3,3,0,11,3,0,21,34,8,3,3,0,14,12,4,0,31,97,8,9,0,119,205,16,113,456,7,9,3,0,27,19,3,22,65,20980,26849,9136,1015,57978,17852,2835,3714,82383,19947,28091,8550,905,57487,12752,2306,3483,76027,2198,1511,1172,141,5015,3939,440,701,10097,637,452,237,37,1363,924,209,223,2714,2835,1958,1408,179,6383,4860,645,927,12814,313,143,105,12,575,846,97,179,1697,198,78,55,24,355,413,63,97,921,136,63,19,8,225,298,43,99,669,3,0,0,0,3,6,0,0,7,650,282,174,50,1156,1568,205,370,3301,64,6,5,0,84,153,5,85,330,17,10,0,0,26,0,0,69,95,15,16,3,0,33,15,0,9,58,94,32,15,3,137,171,14,159,485,53,48,25,4,124,72,14,19,229,23576,30413,10176,1133
505,22,7,143,196,13,36,392,2364,949,784,174,4269,5307,652,1084,11306,136,11,9,0,157,379,4,139,684,0,0,0,0,0,4,0,19,23,4,7,0,0,10,14,4,12,31,142,19,9,0,168,389,7,170,736,8,11,0,0,23,11,0,4,43,45967,62738,18100,2263,129070,37813,6243,7537,180667,38906,62066,15550,1641,118165,22468,3954,6074,150662,7838,5228,3257,486,16802,12780,1574,2004,33155,2125,1735,752,129,4741,1972,524,569,7805,9961,6958,4010,614,21549,14748,2106,2566,40968,860,301,261,46,1469,2369,227,429,4502,288,84,67,18,453,551,75,110,1188,246,57,38,26,355,339,63,66,828,0,3,0,0,7,11,0,3,16,1391,444,356,91,2286,3277,364,608,6532,78,7,17,0,102,225,3,151,478,3,6,0,0,8,7,0,20,36,7,19,9,0,37,3,9,11,52,90,31,25,0,143,232,13,183,568,79,83,18,0,187,101,16,21,327,50432,69589,19959,2343
506,6,0,30,27,3,4,65,3098,1370,976,331,5777,6263,1014,1464,14509,65,13,9,0,89,219,3,135,446,9,6,0,0,18,10,0,27,48,17,17,12,3,55,23,3,0,76,93,41,25,3,153,251,10,161,576,16,10,3,0,30,35,7,13,81,41516,50441,16769,2922,111650,36393,7512,8140,163695,35672,52630,14911,2063,105280,24274,5400,6610,141564,4400,3653,1972,439,10471,7922,1222,1569,21187,1975,1189,439,207,3806,2096,733,600,7238,6367,4848,2412,648,14278,10017,1958,2171,28426,762,488,254,85,1593,1597,230,425,3853,464,187,85,61,790,881,191,339,2206,947,245,84,60,1329,1219,185,496,3237,0,3,3,0,6,3,0,0,11,2180,920,422,204,3724,3699,609,1265,9304,45,7,16,0,66,179,9,172,432,9,13,0,0,16,4,0,60,81,56,59,18,3,133,39,16,4,189,104,78,34,3,215,219,25,244,699,101,101,37,11,246,143,40,50,483,44426,58574,17824,2923
507,7,0,21,35,0,6,62,1752,572,579,125,3023,4502,555,841,8918,166,11,25,0,205,327,7,167,712,3,7,3,0,7,10,0,86,107,6,10,5,0,29,31,8,17,84,182,29,31,0,245,372,17,272,901,14,10,0,0,29,13,3,19,68,34186,44251,13750,1610,93794,28890,4690,5877,133251,31608,46823,13103,1308,92841,19825,3522,5771,121964,3129,1975,1548,181,6834,6549,583,1078,15040,1429,1083,523,60,3097,1515,262,413,5288,4553,3062,2070,242,9924,8072,841,1490,20328,469,150,195,27,846,1671,111,351,2976,378,133,92,37,636,903,90,332,1963,666,140,100,19,919,841,91,428,2273,0,0,0,0,0,11,0,3,16,1509,422,386,90,2405,3417,291,1114,7227,122,24,16,0,163,227,11,132,533,0,5,0,0,11,4,0,73,86,31,44,16,3,85,38,3,43,172,149,72,32,5,255,273,15,247,787,107,87,25,3,215,189,15,72,493,37924,50469,15617,1643
509,0,0,6,15,4,9,40,169,87,89,11,369,845,46,94,1353,134,25,20,0,178,289,8,440,912,25,26,8,0,61,42,7,45,150,67,22,7,0,95,43,3,20,164,217,72,37,0,328,371,18,501,1225,21,12,0,0,33,19,0,35,89,15892,13645,4349,356,34244,12649,1076,2899,50871,15723,12849,4239,361,33170,11701,1117,4174,50164,295,100,131,13,538,1166,50,250,1995,24,14,13,0,48,54,8,13,122,316,112,139,13,582,1217,56,266,2115,53,24,28,0,103,243,23,78,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6,0,4,17,54,24,32,0,115,246,23,79,459,127,17,13,0,161,278,9,451,897,32,18,3,0,55,49,8,41,148,40,18,14,0,75,69,4,27,174,207,57,29,3,292,400,18,523,1223,138,94,25,6,260,131,17,93,503,16442,13139,4458,383
510,0,0,8,4,3,3,18,330,128,84,19,557,587,92,555,1791,613,164,48,16,841,595,59,4744,6236,35,14,9,3,59,62,14,711,851,55,47,4,0,101,63,18,77,256,705,223,61,21,1010,723,91,5528,7347,51,25,10,0,93,79,11,549,731,5643,7978,2253,325,16196,4609,1066,10330,32210,4625,7922,2158,321,15022,3314,649,2943,21929,391,255,214,40,908,741,73,442,2165,123,90,40,3,261,143,25,129,558,515,349,252,44,1165,887,101,572,2721,315,136,72,12,535,519,71,509,1633,22,3,0,0,28,42,0,43,119,25,14,0,0,45,50,6,86,183,0,0,0,0,3,3,0,5,13,367,149,77,10,610,620,75,644,1946,298,43,24,3,369,512,20,4538,5441,31,15,13,0,59,83,4,887,1041,48,39,15,3,103,52,17,30,199,378,95,49,7,527,646,45,5460,6683,68,37,20,5,130,144,10,208,492,5958,8545,2555,390
511,0,0,5,3,0,3,15,407,198,175,19,806,1103,105,374,2384,423,77,27,11,541,668,28,3697,4932,24,14,3,0,39,39,0,425,497,51,25,15,0,86,40,5,32,169,501,106,45,12,664,746,38,4156,5604,33,21,3,0,58,58,8,257,380,11363,12594,4206,354,28520,10102,1270,7901,47788,10062,11319,3722,370,25471,7459,1018,3612,37555,632,376,327,40,1382,1773,120,541,3814,146,132,48,8,332,190,32,94,638,780,507,370,51,1706,1964,149,639,4455,133,56,51,11,245,465,43,203,957,8,0,0,0,10,9,0,5,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,143,58,53,11,260,474,43,212,993,246,28,16,0,291,587,16,3746,4636,36,17,9,0,57,50,6,415,529,45,46,22,0,117,36,11,33,191,325,85,46,3,464,673,32,4188,5353,99,69,22,0,188,164,9,500,864,11409,12035,4205,438
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,14,3,81,135,26,9,248,1564,565,808,118,3050,5026,605,626,9310,28,13,3,0,41,72,0,39,150,3,7,0,3,9,14,0,38,69,50,55,13,0,121,79,19,21,248,77,80,15,3,178,166,15,104,464,12,14,3,0,30,20,6,3,59,22101,22921,10142,825,55982,23209,3152,2987,85333,20520,22050,9358,710,52635,17628,2357,3240,75850,449,191,343,33,1019,1833,175,257,3289,476,235,210,33,955,898,216,154,2226,923,434,554,69,1976,2734,390,415,5507,944,384,576,74,1976,3322,409,518,6232,198,41,37,18,297,525,110,123,1057,134,34,21,10,199,368,65,103,727,14,11,4,0,26,36,3,13,80,1291,463,642,100,2500,4252,586,758,8089,53,6,6,0,67,77,3,73,223,4,9,0,0,15,21,0,66,100,41,48,17,0,101,50,22,22,196,93,61,26,0,184,147,20,166,517,48,41,24,0,118,90,20,13,242,22880,23046,10606,878
602,5,0,22,50,0,6,80,585,161,271,29,1039,2235,155,198,3626,36,13,13,0,53,107,3,68,233,9,12,0,0,18,25,0,35,76,44,19,6,4,70,71,5,19,165,86,35,17,3,147,196,11,125,474,10,16,0,0,27,4,0,8,38,15777,14621,5925,498,36822,15393,1787,1940,55944,14726,13290,5371,438,33825,12396,1361,2852,50432,359,136,194,34,720,1637,135,234,2719,211,152,84,17,461,285,67,71,885,575,286,276,48,1187,1919,200,302,3606,436,143,267,27,878,1789,128,313,3102,11,3,8,0,24,73,15,26,140,4,3,3,0,14,108,3,28,149,8,12,11,0,29,58,6,6,99,466,163,286,27,947,2025,145,367,3489,28,9,6,0,54,109,4,114,272,8,5,0,0,12,13,0,15,43,32,18,16,4,77,54,16,29,170,70,35,29,4,140,175,16,157,484,61,51,16,0,125,116,11,17,279,15899,13834,5980,513
603,0,0,5,9,0,0,17,25,7,5,0,36,97,0,13,154,19,12,4,0,34,80,3,29,140,6,4,0,0,11,11,0,8,30,30,14,4,0,54,29,5,10,93,53,23,12,3,96,123,9,40,264,3,0,0,0,4,0,0,3,9,4785,3805,1264,99,9949,3586,298,605,14443,4880,3489,1277,83,9725,3773,355,1095,14945,16,4,13,0,41,93,4,18,147,7,0,0,0,7,3,0,0,13,25,5,18,0,49,94,4,20,161,21,8,7,4,36,86,0,15,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,8,7,4,36,88,0,18,144,28,8,4,0,33,69,3,56,158,9,3,0,0,13,18,3,8,37,23,16,3,0,35,22,3,3,61,57,19,9,0,90,104,10,59,256,24,17,3,0,43,40,3,15,106,5008,3533,1315,91
604,0,0,17,33,3,6,61,362,89,197,16,660,1540,63,165,2428,67,14,10,0,88,154,10,47,297,4,7,3,0,12,16,0,18,57,46,29,13,3,84,41,8,7,139,114,53,24,3,191,208,19,72,490,3,7,3,0,13,5,0,0,25,12990,11660,4869,300,29825,11852,970,1522,44162,12464,10481,4630,275,27842,10207,905,2052,41011,376,87,210,19,697,1795,60,187,2735,40,12,22,6,73,202,9,41,323,414,103,228,20,764,1996,70,225,3060,87,31,38,3,159,401,13,104,678,0,0,0,0,3,35,0,0,37,8,0,3,0,17,47,3,4,72,0,0,0,0,0,7,0,0,9,95,30,40,3,172,496,15,113,796,59,10,11,0,76,130,9,101,324,7,0,0,0,5,9,0,20,37,22,18,9,0,50,31,8,18,101,91,26,19,3,136,165,19,136,462,36,33,12,3,83,63,7,15,170,13099,10665,4934,306
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,6,0,31,30,4,24,87,2114,1090,650,111,3974,2766,916,1453,9106,281,108,25,3,419,323,20,1328,2099,41,16,9,11,70,155,31,130,393,30,11,7,0,44,45,6,29,127,348,129,39,19,538,531,59,1495,2620,18,21,16,0,60,40,3,41,144,10143,12976,4316,476,27912,8259,2563,5976,44706,7129,11933,3116,310,22485,3534,1220,2634,29873,636,508,305,44,1490,967,169,302,2933,564,503,190,27,1282,565,170,251,2269,1197,1007,499,66,2773,1530,337,559,5201,900,769,400,53,2124,1453,261,504,4341,553,318,115,22,999,561,191,329,2084,1524,753,189,46,2520,1427,506,824,5273,4,0,0,0,10,3,0,6,16,2984,1833,710,125,5651,3446,963,1656,11715,247,52,18,0,321,280,18,1413,2034,19,18,3,4,44,26,9,349,428,44,42,9,3,100,40,13,24,171,308,108,36,8,465,345,43,1791,2638,65,57,13,7,143,103,9,82,341,11681,14950,4371,513
702,0,0,6,3,0,0,13,567,291,226,33,1126,1153,149,566,2996,306,127,62,21,523,426,34,2811,3795,53,37,16,6,110,152,16,458,742,21,16,3,0,38,42,3,22,101,382,178,83,30,672,623,58,3286,4635,47,28,12,0,94,63,11,294,448,4947,7926,2870,390,16135,5065,958,5728,27885,3740,6315,2358,407,12825,2491,548,2413,18277,556,542,279,43,1425,986,109,452,2973,139,148,60,9,363,270,50,170,857,702,692,344,57,1786,1257,155,621,3828,194,112,71,17,399,607,90,388,1487,17,8,6,4,42,81,13,50,181,8,3,7,0,19,41,3,28,89,3,0,0,0,9,10,0,3,21,228,122,84,23,458,742,102,469,1780,224,50,18,5,301,435,17,3078,3829,62,34,8,9,119,108,4,597,827,74,103,40,0,218,105,21,82,430,365,185,69,13,633,648,42,3760,5088,80,64,23,0,172,135,11,193,505,5113,7384,2884,500
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,18,0,140,179,18,48,382,4232,1230,819,218,6505,7683,1883,2088,18158,33,9,18,4,64,123,4,133,324,0,0,0,0,0,3,0,25,37,7,6,0,0,11,10,6,6,35,39,13,24,4,75,145,10,166,393,17,10,3,3,33,17,3,6,54,34359,42976,13195,1454,91979,30249,7198,5607,135037,25336,40425,10022,866,76644,15810,3067,3594,99109,3062,2485,1505,153,7209,6050,612,827,14701,2942,2665,1240,163,7015,3276,1119,806,12215,6011,5150,2745,321,14222,9326,1734,1639,26915,1048,466,302,61,1880,2363,357,522,5122,1904,823,338,111,3171,3333,805,850,8158,2944,796,287,109,4142,4236,927,1274,10577,32,23,15,3,69,108,10,18,214,5931,2107,940,280,9259,10045,2105,2663,24069,12,9,11,0,35,87,15,59,188,0,0,0,0,0,6,0,51,63,7,17,7,0,36,12,0,4,48,19,32,24,0,67,106,15,116,300,57,38,18,0,116,126,25,29,302,37355,47747,13744,1467
