SA4_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
507,46,1756,596,90,78,430,2990,73,816,149,63,40,30,1172,1308,926,1543,68,299,48,4179,3855,345,2709,28,314,55,7307,2011,43,1274,0,81,14,3424,2687,9,1196,0,63,14,3984,1440,6,592,0,24,7,2078,489,7,186,0,21,3,709,146,3,66,0,15,3,232,62,11,32,0,3,0,112,44,3,18,0,3,0,67,25,3,13,0,0,0,40,13,5,9,0,0,0,21,51,102,18,0,9,3,185,153,263,272,39,63,38,832,12400,4313,8667,296,1012,640,27328,36,731,624,43,79,368,1886,3,1352,44,68,23,6,1508,93,1122,431,118,85,16,1859,363,557,751,77,154,25,1918,467,188,780,22,236,12,1707,1625,195,1378,25,208,27,3455,4682,89,2499,19,198,33,7517,5927,14,2341,15,149,37,8495,1778,11,670,5,42,10,2509,553,11,191,4,6,5,767,243,8,101,0,6,0,361,149,9,67,5,13,3,243,78,3,28,0
509,37,787,886,178,962,897,3741,115,515,321,70,221,17,1264,647,616,1320,80,398,15,3075,1121,92,799,12,118,11,2166,281,6,183,4,18,3,494,228,4,84,0,10,4,335,61,3,33,0,22,0,120,10,0,12,0,8,0,35,0,0,8,0,10,0,22,0,3,0,0,9,0,17,0,0,0,0,5,0,12,0,0,4,0,0,0,5,0,0,3,0,0,0,9,4,28,21,5,7,5,71,60,121,183,23,196,31,617,2572,2190,3858,382,1982,987,11969,18,323,738,92,807,738,2703,22,537,137,105,107,17,929,192,816,691,163,357,31,2247,454,452,758,69,263,10,2008,368,95,522,18,94,13,1102,869,43,514,14,80,12,1532,942,17,434,12,44,6,1450,404,3,165,3,30,0,612,55,0,30,0,11,0,97,16,0,7,0,9,0,35,4,0,10,0,9,0,22,0,0,5,0,0,0,9,0,0,3,0
510,109,749,84,1160,2670,437,5214,42,497,10,137,442,4,1128,65,704,71,114,720,15,1680,142,259,99,21,293,8,827,99,77,79,10,108,3,384,195,77,114,4,94,3,482,331,30,134,3,111,7,614,374,7,98,0,77,0,555,191,9,50,3,43,3,295,104,0,32,3,35,0,177,66,0,15,0,38,3,122,36,3,8,16,21,0,85,17,0,13,0,14,0,47,22,24,29,12,57,0,136,148,224,87,109,482,34,1087,1940,2664,909,1595,5210,524,12834,179,954,140,768,3708,493,6242,19,471,10,77,356,10,935,41,711,36,81,1213,7,2083,51,503,33,20,506,6,1119,15,173,39,18,241,6,488,51,145,63,13,187,0,462,77,133,67,11,183,4,476,141,85,104,5,131,3,479,190,38,102,3,90,0,429,193,15,76,0,53,0,336,171,8,46,0,33,0,263,86,4,44,0,30,0,170,62,0,26,0
511,56,818,390,453,1015,681,3408,72,586,118,96,261,13,1149,816,811,848,82,645,31,3241,1279,136,738,3,212,13,2379,520,32,271,4,63,0,885,648,20,194,3,42,0,909,332,3,96,0,36,6,467,146,4,56,0,56,0,264,48,3,31,0,39,3,119,15,4,6,0,28,0,53,14,0,10,0,17,0,44,5,0,11,0,20,0,43,6,0,0,0,12,0,24,15,39,27,3,44,0,132,97,204,151,70,246,38,806,4061,2655,2968,720,2736,788,13926,27,557,367,200,844,526,2519,13,555,50,85,125,5,838,122,807,371,145,447,29,1924,498,531,486,30,473,21,2041,422,150,417,14,191,8,1199,902,120,521,10,205,6,1771,1287,61,602,3,99,9,2056,1173,19,350,4,68,9,1626,295,10,109,3,37,3,465,105,4,18,0,25,0,152,25,3,12,0,28,3,75,4,0,6,0,14,0,30,7,0,11,0
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,44,2081,389,149,83,382,3129,120,779,260,131,39,30,1359,1034,1549,1603,137,172,66,4562,2069,139,2010,33,192,29,4467,844,19,923,12,66,3,1860,1212,20,942,13,64,6,2260,671,3,475,17,30,3,1201,280,12,143,7,11,5,456,82,9,55,9,12,3,163,28,3,4,0,7,0,44,0,3,11,4,0,3,16,3,0,7,0,0,0,16,0,3,0,0,0,0,6,16,72,19,7,4,0,116,89,252,185,29,40,40,628,6500,4940,7029,548,712,572,20295,26,464,351,63,64,284,1251,22,1670,95,112,32,22,1950,238,1148,622,214,76,18,2308,844,678,1102,138,125,24,2920,649,313,892,20,92,17,1981,1921,256,1535,28,165,16,3921,2590,95,1738,41,147,23,4634,1439,21,844,10,53,9,2371,396,8,176,4,12,3,604,106,9,54,3,0,3,180,31,3,9,3,3,0,51,16,10,23,0,0,0,51,4,0,3,0
602,48,1229,489,106,290,388,2549,147,563,321,67,59,16,1170,1028,669,1619,99,224,50,3688,1771,42,1289,12,117,15,3248,516,6,417,0,26,3,969,487,7,226,0,22,3,746,178,0,114,0,10,4,312,55,0,32,0,0,0,91,8,4,11,0,7,0,30,4,3,7,0,3,0,15,3,0,5,0,0,0,10,0,5,4,0,0,0,8,0,0,0,0,0,0,3,7,50,17,3,10,4,92,52,129,127,12,79,39,447,4308,2713,4668,305,844,524,13362,16,304,398,77,217,337,1349,30,985,132,67,59,17,1287,369,591,692,140,164,31,1996,1227,409,1089,67,138,27,2956,851,132,666,12,67,11,1741,1506,104,782,8,72,25,2501,1152,22,537,23,53,7,1791,336,3,119,3,5,6,475,63,0,30,0,6,0,99,16,0,3,0,3,0,20,4,3,5,0,0,3,16,0,3,5,0,0,0,8,3,0,3,0
603,3,75,246,15,180,184,705,7,28,111,8,32,0,184,136,39,404,3,57,8,640,214,0,230,0,22,3,476,56,0,44,0,3,0,103,23,3,24,0,4,0,50,11,0,11,0,3,0,20,0,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,3,0,6,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,17,3,8,46,0,43,7,113,458,156,1128,28,347,209,2327,5,26,186,7,120,152,482,6,41,39,7,17,3,122,37,46,214,9,49,7,362,153,24,294,11,45,3,531,128,9,155,15,16,3,327,170,7,133,0,20,3,336,133,0,76,0,7,0,219,26,0,16,0,3,0,46,0,0,3,0,0,0,10,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
604,44,1175,345,102,320,384,2368,147,632,257,32,76,19,1161,1164,658,1368,58,207,40,3497,1209,29,922,8,93,17,2280,266,6,160,4,21,5,461,116,10,79,0,3,3,204,23,3,26,0,0,0,49,7,0,10,3,4,0,23,0,8,3,0,3,0,10,0,0,4,0,3,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,30,13,0,3,4,61,46,105,114,14,73,27,370,3031,2650,3294,221,807,493,10498,25,314,324,59,304,266,1297,28,871,79,73,27,23,1102,370,675,604,93,134,20,1902,1007,544,878,41,135,23,2628,665,75,605,11,72,12,1436,1056,35,613,10,55,13,1792,477,8,220,16,24,0,742,78,8,32,0,8,0,131,10,0,3,0,0,0,24,3,0,4,4,0,0,16,3,0,0,0,0,0,7,0,7,0,0,0,0,13,0,0,0,0
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,39,1255,166,84,137,246,1931,11,448,33,13,29,10,553,221,476,347,44,676,8,1770,948,269,608,8,797,17,2657,655,120,428,0,63,10,1279,1159,243,616,4,96,11,2126,1354,14,487,3,57,9,1924,866,7,279,0,29,6,1190,203,5,59,0,23,3,287,67,0,15,0,14,0,98,22,3,9,0,5,0,36,8,0,3,0,7,0,16,0,0,3,0,3,0,7,19,44,22,0,8,0,85,100,193,102,16,136,27,567,5678,3081,3171,180,2071,339,14528,24,820,169,109,197,197,1517,0,393,12,13,24,4,439,18,462,126,29,86,3,720,61,238,180,21,432,3,938,84,144,203,10,517,4,960,222,123,306,3,361,5,1029,792,264,582,14,209,15,1880,2008,49,1054,13,129,20,3277,1897,17,750,5,83,17,2757,1026,4,319,3,27,9,1388,444,0,137,0,31,3,622,214,0,79,0,14,0,304,97,0,24,0
702,57,738,110,3656,1862,569,6985,23,185,23,327,249,7,808,116,243,195,266,546,7,1368,219,143,256,146,270,9,1044,193,41,153,32,46,0,475,410,65,233,32,57,6,796,274,21,139,7,41,3,479,90,3,43,3,29,0,163,18,0,25,0,30,0,77,4,0,12,0,19,0,40,0,0,5,7,13,0,28,7,3,5,0,7,0,21,0,0,0,0,8,0,10,8,10,29,3,25,0,79,37,180,114,515,492,38,1382,1448,1629,1339,4993,3693,655,13754,97,2642,134,1062,2228,586,6754,25,462,13,99,286,3,894,16,610,81,183,308,15,1204,29,289,123,53,291,9,800,57,92,99,17,190,4,458,186,90,156,15,131,9,576,322,81,193,11,96,8,708,479,50,227,3,65,11,839,379,11,124,0,46,4,563,101,3,56,3,24,0,186,51,3,17,0,15,0,90,18,0,15,0,21,0,63,8,5,7,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,35,2734,382,141,94,407,3790,13,1234,70,59,22,21,1416,160,1794,394,96,269,11,2728,633,1018,798,41,606,23,3125,640,399,779,26,100,13,1955,2868,1226,1719,28,162,19,6016,5990,259,2710,8,171,28,9166,2899,37,1255,8,80,15,4295,654,16,258,0,20,0,942,169,13,79,3,7,0,274,75,0,36,0,4,0,120,32,3,9,0,0,0,52,13,4,6,0,0,0,26,46,88,32,5,6,4,177,182,482,234,32,92,40,1073,14410,9313,8760,457,1621,580,35140,37,1137,460,96,93,321,2137,7,2212,20,77,16,18,2346,36,1861,230,120,83,11,2342,100,1157,343,64,124,16,1812,156,412,343,30,286,3,1225,378,539,555,44,383,6,1907,1476,564,1403,73,376,17,3897,7457,919,3564,27,259,33,12252,4826,85,2158,13,140,29,7241,1623,27,754,3,53,10,2468,570,13,200,4,18,0,812,223,13,103,0,6,0,357,119,4,43,0
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,56,3,26,78,3,167,0,14,3,0,8,0,25,13,59,4,0,13,6,91,6,13,12,0,15,0,50,0,3,10,0,0,0,13,3,0,7,0,0,0,7,3,0,6,0,3,0,13,0,0,11,0,0,0,18,0,0,6,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,7,8,16,0,52,28,160,70,33,138,13,447,0,40,11,31,55,14,153,0,20,0,0,7,0,31,8,37,0,0,7,0,47,4,33,3,0,0,3,43,0,6,6,0,0,0,18,3,7,6,0,9,0,25,5,3,9,0,0,0,22,0,0,7,0,3,0,6,0,0,11,0,3,0,8,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
