SA4_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
501,2544,727,224,15039,7861,4388,5683,2754,1162,21859,190,52,52,25,14,329,18406,7957,8481,3555,1422,39820,0,0,0,0,0,0,46,3,3,0,0,45,442,58,13,4,3,520,496,159,63,23,3,744,62,29,25,17,6,143,18,9,0,0,0,31,1059,255,111,44,14,1482,0,0,0,0,0,0,14,3,0,0,0,17,225,37,22,0,0,288,182,73,24,18,0,299,12,4,12,3,0,35,4,0,0,0,0,11,442,124,60,27,0,652,20,0,0,0,0,24,65,5,0,0,0,74,92,17,6,3,0,120,45,3,10,0,0,63,10,3,6,3,0,25,21,4,3,0,0,29,253,39,28,4,6,332,22,7,7,3,0,33,20183,8385,8687,3635,1440,42325,28,6,3,3,0,42,186,33,14,5,10,248,1674,373,209,55,17,2324,8707,3155,2417,668,219,15165,9272,4975,6387,3093,1299,25028,286,82,52,36,23,477,20159,8616,9081,3854
502,825,210,87,6204,5012,2507,3139,1412,644,12714,112,31,36,15,6,195,9969,3843,4055,1656,738,20261,3,0,0,0,0,3,22,0,3,0,0,29,487,26,5,0,0,517,597,140,76,15,7,827,67,18,16,9,9,121,23,0,3,0,0,25,1193,189,112,21,13,1526,0,0,0,0,0,0,18,0,0,0,0,20,198,32,11,0,0,237,314,80,40,9,3,448,23,9,3,0,4,41,9,3,0,0,0,12,569,127,52,14,5,764,6,0,0,0,0,8,41,3,0,0,0,50,75,10,0,0,0,86,35,4,7,0,0,45,8,0,0,3,0,11,3,4,0,0,0,3,173,20,3,9,0,205,12,4,0,0,0,12,11910,4179,4227,1703,753,22773,7,3,3,3,0,16,58,8,8,3,4,78,812,108,44,15,7,993,4267,1341,808,211,77,6711,5917,3101,3703,1663,821,15210,148,58,35,16,13,273,11213,4623,4598,1911
503,2519,479,88,9988,3090,2303,3958,2244,649,12250,92,28,21,4,5,149,9822,5139,6758,2776,754,25248,0,0,0,0,0,0,134,13,3,0,0,150,1024,201,53,9,5,1293,1361,567,315,72,20,2340,200,115,134,67,9,534,28,3,0,6,3,35,2750,902,506,159,38,4350,51,4,0,0,0,55,1355,155,30,0,0,1535,3105,798,263,54,8,4230,925,313,163,38,18,1450,58,28,17,12,0,110,56,6,8,0,0,70,5542,1299,478,104,31,7454,0,0,0,0,0,0,9,0,0,0,0,11,25,4,5,0,0,31,15,5,4,0,0,21,0,0,0,3,0,8,0,0,0,0,0,0,46,16,7,4,0,75,22,0,3,3,0,33,18177,7361,7754,3048,819,37157,3,0,0,0,0,6,94,13,5,0,3,118,1525,408,226,34,10,2208,4339,2135,2383,525,84,9457,3505,2546,4299,2416,597,13367,110,44,31,24,5,215,9570,5152,6938,3004
504,3553,953,366,19135,8926,6229,8315,4051,2057,29584,235,90,74,44,51,495,20758,11420,12199,5130,2494,51998,3,3,0,0,0,3,61,3,0,0,0,65,690,172,56,8,0,925,1198,584,284,79,41,2178,141,106,142,69,21,483,31,5,3,3,0,47,2122,874,486,161,66,3709,7,0,3,0,0,5,186,23,4,0,0,218,678,195,69,19,4,959,448,203,120,29,11,817,21,24,16,11,3,74,37,10,4,0,0,50,1378,451,217,59,19,2124,6,0,0,0,0,6,26,0,0,0,0,27,46,4,0,0,0,51,13,4,0,0,0,14,3,0,0,3,0,4,11,0,0,0,0,9,101,6,4,6,0,119,14,4,8,0,0,27,24372,12754,12920,5355,2576,57978,15,3,3,0,5,34,145,27,17,14,11,215,1676,421,210,45,23,2364,10053,4996,3870,977,375,20274,10380,7336,9424,4355,2448,33945,318,125,103,50,58,657,22592,12904,13625,5434
505,6380,1632,683,34837,21407,15093,21723,9579,4120,71924,410,158,145,85,78,872,42027,24030,28475,11366,4913,110814,8,5,4,0,0,21,149,14,12,0,0,178,2108,451,138,32,15,2745,5160,2100,1177,299,99,8833,563,397,536,229,122,1845,89,42,21,5,3,174,8090,3012,1887,565,243,13801,10,3,0,0,0,13,253,31,7,0,0,289,1433,311,127,20,5,1900,1061,426,227,67,32,1814,60,49,57,20,13,196,35,11,6,3,3,62,2850,829,421,120,51,4269,5,0,0,0,0,8,38,0,0,0,0,45,78,3,4,0,0,85,14,3,0,0,0,19,3,0,0,0,0,6,3,3,0,0,0,7,148,14,6,0,0,168,10,7,6,3,0,23,53121,27894,30792,12054,5211,129070,17,5,13,4,12,51,120,38,21,9,5,202,1923,395,210,60,22,2613,17566,8499,6502,1642,619,34820,23691,16865,23905,10378,4441,79277,551,255,199,90,98,1202,43873,26068,30850,12183
506,6728,1942,780,36569,16814,11628,14931,7395,4035,54805,436,169,169,90,85,949,38863,21365,22191,9525,4945,96890,9,8,0,0,0,18,139,12,7,3,0,163,1403,325,99,34,17,1873,3027,1371,794,254,82,5527,389,246,262,124,66,1087,74,23,13,13,11,136,5042,1985,1177,424,178,8803,7,0,3,0,0,12,489,81,12,0,4,596,1561,394,144,23,4,2125,1497,624,360,113,44,2635,106,71,86,40,26,318,47,26,13,8,4,94,3710,1186,616,184,76,5777,14,0,3,0,0,17,34,0,3,0,0,36,33,5,3,0,0,38,12,10,5,3,0,39,10,0,7,3,3,21,9,0,0,0,0,12,105,20,19,5,5,153,19,9,5,0,0,30,47727,24569,24003,10136,5210,111650,25,15,18,5,12,68,236,48,22,25,17,351,2647,673,339,85,41,3785,17923,9052,7131,2134,891,37134,18656,13556,17217,8405,4886,62716,538,247,198,117,120,1224,40022,23592,24921,10766
507,4869,1168,318,26938,16471,11386,15493,7060,3069,53477,341,125,94,63,35,664,33513,18452,20699,8354,3442,84464,4,0,0,0,0,4,110,5,3,0,0,121,1338,271,73,24,4,1710,1915,739,409,89,30,3178,322,209,268,116,47,959,41,18,4,0,0,62,3733,1233,754,227,80,6035,13,3,0,0,0,12,205,12,0,0,0,224,1165,241,66,20,3,1492,721,263,126,36,9,1153,53,11,23,6,7,101,23,7,3,5,0,39,2183,536,223,63,12,3023,15,3,0,0,0,24,72,3,0,0,0,72,85,9,0,0,0,94,16,9,5,0,0,34,7,0,5,0,4,17,7,0,0,0,0,10,199,27,11,3,8,245,15,7,4,3,0,29,39638,20252,21695,8657,3547,93794,20,17,11,7,3,59,202,42,31,14,3,292,2044,497,237,60,23,2868,14488,6666,5004,1167,347,27667,18473,13530,17654,7883,3448,60979,520,196,148,74,50,986,35743,20939,23086,9206
509,2429,867,314,15032,5628,2560,3142,1859,1062,14250,160,49,38,33,22,300,16809,5940,5869,2824,1433,32879,0,0,0,0,0,0,25,5,4,0,0,31,174,35,17,0,3,229,164,50,46,12,4,278,38,20,23,3,5,87,3,0,0,0,0,10,407,110,82,23,14,635,0,0,0,0,0,0,18,0,0,0,0,18,131,30,14,3,0,173,71,26,15,11,7,128,15,3,9,5,5,36,3,3,0,0,0,6,234,58,41,20,15,369,23,6,0,0,0,25,57,4,0,0,0,60,67,20,10,5,0,103,60,8,10,3,0,87,21,6,6,7,4,47,12,0,0,0,0,13,234,44,32,17,4,328,26,4,0,3,0,33,17708,6166,6019,2879,1469,34244,32,3,6,0,0,42,250,29,20,10,9,314,2207,431,207,75,30,2945,8465,2700,2241,798,312,14507,6061,2646,3237,1934,1034,14906,284,82,42,26,16,446,17307,5886,5751,2831
510,1793,660,697,7256,1027,784,1389,932,716,4842,71,27,35,25,54,209,4136,2626,3335,1677,1539,13309,3,4,0,0,0,4,62,7,3,0,0,78,284,97,25,13,5,428,246,160,82,28,26,545,22,13,44,28,25,139,11,7,4,0,5,33,642,292,163,68,59,1228,4,0,0,0,0,3,60,10,0,0,0,70,191,62,12,10,3,281,80,36,27,14,6,164,14,4,6,0,5,28,3,0,0,0,0,12,355,110,49,24,14,557,135,27,22,4,4,185,336,28,18,3,0,386,54,34,33,7,3,133,86,22,11,7,3,125,40,6,16,4,8,81,77,13,10,3,0,95,727,133,100,28,21,1010,55,21,9,5,3,93,5908,3179,3656,1813,1640,16196,19,10,3,0,0,33,129,39,16,6,4,201,577,208,112,46,53,989,2723,1667,1695,645,557,7285,1442,1137,1784,1148,743,6258,95,62,45,27,30,256,4987,3114,3662,1867
511,2247,789,438,11830,3719,2238,3021,1754,989,11717,142,49,63,43,30,325,11000,5168,5481,2635,1494,25778,4,0,0,0,0,4,43,5,0,5,0,53,263,65,35,10,9,376,290,149,93,34,26,593,48,29,34,14,13,150,20,3,3,4,4,39,663,259,169,66,56,1214,3,0,0,0,0,3,48,5,3,0,0,59,235,68,29,11,0,335,190,70,51,17,8,343,17,10,10,11,0,48,16,3,0,0,0,22,510,162,88,37,11,806,60,7,3,0,0,76,212,14,5,0,0,229,88,25,7,5,0,136,77,13,19,7,6,121,52,11,3,9,3,80,22,5,3,0,0,34,523,75,35,16,8,664,36,7,9,3,3,58,12730,5676,5784,2759,1570,28520,10,6,0,4,0,19,147,24,12,0,5,186,1020,232,142,45,26,1466,5614,2335,1959,693,360,10957,4264,2461,3099,1719,901,12448,204,61,45,38,36,390,11265,5127,5257,2494
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,5874,1665,578,29156,4554,3153,4281,2276,1150,15411,248,62,48,23,14,397,22920,11157,10579,4047,1763,50477,4,0,0,0,0,4,99,14,0,0,0,120,980,237,73,13,0,1306,338,176,113,30,7,668,34,24,43,14,17,135,14,3,3,0,0,20,1470,459,236,57,27,2253,11,0,0,0,0,8,292,30,9,0,0,326,1440,369,106,9,0,1926,314,169,102,25,9,621,34,35,34,18,18,132,32,8,8,0,0,46,2114,605,252,51,28,3050,3,0,0,0,0,3,16,0,0,0,0,24,31,10,7,7,3,57,18,21,9,4,3,56,11,7,10,7,6,35,0,0,0,0,0,5,83,38,31,12,7,178,12,7,10,0,0,30,26611,12263,11102,4175,1827,55982,31,8,7,5,0,45,259,47,24,5,7,344,4149,978,376,68,19,5589,14405,7018,5838,1623,570,29455,5073,3384,4519,2438,1148,16569,320,134,94,45,31,629,24236,11571,10865,4188
602,3890,1184,431,20184,3203,1845,2612,1537,739,9939,185,64,33,13,3,309,16839,6982,6780,2794,1193,34584,0,0,0,0,0,0,55,6,0,0,0,63,487,89,25,9,0,605,129,75,37,17,3,257,30,21,18,10,6,90,6,0,0,0,0,13,708,192,78,35,10,1027,3,0,0,0,0,8,110,10,0,0,0,129,536,91,31,3,0,663,117,43,31,8,3,195,12,4,3,6,4,31,15,8,0,0,0,25,793,163,67,11,3,1039,5,5,0,0,0,7,24,0,0,0,0,26,33,3,3,0,0,36,20,8,10,3,3,41,6,6,6,3,0,16,8,0,0,0,0,8,96,19,17,4,3,147,10,3,9,0,0,27,18447,7360,6951,2848,1211,36822,22,7,3,3,0,32,224,20,11,5,4,269,2901,558,225,61,14,3760,10088,4117,3504,1014,374,19106,3555,1990,2565,1388,746,10249,244,63,52,28,19,406,17031,6762,6365,2508
603,976,318,99,5350,879,435,521,388,247,2477,58,4,10,3,3,80,5154,1767,1647,738,370,9674,0,0,0,0,0,0,4,0,0,0,0,4,30,8,0,0,0,36,36,14,10,5,0,55,19,4,8,0,5,40,0,0,0,0,0,0,92,21,15,5,4,145,0,0,0,0,0,0,6,0,0,0,0,6,18,4,0,0,0,21,3,0,3,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,30,3,3,0,0,36,3,4,0,0,0,10,14,0,0,0,0,10,16,3,3,0,0,25,19,3,3,0,0,33,10,0,6,0,0,13,0,0,0,0,0,3,61,20,7,0,0,96,3,0,0,0,0,4,5338,1817,1675,749,372,9949,24,5,3,0,0,30,200,20,21,3,3,246,1186,239,103,29,9,1560,2947,1012,860,263,109,5191,948,468,549,353,250,2567,83,20,15,7,8,133,5393,1754,1547,654
604,3433,1013,343,17838,2422,1367,1786,1180,635,7392,156,33,26,13,7,236,14069,5583,5407,2247,1002,28313,0,0,0,0,0,0,36,3,0,0,0,38,356,61,13,3,0,429,72,27,22,7,3,126,7,3,3,11,8,32,10,0,0,0,0,18,483,92,40,14,13,638,0,0,0,0,0,0,57,3,0,0,0,63,387,68,7,0,0,461,59,30,14,4,0,106,3,5,0,3,0,17,14,0,0,0,0,18,523,109,20,10,3,660,3,4,0,0,0,5,44,0,0,0,0,47,38,16,13,0,0,65,21,10,10,0,0,44,7,0,0,3,4,13,10,0,0,0,0,10,127,29,23,7,3,191,5,3,3,0,0,13,15206,5818,5493,2279,1023,29825,6,10,9,0,0,24,176,20,18,6,0,218,2147,429,165,34,17,2788,9230,3626,2936,895,294,16975,2640,1439,1746,1047,584,7442,230,73,58,17,11,389,14426,5590,4923,1999
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2679,954,501,11057,1608,1541,2196,1335,876,7553,105,57,36,29,34,257,6778,4745,5104,2381,1463,20477,8,3,0,0,0,11,86,13,8,0,0,109,819,283,146,32,9,1282,548,306,202,59,24,1143,61,60,75,46,25,263,30,13,3,5,3,55,1552,673,433,142,59,2861,17,3,0,0,0,26,175,30,7,3,0,215,1438,554,253,75,36,2346,664,308,205,53,27,1251,27,13,17,6,3,68,33,8,12,4,0,59,2361,909,488,140,69,3974,86,14,11,3,5,116,160,15,8,0,0,178,54,16,13,3,3,91,19,12,14,3,10,55,21,9,10,14,10,60,23,3,4,0,0,30,365,71,61,20,20,538,31,14,13,3,0,60,11092,6407,6103,2695,1612,27912,26,13,9,7,10,61,245,47,28,12,6,335,577,269,136,55,39,1073,4252,2776,2569,931,466,11003,2155,1970,2807,1641,1068,9638,152,64,60,46,51,367,7403,5141,5613,2688
702,1535,823,1851,7800,629,491,689,540,998,3345,83,50,68,30,101,337,3630,2335,2524,1562,3265,13314,0,0,0,0,0,0,74,12,3,0,0,89,273,98,44,12,3,430,142,77,54,27,15,311,23,14,21,13,10,81,13,6,3,0,3,25,521,209,121,52,31,934,3,3,0,0,0,3,140,27,9,3,5,181,433,143,87,31,22,720,76,34,30,14,12,166,3,6,7,0,3,11,17,15,0,0,3,37,676,219,129,53,46,1126,70,23,8,7,17,125,141,12,11,4,12,179,82,24,16,4,9,140,55,17,13,6,10,106,28,12,7,11,6,62,50,7,0,3,3,63,414,98,66,37,54,672,49,19,10,8,6,94,5290,2882,2856,1710,3407,16135,27,8,5,4,8,49,185,38,32,14,23,285,646,227,194,151,271,1485,2059,1368,1467,782,1762,7441,690,515,697,512,843,3258,101,58,45,32,66,302,3703,2212,2446,1488
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,6842,1754,524,32138,11997,8473,11837,5665,2412,40386,204,80,58,29,22,398,28698,16976,18900,7491,2970,75029,10,3,0,5,0,12,177,21,3,0,0,199,1678,450,139,18,10,2299,3357,1694,985,264,72,6377,461,327,348,153,70,1363,51,13,14,8,0,89,5738,2505,1493,444,159,10337,22,6,3,0,0,29,1337,139,24,0,0,1494,2650,709,215,39,8,3619,668,313,160,32,12,1186,41,26,35,14,3,125,43,8,0,0,0,53,4763,1207,429,88,20,6505,0,0,0,0,0,0,16,0,0,0,0,16,21,8,3,0,0,32,9,6,3,3,0,17,4,0,0,3,0,5,0,0,0,0,0,0,53,17,3,4,0,75,16,7,8,0,0,33,39259,20707,20836,8030,3146,91979,12,10,3,3,4,36,125,52,24,12,11,227,1182,327,159,34,15,1714,13930,7466,6603,1645,556,30204,13065,9134,12998,5940,2541,43682,358,185,145,54,57,789,28666,17164,19943,7693
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
