SA4_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
301,93685,98117,191806,103356,107777,211132,109216,113876,223095,6405,6067,12473,7308,6811,14119,6860,6359,13221,14201,13530,27726,15071,14105,29183,15574,14569,30146,7030,6799,13832,7485,7214,14702,7547,7015,14560,5791,5451,11244,6149,6011,12157,6331,5989,12324,10689,11454,22144,11566,12335,23899,12096,12745,24839,13694,15212,28900,14844,16205,31057,14490,15726,30218,13747,14630,28376,15029,15996,31027,15592,16863,32454,11061,11219,22273,12730,13226,25952,13811,14726,28539,6184,6484,12670,7719,8172,15890,10285,11095,21383,3794,5124,8922,4042,5101,9144,4899,5813,10711,1098,2150,3250,1407,2607,4013,1719,2985,4703,508,775,1283,579,747,1326,591,865,1456,1320,1474,2797,1727,1913,3641,2185,2361,4541,120,112,229,125,135,254,181,131,311,72,89,164,94,102,197,99,146,247,1516,1678,3194,1949,2149,4095,2461,2641,5103,69860,73233,143095,75898,79172,155067,79192,82006,161200,18750,19834,38582,23067,24445,47513,24612,26304,50916,84786,88584,173366,93004,96626,189629,96180,99309,195482,4886,5713,10600,6539,7746,14287,8072,9553,17621,81404,85745,167149,88690,93285,181978,93631,97953,191578
302,83911,90508,174412,92920,98131,191051,100252,106264,206522,5652,5416,11063,6574,6056,12632,6777,6365,13146,10804,10366,21167,11207,10737,21949,12261,11653,23913,5826,5437,11257,6099,5696,11798,5761,5620,11375,5781,5873,11660,6564,6674,13234,7045,7097,14139,12149,12716,24863,14392,14515,28903,16190,16802,32991,12377,13292,25665,14125,14801,28923,14902,15469,30370,11425,12238,23659,12194,12849,25040,13227,13887,27109,8943,9602,18537,10026,10577,20604,10625,11529,22159,5664,6720,12382,6157,7365,13525,7481,8600,16081,4144,6136,10277,4117,5716,9833,4229,5819,10049,1159,2727,3883,1473,3144,4613,1761,3436,5195,546,794,1343,651,839,1487,762,1182,1944,1233,1360,2592,1512,1577,3088,1831,1914,3744,134,143,278,134,139,279,150,151,300,88,66,152,100,114,209,136,146,284,1447,1567,3018,1748,1823,3573,2112,2210,4326,63923,69163,133087,67719,72167,139887,70993,74609,145601,15114,16019,31135,20632,21499,42129,24072,25905,49984,72951,78206,151158,77561,81807,159370,80233,84021,164256,6943,8060,15002,11079,12335,23409,15037,16957,31992,73897,80002,153901,78754,84167,162919,84049,89080,173122
303,140847,146758,287606,154572,159513,314086,167372,173194,340569,9628,8947,18571,10317,9986,20311,11110,10569,21672,18125,17288,35408,18646,17772,36422,20070,19298,39370,10087,9725,19810,10379,10215,20592,10672,10241,20916,12738,12675,25412,14517,14075,28594,15282,14926,30212,22705,22953,45660,27193,26771,53963,30554,30830,61384,21016,22079,43101,22885,23750,46634,24577,24930,49505,18053,19633,37681,19413,20453,39866,20452,21778,42229,13996,14202,28193,15301,16115,31409,16045,17534,33576,7904,8813,16723,9044,9729,18769,10829,11865,22699,5135,7428,12557,5112,6993,12106,5601,7083,12682,1463,3030,4495,1769,3650,5422,2164,4150,6313,1578,2157,3726,1821,2398,4218,2653,3779,6435,1380,1501,2882,1630,1627,3258,1739,1792,3533,164,193,354,158,194,350,158,184,341,135,126,263,134,131,260,141,156,297,1674,1819,3496,1924,1950,3874,2039,2130,4173,92045,97408,189451,94488,98877,193363,97265,99971,197242,40376,41744,82125,52210,53836,106045,61195,64476,125675,104254,108914,213170,105987,109575,215563,105425,107387,212811,29359,31647,61012,41233,43798,85030,53475,57519,110998,117772,124844,242613,122513,128970,251478,128513,133290,261807
304,78122,83100,161221,83414,86941,170353,87361,91627,178991,4998,4534,9539,5460,4912,10371,5216,5046,10262,10655,10227,20885,11225,10496,21719,12458,11239,23693,6658,6795,13448,6790,6659,13447,6841,6918,13755,7776,7802,15578,8273,7765,16036,8295,8124,16427,10447,10758,21203,10963,11000,21967,10982,11098,22084,10919,12086,23009,11640,12768,24407,11863,13048,24914,10454,11759,22212,10852,11917,22769,11436,12475,23908,8711,8876,17586,9127,9799,18925,9027,9885,18916,4136,4551,8685,5382,5716,11098,6890,7579,14470,2573,3781,6355,2706,3599,6310,3123,3841,6968,799,1932,2730,992,2301,3295,1228,2375,3605,1177,1570,2750,1057,1386,2439,1162,1743,2912,437,469,909,565,527,1096,743,716,1459,53,53,114,72,64,131,86,76,158,27,21,47,25,33,58,44,39,79,520,545,1069,659,621,1283,868,825,1694,54828,58668,113489,57247,59650,116891,58690,60793,119486,19320,20381,39705,22980,24095,47079,25070,27155,52226,65707,69720,135428,68892,71299,140183,69790,71762,141560,8921,9866,18787,11558,12760,24316,14075,16235,30311,66952,71421,138370,70607,73635,144241,73098,76186,149282
305,101555,103460,205013,112203,111779,223980,124584,125628,250207,5466,5166,10632,5948,5672,11619,6111,5839,11952,8588,8628,17214,10026,9661,19680,11623,11148,22771,5701,6291,11994,5985,6306,12291,6545,7140,13691,11950,13106,25061,11883,12940,24821,13145,14448,27589,22519,21899,44414,26524,25233,51759,29254,28513,57771,16670,15606,32277,18327,17310,35641,19102,18699,37802,12719,12433,25151,13979,13442,27422,16244,15558,31800,9403,8968,18374,10515,10180,20693,11539,11448,22992,4657,4678,9336,5356,5284,10645,6977,7102,14081,2977,4471,7445,2716,3549,6268,2995,3477,6469,917,2198,3116,945,2194,3136,1051,2242,3291,4410,4414,8821,3948,3710,7656,4785,5361,10150,896,827,1718,911,864,1773,1127,1106,2231,109,93,200,103,81,181,93,86,181,52,71,121,57,62,120,83,71,157,1052,993,2047,1070,1005,2076,1303,1269,2572,67602,71612,139214,73379,75777,149155,78573,79678,158253,22360,22354,44720,30138,29522,59661,35584,36247,71833,79714,82583,162294,87562,88565,176126,92573,92289,184859,10865,12136,22997,16276,17142,33416,21854,23903,45755,79580,83791,163374,86618,88910,175525,93833,94890,188728
306,101905,101204,203112,111876,112557,224438,119266,120923,240190,7303,6774,14080,8390,7806,16194,7727,7186,14914,15506,14743,30250,16186,15539,31723,16877,15857,32740,6744,6438,13178,7584,7170,14752,7422,7034,14457,5825,5799,11627,5978,6291,12270,6574,6529,13106,12991,14142,27130,13286,14733,28018,14383,15707,30090,15482,16297,31782,16027,17199,33224,15080,16954,32035,15160,14938,30097,16552,16703,33258,16939,17635,34573,12036,10801,22832,14154,13367,27525,15880,15820,31700,6703,5900,12607,8677,7847,16529,11737,10804,22538,3314,3881,7201,3980,4098,8075,5215,5099,10311,832,1492,2321,1065,1806,2871,1425,2298,3722,7356,8379,15731,5663,6561,12225,6553,8118,14670,5774,6344,12118,7093,7897,14983,7276,8061,15343,1828,1982,3802,2375,2592,4967,2297,2516,4809,1134,1227,2362,1497,1662,3162,1859,1948,3809,8730,9551,18283,10966,12155,23121,11437,12522,23961,76031,74981,151008,83534,83262,166796,85500,84489,169994,16040,17463,33503,19360,21469,40827,21466,24457,45928,85546,84642,170191,93250,93407,186663,95413,95002,190417,7829,9140,16972,10422,12197,22617,12566,15051,27621,86577,86095,172669,94542,95281,189827,98910,98839,197758
307,57934,56928,114867,61682,60590,122274,63708,62579,126289,4294,3993,8289,4587,4387,8976,4237,4012,8244,9303,8660,17960,9426,8705,18130,9155,8487,17640,3908,3324,7232,4030,3742,7773,4035,3573,7607,2928,2795,5722,3201,2839,6043,3355,3174,6530,6168,6561,12735,6266,6775,13038,6869,6984,13850,7848,8083,15928,7891,8091,15981,7065,7525,14588,8133,7925,16058,8475,8291,16764,8540,8370,16907,7359,6878,14237,8169,7636,15806,8583,8319,16900,4823,4587,9409,5823,5590,11416,7245,6772,14013,2505,2905,5417,3005,3120,6120,3606,3703,7311,661,1219,1879,821,1409,2230,1025,1661,2685,268,244,506,352,268,616,321,335,656,2205,2340,4547,2680,2790,5471,3206,3321,6521,67,65,129,80,82,156,78,85,157,56,69,121,55,68,127,79,85,164,2328,2469,4799,2813,2937,5753,3363,3485,6846,51044,50013,101064,52932,52282,105209,52415,51335,103746,3427,3701,7133,4436,4638,9079,4968,5303,10265,54119,53276,107401,56151,55720,111864,55834,55157,110994,1166,1225,2392,1736,1764,3497,2285,2329,4616,53371,52677,106050,55243,54834,110081,55769,55029,110798
308,99013,94891,193900,108166,103180,211343,112288,108627,220912,7145,6698,13842,8282,7821,16103,8018,7793,15807,15814,14869,30675,15892,14883,30777,16516,15464,31981,7270,6683,13956,7839,7052,14891,7277,6846,14123,6474,6073,12550,6932,6348,13276,6941,6539,13476,12590,12528,25124,14411,13995,28404,14999,15043,30046,14514,14352,28865,14991,14632,29626,14723,14331,29052,14436,13208,27641,15553,14850,30397,15811,15154,30962,10678,9429,20102,12636,11048,23689,13982,12632,26615,6160,5879,12037,7180,6890,14062,8735,8267,16999,3194,3689,6885,3580,4009,7588,4090,4610,8700,735,1490,2225,869,1663,2529,1202,1960,3161,944,899,1847,766,738,1509,995,837,1831,3870,3977,7850,4497,4685,9185,5531,5682,11215,340,251,587,342,313,660,314,281,599,290,282,570,361,324,688,439,418,862,4492,4506,9000,5201,5327,10528,6290,6385,12672,83065,80796,163858,88392,85712,174105,89593,87520,177115,8208,7793,15997,10990,10579,21565,12135,12158,24294,89487,87514,177004,95411,92927,188337,96402,94887,191286,2485,2369,4855,4299,4201,8507,5737,5747,11483,87024,85366,172390,92599,90659,183260,95711,94056,189763
309,219427,226761,446185,248045,259600,507641,277160,292835,569997,13300,12621,25917,16365,15485,31850,17138,16492,33630,28799,27454,56256,31989,30541,62533,35843,33991,69829,14968,14258,29224,16712,16086,32805,17701,17333,35031,15464,15280,30743,17026,17871,34900,18611,19170,37774,30357,30675,61030,34051,35344,69396,37585,39888,77481,31523,33729,65254,36024,38019,74040,37858,40563,78423,29223,31739,60965,32814,35871,68679,37138,40177,77318,26399,27151,53547,28925,31003,59934,31290,35028,66311,16395,16721,33113,20132,21017,41148,26511,28220,54729,10260,12480,22740,10453,12441,22895,13041,14572,27614,2740,4664,7405,3545,5917,9466,4457,7405,11859,6916,7366,14274,5862,6751,12611,7724,9331,17061,2019,2069,4087,2797,2855,5658,4222,4468,8687,207,182,391,227,202,430,242,214,460,76,112,189,125,139,259,165,186,357,2306,2360,4663,3147,3204,6350,4633,4871,9501,144835,150293,295124,162462,169630,332087,178752,186010,364761,54086,57898,111984,67842,73272,141114,76133,84177,160312,183753,190766,374518,207890,216892,424784,224678,234618,459299,17709,20411,38121,23700,27548,51256,31698,37117,68814,175299,183969,359269,195994,207255,403250,216870,228930,445795
310,120436,121272,241707,140754,141039,281788,160806,162258,323069,9420,9021,18437,11761,11302,23066,12866,12151,25015,19744,18874,38612,21823,20375,42195,24466,23297,47758,9069,8464,17537,10559,10125,20687,11409,10634,22040,8045,7858,15906,9698,9467,19169,11285,11074,22352,15884,16587,32472,19592,20020,39618,23079,24293,47373,18151,18710,36863,20149,20672,40828,21763,22070,43836,16052,15838,31887,18561,18502,37067,20748,21267,42017,12383,12126,24503,14449,14312,28759,16882,16998,33882,7059,7238,14296,8852,9007,17856,11430,11795,23230,3727,4657,8386,4133,5035,9170,5336,6115,11449,907,1909,2813,1173,2205,3383,1548,2567,4113,576,674,1252,582,698,1280,837,1117,1950,3345,3367,6711,4487,4492,8986,5987,5760,11747,282,231,516,304,250,554,356,270,625,195,199,393,215,235,458,300,306,608,3821,3795,7618,5015,4976,9994,6648,6342,12985,90311,90991,181309,103101,103077,206178,113330,112629,225959,22298,22797,45097,29671,30647,60315,35635,37571,73205,100064,102066,202136,113499,115410,228911,122833,124726,247560,12160,13088,25249,17678,19004,36682,23962,26193,50154,103077,105672,208747,117029,119781,236810,130309,133239,263549
311,129998,131740,261739,144051,146383,290428,156731,160571,317296,10090,9635,19732,12061,11508,23567,12128,11762,23892,21993,21010,43000,22413,21310,43719,24245,23164,47407,10712,10221,20931,11638,10890,22528,11479,10842,22321,9113,9158,18271,10114,10046,20155,11072,10671,21741,17382,18335,35717,19629,20486,40116,21452,22644,44097,18735,20080,38817,20190,21413,41604,21062,21926,42990,17579,18502,36082,18563,19683,38249,19844,21108,40948,14280,13660,27939,15781,16344,32121,16853,17936,34791,6510,6233,12745,9108,8677,17788,12362,12726,25090,2930,3573,6499,3575,4239,7810,4836,5501,10337,665,1335,2008,980,1795,2774,1392,2288,3680,653,898,1553,595,856,1456,816,1184,1995,2656,2954,5604,3465,3753,7225,4502,4778,9284,297,280,575,344,339,680,324,339,664,166,190,354,235,245,478,288,307,591,3119,3421,6533,4047,4338,8381,5121,5419,10541,91366,92396,183761,99379,100633,200012,104729,106088,210818,29577,30608,60186,36152,37835,73987,41085,43331,84415,109926,111515,221441,119189,120843,240034,123020,125448,248473,12438,13282,25712,17194,18597,35797,23632,25071,48706,108402,111004,219408,117850,120747,238596,124909,128412,253320
312,77975,72202,150171,87328,79480,166813,87173,82515,169688,5404,5051,10458,6402,6029,12433,6055,5746,11800,11615,10762,22379,11986,11139,23124,12039,11339,23382,5130,4738,9873,5650,5044,10696,5135,4814,9955,5147,4746,9896,5758,5172,10929,5083,5033,10115,10833,9996,20829,12840,11671,24506,12448,12258,24705,12275,11554,23833,13223,11828,25050,11975,11278,23252,11838,10519,22350,13293,11705,25001,12677,11667,24347,8552,7217,15772,9951,8389,18337,11145,9815,20965,4377,4042,8422,5229,4658,9890,6824,6096,12926,2297,2586,4881,2399,2754,5159,2951,3130,6078,499,992,1485,604,1089,1690,830,1336,2162,1758,1833,3594,1276,1250,2521,1742,2303,4040,1741,1742,3489,2247,2217,4463,2741,2882,5622,648,674,1323,733,753,1485,735,788,1515,332,334,665,459,439,897,542,604,1148,2723,2754,5481,3435,3411,6849,4023,4271,8289,62071,58927,120997,68751,64882,133632,66931,64139,131072,7391,7332,14718,10095,9823,19915,9963,10794,20759,68259,65115,133374,75790,71660,147447,73306,70695,143999,2172,2240,4410,3656,3728,7379,4356,5001,9358,66212,63356,129564,73068,69357,142429,72533,70131,142667
313,92385,95469,187850,105646,110104,215751,115312,120771,236091,6256,5841,12103,7691,7329,15021,7201,6887,14084,14272,13528,27803,15338,14543,29882,16173,15322,31490,6712,6347,13056,7745,7325,15064,7645,7305,14947,5271,5070,10345,6160,6115,12275,6910,6728,13644,10155,10621,20776,11704,12636,24336,12914,13505,26424,12566,13739,26297,13975,15172,29144,13907,15017,28922,12341,12981,25323,13871,14612,28480,15283,16372,31653,11500,11884,23383,13036,13994,27027,14148,15615,29763,7549,7945,15496,9605,10029,19636,12863,13753,26616,4649,5428,10079,5049,5832,10881,6225,7039,13265,1115,2083,3195,1484,2514,4001,2054,3226,5282,526,628,1154,560,755,1311,871,1328,2201,1832,1814,3647,2630,2686,5318,3863,3944,7805,177,122,299,213,176,387,213,215,425,93,102,193,155,161,310,221,196,415,2102,2039,4146,2993,3020,6016,4299,4356,8651,71435,73574,145013,80325,83472,163791,86594,89022,175620,15182,16025,31210,18711,20369,39079,20379,22765,43143,83572,86969,170544,94415,98943,193359,100802,105218,206017,3337,4040,7375,4809,5709,10518,6074,7484,13558,80074,84029,164098,89875,95023,184902,97548,102545,200091
314,69827,71310,141143,82642,84787,167430,95814,99151,194969,5580,5323,10901,7021,6457,13478,7575,7067,14644,11871,11183,23055,13033,12547,25572,15352,14604,29953,5346,5055,10407,6170,6062,12227,6618,6354,12975,4057,4008,8071,5147,5021,10162,6161,6153,12320,9265,10094,19358,10574,11377,21952,12539,13735,26275,11273,12083,23359,13312,14020,27330,14202,15181,29382,9785,10168,19950,11303,11909,23214,13166,13776,26944,7654,7625,15284,8850,9208,18059,9797,10376,20170,3178,3104,6288,4889,4805,9694,7017,7544,14554,1437,1890,3328,1810,2277,4084,2621,2960,5577,378,767,1145,542,1109,1653,759,1407,2169,286,424,713,290,453,744,447,676,1124,816,851,1667,1128,1179,2305,1754,1937,3691,72,74,146,80,82,161,99,105,206,45,33,81,74,68,140,100,108,205,937,962,1895,1278,1335,2608,1957,2152,4109,54959,56545,111504,63172,65368,128539,71116,73524,144639,11778,11757,23538,16564,16780,33344,20131,21069,41203,64578,65790,130375,75299,77145,152440,83899,86189,170090,2857,3289,6149,4778,5405,10184,7553,8698,16253,62244,63935,126174,72096,74559,146649,82295,85234,167529
315,41130,37392,78520,43831,39088,82926,41464,38235,79700,3642,3538,7175,3781,3523,7300,3405,3163,6569,6815,6266,13086,6540,6313,12854,6162,5926,12088,2668,2397,5067,2845,2396,5250,2537,2261,4799,2850,2762,5608,3118,2816,5934,2878,2730,5607,5917,5784,11704,6456,6086,12543,6121,6022,12140,6179,5650,11833,6266,5589,11854,5275,4930,10202,5512,4771,10280,6079,5275,11351,5526,5179,10707,4209,3288,7496,4798,3753,8552,5007,4220,9231,2128,1678,3808,2643,2014,4659,3069,2423,5489,1014,939,1952,1068,1010,2073,1192,1009,2197,186,319,510,233,314,547,288,372,663,430,440,871,548,618,1166,470,546,1019,7094,7364,14453,7734,7950,15675,7799,7834,15634,3376,3283,6652,3282,3209,6484,3564,3455,7025,1319,1319,2641,1439,1416,2853,1975,1926,3904,11787,11962,23750,12444,12574,25016,13345,13218,26560,34683,31854,66537,35638,32701,68335,33680,30871,64552,2801,2624,5422,4057,3364,7418,3573,3632,7204,30986,28505,59488,31705,29040,60746,29138,27111,56253,5936,5997,11931,7072,7073,14140,7164,7456,14620,35797,33359,69157,36823,34226,71052,34922,32989,67916
316,134549,141713,276263,148643,158266,306909,167304,179214,346522,8266,7637,15903,9176,8570,17747,9077,8747,17827,19437,18579,38012,20701,19629,40331,22650,21349,44002,9283,8763,18043,9891,9599,19491,10386,10156,20537,7014,6892,13910,7517,7283,14797,8587,8567,17161,14125,15004,29132,14602,15874,30475,16875,18208,35083,18204,21090,39293,19810,22232,42046,20690,22537,43230,19294,21191,40488,21006,23656,44664,22871,26210,49081,17510,18264,35777,19840,21702,41535,22209,24913,47115,12163,12503,24668,15107,15986,31096,20076,21438,41517,7374,8558,15935,8329,9374,17703,10388,11502,21891,1873,3231,5103,2659,4367,7030,3501,5580,9082,3097,3598,6702,2912,3392,6304,3188,4002,7191,1465,1474,2939,2050,2095,4143,2966,2931,5901,130,114,242,136,117,253,178,166,340,84,82,172,92,98,196,132,126,257,1674,1675,3353,2283,2308,4588,3272,3228,6502,101615,107222,208842,111913,119045,230951,124002,131496,255500,24097,25886,49981,28852,31930,60780,32313,36512,68824,122994,129777,252770,136123,145207,281334,149438,159285,308716,4290,5166,9451,5642,6953,12590,7700,9780,17477,116502,123814,240310,128688,138230,266919,143811,154109,297922
317,62906,67000,129911,67840,72381,140220,72238,77279,149512,4529,4377,8903,5159,5015,10176,4919,4678,9596,9845,9545,19392,10170,9788,19962,10379,10298,20682,5108,5266,10370,5312,5311,10621,5152,5088,10243,4757,4742,9499,4532,4739,9267,5076,5039,10112,7734,7946,15678,8501,8716,17217,9595,9842,19438,8343,9210,17556,8704,9459,18168,8649,9266,17921,8289,8925,17210,8856,9602,18464,8996,9897,18886,6655,7040,13693,7558,8125,15684,8323,9142,17456,4277,4750,9024,5216,5812,11024,6490,7385,13880,2666,3672,6338,2912,3973,6891,3472,4400,7870,697,1538,2239,921,1836,2757,1197,2231,3431,459,490,946,400,474,872,423,612,1031,1639,1711,3347,2151,2294,4443,2637,2783,5419,80,88,169,74,96,163,75,107,179,60,67,133,52,76,127,87,90,177,1775,1866,3643,2274,2458,4734,2808,2976,5779,53054,57151,110209,56472,60615,117085,57711,62066,119778,6183,6363,12544,7814,8142,15956,9374,9811,19190,57208,61801,119008,60802,65439,126242,61812,66536,128349,2580,2461,5037,3781,3880,7665,5599,5738,11340,56357,60954,117312,60282,65015,125300,62521,67479,129998
318,98927,97744,196672,109044,108855,217896,114674,114358,229031,6879,6715,13596,7928,7718,15649,7785,7179,14962,15249,14119,29366,15542,14794,30339,15743,15072,30815,7603,7299,14902,8559,8042,16595,8305,7744,16050,7738,7363,15096,8409,8191,16599,9342,8551,17890,13768,13750,27519,14888,15248,30134,15814,15963,31772,14154,14467,28620,15178,15569,30746,14466,15064,29533,13418,13106,26524,14742,14772,29511,14838,15350,30186,10342,9585,19926,12177,11484,23659,13261,13232,26487,5833,5802,11632,7189,7006,14196,9509,9173,18684,3162,4029,7197,3501,4222,7722,4312,4945,9253,791,1505,2294,939,1816,2758,1295,2101,3396,1140,1229,2368,1038,1165,2209,1025,1374,2395,4719,4968,9683,5821,5897,11719,6851,6812,13665,942,887,1832,979,970,1946,1045,1087,2134,678,710,1385,878,867,1743,1091,1121,2209,6339,6565,12902,7680,7732,15413,8987,9020,18008,81632,81183,162819,88500,88921,177419,91320,90784,182107,10615,10653,21270,12934,13654,26584,13732,15030,28766,88217,87860,176073,95253,96140,191391,97660,98114,195766,4724,5115,9838,6157,6902,13058,7358,8339,15694,88193,87999,176196,94951,96243,191192,98988,99631,198616
319,123504,126031,249530,134785,138484,273266,142159,145725,287883,7631,7322,14951,8760,8048,16807,7648,7218,14865,18703,17791,36492,19017,18272,37288,18644,17437,36083,8099,7549,15645,8873,8299,17172,8508,7987,16492,5742,5659,11402,5996,6058,12054,6743,6453,13195,11436,12461,23898,11883,13119,25000,12822,13738,26563,15379,17221,32606,15505,17330,32829,14530,15933,30467,17225,18078,35306,18151,19723,37875,18236,19751,37987,17911,17688,35603,19711,20390,40100,20706,22200,42907,12930,11995,24925,16600,15592,32190,21125,20550,41675,6803,7406,14213,8089,8280,16371,10357,10342,20703,1641,2855,4500,2193,3379,5573,2842,4111,6953,1472,1694,3159,1478,1598,3075,1526,1958,3486,3555,3713,7269,4878,4982,9859,6108,6102,12205,250,217,462,256,233,487,287,251,535,235,220,458,257,235,492,332,321,653,4037,4146,8186,5389,5450,10844,6726,6669,13394,102313,104302,206615,111218,114175,225392,113520,115430,228947,13407,14191,27595,15779,17025,32803,16295,18262,34557,114197,117199,231397,123638,127784,251427,125980,129667,255645,2940,3407,6342,3929,4501,8431,4458,5546,10001,111160,114486,225649,120792,125213,246009,124426,128492,252917
