SA4_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
407,23926,495,543,749,8,25729,20253,228,189,182,8,20869,3936,386,1123,24,0,5473,2072,951,497,5,3,3528,3939,170,422,125,0,4645,247,97,201,3,0,551,1381,61,145,244,3,1836,776,53,66,33,0,927,12357,1720,2446,435,11,16962,581,220,160,39,4,1007,3356,246,376,237,3,4228,60484,2910,3726,1645,28,68790,25098,670,407,573,30,26776,21834,304,199,78,24,22439,5409,659,1095,24,4,7187,2110,707,417,0,0,3228,4511,260,377,77,13,5228,294,128,195,3,0,621,1339,75,115,213,7,1758,644,35,41,19,0,744,14304,1855,2240,336,30,18769,915,258,97,29,8,1312,3144,285,274,284,31,4014,65294,3382,3213,1303,118,73310,26141,712,233,575,153,27808,22270,406,109,112,108,23016,6217,1163,907,24,39,8351,1527,940,275,0,3,2749,4737,299,221,56,48,5349,274,236,78,0,0,586,1264,107,65,187,62,1684,573,65,29,15,5,694,14588,2808,1579,277,157,19409,874,307
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,15386,617,292,489,38,16813,16980,416,159,129,9,17691,4261,601,391,14,3,5264,1136,453,339,5,0,1937,3903,376,254,41,0,4567,68,111,41,0,0,226,647,52,33,225,5,962,482,44,30,17,0,567,10486,1637,1082,307,12,13527,326,115,86,15,0,543,2697,285,234,268,5,3482,45876,3068,1850,1200,58,52052,17079,790,262,522,32,18691,20354,366,137,83,8,20955,5998,797,529,9,5,7333,1256,634,329,0,0,2221,4586,379,258,62,7,5290,68,130,71,0,4,275,760,59,80,233,10,1147,465,22,29,21,0,545,13137,2020,1295,324,23,16808,346,241,61,38,0,681,2827,283,173,325,5,3610,53756,3705,1925,1294,75,60745,19080,908,187,701,83,20959,23045,592,65,107,82,23889,6158,1149,317,9,15,7650,1088,916,157,0,3,2170,4721,473,95,42,30,5376,80,111,137,3,0,338,652,88,26,227,32,1017,415,53,18,14,7,511,13113,2801,756,296,98,17059,435,184
502,7675,736,408,268,3,9094,7593,314,118,26,4,8055,2505,343,365,6,0,3220,315,143,195,0,0,651,1713,215,157,21,0,2102,33,24,19,0,0,78,154,29,18,94,0,290,148,17,12,6,0,187,4864,775,770,126,0,6541,289,230,127,3,10,662,1647,213,184,78,0,2126,22076,2266,1607,493,22,26478,8590,805,296,361,9,10057,9805,314,183,28,3,10335,3850,705,464,6,3,5035,369,374,118,0,0,864,2201,322,176,16,3,2717,75,57,74,0,0,202,205,63,22,83,0,379,171,28,16,3,0,224,6875,1561,876,105,7,9425,367,429,201,9,0,1000,1560,318,199,87,0,2162,27195,3430,1747,586,23,32975,9703,1464,254,275,25,11719,12577,545,144,23,27,13315,3984,932,229,8,9,5164,368,450,60,0,0,881,2268,374,112,12,3,2767,80,69,84,0,0,227,201,49,25,72,3,351,123,27,17,3,0,171,7023,1904,519,97,25,9561,371,346
503,13870,1954,2130,12,27,17993,11258,2057,2521,25,15,15871,3358,1867,5742,22,14,11002,238,419,1022,0,0,1687,2586,990,2520,20,3,6118,39,48,223,0,0,315,281,83,233,0,0,599,245,65,153,3,0,468,6754,3474,9896,50,18,20193,159,236,410,0,0,802,2291,948,3322,238,6,6809,34331,8660,18282,328,75,61670,14231,2175,2311,24,18,18752,11546,2030,3425,44,3,17056,3657,2237,8138,37,22,14089,196,571,1096,0,0,1859,2806,1168,2976,27,8,6978,44,100,262,0,4,406,288,92,393,4,8,783,187,73,155,3,11,425,7176,4233,13013,73,41,24547,196,246,461,3,0,909,1647,830,2856,217,3,5554,34798,9518,22070,360,68,66817,13957,2770,2669,25,40,19461,11902,2755,3943,30,35,18661,3387,2680,9486,43,41,15635,152,543,1086,4,5,1791,2237,1178,2732,15,21,6191,36,93,288,0,3,424,201,92,336,0,8,643,132,77,116,3,6,333,6151,4659,14053,66,92,25015,181,112
504,19237,1288,734,294,5,21564,28283,1639,825,39,0,30793,4554,1017,1123,6,0,6697,1322,784,610,0,0,2719,4495,716,741,13,0,5967,93,112,49,0,0,252,384,49,80,58,0,574,344,45,53,3,0,453,11181,2726,2660,81,0,16652,253,120,53,15,0,442,3733,539,715,70,0,5055,62689,6318,4986,498,8,74506,20358,1401,742,224,21,22743,31402,1995,986,21,16,34415,5575,1597,1405,3,6,8590,1271,896,754,0,0,2918,4970,908,771,10,8,6668,155,127,76,0,0,362,560,100,91,38,16,797,298,61,55,6,0,412,12822,3689,3148,55,27,19755,313,121,70,11,0,511,3619,602,587,142,6,4954,68514,7808,5533,456,65,82383,21129,2072,296,216,43,23753,36814,3627,600,49,69,41166,6576,2783,1150,3,27,10545,1077,1346,309,0,4,2739,4778,1229,409,17,24,6461,125,181,30,3,5,345,462,134,53,40,8,696,268,81,22,0,0,367,13284,5761,1968,64,68,21151,299,206
505,39772,5715,1423,444,22,47371,56782,6154,1535,85,33,64585,10165,3838,2070,16,17,16105,2029,1539,1038,8,0,4603,8976,2990,1174,44,13,13197,115,204,214,3,5,538,736,252,118,141,0,1250,552,199,79,3,0,825,22562,9019,4686,220,39,36527,574,763,262,10,13,1623,6631,1999,1225,66,18,9929,126326,23636,9121,826,117,160035,42894,5406,1778,462,13,50554,64305,7963,2036,22,12,74344,13234,5253,2988,5,8,21491,2142,1957,870,0,0,4972,9986,3280,1496,28,3,14795,125,265,198,0,0,596,913,294,164,109,5,1477,515,157,56,4,0,733,26914,11207,5771,143,19,44051,780,759,351,11,0,1898,6350,2003,1363,95,3,9815,141238,27333,11306,736,43,180667,44243,7762,975,314,31,53326,70861,12346,1074,37,122,84445,14810,8655,2166,10,52,25695,1621,2711,434,0,9,4780,9057,4180,722,24,33,14022,171,362,88,3,0,623,858,388,74,51,17,1383,461,202,31,3,3,698,26975,16496,3522,90,111,47199,720,989
506,36327,3500,1795,378,10,42005,50394,3369,1675,60,11,55508,10292,3162,3217,29,10,16710,2597,1648,1230,0,0,5486,8828,2017,1572,39,3,12461,166,254,352,0,0,775,612,179,171,120,0,1075,665,169,121,18,0,976,23161,7434,6678,199,13,37485,462,486,460,3,0,1405,6886,1462,1805,110,3,10261,117230,16249,12408,751,35,146675,38817,3492,1924,253,19,44499,56256,4091,2219,57,20,62644,12452,4102,4357,17,13,20947,2815,1469,1501,0,3,5793,10390,2262,1691,30,14,14387,194,232,400,3,0,829,956,228,207,139,4,1536,625,136,98,7,0,871,27435,8439,8257,193,30,44351,768,622,518,3,7,1923,7054,1551,1592,69,8,10270,130329,18193,14509,576,81,163695,40037,4874,996,228,69,46210,63503,6646,1542,77,96,71868,14459,7067,3270,24,105,24927,2542,2184,578,0,9,5314,9898,3086,969,33,59,14042,245,433,158,3,8,852,1032,314,91,113,25,1580,531,188,35,8,5,762,28713,13272,5096,186,213,47480,843,847
507,31556,3220,1311,588,7,36686,40540,2407,939,63,0,43949,8690,2047,1644,15,0,12400,1912,1259,1137,0,4,4313,6425,1355,850,40,0,8667,75,87,130,3,6,296,691,121,94,110,0,1012,438,115,80,6,0,640,18224,4986,3939,173,10,27328,405,223,324,18,4,968,6064,1034,1079,133,4,8316,96787,11868,7596,972,30,117249,33831,3191,1415,478,24,38932,47759,2835,1313,40,15,51958,11675,2400,2364,19,7,16466,1986,1503,1128,3,3,4627,7799,1438,1080,21,7,10344,135,147,159,0,0,442,923,161,147,94,0,1333,464,78,66,8,0,621,22980,5725,4942,154,22,33829,493,328,285,15,3,1121,5271,962,963,217,3,7412,110323,13041,8918,901,68,133251,34923,4847,901,323,62,41053,55000,4783,1190,86,140,61200,13547,4014,2104,25,56,19739,1798,1901,651,4,9,4359,7456,1870,636,34,27,10019,137,182,117,3,3,439,946,207,83,76,18,1324,386,108,45,3,0,547,24268,8276,3638,145,114,36434,494,552
509,17960,368,184,474,5,19000,12701,232,58,146,3,13144,2206,149,207,6,0,2572,1431,367,387,6,0,2190,3569,138,104,50,4,3858,167,77,128,0,0,382,1654,78,76,168,0,1982,891,33,32,24,0,987,9919,848,937,262,5,11969,406,59,37,31,0,538,2718,151,150,236,9,3264,43714,1661,1365,1150,20,47915,18401,263,160,592,34,19447,13991,127,62,118,11,14316,2938,261,186,12,3,3406,1603,496,346,5,7,2442,3973,112,110,74,6,4277,154,150,185,3,0,501,1735,93,85,161,8,2086,761,41,39,27,3,863,11165,1155,949,283,24,13573,436,70,55,31,7,596,2463,132,127,205,10,2943,46455,1750,1353,1225,89,50871,18939,315,38,552,166,20007,14690,96,15,105,104,15010,3030,298,82,11,13,3422,1588,470,103,7,7,2185,4270,148,26,45,36,4534,190,223,62,20,5,499,1664,133,31,145,55,2022,677,31,14,10,3,738,11424,1306,313,245,117,13399,499,96
510,1473,187,42,3656,16,5365,3548,354,124,248,3,4277,1305,308,275,49,0,1940,1924,594,130,12,3,2664,581,98,69,167,0,909,1494,8,4,87,3,1595,3567,539,325,777,3,5210,322,57,37,109,3,524,9195,1602,837,1199,8,12834,162,13,16,148,0,339,2574,733,296,1565,8,5174,16955,2882,1308,6818,36,27995,1621,88,72,4124,370,6270,2852,180,86,339,41,3498,1682,396,265,82,14,2429,2735,533,207,29,32,3546,730,88,92,225,25,1164,978,8,20,50,7,1065,5654,873,591,800,93,8010,378,39,48,111,22,597,12159,1948,1224,1292,193,16818,232,32,29,240,54,594,2648,591,381,1350,67,5032,19515,2830,1791,7347,731,32210,1637,68,41,3801,71,5620,2967,128,66,248,26,3437,3236,596,626,56,21,4526,3553,512,170,19,36,4290,903,85,74,161,19,1240,477,19,20,15,10,542,5865,760,455,628,99,7811,372,36,35,69,25,535,14397,2017,1381,942,206,18941,217,13
511,9115,393,251,2887,3,12650,11503,380,167,185,0,12240,2726,619,676,33,3,4061,1602,460,579,12,4,2655,2313,254,264,134,3,2968,560,34,110,16,0,720,1648,163,200,726,3,2736,628,42,45,71,0,788,9478,1573,1877,994,10,13926,258,19,28,89,0,395,2733,339,390,712,36,4205,33086,2698,2714,4864,55,43411,9902,357,227,3502,195,14179,12086,342,196,205,33,12856,3675,653,718,24,9,5082,2031,583,373,3,4,2998,2938,225,242,143,17,3565,333,93,80,17,5,529,1891,187,184,696,29,2982,514,42,37,62,18,666,11385,1781,1638,947,84,15828,287,19,18,101,24,454,2819,443,307,854,49,4469,36478,2938,2384,5604,380,47788,10161,514,61,2971,265,13976,12428,469,48,226,62,13231,3746,1239,256,20,20,5280,1960,703,184,22,17,2885,3026,391,109,101,31,3652,193,120,44,8,3,361,1634,237,85,502,83,2539,412,52,12,47,12,528,10971,2737,687,689,170,15256,235,62
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,24667,987,1501,116,6,27277,25637,756,806,81,6,27292,3695,889,1891,31,0,6500,3015,778,1144,3,0,4940,4476,795,1673,87,0,7029,204,109,226,4,0,548,418,70,202,28,0,712,386,53,122,9,0,572,12197,2684,5257,159,6,20295,330,71,127,10,0,525,3269,412,882,91,3,4657,66096,4913,8568,455,18,80048,25381,1045,1440,114,14,27997,27564,979,1008,72,9,29637,4889,1200,2265,52,15,8418,2893,702,1313,0,0,4901,4931,912,1742,101,13,7694,227,131,318,0,0,675,500,72,235,32,0,838,318,41,98,12,0,467,13757,3057,5967,191,30,23000,361,133,158,3,3,652,2867,365,737,76,3,4048,69920,5584,9310,464,59,85333,26567,833,964,132,43,28534,28601,735,813,72,55,30285,6732,1333,2554,45,34,10700,2771,789,947,0,3,4509,5326,775,1373,68,50,7595,341,226,242,0,0,811,465,97,142,43,13,757,326,47,58,6,0,447,15962,3275,5317,168,100,24820,484,135
602,18661,354,666,159,0,19838,16179,201,248,63,3,16698,2914,305,1049,38,0,4308,1575,252,891,0,0,2713,3606,243,757,61,0,4668,160,68,73,0,0,305,599,47,126,64,0,844,417,23,66,14,0,524,9277,936,2968,178,0,13362,345,19,91,10,0,471,2468,128,399,59,0,3053,46924,1642,4371,473,7,53420,18876,545,547,151,16,20143,17176,342,302,60,7,17881,3945,673,1018,33,0,5677,1641,516,518,0,0,2676,3613,380,565,63,3,4627,164,109,141,9,6,429,629,85,115,53,0,883,404,38,50,13,0,506,10402,1802,2407,175,13,14803,309,51,109,5,0,475,2087,219,252,81,5,2643,48848,2964,3626,474,38,55944,18968,591,432,166,79,20241,16818,391,248,65,59,17576,4701,801,1119,34,31,6686,1325,520,488,4,3,2341,3631,429,512,42,30,4638,209,237,127,0,0,575,600,109,85,47,9,852,341,40,32,11,6,428,10806,2130,2362,140,81,15518,401,98
603,5752,16,29,135,0,5934,4208,5,7,64,0,4291,418,17,22,4,0,458,106,11,34,0,0,156,1033,3,56,32,0,1128,5,0,23,0,0,28,307,0,15,36,0,347,186,3,8,15,0,209,2055,40,149,83,0,2327,101,0,5,4,0,114,670,13,16,44,0,740,12792,64,207,337,3,13407,5888,91,22,109,3,6110,4822,39,11,54,4,4928,647,16,9,7,0,688,108,23,36,0,0,164,1094,33,24,25,0,1171,23,25,13,0,0,55,275,27,21,23,0,342,151,13,4,9,0,175,2297,133,111,63,0,2601,122,3,3,3,0,133,603,21,12,34,0,666,13734,283,154,264,9,14443,6285,37,13,94,38,6461,4965,13,0,48,33,5070,652,34,14,10,4,713,100,16,36,0,0,146,1188,18,23,30,14,1277,30,10,17,0,0,58,241,5,9,24,7,283,161,4,9,4,0,188,2382,85,106,64,20,2661,134,3
604,15398,275,558,211,3,16443,12503,75,140,79,0,12802,2245,194,578,21,0,3031,1602,306,739,0,0,2650,2639,154,444,51,0,3294,88,32,100,0,0,221,542,31,141,93,0,807,355,30,93,12,0,493,7477,754,2093,181,0,10498,218,23,89,12,0,342,1633,111,272,99,0,2112,37228,1237,3158,570,3,42200,15350,405,420,182,5,16365,13509,130,120,59,7,13828,2903,302,583,21,0,3804,1621,562,473,0,0,2659,2914,250,284,53,3,3504,131,76,120,6,0,329,605,69,124,66,0,868,293,36,46,13,0,382,8466,1294,1630,149,10,11545,243,25,40,11,0,325,1619,173,212,84,3,2097,39191,2029,2428,490,25,44162,15363,503,101,169,45,16177,13410,146,43,41,45,13683,3538,671,211,18,14,4446,1555,734,86,0,4,2378,3140,356,97,30,17,3641,254,134,62,4,0,453,585,78,49,76,14,806,273,45,22,9,0,344,9355,2019,511,135,49,12068,240,55
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,4934,396,602,1354,3,7294,11170,1017,1414,138,13,13744,2194,899,2559,17,9,5678,1583,693,797,7,0,3081,1557,490,1027,88,9,3171,137,16,27,3,0,180,1392,130,355,204,0,2071,207,38,63,29,0,339,7073,2270,4826,345,12,14528,84,8,30,42,0,157,2460,471,1209,784,5,4939,25723,4158,8081,2670,35,40661,5321,632,621,1336,25,7934,11139,1393,1605,178,36,14351,2813,1321,2912,37,11,7090,1397,485,806,3,8,2699,2090,714,1200,121,19,4148,145,40,54,9,3,240,1407,247,439,265,11,2364,181,38,73,27,3,318,8025,2843,5484,457,56,16857,129,34,24,70,12,269,2664,664,1375,582,17,5296,27275,5562,9106,2620,144,44706,5618,469,744,1198,50,8078,12133,1033,1903,145,42,15257,3831,1499,4605,51,29,10011,1204,623,700,12,9,2551,2190,652,1284,60,41,4232,114,51,39,0,3,205,1349,147,642,221,47,2400,175,39,81,14,8,313,8865,3005,7349,352,135,19719,141,44
702,1953,110,81,1940,47,4133,3676,384,187,188,0,4438,715,338,362,31,0,1448,968,343,299,22,0,1629,711,223,237,172,0,1339,4821,36,20,124,0,4993,2270,451,468,498,10,3693,428,64,58,96,4,655,9908,1451,1444,942,10,13754,235,26,16,231,3,513,1560,375,478,1238,4,3654,17330,2357,2201,4542,60,26496,2038,97,85,2213,201,4642,3706,328,309,228,33,4607,828,401,562,34,13,1843,4066,286,481,66,15,4907,769,182,227,195,22,1396,1413,25,79,48,10,1577,2691,495,599,553,57,4392,433,62,82,110,10,696,10213,1437,2028,1000,127,14808,285,26,56,200,35,601,1346,317,517,983,54,3222,17591,2215,2996,4635,448,27885,2088,156,35,2399,136,4808,3410,527,49,295,50,4325,1036,807,290,80,18,2231,4314,688,248,55,27,5334,767,242,89,164,39,1295,1006,99,43,21,23,1191,2255,544,543,516,71,3928,478,91,33,62,19,672,9847,2469,1243,901,191,14658,283,30
