SA4_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
504,39,170,703,546,434,314,175,67,13,2449,20,19,24,18,28,16,19,24,8,165,11,45,179,166,164,118,75,36,16,800,658,895,2201,1944,1736,1305,947,672,341,10688,1361,4376,14202,12885,11618,9029,5776,2575,777,62594,6,121,338,265,174,83,18,3,3,1015,8,43,117,122,60,24,5,0,0,378,9,45,200,190,172,103,93,58,21,901,0,39,70,61,41,17,5,3,0,237,22,67,138,128,59,27,13,0,0,453,31,266,887,1126,1237,741,365,119,46,4827,39,187,805,1159,1215,683,264,90,38,4486,199,798,2074,1824,1223,753,292,131,26,7319,132,475,1260,1137,943,532,163,43,8,4688,43,210,390,328,185,123,59,21,9,1371,165,359,715,629,375,229,68,47,13,2600,10,6,11,14,8,11,0,0,0,63,10,20,82,100,72,35,22,15,0,356,768,511,1067,1280,1117,982,933,963,429,8062,1451,3147,8142,8378,6882,4350,2292,1509,593,36746
505,52,294,1233,1054,909,572,310,126,35,4589,33,35,36,36,41,29,29,29,12,295,12,85,318,336,362,224,137,93,25,1593,1151,1204,3340,2752,2570,1932,1506,1144,627,16216,2510,8631,30177,28465,25853,19512,12465,5861,1849,135328,9,291,747,592,358,152,39,23,7,2209,3,87,276,317,186,61,11,0,0,938,19,116,397,460,350,225,200,132,54,1961,9,76,186,173,100,32,15,0,0,591,18,121,260,141,77,36,11,4,0,659,57,751,2450,3123,3093,1768,764,340,108,12450,50,458,2066,2786,2997,1642,666,241,71,10979,452,1981,4928,4504,3144,1868,901,484,96,18364,279,1101,2619,2351,2129,1124,325,143,22,10092,82,497,903,588,353,244,103,60,22,2851,301,947,1584,1574,917,657,174,96,30,6287,16,9,17,26,35,21,14,7,7,152,9,39,165,190,174,112,43,19,3,760,1669,1080,2064,2522,2328,1963,1972,2148,1075,16821,2969,7549,18664,19340,16238,9915,5249,3709,1494,85120
506,70,400,1545,980,715,437,290,108,25,4570,41,48,45,47,35,35,33,30,9,321,19,82,338,327,332,220,125,54,29,1525,1122,1605,4099,3191,2600,2113,1628,1253,675,18289,2447,9623,30998,25759,21079,16646,11155,5189,1687,124592,14,373,840,534,387,155,49,15,0,2365,24,154,331,258,154,52,9,3,0,986,35,161,451,363,270,184,166,140,46,1812,9,73,199,128,72,32,4,4,0,515,20,136,332,193,111,52,23,6,4,874,78,773,1894,2065,2531,1530,740,338,109,10062,76,367,1412,1817,2227,1381,555,238,104,8167,463,2338,4400,3448,2681,1618,727,369,89,16131,236,1062,2405,2068,1900,1143,336,126,23,9301,69,488,787,459,300,216,97,59,17,2489,269,783,1282,1048,760,509,142,78,31,4905,20,28,27,14,32,21,3,6,0,158,9,61,141,168,161,95,45,15,5,697,1640,1252,2020,2189,2132,1903,1883,2242,1320,16580,2954,8046,16505,14756,13725,8885,4780,3639,1751,75034
507,68,244,858,765,686,368,241,115,26,3367,25,24,34,20,19,36,35,33,8,225,7,62,226,274,261,195,109,57,25,1220,1004,1315,3126,2682,2410,1778,1406,1169,578,15470,2101,6906,21600,21423,19772,15032,9736,4840,1624,103046,0,238,549,496,333,133,53,20,4,1823,14,62,174,195,136,42,13,4,0,632,22,121,344,341,234,154,134,87,40,1483,8,49,118,107,84,24,3,4,4,399,27,97,238,180,116,35,15,0,0,711,53,531,1564,2267,2090,1243,669,329,84,8825,53,297,1222,1840,2111,1134,509,205,66,7426,300,1367,3025,2969,2229,1303,562,347,70,12175,165,734,1781,1829,1778,943,295,106,23,7643,51,348,597,496,355,214,117,62,19,2259,211,628,1132,1054,615,402,144,77,23,4286,17,8,9,25,16,8,9,9,5,104,10,31,138,161,141,72,35,21,9,623,1176,830,1467,1950,1832,1566,1658,1896,854,13223,2099,5357,12362,13906,12050,7264,4210,3163,1195,61601
509,18,56,142,196,222,168,133,39,8,989,7,8,7,8,3,11,15,12,5,79,3,14,51,52,84,68,49,34,8,356,531,451,1200,1131,1236,1293,1050,685,257,7828,976,1765,4725,4993,5606,5931,4405,1958,567,30923,0,23,115,82,64,29,10,3,0,331,5,12,29,36,19,21,3,3,0,126,13,14,56,73,63,47,33,28,13,341,0,5,16,34,14,4,3,3,0,74,36,108,268,254,120,42,11,8,0,851,15,108,386,717,956,762,351,139,42,3478,9,166,544,742,908,569,248,110,28,3330,146,335,718,766,591,421,165,55,25,3226,35,164,471,429,502,310,90,33,4,2029,14,37,97,114,106,80,39,9,8,503,60,151,332,319,225,158,34,24,4,1304,6,4,0,4,4,7,3,0,0,33,3,0,25,37,37,28,6,3,0,145,408,197,429,702,695,698,637,731,324,4824,747,1337,3490,4306,4302,3184,1640,1154,452,20604
510,5,37,237,235,182,93,31,10,0,833,3,4,13,6,12,11,3,0,0,47,3,16,74,95,88,52,7,0,0,343,531,661,2538,2124,1671,1059,342,97,23,9050,712,1732,8879,7653,5883,3574,954,195,43,29631,0,23,97,48,28,4,0,0,0,204,4,6,38,16,9,10,0,0,0,82,10,38,96,60,31,11,4,3,0,254,4,4,16,16,8,4,0,0,0,48,3,34,97,54,14,4,0,0,0,204,0,67,373,402,326,191,30,4,0,1399,0,121,498,384,296,129,26,3,0,1456,95,285,695,491,297,95,23,8,0,1984,24,100,291,252,209,83,18,0,0,980,0,26,98,76,40,19,0,0,0,262,30,115,287,193,83,29,4,0,0,734,0,0,8,4,0,0,0,0,0,9,0,8,20,39,22,6,0,0,0,98,495,476,1006,1053,806,417,166,62,24,4506,668,1291,3625,3078,2179,999,266,79,31,12222
511,15,69,186,194,210,121,77,24,3,897,0,10,7,10,3,6,17,10,0,69,4,11,70,68,77,62,20,13,4,336,548,536,1404,1263,1358,1127,743,391,152,7522,869,1989,6049,5590,5743,4677,2643,1060,288,28902,0,38,137,80,45,17,0,0,0,322,3,17,38,37,31,10,0,0,0,135,3,44,113,87,43,27,19,6,3,342,0,7,18,19,14,4,3,0,0,64,20,53,147,105,45,18,3,4,0,397,11,133,457,553,621,408,195,55,9,2454,8,182,595,649,549,275,110,24,17,2408,126,351,784,686,454,207,94,34,0,2739,48,170,390,381,325,162,46,8,3,1530,7,59,117,91,65,30,19,7,0,400,60,193,402,291,165,99,33,14,3,1254,3,0,5,7,6,4,0,0,0,31,3,10,27,29,25,17,8,3,0,119,548,339,820,961,760,643,560,451,215,5302,848,1593,4057,3983,3151,1924,1084,607,257,17501
597,0,0,5,6,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,27,22,17,8,0,0,0,77,0,7,100,95,77,33,4,3,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,4,3,0,0,0,0,15
599,0,3,18,15,14,8,3,0,0,67,0,0,3,0,0,0,0,0,0,3,0,4,5,7,11,4,4,3,0,37,26,67,232,221,250,133,77,14,3,1018,35,155,588,450,459,369,233,35,4,2331,0,10,23,7,8,4,0,0,0,48,0,4,4,0,3,4,0,0,0,14,0,6,8,4,4,8,3,0,0,36,0,0,3,3,3,0,0,0,0,11,0,9,16,9,5,3,0,0,0,29,3,11,46,23,52,36,11,0,0,185,0,9,20,19,16,27,10,0,0,97,5,36,76,45,42,35,11,0,0,243,0,17,37,22,19,20,5,0,0,132,0,8,22,6,0,8,0,0,0,40,5,26,34,13,18,11,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,15,9,30,42,50,42,62,36,3,5,279,26,162,325,204,211,217,66,10,7,1231
601,43,187,559,530,395,272,141,60,16,2205,8,20,23,14,18,22,28,16,8,162,6,38,114,170,153,144,86,50,24,787,546,564,1192,1057,1146,1150,1009,738,288,7695,902,3137,9949,9432,9620,9247,6544,3242,1125,53202,0,133,377,318,208,108,42,30,10,1220,0,56,124,75,61,37,12,0,0,368,6,59,170,160,143,105,91,70,13,819,0,18,66,56,52,14,3,3,0,215,10,38,168,153,93,36,14,5,0,518,10,253,885,1389,1530,1047,536,295,69,6011,9,101,629,867,1514,1011,526,256,93,5005,165,1041,1753,1466,1185,654,298,238,66,6868,71,546,1367,1434,1391,785,229,104,21,5948,27,152,316,317,252,162,88,58,18,1388,118,400,638,558,368,218,80,37,15,2440,5,10,6,11,4,5,10,5,8,63,3,59,112,116,99,67,20,19,3,502,745,479,842,1057,1076,1089,1197,1566,779,8831,1179,3341,7454,7984,7976,5340,3156,2688,1085,40209
602,42,124,264,282,274,197,130,60,12,1383,7,12,8,11,5,20,24,11,7,93,10,15,60,63,89,82,61,24,6,408,495,407,669,670,886,900,958,573,228,5780,750,2032,4825,4951,5794,5861,4568,2109,641,31526,0,38,104,81,74,48,15,5,0,367,7,37,44,39,42,15,6,0,0,194,3,19,96,111,88,62,47,28,17,472,0,31,38,37,19,12,0,0,0,131,4,40,128,101,63,34,13,6,0,386,12,164,500,752,1034,646,358,149,67,3682,3,107,461,644,861,588,412,137,53,3254,121,517,974,899,720,441,166,126,33,3995,37,241,585,654,728,381,103,45,9,2776,4,78,179,163,137,99,41,25,9,739,94,304,481,364,229,215,45,30,10,1769,3,3,5,8,7,7,10,0,0,49,3,20,47,53,64,26,10,8,3,237,494,277,482,661,639,728,878,1058,483,5700,799,1881,4123,4562,4700,3296,2092,1617,678,23751
603,5,19,72,97,85,62,41,18,0,410,5,0,0,0,9,8,10,4,0,33,0,3,7,18,30,26,27,10,0,129,153,77,155,204,278,340,333,185,68,1787,218,360,996,1337,1672,2012,1648,625,154,9026,0,0,40,37,31,23,8,3,0,147,0,3,5,6,14,7,0,0,0,40,0,8,14,28,29,18,10,3,0,113,0,0,0,10,5,3,0,0,0,28,3,10,50,56,21,11,3,0,0,154,0,19,65,156,226,187,82,33,8,769,0,10,57,94,169,196,92,23,3,643,17,106,158,169,189,139,41,23,3,829,10,32,137,174,188,129,36,3,0,712,0,4,28,60,51,38,17,3,0,205,19,44,110,85,83,60,12,4,0,415,5,0,5,0,0,3,0,0,0,7,0,3,7,16,14,14,4,3,3,68,106,53,136,187,196,216,214,162,54,1330,164,295,817,1083,1214,1041,517,260,75,5469
604,29,87,200,223,169,175,124,50,9,1054,0,3,9,3,0,18,13,11,9,66,5,12,42,35,70,59,46,14,3,295,358,229,442,476,701,746,730,504,182,4367,612,1393,3524,3739,4436,4596,3326,1691,452,23778,0,25,48,35,29,32,12,3,0,176,10,11,34,48,40,19,6,0,0,164,6,29,82,86,82,61,43,16,4,407,0,3,13,14,15,9,3,0,0,51,6,24,108,75,42,21,4,3,0,283,4,87,257,493,700,482,227,129,31,2418,3,113,338,369,553,448,288,119,40,2277,107,390,675,674,632,276,103,67,6,2937,46,176,411,568,562,239,51,20,4,2073,4,38,80,84,76,57,33,12,4,389,93,211,359,303,172,106,36,11,6,1293,0,3,0,3,5,3,4,3,0,25,3,10,24,32,36,18,7,3,3,129,358,143,316,494,460,585,766,863,418,4400,638,1253,2739,3275,3407,2356,1585,1248,521,17028
697,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,17,6,5,3,4,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,8
699,3,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,19,31,34,22,10,8,6,0,128,13,38,80,59,47,35,30,8,0,308,0,0,4,3,0,3,0,0,0,4,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,3,9,9,0,0,0,31,0,0,0,4,0,8,0,0,0,14,3,3,9,3,3,0,0,0,0,29,0,5,9,6,5,0,0,0,0,23,0,0,4,0,3,0,0,0,0,11,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,7,10,4,4,3,32,3,16,48,27,25,25,9,3,6,164
701,34,101,421,306,244,121,49,9,0,1284,12,16,25,11,13,17,11,3,0,102,12,46,169,164,124,75,34,5,3,626,571,870,2492,1927,1659,1176,631,201,59,9602,925,2784,10854,8879,7534,5278,2591,756,165,39769,0,50,197,135,89,41,6,5,0,528,10,38,109,108,76,26,5,0,0,374,8,31,118,92,63,43,23,9,0,389,0,19,34,35,20,10,0,0,0,115,4,53,140,94,55,17,3,0,0,364,12,177,725,692,683,339,111,35,7,2774,3,64,492,617,684,429,97,19,11,2411,101,495,1313,1049,733,339,61,18,5,4110,31,224,810,770,609,308,76,9,0,2834,11,76,208,152,73,41,15,6,3,577,62,213,400,299,153,64,23,8,0,1218,3,11,10,6,3,4,0,0,0,37,7,11,68,72,57,38,10,3,0,266,664,456,1033,1105,929,584,277,208,55,5309,914,1913,5646,5240,4223,2281,704,312,82,21315
702,26,67,167,113,121,69,28,4,0,590,3,3,6,8,5,10,6,0,0,43,7,15,75,73,60,43,13,3,0,292,859,924,1790,1302,1201,853,436,150,31,7542,1005,1620,4618,3789,3634,2767,1224,334,56,19062,0,16,65,55,27,16,0,0,0,180,3,8,22,27,26,8,3,0,0,103,7,20,41,48,20,24,4,0,0,167,0,4,8,15,4,0,0,0,0,39,18,38,131,57,32,8,6,0,0,288,4,78,383,487,463,229,68,15,0,1738,5,59,344,417,447,246,53,14,9,1595,37,236,560,430,350,118,26,3,0,1766,23,91,348,356,323,149,25,3,7,1330,3,29,92,71,52,31,7,3,3,286,60,147,205,135,72,42,7,3,0,664,3,0,5,5,3,3,4,0,0,25,3,13,35,36,36,12,0,0,0,141,587,564,1056,911,760,412,227,102,40,4648,755,1305,3302,3060,2619,1292,434,149,56,12974
797,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,12,0,4,18,18,10,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,10
799,0,3,4,4,0,8,3,0,0,16,7,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,3,35,100,87,110,67,43,6,0,453,8,68,180,154,188,159,112,19,0,890,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,4,0,9,24,11,20,17,6,0,0,82,0,3,4,4,8,5,3,0,0,31,0,8,18,7,13,14,3,0,0,58,0,0,20,6,13,3,0,0,0,48,0,4,4,0,4,0,0,0,0,14,3,9,3,3,3,4,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,53,17,18,28,10,3,0,140,9,45,136,54,79,84,27,3,0,437
801,67,274,944,735,483,274,155,63,18,3013,17,42,22,11,7,20,16,19,7,166,17,84,322,393,353,259,189,112,42,1778,672,1103,2558,2023,1702,1267,1035,767,396,11519,1289,7015,25560,23433,19253,15148,10210,4534,1628,108072,10,388,1232,1002,775,447,124,76,23,4066,34,211,641,665,501,157,16,3,0,2234,15,84,338,268,263,187,122,94,31,1395,0,82,192,188,120,64,14,3,0,663,14,115,367,268,159,78,21,8,5,1033,25,447,1487,2020,2401,1387,702,351,120,8946,12,256,1544,1567,2251,1899,817,274,104,8735,235,1677,4573,3970,3207,1988,617,408,116,16788,93,1413,4592,3714,3537,2186,669,279,56,16533,41,566,1212,860,556,269,127,74,24,3724,181,542,959,675,407,259,116,67,21,3234,4,24,24,20,21,5,4,8,3,118,5,83,331,320,281,181,63,43,8,1322,1054,871,1469,1353,1375,1114,950,1049,499,9734,1720,6759,18956,16906,15855,10223,4369,2738,1014,78536
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,26,16,18,7,0,0,84,7,15,35,48,29,36,15,0,0,186,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,5,4,6,3,0,0,25,0,0,4,0,0,0,0,0,0,11,0,6,12,5,3,3,0,0,0,28,0,10,14,7,6,0,0,0,0,39,0,4,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,0,3,3,0,28,3,27,54,26,17,10,3,3,0,156
901,0,0,11,17,10,9,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,15,17,56,146,96,79,71,44,24,3,537,28,85,272,272,266,241,146,52,13,1371,0,0,3,5,4,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,15,16,3,0,0,0,30,0,8,8,19,15,3,0,0,0,48,6,11,23,21,7,0,0,0,0,67,0,3,12,5,3,3,0,0,0,28,0,0,0,4,0,0,0,0,0,6,0,4,0,12,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,7,12,16,25,15,18,6,0,0,90,15,38,73,105,72,25,10,3,0,338
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
