SA3_NAME16	Year	Sex	IndigenousStatus	persons
Melton - Bacchus Marsh	2016	M	Aboriginal	710
Melton - Bacchus Marsh	2016	M	Both Aboriginal & Torres Strait Islander	5
Melton - Bacchus Marsh	2016	M	Non-indigenous	74925
Melton - Bacchus Marsh	2016	M	Torres Strait Islander	26
Wyndham	2006	F	Aboriginal	310
Wyndham	2006	F	Both Aboriginal & Torres Strait Islander	17
Wyndham	2006	F	Non-indigenous	58351
Wyndham	2006	F	Torres Strait Islander	25
Wyndham	2006	M	Aboriginal	357
Wyndham	2006	M	Both Aboriginal & Torres Strait Islander	10
Wyndham	2006	M	Non-indigenous	57882
Wyndham	2006	M	Torres Strait Islander	29
Wyndham	2011	F	Aboriginal	535
Wyndham	2011	F	Both Aboriginal & Torres Strait Islander	10
Wyndham	2011	F	Non-indigenous	82533
Wyndham	2011	F	Torres Strait Islander	33
Wyndham	2011	M	Aboriginal	565
Wyndham	2011	M	Both Aboriginal & Torres Strait Islander	9
Wyndham	2011	M	Non-indigenous	82307
Wyndham	2011	M	Torres Strait Islander	31
Wyndham	2016	F	Aboriginal	811
Wyndham	2016	F	Both Aboriginal & Torres Strait Islander	16
Wyndham	2016	F	Non-indigenous	109671
Wyndham	2016	F	Torres Strait Islander	27
Wyndham	2016	M	Aboriginal	904
Wyndham	2016	M	Both Aboriginal & Torres Strait Islander	13
Wyndham	2016	M	Non-indigenous	110431
Wyndham	2016	M	Torres Strait Islander	18
Frankston	2006	F	Aboriginal	347
Frankston	2006	F	Both Aboriginal & Torres Strait Islander	10
Frankston	2006	F	Non-indigenous	60039
Frankston	2006	F	Torres Strait Islander	40
Frankston	2006	M	Aboriginal	318
Frankston	2006	M	Both Aboriginal & Torres Strait Islander	8
Frankston	2006	M	Non-indigenous	57014
Frankston	2006	M	Torres Strait Islander	30
Frankston	2011	F	Aboriginal	467
Frankston	2011	F	Both Aboriginal & Torres Strait Islander	13
Frankston	2011	F	Non-indigenous	64086
Frankston	2011	F	Torres Strait Islander	43
Frankston	2011	M	Aboriginal	441
Frankston	2011	M	Both Aboriginal & Torres Strait Islander	9
Frankston	2011	M	Non-indigenous	61356
Frankston	2011	M	Torres Strait Islander	47
Frankston	2016	F	Aboriginal	604
Frankston	2016	F	Both Aboriginal & Torres Strait Islander	21
Frankston	2016	F	Non-indigenous	68068
Frankston	2016	F	Torres Strait Islander	34
Frankston	2016	M	Aboriginal	629
Frankston	2016	M	Both Aboriginal & Torres Strait Islander	11
Frankston	2016	M	Non-indigenous	64748
Frankston	2016	M	Torres Strait Islander	30
Mornington Peninsula	2006	F	Aboriginal	280
Mornington Peninsula	2006	F	Both Aboriginal & Torres Strait Islander	8
Mornington Peninsula	2006	F	Non-indigenous	69775
Mornington Peninsula	2006	F	Torres Strait Islander	24
Mornington Peninsula	2006	M	Aboriginal	296
Mornington Peninsula	2006	M	Both Aboriginal & Torres Strait Islander	8
Mornington Peninsula	2006	M	Non-indigenous	66071
Mornington Peninsula	2006	M	Torres Strait Islander	21
Mornington Peninsula	2011	F	Aboriginal	439
Mornington Peninsula	2011	F	Both Aboriginal & Torres Strait Islander	24
Mornington Peninsula	2011	F	Non-indigenous	74070
Mornington Peninsula	2011	F	Torres Strait Islander	33
Mornington Peninsula	2011	M	Aboriginal	454
Mornington Peninsula	2011	M	Both Aboriginal & Torres Strait Islander	9
Mornington Peninsula	2011	M	Non-indigenous	69557
Mornington Peninsula	2011	M	Torres Strait Islander	22
Mornington Peninsula	2016	F	Aboriginal	588
Mornington Peninsula	2016	F	Both Aboriginal & Torres Strait Islander	21
Mornington Peninsula	2016	F	Non-indigenous	79481
Mornington Peninsula	2016	F	Torres Strait Islander	35
Mornington Peninsula	2016	M	Aboriginal	616
Mornington Peninsula	2016	M	Both Aboriginal & Torres Strait Islander	6
Mornington Peninsula	2016	M	Non-indigenous	74214
Mornington Peninsula	2016	M	Torres Strait Islander	39
Grampians	2006	F	Aboriginal	210
Grampians	2006	F	Both Aboriginal & Torres Strait Islander	7
Grampians	2006	F	Non-indigenous	29695
Grampians	2006	F	Torres Strait Islander	38
Grampians	2006	M	Aboriginal	215
Grampians	2006	M	Both Aboriginal & Torres Strait Islander	13
Grampians	2006	M	Non-indigenous	29186
Grampians	2006	M	Torres Strait Islander	32
Grampians	2011	F	Aboriginal	322
Grampians	2011	F	Both Aboriginal & Torres Strait Islander	7
Grampians	2011	F	Non-indigenous	29407
Grampians	2011	F	Torres Strait Islander	28
Grampians	2011	M	Aboriginal	335
Grampians	2011	M	Both Aboriginal & Torres Strait Islander	4
Grampians	2011	M	Non-indigenous	29122
Grampians	2011	M	Torres Strait Islander	26
Grampians	2016	F	Aboriginal	360
Grampians	2016	F	Both Aboriginal & Torres Strait Islander	12
Grampians	2016	F	Non-indigenous	28937
Grampians	2016	F	Torres Strait Islander	25
Grampians	2016	M	Aboriginal	401
Grampians	2016	M	Both Aboriginal & Torres Strait Islander	9
Grampians	2016	M	Non-indigenous	29046
Grampians	2016	M	Torres Strait Islander	29
Mildura	2006	F	Aboriginal	744
Mildura	2006	F	Both Aboriginal & Torres Strait Islander	22
Mildura	2006	F	Non-indigenous	24642
Mildura	2006	F	Torres Strait Islander	23
Mildura	2006	M	Aboriginal	605
Mildura	2006	M	Both Aboriginal & Torres Strait Islander	16
Mildura	2006	M	Non-indigenous	23736
Mildura	2006	M	Torres Strait Islander	27
Mildura	2011	F	Aboriginal	948
Mildura	2011	F	Both Aboriginal & Torres Strait Islander	24
Mildura	2011	F	Non-indigenous	25012
Mildura	2011	F	Torres Strait Islander	20
Mildura	2011	M	Aboriginal	792
Mildura	2011	M	Both Aboriginal & Torres Strait Islander	29
Mildura	2011	M	Non-indigenous	24128
Mildura	2011	M	Torres Strait Islander	26
Mildura	2016	F	Aboriginal	1048
Mildura	2016	F	Both Aboriginal & Torres Strait Islander	18
Mildura	2016	F	Non-indigenous	26298
Mildura	2016	F	Torres Strait Islander	34
Mildura	2016	M	Aboriginal	919
Mildura	2016	M	Both Aboriginal & Torres Strait Islander	23
Mildura	2016	M	Non-indigenous	25508
Mildura	2016	M	Torres Strait Islander	31
Murray River - Swan Hill	2006	F	Aboriginal	511
Murray River - Swan Hill	2006	F	Both Aboriginal & Torres Strait Islander	17
Murray River - Swan Hill	2006	F	Non-indigenous	18778
Murray River - Swan Hill	2006	F	Torres Strait Islander	22
Murray River - Swan Hill	2006	M	Aboriginal	422
Murray River - Swan Hill	2006	M	Both Aboriginal & Torres Strait Islander	22
Murray River - Swan Hill	2006	M	Non-indigenous	18997
Murray River - Swan Hill	2006	M	Torres Strait Islander	16
Murray River - Swan Hill	2011	F	Aboriginal	552
Murray River - Swan Hill	2011	F	Both Aboriginal & Torres Strait Islander	16
Murray River - Swan Hill	2011	F	Non-indigenous	17929
Murray River - Swan Hill	2011	F	Torres Strait Islander	26
Murray River - Swan Hill	2011	M	Aboriginal	468
Murray River - Swan Hill	2011	M	Both Aboriginal & Torres Strait Islander	14
Murray River - Swan Hill	2011	M	Non-indigenous	18175
Murray River - Swan Hill	2011	M	Torres Strait Islander	20
Murray River - Swan Hill	2016	F	Aboriginal	521
Murray River - Swan Hill	2016	F	Both Aboriginal & Torres Strait Islander	13
Murray River - Swan Hill	2016	F	Non-indigenous	18023
Murray River - Swan Hill	2016	F	Torres Strait Islander	26
Murray River - Swan Hill	2016	M	Aboriginal	499
Murray River - Swan Hill	2016	M	Both Aboriginal & Torres Strait Islander	8
Murray River - Swan Hill	2016	M	Non-indigenous	18223
Murray River - Swan Hill	2016	M	Torres Strait Islander	23
Campaspe	2006	F	Aboriginal	324
Campaspe	2006	F	Both Aboriginal & Torres Strait Islander	4
Campaspe	2006	F	Non-indigenous	17796
Campaspe	2006	F	Torres Strait Islander	9
Campaspe	2006	M	Aboriginal	306
Campaspe	2006	M	Both Aboriginal & Torres Strait Islander	5
Campaspe	2006	M	Non-indigenous	17756
Campaspe	2006	M	Torres Strait Islander	8
Campaspe	2011	F	Aboriginal	394
Campaspe	2011	F	Both Aboriginal & Torres Strait Islander	5
Campaspe	2011	F	Non-indigenous	18045
Campaspe	2011	F	Torres Strait Islander	7
Campaspe	2011	M	Aboriginal	391
Campaspe	2011	M	Both Aboriginal & Torres Strait Islander	3
Campaspe	2011	M	Non-indigenous	17688
Campaspe	2011	M	Torres Strait Islander	17
Campaspe	2016	F	Aboriginal	409
Campaspe	2016	F	Both Aboriginal & Torres Strait Islander	8
Campaspe	2016	F	Non-indigenous	18411
Campaspe	2016	F	Torres Strait Islander	13
Campaspe	2016	M	Aboriginal	413
Campaspe	2016	M	Both Aboriginal & Torres Strait Islander	14
Campaspe	2016	M	Non-indigenous	17921
Campaspe	2016	M	Torres Strait Islander	20
Moira	2006	F	Aboriginal	132
Moira	2006	F	Both Aboriginal & Torres Strait Islander	14
Moira	2006	F	Non-indigenous	13407
Moira	2006	F	Torres Strait Islander	11
Moira	2006	M	Aboriginal	136
Moira	2006	M	Both Aboriginal & Torres Strait Islander	5
Moira	2006	M	Non-indigenous	13364
Moira	2006	M	Torres Strait Islander	14
Moira	2011	F	Aboriginal	170
Moira	2011	F	Both Aboriginal & Torres Strait Islander	14
Moira	2011	F	Non-indigenous	13940
Moira	2011	F	Torres Strait Islander	15
Moira	2011	M	Aboriginal	181
Moira	2011	M	Both Aboriginal & Torres Strait Islander	4
Moira	2011	M	Non-indigenous	13792
Moira	2011	M	Torres Strait Islander	7
Moira	2016	F	Aboriginal	227
Moira	2016	F	Both Aboriginal & Torres Strait Islander	9
Moira	2016	F	Non-indigenous	14353
Moira	2016	F	Torres Strait Islander	9
Moira	2016	M	Aboriginal	239
Moira	2016	M	Both Aboriginal & Torres Strait Islander	5
Moira	2016	M	Non-indigenous	14261
Moira	2016	M	Torres Strait Islander	9
Shepparton	2006	F	Aboriginal	902
Shepparton	2006	F	Both Aboriginal & Torres Strait Islander	29
Shepparton	2006	F	Non-indigenous	27942
Shepparton	2006	F	Torres Strait Islander	28
Shepparton	2006	M	Aboriginal	816
Shepparton	2006	M	Both Aboriginal & Torres Strait Islander	13
Shepparton	2006	M	Non-indigenous	27333
Shepparton	2006	M	Torres Strait Islander	26
Shepparton	2011	F	Aboriginal	1046
Shepparton	2011	F	Both Aboriginal & Torres Strait Islander	16
Shepparton	2011	F	Non-indigenous	29368
Shepparton	2011	F	Torres Strait Islander	26
Shepparton	2011	M	Aboriginal	957
Shepparton	2011	M	Both Aboriginal & Torres Strait Islander	20
Shepparton	2011	M	Non-indigenous	28765
Shepparton	2011	M	Torres Strait Islander	26
Shepparton	2016	F	Aboriginal	1047
Shepparton	2016	F	Both Aboriginal & Torres Strait Islander	28
Shepparton	2016	F	Non-indigenous	30932
Shepparton	2016	F	Torres Strait Islander	29
Shepparton	2016	M	Aboriginal	1017
Shepparton	2016	M	Both Aboriginal & Torres Strait Islander	39
Shepparton	2016	M	Non-indigenous	30527
Shepparton	2016	M	Torres Strait Islander	35
Glenelg - Southern Grampians	2006	F	Aboriginal	239
Glenelg - Southern Grampians	2006	F	Both Aboriginal & Torres Strait Islander	15
Glenelg - Southern Grampians	2006	F	Non-indigenous	18032
Glenelg - Southern Grampians	2006	F	Torres Strait Islander	11
Glenelg - Southern Grampians	2006	M	Aboriginal	200
Glenelg - Southern Grampians	2006	M	Both Aboriginal & Torres Strait Islander	11
Glenelg - Southern Grampians	2006	M	Non-indigenous	17876
Glenelg - Southern Grampians	2006	M	Torres Strait Islander	8
Glenelg - Southern Grampians	2011	F	Aboriginal	291
Glenelg - Southern Grampians	2011	F	Both Aboriginal & Torres Strait Islander	13
Glenelg - Southern Grampians	2011	F	Non-indigenous	17844
Glenelg - Southern Grampians	2011	F	Torres Strait Islander	6
Glenelg - Southern Grampians	2011	M	Aboriginal	274
Glenelg - Southern Grampians	2011	M	Both Aboriginal & Torres Strait Islander	7
Glenelg - Southern Grampians	2011	M	Non-indigenous	17549
Glenelg - Southern Grampians	2011	M	Torres Strait Islander	8
Glenelg - Southern Grampians	2016	F	Aboriginal	361
Glenelg - Southern Grampians	2016	F	Both Aboriginal & Torres Strait Islander	14
Glenelg - Southern Grampians	2016	F	Non-indigenous	17635
Glenelg - Southern Grampians	2016	F	Torres Strait Islander	3
Glenelg - Southern Grampians	2016	M	Aboriginal	322
Glenelg - Southern Grampians	2016	M	Both Aboriginal & Torres Strait Islander	18
Glenelg - Southern Grampians	2016	M	Non-indigenous	17193
Glenelg - Southern Grampians	2016	M	Torres Strait Islander	10
Colac - Corangamite	2006	F	Aboriginal	96
Colac - Corangamite	2006	F	Both Aboriginal & Torres Strait Islander	0
Colac - Corangamite	2006	F	Non-indigenous	18402
Colac - Corangamite	2006	F	Torres Strait Islander	17
Colac - Corangamite	2006	M	Aboriginal	97
Colac - Corangamite	2006	M	Both Aboriginal & Torres Strait Islander	0
Colac - Corangamite	2006	M	Non-indigenous	18278
Colac - Corangamite	2006	M	Torres Strait Islander	17
Colac - Corangamite	2011	F	Aboriginal	133
Colac - Corangamite	2011	F	Both Aboriginal & Torres Strait Islander	3
Colac - Corangamite	2011	F	Non-indigenous	18185
Colac - Corangamite	2011	F	Torres Strait Islander	12
Colac - Corangamite	2011	M	Aboriginal	148
Colac - Corangamite	2011	M	Both Aboriginal & Torres Strait Islander	0
Colac - Corangamite	2011	M	Non-indigenous	18198
Colac - Corangamite	2011	M	Torres Strait Islander	13
Colac - Corangamite	2016	F	Aboriginal	187
Colac - Corangamite	2016	F	Both Aboriginal & Torres Strait Islander	0
Colac - Corangamite	2016	F	Non-indigenous	18266
Colac - Corangamite	2016	F	Torres Strait Islander	7
Colac - Corangamite	2016	M	Aboriginal	192
Colac - Corangamite	2016	M	Both Aboriginal & Torres Strait Islander	3
Colac - Corangamite	2016	M	Non-indigenous	18367
Colac - Corangamite	2016	M	Torres Strait Islander	12
Warrnambool	2006	F	Aboriginal	255
Warrnambool	2006	F	Both Aboriginal & Torres Strait Islander	7
Warrnambool	2006	F	Non-indigenous	23253
Warrnambool	2006	F	Torres Strait Islander	12
Warrnambool	2006	M	Aboriginal	262
Warrnambool	2006	M	Both Aboriginal & Torres Strait Islander	6
Warrnambool	2006	M	Non-indigenous	22036
Warrnambool	2006	M	Torres Strait Islander	16
Warrnambool	2011	F	Aboriginal	313
Warrnambool	2011	F	Both Aboriginal & Torres Strait Islander	4
Warrnambool	2011	F	Non-indigenous	24257
Warrnambool	2011	F	Torres Strait Islander	10
Warrnambool	2011	M	Aboriginal	330
Warrnambool	2011	M	Both Aboriginal & Torres Strait Islander	20
Warrnambool	2011	M	Non-indigenous	23031
Warrnambool	2011	M	Torres Strait Islander	10
Warrnambool	2016	F	Aboriginal	348
Warrnambool	2016	F	Both Aboriginal & Torres Strait Islander	0
Warrnambool	2016	F	Non-indigenous	25366
Warrnambool	2016	F	Torres Strait Islander	6
Warrnambool	2016	M	Aboriginal	375
Warrnambool	2016	M	Both Aboriginal & Torres Strait Islander	11
Warrnambool	2016	M	Non-indigenous	23996
Warrnambool	2016	M	Torres Strait Islander	4
Migratory - Offshore - Shipping (Vic.)	2006	F	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2006	F	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2006	F	Non-indigenous	3
Migratory - Offshore - Shipping (Vic.)	2006	F	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2006	M	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2006	M	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2006	M	Non-indigenous	49
Migratory - Offshore - Shipping (Vic.)	2006	M	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2011	F	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2011	F	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2011	F	Non-indigenous	0
Migratory - Offshore - Shipping (Vic.)	2011	F	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2011	M	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2011	M	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2011	M	Non-indigenous	36
Migratory - Offshore - Shipping (Vic.)	2011	M	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2016	F	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2016	F	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2016	F	Non-indigenous	4
Migratory - Offshore - Shipping (Vic.)	2016	F	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2016	M	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2016	M	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2016	M	Non-indigenous	28
Migratory - Offshore - Shipping (Vic.)	2016	M	Torres Strait Islander	0
No usual address (Vic.)	2006	F	Aboriginal	23
No usual address (Vic.)	2006	F	Both Aboriginal & Torres Strait Islander	0
No usual address (Vic.)	2006	F	Non-indigenous	2767
No usual address (Vic.)	2006	F	Torres Strait Islander	8
No usual address (Vic.)	2006	M	Aboriginal	53
No usual address (Vic.)	2006	M	Both Aboriginal & Torres Strait Islander	5
No usual address (Vic.)	2006	M	Non-indigenous	3534
No usual address (Vic.)	2006	M	Torres Strait Islander	6
No usual address (Vic.)	2011	F	Aboriginal	109
No usual address (Vic.)	2011	F	Both Aboriginal & Torres Strait Islander	3
No usual address (Vic.)	2011	F	Non-indigenous	3524
No usual address (Vic.)	2011	F	Torres Strait Islander	0
No usual address (Vic.)	2011	M	Aboriginal	169
No usual address (Vic.)	2011	M	Both Aboriginal & Torres Strait Islander	0
No usual address (Vic.)	2011	M	Non-indigenous	4500
No usual address (Vic.)	2011	M	Torres Strait Islander	3
No usual address (Vic.)	2016	F	Aboriginal	102
No usual address (Vic.)	2016	F	Both Aboriginal & Torres Strait Islander	6
No usual address (Vic.)	2016	F	Non-indigenous	3123
No usual address (Vic.)	2016	F	Torres Strait Islander	7
No usual address (Vic.)	2016	M	Aboriginal	146
No usual address (Vic.)	2016	M	Both Aboriginal & Torres Strait Islander	3
No usual address (Vic.)	2016	M	Non-indigenous	4169
No usual address (Vic.)	2016	M	Torres Strait Islander	13
Capalaba	2006	F	Aboriginal	367
Capalaba	2006	F	Both Aboriginal & Torres Strait Islander	30
Capalaba	2006	F	Non-indigenous	34239
Capalaba	2006	F	Torres Strait Islander	47
Capalaba	2006	M	Aboriginal	361
Capalaba	2006	M	Both Aboriginal & Torres Strait Islander	25
Capalaba	2006	M	Non-indigenous	33233
Capalaba	2006	M	Torres Strait Islander	44
Capalaba	2011	F	Aboriginal	501
Capalaba	2011	F	Both Aboriginal & Torres Strait Islander	16
Capalaba	2011	F	Non-indigenous	34893
Capalaba	2011	F	Torres Strait Islander	41
Capalaba	2011	M	Aboriginal	472
Capalaba	2011	M	Both Aboriginal & Torres Strait Islander	17
Capalaba	2011	M	Non-indigenous	33965
Capalaba	2011	M	Torres Strait Islander	40
Capalaba	2016	F	Aboriginal	723
Capalaba	2016	F	Both Aboriginal & Torres Strait Islander	44
Capalaba	2016	F	Non-indigenous	35441
Capalaba	2016	F	Torres Strait Islander	37
Capalaba	2016	M	Aboriginal	674
Capalaba	2016	M	Both Aboriginal & Torres Strait Islander	28
Capalaba	2016	M	Non-indigenous	34579
Capalaba	2016	M	Torres Strait Islander	47
Cleveland - Stradbroke	2006	F	Aboriginal	532
Cleveland - Stradbroke	2006	F	Both Aboriginal & Torres Strait Islander	23
Cleveland - Stradbroke	2006	F	Non-indigenous	33212
Cleveland - Stradbroke	2006	F	Torres Strait Islander	22
Cleveland - Stradbroke	2006	M	Aboriginal	482
Cleveland - Stradbroke	2006	M	Both Aboriginal & Torres Strait Islander	20
Cleveland - Stradbroke	2006	M	Non-indigenous	31591
Cleveland - Stradbroke	2006	M	Torres Strait Islander	24
Cleveland - Stradbroke	2011	F	Aboriginal	734
Cleveland - Stradbroke	2011	F	Both Aboriginal & Torres Strait Islander	50
Cleveland - Stradbroke	2011	F	Non-indigenous	38279
Cleveland - Stradbroke	2011	F	Torres Strait Islander	49
Cleveland - Stradbroke	2011	M	Aboriginal	674
Cleveland - Stradbroke	2011	M	Both Aboriginal & Torres Strait Islander	50
Cleveland - Stradbroke	2011	M	Non-indigenous	36282
Cleveland - Stradbroke	2011	M	Torres Strait Islander	42
Cleveland - Stradbroke	2016	F	Aboriginal	893
Cleveland - Stradbroke	2016	F	Both Aboriginal & Torres Strait Islander	58
Cleveland - Stradbroke	2016	F	Non-indigenous	41445
Cleveland - Stradbroke	2016	F	Torres Strait Islander	47
Cleveland - Stradbroke	2016	M	Aboriginal	855
Cleveland - Stradbroke	2016	M	Both Aboriginal & Torres Strait Islander	43
Cleveland - Stradbroke	2016	M	Non-indigenous	39413
Cleveland - Stradbroke	2016	M	Torres Strait Islander	62
Wynnum - Manly	2006	F	Aboriginal	569
Wynnum - Manly	2006	F	Both Aboriginal & Torres Strait Islander	43
Wynnum - Manly	2006	F	Non-indigenous	28990
Wynnum - Manly	2006	F	Torres Strait Islander	40
Wynnum - Manly	2006	M	Aboriginal	483
Wynnum - Manly	2006	M	Both Aboriginal & Torres Strait Islander	27
Wynnum - Manly	2006	M	Non-indigenous	27343
Wynnum - Manly	2006	M	Torres Strait Islander	56
Wynnum - Manly	2011	F	Aboriginal	676
Wynnum - Manly	2011	F	Both Aboriginal & Torres Strait Islander	34
Wynnum - Manly	2011	F	Non-indigenous	32462
Wynnum - Manly	2011	F	Torres Strait Islander	43
Wynnum - Manly	2011	M	Aboriginal	588
Wynnum - Manly	2011	M	Both Aboriginal & Torres Strait Islander	26
Wynnum - Manly	2011	M	Non-indigenous	31152
Wynnum - Manly	2011	M	Torres Strait Islander	46
Wynnum - Manly	2016	F	Aboriginal	741
Wynnum - Manly	2016	F	Both Aboriginal & Torres Strait Islander	47
Wynnum - Manly	2016	F	Non-indigenous	34347
Wynnum - Manly	2016	F	Torres Strait Islander	49
Wynnum - Manly	2016	M	Aboriginal	652
Wynnum - Manly	2016	M	Both Aboriginal & Torres Strait Islander	34
Wynnum - Manly	2016	M	Non-indigenous	32768
Wynnum - Manly	2016	M	Torres Strait Islander	66
Bald Hills - Everton Park	2006	F	Aboriginal	131
Bald Hills - Everton Park	2006	F	Both Aboriginal & Torres Strait Islander	4
Bald Hills - Everton Park	2006	F	Non-indigenous	17728
Bald Hills - Everton Park	2006	F	Torres Strait Islander	9
Bald Hills - Everton Park	2006	M	Aboriginal	138
Bald Hills - Everton Park	2006	M	Both Aboriginal & Torres Strait Islander	10
Bald Hills - Everton Park	2006	M	Non-indigenous	16473
Bald Hills - Everton Park	2006	M	Torres Strait Islander	16
Bald Hills - Everton Park	2011	F	Aboriginal	176
Bald Hills - Everton Park	2011	F	Both Aboriginal & Torres Strait Islander	9
Bald Hills - Everton Park	2011	F	Non-indigenous	19287
Bald Hills - Everton Park	2011	F	Torres Strait Islander	9
Bald Hills - Everton Park	2011	M	Aboriginal	193
Bald Hills - Everton Park	2011	M	Both Aboriginal & Torres Strait Islander	12
Bald Hills - Everton Park	2011	M	Non-indigenous	18064
Bald Hills - Everton Park	2011	M	Torres Strait Islander	16
Bald Hills - Everton Park	2016	F	Aboriginal	274
Bald Hills - Everton Park	2016	F	Both Aboriginal & Torres Strait Islander	26
Bald Hills - Everton Park	2016	F	Non-indigenous	20839
Bald Hills - Everton Park	2016	F	Torres Strait Islander	14
Bald Hills - Everton Park	2016	M	Aboriginal	269
Bald Hills - Everton Park	2016	M	Both Aboriginal & Torres Strait Islander	15
Bald Hills - Everton Park	2016	M	Non-indigenous	19342
Bald Hills - Everton Park	2016	M	Torres Strait Islander	16
Chermside	2006	F	Aboriginal	464
Chermside	2006	F	Both Aboriginal & Torres Strait Islander	19
Chermside	2006	F	Non-indigenous	31465
Chermside	2006	F	Torres Strait Islander	65
Chermside	2006	M	Aboriginal	373
Chermside	2006	M	Both Aboriginal & Torres Strait Islander	30
Chermside	2006	M	Non-indigenous	28563
Chermside	2006	M	Torres Strait Islander	54
Chermside	2011	F	Aboriginal	521
Chermside	2011	F	Both Aboriginal & Torres Strait Islander	52
Chermside	2011	F	Non-indigenous	33550
Chermside	2011	F	Torres Strait Islander	58
Chermside	2011	M	Aboriginal	482
Chermside	2011	M	Both Aboriginal & Torres Strait Islander	40
Chermside	2011	M	Non-indigenous	31132
Chermside	2011	M	Torres Strait Islander	56
Chermside	2016	F	Aboriginal	619
Chermside	2016	F	Both Aboriginal & Torres Strait Islander	49
Chermside	2016	F	Non-indigenous	35079
Chermside	2016	F	Torres Strait Islander	54
Chermside	2016	M	Aboriginal	566
Chermside	2016	M	Both Aboriginal & Torres Strait Islander	39
Chermside	2016	M	Non-indigenous	32626
Chermside	2016	M	Torres Strait Islander	43
Nundah	2006	F	Aboriginal	282
Nundah	2006	F	Both Aboriginal & Torres Strait Islander	20
Nundah	2006	F	Non-indigenous	15021
Nundah	2006	F	Torres Strait Islander	34
Nundah	2006	M	Aboriginal	291
Nundah	2006	M	Both Aboriginal & Torres Strait Islander	19
Nundah	2006	M	Non-indigenous	14487
Nundah	2006	M	Torres Strait Islander	31
Nundah	2011	F	Aboriginal	295
Nundah	2011	F	Both Aboriginal & Torres Strait Islander	12
Nundah	2011	F	Non-indigenous	16884
Nundah	2011	F	Torres Strait Islander	24
Nundah	2011	M	Aboriginal	320
Nundah	2011	M	Both Aboriginal & Torres Strait Islander	27
Nundah	2011	M	Non-indigenous	16968
Nundah	2011	M	Torres Strait Islander	38
Nundah	2016	F	Aboriginal	338
Nundah	2016	F	Both Aboriginal & Torres Strait Islander	25
Nundah	2016	F	Non-indigenous	19044
Nundah	2016	F	Torres Strait Islander	29
Nundah	2016	M	Aboriginal	366
Nundah	2016	M	Both Aboriginal & Torres Strait Islander	34
Nundah	2016	M	Non-indigenous	18807
Nundah	2016	M	Torres Strait Islander	28
Sandgate	2006	F	Aboriginal	488
Sandgate	2006	F	Both Aboriginal & Torres Strait Islander	20
Sandgate	2006	F	Non-indigenous	24709
Sandgate	2006	F	Torres Strait Islander	41
Sandgate	2006	M	Aboriginal	429
Sandgate	2006	M	Both Aboriginal & Torres Strait Islander	28
Sandgate	2006	M	Non-indigenous	22938
Sandgate	2006	M	Torres Strait Islander	31
Sandgate	2011	F	Aboriginal	584
Sandgate	2011	F	Both Aboriginal & Torres Strait Islander	31
Sandgate	2011	F	Non-indigenous	26599
Sandgate	2011	F	Torres Strait Islander	44
Sandgate	2011	M	Aboriginal	522
Sandgate	2011	M	Both Aboriginal & Torres Strait Islander	18
Sandgate	2011	M	Non-indigenous	24996
Sandgate	2011	M	Torres Strait Islander	33
Sandgate	2016	F	Aboriginal	684
Sandgate	2016	F	Both Aboriginal & Torres Strait Islander	47
Sandgate	2016	F	Non-indigenous	29096
Sandgate	2016	F	Torres Strait Islander	52
Sandgate	2016	M	Aboriginal	627
Sandgate	2016	M	Both Aboriginal & Torres Strait Islander	41
Sandgate	2016	M	Non-indigenous	27378
Sandgate	2016	M	Torres Strait Islander	61
Carindale	2006	F	Aboriginal	213
Carindale	2006	F	Both Aboriginal & Torres Strait Islander	14
Carindale	2006	F	Non-indigenous	22509
Carindale	2006	F	Torres Strait Islander	33
Carindale	2006	M	Aboriginal	203
Carindale	2006	M	Both Aboriginal & Torres Strait Islander	28
Carindale	2006	M	Non-indigenous	20975
Carindale	2006	M	Torres Strait Islander	22
Carindale	2011	F	Aboriginal	246
Carindale	2011	F	Both Aboriginal & Torres Strait Islander	19
Carindale	2011	F	Non-indigenous	23988
Carindale	2011	F	Torres Strait Islander	33
Carindale	2011	M	Aboriginal	254
