SA3_NAME16	Year	LabourForceStatus	Sex	adults
Rockhampton	2016	Employed (part-time)	F	10872
Rockhampton	2016	Employed (part-time)	M	4591
Rockhampton	2016	Not in the labour force	F	17051
Rockhampton	2016	Not in the labour force	M	13263
Rockhampton	2016	Unemployed (looking for work)	F	1998
Rockhampton	2016	Unemployed (looking for work)	M	2800
Biloela	2006		F	274
Biloela	2006		M	403
Biloela	2006	Employed (away from work)	F	205
Biloela	2006	Employed (away from work)	M	313
Biloela	2006	Employed (full-time)	F	1622
Biloela	2006	Employed (full-time)	M	3790
Biloela	2006	Employed (part-time)	F	1293
Biloela	2006	Employed (part-time)	M	383
Biloela	2006	Not in the labour force	F	1862
Biloela	2006	Not in the labour force	M	823
Biloela	2006	Unemployed (looking for work)	F	85
Biloela	2006	Unemployed (looking for work)	M	91
Biloela	2011		F	242
Biloela	2011		M	346
Biloela	2011	Employed (away from work)	F	229
Biloela	2011	Employed (away from work)	M	305
Biloela	2011	Employed (full-time)	F	1620
Biloela	2011	Employed (full-time)	M	3629
Biloela	2011	Employed (part-time)	F	1305
Biloela	2011	Employed (part-time)	M	446
Biloela	2011	Not in the labour force	F	1814
Biloela	2011	Not in the labour force	M	918
Biloela	2011	Unemployed (looking for work)	F	99
Biloela	2011	Unemployed (looking for work)	M	101
Biloela	2016		F	445
Biloela	2016		M	514
Biloela	2016	Employed (away from work)	F	197
Biloela	2016	Employed (away from work)	M	272
Biloela	2016	Employed (full-time)	F	1573
Biloela	2016	Employed (full-time)	M	3363
Biloela	2016	Employed (part-time)	F	1349
Biloela	2016	Employed (part-time)	M	436
Biloela	2016	Not in the labour force	F	1681
Biloela	2016	Not in the labour force	M	1020
Biloela	2016	Unemployed (looking for work)	F	138
Biloela	2016	Unemployed (looking for work)	M	164
Gladstone	2006		F	1073
Gladstone	2006		M	1394
Gladstone	2006	Employed (away from work)	F	627
Gladstone	2006	Employed (away from work)	M	969
Gladstone	2006	Employed (full-time)	F	4720
Gladstone	2006	Employed (full-time)	M	11527
Gladstone	2006	Employed (part-time)	F	4543
Gladstone	2006	Employed (part-time)	M	1470
Gladstone	2006	Not in the labour force	F	7020
Gladstone	2006	Not in the labour force	M	3895
Gladstone	2006	Unemployed (looking for work)	F	713
Gladstone	2006	Unemployed (looking for work)	M	641
Gladstone	2011		F	1374
Gladstone	2011		M	1935
Gladstone	2011	Employed (away from work)	F	811
Gladstone	2011	Employed (away from work)	M	1127
Gladstone	2011	Employed (full-time)	F	5819
Gladstone	2011	Employed (full-time)	M	13821
Gladstone	2011	Employed (part-time)	F	5149
Gladstone	2011	Employed (part-time)	M	1565
Gladstone	2011	Not in the labour force	F	7480
Gladstone	2011	Not in the labour force	M	4245
Gladstone	2011	Unemployed (looking for work)	F	676
Gladstone	2011	Unemployed (looking for work)	M	652
Gladstone	2016		F	1706
Gladstone	2016		M	1935
Gladstone	2016	Employed (away from work)	F	693
Gladstone	2016	Employed (away from work)	M	873
Gladstone	2016	Employed (full-time)	F	5532
Gladstone	2016	Employed (full-time)	M	12208
Gladstone	2016	Employed (part-time)	F	5598
Gladstone	2016	Employed (part-time)	M	2176
Gladstone	2016	Not in the labour force	F	8168
Gladstone	2016	Not in the labour force	M	5447
Gladstone	2016	Unemployed (looking for work)	F	1422
Gladstone	2016	Unemployed (looking for work)	M	1944
Broadbeach - Burleigh	2006		F	2570
Broadbeach - Burleigh	2006		M	3128
Broadbeach - Burleigh	2006	Employed (away from work)	F	705
Broadbeach - Burleigh	2006	Employed (away from work)	M	779
Broadbeach - Burleigh	2006	Employed (full-time)	F	5984
Broadbeach - Burleigh	2006	Employed (full-time)	M	9665
Broadbeach - Burleigh	2006	Employed (part-time)	F	5244
Broadbeach - Burleigh	2006	Employed (part-time)	M	2835
Broadbeach - Burleigh	2006	Not in the labour force	F	9207
Broadbeach - Burleigh	2006	Not in the labour force	M	6242
Broadbeach - Burleigh	2006	Unemployed (looking for work)	F	638
Broadbeach - Burleigh	2006	Unemployed (looking for work)	M	670
Broadbeach - Burleigh	2011		F	2212
Broadbeach - Burleigh	2011		M	2317
Broadbeach - Burleigh	2011	Employed (away from work)	F	828
Broadbeach - Burleigh	2011	Employed (away from work)	M	766
Broadbeach - Burleigh	2011	Employed (full-time)	F	6539
Broadbeach - Burleigh	2011	Employed (full-time)	M	10136
Broadbeach - Burleigh	2011	Employed (part-time)	F	6170
Broadbeach - Burleigh	2011	Employed (part-time)	M	3391
Broadbeach - Burleigh	2011	Not in the labour force	F	9006
Broadbeach - Burleigh	2011	Not in the labour force	M	6190
Broadbeach - Burleigh	2011	Unemployed (looking for work)	F	913
Broadbeach - Burleigh	2011	Unemployed (looking for work)	M	1069
Broadbeach - Burleigh	2016		F	2183
Broadbeach - Burleigh	2016		M	2079
Broadbeach - Burleigh	2016	Employed (away from work)	F	790
Broadbeach - Burleigh	2016	Employed (away from work)	M	643
Broadbeach - Burleigh	2016	Employed (full-time)	F	7301
Broadbeach - Burleigh	2016	Employed (full-time)	M	11212
Broadbeach - Burleigh	2016	Employed (part-time)	F	7054
Broadbeach - Burleigh	2016	Employed (part-time)	M	3678
Broadbeach - Burleigh	2016	Not in the labour force	F	9139
Broadbeach - Burleigh	2016	Not in the labour force	M	6567
Broadbeach - Burleigh	2016	Unemployed (looking for work)	F	874
Broadbeach - Burleigh	2016	Unemployed (looking for work)	M	993
Coolangatta	2006		F	1644
Coolangatta	2006		M	1788
Coolangatta	2006	Employed (away from work)	F	643
Coolangatta	2006	Employed (away from work)	M	672
Coolangatta	2006	Employed (full-time)	F	4559
Coolangatta	2006	Employed (full-time)	M	8443
Coolangatta	2006	Employed (part-time)	F	4953
Coolangatta	2006	Employed (part-time)	M	2370
Coolangatta	2006	Not in the labour force	F	8325
Coolangatta	2006	Not in the labour force	M	5857
Coolangatta	2006	Unemployed (looking for work)	F	599
Coolangatta	2006	Unemployed (looking for work)	M	704
Coolangatta	2011		F	1351
Coolangatta	2011		M	1412
Coolangatta	2011	Employed (away from work)	F	699
Coolangatta	2011	Employed (away from work)	M	681
Coolangatta	2011	Employed (full-time)	F	4945
Coolangatta	2011	Employed (full-time)	M	8213
Coolangatta	2011	Employed (part-time)	F	5555
Coolangatta	2011	Employed (part-time)	M	2806
Coolangatta	2011	Not in the labour force	F	8179
Coolangatta	2011	Not in the labour force	M	5879
Coolangatta	2011	Unemployed (looking for work)	F	867
Coolangatta	2011	Unemployed (looking for work)	M	1106
Coolangatta	2016		F	1713
Coolangatta	2016		M	1613
Coolangatta	2016	Employed (away from work)	F	721
Coolangatta	2016	Employed (away from work)	M	612
Coolangatta	2016	Employed (full-time)	F	5375
Coolangatta	2016	Employed (full-time)	M	8749
Coolangatta	2016	Employed (part-time)	F	6158
Coolangatta	2016	Employed (part-time)	M	3078
Coolangatta	2016	Not in the labour force	F	8440
Coolangatta	2016	Not in the labour force	M	6249
Coolangatta	2016	Unemployed (looking for work)	F	729
Coolangatta	2016	Unemployed (looking for work)	M	951
Gold Coast - North	2006		F	2084
Gold Coast - North	2006		M	2006
Gold Coast - North	2006	Employed (away from work)	F	703
Gold Coast - North	2006	Employed (away from work)	M	747
Gold Coast - North	2006	Employed (full-time)	F	5765
Gold Coast - North	2006	Employed (full-time)	M	9578
Gold Coast - North	2006	Employed (part-time)	F	5217
Gold Coast - North	2006	Employed (part-time)	M	2626
Gold Coast - North	2006	Not in the labour force	F	10098
Gold Coast - North	2006	Not in the labour force	M	6684
Gold Coast - North	2006	Unemployed (looking for work)	F	762
Gold Coast - North	2006	Unemployed (looking for work)	M	777
Gold Coast - North	2011		F	1937
Gold Coast - North	2011		M	1903
Gold Coast - North	2011	Employed (away from work)	F	797
Gold Coast - North	2011	Employed (away from work)	M	731
Gold Coast - North	2011	Employed (full-time)	F	6180
Gold Coast - North	2011	Employed (full-time)	M	9687
Gold Coast - North	2011	Employed (part-time)	F	5837
Gold Coast - North	2011	Employed (part-time)	M	3052
Gold Coast - North	2011	Not in the labour force	F	10761
Gold Coast - North	2011	Not in the labour force	M	7260
Gold Coast - North	2011	Unemployed (looking for work)	F	1032
Gold Coast - North	2011	Unemployed (looking for work)	M	1273
Gold Coast - North	2016		F	2413
Gold Coast - North	2016		M	2141
Gold Coast - North	2016	Employed (away from work)	F	734
Gold Coast - North	2016	Employed (away from work)	M	594
Gold Coast - North	2016	Employed (full-time)	F	6787
Gold Coast - North	2016	Employed (full-time)	M	10125
Gold Coast - North	2016	Employed (part-time)	F	6641
Gold Coast - North	2016	Employed (part-time)	M	3563
Gold Coast - North	2016	Not in the labour force	F	12230
Gold Coast - North	2016	Not in the labour force	M	8715
Gold Coast - North	2016	Unemployed (looking for work)	F	1188
Gold Coast - North	2016	Unemployed (looking for work)	M	1302
Gold Coast Hinterland	2006		F	319
Gold Coast Hinterland	2006		M	345
Gold Coast Hinterland	2006	Employed (away from work)	F	213
Gold Coast Hinterland	2006	Employed (away from work)	M	232
Gold Coast Hinterland	2006	Employed (full-time)	F	1519
Gold Coast Hinterland	2006	Employed (full-time)	M	3039
Gold Coast Hinterland	2006	Employed (part-time)	F	1749
Gold Coast Hinterland	2006	Employed (part-time)	M	816
Gold Coast Hinterland	2006	Not in the labour force	F	2524
Gold Coast Hinterland	2006	Not in the labour force	M	1798
Gold Coast Hinterland	2006	Unemployed (looking for work)	F	156
Gold Coast Hinterland	2006	Unemployed (looking for work)	M	172
Gold Coast Hinterland	2011		F	259
Gold Coast Hinterland	2011		M	288
Gold Coast Hinterland	2011	Employed (away from work)	F	234
Gold Coast Hinterland	2011	Employed (away from work)	M	249
Gold Coast Hinterland	2011	Employed (full-time)	F	1630
Gold Coast Hinterland	2011	Employed (full-time)	M	2931
Gold Coast Hinterland	2011	Employed (part-time)	F	1892
Gold Coast Hinterland	2011	Employed (part-time)	M	992
Gold Coast Hinterland	2011	Not in the labour force	F	2753
Gold Coast Hinterland	2011	Not in the labour force	M	2012
Gold Coast Hinterland	2011	Unemployed (looking for work)	F	233
Gold Coast Hinterland	2011	Unemployed (looking for work)	M	285
Gold Coast Hinterland	2016		F	614
Gold Coast Hinterland	2016		M	661
Gold Coast Hinterland	2016	Employed (away from work)	F	286
Gold Coast Hinterland	2016	Employed (away from work)	M	254
Gold Coast Hinterland	2016	Employed (full-time)	F	1721
Gold Coast Hinterland	2016	Employed (full-time)	M	3043
Gold Coast Hinterland	2016	Employed (part-time)	F	2049
Gold Coast Hinterland	2016	Employed (part-time)	M	1016
Gold Coast Hinterland	2016	Not in the labour force	F	2867
Gold Coast Hinterland	2016	Not in the labour force	M	2182
Gold Coast Hinterland	2016	Unemployed (looking for work)	F	226
Gold Coast Hinterland	2016	Unemployed (looking for work)	M	260
Mudgeeraba - Tallebudgera	2006		F	668
Mudgeeraba - Tallebudgera	2006		M	615
Mudgeeraba - Tallebudgera	2006	Employed (away from work)	F	347
Mudgeeraba - Tallebudgera	2006	Employed (away from work)	M	386
Mudgeeraba - Tallebudgera	2006	Employed (full-time)	F	2636
Mudgeeraba - Tallebudgera	2006	Employed (full-time)	M	5099
Mudgeeraba - Tallebudgera	2006	Employed (part-time)	F	3025
Mudgeeraba - Tallebudgera	2006	Employed (part-time)	M	1339
Mudgeeraba - Tallebudgera	2006	Not in the labour force	F	3451
Mudgeeraba - Tallebudgera	2006	Not in the labour force	M	2139
Mudgeeraba - Tallebudgera	2006	Unemployed (looking for work)	F	332
Mudgeeraba - Tallebudgera	2006	Unemployed (looking for work)	M	292
Mudgeeraba - Tallebudgera	2011		F	515
Mudgeeraba - Tallebudgera	2011		M	538
Mudgeeraba - Tallebudgera	2011	Employed (away from work)	F	402
Mudgeeraba - Tallebudgera	2011	Employed (away from work)	M	383
Mudgeeraba - Tallebudgera	2011	Employed (full-time)	F	3179
Mudgeeraba - Tallebudgera	2011	Employed (full-time)	M	5668
Mudgeeraba - Tallebudgera	2011	Employed (part-time)	F	3708
Mudgeeraba - Tallebudgera	2011	Employed (part-time)	M	1658
Mudgeeraba - Tallebudgera	2011	Not in the labour force	F	4042
Mudgeeraba - Tallebudgera	2011	Not in the labour force	M	2589
Mudgeeraba - Tallebudgera	2011	Unemployed (looking for work)	F	485
Mudgeeraba - Tallebudgera	2011	Unemployed (looking for work)	M	555
Mudgeeraba - Tallebudgera	2016		F	692
Mudgeeraba - Tallebudgera	2016		M	684
Mudgeeraba - Tallebudgera	2016	Employed (away from work)	F	446
Mudgeeraba - Tallebudgera	2016	Employed (away from work)	M	341
Mudgeeraba - Tallebudgera	2016	Employed (full-time)	F	3436
Mudgeeraba - Tallebudgera	2016	Employed (full-time)	M	6065
Mudgeeraba - Tallebudgera	2016	Employed (part-time)	F	4172
Mudgeeraba - Tallebudgera	2016	Employed (part-time)	M	1880
Mudgeeraba - Tallebudgera	2016	Not in the labour force	F	4125
Mudgeeraba - Tallebudgera	2016	Not in the labour force	M	2946
Mudgeeraba - Tallebudgera	2016	Unemployed (looking for work)	F	458
Mudgeeraba - Tallebudgera	2016	Unemployed (looking for work)	M	506
Nerang	2006		F	1266
Nerang	2006		M	1220
Nerang	2006	Employed (away from work)	F	702
Nerang	2006	Employed (away from work)	M	811
Nerang	2006	Employed (full-time)	F	5849
Nerang	2006	Employed (full-time)	M	10865
Nerang	2006	Employed (part-time)	F	5858
Nerang	2006	Employed (part-time)	M	2593
Nerang	2006	Not in the labour force	F	7518
Nerang	2006	Not in the labour force	M	4490
Nerang	2006	Unemployed (looking for work)	F	749
Nerang	2006	Unemployed (looking for work)	M	673
Nerang	2011		F	1433
Nerang	2011		M	1414
Nerang	2011	Employed (away from work)	F	822
Nerang	2011	Employed (away from work)	M	803
Nerang	2011	Employed (full-time)	F	6602
Nerang	2011	Employed (full-time)	M	11632
Nerang	2011	Employed (part-time)	F	6876
Nerang	2011	Employed (part-time)	M	3182
Nerang	2011	Not in the labour force	F	8555
Nerang	2011	Not in the labour force	M	5449
Nerang	2011	Unemployed (looking for work)	F	1133
Nerang	2011	Unemployed (looking for work)	M	1277
Nerang	2016		F	1807
Nerang	2016		M	1718
Nerang	2016	Employed (away from work)	F	821
Nerang	2016	Employed (away from work)	M	677
Nerang	2016	Employed (full-time)	F	7207
Nerang	2016	Employed (full-time)	M	12218
Nerang	2016	Employed (part-time)	F	7580
Nerang	2016	Employed (part-time)	M	3586
Nerang	2016	Not in the labour force	F	9111
Nerang	2016	Not in the labour force	M	6416
Nerang	2016	Unemployed (looking for work)	F	1167
Nerang	2016	Unemployed (looking for work)	M	1226
Ormeau - Oxenford	2006		F	1317
Ormeau - Oxenford	2006		M	1393
Ormeau - Oxenford	2006	Employed (away from work)	F	864
Ormeau - Oxenford	2006	Employed (away from work)	M	1021
Ormeau - Oxenford	2006	Employed (full-time)	F	7023
Ormeau - Oxenford	2006	Employed (full-time)	M	13715
Ormeau - Oxenford	2006	Employed (part-time)	F	6563
Ormeau - Oxenford	2006	Employed (part-time)	M	2702
Ormeau - Oxenford	2006	Not in the labour force	F	8496
Ormeau - Oxenford	2006	Not in the labour force	M	4893
Ormeau - Oxenford	2006	Unemployed (looking for work)	F	812
Ormeau - Oxenford	2006	Unemployed (looking for work)	M	727
Ormeau - Oxenford	2011		F	1614
Ormeau - Oxenford	2011		M	1853
Ormeau - Oxenford	2011	Employed (away from work)	F	1222
Ormeau - Oxenford	2011	Employed (away from work)	M	1194
Ormeau - Oxenford	2011	Employed (full-time)	F	10412
Ormeau - Oxenford	2011	Employed (full-time)	M	19073
Ormeau - Oxenford	2011	Employed (part-time)	F	9511
Ormeau - Oxenford	2011	Employed (part-time)	M	3957
Ormeau - Oxenford	2011	Not in the labour force	F	11832
Ormeau - Oxenford	2011	Not in the labour force	M	7059
Ormeau - Oxenford	2011	Unemployed (looking for work)	F	1599
Ormeau - Oxenford	2011	Unemployed (looking for work)	M	1586
Ormeau - Oxenford	2016		F	3210
Ormeau - Oxenford	2016		M	3149
Ormeau - Oxenford	2016	Employed (away from work)	F	1476
Ormeau - Oxenford	2016	Employed (away from work)	M	1278
Ormeau - Oxenford	2016	Employed (full-time)	F	13176
Ormeau - Oxenford	2016	Employed (full-time)	M	23311
Ormeau - Oxenford	2016	Employed (part-time)	F	12633
Ormeau - Oxenford	2016	Employed (part-time)	M	5379
Ormeau - Oxenford	2016	Not in the labour force	F	14509
Ormeau - Oxenford	2016	Not in the labour force	M	9303
Ormeau - Oxenford	2016	Unemployed (looking for work)	F	2148
Ormeau - Oxenford	2016	Unemployed (looking for work)	M	2041
Robina	2006		F	1166
Robina	2006		M	1106
Robina	2006	Employed (away from work)	F	518
Robina	2006	Employed (away from work)	M	557
Robina	2006	Employed (full-time)	F	4411
Robina	2006	Employed (full-time)	M	7244
Robina	2006	Employed (part-time)	F	4281
Robina	2006	Employed (part-time)	M	1960
Robina	2006	Not in the labour force	F	6420
Robina	2006	Not in the labour force	M	4008
Robina	2006	Unemployed (looking for work)	F	553
Robina	2006	Unemployed (looking for work)	M	502
Robina	2011		F	1314
Robina	2011		M	1270
Robina	2011	Employed (away from work)	F	624
Robina	2011	Employed (away from work)	M	568
Robina	2011	Employed (full-time)	F	4838
Robina	2011	Employed (full-time)	M	7520
Robina	2011	Employed (part-time)	F	4910
Robina	2011	Employed (part-time)	M	2467
Robina	2011	Not in the labour force	F	7129
Robina	2011	Not in the labour force	M	4613
Robina	2011	Unemployed (looking for work)	F	853
Robina	2011	Unemployed (looking for work)	M	845
Robina	2016		F	1661
Robina	2016		M	1346
Robina	2016	Employed (away from work)	F	599
Robina	2016	Employed (away from work)	M	480
Robina	2016	Employed (full-time)	F	5464
Robina	2016	Employed (full-time)	M	8313
Robina	2016	Employed (part-time)	F	5660
Robina	2016	Employed (part-time)	M	2831
Robina	2016	Not in the labour force	F	7581
Robina	2016	Not in the labour force	M	5141
Robina	2016	Unemployed (looking for work)	F	852
Robina	2016	Unemployed (looking for work)	M	856
Southport	2006		F	1715
Southport	2006		M	1707
Southport	2006	Employed (away from work)	F	636
Southport	2006	Employed (away from work)	M	756
Southport	2006	Employed (full-time)	F	5348
Southport	2006	Employed (full-time)	M	8922
Southport	2006	Employed (part-time)	F	5072
Southport	2006	Employed (part-time)	M	2602
Southport	2006	Not in the labour force	F	7939
Southport	2006	Not in the labour force	M	5214
Southport	2006	Unemployed (looking for work)	F	682
Southport	2006	Unemployed (looking for work)	M	763
Southport	2011		F	1920
Southport	2011		M	1878
Southport	2011	Employed (away from work)	F	742
Southport	2011	Employed (away from work)	M	709
Southport	2011	Employed (full-time)	F	5610
Southport	2011	Employed (full-time)	M	8870
Southport	2011	Employed (part-time)	F	5592
Southport	2011	Employed (part-time)	M	3113
Southport	2011	Not in the labour force	F	8850
Southport	2011	Not in the labour force	M	6196
Southport	2011	Unemployed (looking for work)	F	1071
Southport	2011	Unemployed (looking for work)	M	1298
Southport	2016		F	2047
Southport	2016		M	2098
Southport	2016	Employed (away from work)	F	671
Southport	2016	Employed (away from work)	M	598
Southport	2016	Employed (full-time)	F	5916
Southport	2016	Employed (full-time)	M	9349
Southport	2016	Employed (part-time)	F	6255
Southport	2016	Employed (part-time)	M	3696
Southport	2016	Not in the labour force	F	9880
Southport	2016	Not in the labour force	M	7107
Southport	2016	Unemployed (looking for work)	F	1226
Southport	2016	Unemployed (looking for work)	M	1364
Surfers Paradise	2006		F	2507
Surfers Paradise	2006		M	3254
Surfers Paradise	2006	Employed (away from work)	F	411
Surfers Paradise	2006	Employed (away from work)	M	396
Surfers Paradise	2006	Employed (full-time)	F	3471
Surfers Paradise	2006	Employed (full-time)	M	5781
Surfers Paradise	2006	Employed (part-time)	F	2822
Surfers Paradise	2006	Employed (part-time)	M	1858
Surfers Paradise	2006	Not in the labour force	F	4689
Surfers Paradise	2006	Not in the labour force	M	3323
Surfers Paradise	2006	Unemployed (looking for work)	F	390
Surfers Paradise	2006	Unemployed (looking for work)	M	430
Surfers Paradise	2011		F	1669
Surfers Paradise	2011		M	2005
Surfers Paradise	2011	Employed (away from work)	F	433
Surfers Paradise	2011	Employed (away from work)	M	441
Surfers Paradise	2011	Employed (full-time)	F	3977
Surfers Paradise	2011	Employed (full-time)	M	6302
Surfers Paradise	2011	Employed (part-time)	F	3329
Surfers Paradise	2011	Employed (part-time)	M	2420
Surfers Paradise	2011	Not in the labour force	F	5284
Surfers Paradise	2011	Not in the labour force	M	3864
Surfers Paradise	2011	Unemployed (looking for work)	F	676
Surfers Paradise	2011	Unemployed (looking for work)	M	820
Surfers Paradise	2016		F	2305
Surfers Paradise	2016		M	2413
Surfers Paradise	2016	Employed (away from work)	F	426
Surfers Paradise	2016	Employed (away from work)	M	425
Surfers Paradise	2016	Employed (full-time)	F	4273
Surfers Paradise	2016	Employed (full-time)	M	6774
Surfers Paradise	2016	Employed (part-time)	F	4352
Surfers Paradise	2016	Employed (part-time)	M	2950
Surfers Paradise	2016	Not in the labour force	F	5963
Surfers Paradise	2016	Not in the labour force	M	4639
Surfers Paradise	2016	Unemployed (looking for work)	F	810
Surfers Paradise	2016	Unemployed (looking for work)	M	802
Forest Lake - Oxley	2006		F	1402
Forest Lake - Oxley	2006		M	1326
Forest Lake - Oxley	2006	Employed (away from work)	F	689
Forest Lake - Oxley	2006	Employed (away from work)	M	818
Forest Lake - Oxley	2006	Employed (full-time)	F	5871
Forest Lake - Oxley	2006	Employed (full-time)	M	10138
Forest Lake - Oxley	2006	Employed (part-time)	F	4219
Forest Lake - Oxley	2006	Employed (part-time)	M	1903
Forest Lake - Oxley	2006	Not in the labour force	F	9511
Forest Lake - Oxley	2006	Not in the labour force	M	6898
Forest Lake - Oxley	2006	Unemployed (looking for work)	F	713
Forest Lake - Oxley	2006	Unemployed (looking for work)	M	684
Forest Lake - Oxley	2011		F	1481
Forest Lake - Oxley	2011		M	1473
Forest Lake - Oxley	2011	Employed (away from work)	F	760
Forest Lake - Oxley	2011	Employed (away from work)	M	786
Forest Lake - Oxley	2011	Employed (full-time)	F	6588
Forest Lake - Oxley	2011	Employed (full-time)	M	10862
Forest Lake - Oxley	2011	Employed (part-time)	F	4823
Forest Lake - Oxley	2011	Employed (part-time)	M	2402
Forest Lake - Oxley	2011	Not in the labour force	F	10097
Forest Lake - Oxley	2011	Not in the labour force	M	8097
Forest Lake - Oxley	2011	Unemployed (looking for work)	F	1054
Forest Lake - Oxley	2011	Unemployed (looking for work)	M	1107
Forest Lake - Oxley	2016		F	2242
Forest Lake - Oxley	2016		M	2051
Forest Lake - Oxley	2016	Employed (away from work)	F	846
Forest Lake - Oxley	2016	Employed (away from work)	M	664
Forest Lake - Oxley	2016	Employed (full-time)	F	6965
Forest Lake - Oxley	2016	Employed (full-time)	M	11143
Forest Lake - Oxley	2016	Employed (part-time)	F	5756
Forest Lake - Oxley	2016	Employed (part-time)	M	3223
Forest Lake - Oxley	2016	Not in the labour force	F	11098
Forest Lake - Oxley	2016	Not in the labour force	M	9806
Forest Lake - Oxley	2016	Unemployed (looking for work)	F	1472
Forest Lake - Oxley	2016	Unemployed (looking for work)	M	1702
Ipswich Hinterland	2006		F	1115
Ipswich Hinterland	2006		M	1244
Ipswich Hinterland	2006	Employed (away from work)	F	621
Ipswich Hinterland	2006	Employed (away from work)	M	777
Ipswich Hinterland	2006	Employed (full-time)	F	4173
Ipswich Hinterland	2006	Employed (full-time)	M	9042
Ipswich Hinterland	2006	Employed (part-time)	F	4354
Ipswich Hinterland	2006	Employed (part-time)	M	1798
Ipswich Hinterland	2006	Not in the labour force	F	8357
Ipswich Hinterland	2006	Not in the labour force	M	6192
Ipswich Hinterland	2006	Unemployed (looking for work)	F	557
Ipswich Hinterland	2006	Unemployed (looking for work)	M	527
Ipswich Hinterland	2011		F	1178
Ipswich Hinterland	2011		M	1422
Ipswich Hinterland	2011	Employed (away from work)	F	706
Ipswich Hinterland	2011	Employed (away from work)	M	880
Ipswich Hinterland	2011	Employed (full-time)	F	4998
Ipswich Hinterland	2011	Employed (full-time)	M	9963
Ipswich Hinterland	2011	Employed (part-time)	F	5070
Ipswich Hinterland	2011	Employed (part-time)	M	2093
Ipswich Hinterland	2011	Not in the labour force	F	9544
Ipswich Hinterland	2011	Not in the labour force	M	7338
Ipswich Hinterland	2011	Unemployed (looking for work)	F	761
Ipswich Hinterland	2011	Unemployed (looking for work)	M	837
Ipswich Hinterland	2016		F	2005
Ipswich Hinterland	2016		M	2033
Ipswich Hinterland	2016	Employed (away from work)	F	746
Ipswich Hinterland	2016	Employed (away from work)	M	799
Ipswich Hinterland	2016	Employed (full-time)	F	5350
Ipswich Hinterland	2016	Employed (full-time)	M	10187
Ipswich Hinterland	2016	Employed (part-time)	F	5649
Ipswich Hinterland	2016	Employed (part-time)	M	2405
Ipswich Hinterland	2016	Not in the labour force	F	10335
Ipswich Hinterland	2016	Not in the labour force	M	8835
Ipswich Hinterland	2016	Unemployed (looking for work)	F	1009
Ipswich Hinterland	2016	Unemployed (looking for work)	M	1047
Ipswich Inner	2006		F	1874
Ipswich Inner	2006		M	1826
Ipswich Inner	2006	Employed (away from work)	F	1166
Ipswich Inner	2006	Employed (away from work)	M	1287
Ipswich Inner	2006	Employed (full-time)	F	8454
Ipswich Inner	2006	Employed (full-time)	M	16550
Ipswich Inner	2006	Employed (part-time)	F	7546
Ipswich Inner	2006	Employed (part-time)	M	3066
Ipswich Inner	2006	Not in the labour force	F	13787
Ipswich Inner	2006	Not in the labour force	M	8488
Ipswich Inner	2006	Unemployed (looking for work)	F	1045
Ipswich Inner	2006	Unemployed (looking for work)	M	981
Ipswich Inner	2011		F	1774
Ipswich Inner	2011		M	1990
Ipswich Inner	2011	Employed (away from work)	F	1331
Ipswich Inner	2011	Employed (away from work)	M	1410
Ipswich Inner	2011	Employed (full-time)	F	9786
Ipswich Inner	2011	Employed (full-time)	M	17377
Ipswich Inner	2011	Employed (part-time)	F	8336
Ipswich Inner	2011	Employed (part-time)	M	3528
Ipswich Inner	2011	Not in the labour force	F	14941
Ipswich Inner	2011	Not in the labour force	M	9970
Ipswich Inner	2011	Unemployed (looking for work)	F	1460
Ipswich Inner	2011	Unemployed (looking for work)	M	1717
Ipswich Inner	2016		F	2688
Ipswich Inner	2016		M	2646
Ipswich Inner	2016	Employed (away from work)	F	1258
Ipswich Inner	2016	Employed (away from work)	M	1116
Ipswich Inner	2016	Employed (full-time)	F	10644
Ipswich Inner	2016	Employed (full-time)	M	17776
Ipswich Inner	2016	Employed (part-time)	F	9338
Ipswich Inner	2016	Employed (part-time)	M	4413
Ipswich Inner	2016	Not in the labour force	F	15946
Ipswich Inner	2016	Not in the labour force	M	11349
Ipswich Inner	2016	Unemployed (looking for work)	F	1998
Ipswich Inner	2016	Unemployed (looking for work)	M	2201
Springfield - Redbank	2006		F	1042
Springfield - Redbank	2006		M	1190
Springfield - Redbank	2006	Employed (away from work)	F	639
Springfield - Redbank	2006	Employed (away from work)	M	823
Springfield - Redbank	2006	Employed (full-time)	F	5461
Springfield - Redbank	2006	Employed (full-time)	M	10048
Springfield - Redbank	2006	Employed (part-time)	F	3967
Springfield - Redbank	2006	Employed (part-time)	M	1642
Springfield - Redbank	2006	Not in the labour force	F	6154
Springfield - Redbank	2006	Not in the labour force	M	3453
Springfield - Redbank	2006	Unemployed (looking for work)	F	670
Springfield - Redbank	2006	Unemployed (looking for work)	M	570
Springfield - Redbank	2011		F	1111
Springfield - Redbank	2011		M	1195
Springfield - Redbank	2011	Employed (away from work)	F	998
Springfield - Redbank	2011	Employed (away from work)	M	930
Springfield - Redbank	2011	Employed (full-time)	F	7718
Springfield - Redbank	2011	Employed (full-time)	M	13614
Springfield - Redbank	2011	Employed (part-time)	F	5357
Springfield - Redbank	2011	Employed (part-time)	M	2386
Springfield - Redbank	2011	Not in the labour force	F	8243
Springfield - Redbank	2011	Not in the labour force	M	4562
