SA3_NAME16	Year	LabourForceStatus	adults
Darling Downs - East	2016	Unemployed (looking for work)	1157
Granite Belt	2006		1413
Granite Belt	2006	Employed (away from work)	953
Granite Belt	2006	Employed (full-time)	9837
Granite Belt	2006	Employed (part-time)	4753
Granite Belt	2006	Not in the labour force	10551
Granite Belt	2006	Unemployed (looking for work)	825
Granite Belt	2011		1463
Granite Belt	2011	Employed (away from work)	1070
Granite Belt	2011	Employed (full-time)	9875
Granite Belt	2011	Employed (part-time)	5464
Granite Belt	2011	Not in the labour force	11810
Granite Belt	2011	Unemployed (looking for work)	877
Granite Belt	2016		2168
Granite Belt	2016	Employed (away from work)	1055
Granite Belt	2016	Employed (full-time)	9597
Granite Belt	2016	Employed (part-time)	5645
Granite Belt	2016	Not in the labour force	13038
Granite Belt	2016	Unemployed (looking for work)	1063
Central Highlands (Qld)	2006		1544
Central Highlands (Qld)	2006	Employed (away from work)	1023
Central Highlands (Qld)	2006	Employed (full-time)	10327
Central Highlands (Qld)	2006	Employed (part-time)	3015
Central Highlands (Qld)	2006	Not in the labour force	4048
Central Highlands (Qld)	2006	Unemployed (looking for work)	345
Central Highlands (Qld)	2011		2014
Central Highlands (Qld)	2011	Employed (away from work)	1033
Central Highlands (Qld)	2011	Employed (full-time)	11197
Central Highlands (Qld)	2011	Employed (part-time)	3241
Central Highlands (Qld)	2011	Not in the labour force	4314
Central Highlands (Qld)	2011	Unemployed (looking for work)	457
Central Highlands (Qld)	2016		2799
Central Highlands (Qld)	2016	Employed (away from work)	875
Central Highlands (Qld)	2016	Employed (full-time)	9350
Central Highlands (Qld)	2016	Employed (part-time)	3426
Central Highlands (Qld)	2016	Not in the labour force	4450
Central Highlands (Qld)	2016	Unemployed (looking for work)	814
Rockhampton	2006		6064
Rockhampton	2006	Employed (away from work)	2851
Rockhampton	2006	Employed (full-time)	28636
Rockhampton	2006	Employed (part-time)	12450
Rockhampton	2006	Not in the labour force	26902
Rockhampton	2006	Unemployed (looking for work)	2440
Rockhampton	2011		6621
Rockhampton	2011	Employed (away from work)	3387
Rockhampton	2011	Employed (full-time)	32672
Rockhampton	2011	Employed (part-time)	13777
Rockhampton	2011	Not in the labour force	27360
Rockhampton	2011	Unemployed (looking for work)	2676
Rockhampton	2016		7708
Rockhampton	2016	Employed (away from work)	2920
Rockhampton	2016	Employed (full-time)	31353
Rockhampton	2016	Employed (part-time)	15472
Rockhampton	2016	Not in the labour force	30315
Rockhampton	2016	Unemployed (looking for work)	4799
Biloela	2006		662
Biloela	2006	Employed (away from work)	523
Biloela	2006	Employed (full-time)	5416
Biloela	2006	Employed (part-time)	1681
Biloela	2006	Not in the labour force	2685
Biloela	2006	Unemployed (looking for work)	181
Biloela	2011		593
Biloela	2011	Employed (away from work)	528
Biloela	2011	Employed (full-time)	5251
Biloela	2011	Employed (part-time)	1753
Biloela	2011	Not in the labour force	2731
Biloela	2011	Unemployed (looking for work)	203
Biloela	2016		967
Biloela	2016	Employed (away from work)	466
Biloela	2016	Employed (full-time)	4944
Biloela	2016	Employed (part-time)	1782
Biloela	2016	Not in the labour force	2695
Biloela	2016	Unemployed (looking for work)	298
Gladstone	2006		2488
Gladstone	2006	Employed (away from work)	1592
Gladstone	2006	Employed (full-time)	16243
Gladstone	2006	Employed (part-time)	6007
Gladstone	2006	Not in the labour force	10917
Gladstone	2006	Unemployed (looking for work)	1347
Gladstone	2011		3321
Gladstone	2011	Employed (away from work)	1936
Gladstone	2011	Employed (full-time)	19634
Gladstone	2011	Employed (part-time)	6717
Gladstone	2011	Not in the labour force	11722
Gladstone	2011	Unemployed (looking for work)	1332
Gladstone	2016		3630
Gladstone	2016	Employed (away from work)	1564
Gladstone	2016	Employed (full-time)	17743
Gladstone	2016	Employed (part-time)	7776
Gladstone	2016	Not in the labour force	13615
Gladstone	2016	Unemployed (looking for work)	3368
Broadbeach - Burleigh	2006		5720
Broadbeach - Burleigh	2006	Employed (away from work)	1477
Broadbeach - Burleigh	2006	Employed (full-time)	15649
Broadbeach - Burleigh	2006	Employed (part-time)	8077
Broadbeach - Burleigh	2006	Not in the labour force	15447
Broadbeach - Burleigh	2006	Unemployed (looking for work)	1301
Broadbeach - Burleigh	2011		4521
Broadbeach - Burleigh	2011	Employed (away from work)	1591
Broadbeach - Burleigh	2011	Employed (full-time)	16682
Broadbeach - Burleigh	2011	Employed (part-time)	9565
Broadbeach - Burleigh	2011	Not in the labour force	15195
Broadbeach - Burleigh	2011	Unemployed (looking for work)	1983
Broadbeach - Burleigh	2016		4264
Broadbeach - Burleigh	2016	Employed (away from work)	1437
Broadbeach - Burleigh	2016	Employed (full-time)	18511
Broadbeach - Burleigh	2016	Employed (part-time)	10734
Broadbeach - Burleigh	2016	Not in the labour force	15704
Broadbeach - Burleigh	2016	Unemployed (looking for work)	1865
Coolangatta	2006		3425
Coolangatta	2006	Employed (away from work)	1318
Coolangatta	2006	Employed (full-time)	13005
Coolangatta	2006	Employed (part-time)	7318
Coolangatta	2006	Not in the labour force	14186
Coolangatta	2006	Unemployed (looking for work)	1310
Coolangatta	2011		2762
Coolangatta	2011	Employed (away from work)	1380
Coolangatta	2011	Employed (full-time)	13157
Coolangatta	2011	Employed (part-time)	8357
Coolangatta	2011	Not in the labour force	14058
Coolangatta	2011	Unemployed (looking for work)	1975
Coolangatta	2016		3319
Coolangatta	2016	Employed (away from work)	1331
Coolangatta	2016	Employed (full-time)	14120
Coolangatta	2016	Employed (part-time)	9244
Coolangatta	2016	Not in the labour force	14691
Coolangatta	2016	Unemployed (looking for work)	1681
Gold Coast - North	2006		4082
Gold Coast - North	2006	Employed (away from work)	1452
Gold Coast - North	2006	Employed (full-time)	15346
Gold Coast - North	2006	Employed (part-time)	7846
Gold Coast - North	2006	Not in the labour force	16784
Gold Coast - North	2006	Unemployed (looking for work)	1534
Gold Coast - North	2011		3847
Gold Coast - North	2011	Employed (away from work)	1528
Gold Coast - North	2011	Employed (full-time)	15866
Gold Coast - North	2011	Employed (part-time)	8884
Gold Coast - North	2011	Not in the labour force	18024
Gold Coast - North	2011	Unemployed (looking for work)	2303
Gold Coast - North	2016		4556
Gold Coast - North	2016	Employed (away from work)	1330
Gold Coast - North	2016	Employed (full-time)	16907
Gold Coast - North	2016	Employed (part-time)	10200
Gold Coast - North	2016	Not in the labour force	20949
Gold Coast - North	2016	Unemployed (looking for work)	2487
Gold Coast Hinterland	2006		652
Gold Coast Hinterland	2006	Employed (away from work)	442
Gold Coast Hinterland	2006	Employed (full-time)	4563
Gold Coast Hinterland	2006	Employed (part-time)	2571
Gold Coast Hinterland	2006	Not in the labour force	4321
Gold Coast Hinterland	2006	Unemployed (looking for work)	331
Gold Coast Hinterland	2011		545
Gold Coast Hinterland	2011	Employed (away from work)	484
Gold Coast Hinterland	2011	Employed (full-time)	4564
Gold Coast Hinterland	2011	Employed (part-time)	2883
Gold Coast Hinterland	2011	Not in the labour force	4768
Gold Coast Hinterland	2011	Unemployed (looking for work)	518
Gold Coast Hinterland	2016		1274
Gold Coast Hinterland	2016	Employed (away from work)	538
Gold Coast Hinterland	2016	Employed (full-time)	4767
Gold Coast Hinterland	2016	Employed (part-time)	3066
Gold Coast Hinterland	2016	Not in the labour force	5044
Gold Coast Hinterland	2016	Unemployed (looking for work)	489
Mudgeeraba - Tallebudgera	2006		1289
Mudgeeraba - Tallebudgera	2006	Employed (away from work)	738
Mudgeeraba - Tallebudgera	2006	Employed (full-time)	7742
Mudgeeraba - Tallebudgera	2006	Employed (part-time)	4362
Mudgeeraba - Tallebudgera	2006	Not in the labour force	5584
Mudgeeraba - Tallebudgera	2006	Unemployed (looking for work)	616
Mudgeeraba - Tallebudgera	2011		1049
Mudgeeraba - Tallebudgera	2011	Employed (away from work)	783
Mudgeeraba - Tallebudgera	2011	Employed (full-time)	8849
Mudgeeraba - Tallebudgera	2011	Employed (part-time)	5363
Mudgeeraba - Tallebudgera	2011	Not in the labour force	6632
Mudgeeraba - Tallebudgera	2011	Unemployed (looking for work)	1041
Mudgeeraba - Tallebudgera	2016		1391
Mudgeeraba - Tallebudgera	2016	Employed (away from work)	788
Mudgeeraba - Tallebudgera	2016	Employed (full-time)	9496
Mudgeeraba - Tallebudgera	2016	Employed (part-time)	6052
Mudgeeraba - Tallebudgera	2016	Not in the labour force	7066
Mudgeeraba - Tallebudgera	2016	Unemployed (looking for work)	963
Nerang	2006		2494
Nerang	2006	Employed (away from work)	1513
Nerang	2006	Employed (full-time)	16716
Nerang	2006	Employed (part-time)	8446
Nerang	2006	Not in the labour force	12008
Nerang	2006	Unemployed (looking for work)	1420
Nerang	2011		2842
Nerang	2011	Employed (away from work)	1624
Nerang	2011	Employed (full-time)	18230
Nerang	2011	Employed (part-time)	10060
Nerang	2011	Not in the labour force	14008
Nerang	2011	Unemployed (looking for work)	2412
Nerang	2016		3511
Nerang	2016	Employed (away from work)	1501
Nerang	2016	Employed (full-time)	19426
Nerang	2016	Employed (part-time)	11171
Nerang	2016	Not in the labour force	15529
Nerang	2016	Unemployed (looking for work)	2393
Ormeau - Oxenford	2006		2700
Ormeau - Oxenford	2006	Employed (away from work)	1888
Ormeau - Oxenford	2006	Employed (full-time)	20743
Ormeau - Oxenford	2006	Employed (part-time)	9260
Ormeau - Oxenford	2006	Not in the labour force	13391
Ormeau - Oxenford	2006	Unemployed (looking for work)	1542
Ormeau - Oxenford	2011		3466
Ormeau - Oxenford	2011	Employed (away from work)	2416
Ormeau - Oxenford	2011	Employed (full-time)	29488
Ormeau - Oxenford	2011	Employed (part-time)	13462
Ormeau - Oxenford	2011	Not in the labour force	18891
Ormeau - Oxenford	2011	Unemployed (looking for work)	3187
Ormeau - Oxenford	2016		6359
Ormeau - Oxenford	2016	Employed (away from work)	2751
Ormeau - Oxenford	2016	Employed (full-time)	36488
Ormeau - Oxenford	2016	Employed (part-time)	18014
Ormeau - Oxenford	2016	Not in the labour force	23808
Ormeau - Oxenford	2016	Unemployed (looking for work)	4195
Robina	2006		2278
Robina	2006	Employed (away from work)	1070
Robina	2006	Employed (full-time)	11656
Robina	2006	Employed (part-time)	6239
Robina	2006	Not in the labour force	10434
Robina	2006	Unemployed (looking for work)	1050
Robina	2011		2594
Robina	2011	Employed (away from work)	1189
Robina	2011	Employed (full-time)	12359
Robina	2011	Employed (part-time)	7377
Robina	2011	Not in the labour force	11737
Robina	2011	Unemployed (looking for work)	1698
Robina	2016		3003
Robina	2016	Employed (away from work)	1078
Robina	2016	Employed (full-time)	13782
Robina	2016	Employed (part-time)	8486
Robina	2016	Not in the labour force	12727
Robina	2016	Unemployed (looking for work)	1705
Southport	2006		3437
Southport	2006	Employed (away from work)	1395
Southport	2006	Employed (full-time)	14267
Southport	2006	Employed (part-time)	7672
Southport	2006	Not in the labour force	13145
Southport	2006	Unemployed (looking for work)	1441
Southport	2011		3790
Southport	2011	Employed (away from work)	1447
Southport	2011	Employed (full-time)	14484
Southport	2011	Employed (part-time)	8704
Southport	2011	Not in the labour force	15047
Southport	2011	Unemployed (looking for work)	2375
Southport	2016		4140
Southport	2016	Employed (away from work)	1268
Southport	2016	Employed (full-time)	15263
Southport	2016	Employed (part-time)	9956
Southport	2016	Not in the labour force	16986
Southport	2016	Unemployed (looking for work)	2593
Surfers Paradise	2006		5745
Surfers Paradise	2006	Employed (away from work)	802
Surfers Paradise	2006	Employed (full-time)	9256
Surfers Paradise	2006	Employed (part-time)	4686
Surfers Paradise	2006	Not in the labour force	8013
Surfers Paradise	2006	Unemployed (looking for work)	826
Surfers Paradise	2011		3673
Surfers Paradise	2011	Employed (away from work)	879
Surfers Paradise	2011	Employed (full-time)	10279
Surfers Paradise	2011	Employed (part-time)	5749
Surfers Paradise	2011	Not in the labour force	9140
Surfers Paradise	2011	Unemployed (looking for work)	1494
Surfers Paradise	2016		4730
Surfers Paradise	2016	Employed (away from work)	847
Surfers Paradise	2016	Employed (full-time)	11038
Surfers Paradise	2016	Employed (part-time)	7302
Surfers Paradise	2016	Not in the labour force	10600
Surfers Paradise	2016	Unemployed (looking for work)	1612
Forest Lake - Oxley	2006		2733
Forest Lake - Oxley	2006	Employed (away from work)	1510
Forest Lake - Oxley	2006	Employed (full-time)	16010
Forest Lake - Oxley	2006	Employed (part-time)	6117
Forest Lake - Oxley	2006	Not in the labour force	16406
Forest Lake - Oxley	2006	Unemployed (looking for work)	1394
Forest Lake - Oxley	2011		2944
Forest Lake - Oxley	2011	Employed (away from work)	1549
Forest Lake - Oxley	2011	Employed (full-time)	17449
Forest Lake - Oxley	2011	Employed (part-time)	7229
Forest Lake - Oxley	2011	Not in the labour force	18196
Forest Lake - Oxley	2011	Unemployed (looking for work)	2163
Forest Lake - Oxley	2016		4282
Forest Lake - Oxley	2016	Employed (away from work)	1510
Forest Lake - Oxley	2016	Employed (full-time)	18115
Forest Lake - Oxley	2016	Employed (part-time)	8979
Forest Lake - Oxley	2016	Not in the labour force	20909
Forest Lake - Oxley	2016	Unemployed (looking for work)	3180
Ipswich Hinterland	2006		2374
Ipswich Hinterland	2006	Employed (away from work)	1393
Ipswich Hinterland	2006	Employed (full-time)	13216
Ipswich Hinterland	2006	Employed (part-time)	6149
Ipswich Hinterland	2006	Not in the labour force	14548
Ipswich Hinterland	2006	Unemployed (looking for work)	1082
Ipswich Hinterland	2011		2605
Ipswich Hinterland	2011	Employed (away from work)	1585
Ipswich Hinterland	2011	Employed (full-time)	14960
Ipswich Hinterland	2011	Employed (part-time)	7163
Ipswich Hinterland	2011	Not in the labour force	16880
Ipswich Hinterland	2011	Unemployed (looking for work)	1599
Ipswich Hinterland	2016		4019
Ipswich Hinterland	2016	Employed (away from work)	1549
Ipswich Hinterland	2016	Employed (full-time)	15536
Ipswich Hinterland	2016	Employed (part-time)	8060
Ipswich Hinterland	2016	Not in the labour force	19175
Ipswich Hinterland	2016	Unemployed (looking for work)	2061
Ipswich Inner	2006		3700
Ipswich Inner	2006	Employed (away from work)	2452
Ipswich Inner	2006	Employed (full-time)	25003
Ipswich Inner	2006	Employed (part-time)	10612
Ipswich Inner	2006	Not in the labour force	22275
Ipswich Inner	2006	Unemployed (looking for work)	2028
Ipswich Inner	2011		3763
Ipswich Inner	2011	Employed (away from work)	2742
Ipswich Inner	2011	Employed (full-time)	27161
Ipswich Inner	2011	Employed (part-time)	11863
Ipswich Inner	2011	Not in the labour force	24911
Ipswich Inner	2011	Unemployed (looking for work)	3180
Ipswich Inner	2016		5329
Ipswich Inner	2016	Employed (away from work)	2371
Ipswich Inner	2016	Employed (full-time)	28424
Ipswich Inner	2016	Employed (part-time)	13751
Ipswich Inner	2016	Not in the labour force	27294
Ipswich Inner	2016	Unemployed (looking for work)	4203
Springfield - Redbank	2006		2216
Springfield - Redbank	2006	Employed (away from work)	1464
Springfield - Redbank	2006	Employed (full-time)	15510
Springfield - Redbank	2006	Employed (part-time)	5611
Springfield - Redbank	2006	Not in the labour force	9611
Springfield - Redbank	2006	Unemployed (looking for work)	1245
Springfield - Redbank	2011		2314
Springfield - Redbank	2011	Employed (away from work)	1928
Springfield - Redbank	2011	Employed (full-time)	21330
Springfield - Redbank	2011	Employed (part-time)	7741
Springfield - Redbank	2011	Not in the labour force	12804
Springfield - Redbank	2011	Unemployed (looking for work)	2470
Springfield - Redbank	2016		3992
Springfield - Redbank	2016	Employed (away from work)	2023
Springfield - Redbank	2016	Employed (full-time)	25033
Springfield - Redbank	2016	Employed (part-time)	10625
Springfield - Redbank	2016	Not in the labour force	15945
Springfield - Redbank	2016	Unemployed (looking for work)	3924
Beaudesert	2006		472
Beaudesert	2006	Employed (away from work)	308
Beaudesert	2006	Employed (full-time)	2901
Beaudesert	2006	Employed (part-time)	1401
Beaudesert	2006	Not in the labour force	3250
Beaudesert	2006	Unemployed (looking for work)	216
Beaudesert	2011		503
Beaudesert	2011	Employed (away from work)	358
Beaudesert	2011	Employed (full-time)	3206
Beaudesert	2011	Employed (part-time)	1591
Beaudesert	2011	Not in the labour force	3696
Beaudesert	2011	Unemployed (looking for work)	368
Beaudesert	2016		884
Beaudesert	2016	Employed (away from work)	310
Beaudesert	2016	Employed (full-time)	3257
Beaudesert	2016	Employed (part-time)	1784
Beaudesert	2016	Not in the labour force	4467
Beaudesert	2016	Unemployed (looking for work)	450
Beenleigh	2006		1604
Beenleigh	2006	Employed (away from work)	982
Beenleigh	2006	Employed (full-time)	9232
Beenleigh	2006	Employed (part-time)	3979
Beenleigh	2006	Not in the labour force	8601
Beenleigh	2006	Unemployed (looking for work)	935
Beenleigh	2011		1971
Beenleigh	2011	Employed (away from work)	955
Beenleigh	2011	Employed (full-time)	10228
Beenleigh	2011	Employed (part-time)	4815
Beenleigh	2011	Not in the labour force	10087
Beenleigh	2011	Unemployed (looking for work)	1430
Beenleigh	2016		2121
Beenleigh	2016	Employed (away from work)	880
Beenleigh	2016	Employed (full-time)	10594
Beenleigh	2016	Employed (part-time)	5041
Beenleigh	2016	Not in the labour force	11615
Beenleigh	2016	Unemployed (looking for work)	1869
Browns Plains	2006		2760
Browns Plains	2006	Employed (away from work)	1975
Browns Plains	2006	Employed (full-time)	20432
Browns Plains	2006	Employed (part-time)	7818
Browns Plains	2006	Not in the labour force	13949
Browns Plains	2006	Unemployed (looking for work)	1836
Browns Plains	2011		2843
Browns Plains	2011	Employed (away from work)	2190
Browns Plains	2011	Employed (full-time)	22228
Browns Plains	2011	Employed (part-time)	8929
Browns Plains	2011	Not in the labour force	15931
Browns Plains	2011	Unemployed (looking for work)	2588
Browns Plains	2016		4047
Browns Plains	2016	Employed (away from work)	1887
Browns Plains	2016	Employed (full-time)	22468
Browns Plains	2016	Employed (part-time)	10198
Browns Plains	2016	Not in the labour force	18589
Browns Plains	2016	Unemployed (looking for work)	3484
Jimboomba	2006		1296
Jimboomba	2006	Employed (away from work)	1018
Jimboomba	2006	Employed (full-time)	10155
Jimboomba	2006	Employed (part-time)	3945
Jimboomba	2006	Not in the labour force	5812
Jimboomba	2006	Unemployed (looking for work)	565
Jimboomba	2011		1149
Jimboomba	2011	Employed (away from work)	1160
Jimboomba	2011	Employed (full-time)	12146
Jimboomba	2011	Employed (part-time)	5151
Jimboomba	2011	Not in the labour force	7087
Jimboomba	2011	Unemployed (looking for work)	1043
Jimboomba	2016		2089
Jimboomba	2016	Employed (away from work)	1211
Jimboomba	2016	Employed (full-time)	14541
Jimboomba	2016	Employed (part-time)	6348
Jimboomba	2016	Not in the labour force	9068
Jimboomba	2016	Unemployed (looking for work)	1439
Loganlea - Carbrook	2006		2084
Loganlea - Carbrook	2006	Employed (away from work)	1446
Loganlea - Carbrook	2006	Employed (full-time)	16178
Loganlea - Carbrook	2006	Employed (part-time)	6693
Loganlea - Carbrook	2006	Not in the labour force	10468
Loganlea - Carbrook	2006	Unemployed (looking for work)	1189
Loganlea - Carbrook	2011		2237
Loganlea - Carbrook	2011	Employed (away from work)	1550
Loganlea - Carbrook	2011	Employed (full-time)	17252
Loganlea - Carbrook	2011	Employed (part-time)	7866
Loganlea - Carbrook	2011	Not in the labour force	12334
Loganlea - Carbrook	2011	Unemployed (looking for work)	1799
Loganlea - Carbrook	2016		3003
Loganlea - Carbrook	2016	Employed (away from work)	1364
Loganlea - Carbrook	2016	Employed (full-time)	17684
Loganlea - Carbrook	2016	Employed (part-time)	8376
Loganlea - Carbrook	2016	Not in the labour force	14609
Loganlea - Carbrook	2016	Unemployed (looking for work)	2279
Springwood - Kingston	2006		3935
Springwood - Kingston	2006	Employed (away from work)	2131
Springwood - Kingston	2006	Employed (full-time)	21222
Springwood - Kingston	2006	Employed (part-time)	8743
Springwood - Kingston	2006	Not in the labour force	17231
Springwood - Kingston	2006	Unemployed (looking for work)	2248
Springwood - Kingston	2011		3593
Springwood - Kingston	2011	Employed (away from work)	2240
Springwood - Kingston	2011	Employed (full-time)	21289
Springwood - Kingston	2011	Employed (part-time)	9326
Springwood - Kingston	2011	Not in the labour force	19046
Springwood - Kingston	2011	Unemployed (looking for work)	2950
Springwood - Kingston	2016		3856
Springwood - Kingston	2016	Employed (away from work)	1707
Springwood - Kingston	2016	Employed (full-time)	19866
Springwood - Kingston	2016	Employed (part-time)	9788
Springwood - Kingston	2016	Not in the labour force	21061
Springwood - Kingston	2016	Unemployed (looking for work)	3766
Bowen Basin - North	2006		2929
Bowen Basin - North	2006	Employed (away from work)	1076
Bowen Basin - North	2006	Employed (full-time)	10908
Bowen Basin - North	2006	Employed (part-time)	3565
Bowen Basin - North	2006	Not in the labour force	5724
Bowen Basin - North	2006	Unemployed (looking for work)	476
Bowen Basin - North	2011		3080
Bowen Basin - North	2011	Employed (away from work)	1336
Bowen Basin - North	2011	Employed (full-time)	12863
Bowen Basin - North	2011	Employed (part-time)	3772
Bowen Basin - North	2011	Not in the labour force	5719
Bowen Basin - North	2011	Unemployed (looking for work)	545
Bowen Basin - North	2016		3710
Bowen Basin - North	2016	Employed (away from work)	1043
Bowen Basin - North	2016	Employed (full-time)	10616
Bowen Basin - North	2016	Employed (part-time)	3617
Bowen Basin - North	2016	Not in the labour force	5921
Bowen Basin - North	2016	Unemployed (looking for work)	995
Mackay	2006		6742
Mackay	2006	Employed (away from work)	3188
Mackay	2006	Employed (full-time)	32954
Mackay	2006	Employed (part-time)	11957
Mackay	2006	Not in the labour force	21949
Mackay	2006	Unemployed (looking for work)	1879
Mackay	2011		6274
Mackay	2011	Employed (away from work)	3787
Mackay	2011	Employed (full-time)	39807
Mackay	2011	Employed (part-time)	13752
Mackay	2011	Not in the labour force	23079
Mackay	2011	Unemployed (looking for work)	2139
Mackay	2016		7646
Mackay	2016	Employed (away from work)	3130
Mackay	2016	Employed (full-time)	34348
Mackay	2016	Employed (part-time)	15255
Mackay	2016	Not in the labour force	25859
Mackay	2016	Unemployed (looking for work)	4966
Whitsunday	2006		1746
Whitsunday	2006	Employed (away from work)	535
Whitsunday	2006	Employed (full-time)	6379
Whitsunday	2006	Employed (part-time)	2194
Whitsunday	2006	Not in the labour force	2841
Whitsunday	2006	Unemployed (looking for work)	293
Whitsunday	2011		1673
Whitsunday	2011	Employed (away from work)	556
Whitsunday	2011	Employed (full-time)	6550
Whitsunday	2011	Employed (part-time)	2469
Whitsunday	2011	Not in the labour force	3385
Whitsunday	2011	Unemployed (looking for work)	469
Whitsunday	2016		2527
Whitsunday	2016	Employed (away from work)	577
Whitsunday	2016	Employed (full-time)	6882
Whitsunday	2016	Employed (part-time)	2917
Whitsunday	2016	Not in the labour force	3858
Whitsunday	2016	Unemployed (looking for work)	642
Bribie - Beachmere	2006		1518
Bribie - Beachmere	2006	Employed (away from work)	611
Bribie - Beachmere	2006	Employed (full-time)	5282
Bribie - Beachmere	2006	Employed (part-time)	3058
Bribie - Beachmere	2006	Not in the labour force	11891
Bribie - Beachmere	2006	Unemployed (looking for work)	696
Bribie - Beachmere	2011		1446
Bribie - Beachmere	2011	Employed (away from work)	720
Bribie - Beachmere	2011	Employed (full-time)	5875
Bribie - Beachmere	2011	Employed (part-time)	3665
Bribie - Beachmere	2011	Not in the labour force	13267
Bribie - Beachmere	2011	Unemployed (looking for work)	943
Bribie - Beachmere	2016		1969
Bribie - Beachmere	2016	Employed (away from work)	712
Bribie - Beachmere	2016	Employed (full-time)	5907
Bribie - Beachmere	2016	Employed (part-time)	3872
Bribie - Beachmere	2016	Not in the labour force	15067
Bribie - Beachmere	2016	Unemployed (looking for work)	1096
Caboolture	2006		1981
Caboolture	2006	Employed (away from work)	1360
Caboolture	2006	Employed (full-time)	12213
Caboolture	2006	Employed (part-time)	5995
Caboolture	2006	Not in the labour force	12492
Caboolture	2006	Unemployed (looking for work)	1396
Caboolture	2011		3346
Caboolture	2011	Employed (away from work)	1634
Caboolture	2011	Employed (full-time)	15001
Caboolture	2011	Employed (part-time)	7566
Caboolture	2011	Not in the labour force	15047
Caboolture	2011	Unemployed (looking for work)	2337
Caboolture	2016		4082
Caboolture	2016	Employed (away from work)	1494
Caboolture	2016	Employed (full-time)	16347
Caboolture	2016	Employed (part-time)	9153
Caboolture	2016	Not in the labour force	18001
Caboolture	2016	Unemployed (looking for work)	3229
Caboolture Hinterland	2006		483
Caboolture Hinterland	2006	Employed (away from work)	293
Caboolture Hinterland	2006	Employed (full-time)	2405
Caboolture Hinterland	2006	Employed (part-time)	1263
Caboolture Hinterland	2006	Not in the labour force	3500
Caboolture Hinterland	2006	Unemployed (looking for work)	193
Caboolture Hinterland	2011		502
Caboolture Hinterland	2011	Employed (away from work)	318
Caboolture Hinterland	2011	Employed (full-time)	2751
Caboolture Hinterland	2011	Employed (part-time)	1600
Caboolture Hinterland	2011	Not in the labour force	3660
Caboolture Hinterland	2011	Unemployed (looking for work)	245
Caboolture Hinterland	2016		914
Caboolture Hinterland	2016	Employed (away from work)	355
Caboolture Hinterland	2016	Employed (full-time)	3060
Caboolture Hinterland	2016	Employed (part-time)	1717
Caboolture Hinterland	2016	Not in the labour force	4528
Caboolture Hinterland	2016	Unemployed (looking for work)	352
Narangba - Burpengary	2006		2057
Narangba - Burpengary	2006	Employed (away from work)	1531
Narangba - Burpengary	2006	Employed (full-time)	15128
Narangba - Burpengary	2006	Employed (part-time)	6840
Narangba - Burpengary	2006	Not in the labour force	12154
Narangba - Burpengary	2006	Unemployed (looking for work)	1287
Narangba - Burpengary	2011		2248
Narangba - Burpengary	2011	Employed (away from work)	1717
Narangba - Burpengary	2011	Employed (full-time)	16720
Narangba - Burpengary	2011	Employed (part-time)	8065
Narangba - Burpengary	2011	Not in the labour force	13815
Narangba - Burpengary	2011	Unemployed (looking for work)	1886
Narangba - Burpengary	2016		2931
Narangba - Burpengary	2016	Employed (away from work)	1522
Narangba - Burpengary	2016	Employed (full-time)	17326
Narangba - Burpengary	2016	Employed (part-time)	9107
Narangba - Burpengary	2016	Not in the labour force	15630
Narangba - Burpengary	2016	Unemployed (looking for work)	2487
Redcliffe	2006		2837
Redcliffe	2006	Employed (away from work)	1439
Redcliffe	2006	Employed (full-time)	13561
Redcliffe	2006	Employed (part-time)	6436
Redcliffe	2006	Not in the labour force	16677
Redcliffe	2006	Unemployed (looking for work)	1369
Redcliffe	2011		2616
Redcliffe	2011	Employed (away from work)	1534
Redcliffe	2011	Employed (full-time)	15163
Redcliffe	2011	Employed (part-time)	7649
Redcliffe	2011	Not in the labour force	17698
Redcliffe	2011	Unemployed (looking for work)	1819
Redcliffe	2016		3478
Redcliffe	2016	Employed (away from work)	1361
Redcliffe	2016	Employed (full-time)	14981
Redcliffe	2016	Employed (part-time)	8292
Redcliffe	2016	Not in the labour force	19274
Redcliffe	2016	Unemployed (looking for work)	2265
The Hills District	2006		1669
The Hills District	2006	Employed (away from work)	2295
The Hills District	2006	Employed (full-time)	25083
The Hills District	2006	Employed (part-time)	11878
The Hills District	2006	Not in the labour force	12694
The Hills District	2006	Unemployed (looking for work)	1018
The Hills District	2011		1823
The Hills District	2011	Employed (away from work)	2457
The Hills District	2011	Employed (full-time)	27367
The Hills District	2011	Employed (part-time)	13468
The Hills District	2011	Not in the labour force	14834
The Hills District	2011	Unemployed (looking for work)	1739
The Hills District	2016		2461
The Hills District	2016	Employed (away from work)	2137
The Hills District	2016	Employed (full-time)	28167
The Hills District	2016	Employed (part-time)	14708
The Hills District	2016	Not in the labour force	17372
The Hills District	2016	Unemployed (looking for work)	2253
North Lakes	2006		1107
North Lakes	2006	Employed (away from work)	1025
North Lakes	2006	Employed (full-time)	11301
North Lakes	2006	Employed (part-time)	4554
North Lakes	2006	Not in the labour force	7050
North Lakes	2006	Unemployed (looking for work)	687
North Lakes	2011		1517
North Lakes	2011	Employed (away from work)	1536
North Lakes	2011	Employed (full-time)	17259
North Lakes	2011	Employed (part-time)	6879
North Lakes	2011	Not in the labour force	10195
North Lakes	2011	Unemployed (looking for work)	1439
