SA2_NAME16	Year	BornAust	persons
Crows Nest - Rosalie	2006	1	7058
Crows Nest - Rosalie	2011	0	692
Crows Nest - Rosalie	2011	1	6853
Crows Nest - Rosalie	2016	0	718
Crows Nest - Rosalie	2016	1	7141
Jondaryan	2006	0	351
Jondaryan	2006	1	6063
Jondaryan	2011	0	425
Jondaryan	2011	1	6433
Jondaryan	2016	0	683
Jondaryan	2016	1	6274
Millmerran	2006	0	178
Millmerran	2006	1	2749
Millmerran	2011	0	294
Millmerran	2011	1	2616
Millmerran	2016	0	321
Millmerran	2016	1	2514
Pittsworth	2006	0	271
Pittsworth	2006	1	4793
Pittsworth	2011	0	333
Pittsworth	2011	1	4710
Pittsworth	2016	0	342
Pittsworth	2016	1	4826
Wambo	2006	0	724
Wambo	2006	1	13237
Wambo	2011	0	1015
Wambo	2011	1	14038
Wambo	2016	0	1243
Wambo	2016	1	14286
Clifton - Greenmount	2006	0	339
Clifton - Greenmount	2006	1	4005
Clifton - Greenmount	2011	0	392
Clifton - Greenmount	2011	1	3934
Clifton - Greenmount	2016	0	371
Clifton - Greenmount	2016	1	4108
Southern Downs - East	2006	0	258
Southern Downs - East	2006	1	3370
Southern Downs - East	2011	0	351
Southern Downs - East	2011	1	3597
Southern Downs - East	2016	0	357
Southern Downs - East	2016	1	3479
Southern Downs - West	2006	0	302
Southern Downs - West	2006	1	3132
Southern Downs - West	2011	0	417
Southern Downs - West	2011	1	3714
Southern Downs - West	2016	0	436
Southern Downs - West	2016	1	3836
Stanthorpe	2006	0	688
Stanthorpe	2006	1	3740
Stanthorpe	2011	0	795
Stanthorpe	2011	1	4356
Stanthorpe	2016	0	876
Stanthorpe	2016	1	4152
Stanthorpe Region	2006	0	705
Stanthorpe Region	2006	1	4451
Stanthorpe Region	2011	0	729
Stanthorpe Region	2011	1	4517
Stanthorpe Region	2016	0	715
Stanthorpe Region	2016	1	4574
Warwick	2006	0	913
Warwick	2006	1	12310
Warwick	2011	0	1067
Warwick	2011	1	12823
Warwick	2016	0	1259
Warwick	2016	1	12937
Central Highlands - East	2006	0	433
Central Highlands - East	2006	1	6459
Central Highlands - East	2011	0	550
Central Highlands - East	2011	1	6446
Central Highlands - East	2016	0	592
Central Highlands - East	2016	1	5843
Central Highlands - West	2006	0	658
Central Highlands - West	2006	1	6956
Central Highlands - West	2011	0	787
Central Highlands - West	2011	1	7284
Central Highlands - West	2016	0	656
Central Highlands - West	2016	1	6346
Emerald	2006	0	1124
Emerald	2006	1	9667
Emerald	2011	0	1780
Emerald	2011	1	10347
Emerald	2016	0	1800
Emerald	2016	1	9973
Berserker	2006	0	405
Berserker	2006	1	6218
Berserker	2011	0	622
Berserker	2011	1	5902
Berserker	2016	0	667
Berserker	2016	1	5570
Bouldercombe	2006	0	103
Bouldercombe	2006	1	1606
Bouldercombe	2011	0	73
Bouldercombe	2011	1	1655
Bouldercombe	2016	0	74
Bouldercombe	2016	1	1643
Emu Park	2006	0	409
Emu Park	2006	1	3129
Emu Park	2011	0	525
Emu Park	2011	1	3657
Emu Park	2016	0	542
Emu Park	2016	1	4295
Frenchville - Mount Archer	2006	0	589
Frenchville - Mount Archer	2006	1	7965
Frenchville - Mount Archer	2011	0	787
Frenchville - Mount Archer	2011	1	7934
Frenchville - Mount Archer	2016	0	855
Frenchville - Mount Archer	2016	1	7672
Glenlee - Rockyview	2006	0	234
Glenlee - Rockyview	2006	1	3663
Glenlee - Rockyview	2011	0	283
Glenlee - Rockyview	2011	1	4032
Glenlee - Rockyview	2016	0	296
Glenlee - Rockyview	2016	1	4351
Gracemere	2006	0	285
Gracemere	2006	1	5417
Gracemere	2011	0	629
Gracemere	2011	1	7669
Gracemere	2016	0	848
Gracemere	2016	1	9943
Lakes Creek	2006	0	382
Lakes Creek	2006	1	4373
Lakes Creek	2011	0	577
Lakes Creek	2011	1	4161
Lakes Creek	2016	0	618
Lakes Creek	2016	1	3931
Mount Morgan	2006	0	243
Mount Morgan	2006	1	2503
Mount Morgan	2011	0	236
Mount Morgan	2011	1	2442
Mount Morgan	2016	0	208
Mount Morgan	2016	1	2406
Norman Gardens	2006	0	731
Norman Gardens	2006	1	6347
Norman Gardens	2011	0	1067
Norman Gardens	2011	1	7187
Norman Gardens	2016	0	1479
Norman Gardens	2016	1	8010
Park Avenue	2006	0	277
Park Avenue	2006	1	5161
Park Avenue	2011	0	362
Park Avenue	2011	1	4588
Park Avenue	2016	0	344
Park Avenue	2016	1	4379
Parkhurst - Kawana	2006	0	393
Parkhurst - Kawana	2006	1	5219
Parkhurst - Kawana	2011	0	617
Parkhurst - Kawana	2011	1	5376
Parkhurst - Kawana	2016	0	676
Parkhurst - Kawana	2016	1	5676
Rockhampton - West	2006	0	357
Rockhampton - West	2006	1	5016
Rockhampton - West	2011	0	502
Rockhampton - West	2011	1	5178
Rockhampton - West	2016	0	451
Rockhampton - West	2016	1	4995
Rockhampton City	2006	0	211
Rockhampton City	2006	1	2722
Rockhampton City	2011	0	282
Rockhampton City	2011	1	2942
Rockhampton City	2016	0	270
Rockhampton City	2016	1	2542
Rockhampton Region - East	2006	0	220
Rockhampton Region - East	2006	1	2422
Rockhampton Region - East	2011	0	224
Rockhampton Region - East	2011	1	2690
Rockhampton Region - East	2016	0	250
Rockhampton Region - East	2016	1	2881
Rockhampton Region - North	2006	0	418
Rockhampton Region - North	2006	1	3419
Rockhampton Region - North	2011	0	373
Rockhampton Region - North	2011	1	3316
Rockhampton Region - North	2016	0	392
Rockhampton Region - North	2016	1	3429
Rockhampton Region - West	2006	0	102
Rockhampton Region - West	2006	1	2134
Rockhampton Region - West	2011	0	128
Rockhampton Region - West	2011	1	2378
Rockhampton Region - West	2016	0	127
Rockhampton Region - West	2016	1	2536
Shoalwater Bay	2006	0	0
Shoalwater Bay	2006	1	0
Shoalwater Bay	2011	0	0
Shoalwater Bay	2011	1	9
Shoalwater Bay	2016	0	0
Shoalwater Bay	2016	1	16
The Range - Allenstown	2006	0	663
The Range - Allenstown	2006	1	7203
The Range - Allenstown	2011	0	817
The Range - Allenstown	2011	1	6693
The Range - Allenstown	2016	0	877
The Range - Allenstown	2016	1	6652
Yeppoon	2006	0	1528
Yeppoon	2006	1	11438
Yeppoon	2011	0	1996
Yeppoon	2011	1	13380
Yeppoon	2016	0	2184
Yeppoon	2016	1	14429
Banana	2006	0	401
Banana	2006	1	7908
Banana	2011	0	411
Banana	2011	1	7725
Banana	2016	0	363
Banana	2016	1	7383
Biloela	2006	0	481
Biloela	2006	1	4983
Biloela	2011	0	753
Biloela	2011	1	4812
Biloela	2016	0	817
Biloela	2016	1	4452
Agnes Water - Miriam Vale	2006	0	642
Agnes Water - Miriam Vale	2006	1	3943
Agnes Water - Miriam Vale	2011	0	687
Agnes Water - Miriam Vale	2011	1	4462
Agnes Water - Miriam Vale	2016	0	744
Agnes Water - Miriam Vale	2016	1	4626
Boyne Island - Tannum Sands	2006	0	1176
Boyne Island - Tannum Sands	2006	1	7032
Boyne Island - Tannum Sands	2011	0	1507
Boyne Island - Tannum Sands	2011	1	7507
Boyne Island - Tannum Sands	2016	0	1559
Boyne Island - Tannum Sands	2016	1	7737
Callemondah	2006	0	0
Callemondah	2006	1	4
Callemondah	2011	0	15
Callemondah	2011	1	41
Callemondah	2016	0	3
Callemondah	2016	1	15
Clinton - New Auckland	2006	0	931
Clinton - New Auckland	2006	1	8321
Clinton - New Auckland	2011	0	1298
Clinton - New Auckland	2011	1	9094
Clinton - New Auckland	2016	0	2229
Clinton - New Auckland	2016	1	10460
Gladstone	2006	0	628
Gladstone	2006	1	4401
Gladstone	2011	0	998
Gladstone	2011	1	4458
Gladstone	2016	0	1206
Gladstone	2016	1	4064
Gladstone Hinterland	2006	0	723
Gladstone Hinterland	2006	1	6771
Gladstone Hinterland	2011	0	932
Gladstone Hinterland	2011	1	8794
Gladstone Hinterland	2016	0	1093
Gladstone Hinterland	2016	1	9561
Kin Kora - Sun Valley	2006	0	308
Kin Kora - Sun Valley	2006	1	3333
Kin Kora - Sun Valley	2011	0	440
Kin Kora - Sun Valley	2011	1	3392
Kin Kora - Sun Valley	2016	0	488
Kin Kora - Sun Valley	2016	1	2934
South Trees	2006	0	26
South Trees	2006	1	201
South Trees	2011	0	0
South Trees	2011	1	0
South Trees	2016	0	0
South Trees	2016	1	0
Telina - Toolooa	2006	0	377
Telina - Toolooa	2006	1	3590
Telina - Toolooa	2011	0	619
Telina - Toolooa	2011	1	4540
Telina - Toolooa	2016	0	777
Telina - Toolooa	2016	1	4906
West Gladstone	2006	0	532
West Gladstone	2006	1	4352
West Gladstone	2011	0	699
West Gladstone	2011	1	4016
West Gladstone	2016	0	826
West Gladstone	2016	1	3447
Broadbeach Waters	2006	0	1892
Broadbeach Waters	2006	1	4694
Broadbeach Waters	2011	0	1925
Broadbeach Waters	2011	1	4847
Broadbeach Waters	2016	0	2178
Broadbeach Waters	2016	1	5060
Burleigh Heads	2006	0	1535
Burleigh Heads	2006	1	5260
Burleigh Heads	2011	0	1724
Burleigh Heads	2011	1	5489
Burleigh Heads	2016	0	1840
Burleigh Heads	2016	1	6044
Burleigh Waters	2006	0	3057
Burleigh Waters	2006	1	8913
Burleigh Waters	2011	0	3314
Burleigh Waters	2011	1	9951
Burleigh Waters	2016	0	3280
Burleigh Waters	2016	1	10165
Mermaid Beach - Broadbeach	2006	0	2164
Mermaid Beach - Broadbeach	2006	1	5279
Mermaid Beach - Broadbeach	2011	0	2908
Mermaid Beach - Broadbeach	2011	1	6224
Mermaid Beach - Broadbeach	2016	0	3407
Mermaid Beach - Broadbeach	2016	1	6983
Mermaid Waters	2006	0	3141
Mermaid Waters	2006	1	7074
Mermaid Waters	2011	0	3419
Mermaid Waters	2011	1	7420
Mermaid Waters	2016	0	3375
Mermaid Waters	2016	1	7966
Miami	2006	0	1273
Miami	2006	1	4106
Miami	2011	0	1326
Miami	2011	1	4225
Miami	2016	0	1523
Miami	2016	1	4670
Coolangatta	2006	0	856
Coolangatta	2006	1	3276
Coolangatta	2011	0	1068
Coolangatta	2011	1	3502
Coolangatta	2016	0	1173
Coolangatta	2016	1	4002
Currumbin - Tugun	2006	0	1493
Currumbin - Tugun	2006	1	7010
Currumbin - Tugun	2011	0	1797
Currumbin - Tugun	2011	1	7793
Currumbin - Tugun	2016	0	1910
Currumbin - Tugun	2016	1	8218
Currumbin Waters	2006	0	1522
Currumbin Waters	2006	1	6829
Currumbin Waters	2011	0	1550
Currumbin Waters	2011	1	6816
Currumbin Waters	2016	0	1587
Currumbin Waters	2016	1	7104
Elanora	2006	0	2147
Elanora	2006	1	9029
Elanora	2011	0	2270
Elanora	2011	1	8917
Elanora	2016	0	2309
Elanora	2016	1	9129
Palm Beach	2006	0	2048
Palm Beach	2006	1	10140
Palm Beach	2011	0	2248
Palm Beach	2011	1	10847
Palm Beach	2016	0	2357
Palm Beach	2016	1	11209
Arundel	2006	0	2749
Arundel	2006	1	5972
Arundel	2011	0	3120
Arundel	2011	1	5826
Arundel	2016	0	3573
Arundel	2016	1	6026
Biggera Waters	2006	0	1487
Biggera Waters	2006	1	3335
Biggera Waters	2011	0	2001
Biggera Waters	2011	1	3901
Biggera Waters	2016	0	2948
Biggera Waters	2016	1	4796
Coombabah	2006	0	2903
Coombabah	2006	1	5773
Coombabah	2011	0	3168
Coombabah	2011	1	6026
Coombabah	2016	0	3203
Coombabah	2016	1	6348
Labrador	2006	0	4280
Labrador	2006	1	9440
Labrador	2011	0	5223
Labrador	2011	1	9728
Labrador	2016	0	5846
Labrador	2016	1	10456
Paradise Point - Hollywell	2006	0	1892
Paradise Point - Hollywell	2006	1	5250
Paradise Point - Hollywell	2011	0	2341
Paradise Point - Hollywell	2011	1	5751
Paradise Point - Hollywell	2016	0	2479
Paradise Point - Hollywell	2016	1	6313
Runaway Bay	2006	0	2311
Runaway Bay	2006	1	5522
Runaway Bay	2011	0	2490
Runaway Bay	2011	1	5760
Runaway Bay	2016	0	2734
Runaway Bay	2016	1	5715
Guanaba - Springbrook	2006	0	830
Guanaba - Springbrook	2006	1	2913
Guanaba - Springbrook	2011	0	855
Guanaba - Springbrook	2011	1	2917
Guanaba - Springbrook	2016	0	866
Guanaba - Springbrook	2016	1	3007
Tamborine - Canungra	2006	0	2715
Tamborine - Canungra	2006	1	8857
Tamborine - Canungra	2011	0	3073
Tamborine - Canungra	2011	1	9546
Tamborine - Canungra	2016	0	3125
Tamborine - Canungra	2016	1	9752
Currumbin Valley - Tallebudgera	2006	0	1024
Currumbin Valley - Tallebudgera	2006	1	4864
Currumbin Valley - Tallebudgera	2011	0	1146
Currumbin Valley - Tallebudgera	2011	1	5340
Currumbin Valley - Tallebudgera	2016	0	1310
Currumbin Valley - Tallebudgera	2016	1	5395
Mudgeeraba - Bonogin	2006	0	3807
Mudgeeraba - Bonogin	2006	1	11136
Mudgeeraba - Bonogin	2011	0	4542
Mudgeeraba - Bonogin	2011	1	12149
Mudgeeraba - Bonogin	2016	0	4633
Mudgeeraba - Bonogin	2016	1	12592
Reedy Creek - Andrews	2006	0	1081
Reedy Creek - Andrews	2006	1	3212
Reedy Creek - Andrews	2011	0	1739
Reedy Creek - Andrews	2011	1	4794
Reedy Creek - Andrews	2016	0	2170
Reedy Creek - Andrews	2016	1	5488
Carrara	2006	0	2734
Carrara	2006	1	7180
Carrara	2011	0	3240
Carrara	2011	1	7634
Carrara	2016	0	3228
Carrara	2016	1	8183
Highland Park	2006	0	1987
Highland Park	2006	1	5719
Highland Park	2011	0	2165
Highland Park	2011	1	5728
Highland Park	2016	0	2048
Highland Park	2016	1	5813
Nerang - Mount Nathan	2006	0	3994
Nerang - Mount Nathan	2006	1	12275
Nerang - Mount Nathan	2011	0	4692
Nerang - Mount Nathan	2011	1	13173
Nerang - Mount Nathan	2016	0	4943
Nerang - Mount Nathan	2016	1	14265
Pacific Pines - Gaven	2006	0	3079
Pacific Pines - Gaven	2006	1	7762
Pacific Pines - Gaven	2011	0	5139
Pacific Pines - Gaven	2011	1	10478
Pacific Pines - Gaven	2016	0	5673
Pacific Pines - Gaven	2016	1	11559
Worongary - Tallai	2006	0	1768
Worongary - Tallai	2006	1	5134
Worongary - Tallai	2011	0	1821
Worongary - Tallai	2011	1	5031
Worongary - Tallai	2016	0	1918
Worongary - Tallai	2016	1	5320
Coomera	2006	0	1007
Coomera	2006	1	2882
Coomera	2011	0	2564
Coomera	2011	1	5646
Coomera	2016	0	3868
Coomera	2016	1	8415
Helensvale	2006	0	3970
Helensvale	2006	1	9989
Helensvale	2011	0	4891
Helensvale	2011	1	10392
Helensvale	2016	0	5059
Helensvale	2016	1	10725
Hope Island	2006	0	1666
Hope Island	2006	1	3306
Hope Island	2011	0	2934
Hope Island	2011	1	4925
Hope Island	2016	0	3721
Hope Island	2016	1	6405
Jacobs Well - Alberton	2006	0	400
Jacobs Well - Alberton	2006	1	2337
Jacobs Well - Alberton	2011	0	509
Jacobs Well - Alberton	2011	1	2644
Jacobs Well - Alberton	2016	0	561
Jacobs Well - Alberton	2016	1	2832
Ormeau - Yatala	2006	0	2321
Ormeau - Yatala	2006	1	7762
Ormeau - Yatala	2011	0	3911
Ormeau - Yatala	2011	1	11403
Ormeau - Yatala	2016	0	4633
Ormeau - Yatala	2016	1	13792
Oxenford - Maudsland	2006	0	2697
Oxenford - Maudsland	2006	1	7913
Oxenford - Maudsland	2011	0	3827
Oxenford - Maudsland	2011	1	10013
Oxenford - Maudsland	2016	0	4381
Oxenford - Maudsland	2016	1	10463
Pimpama	2006	0	390
Pimpama	2006	1	1275
Pimpama	2011	0	744
Pimpama	2011	1	2274
Pimpama	2016	0	2158
Pimpama	2016	1	6058
Upper Coomera - Willow Vale	2006	0	3309
Upper Coomera - Willow Vale	2006	1	10136
Upper Coomera - Willow Vale	2011	0	6915
Upper Coomera - Willow Vale	2011	1	15864
Upper Coomera - Willow Vale	2016	0	8925
Upper Coomera - Willow Vale	2016	1	20341
Clear Island Waters	2006	0	1539
Clear Island Waters	2006	1	2354
Clear Island Waters	2011	0	1520
Clear Island Waters	2011	1	2259
Clear Island Waters	2016	0	1546
Clear Island Waters	2016	1	2313
Merrimac	2006	0	1578
Merrimac	2006	1	3702
Merrimac	2011	0	1943
Merrimac	2011	1	3792
Merrimac	2016	0	2190
Merrimac	2016	1	4267
Robina	2006	0	6462
Robina	2006	1	11345
Robina	2011	0	7077
Robina	2011	1	12175
Robina	2016	0	8048
Robina	2016	1	13798
Varsity Lakes	2006	0	3389
Varsity Lakes	2006	1	7352
Varsity Lakes	2011	0	4627
Varsity Lakes	2011	1	8772
Varsity Lakes	2016	0	4875
Varsity Lakes	2016	1	9038
Ashmore	2006	0	2867
Ashmore	2006	1	7821
Ashmore	2011	0	3186
Ashmore	2011	1	7616
Ashmore	2016	0	3383
Ashmore	2016	1	7686
Molendinar	2006	0	1642
Molendinar	2006	1	3665
Molendinar	2011	0	2044
Molendinar	2011	1	3781
Molendinar	2016	0	2185
Molendinar	2016	1	3821
Parkwood	2006	0	2263
Parkwood	2006	1	5819
Parkwood	2011	0	2447
Parkwood	2011	1	5605
Parkwood	2016	0	2600
Parkwood	2016	1	5519
Southport - North	2006	0	3193
Southport - North	2006	1	5421
Southport - North	2011	0	4638
Southport - North	2011	1	6508
Southport - North	2016	0	5968
Southport - North	2016	1	7289
Southport - South	2006	0	4255
Southport - South	2006	1	8653
Southport - South	2011	0	5343
Southport - South	2011	1	9118
Southport - South	2016	0	5995
Southport - South	2016	1	9487
Benowa	2006	0	2204
Benowa	2006	1	4395
Benowa	2011	0	2559
Benowa	2011	1	5004
Benowa	2016	0	2849
Benowa	2016	1	5145
Bundall	2006	0	1100
Bundall	2006	1	2661
Bundall	2011	0	1145
Bundall	2011	1	2800
Bundall	2016	0	1276
Bundall	2016	1	2946
Main Beach	2006	0	768
Main Beach	2006	1	1916
Main Beach	2011	0	826
Main Beach	2011	1	1980
Main Beach	2016	0	1010
Main Beach	2016	1	2289
Surfers Paradise	2006	0	5223
Surfers Paradise	2006	1	8480
Surfers Paradise	2011	0	7151
Surfers Paradise	2011	1	9711
Surfers Paradise	2016	0	9467
Surfers Paradise	2016	1	10535
Darra - Sumner	2006	0	1655
Darra - Sumner	2006	1	2073
Darra - Sumner	2011	0	1897
Darra - Sumner	2011	1	2181
Darra - Sumner	2016	0	2007
Darra - Sumner	2016	1	2427
Durack	2006	0	2204
Durack	2006	1	3553
Durack	2011	0	2626
Durack	2011	1	3547
Durack	2016	0	3393
Durack	2016	1	3896
Forest Lake - Doolandella	2006	0	7020
Forest Lake - Doolandella	2006	1	14604
Forest Lake - Doolandella	2011	0	9138
Forest Lake - Doolandella	2011	1	15289
Forest Lake - Doolandella	2016	0	10683
Forest Lake - Doolandella	2016	1	15597
Inala - Richlands	2006	0	4764
Inala - Richlands	2006	1	7958
Inala - Richlands	2011	0	6057
Inala - Richlands	2011	1	8108
Inala - Richlands	2016	0	7782
Inala - Richlands	2016	1	8117
Oxley (Qld)	2006	0	1648
Oxley (Qld)	2006	1	4469
Oxley (Qld)	2011	0	1926
Oxley (Qld)	2011	1	4523
Oxley (Qld)	2016	0	2218
Oxley (Qld)	2016	1	5003
Wacol	2006	0	1025
Wacol	2006	1	3082
Wacol	2011	0	1180
Wacol	2011	1	3370
Wacol	2016	0	1418
Wacol	2016	1	4121
Boonah	2006	0	770
Boonah	2006	1	8498
Boonah	2011	0	973
Boonah	2011	1	9478
Boonah	2016	0	1054
Boonah	2016	1	9893
Esk	2006	0	538
Esk	2006	1	3606
Esk	2011	0	648
Esk	2011	1	3891
Esk	2016	0	677
Esk	2016	1	4020
Lake Manchester - England Creek	2006	0	0
Lake Manchester - England Creek	2006	1	0
Lake Manchester - England Creek	2011	0	0
Lake Manchester - England Creek	2011	1	0
Lake Manchester - England Creek	2016	0	3
Lake Manchester - England Creek	2016	1	0
Lockyer Valley - East	2006	0	1749
Lockyer Valley - East	2006	1	12006
Lockyer Valley - East	2011	0	2004
Lockyer Valley - East	2011	1	14212
Lockyer Valley - East	2016	0	2189
Lockyer Valley - East	2016	1	15739
Lowood	2006	0	1110
Lowood	2006	1	8264
Lowood	2011	0	1311
Lowood	2011	1	10122
Lowood	2016	0	1463
Lowood	2016	1	11242
Rosewood	2006	0	929
Rosewood	2006	1	8935
Rosewood	2011	0	1080
Rosewood	2011	1	9854
Rosewood	2016	0	1091
Rosewood	2016	1	9746
Brassall	2006	0	720
Brassall	2006	1	6288
Brassall	2011	0	1068
Brassall	2011	1	7792
Brassall	2016	0	1214
Brassall	2016	1	9032
Bundamba	2006	0	883
Bundamba	2006	1	6034
Bundamba	2011	0	1136
Bundamba	2011	1	6224
Bundamba	2016	0	1371
Bundamba	2016	1	6713
Churchill - Yamanto	2006	0	440
Churchill - Yamanto	2006	1	4700
Churchill - Yamanto	2011	0	507
Churchill - Yamanto	2011	1	5110
Churchill - Yamanto	2016	0	679
Churchill - Yamanto	2016	1	5752
Ipswich - Central	2006	0	739
Ipswich - Central	2006	1	4927
Ipswich - Central	2011	0	944
Ipswich - Central	2011	1	5284
Ipswich - Central	2016	0	845
Ipswich - Central	2016	1	5177
Ipswich - East	2006	0	1744
Ipswich - East	2006	1	13626
Ipswich - East	2011	0	2011
Ipswich - East	2011	1	13893
Ipswich - East	2016	0	2204
Ipswich - East	2016	1	14326
Ipswich - North	2006	0	355
Ipswich - North	2006	1	2965
Ipswich - North	2011	0	501
Ipswich - North	2011	1	3654
Ipswich - North	2016	0	540
Ipswich - North	2016	1	3872
Karalee - Barellan Point	2006	0	707
Karalee - Barellan Point	2006	1	3448
Karalee - Barellan Point	2011	0	773
Karalee - Barellan Point	2011	1	3841
Karalee - Barellan Point	2016	0	882
Karalee - Barellan Point	2016	1	4366
Karana Downs	2006	0	1132
Karana Downs	2006	1	4450
Karana Downs	2011	0	1269
Karana Downs	2011	1	4529
Karana Downs	2016	0	1282
Karana Downs	2016	1	4594
Leichhardt - One Mile	2006	0	636
Leichhardt - One Mile	2006	1	5353
Leichhardt - One Mile	2011	0	734
Leichhardt - One Mile	2011	1	5516
Leichhardt - One Mile	2016	0	875
Leichhardt - One Mile	2016	1	5945
North Ipswich - Tivoli	2006	0	612
North Ipswich - Tivoli	2006	1	4876
North Ipswich - Tivoli	2011	0	701
North Ipswich - Tivoli	2011	1	5225
North Ipswich - Tivoli	2016	0	727
North Ipswich - Tivoli	2016	1	5155
Raceview	2006	0	1130
Raceview	2006	1	10082
Raceview	2011	0	1532
Raceview	2011	1	12022
Raceview	2016	0	1796
Raceview	2016	1	12638
Ripley	2006	0	158
Ripley	2006	1	2036
Ripley	2011	0	192
Ripley	2011	1	2535
Ripley	2016	0	484
Ripley	2016	1	3812
Riverview	2006	0	703
Riverview	2006	1	2261
Riverview	2011	0	810
Riverview	2011	1	2139
Riverview	2016	0	643
Riverview	2016	1	2025
Bellbird Park - Brookwater	2006	0	1111
Bellbird Park - Brookwater	2006	1	3406
Bellbird Park - Brookwater	2011	0	2249
Bellbird Park - Brookwater	2011	1	5771
Bellbird Park - Brookwater	2016	0	4013
Bellbird Park - Brookwater	2016	1	8969
Camira - Gailes	2006	0	2126
Camira - Gailes	2006	1	6218
Camira - Gailes	2011	0	2196
Camira - Gailes	2011	1	6316
Camira - Gailes	2016	0	2180
Camira - Gailes	2016	1	6397
Carole Park	2006	0	0
Carole Park	2006	1	0
Carole Park	2011	0	0
Carole Park	2011	1	3
Carole Park	2016	0	0
Carole Park	2016	1	4
Collingwood Park - Redbank	2006	0	1519
Collingwood Park - Redbank	2006	1	4491
Collingwood Park - Redbank	2011	0	2214
Collingwood Park - Redbank	2011	1	5224
Collingwood Park - Redbank	2016	0	2454
Collingwood Park - Redbank	2016	1	5583
Goodna	2006	0	2303
Goodna	2006	1	5135
Goodna	2011	0	3209
Goodna	2011	1	5475
Goodna	2016	0	3837
Goodna	2016	1	5895
New Chum	2006	0	0
New Chum	2006	1	32
New Chum	2011	0	0
New Chum	2011	1	0
New Chum	2016	0	0
New Chum	2016	1	0
Redbank Plains	2006	0	1964
Redbank Plains	2006	1	6659
Redbank Plains	2011	0	4108
Redbank Plains	2011	1	10019
Redbank Plains	2016	0	5906
Redbank Plains	2016	1	12014
Springfield	2006	0	1350
Springfield	2006	1	3965
Springfield	2011	0	1918
Springfield	2011	1	4484
Springfield	2016	0	2027
Springfield	2016	1	4451
Springfield Lakes	2006	0	1335
Springfield Lakes	2006	1	3313
Springfield Lakes	2011	0	3405
Springfield Lakes	2011	1	6546
Springfield Lakes	2016	0	5262
Springfield Lakes	2016	1	9436
Beaudesert	2006	0	1127
Beaudesert	2006	1	9100
Beaudesert	2011	0	1379
Beaudesert	2011	1	10334
Beaudesert	2016	0	1538
Beaudesert	2016	1	11156
Beenleigh	2006	0	1570
Beenleigh	2006	1	5627
Beenleigh	2011	0	1879
Beenleigh	2011	1	5520
Beenleigh	2016	0	1828
Beenleigh	2016	1	5720
Eagleby	2006	0	1704
Eagleby	2006	1	6493
Eagleby	2011	0	2900
Eagleby	2011	1	8153
Eagleby	2016	0	3538
Eagleby	2016	1	8717
Edens Landing - Holmview	2006	0	1328
Edens Landing - Holmview	2006	1	3906
Edens Landing - Holmview	2011	0	1532
Edens Landing - Holmview	2011	1	4669
Edens Landing - Holmview	2016	0	1892
Edens Landing - Holmview	2016	1	5149
Mount Warren Park	2006	0	1374
Mount Warren Park	2006	1	3969
Mount Warren Park	2011	0	1409
Mount Warren Park	2011	1	4016
Mount Warren Park	2016	0	1365
Mount Warren Park	2016	1	4032
Wolffdene - Bahrs Scrub	2006	0	1011
Wolffdene - Bahrs Scrub	2006	1	3454
Wolffdene - Bahrs Scrub	2011	0	1241
Wolffdene - Bahrs Scrub	2011	1	3830
Wolffdene - Bahrs Scrub	2016	0	1348
Wolffdene - Bahrs Scrub	2016	1	4457
Boronia Heights - Park Ridge	2006	0	2569
Boronia Heights - Park Ridge	2006	1	8164
Boronia Heights - Park Ridge	2011	0	2967
Boronia Heights - Park Ridge	2011	1	8138
Boronia Heights - Park Ridge	2016	0	3069
Boronia Heights - Park Ridge	2016	1	8411
Browns Plains	2006	0	1476
Browns Plains	2006	1	3620
Browns Plains	2011	0	2058
Browns Plains	2011	1	4273
Browns Plains	2016	0	2492
Browns Plains	2016	1	4318
Chambers Flat - Logan Reserve	2006	0	705
Chambers Flat - Logan Reserve	2006	1	2756
Chambers Flat - Logan Reserve	2011	0	812
Chambers Flat - Logan Reserve	2011	1	2811
Chambers Flat - Logan Reserve	2016	0	1146
Chambers Flat - Logan Reserve	2016	1	3567
Crestmead	2006	0	2050
Crestmead	2006	1	7024
Crestmead	2011	0	2829
Crestmead	2011	1	7770
Crestmead	2016	0	3217
Crestmead	2016	1	7674
Greenbank Military Camp	2006	0	0
Greenbank Military Camp	2006	1	0
Greenbank Military Camp	2011	0	0
Greenbank Military Camp	2011	1	0
Greenbank Military Camp	2016	0	0
Greenbank Military Camp	2016	1	0
Hillcrest	2006	0	1559
Hillcrest	2006	1	5162
Hillcrest	2011	0	2024
Hillcrest	2011	1	5384
Hillcrest	2016	0	2235
Hillcrest	2016	1	5584
Marsden	2006	0	2091
Marsden	2006	1	6309
Marsden	2011	0	3140
Marsden	2011	1	7486
Marsden	2016	0	4646
Marsden	2016	1	8229
Munruben - Park Ridge South	2006	0	953
Munruben - Park Ridge South	2006	1	3563
Munruben - Park Ridge South	2011	0	936
Munruben - Park Ridge South	2011	1	3497
Munruben - Park Ridge South	2016	0	929
Munruben - Park Ridge South	2016	1	3505
Regents Park - Heritage Park	2006	0	3538
Regents Park - Heritage Park	2006	1	9951
Regents Park - Heritage Park	2011	0	4280
Regents Park - Heritage Park	2011	1	10567
Regents Park - Heritage Park	2016	0	4763
Regents Park - Heritage Park	2016	1	10379
