SA2_MAINCODE_2016,C16_OTT_DS_FUA,C16_OTT_DS_OD,C16_OTT_DS_NS_,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_FUA,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS_,C16_TT_NS_T,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_FUA,C16_Tot_DS_OD,C16_Tot_DS_NS_,C16_T_T
314011387,0,0,0,33,193,4,0,0,0,193,3741,27,3,3,14,3792
314021388,0,4,0,67,391,174,3,24,3,593,6874,1799,69,225,35,9005
314021389,0,0,0,104,181,167,0,0,3,349,4564,1625,3,0,14,6205
314021390,47,0,0,166,402,97,41,0,0,538,8239,1378,291,0,15,9922
314031391,0,0,0,10,154,13,13,0,3,176,3387,80,47,4,5,3511
314031392,0,0,0,19,93,46,9,0,0,151,1697,539,105,7,9,2350
314031393,0,0,0,9,131,19,22,0,0,167,2779,217,141,0,0,3138
314031394,0,0,0,19,177,51,40,0,0,265,3129,1177,330,0,8,4648
315011395,0,0,0,0,7,3,3,0,0,13,234,18,30,3,0,284
315011396,0,34,0,69,315,3,21,382,20,743,2181,68,129,850,50,3280
315011397,0,4,3,17,56,0,4,158,13,234,379,0,6,272,90,748
315011398,0,0,0,10,16,3,3,3,4,26,370,77,50,26,4,513
315011399,0,13,3,13,31,3,3,59,53,151,584,50,27,187,59,908
315011400,0,5,0,33,282,4,3,76,32,405,1933,10,13,226,50,2230
315011401,0,4,0,12,177,22,8,14,19,235,810,78,101,73,19,1082
315011402,0,0,0,15,91,3,4,4,0,103,1018,59,7,6,0,1090
315011403,0,0,0,5,78,50,3,67,12,207,800,413,42,132,16,1406
315021404,3,7,3,33,109,20,8,78,38,254,1128,60,76,542,190,1990
315021405,3,3,4,42,600,132,86,187,44,1049,5136,1042,432,304,97,7007
315021406,0,12,0,27,160,6,37,170,45,414,946,22,114,495,108,1689
315021407,0,3,0,28,109,15,3,23,32,181,1000,202,12,95,178,1482
315031408,0,3,0,45,143,3,3,45,6,208,1854,28,38,313,40,2265
315031409,0,3,0,27,135,7,12,31,16,197,1591,48,43,173,41,1894
315031410,0,10,0,34,110,0,9,82,27,227,786,16,42,392,54,1293
315031411,0,3,4,29,105,0,11,27,12,154,1119,18,36,101,80,1347
315031412,5,15,0,34,131,10,14,65,0,219,1338,57,78,423,24,1920
316011413,29,0,0,360,249,78,44,16,3,390,5199,958,421,100,28,6708
316011414,0,0,0,170,194,116,24,21,3,355,4383,1012,549,34,21,5991
316011415,0,0,0,9,122,44,49,0,3,220,3065,188,605,3,5,3870
316011416,0,0,0,395,119,80,42,0,7,248,2404,888,154,3,26,3479
316021417,0,0,0,22,109,28,0,0,3,142,3239,438,48,3,4,3736
316021418,0,0,0,6,80,29,14,3,0,134,1863,515,240,37,4,2662
316021419,10,0,0,25,38,31,228,5,11,312,587,398,2222,74,34,3310
316021420,0,0,0,177,266,92,7,19,0,378,5804,1267,32,247,12,7356
316021421,4,0,6,27,154,31,77,17,15,288,3576,436,832,125,86,5054
316021422,3,8,0,36,98,38,18,25,4,189,2303,541,288,190,15,3343
316021423,32,0,0,81,123,46,42,0,4,224,2515,642,607,3,3,3780
316021424,0,0,0,12,127,27,66,0,0,224,2362,270,462,0,3,3092
316031425,3,3,0,45,214,82,80,36,15,417,4129,848,735,232,46,5985
316031426,3,0,0,76,133,52,79,20,15,290,2724,951,767,141,16,4599
316031427,7,5,3,117,221,229,376,91,45,960,3412,2151,3010,701,97,9376
316031428,24,7,0,42,128,48,438,36,34,684,2012,534,2666,257,70,5543
316051434,0,0,0,19,75,17,56,0,6,158,1416,144,406,0,27,1998
316051435,13,3,0,147,114,82,130,5,7,337,2321,1104,571,109,44,4143
316051437,0,0,0,11,97,61,35,0,0,196,1769,560,396,0,19,2745
316051438,5,6,0,130,209,35,12,52,4,313,3469,516,194,244,13,4434
316051543,0,0,0,6,49,26,12,0,6,92,1184,283,113,4,13,1604
316051544,0,0,0,15,114,63,3,0,17,197,1940,459,17,3,27,2452
316061439,0,0,0,25,144,32,6,7,3,187,2607,275,39,74,9,3002
316061440,0,3,0,44,171,6,4,17,0,198,3415,103,26,73,34,3650
316061441,0,0,0,6,146,0,0,0,0,151,2076,15,7,17,4,2118
316061442,0,0,0,43,192,8,13,40,0,254,3356,81,40,132,22,3632
316061443,0,0,0,18,196,0,0,22,4,223,2446,17,15,104,24,2603
316061444,5,0,0,56,176,13,0,11,3,208,3510,114,26,70,40,3756
316071545,0,0,0,26,146,18,3,3,0,173,2707,283,13,89,13,3107
316071546,3,3,0,67,78,9,0,33,0,118,1120,137,5,172,4,1443
316071547,0,6,0,28,211,3,10,74,7,303,3470,65,71,215,55,3872
316071548,15,0,3,112,343,85,86,36,10,558,5976,879,676,114,32,7682
316081549,0,3,4,61,498,11,11,59,33,608,7914,54,115,217,91,8387
317011445,0,0,0,10,167,11,0,0,0,177,2230,43,8,5,3,2293
317011446,69,0,3,116,151,87,128,22,91,469,3286,966,802,73,109,5236
317011447,0,0,0,177,266,119,39,10,3,437,3001,961,334,56,18,4363
317011448,6,0,0,22,192,30,14,15,16,278,2117,227,167,167,37,2715
317011449,0,0,0,4,98,0,0,0,0,102,2130,3,0,4,5,2136
317011450,0,0,0,39,196,22,0,0,3,222,4181,215,3,4,19,4423
317011451,0,0,0,29,320,3,3,33,3,370,3779,22,28,123,50,4006
317011452,0,0,0,5,75,13,27,0,0,114,2211,81,86,0,4,2377
317011453,7,0,0,21,225,75,42,0,16,356,3020,710,399,8,28,4166
317011454,0,0,0,4,147,48,8,0,0,209,1956,406,52,3,15,2432
317011455,0,0,0,7,99,22,0,15,0,134,2737,474,12,62,10,3303
317011456,3,0,0,43,282,126,43,13,3,468,4083,1220,355,18,42,5721
317011457,0,0,3,14,169,74,23,41,22,327,3029,657,231,58,52,4018
317011458,0,0,0,47,210,67,3,0,3,281,3984,447,21,14,18,4481
317011459,5,0,0,34,311,66,47,0,0,420,4321,719,449,9,17,5509
318011460,3,3,0,20,216,3,64,20,84,385,3100,35,524,98,96,3858
318011461,0,3,0,36,203,3,5,49,0,268,2990,19,58,283,21,3370
318011462,4,3,0,24,309,4,44,43,8,403,2931,13,185,238,23,3390
318011463,0,3,0,39,168,3,0,50,6,230,1332,55,4,220,30,1643
318011464,0,0,0,7,144,6,31,5,5,195,1661,22,186,72,8,1952
318011465,0,8,0,34,205,9,12,36,0,256,2494,36,56,280,26,2890
318011466,0,4,0,4,8,4,0,4,0,16,406,32,37,23,0,496
318021467,0,0,0,9,97,33,6,0,4,141,1458,384,55,0,8,1899
318021468,0,0,0,10,97,0,0,0,0,99,2798,3,0,0,0,2803
318021469,0,0,0,45,70,18,40,40,3,173,975,169,172,150,12,1475
318021470,3,0,0,4,107,3,0,4,3,117,2296,32,7,80,10,2426
318021471,0,0,5,168,242,62,21,0,3,330,3508,253,124,3,10,3896
318021472,0,0,0,27,135,26,26,0,0,183,1873,280,138,7,3,2306
318021473,0,0,0,12,461,32,4,9,13,517,7316,208,17,77,28,7645
318021474,0,0,0,9,85,6,26,0,0,121,2054,138,279,3,3,2472
318021475,0,0,0,14,171,135,88,27,3,424,1595,1093,320,59,14,3084
318021476,0,3,0,10,154,26,22,7,0,211,2664,280,83,91,0,3121
318021477,0,0,0,43,103,39,0,0,0,143,1354,249,4,0,3,1610
318021478,0,0,0,5,64,94,47,0,0,206,1046,896,433,5,17,2396
318021479,0,0,0,7,56,53,52,0,0,161,1131,654,314,8,9,2113
318021480,0,0,0,11,292,23,3,0,0,313,3521,60,19,3,7,3608
318021481,7,0,0,34,170,34,4,0,0,207,2450,394,52,8,8,2904
318021482,0,0,0,10,296,30,8,0,3,328,5020,374,21,3,11,5428
318021483,0,0,0,11,93,6,54,3,75,230,969,53,222,18,90,1350
318021484,0,0,0,14,163,3,0,38,0,207,3060,109,5,149,10,3333
318021485,0,0,0,63,47,41,6,0,0,95,936,430,66,0,3,1443
318021486,0,8,0,27,226,0,0,83,0,303,2375,4,6,390,15,2785
318021487,0,0,0,6,111,23,37,8,3,184,1928,234,307,105,4,2579
318021488,0,4,0,18,154,86,71,9,9,329,1472,558,359,37,24,2453
318021489,0,3,0,10,126,0,0,16,6,142,1550,0,0,125,22,1709
318021490,19,3,0,34,72,81,366,18,4,548,1023,527,2683,83,22,4339
318021491,3,0,0,8,148,6,12,18,0,190,1853,68,108,89,10,2124
319011492,6,0,0,16,96,0,20,0,0,112,1755,5,236,3,0,2013
319011493,5,0,0,148,245,46,50,63,16,417,5832,350,455,568,28,7235
319011494,0,0,0,5,80,0,0,33,0,114,1531,4,4,107,5,1649
319011495,0,0,3,20,124,106,52,46,10,332,1409,848,395,60,43,2753
319011496,0,0,0,22,88,9,36,9,0,138,1771,74,218,63,4,2130
319011497,18,3,0,32,188,45,21,48,3,305,2298,367,182,184,14,3038
319011498,0,3,0,20,351,11,0,33,3,393,3238,45,8,178,30,3499
319011499,0,5,3,47,357,16,17,79,4,472,3809,84,40,297,29,4252
319011500,0,3,0,119,241,20,6,42,0,307,2737,210,85,125,5,3166
319011501,0,0,0,15,108,22,6,0,3,137,2010,314,26,4,6,2366
319011502,3,0,0,22,245,18,36,21,5,318,3699,220,355,142,16,4431
319021503,0,3,0,25,255,13,23,118,8,419,2488,37,74,331,18,2948
319021504,0,0,0,8,195,0,5,22,8,230,2011,3,39,136,17,2204
319021505,0,3,0,30,192,33,30,39,0,287,3486,241,294,113,15,4147
319021506,0,4,0,21,285,9,17,24,5,336,3439,69,88,142,25,3767
319021507,0,0,0,14,123,0,0,7,0,131,1471,0,5,43,8,1531
319021508,3,3,0,24,211,0,4,57,3,280,1494,6,47,213,15,1775
319021509,0,0,0,35,341,5,6,41,4,392,3847,55,69,136,14,4127
319021510,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
319031511,3,14,0,37,189,30,44,153,0,415,2347,252,135,563,16,3310
319031512,19,0,0,38,371,53,30,37,5,494,5047,435,219,131,25,5854
319031513,0,0,0,6,120,34,20,0,8,180,2319,192,97,10,14,2632
319031514,0,4,0,51,601,3,0,57,23,683,6904,5,24,284,59,7274
319031515,0,0,0,15,143,0,6,12,3,160,1439,4,31,68,10,1549
319041516,0,0,0,6,117,0,0,0,0,117,1649,6,0,21,3,1683
319041517,0,0,0,5,83,0,0,8,0,92,1728,7,3,12,0,1747
319041518,8,3,0,161,304,79,22,42,13,463,4932,634,168,187,44,5964
319041519,0,3,0,17,128,9,4,13,0,159,2151,81,7,100,0,2343
319041520,60,9,3,168,344,145,92,132,19,734,4562,1201,515,789,107,7171
319041521,4,3,3,38,275,75,26,42,95,510,3955,758,242,308,157,5423
319051522,0,19,0,39,360,7,5,55,7,433,3740,51,60,415,24,4290
319051523,0,0,0,8,95,16,4,0,0,116,1125,126,8,6,3,1268
319051524,0,3,0,60,451,88,62,63,22,682,6343,611,364,167,47,7531
319051525,0,0,0,29,389,0,0,46,9,441,3462,0,8,160,72,3711
319051526,0,4,0,19,110,0,3,37,0,156,1931,5,29,146,12,2121
397979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401011001,39,3,0,69,20,192,530,131,37,908,374,2077,4258,177,79,6964
401011002,17,0,0,30,71,145,116,3,10,347,779,1309,907,18,25,3036
401021003,3,0,0,21,116,0,5,7,4,126,2398,7,32,23,21,2477
401021004,13,0,0,80,247,15,0,11,0,273,6286,108,33,22,16,6462
401021005,3,0,0,23,90,15,0,0,0,116,1483,91,10,41,4,1640
401021006,0,0,16,54,163,12,0,0,3,179,3154,129,28,3,64,3376
401021007,0,0,0,120,308,31,3,5,0,347,6110,410,41,42,13,6612
401021008,0,0,0,10,149,0,0,0,4,153,2352,9,3,8,15,2394
401021009,0,0,0,12,93,3,0,0,0,97,1858,27,3,0,3,1894
401021010,0,0,0,16,84,9,0,0,0,93,1816,81,26,4,10,1942
401031011,39,0,0,76,180,71,41,0,0,291,5247,1243,699,7,19,7206
401031012,0,0,0,21,97,50,3,0,0,155,2727,642,163,3,10,3536
401031013,37,0,0,245,86,121,104,0,0,314,3627,2025,987,8,8,6646
401041014,0,0,0,30,62,14,3,0,0,79,2875,451,55,0,3,3383
401041015,22,0,0,211,225,97,60,0,0,378,5433,1688,747,7,22,7894
401041016,3,0,0,154,240,111,43,0,4,402,6432,1408,826,3,26,8695
401051017,67,0,0,147,75,176,103,0,0,359,1562,2238,983,20,26,4828
401051018,16,0,3,257,173,71,47,3,5,299,3238,1282,779,10,22,5328
401051019,30,0,0,101,115,66,54,11,3,244,3295,1191,866,35,20,5412
401061020,3,0,0,27,57,52,30,0,0,132,1492,644,379,3,3,2526
401061021,10,0,0,46,173,77,56,0,6,317,4000,907,618,20,26,5567
401061022,10,0,0,48,81,30,63,3,4,185,1941,668,439,49,14,3107
401071023,40,0,0,77,187,85,130,0,3,397,4318,891,1973,12,14,7207
401071024,115,0,3,271,178,113,97,3,0,405,4685,1993,1494,5,18,8195
402011025,0,0,0,24,151,11,0,0,0,161,3064,215,5,23,11,3328
402011026,24,0,0,182,368,118,16,24,3,527,6632,1213,125,90,21,8088
402011027,0,0,0,4,132,0,0,4,4,143,1921,14,0,10,14,1961
402021028,0,0,0,27,271,22,0,0,0,291,6173,183,15,0,3,6374
402021029,0,0,0,17,394,164,24,0,0,581,5121,1088,155,3,15,6380
402021030,19,0,0,40,176,242,48,0,3,468,2176,1938,331,0,4,4455
402021031,0,0,0,37,253,124,12,0,5,400,4035,966,26,0,19,5053
402021032,0,0,0,43,215,31,6,0,3,259,3713,366,34,3,22,4138
402021033,0,0,0,3,58,0,3,0,0,59,847,3,5,0,5,864
402021034,0,0,0,25,266,203,9,0,0,485,3399,1605,78,0,7,5089
402021035,0,0,0,12,113,0,4,12,0,131,1525,4,7,105,19,1656
402031036,23,0,3,104,379,209,73,0,13,670,6179,2139,655,21,40,9041
402031037,0,0,0,101,314,110,44,0,0,464,7066,1706,386,0,28,9189
402031038,0,0,0,93,319,87,54,6,0,463,6073,1479,714,71,37,8377
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,20,0,0,159,245,30,16,3,4,301,5195,399,193,20,12,5813
402041041,0,0,0,27,232,38,6,0,0,277,5031,441,64,5,13,5549
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,0,0,0,90,279,46,20,0,0,346,5297,512,149,3,6,5961
402041044,0,0,0,26,287,24,5,32,0,344,5365,226,59,160,8,5815
402041046,0,0,0,36,321,103,82,4,4,513,4966,1219,708,6,11,6907
402041047,57,0,0,93,281,42,25,3,7,355,5928,591,270,33,14,6840
402041048,0,0,0,44,321,83,5,0,3,410,4990,1083,7,0,9,6099
402041171,6,0,0,50,105,79,67,0,3,251,2880,1257,771,3,12,4916
402041172,0,0,0,24,143,34,3,0,0,183,2592,397,46,0,6,3037
402051049,0,0,0,165,108,33,4,0,0,147,3313,565,6,0,5,3890
402051050,0,0,0,11,98,11,0,0,0,105,3202,97,0,0,3,3307
402051051,0,0,0,17,135,6,0,0,0,140,3664,140,14,0,4,3827
402051052,3,0,3,500,241,89,26,0,3,354,5263,1123,314,4,26,6731
402051053,0,0,0,32,219,46,0,0,0,261,6577,609,44,11,3,7253
402051054,0,0,0,12,249,11,0,0,0,255,5887,140,4,0,3,6036
402051055,6,0,0,108,156,12,34,0,0,208,4317,239,438,7,12,5017
403011056,48,0,7,169,139,105,38,12,6,306,3772,1543,444,44,31,5824
403011057,160,0,7,229,169,203,309,9,5,700,3794,2729,2605,36,47,9206
403021058,19,0,0,96,176,99,107,0,0,381,3231,1390,1401,6,27,6054
403021059,0,0,0,16,130,14,3,0,0,146,4367,227,7,0,3,4610
403021060,0,0,0,20,151,10,3,0,0,168,3387,231,42,0,5,3658
403021061,0,3,0,126,175,190,23,13,0,397,3856,2487,161,45,26,6570
403021062,19,0,0,97,176,111,76,0,0,357,3608,1938,735,6,21,6314
403021063,3,0,0,13,113,3,0,0,0,115,3488,41,15,0,3,3551
403021064,0,0,0,63,184,178,38,0,8,402,3649,2573,254,3,32,6521
403031065,0,0,0,82,65,10,0,0,0,73,1590,81,5,4,4,1681
403031066,0,0,0,71,106,80,0,0,0,193,2320,294,78,0,3,2696
403031067,4,0,0,28,132,26,20,0,0,172,4078,164,245,9,6,4505
403031068,78,0,0,115,144,16,72,0,8,234,4312,527,989,15,15,5859
403031069,22,0,0,45,158,32,76,0,0,273,4244,886,927,15,37,6107
403031070,3,0,18,145,135,38,21,0,0,195,2547,507,218,0,35,3308
403041071,0,0,0,90,114,17,0,0,0,130,4062,215,3,0,4,4290
403041072,46,0,0,63,423,24,15,3,4,472,5477,293,147,42,47,6015
403041073,0,0,0,70,220,140,27,0,0,386,3051,793,136,0,4,3982
403041074,3,0,0,57,276,74,28,0,0,378,3573,643,192,31,11,4452
403041075,0,0,0,3,46,0,0,0,0,42,930,0,0,4,10,944
403041076,0,0,0,0,49,0,0,0,0,47,1493,18,0,0,0,1513
403041077,0,0,0,10,106,9,4,14,0,131,3548,106,23,80,3,3766
403041078,0,0,0,7,84,10,0,0,0,92,2206,113,6,3,3,2337
403041079,0,0,0,16,170,49,0,0,0,219,2748,323,81,0,4,3149
403041080,3,0,4,273,188,51,0,0,5,245,4723,603,3,0,14,5343
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,12
403041083,0,0,0,33,121,5,0,5,0,134,2204,64,17,37,11,2334
403041084,0,0,0,80,207,66,9,0,0,285,4691,921,32,0,6,5653
403041085,0,0,0,19,201,64,7,3,0,270,3520,592,12,4,0,4136
403041086,52,0,0,114,130,24,13,0,0,171,3654,368,146,0,3,4171
403041087,0,0,0,143,440,31,32,0,0,509,7797,367,436,32,23,8648
403041088,0,0,0,4,60,0,0,0,0,63,1275,9,0,10,6,1298
403041089,110,3,0,129,108,6,20,11,0,148,3743,61,271,138,11,4220
404011090,0,0,0,30,116,43,26,0,0,183,2287,491,322,10,14,3124
404011091,0,0,0,38,203,54,46,3,0,304,4405,1003,462,7,25,5900
404011092,3,0,0,42,143,60,114,0,3,324,3805,1139,1104,6,25,6081
404011093,5,0,0,60,235,195,58,3,0,498,4049,2698,598,34,22,7392
404011094,0,0,0,18,127,28,3,0,0,157,1966,460,70,12,7,2508
404011095,0,0,0,152,186,124,50,0,0,363,4252,1843,681,6,28,6808
404011096,9,3,0,153,123,177,65,9,0,379,3253,2480,456,46,15,6256
404011097,0,0,0,120,244,119,36,4,3,406,4318,2112,369,16,23,6847
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,4,0,0,51,149,56,74,6,3,290,4356,1015,896,17,24,6300
404021100,0,0,3,82,167,114,25,0,3,311,4272,1312,401,26,11,6024
404021101,8,0,0,70,166,132,23,4,0,329,3063,1398,296,29,31,4817
404021102,4,0,0,53,266,208,35,4,11,532,4328,2005,487,45,27,6895
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,0,0,0,26,45,14,6,0,0,64,827,150,86,0,4,1068
404031106,6,0,0,95,133,57,81,3,5,272,3480,780,1011,14,24,5300
404031107,30,0,0,243,277,203,119,6,7,610,6026,2655,1583,14,33,10316
404031108,0,0,0,46,243,116,67,10,3,440,4475,1707,729,25,33,6971
404031109,0,0,0,5,34,16,40,29,0,109,1267,293,455,69,3,2088
405011110,0,3,0,16,117,11,8,5,0,140,2248,114,40,48,17,2462
405011111,0,4,0,21,165,9,3,3,0,181,3264,64,14,30,15,3389
405011112,0,0,0,15,133,3,3,0,0,138,2136,23,23,7,4,2201
405011113,0,0,0,13,99,0,0,9,0,109,1226,11,5,26,9,1277
405011114,0,3,0,123,89,23,4,7,0,125,2395,274,14,51,15,2745
405011115,17,0,3,50,85,5,8,3,3,106,1691,117,64,20,20,1913
405021116,0,3,0,23,96,3,6,17,0,123,1521,93,28,48,24,1714
405021117,0,0,0,18,146,6,3,11,0,171,1944,37,15,45,15,2058
405021118,0,0,0,18,134,3,0,10,5,161,1680,51,0,53,25,1807
405021119,0,0,0,78,231,4,8,25,6,274,3669,77,74,95,26,3941
405031120,0,0,0,25,120,3,0,14,3,147,1876,35,8,56,19,1992
405031121,0,7,0,38,182,3,7,51,3,239,2288,43,17,125,45,2522
405031122,3,6,0,40,296,114,12,26,3,447,4894,879,119,72,34,5997
405031123,0,0,0,13,65,0,0,8,0,77,1269,17,0,31,10,1326
405041124,0,0,0,33,155,11,3,14,0,184,1995,121,12,40,5,2174
405041125,23,3,0,39,123,7,12,6,3,152,1925,88,101,29,13,2149
405041126,0,0,0,22,100,10,13,15,3,138,1691,110,38,45,10,1891
405041127,3,4,0,46,153,3,3,19,4,182,2953,43,28,140,22,3187
405041128,0,3,0,20,85,0,0,10,0,101,1713,36,4,73,14,1845
406011129,4,0,0,11,95,0,9,26,3,129,933,16,58,120,4,1128
406011130,3,7,0,26,156,5,4,33,9,199,2514,78,36,154,28,2816
406011131,0,3,0,35,130,5,0,83,3,221,1678,36,3,208,22,1955
406011132,0,5,0,11,61,0,0,18,0,82,865,12,8,117,17,1015
406011133,7,0,0,57,346,85,40,31,12,513,5069,750,337,102,34,6300
406011134,0,34,0,53,131,9,0,182,10,321,1301,24,0,496,23,1850
406011135,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
406011136,0,0,0,33,273,362,58,50,4,750,5075,3683,443,122,38,9362
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406021138,0,0,0,14,59,13,0,7,6,85,536,57,0,12,6,610
406021139,0,0,3,15,165,0,0,6,17,189,796,5,0,44,66,922
406021140,0,0,0,8,73,0,3,23,10,115,910,29,15,55,28,1035
406021141,0,15,3,50,120,4,7,159,18,303,786,6,30,395,100,1311
406021142,4,4,0,28,299,119,54,76,0,550,4128,731,350,223,39,5472
406021143,0,0,0,4,73,13,10,5,3,100,1062,154,63,27,10,1307
407011144,0,0,3,165,257,15,23,16,3,313,4575,230,125,88,27,5051
407011145,0,0,0,21,182,4,0,12,12,214,1923,42,24,30,37,2054
407011146,0,0,0,28,154,3,0,0,0,165,2708,38,52,31,0,2823
407011147,0,0,0,22,208,0,3,6,0,215,2799,6,4,40,9,2869
407011148,3,0,0,199,317,62,14,4,0,392,5657,662,118,61,15,6507
407011149,0,3,0,30,153,6,3,15,3,175,2316,57,53,74,26,2519
407021150,0,0,0,18,133,0,0,0,0,136,1971,9,4,10,12,2016
407021151,0,0,0,24,99,4,3,18,0,124,1517,62,20,45,4,1657
407021152,0,0,0,10,140,15,11,9,0,171,2048,119,46,29,7,2244
407021154,0,0,0,18,118,10,4,6,3,147,2232,93,57,33,8,2422
407021155,0,0,0,16,43,3,0,0,0,44,860,3,0,8,4,876
407021156,0,0,0,15,73,0,3,3,0,81,1178,36,14,15,6,1250
407021157,0,0,0,61,200,0,3,18,4,226,2526,34,11,42,12,2637
407021158,0,0,0,10,79,0,0,0,0,82,1259,0,6,13,6,1286
407021173,0,0,5,36,248,78,36,13,10,387,4692,686,372,53,26,5833
407021174,10,0,3,122,230,60,59,11,3,365,4397,839,618,41,28,5926
407031159,0,0,0,25,188,13,14,18,3,234,2437,101,98,55,17,2711
407031160,12,0,0,28,113,39,23,28,3,199,1412,234,141,56,18,1862
407031161,0,0,0,19,91,0,0,16,0,106,1186,6,7,47,10,1248
407031162,0,0,0,50,95,16,8,8,0,119,1934,161,104,42,3,2236
407031163,0,0,0,5,48,0,0,5,3,48,651,0,0,13,12,677
407031164,0,0,0,28,237,8,3,10,0,252,2659,40,9,87,20,2806
407031165,0,0,0,160,384,111,7,17,4,531,6063,906,48,71,56,7147
407031166,0,0,0,13,94,0,3,3,4,102,1333,9,3,40,16,1393
407031167,7,0,0,33,122,19,31,5,11,180,1619,155,192,27,45,2042
407031168,0,0,0,13,142,0,3,30,3,183,1778,0,28,89,34,1929
407031169,0,0,0,48,152,3,0,4,5,165,2133,62,13,40,11,2262
407031170,0,0,0,48,182,19,5,37,3,246,2495,131,52,111,30,2813
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501011001,13,3,0,41,174,0,0,15,9,195,2038,25,50,94,38,2242
501011002,4,10,0,134,503,140,9,58,9,726,8485,1105,44,450,41,10128
501011003,0,3,0,43,268,8,0,20,4,304,3534,132,10,98,29,3806
501011004,0,0,0,35,213,7,0,45,9,279,3077,151,10,138,33,3417
501021005,0,0,0,45,388,29,13,36,0,469,5836,259,51,111,15,6275
501021007,0,0,0,11,146,7,0,0,6,156,1893,54,17,9,11,1978
501021008,0,0,0,20,186,62,0,0,0,253,2195,519,0,0,3,2716
501021009,0,5,0,17,283,20,3,3,0,303,3332,123,20,27,17,3519
501021010,0,0,0,10,79,0,0,0,3,79,1102,6,0,36,4,1154
501021011,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5
501021012,0,0,0,87,234,38,5,25,5,298,3931,311,7,72,15,4333
501021014,0,0,0,38,279,15,0,35,15,350,3127,142,15,59,38,3382
501021015,48,0,0,60,157,37,10,13,0,213,2338,335,148,22,6,2846
501021016,12,0,0,15,139,14,8,21,6,191,1441,44,69,41,15,1604
501021251,0,0,0,5,155,11,12,0,0,174,2773,95,111,0,3,2983
501021252,0,0,0,3,50,0,0,0,0,51,952,0,3,5,0,966
501021253,65,0,0,77,216,100,91,23,5,423,3395,1134,573,97,21,5213
501021254,0,0,0,13,143,45,19,18,0,230,1712,345,83,74,4,2218
501031017,0,0,0,37,218,7,3,30,0,255,2609,57,14,46,10,2741
501031018,0,0,0,22,213,15,0,3,0,232,2226,71,7,22,17,2343
501031019,0,3,0,18,139,18,14,0,0,163,1996,110,108,10,4,2235
501031020,0,0,3,46,212,5,3,17,8,243,2053,37,10,78,27,2204
502011021,0,3,0,11,136,6,10,22,0,181,2433,106,37,83,8,2666
502011022,0,0,0,35,198,20,0,15,0,232,3154,285,13,75,9,3541
502011023,0,0,0,332,208,64,0,3,0,280,3233,754,24,3,3,4017
502011024,117,0,0,165,314,116,53,3,0,489,5840,980,360,13,13,7197
502011025,3,3,0,60,222,141,48,59,0,472,2350,1501,473,151,15,4484
502011026,0,0,0,16,116,6,3,39,0,168,2033,176,16,130,5,2364
502011027,190,0,0,222,272,18,39,3,3,343,5706,240,297,9,10,6256
502011028,6,0,0,31,283,45,18,3,0,351,3620,478,177,6,8,4294
502011029,0,3,0,165,252,53,0,79,0,379,3303,220,5,169,11,3716
503011030,88,0,0,94,88,9,24,0,0,115,1972,117,216,3,4,2311
503011031,56,0,3,72,79,75,201,0,7,367,1583,887,1079,0,22,3568
503011032,0,0,0,17,113,37,58,0,0,211,1912,452,542,0,3,2910
503011033,0,0,0,10,77,0,3,0,0,85,2481,85,45,0,0,2614
503011034,0,0,0,54,124,65,149,0,0,340,2508,626,972,5,3,4115
503011035,18,0,0,60,157,48,103,0,5,316,4160,923,1221,0,14,6312
503011036,76,0,0,95,96,27,49,0,3,176,2326,486,271,8,9,3092
503021037,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,8
503021038,42,0,0,58,140,60,41,6,0,249,2835,967,394,37,5,4245
503021039,34,0,0,55,207,123,279,11,0,619,3804,1318,1840,24,8,6993
503021040,3,0,0,28,154,50,50,8,0,251,2397,733,428,11,11,3584
503021041,50,0,5,81,157,175,2053,263,21,2666,1358,1643,12553,313,97,15978
503021042,138,0,0,160,140,107,329,8,7,583,3270,1469,2583,9,20,7355
