SA2_MAINCODE_2016,Ot_ty_Ed_Ins_Pt_st_C06_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,O_t_E_I_F_P_s_s_ns_C06_M,O_t_E_I_F_P_s_s_ns_C06_F,O_t_E_I_F_P_s_s_ns_C06_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,Oth_ty_Edu_Ins_Tot_C06_M,Oth_ty_Edu_Ins_Tot_C06_F,Oth_ty_Edu_Ins_Tot_C06_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Type_Educ_Insti_ns_C06_M,Type_Educ_Insti_ns_C06_F,Type_Educ_Insti_ns_C06_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,54,29,45,76,40,84,124,0,0,0,0,5,8,0,0,0,23,41,69,49,65,114,61,118,183,705,630,1343,484,474,957,699,629,1328,2623,2512,5137,2464,2457,4924,3059,3005,6065
123021441,54,33,56,89,27,60,83,0,0,4,3,0,3,0,0,3,25,42,71,44,71,110,42,86,131,558,496,1054,513,492,999,432,466,897,2300,2209,4513,2262,2305,4566,2277,2417,4696
123021442,89,29,47,77,37,81,119,0,4,4,0,0,0,0,3,3,40,70,112,41,63,109,67,138,203,1330,1482,2811,817,1082,1897,885,1142,2022,3708,3949,7658,3338,3733,7069,3779,4132,7915
123021443,57,26,49,80,32,70,99,0,4,4,0,0,0,0,0,0,25,57,80,52,73,125,64,98,157,732,741,1477,622,623,1240,472,549,1019,3208,3283,6489,2833,2855,5688,3100,3141,6240
123021444,84,25,50,77,21,62,79,0,5,6,0,3,3,0,3,3,28,90,122,44,69,117,44,103,141,782,757,1538,806,803,1608,681,845,1526,3468,3625,7097,3355,3368,6724,3168,3550,6718
123031445,28,7,14,26,9,16,27,0,0,0,0,0,0,0,0,0,7,20,29,13,18,33,15,24,36,190,179,366,155,175,331,200,174,372,869,810,1674,831,859,1691,857,864,1722
123031446,30,12,25,40,10,22,25,0,0,0,0,0,0,0,0,0,12,27,34,20,29,53,18,24,45,223,195,419,176,173,343,260,233,489,1155,1103,2263,1054,1049,2103,1473,1402,2873
123031447,59,19,57,70,15,58,70,0,0,0,0,0,0,0,0,0,13,54,72,33,71,101,23,67,91,432,442,868,486,462,946,546,613,1160,2279,2284,4562,2402,2397,4793,2492,2676,5167
123031448,32,7,19,27,6,25,28,0,0,0,0,0,0,0,0,0,11,35,40,12,27,34,11,26,38,342,350,691,249,233,482,265,250,509,1389,1387,2781,1351,1384,2739,1420,1494,2916
124011449,33,5,22,28,8,13,21,0,0,0,0,0,0,0,0,0,9,24,32,11,27,36,7,19,34,246,262,509,384,343,724,215,235,448,747,787,1539,854,908,1761,706,764,1466
124011450,101,39,46,89,36,51,80,0,0,0,0,0,0,0,0,0,47,83,127,51,61,108,41,70,110,368,359,725,334,317,648,378,348,726,2890,2884,5778,2837,2875,5711,2881,2926,5803
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,3,4,7
124011452,77,25,52,78,14,45,68,0,3,3,0,0,0,0,0,0,39,85,125,38,75,114,37,64,103,580,652,1228,703,673,1375,457,537,996,1867,2148,4015,1971,2102,4071,1727,2049,3778
124011453,64,20,61,80,23,42,61,0,0,0,0,0,0,0,0,0,21,57,78,30,66,97,27,57,84,346,335,678,280,275,560,244,244,496,1691,1764,3460,1772,1859,3637,1633,1754,3387
124011454,100,44,71,116,25,69,91,3,0,3,0,0,0,0,3,9,54,84,143,62,85,152,45,94,138,417,480,895,323,374,700,356,393,748,3370,3434,6801,3178,3366,6542,3107,3301,6414
124011455,21,3,19,23,8,24,28,0,0,0,0,0,0,0,0,0,14,24,36,5,19,28,15,26,40,171,174,338,235,270,505,165,178,341,811,803,1620,846,901,1745,827,801,1632
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4
124031457,54,18,59,74,18,47,62,0,0,0,0,0,3,0,0,0,20,51,69,21,69,92,27,59,87,376,417,797,402,345,749,398,393,788,2159,2259,4420,2158,2126,4280,2112,2234,4346
124031458,69,30,60,90,34,73,105,0,0,0,0,0,0,0,0,3,17,60,78,35,83,119,50,98,145,580,616,1195,535,513,1045,636,664,1298,2828,2901,5734,2806,2859,5669,3565,3764,7327
124031459,77,27,35,62,13,33,44,0,0,3,0,0,0,3,0,3,40,55,97,33,37,70,27,35,58,329,579,907,317,476,788,295,497,793,1982,2180,4160,1946,2099,4045,1992,2235,4226
124031460,70,28,61,85,31,65,93,0,0,4,0,0,0,0,3,3,38,61,95,39,86,123,46,87,129,455,458,912,365,377,746,370,431,807,3297,3477,6769,3384,3596,6980,3319,3665,6986
124031461,67,30,53,78,22,50,71,0,0,0,0,0,3,0,0,0,27,59,87,32,64,97,33,65,102,413,439,853,489,558,1046,492,508,1003,2159,2269,4423,2265,2513,4781,2413,2530,4940
124031462,64,31,62,84,34,86,118,4,0,4,0,0,0,0,0,0,28,48,80,42,78,123,53,119,163,566,587,1154,571,602,1177,632,627,1252,2416,2423,4841,2693,2846,5539,3048,3166,6215
124031463,25,0,14,16,13,28,39,0,0,0,0,0,0,0,0,0,9,25,37,4,18,22,20,40,58,302,246,547,166,178,345,303,318,626,1113,1063,2178,998,992,1996,1492,1523,3020
124031464,37,22,40,62,17,45,60,9,7,17,3,0,6,0,4,4,31,34,68,44,54,96,32,57,87,555,572,1124,522,558,1078,560,554,1116,1592,1652,3247,1613,1761,3368,1855,1956,3807
124031465,21,4,10,13,4,10,18,0,0,0,0,0,0,0,0,0,7,18,26,5,10,16,4,16,22,186,170,357,135,129,268,154,138,294,829,795,1627,838,805,1635,848,790,1637
124041466,46,20,45,63,15,45,58,0,0,0,0,0,0,0,0,3,15,38,56,29,46,77,24,61,84,515,492,1006,440,448,886,465,529,994,1878,2023,3902,1851,2065,3911,1903,2143,4046
124041467,54,18,45,60,12,45,60,0,0,0,0,4,4,0,0,0,20,48,75,25,56,85,21,67,79,624,596,1221,439,452,890,426,452,882,2547,2609,5151,2377,2464,4842,2158,2374,4535
124041468,17,7,10,19,9,18,26,0,0,0,0,0,0,0,0,0,0,18,15,10,16,29,8,26,33,781,415,1194,692,337,1029,1005,484,1488,1602,1229,2825,1451,1136,2583,1775,1258,3033
124051469,21,6,23,29,6,11,22,0,0,0,0,0,0,0,0,0,16,12,26,7,27,35,8,22,33,227,254,473,213,193,405,139,145,285,1301,1360,2656,1157,1150,2307,953,1007,1961
124051470,67,25,58,87,25,49,79,0,0,0,0,0,0,0,0,0,33,61,95,40,78,111,41,81,124,550,610,1160,526,467,990,507,564,1069,3306,3357,6671,2946,3003,5948,2883,3012,5894
124051580,17,6,20,23,8,39,50,0,0,0,0,0,0,0,0,4,9,22,31,8,33,41,23,68,94,533,510,1040,441,409,852,429,456,882,1613,1623,3237,1606,1702,3308,1683,1874,3552
124051581,43,19,46,66,13,50,64,0,3,3,0,0,3,0,3,7,30,47,77,29,70,95,43,89,135,767,732,1501,674,697,1374,744,796,1541,2116,2064,4186,2199,2319,4517,2419,2534,4951
125011473,46,21,43,62,46,83,134,0,0,0,0,0,0,0,0,0,27,37,65,34,59,90,78,131,212,2198,543,2748,1607,579,2191,2313,1120,3434,2939,1340,4276,2682,1643,4322,4020,3045,7064
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
125011582,95,59,81,143,93,81,171,0,0,3,12,6,19,0,4,6,97,96,194,171,156,325,219,171,388,1024,856,1880,1140,810,1944,678,586,1260,3124,2806,5927,3287,2864,6151,3406,2808,6214
125011583,96,55,65,117,78,72,149,0,5,6,7,4,9,5,0,5,94,102,194,199,140,341,166,143,305,684,578,1264,586,435,1022,536,368,900,1956,1761,3723,2088,1659,3747,2274,1721,4002
125011584,29,18,29,40,28,28,60,0,3,3,0,4,4,0,0,0,21,19,43,34,44,79,46,63,109,388,415,798,341,319,661,277,262,541,1279,1279,2555,1384,1366,2749,1458,1426,2888
125011585,39,21,33,54,27,53,80,0,0,0,3,3,8,3,0,3,30,40,67,55,75,124,57,98,156,462,369,831,325,319,647,245,198,438,1473,1315,2791,1437,1430,2864,1364,1326,2695
125011586,71,53,76,125,109,135,241,0,0,0,3,4,10,4,0,7,76,77,148,138,158,294,214,258,478,969,881,1850,671,496,1170,667,611,1274,2783,2576,5357,2906,2658,5565,3403,3218,6614
125011587,34,13,18,29,9,18,36,0,0,0,0,0,0,0,0,0,9,34,39,17,30,52,25,34,61,197,234,432,232,256,484,145,153,301,821,893,1719,845,859,1706,804,813,1622
125021476,138,43,87,131,61,101,160,0,0,0,0,3,3,0,0,0,71,107,180,59,117,182,91,140,229,594,599,1190,480,583,1060,488,511,1001,3852,3887,7744,3975,4013,7983,4334,4298,8629
125021477,84,28,65,96,46,78,119,0,0,3,7,3,8,4,0,4,37,78,110,53,99,150,84,114,191,737,751,1488,578,553,1129,563,543,1104,2819,2795,5617,2985,2856,5838,3197,3241,6440
125021478,72,32,42,77,36,69,106,3,0,3,0,3,3,3,0,4,44,52,101,44,67,115,68,106,175,595,538,1138,511,497,1005,472,506,982,2411,2290,4700,2542,2490,5035,2757,2858,5615
125031479,56,15,54,70,28,70,101,0,0,0,0,3,3,0,4,4,37,50,87,35,94,129,52,132,183,1038,808,1843,832,649,1480,998,675,1673,2780,2576,5354,2913,2711,5622,3435,3161,6594
125031480,50,17,46,62,28,62,91,0,0,3,0,4,3,0,0,0,34,68,101,38,79,110,73,121,194,658,634,1288,601,603,1204,710,679,1392,2133,2157,4296,2336,2357,4692,2608,2666,5276
125031481,70,45,60,106,44,83,129,0,4,7,0,6,7,0,0,3,47,74,121,105,119,221,134,195,328,767,674,1446,977,912,1887,871,774,1647,2910,2778,5690,3298,3202,6506,3663,3488,7148
125031482,72,44,48,91,25,79,102,0,3,0,0,0,0,3,3,3,26,61,90,61,72,132,43,101,144,618,639,1254,581,638,1222,650,735,1382,2918,3000,5917,3244,3520,6768,3757,4055,7804
125031483,73,27,49,75,45,82,127,3,0,3,4,12,13,0,3,3,45,66,112,46,86,134,110,149,260,1012,931,1944,1054,939,1994,955,993,1947,3116,2922,6042,3371,3272,6641,3631,3808,7436
125031484,78,36,51,85,52,86,138,0,0,3,0,0,0,0,0,3,44,72,117,52,78,133,90,156,253,871,883,1760,886,875,1765,672,742,1413,2877,2854,5735,3053,3024,6077,3226,3454,6686
125031485,100,50,84,127,59,120,180,8,4,8,8,3,14,4,4,13,79,101,182,109,149,256,154,211,368,1313,1196,2506,1208,1126,2332,887,820,1704,4047,3836,7879,4230,4133,8370,4449,4360,8808
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3
125041489,120,64,105,169,66,104,177,0,0,0,0,0,3,0,3,3,76,94,171,109,180,286,124,165,293,1491,1022,2512,1289,803,2088,1008,976,1982,3617,2920,6537,3662,3103,6764,3522,3472,6999
125041490,31,5,24,24,5,20,25,0,0,0,0,0,0,0,0,0,14,25,42,5,31,35,12,23,39,145,154,302,128,117,245,109,134,239,1032,1072,2104,1103,1098,2205,1136,1196,2331
125041491,81,65,72,140,27,69,96,0,0,0,4,0,3,0,0,0,43,74,124,104,118,220,69,117,184,619,673,1295,453,485,936,723,724,1447,2106,2205,4305,2321,2381,4700,2941,3054,5996
125041492,141,113,128,241,85,165,256,0,4,11,3,3,10,4,0,3,136,140,278,261,258,519,242,290,531,1471,988,2461,1409,1078,2484,1412,1290,2703,4088,3065,7161,3901,3476,7377,4700,4305,9003
125041493,82,27,68,88,45,73,116,0,0,0,3,0,3,0,0,0,42,61,103,50,95,151,82,100,188,677,662,1340,557,670,1224,570,601,1168,2870,2837,5710,2953,3077,6022,3225,3151,6375
125041494,32,21,35,48,14,42,47,0,0,0,0,0,0,0,0,0,17,27,45,24,36,58,18,49,72,209,214,421,204,224,428,122,117,241,1315,1321,2637,1433,1473,2911,1501,1570,3067
125041588,57,34,43,81,26,49,79,0,0,0,4,0,3,0,0,6,31,47,81,54,59,115,50,79,130,425,424,852,426,499,933,386,436,823,1544,1541,3087,1803,1824,3621,1985,1980,3964
125041589,92,48,61,111,23,47,75,0,0,3,3,3,10,0,0,0,64,70,132,81,111,190,77,81,164,618,600,1212,649,573,1219,444,442,885,2244,2061,4309,2403,2264,4666,2440,2403,4845
126011495,131,43,69,111,46,90,136,0,0,3,0,3,7,0,0,0,69,119,195,59,99,157,85,127,216,618,568,1188,389,392,781,430,446,868,4058,4038,8096,3867,3918,7784,4516,4438,8950
126011496,91,47,42,94,22,57,81,0,0,0,0,0,3,0,3,3,46,62,112,58,57,112,37,84,118,430,418,850,278,253,531,327,310,631,2932,3037,5964,3018,3180,6200,3126,3331,6453
126021497,119,48,70,117,53,106,162,0,0,0,3,3,5,0,0,0,68,99,168,84,123,201,110,153,257,771,778,1551,555,561,1113,503,520,1024,3995,3825,7819,3946,3793,7735,4136,4007,8140
126021498,87,31,51,76,27,49,78,0,3,3,0,0,0,0,3,3,32,78,106,40,63,102,37,58,103,450,458,908,302,274,579,386,391,777,1850,2019,3867,1828,1922,3751,2046,2199,4243
126021499,42,17,28,48,8,22,32,0,3,3,0,0,0,0,0,3,15,45,61,15,28,46,16,31,48,424,418,843,258,285,536,275,283,558,2161,1517,3677,1931,1461,3392,2075,1576,3652
126021500,85,33,67,107,52,81,128,0,0,5,0,0,0,0,0,0,55,79,138,72,105,182,88,123,208,811,940,1751,578,669,1249,538,678,1217,3180,3582,6766,3164,3544,6708,3911,4177,8086
126021501,44,20,30,49,20,40,58,0,0,0,0,0,0,0,0,0,28,34,55,28,37,65,25,48,74,374,350,724,344,317,664,238,213,445,1872,1856,3722,1813,1812,3634,1808,1809,3622
126021503,74,48,82,128,55,82,143,3,3,4,3,3,5,3,0,3,37,70,108,80,115,189,87,145,236,829,696,1520,543,452,993,407,381,788,2621,2414,5036,2517,2535,5051,2628,2785,5413
126021590,16,5,17,20,8,12,14,0,0,0,0,0,0,0,0,0,13,17,26,10,17,26,10,14,20,116,102,221,94,88,178,91,76,173,659,644,1304,660,657,1308,658,692,1354
126021591,103,48,61,109,56,96,147,0,0,3,0,0,0,0,0,0,50,73,129,65,86,152,100,147,249,712,723,1436,600,623,1221,685,770,1461,2847,2949,5789,3320,3254,6570,3986,4208,8192
127011504,43,15,32,50,32,49,79,4,3,5,4,0,8,10,3,13,29,47,72,35,57,89,72,95,168,919,929,1856,1033,1092,2126,994,1065,2055,2817,2895,5706,3037,3143,6175,3138,3292,6431
127011505,19,0,23,24,11,21,29,0,0,0,0,0,3,3,0,3,5,18,24,5,22,32,15,38,50,428,404,828,464,446,907,456,440,897,1437,1337,2772,1533,1479,3014,1423,1435,2863
127011506,22,0,15,16,26,48,78,0,3,3,0,0,3,0,0,3,4,24,29,7,21,26,30,65,98,251,256,503,358,313,674,711,694,1405,955,906,1858,1125,1013,2138,2690,2800,5491
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,93,16,8,28,6,3,10,69,78,151,36,26,58,13,12,18
127011593,24,7,10,17,12,9,19,0,0,0,0,0,0,0,0,3,11,23,31,12,20,29,19,21,37,243,258,505,167,153,319,186,169,357,1232,1270,2506,1203,1196,2401,1218,1222,2438
127011594,41,18,37,53,18,45,63,0,0,0,0,0,0,0,0,0,28,32,59,34,55,90,48,80,125,628,716,1346,415,416,832,351,354,710,2302,2326,4621,2096,2240,4340,2071,2201,4274
127011595,44,9,37,46,19,48,66,0,0,0,4,0,3,0,0,0,27,33,54,21,52,76,33,64,96,404,374,781,293,334,623,256,310,566,1695,1719,3409,1653,1720,3375,2000,2082,4085
127011596,31,7,21,28,24,39,68,0,3,6,3,0,4,0,0,0,17,27,46,15,36,50,45,62,108,337,367,700,269,237,503,267,277,548,1510,1541,3049,1582,1564,3145,1937,2089,4026
127011597,41,9,28,43,18,40,58,0,0,0,0,0,3,0,0,0,14,30,47,22,39,64,50,66,117,339,345,682,333,344,676,410,402,814,1456,1454,2910,1826,1868,3695,2686,2676,5359
127021509,67,14,49,64,31,62,92,0,3,5,0,0,3,0,5,4,28,73,103,40,77,117,59,117,173,657,594,1253,528,517,1044,387,366,748,2679,2735,5414,2485,2519,5003,2529,2553,5087
127021510,64,26,49,73,34,67,103,0,3,3,3,0,5,0,3,3,45,58,109,49,79,129,84,131,214,585,552,1142,479,474,955,443,438,886,2989,2962,5953,2761,2716,5478,2736,2844,5583
127021511,153,48,99,141,80,161,234,7,6,8,4,3,8,4,11,14,65,135,202,95,173,269,144,283,432,1377,1394,2775,1213,1145,2357,801,830,1629,3743,3784,7530,3910,4039,7949,3854,4034,7893
127021512,85,29,46,74,29,80,106,6,6,10,4,3,4,5,4,9,37,82,115,45,82,120,66,127,200,811,781,1586,698,725,1420,619,605,1227,2589,2596,5178,2688,2718,5409,2818,2917,5735
127021513,81,32,76,103,46,114,165,0,8,10,4,5,5,3,10,9,44,87,133,59,138,196,89,192,285,890,840,1731,812,743,1550,621,656,1274,3135,3071,6204,3262,3252,6515,3316,3422,6739
127021514,43,14,25,36,18,38,52,0,3,4,3,0,3,0,0,0,22,42,61,32,39,70,39,63,103,236,272,515,249,256,510,185,199,385,1561,1575,3133,1482,1531,3014,1370,1524,2889
127021515,91,34,84,120,66,121,190,20,12,31,3,10,9,4,0,4,107,168,278,128,205,333,212,306,514,960,910,1872,607,626,1238,616,625,1239,2672,2831,5502,2651,2898,5557,2845,3037,5886
127021516,67,34,52,84,49,90,139,7,8,16,0,3,3,3,3,5,65,94,153,87,113,198,121,189,314,742,667,1408,652,737,1386,557,624,1178,2662,2695,5364,2820,3031,5850,3070,3234,6305
127021517,27,7,11,25,8,34,46,0,0,0,0,0,3,0,0,0,19,37,54,28,37,61,27,58,78,308,264,571,206,213,416,181,191,368,1287,1258,2548,1180,1212,2395,1237,1249,2483
127021518,12,8,9,13,3,8,12,0,0,0,0,0,0,0,0,0,6,14,18,5,11,15,5,9,20,179,153,333,209,195,401,209,183,392,661,615,1272,730,672,1405,704,650,1356
127021519,81,21,35,61,32,70,96,0,4,4,4,3,5,0,0,0,44,75,116,42,67,108,84,142,222,620,627,1247,674,650,1323,546,613,1163,2451,2524,4971,2588,2573,5160,2619,2827,5449
127021520,41,12,31,40,20,38,53,0,0,3,3,9,9,0,0,3,32,30,66,30,55,82,38,68,111,361,338,701,281,265,545,247,263,512,1611,1540,3150,1522,1551,3072,1551,1557,3113
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5
127031522,55,19,57,72,26,48,74,3,4,6,0,0,0,0,0,0,26,40,69,31,84,113,50,89,137,508,567,1075,655,680,1336,554,607,1159,2123,2205,4329,2460,2586,5046,2567,2760,5326
127031523,36,20,34,53,31,37,65,0,0,0,0,3,3,0,0,0,20,37,55,24,43,72,44,55,101,537,540,1076,464,487,952,415,453,864,2072,2115,4192,2168,2293,4463,2650,2796,5447
127031524,97,35,56,87,35,61,92,0,3,3,0,0,0,0,0,0,80,71,151,54,66,121,60,96,156,397,371,764,439,400,833,520,381,908,3021,2955,5981,3214,3218,6428,3408,3311,6719
127031598,99,47,89,131,78,135,213,12,13,21,6,8,10,3,5,6,106,144,248,119,189,304,173,240,415,1643,1560,3207,1586,1649,3240,1878,1887,3765,3890,4048,7938,4270,4523,8789,4840,5088,9929
127031599,19,11,14,21,19,42,65,0,3,5,0,0,0,0,0,5,14,32,39,21,26,53,47,94,145,740,683,1422,542,490,1026,589,634,1225,1868,1789,3655,1844,1798,3637,2002,2159,4157
127031600,45,20,41,56,20,51,68,0,3,4,0,0,0,0,0,0,18,49,62,23,49,72,56,78,134,662,668,1334,441,434,876,410,427,834,2325,2323,4644,2638,2639,5276,3109,3218,6335
127031601,19,11,13,20,18,29,43,0,3,4,0,0,0,3,0,3,12,22,37,27,15,46,37,42,84,310,261,572,368,329,698,445,427,874,659,610,1273,842,790,1634,1005,1016,2019
128011529,75,31,44,70,21,49,64,0,0,0,0,0,0,0,3,3,39,42,86,40,50,86,28,56,81,398,412,810,329,332,658,307,319,628,2467,2561,5028,2414,2558,4972,2561,2541,5102
128011530,71,26,58,80,30,60,84,0,0,0,0,4,4,0,3,4,27,63,96,36,70,109,43,81,120,645,642,1285,574,631,1201,467,504,973,2375,2419,4786,2445,2544,4988,2503,2500,5006
128011531,59,24,32,57,28,34,59,0,0,0,0,0,0,0,0,0,25,55,76,38,42,79,35,46,82,497,563,1061,446,450,895,381,428,805,1949,2087,4042,1993,2077,4066,2066,2168,4231
128011602,54,20,33,51,12,35,48,0,0,0,0,0,0,0,0,0,21,49,65,21,40,66,19,46,65,396,400,798,358,365,722,329,355,682,1223,1187,2401,1406,1493,2900,1516,1604,3122
128011603,47,15,29,47,10,36,47,0,0,0,0,0,0,0,0,0,20,34,60,21,31,56,16,41,61,379,353,735,214,234,448,238,233,467,1978,1931,3912,1708,1733,3445,1821,1762,3587
128011604,114,55,88,141,45,94,137,0,3,3,0,4,6,0,3,3,40,97,140,65,105,168,57,109,163,1261,1102,2367,687,603,1290,843,888,1728,3045,3016,6062,2652,2774,5426,2949,3177,6128
128011605,11,3,9,12,9,7,16,0,0,0,0,0,0,0,0,0,5,3,13,3,10,15,9,7,16,87,78,164,48,42,95,50,45,96,486,495,982,467,496,966,485,516,1000
128011606,40,13,31,37,9,24,33,0,0,0,0,0,0,0,0,0,13,27,40,14,35,50,16,30,41,281,263,541,203,195,399,143,151,295,1156,1191,2340,1165,1191,2358,1155,1231,2386
128021533,39,13,17,31,16,16,33,0,0,0,0,0,0,0,0,0,14,31,41,17,25,41,18,22,39,115,152,263,109,101,212,98,111,205,982,958,1940,892,860,1754,888,903,1795
128021534,36,20,39,56,9,25,42,0,0,0,0,0,0,0,0,0,22,34,55,27,43,70,20,37,52,231,228,454,213,191,398,131,119,245,1956,1942,3900,1673,1664,3335,1376,1462,2835
128021535,86,31,63,89,21,56,75,0,0,4,0,0,0,0,0,0,55,66,122,33,72,111,35,70,112,559,474,1035,390,399,792,339,340,680,3879,3658,7535,3544,3436,6980,3215,3164,6382
128021536,97,34,64,94,27,63,88,0,3,3,0,0,0,0,0,0,31,84,112,39,76,112,31,64,99,423,385,812,426,405,833,371,377,748,2924,2939,5869,3030,3100,6130,3221,3261,6479
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,7,6,4,0,5,4,3,9,4,9,12
128021538,136,44,74,120,43,71,112,0,3,3,0,0,0,0,0,0,56,108,159,60,92,148,67,92,161,563,755,1318,599,695,1291,473,558,1033,2300,2584,4886,2537,2718,5255,2651,2844,5492
128021607,60,25,41,66,25,38,59,0,0,0,0,0,0,0,0,0,20,51,70,29,47,77,36,52,81,319,356,676,268,309,580,260,264,520,2311,2201,4509,2387,2394,4777,2536,2615,5148
128021608,29,12,19,26,12,16,27,0,0,0,0,0,0,0,0,0,11,25,37,14,17,31,14,20,33,153,139,295,132,119,249,95,99,196,1080,992,2072,1109,1075,2182,1042,1068,2106
128021609,16,7,14,21,3,10,12,0,0,0,0,0,0,0,0,0,4,18,24,9,16,21,3,12,16,65,53,115,66,43,109,41,43,87,723,754,1482,717,665,1376,570,587,1158
197979799,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,3,4,3,11,21,33,46,6,0,8,16,3,17,29,62,93
199999499,65,23,33,56,37,33,65,3,0,8,5,0,4,0,0,4,68,48,117,55,69,123,60,69,129,806,497,1303,1956,862,2820,2231,1127,3360,1443,1160,2608,2739,1745,4483,2819,1779,4593
201011001,33,29,27,55,27,33,57,0,0,0,0,0,0,0,0,0,22,27,46,36,41,76,39,56,94,215,208,420,171,197,374,278,293,565,1350,1386,2733,1377,1421,2796,1898,1960,3862
201011002,48,24,35,57,20,24,43,0,0,3,0,0,0,0,0,0,20,39,62,38,44,80,22,38,61,378,417,795,346,358,702,378,430,808,1926,2033,3961,1882,1982,3861,1805,1995,3800
201011003,64,38,74,116,48,60,110,0,3,3,0,3,6,3,0,3,49,51,98,59,105,163,67,88,151,690,784,1481,619,725,1338,683,774,1459,3136,3306,6440,3104,3535,6641,3155,3503,6655
201011004,79,55,88,145,44,97,142,0,10,6,0,0,3,0,3,3,57,71,131,76,126,202,56,134,187,818,940,1760,860,860,1715,925,1042,1968,3093,3373,6462,3386,3691,7080,3471,3942,7412
201011005,15,10,25,32,15,15,25,0,0,0,0,0,0,0,0,0,9,6,14,14,31,47,20,23,40,163,158,327,162,149,306,248,231,483,1112,1067,2182,1223,1184,2408,1353,1273,2625
201011006,20,8,28,38,12,24,33,0,0,0,3,0,3,0,0,0,11,11,27,21,40,55,19,25,43,176,192,370,207,210,418,189,240,429,712,751,1463,855,982,1838,991,1092,2089
201011007,14,3,10,14,4,11,11,0,0,0,0,0,0,0,0,0,6,14,19,8,15,25,5,14,25,142,117,253,143,126,269,122,121,242,666,620,1288,650,603,1250,639,628,1261
201011008,61,23,50,77,23,42,69,0,0,0,3,0,7,0,3,0,39,46,81,54,65,122,83,62,145,573,660,1234,521,595,1117,553,599,1155,1848,2030,3882,1974,2134,4106,2051,2118,4165
201021009,13,3,28,28,12,27,36,4,4,10,0,0,0,0,0,0,8,16,25,5,36,40,17,32,44,166,135,299,202,144,349,248,248,492,774,747,1528,824,795,1619,857,902,1760
201021010,35,9,22,33,5,16,27,0,0,0,0,0,0,0,0,0,17,29,49,27,31,54,20,29,51,290,274,568,229,227,451,363,428,791,1012,1069,2086,945,1027,1972,1022,1205,2226
201021011,60,20,37,57,10,25,30,0,0,3,0,0,0,0,0,0,18,56,71,20,51,76,14,32,42,333,335,662,312,342,654,426,457,881,1076,1096,2177,1043,1142,2185,1128,1241,2366
201021012,19,10,19,29,21,24,41,0,0,0,0,0,0,0,0,0,6,24,31,8,25,32,24,31,52,185,186,374,171,142,317,269,256,528,837,828,1664,825,812,1633,880,911,1788
