SA2_MAINCODE_2016,C16_1PF_Cu15DS_4000ov,C16_1PF_Cu15DS_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_0_299,C16_1PF_CU15_NDS_300_449,C16_1PF_CU15_NDS_450_599,C16_1PF_CU15_NDS_600_799,C16_1PF_CU15_NDS_800_999,C16_1PF_CU15_NDS_1000_1399,C16_1PF_CU15_NDS_1400_1799,C16_1PF_CU15_NDS_1800_2399,C16_1PF_CU15_NDS_2400_2999,C16_1PF_CU15_NDS_3000_3999,C16_1PF_CU15_NDS_4000ov,C16_1PF_CU15_NDS_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_0_299,C16_1PF_NCu15DS_300_449,C16_1PF_NCu15DS_450_599,C16_1PF_NCu15DS_600_799,C16_1PF_NCu15DS_800_999,C16_1PF_NCu15DS_1000_1399,C16_1PF_NCu15DS_1400_1799,C16_1PF_NCu15DS_1800_2399,C16_1PF_NCu15DS_2400_2999,C16_1PF_NCu15DS_3000_3999,C16_1PF_NCu15DS_4000ov,C16_1PF_NCu15DS_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_0_299,C16_1PF_NDCO_300_449,C16_1PF_NDCO_450_599,C16_1PF_NDCO_600_799,C16_1PF_NDCO_800_999,C16_1PF_NDCO_1000_1399,C16_1PF_NDCO_1400_1799,C16_1PF_NDCO_1800_2399,C16_1PF_NDCO_2400_2999,C16_1PF_NDCO_3000_3999,C16_1PF_NDCO_4000ov,C16_1PF_NDCO_NS,C16_1PF_NDCO_Tot,C16_1PF_T_0_299,C16_1PF_T_300_449,C16_1PF_T_450_599,C16_1PF_T_600_799,C16_1PF_T_800_999,C16_1PF_T_1000_1399,C16_1PF_T_1400_1799,C16_1PF_T_1800_2399,C16_1PF_T_2400_2999,C16_1PF_T_3000_3999,C16_1PF_T_4000ov,C16_1PF_T_NS,C16_1_PF_T_T,C16_T_0_299,C16_T_300_449,C16_T_450_599,C16_T_600_799,C16_T_800_999,C16_T_1000_1399,C16_T_1400_1799,C16_T_1800_2399,C16_T_2400_2999,C16_T_3000_3999,C16_T_4000ov,C16_T_NS,C16_T_T
509021236,0,0,3,0,0,0,0,5,0,3,7,7,7,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,3,0,0,20,0,0,0,4,7,5,10,14,9,12,4,4,58,26,9,8,30,38,61,102,206,145,173,69,48,922
509021237,0,0,3,4,0,3,4,0,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,7,4,5,0,0,0,0,0,4,29,26,17,16,36,33,56,28,24,8,14,6,17,272
509021238,0,0,4,0,0,3,4,3,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,3,5,0,0,0,0,0,33,32,11,20,31,28,64,30,30,3,9,3,15,280
509021239,0,0,8,5,0,3,0,3,9,4,3,10,0,0,4,41,0,0,0,0,0,3,0,3,0,0,0,0,7,3,3,0,0,0,3,0,4,0,3,0,3,26,6,4,3,7,0,12,7,16,7,5,0,9,85,70,24,13,32,46,112,103,146,95,98,40,42,821
509021240,0,0,0,0,3,3,4,0,3,0,0,0,0,0,3,27,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,9,0,8,3,5,7,10,3,0,0,0,0,3,42,34,20,15,36,42,95,40,43,9,10,8,15,380
509021241,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,11,0,0,4,6,0,5,5,4,3,0,0,0,26,43,14,23,18,35,65,45,40,13,7,11,22,332
509021242,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,9,0,9,6,4,0,5,0,0,0,0,0,0,22,29,22,16,23,18,26,15,8,5,3,3,11,168
509021243,0,0,17,6,3,3,9,9,11,19,11,3,0,3,0,59,0,0,0,0,0,9,0,0,0,0,0,0,22,4,6,5,3,10,11,7,7,3,3,0,3,59,8,9,4,11,26,36,29,18,3,3,3,0,153,51,34,37,56,87,226,202,216,92,68,25,37,1132
509021244,0,0,3,0,0,0,0,0,8,0,3,5,0,0,0,18,0,0,0,0,3,0,3,0,0,0,0,0,12,0,0,3,0,0,6,0,0,0,0,0,3,20,3,0,3,4,3,16,5,4,8,0,0,3,54,27,23,22,39,39,90,89,124,72,41,19,30,618
509021245,0,0,4,0,0,0,3,0,4,5,4,0,0,0,0,18,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,4,5,0,0,0,0,0,3,15,5,3,3,5,8,9,7,4,3,0,0,3,44,30,16,16,28,42,86,76,99,34,28,13,27,502
509031246,0,0,0,0,0,3,3,3,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,3,3,4,3,4,3,4,0,0,0,0,28,25,19,7,14,24,53,37,35,12,7,5,7,252
509031247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,3,0,3,0,3,0,0,0,0,0,0,4,18,50,17,12,37,27,44,21,17,4,6,5,24,248
509031248,0,0,0,0,0,0,0,4,3,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,3,3,0,6,0,0,3,0,0,24,3,3,3,13,19,33,48,64,22,14,14,12,257
509031249,0,0,3,0,0,3,3,5,5,11,3,0,0,0,0,29,0,0,0,0,3,7,0,0,0,0,0,0,12,0,3,0,3,0,3,3,0,0,0,0,0,17,3,3,3,5,8,10,15,4,0,0,0,0,56,23,13,25,32,33,96,62,64,25,18,10,10,399
509031250,0,0,4,0,0,0,3,6,10,0,0,0,0,0,0,22,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,10,4,0,3,6,14,13,3,0,0,0,0,0,44,57,18,10,43,40,70,59,45,19,10,9,23,403
510011262,4,0,16,0,0,0,0,3,10,3,13,3,12,5,0,48,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,3,8,10,6,5,0,0,28,4,0,0,0,3,18,9,30,8,13,7,3,98,32,3,10,21,15,68,80,152,174,236,136,56,979
510011263,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,13,3,4,3,3,5,11,28,21,12,11,8,3,117
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
510011265,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,6,3,3,8,0,4,28,8,4,8,7,4,26,39,67,43,47,37,16,303
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,0,7,4,9,7,5,4,0,41
510021267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,3,8,0,25
510021268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,6,15,0,0,3,0,0,7,0,8,0,3,43
510021269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,3,0,13,9,0,0,0,0,9,7,7,8,20,26,8,98
510021270,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,3,8,6,7,0,0,28,7,0,3,3,5,24,21,46,25,65,32,16,259
510031271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,5,0,0,9,0,34
510031272,0,0,0,0,0,0,0,0,3,3,4,7,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,14,0,0,0,0,0,3,8,10,3,12,4,0,39,16,3,7,8,13,39,61,128,81,128,125,20,619
510031273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,3,0,0,14,4,0,3,3,3,9,9,17,22,25,37,7,144
511011274,0,0,9,0,0,3,6,3,12,12,13,0,0,0,3,59,0,0,0,0,4,0,3,4,0,0,0,0,19,3,3,0,3,3,6,7,4,3,3,0,0,28,5,7,3,13,10,23,22,27,3,3,0,8,118,38,21,28,35,69,200,189,279,123,102,39,55,1168
511011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,3,8,47,6,3,7,12,26,21,18,13,10,7,13,178
511021276,0,0,5,0,0,0,0,0,7,4,0,0,0,3,6,17,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,0,3,15,7,0,0,3,3,8,40,15,0,8,12,18,65,52,50,20,39,19,24,330
511021277,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,8,0,10,0,0,4,0,26,11,8,8,3,12,30,25,59,36,44,20,12,276
511031278,0,0,11,0,0,0,3,3,18,7,4,4,0,0,0,44,0,0,0,3,0,0,7,4,0,0,0,0,13,0,0,0,4,7,8,0,4,0,0,0,0,25,0,0,0,4,8,33,17,11,6,4,0,3,93,9,12,10,25,50,160,186,167,68,28,11,30,779
511031279,0,3,13,3,0,0,3,4,9,10,16,3,3,3,6,58,0,0,0,0,0,3,0,3,0,3,0,0,16,0,3,0,0,4,12,4,9,0,3,0,5,44,5,3,3,3,9,22,24,34,4,12,4,11,131,25,12,14,28,48,231,233,436,204,177,69,63,1550
511031280,0,0,3,0,0,0,0,0,4,4,14,6,5,0,0,34,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,4,0,3,5,0,0,3,0,0,3,19,0,0,3,0,3,12,13,19,10,3,0,3,72,23,0,9,19,21,132,184,378,151,96,41,36,1102
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,0,0,7,5,0,8,12,4,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,3,3,0,0,0,0,0,14,3,5,5,7,8,12,6,0,0,0,0,7,55,8,16,24,43,44,128,62,30,7,7,0,27,396
511031283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,5,3,3,4,7,0,0,0,0,35
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,0,0,15,0,3,0,3,3,14,20,9,0,0,0,3,59,3,0,0,3,0,6,4,0,0,3,0,0,19,4,3,5,3,4,6,9,4,3,0,0,3,46,4,8,5,12,7,34,38,24,3,3,0,10,144,27,20,26,38,65,162,205,160,62,48,35,26,878
511041286,0,0,17,3,5,3,9,7,10,12,8,3,0,0,3,57,4,0,3,0,0,9,0,4,3,0,0,0,22,3,3,0,6,5,7,4,3,0,3,0,3,37,9,8,6,16,18,29,21,22,7,7,0,9,138,35,32,24,46,67,168,143,181,114,90,41,42,978
511041287,0,0,9,3,0,0,0,0,10,12,13,3,4,4,0,46,0,0,0,3,0,5,3,0,0,0,0,3,15,0,0,0,0,0,4,3,11,3,0,0,0,22,4,4,0,4,6,13,22,25,9,6,4,3,98,28,8,10,28,32,129,170,265,150,94,35,39,985
511041288,0,0,8,0,0,3,0,3,11,5,10,5,0,0,0,47,0,0,0,0,0,0,5,3,0,0,0,0,18,0,0,0,0,3,4,3,3,5,0,0,0,27,4,0,3,3,4,19,20,23,11,4,4,0,91,34,29,22,29,55,127,209,317,169,97,40,32,1163
511041289,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,3,0,0,0,3,22,21,3,6,16,21,43,46,88,31,31,19,17,346
511041290,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,5,0,3,4,4,0,0,0,0,5,3,40
511041291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,4,0,0,0,0,0,0,0,14,42,11,20,15,20,34,16,15,8,7,6,12,208
511041292,0,0,4,4,0,0,0,3,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,4,15,4,0,0,0,3,6,7,5,4,3,4,5,40,40,15,15,19,27,76,71,89,32,29,23,23,463
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,0,0,8,3,3,0,7,7,17,8,3,0,0,0,0,47,0,0,4,3,7,5,0,0,0,0,0,3,22,3,4,0,5,3,3,5,0,0,0,0,4,27,7,7,4,20,17,21,11,6,0,0,0,9,112,27,25,15,76,95,144,57,45,8,0,0,26,522
601011002,0,0,11,4,0,0,3,9,20,15,9,0,0,0,3,59,0,3,0,5,3,10,0,0,0,0,0,0,18,0,4,0,3,7,3,0,0,0,0,0,3,18,8,9,0,12,12,41,16,7,0,0,0,4,113,29,24,16,48,49,244,226,150,44,16,0,29,879
601011003,0,0,3,0,0,0,0,0,15,8,3,0,0,0,0,34,0,0,0,0,4,6,5,0,0,0,0,0,15,3,0,0,0,0,7,3,0,0,0,0,0,16,3,0,0,0,4,20,20,8,0,3,0,0,68,20,21,11,28,57,131,202,142,43,23,11,14,705
601021004,0,0,8,0,0,0,0,4,3,0,3,3,0,0,0,19,0,0,0,0,3,7,5,0,0,0,0,0,19,0,0,0,3,0,4,6,0,0,4,0,0,21,0,3,3,5,3,16,11,6,6,4,0,0,66,34,18,9,29,33,109,109,110,55,39,13,18,576
601021005,0,0,15,3,0,0,3,7,12,13,10,0,0,0,0,52,4,3,3,3,0,6,0,0,3,0,0,0,29,0,0,0,0,0,7,8,4,3,3,0,3,32,8,6,3,10,11,31,20,18,4,5,0,4,123,51,30,39,49,64,190,224,265,112,73,43,33,1178
601021006,0,0,7,0,0,0,3,5,0,11,0,0,0,0,0,21,0,0,4,3,7,6,6,0,0,0,0,0,15,0,0,0,0,3,8,3,3,0,0,0,0,13,3,0,4,10,13,15,18,3,0,0,0,0,64,9,13,12,30,36,76,119,99,30,14,7,9,458
601021007,0,0,14,0,0,0,0,3,6,14,9,4,0,0,0,42,3,0,3,0,9,7,4,4,3,0,0,0,35,3,0,4,0,0,10,11,3,3,0,0,0,40,3,0,6,6,17,31,34,21,6,0,0,3,133,50,24,29,57,73,218,268,322,122,76,37,29,1307
601021008,0,0,11,3,0,0,5,3,10,6,8,0,0,0,0,37,3,0,0,0,5,7,7,0,0,0,0,0,25,0,0,0,0,0,6,7,3,4,0,0,0,25,7,3,0,3,8,26,20,16,5,0,0,0,97,43,16,17,36,39,124,169,166,52,51,23,11,747
601021009,0,0,7,0,0,0,3,6,9,15,0,0,0,0,0,37,0,0,0,3,4,5,0,0,0,0,0,0,17,4,0,6,3,7,6,0,0,0,0,0,0,33,10,3,9,8,13,23,16,3,0,0,0,3,97,19,13,19,23,48,113,110,50,9,8,3,17,435
601021010,0,0,4,0,0,3,3,11,11,0,0,0,0,0,0,35,0,0,3,0,0,3,4,0,0,0,0,0,8,0,3,3,9,3,4,0,0,0,0,0,0,28,3,4,5,8,15,14,8,0,0,0,0,3,73,15,16,12,30,64,99,29,11,3,0,0,11,300
601021011,0,0,17,0,3,6,5,20,23,10,5,0,0,0,0,70,0,0,0,0,0,12,6,0,0,0,0,0,23,5,0,0,3,14,14,0,3,0,0,0,0,46,7,3,9,14,31,46,14,10,3,0,0,0,144,30,18,29,45,85,177,128,91,9,3,0,10,632
601021012,0,0,0,0,0,0,3,0,4,3,3,0,3,0,5,25,0,3,0,5,3,3,3,0,0,0,0,0,15,0,0,0,3,5,6,4,0,0,0,0,0,19,0,6,0,8,6,11,13,3,4,3,0,9,66,29,15,10,36,44,116,127,134,49,27,27,20,633
601031013,0,0,7,0,0,0,0,4,12,6,7,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,14,6,0,0,0,0,4,6,0,0,0,0,3,19,3,3,4,4,3,19,15,6,0,3,0,3,70,23,18,12,31,34,135,142,127,41,22,10,18,597
601031014,0,0,5,0,4,0,3,6,28,8,6,0,0,0,0,61,0,0,0,0,5,14,3,0,0,0,0,0,23,4,4,0,5,3,12,8,0,3,0,0,0,43,6,6,4,13,15,53,17,10,0,3,0,3,133,27,22,18,33,67,206,147,65,22,8,4,18,637
601031015,0,0,18,0,0,0,4,4,26,3,3,0,0,0,0,60,4,0,3,0,3,10,3,4,0,0,0,0,31,3,3,5,3,4,8,14,3,0,0,0,3,47,4,5,9,12,23,51,28,13,0,0,0,3,153,32,30,31,45,78,255,208,110,18,12,3,25,838
601031016,0,0,9,0,3,0,3,0,15,5,0,0,0,0,0,26,0,0,0,0,0,3,3,0,0,0,0,0,13,0,0,0,3,0,9,3,0,0,0,0,0,18,0,5,3,7,8,27,11,0,0,0,0,0,58,14,11,14,40,38,101,88,26,11,7,3,14,366
601031017,0,0,21,4,3,3,3,5,28,19,11,0,0,0,3,84,0,0,8,4,10,9,11,3,0,0,0,3,43,8,6,4,3,9,12,9,3,0,0,0,3,61,13,13,10,16,26,57,48,13,3,0,0,13,209,38,29,31,50,87,286,234,115,24,15,8,38,951
601031018,0,0,13,0,0,0,0,6,12,9,4,0,0,0,0,30,3,0,0,3,3,5,0,3,0,0,0,0,18,3,0,0,0,3,10,5,0,0,0,0,0,25,5,0,0,4,16,33,21,9,0,4,0,3,92,20,22,6,32,49,143,148,78,24,17,3,19,557
601031019,0,0,14,3,0,0,0,6,9,8,3,0,0,0,0,36,0,3,0,7,0,7,10,0,0,0,0,0,27,3,0,0,3,3,7,10,0,0,0,0,0,25,10,3,3,10,15,28,29,8,0,0,0,0,97,27,13,11,29,52,127,152,59,10,9,6,10,515
601031020,0,0,12,0,0,0,7,6,10,8,6,0,0,0,0,44,0,0,0,0,5,5,3,0,0,0,0,0,17,0,0,4,3,3,7,3,0,3,0,0,0,37,8,5,7,12,18,31,15,3,3,0,0,3,105,23,23,31,61,103,240,125,65,13,8,4,17,734
601031021,0,0,9,0,0,0,3,5,7,0,0,0,0,0,3,19,0,0,3,0,3,9,0,0,0,0,0,0,16,0,0,3,6,3,4,0,0,0,0,0,0,20,3,0,5,13,11,19,3,3,0,0,3,3,62,13,6,8,22,33,86,73,63,14,6,5,12,358
601041022,0,0,9,5,0,0,3,3,11,22,10,0,0,0,6,72,0,3,0,8,5,10,11,0,0,0,0,0,43,6,5,0,6,4,13,11,7,3,0,0,0,53,13,14,0,18,18,38,44,20,4,3,0,5,180,58,44,20,61,74,271,309,301,74,49,23,34,1319
601041023,0,0,16,0,3,3,5,0,17,15,12,0,0,0,0,57,0,3,0,3,0,13,9,6,0,0,0,0,38,3,0,0,3,9,8,4,5,3,0,0,0,43,5,3,3,15,16,38,32,27,4,3,0,0,147,67,30,29,62,61,196,235,283,97,86,38,36,1213
601041024,0,0,15,0,3,0,6,0,15,17,4,4,0,0,0,56,3,0,0,3,0,0,8,0,0,0,0,0,26,0,4,0,0,0,10,4,0,0,0,0,0,21,7,5,3,9,11,28,35,8,4,0,5,0,119,41,33,23,52,60,185,254,260,81,53,25,26,1082
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,0,0,4,3,0,3,0,3,7,0,4,0,0,0,0,19,0,0,0,0,0,4,4,5,0,0,0,0,15,0,0,0,7,0,0,3,0,0,0,0,0,16,3,0,3,9,3,10,8,11,0,0,3,0,55,28,11,10,20,28,71,54,105,30,42,9,7,420
601051027,0,0,5,0,0,0,0,0,3,3,6,0,0,0,0,22,0,0,0,3,3,3,3,3,3,0,0,0,15,0,0,3,0,0,3,3,3,0,0,0,0,18,0,0,3,3,8,10,9,12,8,3,0,3,62,25,12,12,19,16,51,70,86,37,42,28,15,412
601051028,0,0,7,0,0,0,0,3,11,13,5,0,0,0,3,46,0,0,0,0,5,10,4,7,0,0,0,0,28,3,3,0,0,0,6,3,3,0,0,0,0,24,9,3,3,0,8,26,25,13,5,0,0,3,106,54,30,18,35,55,158,210,204,86,44,32,28,960
601051029,0,0,10,0,0,0,0,0,0,3,0,5,0,0,0,9,3,0,0,0,0,3,4,3,0,0,0,0,13,0,0,0,0,0,0,5,3,0,0,0,5,14,7,0,0,3,3,7,14,6,8,0,0,5,50,31,9,11,18,33,51,73,111,50,44,28,13,466
601051030,0,0,10,0,0,0,3,0,9,5,3,3,0,0,0,32,0,0,0,4,3,0,4,3,0,0,0,0,16,0,0,0,3,0,8,6,4,0,0,0,3,27,4,0,0,11,7,16,12,14,4,3,0,3,81,36,7,7,25,30,82,102,122,54,45,21,15,537
601051031,0,0,8,4,0,0,0,3,3,6,5,0,6,3,0,32,3,0,0,0,0,7,6,3,0,0,0,0,18,0,0,0,3,0,0,5,3,0,0,0,6,22,8,0,3,7,3,10,16,15,5,9,3,5,83,53,19,8,31,44,102,98,171,83,134,116,24,870
601051032,0,0,3,7,0,0,0,4,3,7,10,0,3,0,3,42,0,3,3,0,4,3,0,3,0,0,0,0,19,3,3,3,0,0,0,3,0,3,0,0,0,14,7,8,7,3,7,14,16,7,7,3,0,3,82,36,16,20,41,43,112,128,114,47,42,28,21,630
601051033,0,0,10,0,0,0,3,3,6,5,8,4,0,0,0,27,0,3,0,0,0,11,0,3,0,0,0,0,21,3,0,0,0,0,8,9,3,0,0,0,0,20,5,3,0,3,3,26,11,16,8,3,3,0,77,37,13,16,33,28,89,89,119,65,56,46,10,599
601061034,0,0,8,3,0,3,14,9,23,10,7,0,0,0,3,83,0,0,3,0,6,8,4,3,0,0,0,0,24,6,6,0,4,11,12,5,4,0,0,0,3,50,5,4,9,16,25,53,30,13,0,0,0,8,171,44,39,30,84,113,245,209,144,40,17,11,36,1020
601061035,0,0,6,0,0,0,8,13,14,18,8,3,0,0,3,67,0,3,0,0,0,0,4,0,0,0,0,0,19,0,5,4,5,6,12,10,3,0,0,0,3,48,8,11,6,9,15,32,32,20,3,0,0,5,139,41,39,29,52,92,219,271,188,70,31,18,48,1095
602011036,0,0,4,0,0,0,3,3,6,5,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,3,7,0,0,0,0,0,3,20,0,0,0,11,10,13,12,0,0,0,0,3,47,5,14,3,22,30,73,41,24,0,3,0,10,227
602011037,0,0,8,0,0,0,0,7,11,7,3,0,0,0,3,27,0,3,0,0,0,3,3,4,0,0,0,0,15,3,0,0,5,0,9,4,0,0,0,0,0,23,6,3,3,5,9,29,16,8,0,0,0,3,78,17,13,8,33,51,125,94,54,16,19,3,18,444
602011038,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,3,0,3,5,5,3,4,0,0,0,17,0,0,0,0,4,3,3,3,0,0,0,0,15,0,3,7,0,11,14,12,3,6,3,0,0,55,33,12,12,6,35,68,77,79,20,26,16,18,408
602011039,0,0,4,0,0,0,3,0,9,3,3,0,3,0,0,26,0,0,0,0,0,4,3,0,0,0,0,0,8,0,3,0,0,0,4,3,0,0,0,0,0,12,3,3,0,4,0,19,14,4,0,3,0,0,49,19,20,13,23,33,120,136,100,31,23,6,13,535
602011040,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,18,0,0,0,3,3,0,4,0,0,0,0,0,18,0,0,0,3,3,10,0,0,0,0,0,0,18,3,4,3,10,14,16,4,3,0,0,0,0,51,12,7,4,26,39,88,39,11,0,0,3,10,250
602011041,0,0,8,0,0,0,3,8,16,9,0,0,0,0,3,45,0,0,3,0,3,4,0,0,0,0,0,0,15,5,0,0,7,10,6,5,0,0,0,0,0,43,4,3,3,17,19,27,12,9,0,0,0,5,107,24,13,22,65,106,217,128,74,16,16,7,35,720
602011042,0,3,13,4,0,3,0,4,3,8,0,0,0,0,0,22,0,3,0,0,3,5,3,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,3,10,5,3,5,0,8,18,11,3,0,3,0,3,71,20,12,18,25,35,100,120,88,42,29,15,16,507
602011043,0,0,6,0,0,0,0,3,4,5,0,0,0,0,5,23,0,0,0,3,3,0,4,0,0,0,0,0,6,0,0,0,0,0,4,8,3,0,0,0,0,20,0,3,0,3,9,16,10,3,0,0,0,4,52,19,10,10,26,36,96,105,66,18,11,5,20,410
602011044,0,0,9,0,0,4,0,0,3,7,3,0,0,0,0,24,0,0,3,0,4,5,3,3,0,0,0,0,18,3,0,4,3,5,3,12,5,0,0,0,0,33,3,0,6,4,7,13,25,10,3,3,0,0,80,25,14,16,38,70,154,205,139,55,36,12,22,788
