SA2_MAINCODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
319011500,0,0,3,3,4,3,0,0,0,16,0,0,9,3,3,0,0,0,0,12,0,0,3,0,3,0,3,7,0,14,0,0,0,0,3,0,0,0,0,8,3,0,3,6,0,0,0,0,0,12,0,18,38,45,46,34,19,19,4,234,0,6,36,42,36,24,25,8,6,187,9,30,62,56,45,28,13,12,0,263,6,10,42,29,43,30,7,3,0,155,3,4,7,3,0,0,3,0,0,25,12,17,28,21,14,8,5,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,20,7,22,32,29,24,68,110,94,418,54,104,250,240,233,158,148,159,112,1455,0,3,3,0,4,0,0,0,0,15,3,0,4,0,0,3,0,0,0,14,0,0,7,0,0,5,3,0,3,18,0,0,3,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,10
319011501,0,0,0,4,4,0,0,0,0,9,3,0,0,3,3,0,0,0,0,13,0,0,0,0,4,3,0,4,0,14,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,14,0,9,23,16,39,25,18,16,3,154,0,9,26,22,21,18,9,3,0,116,9,24,50,38,36,22,9,3,0,191,3,8,32,29,33,16,4,0,0,130,0,0,6,4,0,0,0,0,0,21,8,9,19,20,6,5,7,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,13,10,21,17,23,26,37,59,19,221,36,67,182,157,167,122,96,94,30,955,0,0,6,3,5,3,3,0,0,22,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,8,0,0,13,0,0,0,0,3,0,0,0,0,8,0,0,3,7,0,0,0,0,0,13
319011502,0,0,6,6,0,6,4,3,0,26,0,3,0,4,7,0,0,0,0,12,0,0,0,8,3,7,3,0,0,25,0,0,3,3,0,0,0,0,0,8,0,0,9,3,3,0,0,0,0,22,5,15,47,53,59,62,22,15,4,285,0,7,39,68,44,38,25,5,0,234,26,52,95,74,62,36,11,4,0,353,9,14,75,68,50,44,5,0,0,271,0,3,4,3,6,3,3,0,0,29,15,22,48,36,24,18,9,0,0,171,0,0,0,0,4,0,0,0,0,6,0,0,0,3,5,3,0,0,0,13,41,25,43,50,59,43,93,83,28,468,93,152,366,387,331,257,180,122,38,1918,0,0,8,7,4,0,4,0,0,21,0,0,3,4,9,3,0,0,0,17,0,5,3,3,8,3,11,3,0,32,0,0,3,0,3,0,0,0,0,10,0,3,9,6,0,0,5,0,0,23
319021503,0,0,3,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,6,0,0,15,0,0,3,0,0,0,0,0,0,3,3,5,16,8,7,3,0,0,0,40,3,6,26,28,48,37,24,7,0,181,0,8,21,38,34,32,17,3,0,160,12,19,43,39,14,22,3,0,0,151,3,8,36,25,28,38,7,4,0,149,0,4,0,0,0,3,0,0,0,11,7,9,12,22,12,7,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10,24,10,20,28,48,43,51,43,33,307,47,64,181,206,198,199,115,53,37,1100,0,0,3,3,8,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,3,4,3,3,0,0,0,0,23,0,0,4,0,0,0,0,0,0,4,8,3,11,15,14,0,3,0,0,56
319021504,0,0,3,9,5,3,3,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,5,3,8,3,0,0,17,0,0,3,0,3,0,0,0,0,7,0,0,9,12,0,3,0,0,0,27,0,0,14,19,28,39,12,4,0,119,0,0,3,20,34,23,14,3,0,98,3,9,27,29,41,21,14,3,0,141,3,7,17,34,32,15,3,0,0,101,0,0,4,3,0,3,3,0,0,14,9,0,7,14,13,7,0,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,6,5,9,18,23,26,36,19,10,152,23,30,84,168,190,152,91,25,7,772,0,0,0,0,7,5,3,3,0,19,0,0,0,0,0,5,0,0,0,11,0,0,4,5,6,5,6,0,0,23,0,0,0,3,4,0,0,0,0,11,0,3,0,5,4,0,4,0,0,19
319021505,0,0,6,4,4,3,0,0,0,23,0,3,0,0,0,0,0,0,0,8,0,3,6,6,0,6,0,0,0,27,0,5,0,3,0,0,0,0,0,6,3,3,3,3,3,0,0,0,0,20,0,22,37,54,56,57,31,21,4,276,0,23,55,68,63,43,17,12,0,280,25,63,97,92,64,31,3,3,3,368,10,25,71,57,49,37,19,0,0,272,0,3,7,3,3,4,0,0,4,31,15,24,40,25,18,14,3,0,3,145,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,4,0,0,0,23,28,20,33,31,24,49,38,68,35,331,86,189,361,357,292,248,114,104,47,1800,0,0,5,5,6,6,0,0,0,27,0,0,0,0,0,3,0,0,0,9,0,0,5,11,9,3,0,3,0,31,3,0,0,3,0,0,0,0,0,8,3,3,5,11,3,3,0,0,0,32
319021506,0,0,3,5,3,0,0,0,0,17,0,0,0,0,8,3,0,0,0,7,3,3,0,5,4,3,6,0,0,23,0,3,0,0,0,0,0,0,0,9,3,9,11,5,3,0,3,0,0,34,4,16,36,44,55,63,26,10,3,258,0,14,43,46,50,46,27,6,4,239,10,21,46,54,48,28,12,7,3,225,5,24,45,62,65,43,4,3,0,257,0,4,4,5,4,3,0,0,0,25,12,11,22,24,12,13,3,0,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,14,17,39,39,45,72,48,30,330,55,117,226,303,280,252,155,75,44,1509,0,0,3,3,3,0,6,0,0,15,0,0,0,0,0,3,0,0,0,6,0,0,3,7,3,4,6,3,0,27,0,0,3,0,3,0,0,0,0,8,0,4,15,7,13,4,0,0,0,45
319021507,0,3,3,5,0,3,0,0,0,8,0,0,0,0,0,4,0,0,0,5,0,0,4,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,9,7,3,3,0,0,0,18,0,0,13,26,32,29,21,0,0,113,0,0,10,14,25,26,15,3,0,94,3,3,20,34,32,23,7,0,0,114,5,0,19,19,26,13,3,0,0,90,0,0,0,4,0,0,3,0,0,15,3,4,16,10,8,6,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,3,4,10,10,13,14,14,10,3,88,13,25,95,145,144,115,61,23,6,631,0,0,3,5,3,4,5,0,0,14,0,0,0,0,0,3,0,0,0,3,0,3,4,4,11,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,5,12,3,3,0,0,0,23
319021508,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,18,3,5,0,3,0,0,27,0,3,16,28,22,29,12,3,0,112,0,6,21,13,14,16,13,6,3,93,7,3,16,15,18,12,7,0,0,86,3,3,12,20,16,12,0,0,0,58,0,0,0,0,0,0,0,0,0,4,3,9,11,9,3,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,3,3,14,17,15,27,29,16,133,24,36,105,99,99,90,64,39,23,576,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,7,10,3,0,0,0,0,34
319021509,0,0,3,4,3,4,4,0,0,12,0,0,0,6,4,4,0,0,0,17,0,0,0,3,14,9,4,3,0,38,0,0,0,0,3,0,0,0,0,8,6,4,13,9,10,3,3,0,0,44,0,5,28,33,53,65,43,14,3,247,0,5,35,38,40,45,15,12,0,193,12,18,46,46,51,53,24,0,0,245,3,17,37,52,49,42,16,4,0,215,0,0,0,8,4,10,3,3,0,33,4,15,23,18,23,18,12,0,0,106,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,11,18,11,12,41,59,76,79,58,10,354,39,66,197,264,306,323,209,93,23,1517,0,0,5,3,4,4,3,0,0,19,0,0,0,3,6,11,3,0,0,19,0,0,9,9,7,8,11,6,0,49,0,0,3,0,3,0,3,0,0,11,3,3,10,14,10,0,0,0,0,45
319021510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319031511,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,3,0,0,0,7,0,0,3,3,4,3,4,4,0,23,0,0,0,3,0,0,0,0,0,4,0,0,0,5,3,7,3,0,0,12,0,3,9,14,21,42,24,13,0,118,0,0,18,10,29,33,24,4,5,122,0,7,27,34,30,46,34,3,0,180,0,8,23,22,13,20,11,4,0,108,0,0,4,3,8,9,4,0,0,26,4,11,14,25,20,18,6,0,0,94,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,15,3,17,21,24,32,55,35,12,215,22,23,128,140,149,221,160,65,22,932,0,0,3,3,0,3,0,0,0,12,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,3,6,3,16,0,0,0,0,3,0,0,0,0,4,0,3,0,3,0,3,3,0,0,17
319031512,0,0,9,7,3,3,4,0,0,24,3,3,3,8,0,0,0,0,0,23,4,3,9,6,7,0,0,4,0,33,0,0,0,0,5,0,0,0,0,11,0,3,11,8,10,3,0,0,0,37,3,17,51,50,72,66,50,18,0,326,0,10,62,75,76,51,30,6,6,325,28,54,112,99,83,48,19,5,3,453,5,31,72,71,78,33,20,9,0,317,0,5,10,12,7,6,4,0,0,46,22,35,57,42,24,24,3,4,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,11,31,27,48,51,50,66,93,141,134,637,104,185,444,431,416,316,228,191,147,2452,0,0,4,7,6,3,0,4,0,20,0,0,5,3,3,6,0,0,0,14,0,0,4,7,4,4,0,0,4,32,0,0,4,5,9,0,0,0,0,15,0,3,11,17,9,5,6,0,0,46
319031513,0,0,0,0,3,4,0,0,0,5,0,0,3,3,0,0,0,0,0,8,0,0,3,0,4,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,24,31,60,32,22,6,0,184,0,5,14,45,43,33,9,7,0,161,13,20,55,53,35,21,9,4,0,209,8,11,35,38,36,26,0,0,0,156,0,0,4,3,3,5,0,0,0,22,7,12,12,18,15,5,7,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,17,7,25,27,23,24,35,55,36,253,58,64,181,226,219,154,104,69,42,1116,0,0,3,0,5,4,3,0,0,13,0,0,0,4,0,0,0,0,0,8,0,0,3,3,3,0,3,0,0,14,0,0,6,3,0,0,0,0,0,13,0,3,3,4,0,0,3,0,0,15
319031514,0,0,5,15,12,9,4,0,0,51,0,0,4,4,4,0,3,0,0,20,0,3,6,10,19,11,10,7,0,66,0,3,4,5,3,0,3,0,0,19,0,16,26,22,26,11,0,0,0,100,5,11,55,90,164,118,59,9,7,520,0,5,39,89,130,118,36,4,4,425,25,29,104,138,129,83,30,10,0,551,13,25,75,95,108,90,18,0,0,430,7,3,14,14,13,21,12,0,0,87,21,24,49,63,59,34,14,0,0,263,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,6,3,0,0,23,60,25,44,82,83,83,89,47,7,520,131,145,435,632,761,582,293,79,21,3081,0,0,9,10,26,19,3,0,0,67,3,0,3,3,6,5,3,0,0,20,4,0,3,16,19,21,7,0,0,73,0,0,3,4,3,4,0,0,0,16,3,7,24,29,29,17,6,0,0,127
319031515,0,0,4,0,3,3,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,5,3,0,14,0,0,0,0,0,0,0,0,0,3,3,4,7,7,4,0,0,0,0,29,0,0,11,16,15,29,5,0,0,85,0,4,11,9,16,12,8,3,3,61,3,4,22,23,32,17,9,0,0,107,0,3,13,11,21,16,3,0,0,75,0,0,0,4,3,6,0,0,0,14,0,6,6,16,14,4,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,13,6,21,29,28,25,14,7,169,36,35,75,107,147,124,58,24,15,614,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,6,3,13,9,9,5,3,0,0,41
319041516,0,0,3,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,6,8,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,3,6,7,3,0,0,0,15,0,3,8,27,39,25,13,7,0,124,0,4,9,26,20,20,13,4,0,98,0,4,29,38,36,25,9,4,0,158,5,11,19,25,34,25,3,0,0,122,0,0,0,6,3,3,3,0,0,15,9,6,24,21,10,15,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,12,13,12,32,10,5,0,100,23,41,104,172,177,151,68,20,0,768,0,0,0,3,3,5,0,0,0,15,0,0,0,0,3,3,0,0,0,7,0,0,3,0,4,4,0,5,0,21,0,0,0,0,3,0,0,0,0,4,0,0,0,6,12,0,0,0,0,21
319041517,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,4,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,13,0,8,12,33,45,35,18,4,0,157,0,0,23,34,27,23,12,6,0,125,0,4,28,44,34,44,19,3,0,177,5,3,12,35,37,25,8,0,0,123,0,3,0,3,5,3,3,0,0,23,7,6,16,25,14,14,8,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,8,11,3,4,22,19,13,20,14,3,117,28,25,113,222,196,163,88,23,3,860,0,0,0,8,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,3,6,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,0,0,0,10
319041518,0,0,5,5,4,12,0,0,0,28,0,0,0,3,3,0,3,0,0,16,0,0,5,6,7,3,14,8,3,49,0,0,4,0,3,3,3,0,0,18,0,0,0,9,0,3,0,0,0,15,0,15,70,83,82,85,55,28,3,423,0,7,50,68,60,42,34,10,3,280,25,41,87,91,65,71,60,18,4,460,9,24,60,58,64,55,34,8,0,318,3,6,8,12,10,4,11,0,3,56,7,27,39,56,35,19,28,4,3,215,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,6,0,0,0,14,38,17,33,49,49,74,114,122,53,547,85,143,379,432,399,376,357,197,72,2447,0,3,8,9,3,9,3,0,0,29,0,0,3,3,3,4,3,0,0,18,0,0,7,5,3,7,16,12,0,51,0,0,0,0,0,3,0,0,0,3,0,0,4,4,0,4,3,0,0,18
319041519,0,0,8,0,3,0,0,0,0,14,0,0,3,0,3,0,0,0,0,9,0,3,0,3,3,4,9,0,0,21,0,0,0,3,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,9,0,4,16,37,42,46,33,11,0,196,0,9,18,29,23,26,15,7,4,130,7,18,41,43,42,44,26,10,0,231,3,7,36,46,40,29,11,5,0,177,0,0,3,3,3,3,0,0,0,18,10,9,16,19,7,9,3,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,9,10,13,14,27,33,50,55,36,248,29,63,158,214,195,214,147,93,41,1150,0,0,0,4,0,9,0,0,0,17,0,0,3,0,0,3,0,0,0,12,0,0,3,3,3,4,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11
319041520,0,0,8,3,8,5,4,0,0,33,0,0,0,3,3,5,0,0,0,15,0,0,5,6,15,5,8,5,3,53,0,0,0,4,3,0,3,0,0,14,0,3,5,3,6,4,3,0,0,29,0,22,41,95,102,83,56,28,7,428,0,11,58,59,73,60,41,16,3,325,26,49,105,110,119,81,39,17,5,556,7,18,85,102,122,68,24,3,0,437,5,3,7,11,5,3,4,3,0,44,13,27,58,66,36,37,15,6,0,267,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,7,3,0,0,18,34,25,42,48,76,83,127,157,127,721,103,162,419,519,580,443,324,243,150,2937,0,0,4,8,12,3,4,3,0,36,0,0,0,4,4,5,6,0,0,20,0,3,7,10,9,6,7,3,0,44,0,0,0,3,3,0,0,0,0,10,0,0,3,12,8,3,3,0,0,26
319041521,0,0,3,6,7,4,0,0,0,24,0,0,4,0,3,0,0,0,0,7,3,0,4,7,9,9,8,0,0,41,0,0,3,0,4,0,0,0,0,16,0,0,6,3,0,0,0,0,0,15,0,8,37,60,75,69,50,16,4,321,0,5,45,72,78,51,33,9,3,291,12,28,69,100,98,79,27,7,3,426,11,16,33,68,75,59,15,0,0,285,4,3,9,12,6,11,3,0,0,53,10,27,50,49,50,26,16,0,0,235,0,0,0,0,0,3,0,0,0,3,0,0,3,3,7,3,0,0,0,13,25,19,43,43,59,46,92,75,14,414,68,114,316,430,461,363,246,114,29,2152,0,4,3,6,8,3,4,0,0,24,0,0,3,4,0,0,3,0,0,10,0,3,4,3,17,5,8,5,0,46,0,0,4,3,0,0,0,0,0,6,0,0,0,6,4,4,0,0,0,19
319051522,0,0,4,7,3,7,0,0,0,16,0,0,0,0,3,6,0,0,0,7,0,6,3,4,10,8,3,0,0,40,0,0,0,4,5,3,0,0,0,10,0,0,9,5,9,0,0,0,0,24,0,3,21,37,56,65,45,14,0,236,0,3,19,29,30,55,32,3,0,169,5,23,47,62,58,63,15,4,0,277,0,16,23,45,66,45,7,3,0,208,0,3,4,11,0,3,3,3,0,34,5,12,28,41,26,28,8,3,0,140,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,0,0,0,10,17,4,27,59,41,56,61,39,6,315,30,78,191,299,306,326,178,68,9,1487,0,0,0,3,0,7,3,0,0,21,0,0,0,0,3,3,0,0,0,9,0,0,0,12,7,4,8,0,0,31,0,0,0,0,5,3,0,0,0,13,0,0,4,5,10,8,4,0,0,37
319051523,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,15,0,3,7,12,19,12,12,3,0,65,3,0,13,15,10,7,8,3,0,62,7,7,32,18,23,11,6,0,0,98,0,0,20,23,20,15,3,0,0,82,0,0,0,0,0,0,0,0,0,8,3,5,13,8,5,3,3,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,4,7,17,18,11,28,23,125,18,22,94,88,101,71,44,37,28,511,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14
319051524,0,0,3,9,8,4,0,0,0,26,0,0,3,6,5,3,0,0,0,17,0,6,5,11,15,11,6,3,4,56,0,0,7,0,0,0,0,0,0,10,4,3,11,9,5,3,0,0,0,35,0,30,53,65,123,103,65,32,10,475,0,17,54,88,93,63,36,17,8,371,35,78,128,131,100,57,28,10,0,563,15,25,101,97,129,87,27,3,0,485,3,6,12,16,9,11,3,3,0,63,15,19,59,47,25,20,5,3,0,207,0,0,0,0,0,0,0,0,0,3,0,0,0,8,11,3,0,3,0,25,54,35,51,83,82,101,133,168,128,837,134,217,486,572,599,466,310,234,152,3171,0,0,7,9,10,7,3,0,0,33,0,4,0,3,4,3,0,0,0,13,0,0,9,7,10,8,0,5,0,41,0,0,3,3,0,0,3,0,0,11,0,3,11,4,9,3,5,3,0,47
319051525,0,0,5,9,0,4,3,0,0,17,0,0,3,0,3,3,3,0,0,11,3,0,0,3,8,3,6,3,0,19,0,0,3,0,0,0,0,0,0,3,0,0,8,6,6,4,0,0,0,24,0,3,11,34,62,61,21,8,0,206,0,0,17,25,38,35,13,7,0,137,6,21,41,65,62,49,18,3,0,270,3,8,27,53,57,56,13,0,0,223,0,0,3,4,8,3,5,0,0,28,7,8,25,16,15,8,13,4,0,103,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,4,0,0,0,13,27,10,22,55,41,68,64,21,10,306,52,56,157,267,300,307,164,43,9,1366,0,0,0,4,0,3,3,0,0,15,0,0,0,0,3,0,0,3,0,7,0,3,4,3,12,12,10,0,0,41,0,0,5,3,0,0,0,0,0,11,7,0,3,16,7,4,3,0,0,44
