SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
101041017,3,0,0,0,3,9,0,3,49,18,11,0,3,0,0,101,0,0,0,0,3,13,10,6,13,0,0,0,3,0,0,48,0,0,0,0,0,4,6,12,43,8,10,0,0,0,3,100,0,0,0,0,0,0,0,0,13,4,0,0,3,0,0,16,0,0,0,0,0,14,6,7,20,3,0,4,0,0,4,57,0,0,0,3,10,20,9,14,12,3,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,14,10,8,206,163,29,31,81,5,6,0,0,0,15,578,0,0,0,0,4,4,0,0,3,0,0,0,0,0,69,87,10,19,10,10,229,226,74,76,224,44,33,11,9,0,96,1082,0,4,0,0,0,3,3,0,30,19,9,7,10,0,14,104,0,0,0,0,0,5,3,6
101041018,0,0,0,0,0,9,0,4,51,24,17,3,8,0,0,105,0,0,0,0,0,4,0,5,15,3,5,0,0,0,0,48,0,0,0,0,0,6,4,10,31,13,10,0,0,0,0,75,0,0,0,0,0,3,0,7,0,3,3,0,0,0,0,20,0,0,0,0,0,13,12,13,15,9,0,3,0,0,0,65,0,0,3,3,10,21,11,8,26,5,0,0,0,0,6,101,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,3,5,220,159,36,51,119,18,10,3,3,0,21,680,0,0,0,0,8,5,0,0,6,0,0,0,0,0,65,80,11,20,12,10,238,222,67,99,279,76,42,14,12,3,96,1201,0,0,0,0,4,3,3,4,28,20,17,13,8,0,20,124,0,0,0,0,0,6,4,10
101041019,0,0,0,0,0,6,0,6,52,24,23,9,3,0,4,129,0,0,0,0,3,3,0,5,17,3,0,0,0,0,4,37,0,0,0,0,3,6,3,14,55,22,7,8,4,0,5,120,0,0,0,4,0,0,0,0,3,6,0,0,0,0,0,12,0,0,0,0,6,12,13,7,22,3,0,0,0,0,5,76,0,0,0,3,7,24,10,3,6,3,3,0,0,0,3,66,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,120,91,12,18,50,11,5,3,0,0,19,344,0,0,0,0,9,3,0,0,0,0,0,0,0,0,65,79,4,16,9,11,139,141,38,67,210,65,36,19,10,3,106,868,0,0,0,0,0,3,0,5,62,39,20,7,7,0,16,159,0,0,0,0,0,3,3,3
101041020,5,3,0,3,9,17,3,0,70,29,27,7,4,0,3,184,3,0,6,3,3,23,5,10,16,3,0,0,0,3,5,75,0,0,0,3,3,9,8,15,54,24,9,0,5,0,0,140,0,0,0,0,0,3,3,5,14,3,0,0,0,0,3,32,0,3,0,3,5,18,21,7,24,6,0,4,0,0,7,101,0,0,0,3,4,17,11,3,11,3,0,0,0,0,4,70,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,8,18,11,3,142,65,14,17,53,3,3,3,0,0,14,362,0,0,0,0,4,3,0,3,3,0,0,0,0,0,85,101,18,23,19,27,177,155,73,64,259,77,40,22,11,5,114,1085,4,3,0,0,5,8,7,6,45,29,18,12,6,0,29,175,0,0,0,0,0,15,10,11
101041021,0,0,0,0,0,0,0,0,10,7,5,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,11,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,10,0,3,0,0,0,0,24,0,0,0,0,4,8,3,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,52,45,10,14,28,4,0,0,0,0,3,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,3,3,0,3,63,62,20,19,63,21,6,3,4,0,24,293,0,0,0,0,0,3,0,0,10,5,9,0,3,0,8,50,0,0,0,0,0,3,3,4
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,16,11,4,0,0,0,0,31,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,3,6,7,20,4,5,4,0,0,0,45,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,8,3,8,14,3,0,5,0,0,0,42,0,0,3,3,3,7,6,0,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,52,34,3,7,12,3,8,0,0,0,7,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,3,12,7,11,56,58,19,31,63,27,16,9,3,3,28,340,0,0,0,0,0,0,3,0,13,6,10,0,0,0,5,38,0,0,0,0,0,0,3,0
101041024,0,0,0,0,0,0,0,3,17,4,0,0,0,3,0,34,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,24,0,0,0,0,0,0,3,4,20,8,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,5,3,3,0,0,0,30,0,0,0,0,5,4,4,7,6,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,4,3,5,44,28,4,6,14,5,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,5,5,3,5,50,47,18,27,87,24,11,8,0,3,23,312,0,0,0,0,3,0,0,0,20,7,4,0,0,0,7,47,0,0,0,0,0,3,0,0
101041025,0,0,0,0,5,13,3,10,62,20,5,16,4,3,8,156,0,0,0,0,3,9,5,4,23,8,0,0,0,0,0,59,0,0,0,0,0,5,3,9,71,19,15,0,3,0,0,141,0,0,0,0,0,4,0,0,12,0,3,3,0,0,0,21,0,0,0,3,0,13,18,7,22,5,0,4,0,0,3,68,0,4,7,4,6,37,15,11,18,7,0,0,0,0,0,99,0,0,0,0,0,3,0,0,7,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,4,10,7,11,205,219,46,47,140,23,9,4,0,5,17,761,0,0,0,0,0,3,0,5,7,0,0,0,0,0,79,91,12,13,14,21,223,304,95,99,358,89,42,34,12,10,109,1426,0,0,0,0,0,8,0,6,42,32,25,14,4,0,15,156,0,0,0,0,3,3,6,9
101041026,0,0,3,0,0,6,0,0,40,21,15,4,6,0,7,102,0,0,0,0,0,12,5,0,14,0,0,0,0,0,3,37,0,0,0,0,0,6,9,12,61,17,4,0,7,3,0,106,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,21,0,0,0,0,4,13,19,17,23,4,4,0,0,0,0,84,0,0,4,3,13,25,7,6,12,3,0,0,0,0,0,73,0,0,0,3,3,4,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,13,8,14,13,13,234,145,33,36,102,15,6,4,0,0,19,647,0,0,0,0,8,4,0,0,0,0,0,0,0,0,69,79,11,17,20,22,259,211,81,76,267,72,38,13,11,9,96,1190,0,0,0,0,4,6,0,0,32,32,16,9,4,0,16,127,0,0,0,0,0,5,5,4
101041027,4,5,0,0,8,12,7,4,41,17,15,7,3,0,7,121,0,0,3,3,6,8,3,8,17,6,0,3,0,0,0,56,0,0,0,0,0,6,11,11,48,12,16,0,0,0,0,105,0,0,0,0,0,8,3,0,17,0,3,0,0,0,0,29,0,0,0,0,4,8,8,8,22,7,0,3,3,0,3,63,0,0,0,8,10,21,11,3,19,0,4,0,0,0,6,83,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,13,28,15,16,289,190,36,46,125,15,4,4,3,4,22,799,3,0,0,0,3,0,0,0,0,3,0,0,0,0,81,94,20,27,17,22,322,255,76,84,283,54,41,19,13,3,124,1363,0,0,3,0,0,6,4,7,27,15,9,12,4,0,10,103,0,0,0,0,4,18,3,12
101051539,0,0,0,3,3,7,0,13,132,91,63,31,26,3,12,392,0,0,0,0,0,6,4,8,23,5,4,3,3,0,0,53,0,0,0,0,0,12,13,18,130,58,23,9,11,3,3,288,0,0,0,0,0,4,3,0,22,16,5,8,0,0,0,58,3,0,0,0,3,20,38,36,59,20,11,3,3,0,11,205,0,7,5,12,10,48,11,19,23,4,0,3,0,0,0,142,0,0,0,0,0,3,5,4,7,3,0,3,0,0,3,27,0,0,0,0,0,0,0,0,4,6,3,3,0,0,0,19,11,33,11,11,270,164,42,25,81,5,7,6,0,0,24,700,0,0,0,0,10,9,4,4,0,0,0,0,0,0,115,149,20,42,18,29,296,281,123,134,482,201,112,65,41,10,170,2024,0,0,0,0,0,3,3,14,87,119,90,62,35,7,58,482,0,0,0,0,0,3,0,5
101051540,13,5,3,0,7,18,4,16,73,60,37,26,16,4,3,287,0,3,3,3,5,12,3,0,28,3,0,5,0,0,0,67,4,3,7,7,4,17,9,24,83,34,11,5,0,0,4,203,0,0,0,0,0,4,0,3,11,5,0,3,0,0,0,35,5,3,0,9,3,28,17,24,49,12,11,3,7,0,11,170,3,3,3,10,4,18,13,6,13,11,7,0,0,0,4,95,0,0,0,0,0,3,5,3,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,18,10,9,168,112,12,18,52,4,3,0,0,0,26,452,0,0,0,0,11,3,0,0,3,0,0,0,0,0,100,116,35,37,24,32,204,224,65,94,308,132,76,48,22,11,149,1456,4,0,3,0,3,12,4,11,59,76,58,33,19,8,51,335,0,0,0,0,3,3,4,4
101061541,0,0,3,0,0,3,0,3,39,36,28,14,14,11,3,151,0,0,0,0,0,7,0,3,12,10,0,0,0,0,3,28,0,0,0,4,0,5,0,6,31,22,5,0,3,0,0,83,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,20,0,0,0,0,3,3,3,3,21,4,0,3,3,0,4,53,0,0,3,3,3,9,3,8,4,3,0,0,0,0,3,37,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,9,14,3,0,77,34,10,3,33,0,3,0,0,0,10,201,3,0,0,0,0,3,0,0,0,0,0,0,0,0,44,54,11,17,10,6,91,71,26,25,149,73,41,22,25,9,68,646,0,0,0,0,0,3,0,3,22,26,22,18,16,3,21,131,0,0,0,0,0,5,0,3
101061542,7,3,0,0,6,12,4,10,70,42,67,23,58,21,13,339,0,3,0,0,0,8,0,3,24,6,3,5,9,3,0,63,4,0,0,0,3,11,0,10,51,23,19,13,25,0,7,158,0,0,0,0,0,3,0,3,4,15,4,8,8,0,3,42,0,5,0,3,0,14,10,10,29,14,7,17,10,3,7,127,0,0,0,7,5,7,8,5,24,6,5,3,3,0,0,81,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,5,6,8,6,49,35,15,22,33,5,7,4,3,5,8,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,79,24,17,6,19,69,91,40,62,237,113,114,73,105,34,100,1107,0,0,0,0,0,7,0,3,32,36,59,54,58,44,48,342,0,0,0,0,0,0,3,0
101061543,0,0,0,0,3,13,6,6,80,42,20,10,5,0,0,187,0,0,0,0,3,6,5,3,11,4,0,0,0,0,0,48,3,0,0,3,3,17,5,15,57,15,9,5,0,3,3,134,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,16,0,0,0,3,3,26,15,13,23,9,0,0,0,0,6,107,0,0,0,3,8,16,4,4,13,0,0,0,0,0,3,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,11,12,18,3,8,186,78,24,9,33,5,0,0,0,0,22,384,0,0,0,0,3,5,0,0,8,0,0,0,0,0,53,74,20,18,5,15,210,161,66,57,242,68,38,18,8,5,91,1018,0,0,0,3,0,7,6,3,69,60,24,14,12,7,24,234,0,0,0,0,0,4,5,7
101061544,15,3,3,0,0,11,3,14,70,26,13,7,7,3,9,181,0,0,0,0,0,10,0,3,12,0,3,0,0,0,0,39,0,0,0,0,0,11,7,9,46,15,7,4,3,0,3,111,0,0,0,0,0,3,4,4,5,0,0,0,0,0,0,25,0,0,0,10,0,19,16,7,21,3,0,0,0,0,5,84,0,0,0,0,7,21,10,3,6,0,0,0,0,0,0,48,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,18,8,14,3,3,168,62,7,10,18,4,0,3,0,0,15,312,0,3,0,0,0,3,0,0,0,0,0,0,0,0,55,66,34,24,11,12,181,141,51,48,188,51,29,17,17,7,96,896,0,0,0,0,0,12,0,3,52,34,23,8,6,8,42,197,0,0,0,0,0,4,3,7
102011028,0,0,0,0,0,3,0,0,11,25,26,19,27,3,4,121,0,0,0,0,0,3,0,3,3,6,0,0,0,0,0,14,0,0,0,0,0,3,3,3,26,19,13,5,8,3,0,75,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,13,0,0,0,0,0,3,6,10,15,3,0,8,0,0,0,51,0,0,0,0,0,11,0,4,9,7,0,0,0,0,6,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,10,3,3,0,0,48,43,18,17,41,9,5,0,3,0,5,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,8,4,4,3,55,64,27,37,114,77,43,28,41,7,53,572,0,0,0,0,0,0,0,0,14,28,20,21,28,3,26,132,0,0,0,0,0,3,3,4
102011029,0,0,0,0,0,4,0,3,34,28,36,20,14,3,5,151,0,0,0,0,3,9,0,4,21,3,6,0,0,0,0,55,0,0,0,0,0,0,0,5,33,23,10,4,14,4,0,100,0,0,0,0,0,5,0,0,14,6,0,0,3,0,3,25,0,0,0,0,0,5,12,5,29,20,11,12,4,0,4,102,0,0,0,4,3,14,7,5,25,10,0,0,3,3,3,84,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,7,20,3,3,151,159,18,36,106,15,12,7,5,5,22,574,0,0,0,0,4,3,0,0,4,0,0,0,0,0,57,74,4,20,5,11,165,201,44,66,271,114,73,53,48,20,101,1189,0,0,0,0,0,3,0,5,30,46,32,33,33,12,23,230,0,0,0,0,0,3,3,9
102011030,0,0,0,0,0,4,0,4,31,16,9,6,12,8,0,103,0,0,0,0,4,3,0,3,9,9,0,0,0,0,0,24,0,0,0,0,0,0,0,3,31,12,7,0,4,0,0,66,0,0,0,0,0,0,0,0,5,3,3,0,3,0,3,23,0,0,0,0,0,3,7,6,13,3,0,0,3,0,3,45,0,0,0,0,3,6,3,3,3,4,3,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,3,0,41,18,0,3,24,4,0,0,0,0,6,119,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,30,10,11,7,3,46,39,12,22,122,47,24,14,22,8,45,445,0,0,0,0,0,4,0,3,22,18,15,10,6,10,20,104,0,0,0,0,0,0,0,0
102011031,0,0,0,0,0,6,0,0,50,46,42,25,19,6,4,192,0,0,0,0,0,4,5,11,19,8,3,0,0,3,3,56,0,0,0,0,0,3,4,15,56,26,18,10,6,0,0,136,0,0,0,0,0,3,0,0,7,4,0,7,3,0,0,26,0,0,0,0,0,6,10,16,34,14,0,11,0,0,3,104,0,0,0,3,0,16,9,6,20,11,3,0,0,0,0,76,0,0,0,0,0,6,0,3,0,5,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,22,3,3,217,201,49,42,173,22,7,7,0,7,24,781,0,0,0,0,9,4,0,3,3,0,0,0,0,0,82,103,8,23,6,6,234,247,76,92,366,128,76,51,30,12,124,1492,0,0,0,0,0,6,0,0,32,63,62,48,59,12,40,319,0,0,0,0,0,0,0,12
102011032,3,0,0,0,4,7,0,9,113,124,102,50,28,9,5,450,0,0,0,0,0,8,0,5,21,6,5,0,0,0,0,53,0,0,0,0,0,3,3,21,101,39,23,14,9,3,5,224,0,0,0,0,0,0,0,3,16,8,5,3,3,0,4,46,0,0,0,0,3,13,15,25,50,21,11,15,4,0,5,156,0,0,3,8,3,24,12,11,20,7,3,0,3,0,4,92,0,0,0,0,0,3,3,0,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,14,8,17,10,6,183,134,33,28,87,18,10,4,0,0,19,548,0,0,0,0,5,9,3,0,5,0,0,0,0,0,78,112,11,20,14,14,201,205,68,105,419,223,158,88,49,18,120,1704,0,0,0,0,0,3,4,0,49,59,38,31,32,13,28,270,0,0,0,0,0,3,0,8
102011033,0,0,0,0,0,0,0,4,39,39,29,16,4,3,0,144,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,13,0,0,0,0,0,3,4,5,17,16,15,0,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,3,8,18,6,3,3,3,0,3,57,0,0,0,0,4,7,3,5,7,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,58,34,14,4,12,0,0,0,0,0,7,129,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,19,3,0,6,6,62,52,22,26,111,74,50,29,14,3,27,479,0,0,0,0,0,0,0,4,35,39,31,18,14,4,13,166,0,0,0,0,0,3,0,0
102011034,0,0,0,0,0,5,0,3,21,27,8,8,3,0,3,80,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,24,21,7,6,0,0,0,57,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,0,0,0,0,0,0,3,7,12,0,0,0,0,0,3,32,0,0,0,0,4,7,0,8,8,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,0,138,136,21,22,63,8,3,0,0,4,19,431,0,0,0,0,8,0,3,0,0,0,0,0,0,0,34,40,0,12,3,3,156,156,31,45,139,61,21,18,9,3,51,705,0,0,0,0,0,0,0,3,19,27,29,20,10,3,26,135,0,0,0,0,0,0,0,9
102011035,0,0,0,0,0,0,3,3,48,38,43,16,4,0,3,162,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,14,0,0,0,0,0,0,3,11,34,23,20,3,3,0,3,111,0,0,0,0,0,0,0,0,11,5,0,3,3,0,0,22,0,0,0,0,0,6,13,6,23,4,0,3,0,0,3,60,0,0,0,0,0,6,3,5,4,0,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,11,0,3,3,0,67,34,19,15,24,0,0,0,0,0,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,3,4,10,0,77,56,41,47,161,78,63,26,14,0,44,621,0,0,0,0,0,0,0,0,25,44,26,18,15,3,21,164,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,0,0,0,24,41,46,19,10,0,0,145,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,17,0,0,0,0,0,3,0,3,34,19,10,3,5,0,0,86,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,19,0,0,0,0,0,3,12,7,23,5,3,3,0,0,3,61,0,0,0,0,0,4,3,3,7,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,4,0,48,45,10,10,18,0,0,0,0,0,3,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,4,7,3,0,50,53,32,30,127,76,69,27,17,0,36,531,0,0,0,0,0,0,3,3,20,40,46,39,20,4,29,214,0,0,0,0,0,0,3,4
