SA2_MAINCODE_2016,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650m,C06_PI_S_R_NS,C06_PI_S_R_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650m,C11_Ne_Ni_inc_R_NS,C11_N_inc_R_Tot,C11_1_149_R0_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650m,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R0_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650m,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R0_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650m,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R0_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650m,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R0_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650m,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649
101051539,18,4,0,0,0,0,5,119,14,7,19,10,3,3,0,0,0,0,6,24,82,313,253,636,828,214,139,24,8,3,3,19,111,2557,0,3,4,5,3,0,0,0,0,0,0,4,26,8,8,13,7,0,4,0,0,0,0,0,0,45,26,37,45,41,14,5,6,0,0,0,0,10,185,19,92,93,71,27,12,4,0,0,0,3,21,333,8,25,75,88,39,46,18,0,0,0,0,4,306,8,3,31,34,22,19,12,0,0,0,0,3,139,10,6,54,91,33,66,25,0,0,0,0,3,296,10,4,29,59,38,69,34,4,3,0,3,3,251,11,4,13,66,40,51,33,11,0,0,0,0,233,4,6,13,17,34,48,27,9,4,0,0,3,170,13,3,8,47,28,63,37,11,0,0,3,4,207,3,0,4,8,16,30,29,3,0,0,3,0,100,3,0,3,9,7,12,19,3,0,0
101051540,4,3,0,0,0,0,3,43,3,0,3,0,0,0,0,0,0,0,0,3,6,250,59,146,114,30,33,9,5,0,0,3,33,686,3,0,0,0,0,3,0,0,0,0,0,0,7,4,0,6,3,3,3,0,0,0,0,0,0,14,6,3,7,10,6,0,0,0,0,0,4,5,44,27,10,12,6,5,0,0,0,0,0,0,7,71,15,0,14,14,8,9,3,0,0,0,0,10,81,13,0,6,19,0,4,0,0,0,0,0,3,43,10,0,11,19,7,7,8,0,0,0,0,8,66,14,3,18,11,8,4,3,3,0,0,3,3,83,16,3,4,17,11,8,6,3,0,0,0,7,68,14,0,5,9,12,6,0,3,0,0,0,7,49,24,3,7,11,4,8,9,3,0,0,0,3,78,12,3,4,6,8,5,3,0,0,0,0,0,46,3,0,3,4,3,0,3,0,0,0
101061541,7,3,0,0,0,0,0,35,0,0,4,0,0,0,0,0,0,0,0,3,7,91,28,108,121,80,52,13,0,3,0,4,26,528,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,9,5,0,7,0,0,3,0,0,0,0,0,3,23,24,0,7,3,3,3,3,0,0,0,0,3,47,8,5,9,14,11,3,0,0,0,0,0,0,39,0,0,3,3,0,3,0,0,0,0,0,0,20,8,0,3,9,4,16,7,4,0,0,0,0,62,3,0,3,3,0,11,9,0,0,0,0,4,41,3,0,7,4,12,14,28,13,0,0,0,0,74,0,0,3,4,4,13,21,3,0,0,0,0,47,7,0,5,3,3,9,28,10,0,0,0,0,62,0,0,0,0,4,6,8,9,0,0,0,0,33,3,0,0,3,0,3,8,3,0,3
101061542,3,0,5,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,6,192,17,92,55,34,46,41,44,12,0,0,39,571,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,5,6,0,4,4,3,0,0,0,0,0,0,0,20,15,3,3,7,3,0,7,0,0,0,0,0,39,10,0,8,6,4,3,3,3,0,0,0,3,41,10,0,0,5,0,0,0,0,0,0,0,0,19,17,0,9,10,3,0,8,3,0,0,0,3,56,7,0,3,3,7,0,8,3,4,0,0,3,35,10,0,4,7,9,8,11,5,4,0,0,8,67,12,0,4,7,3,3,6,3,5,0,0,3,41,17,0,9,5,3,10,7,9,4,7,0,3,66,13,0,0,0,7,3,12,11,3,0,0,0,54,11,0,0,3,3,7,3,9,11,0
101061543,9,0,3,0,0,0,5,56,6,6,12,10,3,0,0,0,0,0,0,5,39,132,90,289,324,114,41,3,3,0,0,10,41,1043,0,0,0,9,5,0,0,0,0,0,0,3,15,0,3,4,4,0,4,0,0,0,0,0,0,22,7,9,12,36,4,10,0,0,0,0,0,4,88,17,12,48,37,18,9,0,0,0,0,0,7,140,6,4,28,53,26,15,7,0,0,0,0,3,148,3,3,4,28,8,14,3,0,0,0,0,0,66,5,3,23,54,25,20,3,0,0,0,0,3,142,4,0,9,40,30,25,10,0,0,0,3,0,122,4,0,7,28,32,22,11,0,0,0,0,0,105,3,0,6,7,9,12,11,0,0,0,0,0,43,4,0,10,11,12,20,12,0,0,0,0,0,78,3,0,0,3,6,12,8,3,0,0,0,0,24,3,0,3,3,0,3,7,0,0,0
101061544,0,0,0,0,0,0,0,46,5,0,6,3,0,0,0,0,0,0,0,3,22,247,51,188,52,9,0,0,3,0,0,7,46,606,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,4,6,0,9,4,0,0,4,0,0,0,0,0,34,18,10,20,18,0,0,0,0,0,0,0,3,73,21,3,14,16,8,0,3,0,0,0,0,4,74,13,3,12,12,0,0,0,0,0,0,0,3,44,22,8,20,28,9,0,0,4,0,0,0,4,86,24,0,6,13,7,0,0,0,0,0,0,3,55,20,3,11,13,8,3,0,0,0,0,0,0,57,17,3,7,9,3,3,0,0,0,0,0,7,45,21,3,10,11,4,3,3,0,0,0,0,3,46,4,0,0,7,3,0,0,0,0,0,0,0,19,6,0,3,5,0,0,0,0,0,0
102011028,10,11,5,0,0,0,0,30,0,0,0,0,3,3,3,0,0,0,0,0,10,13,5,36,70,59,97,127,54,11,0,0,6,482,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,13,3,0,3,0,3,3,3,3,0,0,0,0,28,0,0,0,6,8,13,7,8,0,0,0,0,48,0,0,0,0,3,0,7,0,0,0,0,0,8,5,0,0,3,7,6,8,5,3,0,0,0,43,4,0,0,0,3,8,13,13,7,0,0,0,44,0,0,0,0,8,10,14,15,6,4,0,0,59,4,0,0,0,4,8,15,17,12,0,3,0,60,0,0,0,0,0,5,17,23,6,0,0,0,63,0,0,0,0,0,0,8,4,3,3,0,0,23,0,0,0,0,0,0,3,7,11,3
102011029,5,5,5,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,4,13,28,14,51,63,62,130,88,61,14,3,4,12,525,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,3,0,3,0,0,0,0,0,0,5,5,0,5,3,5,3,8,0,0,0,0,0,31,3,0,3,8,7,3,3,6,0,0,0,0,36,3,0,11,12,4,7,13,5,3,0,0,0,67,0,0,0,0,0,3,0,0,0,0,0,0,14,3,0,5,3,13,8,11,13,0,0,0,3,57,0,0,0,7,5,8,17,7,3,0,0,0,50,3,0,0,0,6,4,8,14,6,3,0,0,48,0,0,0,0,0,3,14,18,3,0,0,0,45,4,0,0,3,0,3,20,29,7,0,0,0,73,0,0,0,0,0,3,5,8,9,5,0,0,29,3,0,0,0,0,5,3,10,12,3
102011030,0,0,0,0,0,0,3,26,0,0,0,0,0,0,5,0,0,0,0,0,7,93,7,25,46,38,32,24,7,3,0,0,12,285,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,15,6,0,3,5,0,3,0,0,0,0,0,3,29,10,0,5,5,10,3,3,0,0,0,0,0,37,4,0,0,0,3,4,0,0,0,0,0,0,18,5,0,3,13,7,6,3,5,0,0,0,0,44,3,0,0,10,3,3,3,3,0,0,0,0,29,0,0,0,3,0,4,7,0,7,0,0,0,30,6,0,3,0,0,8,11,15,3,0,0,0,38,6,0,0,4,0,3,8,11,0,0,0,0,37,4,0,0,0,0,3,5,9,0,0,0,0,21,0,0,0,0,0,0,3,0,3,3
102011031,8,15,8,0,0,0,0,72,5,0,6,3,0,3,3,0,0,0,0,3,27,98,23,93,104,96,146,133,53,11,4,7,20,796,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,4,0,0,0,0,5,20,3,8,4,7,4,3,5,0,0,0,0,0,34,9,24,13,9,12,8,4,0,0,0,0,3,72,4,7,17,15,14,13,18,9,0,0,0,4,99,4,0,17,7,4,9,8,0,3,0,0,3,59,4,5,11,6,11,19,23,9,3,3,0,6,96,3,0,3,11,8,10,15,16,3,0,0,3,80,3,0,3,0,0,12,28,13,3,0,0,3,69,5,0,0,0,3,9,23,13,5,4,0,0,61,0,0,0,7,3,11,31,20,11,3,0,3,82,0,0,0,3,0,0,16,16,16,3,4,0,58,0,0,0,0,0,0,0,13,6,3
102011032,53,28,0,0,0,3,8,164,30,0,13,10,14,5,3,0,0,0,6,28,113,432,98,235,551,475,731,301,52,18,9,28,89,3007,0,0,0,4,9,3,11,10,0,0,0,5,40,13,14,8,3,0,6,3,0,0,0,0,3,58,38,63,37,29,18,13,21,4,0,0,0,14,235,26,122,60,37,16,38,31,8,0,0,3,18,363,10,12,42,50,34,81,74,20,0,0,4,0,323,4,0,31,22,13,20,25,6,0,0,0,8,124,5,12,20,50,30,91,103,25,4,0,0,3,344,3,0,13,25,24,79,126,20,3,0,0,3,290,3,0,9,16,31,109,147,37,4,0,0,9,363,0,0,0,6,17,51,123,40,6,0,4,0,258,7,0,0,4,12,66,187,75,10,0,3,3,358,0,0,0,3,0,10,77,51,13,0,0,3,163,3,0,0,0,3,14,48,32,12,0
102011033,11,3,0,0,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,4,14,23,24,31,74,166,70,17,0,0,0,14,437,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,6,3,0,4,4,0,0,0,0,0,23,0,0,9,3,0,0,11,4,0,0,0,0,31,0,3,3,0,5,0,4,4,0,0,0,0,23,0,0,0,4,0,0,17,12,0,0,0,0,44,0,0,0,3,0,13,12,11,0,0,0,0,46,0,0,0,0,3,3,24,16,0,0,0,0,46,0,0,0,0,0,4,20,5,4,0,0,0,34,0,0,0,0,0,8,17,20,3,0,0,0,55,0,0,0,0,0,0,15,12,4,0,0,0,27,0,0,0,0,0,0,7,3,0,0
102011034,10,9,3,0,0,0,3,44,0,0,3,0,0,3,0,0,0,0,0,3,11,78,36,48,50,73,127,63,17,3,0,5,27,534,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,5,7,16,3,3,3,0,0,0,0,0,0,0,33,3,16,6,3,0,8,0,3,0,0,0,0,50,3,4,3,6,7,14,12,3,0,0,0,4,53,0,3,21,4,3,4,5,3,0,0,0,0,37,0,0,5,4,5,10,14,9,0,0,0,0,50,0,0,3,7,8,12,18,15,0,0,0,0,63,0,0,0,3,0,10,18,11,3,0,0,0,50,0,3,4,0,4,7,7,16,0,0,0,0,42,8,0,0,0,3,7,10,13,0,0,0,0,41,0,0,0,0,0,3,6,9,0,0,0,0,20,0,0,0,0,0,0,8,4,4,3
102011035,4,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,4,11,49,13,59,60,85,135,35,6,0,0,0,8,444,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,11,3,4,3,3,0,7,5,0,0,0,0,0,25,3,7,4,0,3,5,3,0,0,0,0,3,29,3,0,0,9,3,10,6,0,0,0,0,0,33,0,0,3,0,5,3,3,0,0,0,0,0,15,0,0,3,5,0,12,10,3,0,0,0,3,44,0,0,3,3,3,6,13,8,0,0,0,0,37,0,0,0,3,3,7,9,14,0,0,0,0,48,0,0,0,0,0,11,14,12,0,0,0,0,38,0,0,0,4,0,6,18,9,4,0,0,0,45,0,0,0,0,0,0,11,14,0,0,0,0,30,0,0,0,0,0,3,5,3,4,3
102011036,13,9,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,8,38,14,42,29,78,149,48,16,3,0,7,16,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,13,0,7,0,3,3,0,0,0,0,0,28,7,16,5,3,0,5,0,0,0,0,0,5,49,0,3,4,3,3,6,4,7,0,0,0,0,39,0,0,3,6,0,3,3,3,0,0,0,0,19,0,5,7,6,0,11,16,5,0,0,0,0,56,3,0,0,0,0,4,18,3,0,0,0,0,43,0,0,0,0,0,5,30,16,0,0,0,0,59,0,0,0,3,3,6,24,8,0,0,0,3,48,3,0,0,0,0,4,34,25,0,0,0,0,72,0,0,0,0,3,0,20,15,0,0,0,0,41,0,0,0,0,0,0,3,12,3,0
102011037,4,6,0,0,0,0,0,29,3,0,3,0,0,0,0,0,0,0,0,4,11,43,5,55,81,71,124,64,14,0,0,3,14,478,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,7,3,0,0,0,0,0,0,0,0,28,9,10,16,12,3,0,10,0,0,0,0,0,51,0,0,12,10,10,11,9,5,0,0,0,0,54,0,0,0,0,0,5,9,3,0,0,0,0,11,0,0,4,4,3,4,24,9,0,0,0,0,57,0,0,5,3,4,7,17,5,0,0,0,0,44,0,0,0,3,4,0,20,10,0,0,0,0,47,0,0,0,0,0,12,13,10,3,0,0,0,36,0,0,0,0,0,9,21,13,7,0,3,0,51,0,0,0,0,0,0,9,15,6,0,3,0,36,0,0,0,0,0,0,0,9,4,0
102011038,10,3,0,0,0,0,0,26,3,0,0,0,3,0,0,0,0,0,0,3,15,30,3,29,66,65,122,60,11,4,0,0,19,413,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,4,0,0,0,0,0,9,3,10,0,4,6,4,7,0,0,0,0,0,29,0,0,3,6,6,6,16,12,0,0,0,4,46,0,0,0,0,3,3,7,0,0,0,0,0,8,0,3,0,0,4,14,13,7,4,0,0,3,49,0,0,0,3,5,7,19,8,3,0,0,0,41,0,0,6,0,0,11,10,19,5,0,0,0,51,0,0,0,0,3,4,14,13,4,0,0,0,43,3,0,3,0,0,7,9,15,0,3,0,3,48,0,0,0,0,0,3,3,7,0,3,0,0,23,0,0,0,0,0,0,4,5,3,3
102011039,35,38,16,4,5,0,0,110,3,0,3,0,3,8,0,4,3,0,0,0,20,45,16,57,89,115,287,283,172,47,8,5,19,1147,0,0,0,0,0,0,0,7,0,0,0,3,11,0,0,0,0,0,0,0,3,0,0,0,0,9,4,3,7,11,0,3,3,11,0,0,0,0,38,4,4,5,3,3,10,18,3,3,0,0,4,52,4,3,3,11,3,13,17,10,0,0,0,0,64,0,0,3,0,0,3,11,6,3,0,0,0,29,0,0,3,3,4,12,22,17,5,3,3,0,83,6,0,0,4,5,19,25,30,12,0,0,0,108,8,0,0,4,5,13,47,37,9,4,3,0,132,3,0,0,3,7,9,32,43,6,0,0,0,102,4,0,0,0,3,18,36,68,26,3,3,3,168,0,0,0,0,3,7,23,38,28,8,8,0,120,3,0,0,0,0,3,14,30,14,12
102011040,56,22,6,0,0,0,3,168,6,5,16,23,11,6,3,0,0,0,0,25,88,136,43,301,678,530,634,213,62,14,3,16,74,2695,5,0,5,0,3,3,8,0,0,0,0,3,25,4,0,6,12,6,3,4,3,0,0,0,0,39,11,4,21,46,20,20,24,5,0,0,0,3,165,13,17,19,68,25,47,40,11,0,0,0,4,246,12,3,28,73,57,101,92,21,0,0,0,11,401,15,3,7,11,16,40,43,14,0,0,0,3,155,6,4,18,30,33,95,130,64,6,0,0,9,389,5,0,5,26,21,73,101,38,13,0,0,13,305,9,0,3,15,19,67,110,51,10,3,5,0,289,4,0,3,12,8,32,79,44,8,0,0,0,202,10,0,0,3,15,34,92,92,11,0,0,0,246,0,0,0,3,0,15,24,51,9,3,3,0,112,4,0,0,7,3,10,29,22,7,0
102011041,11,18,8,4,0,0,0,46,0,0,0,0,0,3,4,4,0,0,0,3,16,31,0,22,70,65,149,138,50,11,4,3,12,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,7,3,0,0,0,0,8,3,0,3,3,3,0,4,4,0,0,0,0,19,0,0,0,0,6,6,11,6,5,0,0,3,42,0,0,0,0,3,0,0,3,0,0,0,0,13,4,0,3,3,5,9,13,6,3,0,0,0,58,3,0,0,4,3,14,12,11,13,0,0,3,64,0,0,4,4,5,10,17,29,11,0,0,0,74,0,0,0,3,0,4,13,19,7,3,0,0,60,3,0,0,0,6,3,14,25,15,4,0,0,72,0,0,0,0,0,3,22,18,4,3,3,0,56,0,0,0,0,0,0,3,18,12,0
102011042,32,13,4,0,0,0,0,95,15,5,7,3,4,3,0,0,0,0,3,11,59,231,58,187,338,257,334,108,19,4,4,17,61,1619,3,5,3,0,0,4,3,0,0,0,0,5,20,5,13,4,0,0,3,0,0,0,0,0,0,25,19,46,18,22,4,8,12,0,0,0,0,5,144,25,85,20,17,13,16,22,10,3,0,0,6,216,3,14,21,43,19,36,38,5,0,0,3,8,191,5,0,29,14,8,13,20,8,0,0,6,0,97,0,3,16,33,28,52,50,26,0,0,0,5,212,4,0,5,21,21,32,60,25,0,0,0,3,178,4,0,0,14,8,24,51,24,4,0,0,0,140,0,0,0,9,8,28,40,18,5,0,0,8,111,0,0,4,3,3,20,54,46,8,0,0,0,135,3,0,0,3,3,7,21,18,0,0,0,0,62,3,0,0,0,3,6,4,5,3,0
102011043,20,3,0,0,0,0,3,47,3,0,0,3,3,6,3,0,0,0,0,14,29,110,40,101,148,141,264,71,13,0,0,13,46,940,0,0,0,0,0,0,0,3,0,0,0,3,9,3,4,3,0,0,0,3,0,0,0,0,0,17,3,18,8,5,6,8,3,3,0,0,0,3,57,11,33,6,6,4,11,7,4,0,0,0,5,84,4,7,6,15,13,13,27,4,0,0,0,3,89,0,8,13,3,3,5,9,3,0,0,0,0,45,3,4,6,19,12,25,37,12,0,0,0,4,117,5,4,5,4,11,17,39,10,0,0,0,0,105,0,0,0,3,3,15,33,17,0,0,0,0,70,0,0,0,3,3,12,32,11,0,0,0,0,60,0,0,3,0,5,5,36,20,0,0,0,0,72,3,0,0,0,0,4,18,13,0,0,0,0,44,0,0,0,0,4,0,10,6,0,0
102021044,33,27,6,0,0,3,6,130,26,3,6,8,3,6,3,0,0,0,0,12,69,248,106,207,315,328,476,188,40,3,3,15,77,2013,0,0,0,3,0,4,3,0,0,0,0,0,19,11,3,3,0,3,0,0,3,0,0,0,3,30,15,43,22,19,4,12,13,9,0,0,0,5,138,23,66,27,22,8,21,21,3,0,0,0,12,213,12,15,24,30,20,43,57,11,3,0,0,4,211,11,10,20,27,9,27,16,9,0,0,0,4,131,4,11,15,32,28,42,81,16,3,0,7,10,252,9,0,7,13,18,51,82,23,4,0,0,3,210,3,0,4,5,14,38,72,34,4,0,0,3,182,0,0,0,6,16,30,58,21,6,0,0,3,148,3,0,7,5,4,26,89,46,8,0,0,0,192,0,0,0,0,3,14,34,28,3,0,0,0,85,0,0,0,0,0,0,12,16,5,3
102021045,26,8,0,0,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,3,12,35,4,47,242,226,273,60,3,0,0,3,19,913,0,0,0,0,0,0,3,0,0,0,0,0,9,3,0,0,0,3,3,0,0,0,0,0,0,13,4,0,4,6,0,5,4,4,0,0,0,0,29,3,0,0,8,5,13,11,0,0,0,0,4,52,0,0,7,9,14,40,33,6,0,0,0,0,112,3,0,3,3,4,7,20,4,0,0,0,0,50,3,0,0,14,13,35,43,14,0,0,0,3,132,0,0,0,5,8,29,51,19,0,0,0,0,118,0,0,0,0,3,37,55,15,0,0,0,0,123,3,3,0,3,7,16,47,22,0,0,0,0,100,5,0,0,0,5,17,38,27,0,0,0,0,104,0,0,0,3,0,3,22,14,0,0,0,0,44,0,0,0,0,0,4,12,0,0,0
102021046,7,3,0,0,0,0,3,50,0,0,5,7,3,6,0,0,0,0,0,3,35,54,26,98,331,197,113,25,6,0,0,4,17,858,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,0,5,0,3,0,0,0,0,0,0,8,3,7,3,9,3,17,0,0,0,0,0,0,41,8,3,17,31,18,16,4,7,0,0,0,3,102,3,0,8,19,18,25,22,3,0,0,0,3,111,8,0,10,9,7,11,18,0,0,0,0,3,64,6,0,8,16,21,41,30,0,0,0,0,3,127,3,0,0,13,22,30,28,3,0,0,0,3,100,0,0,0,5,7,30,22,10,0,0,0,3,79,3,0,0,4,3,26,23,8,0,0,0,0,68,0,0,4,9,3,17,21,14,0,0,0,0,68,0,0,0,7,3,10,12,3,0,0,0,0,34,0,0,0,0,0,3,3,0,0,0
102021047,30,11,3,0,0,0,5,68,0,0,0,4,4,0,0,0,0,0,0,4,14,50,26,56,123,171,315,114,18,10,3,11,28,927,0,0,0,0,0,0,4,3,0,0,0,4,14,0,0,0,0,0,3,0,0,0,0,0,0,10,0,6,0,5,3,8,8,6,0,0,0,0,40,12,8,7,3,8,0,12,0,0,0,0,0,47,0,0,9,16,11,28,43,7,0,0,0,0,117,3,0,4,3,3,10,12,5,0,0,0,4,46,0,0,9,9,11,12,38,12,0,0,0,3,98,0,0,3,0,8,20,43,8,4,0,0,3,95,3,0,0,3,4,22,62,16,3,3,0,0,126,3,0,0,0,6,14,44,25,3,0,3,0,99,3,0,0,4,9,19,44,36,3,3,0,0,130,3,0,0,0,0,8,29,11,7,4,0,0,61,0,0,6,0,0,0,8,15,0,0
102021048,24,14,0,0,0,0,0,139,12,3,7,23,9,3,0,0,0,0,4,13,77,187,63,234,638,467,342,79,6,0,5,16,52,2082,6,0,3,4,0,3,6,0,0,0,0,6,31,0,4,5,3,3,4,8,0,0,0,0,0,36,7,21,24,23,13,24,15,0,0,0,0,7,135,27,49,42,42,24,43,27,3,0,0,0,5,263,14,4,24,46,50,73,46,7,0,0,0,3,270,16,3,14,28,20,37,28,3,0,0,0,0,152,10,4,12,38,40,95,74,19,3,0,3,11,309,6,0,7,17,36,69,74,16,0,0,0,3,234,6,0,0,15,22,58,64,20,4,0,0,0,197,0,0,0,3,10,43,55,19,0,0,3,0,147,3,0,0,11,10,51,68,21,0,0,0,0,163,3,0,0,9,7,23,29,15,4,0,0,0,88,3,0,0,0,0,9,13,7,0,3
102021049,0,5,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,4,28,3,8,11,13,10,20,5,0,3,0,11,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,3,3,5,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,4,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,3,0,4,4,0,0,0,12,0,0,0,0,4,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0
