SA4_NAME16	Year	LabourForceStatus	adults
Toowoomba	2006	Employed (part-time)	17663
Toowoomba	2006	Not in the labour force	34538
Toowoomba	2006	Unemployed (looking for work)	2776
Toowoomba	2011		5918
Toowoomba	2011	Employed (away from work)	3934
Toowoomba	2011	Employed (full-time)	40317
Toowoomba	2011	Employed (part-time)	19888
Toowoomba	2011	Not in the labour force	36681
Toowoomba	2011	Unemployed (looking for work)	3353
Toowoomba	2016		8486
Toowoomba	2016	Employed (away from work)	3384
Toowoomba	2016	Employed (full-time)	41293
Toowoomba	2016	Employed (part-time)	21705
Toowoomba	2016	Not in the labour force	39337
Toowoomba	2016	Unemployed (looking for work)	5028
Townsville	2006		9777
Townsville	2006	Employed (away from work)	6552
Townsville	2006	Employed (full-time)	63199
Townsville	2006	Employed (part-time)	24626
Townsville	2006	Not in the labour force	45182
Townsville	2006	Unemployed (looking for work)	4372
Townsville	2011		11211
Townsville	2011	Employed (away from work)	7121
Townsville	2011	Employed (full-time)	70234
Townsville	2011	Employed (part-time)	28637
Townsville	2011	Not in the labour force	48967
Townsville	2011	Unemployed (looking for work)	5742
Townsville	2016		14208
Townsville	2016	Employed (away from work)	5907
Townsville	2016	Employed (full-time)	66829
Townsville	2016	Employed (part-time)	31183
Townsville	2016	Not in the labour force	55260
Townsville	2016	Unemployed (looking for work)	9866
Wide Bay	2006		12041
Wide Bay	2006	Employed (away from work)	6248
Wide Bay	2006	Employed (full-time)	56890
Wide Bay	2006	Employed (part-time)	30235
Wide Bay	2006	Not in the labour force	85068
Wide Bay	2006	Unemployed (looking for work)	7609
Wide Bay	2011		12967
Wide Bay	2011	Employed (away from work)	6905
Wide Bay	2011	Employed (full-time)	59295
Wide Bay	2011	Employed (part-time)	33968
Wide Bay	2011	Not in the labour force	96338
Wide Bay	2011	Unemployed (looking for work)	9695
Wide Bay	2016		19018
Wide Bay	2016	Employed (away from work)	6012
Wide Bay	2016	Employed (full-time)	57462
Wide Bay	2016	Employed (part-time)	36396
Wide Bay	2016	Not in the labour force	106456
Wide Bay	2016	Unemployed (looking for work)	11596
Migratory - Offshore - Shipping (Qld)	2006		12
Migratory - Offshore - Shipping (Qld)	2006	Employed (away from work)	4
Migratory - Offshore - Shipping (Qld)	2006	Employed (full-time)	72
Migratory - Offshore - Shipping (Qld)	2006	Employed (part-time)	3
Migratory - Offshore - Shipping (Qld)	2006	Not in the labour force	4
Migratory - Offshore - Shipping (Qld)	2006	Unemployed (looking for work)	4
Migratory - Offshore - Shipping (Qld)	2011		80
Migratory - Offshore - Shipping (Qld)	2011	Employed (away from work)	37
Migratory - Offshore - Shipping (Qld)	2011	Employed (full-time)	157
Migratory - Offshore - Shipping (Qld)	2011	Employed (part-time)	48
Migratory - Offshore - Shipping (Qld)	2011	Not in the labour force	125
Migratory - Offshore - Shipping (Qld)	2011	Unemployed (looking for work)	6
Migratory - Offshore - Shipping (Qld)	2016		25
Migratory - Offshore - Shipping (Qld)	2016	Employed (away from work)	10
Migratory - Offshore - Shipping (Qld)	2016	Employed (full-time)	32
Migratory - Offshore - Shipping (Qld)	2016	Employed (part-time)	16
Migratory - Offshore - Shipping (Qld)	2016	Not in the labour force	57
Migratory - Offshore - Shipping (Qld)	2016	Unemployed (looking for work)	4
No usual address (Qld)	2006		1434
No usual address (Qld)	2006	Employed (away from work)	414
No usual address (Qld)	2006	Employed (full-time)	2647
No usual address (Qld)	2006	Employed (part-time)	1032
No usual address (Qld)	2006	Not in the labour force	5165
No usual address (Qld)	2006	Unemployed (looking for work)	890
No usual address (Qld)	2011		1708
No usual address (Qld)	2011	Employed (away from work)	361
No usual address (Qld)	2011	Employed (full-time)	2249
No usual address (Qld)	2011	Employed (part-time)	986
No usual address (Qld)	2011	Not in the labour force	5209
No usual address (Qld)	2011	Unemployed (looking for work)	972
No usual address (Qld)	2016		2481
No usual address (Qld)	2016	Employed (away from work)	354
No usual address (Qld)	2016	Employed (full-time)	1749
No usual address (Qld)	2016	Employed (part-time)	978
No usual address (Qld)	2016	Not in the labour force	5145
No usual address (Qld)	2016	Unemployed (looking for work)	986
Adelaide - Central and Hills	2006		12204
Adelaide - Central and Hills	2006	Employed (away from work)	7741
Adelaide - Central and Hills	2006	Employed (full-time)	79280
Adelaide - Central and Hills	2006	Employed (part-time)	42621
Adelaide - Central and Hills	2006	Not in the labour force	73896
Adelaide - Central and Hills	2006	Unemployed (looking for work)	5615
Adelaide - Central and Hills	2011		9772
Adelaide - Central and Hills	2011	Employed (away from work)	7834
Adelaide - Central and Hills	2011	Employed (full-time)	81292
Adelaide - Central and Hills	2011	Employed (part-time)	47880
Adelaide - Central and Hills	2011	Not in the labour force	78053
Adelaide - Central and Hills	2011	Unemployed (looking for work)	7054
Adelaide - Central and Hills	2016		11962
Adelaide - Central and Hills	2016	Employed (away from work)	6675
Adelaide - Central and Hills	2016	Employed (full-time)	79871
Adelaide - Central and Hills	2016	Employed (part-time)	51149
Adelaide - Central and Hills	2016	Not in the labour force	84011
Adelaide - Central and Hills	2016	Unemployed (looking for work)	9332
Adelaide - North	2006		15025
Adelaide - North	2006	Employed (away from work)	10765
Adelaide - North	2006	Employed (full-time)	101699
Adelaide - North	2006	Employed (part-time)	48470
Adelaide - North	2006	Not in the labour force	102911
Adelaide - North	2006	Unemployed (looking for work)	9984
Adelaide - North	2011		14239
Adelaide - North	2011	Employed (away from work)	11068
Adelaide - North	2011	Employed (full-time)	108961
Adelaide - North	2011	Employed (part-time)	55226
Adelaide - North	2011	Not in the labour force	112141
Adelaide - North	2011	Unemployed (looking for work)	12709
Adelaide - North	2016		17054
Adelaide - North	2016	Employed (away from work)	9435
Adelaide - North	2016	Employed (full-time)	107993
Adelaide - North	2016	Employed (part-time)	62754
Adelaide - North	2016	Not in the labour force	124493
Adelaide - North	2016	Unemployed (looking for work)	18591
Adelaide - South	2006		10650
Adelaide - South	2006	Employed (away from work)	9545
Adelaide - South	2006	Employed (full-time)	93470
Adelaide - South	2006	Employed (part-time)	51028
Adelaide - South	2006	Not in the labour force	92741
Adelaide - South	2006	Unemployed (looking for work)	8071
Adelaide - South	2011		10479
Adelaide - South	2011	Employed (away from work)	10103
Adelaide - South	2011	Employed (full-time)	97051
Adelaide - South	2011	Employed (part-time)	57280
Adelaide - South	2011	Not in the labour force	95743
Adelaide - South	2011	Unemployed (looking for work)	9336
Adelaide - South	2016		14021
Adelaide - South	2016	Employed (away from work)	8770
Adelaide - South	2016	Employed (full-time)	93674
Adelaide - South	2016	Employed (part-time)	62053
Adelaide - South	2016	Not in the labour force	102777
Adelaide - South	2016	Unemployed (looking for work)	12341
Adelaide - West	2006		9882
Adelaide - West	2006	Employed (away from work)	5731
Adelaide - West	2006	Employed (full-time)	56308
Adelaide - West	2006	Employed (part-time)	27970
Adelaide - West	2006	Not in the labour force	66968
Adelaide - West	2006	Unemployed (looking for work)	5488
Adelaide - West	2011		9247
Adelaide - West	2011	Employed (away from work)	6073
Adelaide - West	2011	Employed (full-time)	61123
Adelaide - West	2011	Employed (part-time)	32938
Adelaide - West	2011	Not in the labour force	66703
Adelaide - West	2011	Unemployed (looking for work)	6304
Adelaide - West	2016		9882
Adelaide - West	2016	Employed (away from work)	5455
Adelaide - West	2016	Employed (full-time)	62015
Adelaide - West	2016	Employed (part-time)	37211
Adelaide - West	2016	Not in the labour force	69461
Adelaide - West	2016	Unemployed (looking for work)	8786
Barossa - Yorke - Mid North	2006		3922
Barossa - Yorke - Mid North	2006	Employed (away from work)	2952
Barossa - Yorke - Mid North	2006	Employed (full-time)	26707
Barossa - Yorke - Mid North	2006	Employed (part-time)	13611
Barossa - Yorke - Mid North	2006	Not in the labour force	32924
Barossa - Yorke - Mid North	2006	Unemployed (looking for work)	2546
Barossa - Yorke - Mid North	2011		3323
Barossa - Yorke - Mid North	2011	Employed (away from work)	2899
Barossa - Yorke - Mid North	2011	Employed (full-time)	27253
Barossa - Yorke - Mid North	2011	Employed (part-time)	15833
Barossa - Yorke - Mid North	2011	Not in the labour force	34895
Barossa - Yorke - Mid North	2011	Unemployed (looking for work)	2364
Barossa - Yorke - Mid North	2016		5754
Barossa - Yorke - Mid North	2016	Employed (away from work)	2933
Barossa - Yorke - Mid North	2016	Employed (full-time)	26254
Barossa - Yorke - Mid North	2016	Employed (part-time)	16793
Barossa - Yorke - Mid North	2016	Not in the labour force	36424
Barossa - Yorke - Mid North	2016	Unemployed (looking for work)	3170
South Australia - Outback	2006		4303
South Australia - Outback	2006	Employed (away from work)	2651
South Australia - Outback	2006	Employed (full-time)	22411
South Australia - Outback	2006	Employed (part-time)	10707
South Australia - Outback	2006	Not in the labour force	21747
South Australia - Outback	2006	Unemployed (looking for work)	2217
South Australia - Outback	2011		4573
South Australia - Outback	2011	Employed (away from work)	2850
South Australia - Outback	2011	Employed (full-time)	24081
South Australia - Outback	2011	Employed (part-time)	11106
South Australia - Outback	2011	Not in the labour force	22471
South Australia - Outback	2011	Unemployed (looking for work)	2238
South Australia - Outback	2016		5855
South Australia - Outback	2016	Employed (away from work)	2352
South Australia - Outback	2016	Employed (full-time)	20924
South Australia - Outback	2016	Employed (part-time)	11371
South Australia - Outback	2016	Not in the labour force	23238
South Australia - Outback	2016	Unemployed (looking for work)	2995
South Australia - South East	2006		7396
South Australia - South East	2006	Employed (away from work)	5691
South Australia - South East	2006	Employed (full-time)	45717
South Australia - South East	2006	Employed (part-time)	23905
South Australia - South East	2006	Not in the labour force	49648
South Australia - South East	2006	Unemployed (looking for work)	4031
South Australia - South East	2011		6830
South Australia - South East	2011	Employed (away from work)	5763
South Australia - South East	2011	Employed (full-time)	44771
South Australia - South East	2011	Employed (part-time)	27073
South Australia - South East	2011	Not in the labour force	55218
South Australia - South East	2011	Unemployed (looking for work)	4712
South Australia - South East	2016		9985
South Australia - South East	2016	Employed (away from work)	4887
South Australia - South East	2016	Employed (full-time)	43964
South Australia - South East	2016	Employed (part-time)	28826
South Australia - South East	2016	Not in the labour force	60532
South Australia - South East	2016	Unemployed (looking for work)	4975
Migratory - Offshore - Shipping (SA)	2006		-1
Migratory - Offshore - Shipping (SA)	2006	Employed (away from work)	0
Migratory - Offshore - Shipping (SA)	2006	Employed (full-time)	4
Migratory - Offshore - Shipping (SA)	2006	Employed (part-time)	0
Migratory - Offshore - Shipping (SA)	2006	Not in the labour force	3
Migratory - Offshore - Shipping (SA)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (SA)	2011		0
Migratory - Offshore - Shipping (SA)	2011	Employed (away from work)	0
Migratory - Offshore - Shipping (SA)	2011	Employed (full-time)	5
Migratory - Offshore - Shipping (SA)	2011	Employed (part-time)	0
Migratory - Offshore - Shipping (SA)	2011	Not in the labour force	0
Migratory - Offshore - Shipping (SA)	2011	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (SA)	2016		0
Migratory - Offshore - Shipping (SA)	2016	Employed (away from work)	0
Migratory - Offshore - Shipping (SA)	2016	Employed (full-time)	3
Migratory - Offshore - Shipping (SA)	2016	Employed (part-time)	0
Migratory - Offshore - Shipping (SA)	2016	Not in the labour force	0
Migratory - Offshore - Shipping (SA)	2016	Unemployed (looking for work)	0
No usual address (SA)	2006		223
No usual address (SA)	2006	Employed (away from work)	102
No usual address (SA)	2006	Employed (full-time)	585
No usual address (SA)	2006	Employed (part-time)	233
No usual address (SA)	2006	Not in the labour force	982
No usual address (SA)	2006	Unemployed (looking for work)	221
No usual address (SA)	2011		408
No usual address (SA)	2011	Employed (away from work)	97
No usual address (SA)	2011	Employed (full-time)	538
No usual address (SA)	2011	Employed (part-time)	271
No usual address (SA)	2011	Not in the labour force	1198
No usual address (SA)	2011	Unemployed (looking for work)	252
No usual address (SA)	2016		571
No usual address (SA)	2016	Employed (away from work)	82
No usual address (SA)	2016	Employed (full-time)	404
No usual address (SA)	2016	Employed (part-time)	250
No usual address (SA)	2016	Not in the labour force	1040
No usual address (SA)	2016	Unemployed (looking for work)	301
Bunbury	2006		6491
Bunbury	2006	Employed (away from work)	5167
Bunbury	2006	Employed (full-time)	39282
Bunbury	2006	Employed (part-time)	19978
Bunbury	2006	Not in the labour force	34478
Bunbury	2006	Unemployed (looking for work)	2467
Bunbury	2011		7111
Bunbury	2011	Employed (away from work)	5774
Bunbury	2011	Employed (full-time)	44076
Bunbury	2011	Employed (part-time)	24012
Bunbury	2011	Not in the labour force	39791
Bunbury	2011	Unemployed (looking for work)	3635
Bunbury	2016		10857
Bunbury	2016	Employed (away from work)	5390
Bunbury	2016	Employed (full-time)	44202
Bunbury	2016	Employed (part-time)	28071
Bunbury	2016	Not in the labour force	46207
Bunbury	2016	Unemployed (looking for work)	5842
Mandurah	2006		4297
Mandurah	2006	Employed (away from work)	2081
Mandurah	2006	Employed (full-time)	15112
Mandurah	2006	Employed (part-time)	8173
Mandurah	2006	Not in the labour force	23149
Mandurah	2006	Unemployed (looking for work)	1438
Mandurah	2011		4619
Mandurah	2011	Employed (away from work)	2631
Mandurah	2011	Employed (full-time)	19665
Mandurah	2011	Employed (part-time)	10908
Mandurah	2011	Not in the labour force	27212
Mandurah	2011	Unemployed (looking for work)	2465
Mandurah	2016		5471
Mandurah	2016	Employed (away from work)	2553
Mandurah	2016	Employed (full-time)	21482
Mandurah	2016	Employed (part-time)	13088
Mandurah	2016	Not in the labour force	32146
Mandurah	2016	Unemployed (looking for work)	4440
Perth - Inner	2006		12169
Perth - Inner	2006	Employed (away from work)	4225
Perth - Inner	2006	Employed (full-time)	43902
Perth - Inner	2006	Employed (part-time)	22507
Perth - Inner	2006	Not in the labour force	35219
Perth - Inner	2006	Unemployed (looking for work)	2454
Perth - Inner	2011		10436
Perth - Inner	2011	Employed (away from work)	4546
Perth - Inner	2011	Employed (full-time)	51793
Perth - Inner	2011	Employed (part-time)	25385
Perth - Inner	2011	Not in the labour force	36898
Perth - Inner	2011	Unemployed (looking for work)	3449
Perth - Inner	2016		12141
Perth - Inner	2016	Employed (away from work)	3895
Perth - Inner	2016	Employed (full-time)	52240
Perth - Inner	2016	Employed (part-time)	28901
Perth - Inner	2016	Not in the labour force	40152
Perth - Inner	2016	Unemployed (looking for work)	5984
Perth - North East	2006		9732
Perth - North East	2006	Employed (away from work)	6636
Perth - North East	2006	Employed (full-time)	61263
Perth - North East	2006	Employed (part-time)	27407
Perth - North East	2006	Not in the labour force	47372
Perth - North East	2006	Unemployed (looking for work)	3479
Perth - North East	2011		10019
Perth - North East	2011	Employed (away from work)	7106
Perth - North East	2011	Employed (full-time)	70410
Perth - North East	2011	Employed (part-time)	32096
Perth - North East	2011	Not in the labour force	51355
Perth - North East	2011	Unemployed (looking for work)	5284
Perth - North East	2016		13146
Perth - North East	2016	Employed (away from work)	6462
Perth - North East	2016	Employed (full-time)	75197
Perth - North East	2016	Employed (part-time)	38335
Perth - North East	2016	Not in the labour force	59074
Perth - North East	2016	Unemployed (looking for work)	10345
Perth - North West	2006		19436
Perth - North West	2006	Employed (away from work)	14023
Perth - North West	2006	Employed (full-time)	132897
Perth - North West	2006	Employed (part-time)	63329
Perth - North West	2006	Not in the labour force	98569
Perth - North West	2006	Unemployed (looking for work)	7481
Perth - North West	2011		20508
Perth - North West	2011	Employed (away from work)	15544
Perth - North West	2011	Employed (full-time)	153644
Perth - North West	2011	Employed (part-time)	76286
Perth - North West	2011	Not in the labour force	108548
Perth - North West	2011	Unemployed (looking for work)	11241
Perth - North West	2016		24267
Perth - North West	2016	Employed (away from work)	13694
Perth - North West	2016	Employed (full-time)	159206
Perth - North West	2016	Employed (part-time)	89037
Perth - North West	2016	Not in the labour force	121870
Perth - North West	2016	Unemployed (looking for work)	21484
Perth - South East	2006		20046
Perth - South East	2006	Employed (away from work)	12613
Perth - South East	2006	Employed (full-time)	118423
Perth - South East	2006	Employed (part-time)	53457
Perth - South East	2006	Not in the labour force	94262
Perth - South East	2006	Unemployed (looking for work)	7380
Perth - South East	2011		21509
Perth - South East	2011	Employed (away from work)	13734
Perth - South East	2011	Employed (full-time)	138096
Perth - South East	2011	Employed (part-time)	63121
Perth - South East	2011	Not in the labour force	104376
Perth - South East	2011	Unemployed (looking for work)	11494
Perth - South East	2016		25579
Perth - South East	2016	Employed (away from work)	11985
Perth - South East	2016	Employed (full-time)	141498
Perth - South East	2016	Employed (part-time)	74603
Perth - South East	2016	Not in the labour force	119479
Perth - South East	2016	Unemployed (looking for work)	22252
Perth - South West	2006		16310
Perth - South West	2006	Employed (away from work)	10160
Perth - South West	2006	Employed (full-time)	89479
Perth - South West	2006	Employed (part-time)	43888
Perth - South West	2006	Not in the labour force	79178
Perth - South West	2006	Unemployed (looking for work)	5719
Perth - South West	2011		14954
Perth - South West	2011	Employed (away from work)	11543
Perth - South West	2011	Employed (full-time)	108649
Perth - South West	2011	Employed (part-time)	52479
Perth - South West	2011	Not in the labour force	85520
Perth - South West	2011	Unemployed (looking for work)	8926
Perth - South West	2016		21956
Perth - South West	2016	Employed (away from work)	10190
Perth - South West	2016	Employed (full-time)	115517
Perth - South West	2016	Employed (part-time)	62318
Perth - South West	2016	Not in the labour force	96570
Perth - South West	2016	Unemployed (looking for work)	16979
Western Australia - Wheat Belt	2006		5975
Western Australia - Wheat Belt	2006	Employed (away from work)	4501
Western Australia - Wheat Belt	2006	Employed (full-time)	35691
Western Australia - Wheat Belt	2006	Employed (part-time)	16263
Western Australia - Wheat Belt	2006	Not in the labour force	31425
Western Australia - Wheat Belt	2006	Unemployed (looking for work)	2322
Western Australia - Wheat Belt	2011		5855
Western Australia - Wheat Belt	2011	Employed (away from work)	4746
Western Australia - Wheat Belt	2011	Employed (full-time)	36396
Western Australia - Wheat Belt	2011	Employed (part-time)	18133
Western Australia - Wheat Belt	2011	Not in the labour force	34656
Western Australia - Wheat Belt	2011	Unemployed (looking for work)	2844
Western Australia - Wheat Belt	2016		9869
Western Australia - Wheat Belt	2016	Employed (away from work)	4168
Western Australia - Wheat Belt	2016	Employed (full-time)	35512
Western Australia - Wheat Belt	2016	Employed (part-time)	19375
Western Australia - Wheat Belt	2016	Not in the labour force	37774
Western Australia - Wheat Belt	2016	Unemployed (looking for work)	3412
Western Australia - Outback (North)	2006		8658
Western Australia - Outback (North)	2006	Employed (away from work)	2690
Western Australia - Outback (North)	2006	Employed (full-time)	22173
Western Australia - Outback (North)	2006	Employed (part-time)	7490
Western Australia - Outback (North)	2006	Not in the labour force	9952
Western Australia - Outback (North)	2006	Unemployed (looking for work)	1156
Western Australia - Outback (North)	2011		12592
Western Australia - Outback (North)	2011	Employed (away from work)	3809
Western Australia - Outback (North)	2011	Employed (full-time)	35790
Western Australia - Outback (North)	2011	Employed (part-time)	7175
Western Australia - Outback (North)	2011	Not in the labour force	13601
Western Australia - Outback (North)	2011	Unemployed (looking for work)	1657
Western Australia - Outback (North)	2016		11312
Western Australia - Outback (North)	2016	Employed (away from work)	3543
Western Australia - Outback (North)	2016	Employed (full-time)	34164
Western Australia - Outback (North)	2016	Employed (part-time)	7832
Western Australia - Outback (North)	2016	Not in the labour force	13840
Western Australia - Outback (North)	2016	Unemployed (looking for work)	2792
Western Australia - Outback (South)	2006		7825
Western Australia - Outback (South)	2006	Employed (away from work)	4124
Western Australia - Outback (South)	2006	Employed (full-time)	33665
Western Australia - Outback (South)	2006	Employed (part-time)	12974
Western Australia - Outback (South)	2006	Not in the labour force	22448
Western Australia - Outback (South)	2006	Unemployed (looking for work)	2363
Western Australia - Outback (South)	2011		8475
Western Australia - Outback (South)	2011	Employed (away from work)	4482
Western Australia - Outback (South)	2011	Employed (full-time)	38789
Western Australia - Outback (South)	2011	Employed (part-time)	14142
Western Australia - Outback (South)	2011	Not in the labour force	25166
Western Australia - Outback (South)	2011	Unemployed (looking for work)	2841
Western Australia - Outback (South)	2016		10417
Western Australia - Outback (South)	2016	Employed (away from work)	3769
Western Australia - Outback (South)	2016	Employed (full-time)	34817
Western Australia - Outback (South)	2016	Employed (part-time)	14587
Western Australia - Outback (South)	2016	Not in the labour force	26473
Western Australia - Outback (South)	2016	Unemployed (looking for work)	3984
Migratory - Offshore - Shipping (WA)	2006		29
Migratory - Offshore - Shipping (WA)	2006	Employed (away from work)	29
Migratory - Offshore - Shipping (WA)	2006	Employed (full-time)	260
Migratory - Offshore - Shipping (WA)	2006	Employed (part-time)	11
Migratory - Offshore - Shipping (WA)	2006	Not in the labour force	10
Migratory - Offshore - Shipping (WA)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (WA)	2011		62
Migratory - Offshore - Shipping (WA)	2011	Employed (away from work)	23
Migratory - Offshore - Shipping (WA)	2011	Employed (full-time)	295
Migratory - Offshore - Shipping (WA)	2011	Employed (part-time)	15
Migratory - Offshore - Shipping (WA)	2011	Not in the labour force	19
Migratory - Offshore - Shipping (WA)	2011	Unemployed (looking for work)	3
Migratory - Offshore - Shipping (WA)	2016		72
Migratory - Offshore - Shipping (WA)	2016	Employed (away from work)	18
Migratory - Offshore - Shipping (WA)	2016	Employed (full-time)	301
Migratory - Offshore - Shipping (WA)	2016	Employed (part-time)	23
Migratory - Offshore - Shipping (WA)	2016	Not in the labour force	20
Migratory - Offshore - Shipping (WA)	2016	Unemployed (looking for work)	0
No usual address (WA)	2006		684
No usual address (WA)	2006	Employed (away from work)	249
No usual address (WA)	2006	Employed (full-time)	1527
No usual address (WA)	2006	Employed (part-time)	468
No usual address (WA)	2006	Not in the labour force	2182
No usual address (WA)	2006	Unemployed (looking for work)	392
No usual address (WA)	2011		1223
No usual address (WA)	2011	Employed (away from work)	280
No usual address (WA)	2011	Employed (full-time)	1809
No usual address (WA)	2011	Employed (part-time)	507
No usual address (WA)	2011	Not in the labour force	2410
No usual address (WA)	2011	Unemployed (looking for work)	464
No usual address (WA)	2016		1501
No usual address (WA)	2016	Employed (away from work)	195
No usual address (WA)	2016	Employed (full-time)	1143
No usual address (WA)	2016	Employed (part-time)	431
No usual address (WA)	2016	Not in the labour force	1845
No usual address (WA)	2016	Unemployed (looking for work)	444
Hobart	2006		8944
Hobart	2006	Employed (away from work)	6076
Hobart	2006	Employed (full-time)	54051
Hobart	2006	Employed (part-time)	29979
Hobart	2006	Not in the labour force	58300
Hobart	2006	Unemployed (looking for work)	5621
Hobart	2011		7676
Hobart	2011	Employed (away from work)	6046
Hobart	2011	Employed (full-time)	56609
Hobart	2011	Employed (part-time)	34215
Hobart	2011	Not in the labour force	61444
Hobart	2011	Unemployed (looking for work)	5896
Hobart	2016		10434
Hobart	2016	Employed (away from work)	5523
Hobart	2016	Employed (full-time)	56178
Hobart	2016	Employed (part-time)	37186
Hobart	2016	Not in the labour force	66155
Hobart	2016	Unemployed (looking for work)	6784
Launceston and North East	2006		5881
Launceston and North East	2006	Employed (away from work)	3949
Launceston and North East	2006	Employed (full-time)	34291
Launceston and North East	2006	Employed (part-time)	18751
Launceston and North East	2006	Not in the labour force	40381
Launceston and North East	2006	Unemployed (looking for work)	3887
Launceston and North East	2011		4739
Launceston and North East	2011	Employed (away from work)	3957
Launceston and North East	2011	Employed (full-time)	34628
Launceston and North East	2011	Employed (part-time)	21176
Launceston and North East	2011	Not in the labour force	42851
Launceston and North East	2011	Unemployed (looking for work)	4319
Launceston and North East	2016		8130
Launceston and North East	2016	Employed (away from work)	3607
Launceston and North East	2016	Employed (full-time)	32627
Launceston and North East	2016	Employed (part-time)	22218
Launceston and North East	2016	Not in the labour force	44612
Launceston and North East	2016	Unemployed (looking for work)	4828
South East	2006		1450
South East	2006	Employed (away from work)	1097
South East	2006	Employed (full-time)	7614
South East	2006	Employed (part-time)	4824
South East	2006	Not in the labour force	11011
South East	2006	Unemployed (looking for work)	1036
South East	2011		1273
South East	2011	Employed (away from work)	1122
South East	2011	Employed (full-time)	7908
South East	2011	Employed (part-time)	5443
South East	2011	Not in the labour force	12158
South East	2011	Unemployed (looking for work)	1047
South East	2016		2348
South East	2016	Employed (away from work)	1069
South East	2016	Employed (full-time)	7879
South East	2016	Employed (part-time)	5663
South East	2016	Not in the labour force	12961
South East	2016	Unemployed (looking for work)	978
West and North West	2006		3854
West and North West	2006	Employed (away from work)	3391
West and North West	2006	Employed (full-time)	26614
West and North West	2006	Employed (part-time)	13752
West and North West	2006	Not in the labour force	33076
West and North West	2006	Unemployed (looking for work)	3767
West and North West	2011		4146
West and North West	2011	Employed (away from work)	3278
West and North West	2011	Employed (full-time)	27079
West and North West	2011	Employed (part-time)	15457
West and North West	2011	Not in the labour force	34486
West and North West	2011	Unemployed (looking for work)	3441
West and North West	2016		5689
West and North West	2016	Employed (away from work)	2942
West and North West	2016	Employed (full-time)	24958
West and North West	2016	Employed (part-time)	16436
West and North West	2016	Not in the labour force	35982
West and North West	2016	Unemployed (looking for work)	3671
Migratory - Offshore - Shipping (Tas.)	2006		6
Migratory - Offshore - Shipping (Tas.)	2006	Employed (away from work)	3
Migratory - Offshore - Shipping (Tas.)	2006	Employed (full-time)	70
Migratory - Offshore - Shipping (Tas.)	2006	Employed (part-time)	5
Migratory - Offshore - Shipping (Tas.)	2006	Not in the labour force	5
Migratory - Offshore - Shipping (Tas.)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (Tas.)	2011		14
Migratory - Offshore - Shipping (Tas.)	2011	Employed (away from work)	12
Migratory - Offshore - Shipping (Tas.)	2011	Employed (full-time)	59
Migratory - Offshore - Shipping (Tas.)	2011	Employed (part-time)	4
Migratory - Offshore - Shipping (Tas.)	2011	Not in the labour force	15
Migratory - Offshore - Shipping (Tas.)	2011	Unemployed (looking for work)	6
Migratory - Offshore - Shipping (Tas.)	2016		14
Migratory - Offshore - Shipping (Tas.)	2016	Employed (away from work)	3
Migratory - Offshore - Shipping (Tas.)	2016	Employed (full-time)	40
Migratory - Offshore - Shipping (Tas.)	2016	Employed (part-time)	4
Migratory - Offshore - Shipping (Tas.)	2016	Not in the labour force	12
Migratory - Offshore - Shipping (Tas.)	2016	Unemployed (looking for work)	0
No usual address (Tas.)	2006		62
No usual address (Tas.)	2006	Employed (away from work)	31
No usual address (Tas.)	2006	Employed (full-time)	176
No usual address (Tas.)	2006	Employed (part-time)	67
No usual address (Tas.)	2006	Not in the labour force	325
No usual address (Tas.)	2006	Unemployed (looking for work)	106
No usual address (Tas.)	2011		137
No usual address (Tas.)	2011	Employed (away from work)	31
No usual address (Tas.)	2011	Employed (full-time)	179
No usual address (Tas.)	2011	Employed (part-time)	90
No usual address (Tas.)	2011	Not in the labour force	426
No usual address (Tas.)	2011	Unemployed (looking for work)	113
No usual address (Tas.)	2016		163
No usual address (Tas.)	2016	Employed (away from work)	18
No usual address (Tas.)	2016	Employed (full-time)	139
No usual address (Tas.)	2016	Employed (part-time)	91
No usual address (Tas.)	2016	Not in the labour force	329
No usual address (Tas.)	2016	Unemployed (looking for work)	95
Darwin	2006		8869
Darwin	2006	Employed (away from work)	4156
Darwin	2006	Employed (full-time)	39023
Darwin	2006	Employed (part-time)	11059
Darwin	2006	Not in the labour force	17019
Darwin	2006	Unemployed (looking for work)	1949
Darwin	2011		10254
Darwin	2011	Employed (away from work)	4861
Darwin	2011	Employed (full-time)	45397
Darwin	2011	Employed (part-time)	12787
Darwin	2011	Not in the labour force	19556
Darwin	2011	Unemployed (looking for work)	2354
Darwin	2016		12626
Darwin	2016	Employed (away from work)	4641
Darwin	2016	Employed (full-time)	51904
Darwin	2016	Employed (part-time)	14809
Darwin	2016	Not in the labour force	21855
Darwin	2016	Unemployed (looking for work)	3466
Northern Territory - Outback	2006		7794
Northern Territory - Outback	2006	Employed (away from work)	2684
Northern Territory - Outback	2006	Employed (full-time)	20597
Northern Territory - Outback	2006	Employed (part-time)	9000
Northern Territory - Outback	2006	Not in the labour force	19347
Northern Territory - Outback	2006	Unemployed (looking for work)	1964
Northern Territory - Outback	2011		6635
