SA4_NAME16	Year	LabourForceStatus	Sex	adults
Brisbane Inner City	2016	Employed (part-time)	M	15793
Brisbane Inner City	2016	Not in the labour force	F	27606
Brisbane Inner City	2016	Not in the labour force	M	20509
Brisbane Inner City	2016	Unemployed (looking for work)	F	4293
Brisbane Inner City	2016	Unemployed (looking for work)	M	4970
Cairns	2006		F	6629
Cairns	2006		M	7588
Cairns	2006	Employed (away from work)	F	2918
Cairns	2006	Employed (away from work)	M	3509
Cairns	2006	Employed (full-time)	F	22822
Cairns	2006	Employed (full-time)	M	39457
Cairns	2006	Employed (part-time)	F	18653
Cairns	2006	Employed (part-time)	M	8276
Cairns	2006	Not in the labour force	F	26499
Cairns	2006	Not in the labour force	M	17988
Cairns	2006	Unemployed (looking for work)	F	2165
Cairns	2006	Unemployed (looking for work)	M	2279
Cairns	2011		F	6162
Cairns	2011		M	7296
Cairns	2011	Employed (away from work)	F	3322
Cairns	2011	Employed (away from work)	M	3637
Cairns	2011	Employed (full-time)	F	24822
Cairns	2011	Employed (full-time)	M	39981
Cairns	2011	Employed (part-time)	F	20981
Cairns	2011	Employed (part-time)	M	10141
Cairns	2011	Not in the labour force	F	30473
Cairns	2011	Not in the labour force	M	21992
Cairns	2011	Unemployed (looking for work)	F	3456
Cairns	2011	Unemployed (looking for work)	M	4258
Cairns	2016		F	9123
Cairns	2016		M	9535
Cairns	2016	Employed (away from work)	F	3074
Cairns	2016	Employed (away from work)	M	3050
Cairns	2016	Employed (full-time)	F	25892
Cairns	2016	Employed (full-time)	M	39277
Cairns	2016	Employed (part-time)	F	23283
Cairns	2016	Employed (part-time)	M	11566
Cairns	2016	Not in the labour force	F	32585
Cairns	2016	Not in the labour force	M	26118
Cairns	2016	Unemployed (looking for work)	F	3925
Cairns	2016	Unemployed (looking for work)	M	5106
Darling Downs - Maranoa	2006		F	2476
Darling Downs - Maranoa	2006		M	2570
Darling Downs - Maranoa	2006	Employed (away from work)	F	1422
Darling Downs - Maranoa	2006	Employed (away from work)	M	1863
Darling Downs - Maranoa	2006	Employed (full-time)	F	11358
Darling Downs - Maranoa	2006	Employed (full-time)	M	23905
Darling Downs - Maranoa	2006	Employed (part-time)	F	10375
Darling Downs - Maranoa	2006	Employed (part-time)	M	3776
Darling Downs - Maranoa	2006	Not in the labour force	F	17543
Darling Downs - Maranoa	2006	Not in the labour force	M	11035
Darling Downs - Maranoa	2006	Unemployed (looking for work)	F	1103
Darling Downs - Maranoa	2006	Unemployed (looking for work)	M	1188
Darling Downs - Maranoa	2011		F	2781
Darling Downs - Maranoa	2011		M	3355
Darling Downs - Maranoa	2011	Employed (away from work)	F	1672
Darling Downs - Maranoa	2011	Employed (away from work)	M	1955
Darling Downs - Maranoa	2011	Employed (full-time)	F	11746
Darling Downs - Maranoa	2011	Employed (full-time)	M	24595
Darling Downs - Maranoa	2011	Employed (part-time)	F	11382
Darling Downs - Maranoa	2011	Employed (part-time)	M	4159
Darling Downs - Maranoa	2011	Not in the labour force	F	18845
Darling Downs - Maranoa	2011	Not in the labour force	M	12402
Darling Downs - Maranoa	2011	Unemployed (looking for work)	F	1070
Darling Downs - Maranoa	2011	Unemployed (looking for work)	M	1203
Darling Downs - Maranoa	2016		F	4283
Darling Downs - Maranoa	2016		M	4699
Darling Downs - Maranoa	2016	Employed (away from work)	F	1653
Darling Downs - Maranoa	2016	Employed (away from work)	M	1683
Darling Downs - Maranoa	2016	Employed (full-time)	F	11905
Darling Downs - Maranoa	2016	Employed (full-time)	M	23193
Darling Downs - Maranoa	2016	Employed (part-time)	F	11523
Darling Downs - Maranoa	2016	Employed (part-time)	M	4912
Darling Downs - Maranoa	2016	Not in the labour force	F	19238
Darling Downs - Maranoa	2016	Not in the labour force	M	14107
Darling Downs - Maranoa	2016	Unemployed (looking for work)	F	1478
Darling Downs - Maranoa	2016	Unemployed (looking for work)	M	1721
Central Queensland	2006		F	4668
Central Queensland	2006		M	6089
Central Queensland	2006	Employed (away from work)	F	2552
Central Queensland	2006	Employed (away from work)	M	3436
Central Queensland	2006	Employed (full-time)	F	19108
Central Queensland	2006	Employed (full-time)	M	41514
Central Queensland	2006	Employed (part-time)	F	17054
Central Queensland	2006	Employed (part-time)	M	6100
Central Queensland	2006	Not in the labour force	F	27789
Central Queensland	2006	Not in the labour force	M	16762
Central Queensland	2006	Unemployed (looking for work)	F	2162
Central Queensland	2006	Unemployed (looking for work)	M	2152
Central Queensland	2011		F	5376
Central Queensland	2011		M	7171
Central Queensland	2011	Employed (away from work)	F	3115
Central Queensland	2011	Employed (away from work)	M	3774
Central Queensland	2011	Employed (full-time)	F	22501
Central Queensland	2011	Employed (full-time)	M	46248
Central Queensland	2011	Employed (part-time)	F	18909
Central Queensland	2011	Employed (part-time)	M	6577
Central Queensland	2011	Not in the labour force	F	28302
Central Queensland	2011	Not in the labour force	M	17826
Central Queensland	2011	Unemployed (looking for work)	F	2273
Central Queensland	2011	Unemployed (looking for work)	M	2397
Central Queensland	2016		F	6870
Central Queensland	2016		M	8237
Central Queensland	2016	Employed (away from work)	F	2770
Central Queensland	2016	Employed (away from work)	M	3045
Central Queensland	2016	Employed (full-time)	F	21740
Central Queensland	2016	Employed (full-time)	M	41643
Central Queensland	2016	Employed (part-time)	F	20359
Central Queensland	2016	Employed (part-time)	M	8099
Central Queensland	2016	Not in the labour force	F	29673
Central Queensland	2016	Not in the labour force	M	21407
Central Queensland	2016	Unemployed (looking for work)	F	3963
Central Queensland	2016	Unemployed (looking for work)	M	5320
Gold Coast	2006		F	15267
Gold Coast	2006		M	16558
Gold Coast	2006	Employed (away from work)	F	5746
Gold Coast	2006	Employed (away from work)	M	6358
Gold Coast	2006	Employed (full-time)	F	46561
Gold Coast	2006	Employed (full-time)	M	82366
Gold Coast	2006	Employed (part-time)	F	44785
Gold Coast	2006	Employed (part-time)	M	21695
Gold Coast	2006	Not in the labour force	F	68661
Gold Coast	2006	Not in the labour force	M	44644
Gold Coast	2006	Unemployed (looking for work)	F	5664
Gold Coast	2006	Unemployed (looking for work)	M	5708
Gold Coast	2011		F	14238
Gold Coast	2011		M	14858
Gold Coast	2011	Employed (away from work)	F	6805
Gold Coast	2011	Employed (away from work)	M	6515
Gold Coast	2011	Employed (full-time)	F	53911
Gold Coast	2011	Employed (full-time)	M	90047
Gold Coast	2011	Employed (part-time)	F	53374
Gold Coast	2011	Employed (part-time)	M	27034
Gold Coast	2011	Not in the labour force	F	76385
Gold Coast	2011	Not in the labour force	M	51119
Gold Coast	2011	Unemployed (looking for work)	F	8859
Gold Coast	2011	Unemployed (looking for work)	M	10117
Gold Coast	2016		F	18644
Gold Coast	2016		M	17904
Gold Coast	2016	Employed (away from work)	F	6970
Gold Coast	2016	Employed (away from work)	M	5903
Gold Coast	2016	Employed (full-time)	F	60652
Gold Coast	2016	Employed (full-time)	M	99151
Gold Coast	2016	Employed (part-time)	F	62557
Gold Coast	2016	Employed (part-time)	M	31658
Gold Coast	2016	Not in the labour force	F	83845
Gold Coast	2016	Not in the labour force	M	59263
Gold Coast	2016	Unemployed (looking for work)	F	9684
Gold Coast	2016	Unemployed (looking for work)	M	10305
Ipswich	2006		F	5436
Ipswich	2006		M	5585
Ipswich	2006	Employed (away from work)	F	3112
Ipswich	2006	Employed (away from work)	M	3707
Ipswich	2006	Employed (full-time)	F	23958
Ipswich	2006	Employed (full-time)	M	45778
Ipswich	2006	Employed (part-time)	F	20078
Ipswich	2006	Employed (part-time)	M	8406
Ipswich	2006	Not in the labour force	F	37808
Ipswich	2006	Not in the labour force	M	25033
Ipswich	2006	Unemployed (looking for work)	F	2986
Ipswich	2006	Unemployed (looking for work)	M	2769
Ipswich	2011		F	5544
Ipswich	2011		M	6093
Ipswich	2011	Employed (away from work)	F	3795
Ipswich	2011	Employed (away from work)	M	4000
Ipswich	2011	Employed (full-time)	F	29093
Ipswich	2011	Employed (full-time)	M	51811
Ipswich	2011	Employed (part-time)	F	23589
Ipswich	2011	Employed (part-time)	M	10407
Ipswich	2011	Not in the labour force	F	42823
Ipswich	2011	Not in the labour force	M	29966
Ipswich	2011	Unemployed (looking for work)	F	4510
Ipswich	2011	Unemployed (looking for work)	M	4896
Ipswich	2016		F	8929
Ipswich	2016		M	8697
Ipswich	2016	Employed (away from work)	F	3935
Ipswich	2016	Employed (away from work)	M	3512
Ipswich	2016	Employed (full-time)	F	32440
Ipswich	2016	Employed (full-time)	M	54661
Ipswich	2016	Employed (part-time)	F	27848
Ipswich	2016	Employed (part-time)	M	13572
Ipswich	2016	Not in the labour force	F	47230
Ipswich	2016	Not in the labour force	M	36095
Ipswich	2016	Unemployed (looking for work)	F	6430
Ipswich	2016	Unemployed (looking for work)	M	6939
Logan - Beaudesert	2006		F	5936
Logan - Beaudesert	2006		M	6227
Logan - Beaudesert	2006	Employed (away from work)	F	3516
Logan - Beaudesert	2006	Employed (away from work)	M	4345
Logan - Beaudesert	2006	Employed (full-time)	F	27539
Logan - Beaudesert	2006	Employed (full-time)	M	52571
Logan - Beaudesert	2006	Employed (part-time)	F	22871
Logan - Beaudesert	2006	Employed (part-time)	M	9707
Logan - Beaudesert	2006	Not in the labour force	F	37519
Logan - Beaudesert	2006	Not in the labour force	M	21792
Logan - Beaudesert	2006	Unemployed (looking for work)	F	3713
Logan - Beaudesert	2006	Unemployed (looking for work)	M	3270
Logan - Beaudesert	2011		F	5903
Logan - Beaudesert	2011		M	6433
Logan - Beaudesert	2011	Employed (away from work)	F	4013
Logan - Beaudesert	2011	Employed (away from work)	M	4428
Logan - Beaudesert	2011	Employed (full-time)	F	31153
Logan - Beaudesert	2011	Employed (full-time)	M	55185
Logan - Beaudesert	2011	Employed (part-time)	F	25758
Logan - Beaudesert	2011	Employed (part-time)	M	11914
Logan - Beaudesert	2011	Not in the labour force	F	41861
Logan - Beaudesert	2011	Not in the labour force	M	26324
Logan - Beaudesert	2011	Unemployed (looking for work)	F	4880
Logan - Beaudesert	2011	Unemployed (looking for work)	M	5293
Logan - Beaudesert	2016		F	8086
Logan - Beaudesert	2016		M	7928
Logan - Beaudesert	2016	Employed (away from work)	F	3776
Logan - Beaudesert	2016	Employed (away from work)	M	3583
Logan - Beaudesert	2016	Employed (full-time)	F	32262
Logan - Beaudesert	2016	Employed (full-time)	M	56154
Logan - Beaudesert	2016	Employed (part-time)	F	27781
Logan - Beaudesert	2016	Employed (part-time)	M	13759
Logan - Beaudesert	2016	Not in the labour force	F	47275
Logan - Beaudesert	2016	Not in the labour force	M	32125
Logan - Beaudesert	2016	Unemployed (looking for work)	F	6468
Logan - Beaudesert	2016	Unemployed (looking for work)	M	6808
Mackay - Isaac - Whitsunday	2006		F	4437
Mackay - Isaac - Whitsunday	2006		M	6992
Mackay - Isaac - Whitsunday	2006	Employed (away from work)	F	2057
Mackay - Isaac - Whitsunday	2006	Employed (away from work)	M	2741
Mackay - Isaac - Whitsunday	2006	Employed (full-time)	F	15510
Mackay - Isaac - Whitsunday	2006	Employed (full-time)	M	34729
Mackay - Isaac - Whitsunday	2006	Employed (part-time)	F	13323
Mackay - Isaac - Whitsunday	2006	Employed (part-time)	M	4391
Mackay - Isaac - Whitsunday	2006	Not in the labour force	F	19677
Mackay - Isaac - Whitsunday	2006	Not in the labour force	M	10835
Mackay - Isaac - Whitsunday	2006	Unemployed (looking for work)	F	1383
Mackay - Isaac - Whitsunday	2006	Unemployed (looking for work)	M	1263
Mackay - Isaac - Whitsunday	2011		F	3737
Mackay - Isaac - Whitsunday	2011		M	7306
Mackay - Isaac - Whitsunday	2011	Employed (away from work)	F	2442
Mackay - Isaac - Whitsunday	2011	Employed (away from work)	M	3233
Mackay - Isaac - Whitsunday	2011	Employed (full-time)	F	18799
Mackay - Isaac - Whitsunday	2011	Employed (full-time)	M	40419
Mackay - Isaac - Whitsunday	2011	Employed (part-time)	F	15028
Mackay - Isaac - Whitsunday	2011	Employed (part-time)	M	4960
Mackay - Isaac - Whitsunday	2011	Not in the labour force	F	20568
Mackay - Isaac - Whitsunday	2011	Not in the labour force	M	11612
Mackay - Isaac - Whitsunday	2011	Unemployed (looking for work)	F	1736
Mackay - Isaac - Whitsunday	2011	Unemployed (looking for work)	M	1415
Mackay - Isaac - Whitsunday	2016		F	5665
Mackay - Isaac - Whitsunday	2016		M	8224
Mackay - Isaac - Whitsunday	2016	Employed (away from work)	F	2234
Mackay - Isaac - Whitsunday	2016	Employed (away from work)	M	2517
Mackay - Isaac - Whitsunday	2016	Employed (full-time)	F	17508
Mackay - Isaac - Whitsunday	2016	Employed (full-time)	M	34340
Mackay - Isaac - Whitsunday	2016	Employed (part-time)	F	15702
Mackay - Isaac - Whitsunday	2016	Employed (part-time)	M	6086
Mackay - Isaac - Whitsunday	2016	Not in the labour force	F	21226
Mackay - Isaac - Whitsunday	2016	Not in the labour force	M	14404
Mackay - Isaac - Whitsunday	2016	Unemployed (looking for work)	F	3097
Mackay - Isaac - Whitsunday	2016	Unemployed (looking for work)	M	3501
Moreton Bay - North	2006		F	4544
Moreton Bay - North	2006		M	4339
Moreton Bay - North	2006	Employed (away from work)	F	2365
Moreton Bay - North	2006	Employed (away from work)	M	2871
Moreton Bay - North	2006	Employed (full-time)	F	16394
Moreton Bay - North	2006	Employed (full-time)	M	32197
Moreton Bay - North	2006	Employed (part-time)	F	16571
Moreton Bay - North	2006	Employed (part-time)	M	7022
Moreton Bay - North	2006	Not in the labour force	F	33734
Moreton Bay - North	2006	Not in the labour force	M	22970
Moreton Bay - North	2006	Unemployed (looking for work)	F	2488
Moreton Bay - North	2006	Unemployed (looking for work)	M	2452
Moreton Bay - North	2011		F	4858
Moreton Bay - North	2011		M	5289
Moreton Bay - North	2011	Employed (away from work)	F	2819
Moreton Bay - North	2011	Employed (away from work)	M	3100
Moreton Bay - North	2011	Employed (full-time)	F	19809
Moreton Bay - North	2011	Employed (full-time)	M	35700
Moreton Bay - North	2011	Employed (part-time)	F	19696
Moreton Bay - North	2011	Employed (part-time)	M	8843
Moreton Bay - North	2011	Not in the labour force	F	37637
Moreton Bay - North	2011	Not in the labour force	M	25854
Moreton Bay - North	2011	Unemployed (looking for work)	F	3407
Moreton Bay - North	2011	Unemployed (looking for work)	M	3831
Moreton Bay - North	2016		F	6994
Moreton Bay - North	2016		M	6350
Moreton Bay - North	2016	Employed (away from work)	F	2809
Moreton Bay - North	2016	Employed (away from work)	M	2639
Moreton Bay - North	2016	Employed (full-time)	F	20934
Moreton Bay - North	2016	Employed (full-time)	M	36695
Moreton Bay - North	2016	Employed (part-time)	F	21921
Moreton Bay - North	2016	Employed (part-time)	M	10230
Moreton Bay - North	2016	Not in the labour force	F	41393
Moreton Bay - North	2016	Not in the labour force	M	31108
Moreton Bay - North	2016	Unemployed (looking for work)	F	4511
Moreton Bay - North	2016	Unemployed (looking for work)	M	4920
Moreton Bay - South	2006		F	2009
Moreton Bay - South	2006		M	2051
Moreton Bay - South	2006	Employed (away from work)	F	2117
Moreton Bay - South	2006	Employed (away from work)	M	2307
Moreton Bay - South	2006	Employed (full-time)	F	16430
Moreton Bay - South	2006	Employed (full-time)	M	31214
Moreton Bay - South	2006	Employed (part-time)	F	15454
Moreton Bay - South	2006	Employed (part-time)	M	5717
Moreton Bay - South	2006	Not in the labour force	F	17480
Moreton Bay - South	2006	Not in the labour force	M	9889
Moreton Bay - South	2006	Unemployed (looking for work)	F	1312
Moreton Bay - South	2006	Unemployed (looking for work)	M	1201
Moreton Bay - South	2011		F	2125
Moreton Bay - South	2011		M	2308
Moreton Bay - South	2011	Employed (away from work)	F	2724
Moreton Bay - South	2011	Employed (away from work)	M	2406
Moreton Bay - South	2011	Employed (full-time)	F	20193
Moreton Bay - South	2011	Employed (full-time)	M	36176
Moreton Bay - South	2011	Employed (part-time)	F	18042
Moreton Bay - South	2011	Employed (part-time)	M	7152
Moreton Bay - South	2011	Not in the labour force	F	20592
Moreton Bay - South	2011	Not in the labour force	M	12326
Moreton Bay - South	2011	Unemployed (looking for work)	F	2106
Moreton Bay - South	2011	Unemployed (looking for work)	M	2229
Moreton Bay - South	2016		F	3490
Moreton Bay - South	2016		M	3512
Moreton Bay - South	2016	Employed (away from work)	F	2596
Moreton Bay - South	2016	Employed (away from work)	M	2136
Moreton Bay - South	2016	Employed (full-time)	F	22663
Moreton Bay - South	2016	Employed (full-time)	M	39227
Moreton Bay - South	2016	Employed (part-time)	F	21323
Moreton Bay - South	2016	Employed (part-time)	M	8726
Moreton Bay - South	2016	Not in the labour force	F	24169
Moreton Bay - South	2016	Not in the labour force	M	15933
Moreton Bay - South	2016	Unemployed (looking for work)	F	3240
Moreton Bay - South	2016	Unemployed (looking for work)	M	3350
Queensland - Outback	2006		F	2362
Queensland - Outback	2006		M	2995
Queensland - Outback	2006	Employed (away from work)	F	1209
Queensland - Outback	2006	Employed (away from work)	M	1603
Queensland - Outback	2006	Employed (full-time)	F	8827
Queensland - Outback	2006	Employed (full-time)	M	15717
Queensland - Outback	2006	Employed (part-time)	F	5704
Queensland - Outback	2006	Employed (part-time)	M	3362
Queensland - Outback	2006	Not in the labour force	F	8843
Queensland - Outback	2006	Not in the labour force	M	6186
Queensland - Outback	2006	Unemployed (looking for work)	F	639
Queensland - Outback	2006	Unemployed (looking for work)	M	802
Queensland - Outback	2011		F	2474
Queensland - Outback	2011		M	3566
Queensland - Outback	2011	Employed (away from work)	F	1215
Queensland - Outback	2011	Employed (away from work)	M	1614
Queensland - Outback	2011	Employed (full-time)	F	9829
Queensland - Outback	2011	Employed (full-time)	M	16779
Queensland - Outback	2011	Employed (part-time)	F	5238
Queensland - Outback	2011	Employed (part-time)	M	2703
Queensland - Outback	2011	Not in the labour force	F	9564
Queensland - Outback	2011	Not in the labour force	M	7682
Queensland - Outback	2011	Unemployed (looking for work)	F	934
Queensland - Outback	2011	Unemployed (looking for work)	M	1172
Queensland - Outback	2016		F	2971
Queensland - Outback	2016		M	3552
Queensland - Outback	2016	Employed (away from work)	F	1089
Queensland - Outback	2016	Employed (away from work)	M	1225
Queensland - Outback	2016	Employed (full-time)	F	9338
Queensland - Outback	2016	Employed (full-time)	M	14578
Queensland - Outback	2016	Employed (part-time)	F	5097
Queensland - Outback	2016	Employed (part-time)	M	2431
Queensland - Outback	2016	Not in the labour force	F	9408
Queensland - Outback	2016	Not in the labour force	M	8460
Queensland - Outback	2016	Unemployed (looking for work)	F	1246
Queensland - Outback	2016	Unemployed (looking for work)	M	1647
Sunshine Coast	2006		F	6733
Sunshine Coast	2006		M	6843
Sunshine Coast	2006	Employed (away from work)	F	3524
Sunshine Coast	2006	Employed (away from work)	M	3969
Sunshine Coast	2006	Employed (full-time)	F	24014
Sunshine Coast	2006	Employed (full-time)	M	45117
Sunshine Coast	2006	Employed (part-time)	F	28947
Sunshine Coast	2006	Employed (part-time)	M	14059
Sunshine Coast	2006	Not in the labour force	F	48617
Sunshine Coast	2006	Not in the labour force	M	33222
Sunshine Coast	2006	Unemployed (looking for work)	F	3665
Sunshine Coast	2006	Unemployed (looking for work)	M	3634
Sunshine Coast	2011		F	5796
Sunshine Coast	2011		M	6414
Sunshine Coast	2011	Employed (away from work)	F	3994
Sunshine Coast	2011	Employed (away from work)	M	4176
Sunshine Coast	2011	Employed (full-time)	F	27547
Sunshine Coast	2011	Employed (full-time)	M	48579
Sunshine Coast	2011	Employed (part-time)	F	34181
Sunshine Coast	2011	Employed (part-time)	M	16602
Sunshine Coast	2011	Not in the labour force	F	53732
Sunshine Coast	2011	Not in the labour force	M	37553
Sunshine Coast	2011	Unemployed (looking for work)	F	4825
Sunshine Coast	2011	Unemployed (looking for work)	M	5441
Sunshine Coast	2016		F	8983
Sunshine Coast	2016		M	8851
Sunshine Coast	2016	Employed (away from work)	F	4020
Sunshine Coast	2016	Employed (away from work)	M	3820
Sunshine Coast	2016	Employed (full-time)	F	30859
Sunshine Coast	2016	Employed (full-time)	M	54041
Sunshine Coast	2016	Employed (part-time)	F	40069
Sunshine Coast	2016	Employed (part-time)	M	18845
Sunshine Coast	2016	Not in the labour force	F	59653
Sunshine Coast	2016	Not in the labour force	M	43995
Sunshine Coast	2016	Unemployed (looking for work)	F	5528
Sunshine Coast	2016	Unemployed (looking for work)	M	6033
Toowoomba	2006		F	2689
Toowoomba	2006		M	2678
Toowoomba	2006	Employed (away from work)	F	1695
Toowoomba	2006	Employed (away from work)	M	1701
Toowoomba	2006	Employed (full-time)	F	13034
Toowoomba	2006	Employed (full-time)	M	24854
Toowoomba	2006	Employed (part-time)	F	12723
Toowoomba	2006	Employed (part-time)	M	4933
Toowoomba	2006	Not in the labour force	F	21559
Toowoomba	2006	Not in the labour force	M	12978
Toowoomba	2006	Unemployed (looking for work)	F	1380
Toowoomba	2006	Unemployed (looking for work)	M	1390
Toowoomba	2011		F	2986
Toowoomba	2011		M	2926
Toowoomba	2011	Employed (away from work)	F	1936
Toowoomba	2011	Employed (away from work)	M	1997
Toowoomba	2011	Employed (full-time)	F	14319
Toowoomba	2011	Employed (full-time)	M	25998
Toowoomba	2011	Employed (part-time)	F	14175
Toowoomba	2011	Employed (part-time)	M	5713
Toowoomba	2011	Not in the labour force	F	22542
Toowoomba	2011	Not in the labour force	M	14141
Toowoomba	2011	Unemployed (looking for work)	F	1622
Toowoomba	2011	Unemployed (looking for work)	M	1732
Toowoomba	2016		F	4374
Toowoomba	2016		M	4108
Toowoomba	2016	Employed (away from work)	F	1860
Toowoomba	2016	Employed (away from work)	M	1528
Toowoomba	2016	Employed (full-time)	F	15163
Toowoomba	2016	Employed (full-time)	M	26135
Toowoomba	2016	Employed (part-time)	F	15123
Toowoomba	2016	Employed (part-time)	M	6584
Toowoomba	2016	Not in the labour force	F	23482
Toowoomba	2016	Not in the labour force	M	15854
Toowoomba	2016	Unemployed (looking for work)	F	2296
Toowoomba	2016	Unemployed (looking for work)	M	2728
Townsville	2006		F	4572
Townsville	2006		M	5214
Townsville	2006	Employed (away from work)	F	2998
Townsville	2006	Employed (away from work)	M	3545
Townsville	2006	Employed (full-time)	F	21984
Townsville	2006	Employed (full-time)	M	41216
Townsville	2006	Employed (part-time)	F	17580
Townsville	2006	Employed (part-time)	M	7049
Townsville	2006	Not in the labour force	F	27505
Townsville	2006	Not in the labour force	M	17671
Townsville	2006	Unemployed (looking for work)	F	2267
Townsville	2006	Unemployed (looking for work)	M	2105
Townsville	2011		F	4899
Townsville	2011		M	6310
Townsville	2011	Employed (away from work)	F	3453
Townsville	2011	Employed (away from work)	M	3672
Townsville	2011	Employed (full-time)	F	25652
Townsville	2011	Employed (full-time)	M	44580
Townsville	2011	Employed (part-time)	F	20388
Townsville	2011	Employed (part-time)	M	8257
Townsville	2011	Not in the labour force	F	29111
Townsville	2011	Not in the labour force	M	19858
Townsville	2011	Unemployed (looking for work)	F	2844
Townsville	2011	Unemployed (looking for work)	M	2896
Townsville	2016		F	6560
Townsville	2016		M	7649
Townsville	2016	Employed (away from work)	F	3069
Townsville	2016	Employed (away from work)	M	2839
Townsville	2016	Employed (full-time)	F	25564
Townsville	2016	Employed (full-time)	M	41263
Townsville	2016	Employed (part-time)	F	21566
Townsville	2016	Employed (part-time)	M	9619
Townsville	2016	Not in the labour force	F	30981
Townsville	2016	Not in the labour force	M	24273
Townsville	2016	Unemployed (looking for work)	F	4369
Townsville	2016	Unemployed (looking for work)	M	5498
Wide Bay	2006		F	5825
Wide Bay	2006		M	6211
Wide Bay	2006	Employed (away from work)	F	2817
Wide Bay	2006	Employed (away from work)	M	3436
Wide Bay	2006	Employed (full-time)	F	19202
Wide Bay	2006	Employed (full-time)	M	37688
Wide Bay	2006	Employed (part-time)	F	20804
Wide Bay	2006	Employed (part-time)	M	9429
Wide Bay	2006	Not in the labour force	F	48600
Wide Bay	2006	Not in the labour force	M	36471
Wide Bay	2006	Unemployed (looking for work)	F	3674
Wide Bay	2006	Unemployed (looking for work)	M	3936
Wide Bay	2011		F	6240
Wide Bay	2011		M	6748
Wide Bay	2011	Employed (away from work)	F	3259
Wide Bay	2011	Employed (away from work)	M	3643
Wide Bay	2011	Employed (full-time)	F	21056
Wide Bay	2011	Employed (full-time)	M	38234
Wide Bay	2011	Employed (part-time)	F	23250
Wide Bay	2011	Employed (part-time)	M	10718
Wide Bay	2011	Not in the labour force	F	54000
Wide Bay	2011	Not in the labour force	M	42333
Wide Bay	2011	Unemployed (looking for work)	F	4359
Wide Bay	2011	Unemployed (looking for work)	M	5331
Wide Bay	2016		F	9356
Wide Bay	2016		M	9664
Wide Bay	2016	Employed (away from work)	F	2990
Wide Bay	2016	Employed (away from work)	M	3013
Wide Bay	2016	Employed (full-time)	F	21157
Wide Bay	2016	Employed (full-time)	M	36304
Wide Bay	2016	Employed (part-time)	F	24565
Wide Bay	2016	Employed (part-time)	M	11828
Wide Bay	2016	Not in the labour force	F	57941
Wide Bay	2016	Not in the labour force	M	48515
Wide Bay	2016	Unemployed (looking for work)	F	5055
Wide Bay	2016	Unemployed (looking for work)	M	6545
Migratory - Offshore - Shipping (Qld)	2006		F	4
Migratory - Offshore - Shipping (Qld)	2006		M	2
Migratory - Offshore - Shipping (Qld)	2006	Employed (away from work)	F	0
Migratory - Offshore - Shipping (Qld)	2006	Employed (away from work)	M	4
Migratory - Offshore - Shipping (Qld)	2006	Employed (full-time)	F	7
Migratory - Offshore - Shipping (Qld)	2006	Employed (full-time)	M	66
Migratory - Offshore - Shipping (Qld)	2006	Employed (part-time)	F	0
Migratory - Offshore - Shipping (Qld)	2006	Employed (part-time)	M	3
Migratory - Offshore - Shipping (Qld)	2006	Not in the labour force	F	0
Migratory - Offshore - Shipping (Qld)	2006	Not in the labour force	M	4
Migratory - Offshore - Shipping (Qld)	2006	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Qld)	2006	Unemployed (looking for work)	M	4
Migratory - Offshore - Shipping (Qld)	2011		F	42
Migratory - Offshore - Shipping (Qld)	2011		M	47
Migratory - Offshore - Shipping (Qld)	2011	Employed (away from work)	F	13
Migratory - Offshore - Shipping (Qld)	2011	Employed (away from work)	M	20
Migratory - Offshore - Shipping (Qld)	2011	Employed (full-time)	F	35
Migratory - Offshore - Shipping (Qld)	2011	Employed (full-time)	M	121
Migratory - Offshore - Shipping (Qld)	2011	Employed (part-time)	F	28
Migratory - Offshore - Shipping (Qld)	2011	Employed (part-time)	M	14
Migratory - Offshore - Shipping (Qld)	2011	Not in the labour force	F	66
Migratory - Offshore - Shipping (Qld)	2011	Not in the labour force	M	55
Migratory - Offshore - Shipping (Qld)	2011	Unemployed (looking for work)	F	3
Migratory - Offshore - Shipping (Qld)	2011	Unemployed (looking for work)	M	8
Migratory - Offshore - Shipping (Qld)	2016		F	14
Migratory - Offshore - Shipping (Qld)	2016		M	4
Migratory - Offshore - Shipping (Qld)	2016	Employed (away from work)	F	13
Migratory - Offshore - Shipping (Qld)	2016	Employed (away from work)	M	4
Migratory - Offshore - Shipping (Qld)	2016	Employed (full-time)	F	11
Migratory - Offshore - Shipping (Qld)	2016	Employed (full-time)	M	23
Migratory - Offshore - Shipping (Qld)	2016	Employed (part-time)	F	11
Migratory - Offshore - Shipping (Qld)	2016	Employed (part-time)	M	7
Migratory - Offshore - Shipping (Qld)	2016	Not in the labour force	F	32
Migratory - Offshore - Shipping (Qld)	2016	Not in the labour force	M	27
Migratory - Offshore - Shipping (Qld)	2016	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Qld)	2016	Unemployed (looking for work)	M	0
No usual address (Qld)	2006		F	505
No usual address (Qld)	2006		M	931
No usual address (Qld)	2006	Employed (away from work)	F	141
No usual address (Qld)	2006	Employed (away from work)	M	278
No usual address (Qld)	2006	Employed (full-time)	F	813
No usual address (Qld)	2006	Employed (full-time)	M	1836
No usual address (Qld)	2006	Employed (part-time)	F	552
