SA4_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Melbourne - Outer East	2011	70-74	Never married	F	216
Melbourne - Outer East	2011	70-74	Never married	M	251
Melbourne - Outer East	2011	70-74	Separated	F	176
Melbourne - Outer East	2011	70-74	Separated	M	220
Melbourne - Outer East	2011	70-74	Widowed	F	1912
Melbourne - Outer East	2011	70-74	Widowed	M	442
Melbourne - Outer East	2011	75-79	Divorced	F	583
Melbourne - Outer East	2011	75-79	Divorced	M	364
Melbourne - Outer East	2011	75-79	Married	F	2965
Melbourne - Outer East	2011	75-79	Married	M	4060
Melbourne - Outer East	2011	75-79	Never married	F	133
Melbourne - Outer East	2011	75-79	Never married	M	156
Melbourne - Outer East	2011	75-79	Separated	F	126
Melbourne - Outer East	2011	75-79	Separated	M	99
Melbourne - Outer East	2011	75-79	Widowed	F	2373
Melbourne - Outer East	2011	75-79	Widowed	M	563
Melbourne - Outer East	2011	80-84	Divorced	F	325
Melbourne - Outer East	2011	80-84	Divorced	M	211
Melbourne - Outer East	2011	80-84	Married	F	1702
Melbourne - Outer East	2011	80-84	Married	M	2718
Melbourne - Outer East	2011	80-84	Never married	F	143
Melbourne - Outer East	2011	80-84	Never married	M	131
Melbourne - Outer East	2011	80-84	Separated	F	45
Melbourne - Outer East	2011	80-84	Separated	M	67
Melbourne - Outer East	2011	80-84	Widowed	F	3050
Melbourne - Outer East	2011	80-84	Widowed	M	730
Melbourne - Outer East	2011	85+	Divorced	F	200
Melbourne - Outer East	2011	85+	Divorced	M	104
Melbourne - Outer East	2011	85+	Married	F	911
Melbourne - Outer East	2011	85+	Married	M	1565
Melbourne - Outer East	2011	85+	Never married	F	180
Melbourne - Outer East	2011	85+	Never married	M	68
Melbourne - Outer East	2011	85+	Separated	F	18
Melbourne - Outer East	2011	85+	Separated	M	38
Melbourne - Outer East	2011	85+	Widowed	F	4534
Melbourne - Outer East	2011	85+	Widowed	M	1096
Melbourne - Outer East	2016	15-19	Divorced	F	8
Melbourne - Outer East	2016	15-19	Divorced	M	5
Melbourne - Outer East	2016	15-19	Married	F	33
Melbourne - Outer East	2016	15-19	Married	M	41
Melbourne - Outer East	2016	15-19	Never married	F	15385
Melbourne - Outer East	2016	15-19	Never married	M	16328
Melbourne - Outer East	2016	15-19	Separated	F	6
Melbourne - Outer East	2016	15-19	Separated	M	0
Melbourne - Outer East	2016	15-19	Widowed	F	4
Melbourne - Outer East	2016	15-19	Widowed	M	8
Melbourne - Outer East	2016	20-24	Divorced	F	23
Melbourne - Outer East	2016	20-24	Divorced	M	6
Melbourne - Outer East	2016	20-24	Married	F	596
Melbourne - Outer East	2016	20-24	Married	M	295
Melbourne - Outer East	2016	20-24	Never married	F	14244
Melbourne - Outer East	2016	20-24	Never married	M	15606
Melbourne - Outer East	2016	20-24	Separated	F	37
Melbourne - Outer East	2016	20-24	Separated	M	25
Melbourne - Outer East	2016	20-24	Widowed	F	11
Melbourne - Outer East	2016	20-24	Widowed	M	7
Melbourne - Outer East	2016	25-29	Divorced	F	161
Melbourne - Outer East	2016	25-29	Divorced	M	85
Melbourne - Outer East	2016	25-29	Married	F	4889
Melbourne - Outer East	2016	25-29	Married	M	3216
Melbourne - Outer East	2016	25-29	Never married	F	10060
Melbourne - Outer East	2016	25-29	Never married	M	11746
Melbourne - Outer East	2016	25-29	Separated	F	221
Melbourne - Outer East	2016	25-29	Separated	M	119
Melbourne - Outer East	2016	25-29	Widowed	F	14
Melbourne - Outer East	2016	25-29	Widowed	M	13
Melbourne - Outer East	2016	30-34	Divorced	F	501
Melbourne - Outer East	2016	30-34	Divorced	M	304
Melbourne - Outer East	2016	30-34	Married	F	10394
Melbourne - Outer East	2016	30-34	Married	M	8503
Melbourne - Outer East	2016	30-34	Never married	F	5711
Melbourne - Outer East	2016	30-34	Never married	M	6768
Melbourne - Outer East	2016	30-34	Separated	F	397
Melbourne - Outer East	2016	30-34	Separated	M	282
Melbourne - Outer East	2016	30-34	Widowed	F	33
Melbourne - Outer East	2016	30-34	Widowed	M	13
Melbourne - Outer East	2016	35-39	Divorced	F	812
Melbourne - Outer East	2016	35-39	Divorced	M	521
Melbourne - Outer East	2016	35-39	Married	F	11334
Melbourne - Outer East	2016	35-39	Married	M	10603
Melbourne - Outer East	2016	35-39	Never married	F	3903
Melbourne - Outer East	2016	35-39	Never married	M	4567
Melbourne - Outer East	2016	35-39	Separated	F	588
Melbourne - Outer East	2016	35-39	Separated	M	394
Melbourne - Outer East	2016	35-39	Widowed	F	44
Melbourne - Outer East	2016	35-39	Widowed	M	13
Melbourne - Outer East	2016	40-44	Divorced	F	1670
Melbourne - Outer East	2016	40-44	Divorced	M	1032
Melbourne - Outer East	2016	40-44	Married	F	11961
Melbourne - Outer East	2016	40-44	Married	M	11369
Melbourne - Outer East	2016	40-44	Never married	F	3546
Melbourne - Outer East	2016	40-44	Never married	M	3815
Melbourne - Outer East	2016	40-44	Separated	F	887
Melbourne - Outer East	2016	40-44	Separated	M	561
Melbourne - Outer East	2016	40-44	Widowed	F	109
Melbourne - Outer East	2016	40-44	Widowed	M	45
Melbourne - Outer East	2016	45-49	Divorced	F	2569
Melbourne - Outer East	2016	45-49	Divorced	M	1531
Melbourne - Outer East	2016	45-49	Married	F	12110
Melbourne - Outer East	2016	45-49	Married	M	11520
Melbourne - Outer East	2016	45-49	Never married	F	2855
Melbourne - Outer East	2016	45-49	Never married	M	3424
Melbourne - Outer East	2016	45-49	Separated	F	1073
Melbourne - Outer East	2016	45-49	Separated	M	800
Melbourne - Outer East	2016	45-49	Widowed	F	212
Melbourne - Outer East	2016	45-49	Widowed	M	80
Melbourne - Outer East	2016	50-54	Divorced	F	3049
Melbourne - Outer East	2016	50-54	Divorced	M	2018
Melbourne - Outer East	2016	50-54	Married	F	11861
Melbourne - Outer East	2016	50-54	Married	M	11445
Melbourne - Outer East	2016	50-54	Never married	F	1891
Melbourne - Outer East	2016	50-54	Never married	M	2477
Melbourne - Outer East	2016	50-54	Separated	F	918
Melbourne - Outer East	2016	50-54	Separated	M	783
Melbourne - Outer East	2016	50-54	Widowed	F	390
Melbourne - Outer East	2016	50-54	Widowed	M	127
Melbourne - Outer East	2016	55-59	Divorced	F	3038
Melbourne - Outer East	2016	55-59	Divorced	M	2032
Melbourne - Outer East	2016	55-59	Married	F	11188
Melbourne - Outer East	2016	55-59	Married	M	11438
Melbourne - Outer East	2016	55-59	Never married	F	1379
Melbourne - Outer East	2016	55-59	Never married	M	1756
Melbourne - Outer East	2016	55-59	Separated	F	778
Melbourne - Outer East	2016	55-59	Separated	M	604
Melbourne - Outer East	2016	55-59	Widowed	F	621
Melbourne - Outer East	2016	55-59	Widowed	M	182
Melbourne - Outer East	2016	60-64	Divorced	F	2901
Melbourne - Outer East	2016	60-64	Divorced	M	1850
Melbourne - Outer East	2016	60-64	Married	F	10046
Melbourne - Outer East	2016	60-64	Married	M	10237
Melbourne - Outer East	2016	60-64	Never married	F	892
Melbourne - Outer East	2016	60-64	Never married	M	1060
Melbourne - Outer East	2016	60-64	Separated	F	606
Melbourne - Outer East	2016	60-64	Separated	M	492
Melbourne - Outer East	2016	60-64	Widowed	F	998
Melbourne - Outer East	2016	60-64	Widowed	M	304
Melbourne - Outer East	2016	65-69	Divorced	F	2502
Melbourne - Outer East	2016	65-69	Divorced	M	1505
Melbourne - Outer East	2016	65-69	Married	F	8887
Melbourne - Outer East	2016	65-69	Married	M	9577
Melbourne - Outer East	2016	65-69	Never married	F	506
Melbourne - Outer East	2016	65-69	Never married	M	614
Melbourne - Outer East	2016	65-69	Separated	F	459
Melbourne - Outer East	2016	65-69	Separated	M	404
Melbourne - Outer East	2016	65-69	Widowed	F	1487
Melbourne - Outer East	2016	65-69	Widowed	M	451
Melbourne - Outer East	2016	70-74	Divorced	F	1630
Melbourne - Outer East	2016	70-74	Divorced	M	940
Melbourne - Outer East	2016	70-74	Married	F	6220
Melbourne - Outer East	2016	70-74	Married	M	7249
Melbourne - Outer East	2016	70-74	Never married	F	329
Melbourne - Outer East	2016	70-74	Never married	M	341
Melbourne - Outer East	2016	70-74	Separated	F	263
Melbourne - Outer East	2016	70-74	Separated	M	244
Melbourne - Outer East	2016	70-74	Widowed	F	1997
Melbourne - Outer East	2016	70-74	Widowed	M	486
Melbourne - Outer East	2016	75-79	Divorced	F	926
Melbourne - Outer East	2016	75-79	Divorced	M	574
Melbourne - Outer East	2016	75-79	Married	F	3823
Melbourne - Outer East	2016	75-79	Married	M	4997
Melbourne - Outer East	2016	75-79	Never married	F	200
Melbourne - Outer East	2016	75-79	Never married	M	216
Melbourne - Outer East	2016	75-79	Separated	F	122
Melbourne - Outer East	2016	75-79	Separated	M	165
Melbourne - Outer East	2016	75-79	Widowed	F	2521
Melbourne - Outer East	2016	75-79	Widowed	M	582
Melbourne - Outer East	2016	80-84	Divorced	F	500
Melbourne - Outer East	2016	80-84	Divorced	M	278
Melbourne - Outer East	2016	80-84	Married	F	2077
Melbourne - Outer East	2016	80-84	Married	M	3103
Melbourne - Outer East	2016	80-84	Never married	F	121
Melbourne - Outer East	2016	80-84	Never married	M	106
Melbourne - Outer East	2016	80-84	Separated	F	68
Melbourne - Outer East	2016	80-84	Separated	M	74
Melbourne - Outer East	2016	80-84	Widowed	F	2786
Melbourne - Outer East	2016	80-84	Widowed	M	705
Melbourne - Outer East	2016	85+	Divorced	F	321
Melbourne - Outer East	2016	85+	Divorced	M	172
Melbourne - Outer East	2016	85+	Married	F	1144
Melbourne - Outer East	2016	85+	Married	M	2165
Melbourne - Outer East	2016	85+	Never married	F	180
Melbourne - Outer East	2016	85+	Never married	M	128
Melbourne - Outer East	2016	85+	Separated	F	31
Melbourne - Outer East	2016	85+	Separated	M	61
Melbourne - Outer East	2016	85+	Widowed	F	5127
Melbourne - Outer East	2016	85+	Widowed	M	1317
Melbourne - South East	2006	15-19	Divorced	F	10
Melbourne - South East	2006	15-19	Divorced	M	7
Melbourne - South East	2006	15-19	Married	F	143
Melbourne - South East	2006	15-19	Married	M	52
Melbourne - South East	2006	15-19	Never married	F	19863
Melbourne - South East	2006	15-19	Never married	M	21813
Melbourne - South East	2006	15-19	Separated	F	10
Melbourne - South East	2006	15-19	Separated	M	14
Melbourne - South East	2006	15-19	Widowed	F	15
Melbourne - South East	2006	15-19	Widowed	M	3
Melbourne - South East	2006	20-24	Divorced	F	66
Melbourne - South East	2006	20-24	Divorced	M	37
Melbourne - South East	2006	20-24	Married	F	2467
Melbourne - South East	2006	20-24	Married	M	970
Melbourne - South East	2006	20-24	Never married	F	18430
Melbourne - South East	2006	20-24	Never married	M	21459
Melbourne - South East	2006	20-24	Separated	F	126
Melbourne - South East	2006	20-24	Separated	M	41
Melbourne - South East	2006	20-24	Widowed	F	20
Melbourne - South East	2006	20-24	Widowed	M	15
Melbourne - South East	2006	25-29	Divorced	F	433
Melbourne - South East	2006	25-29	Divorced	M	200
Melbourne - South East	2006	25-29	Married	F	8393
Melbourne - South East	2006	25-29	Married	M	5609
Melbourne - South East	2006	25-29	Never married	F	10208
Melbourne - South East	2006	25-29	Never married	M	13872
Melbourne - South East	2006	25-29	Separated	F	385
Melbourne - South East	2006	25-29	Separated	M	197
Melbourne - South East	2006	25-29	Widowed	F	40
Melbourne - South East	2006	25-29	Widowed	M	7
Melbourne - South East	2006	30-34	Divorced	F	1121
Melbourne - South East	2006	30-34	Divorced	M	677
Melbourne - South East	2006	30-34	Married	F	13403
Melbourne - South East	2006	30-34	Married	M	11175
Melbourne - South East	2006	30-34	Never married	F	5862
Melbourne - South East	2006	30-34	Never married	M	8076
Melbourne - South East	2006	30-34	Separated	F	820
Melbourne - South East	2006	30-34	Separated	M	454
Melbourne - South East	2006	30-34	Widowed	F	86
Melbourne - South East	2006	30-34	Widowed	M	26
Melbourne - South East	2006	35-39	Divorced	F	2224
Melbourne - South East	2006	35-39	Divorced	M	1368
Melbourne - South East	2006	35-39	Married	F	15594
Melbourne - South East	2006	35-39	Married	M	14125
Melbourne - South East	2006	35-39	Never married	F	4093
Melbourne - South East	2006	35-39	Never married	M	5450
Melbourne - South East	2006	35-39	Separated	F	1102
Melbourne - South East	2006	35-39	Separated	M	693
Melbourne - South East	2006	35-39	Widowed	F	155
Melbourne - South East	2006	35-39	Widowed	M	51
Melbourne - South East	2006	40-44	Divorced	F	2758
Melbourne - South East	2006	40-44	Divorced	M	1901
Melbourne - South East	2006	40-44	Married	F	15392
Melbourne - South East	2006	40-44	Married	M	15158
Melbourne - South East	2006	40-44	Never married	F	2531
Melbourne - South East	2006	40-44	Never married	M	3684
Melbourne - South East	2006	40-44	Separated	F	1194
Melbourne - South East	2006	40-44	Separated	M	863
Melbourne - South East	2006	40-44	Widowed	F	281
Melbourne - South East	2006	40-44	Widowed	M	63
Melbourne - South East	2006	45-49	Divorced	F	3067
Melbourne - South East	2006	45-49	Divorced	M	2166
Melbourne - South East	2006	45-49	Married	F	14879
Melbourne - South East	2006	45-49	Married	M	15021
Melbourne - South East	2006	45-49	Never married	F	1686
Melbourne - South East	2006	45-49	Never married	M	2551
Melbourne - South East	2006	45-49	Separated	F	1109
Melbourne - South East	2006	45-49	Separated	M	907
Melbourne - South East	2006	45-49	Widowed	F	442
Melbourne - South East	2006	45-49	Widowed	M	128
Melbourne - South East	2006	50-54	Divorced	F	2852
Melbourne - South East	2006	50-54	Divorced	M	2173
Melbourne - South East	2006	50-54	Married	F	13224
Melbourne - South East	2006	50-54	Married	M	13479
Melbourne - South East	2006	50-54	Never married	F	1146
Melbourne - South East	2006	50-54	Never married	M	1576
Melbourne - South East	2006	50-54	Separated	F	886
Melbourne - South East	2006	50-54	Separated	M	751
Melbourne - South East	2006	50-54	Widowed	F	634
Melbourne - South East	2006	50-54	Widowed	M	203
Melbourne - South East	2006	55-59	Divorced	F	2631
Melbourne - South East	2006	55-59	Divorced	M	1875
Melbourne - South East	2006	55-59	Married	F	12235
Melbourne - South East	2006	55-59	Married	M	12703
Melbourne - South East	2006	55-59	Never married	F	678
Melbourne - South East	2006	55-59	Never married	M	1025
Melbourne - South East	2006	55-59	Separated	F	670
Melbourne - South East	2006	55-59	Separated	M	653
Melbourne - South East	2006	55-59	Widowed	F	1100
Melbourne - South East	2006	55-59	Widowed	M	245
Melbourne - South East	2006	60-64	Divorced	F	1734
Melbourne - South East	2006	60-64	Divorced	M	1390
Melbourne - South East	2006	60-64	Married	F	9287
Melbourne - South East	2006	60-64	Married	M	10378
Melbourne - South East	2006	60-64	Never married	F	388
Melbourne - South East	2006	60-64	Never married	M	614
Melbourne - South East	2006	60-64	Separated	F	482
Melbourne - South East	2006	60-64	Separated	M	476
Melbourne - South East	2006	60-64	Widowed	F	1478
Melbourne - South East	2006	60-64	Widowed	M	329
Melbourne - South East	2006	65-69	Divorced	F	1053
Melbourne - South East	2006	65-69	Divorced	M	878
Melbourne - South East	2006	65-69	Married	F	7029
Melbourne - South East	2006	65-69	Married	M	8439
Melbourne - South East	2006	65-69	Never married	F	244
Melbourne - South East	2006	65-69	Never married	M	366
Melbourne - South East	2006	65-69	Separated	F	279
Melbourne - South East	2006	65-69	Separated	M	309
Melbourne - South East	2006	65-69	Widowed	F	2057
Melbourne - South East	2006	65-69	Widowed	M	411
Melbourne - South East	2006	70-74	Divorced	F	684
Melbourne - South East	2006	70-74	Divorced	M	544
Melbourne - South East	2006	70-74	Married	F	5236
Melbourne - South East	2006	70-74	Married	M	6544
Melbourne - South East	2006	70-74	Never married	F	233
Melbourne - South East	2006	70-74	Never married	M	271
Melbourne - South East	2006	70-74	Separated	F	186
Melbourne - South East	2006	70-74	Separated	M	202
Melbourne - South East	2006	70-74	Widowed	F	2694
Melbourne - South East	2006	70-74	Widowed	M	644
Melbourne - South East	2006	75-79	Divorced	F	405
Melbourne - South East	2006	75-79	Divorced	M	326
Melbourne - South East	2006	75-79	Married	F	3518
Melbourne - South East	2006	75-79	Married	M	5083
Melbourne - South East	2006	75-79	Never married	F	186
Melbourne - South East	2006	75-79	Never married	M	227
Melbourne - South East	2006	75-79	Separated	F	111
Melbourne - South East	2006	75-79	Separated	M	152
Melbourne - South East	2006	75-79	Widowed	F	3674
Melbourne - South East	2006	75-79	Widowed	M	857
Melbourne - South East	2006	80-84	Divorced	F	220
Melbourne - South East	2006	80-84	Divorced	M	148
Melbourne - South East	2006	80-84	Married	F	1735
Melbourne - South East	2006	80-84	Married	M	2904
Melbourne - South East	2006	80-84	Never married	F	174
Melbourne - South East	2006	80-84	Never married	M	121
Melbourne - South East	2006	80-84	Separated	F	52
Melbourne - South East	2006	80-84	Separated	M	57
Melbourne - South East	2006	80-84	Widowed	F	3680
Melbourne - South East	2006	80-84	Widowed	M	890
Melbourne - South East	2006	85+	Divorced	F	134
Melbourne - South East	2006	85+	Divorced	M	78
Melbourne - South East	2006	85+	Married	F	697
Melbourne - South East	2006	85+	Married	M	1320
Melbourne - South East	2006	85+	Never married	F	226
Melbourne - South East	2006	85+	Never married	M	105
Melbourne - South East	2006	85+	Separated	F	29
Melbourne - South East	2006	85+	Separated	M	37
Melbourne - South East	2006	85+	Widowed	F	3823
Melbourne - South East	2006	85+	Widowed	M	943
Melbourne - South East	2011	15-19	Divorced	F	16
Melbourne - South East	2011	15-19	Divorced	M	12
Melbourne - South East	2011	15-19	Married	F	141
Melbourne - South East	2011	15-19	Married	M	66
Melbourne - South East	2011	15-19	Never married	F	21869
Melbourne - South East	2011	15-19	Never married	M	23902
Melbourne - South East	2011	15-19	Separated	F	11
Melbourne - South East	2011	15-19	Separated	M	12
Melbourne - South East	2011	15-19	Widowed	F	9
Melbourne - South East	2011	15-19	Widowed	M	7
Melbourne - South East	2011	20-24	Divorced	F	66
Melbourne - South East	2011	20-24	Divorced	M	47
Melbourne - South East	2011	20-24	Married	F	2838
Melbourne - South East	2011	20-24	Married	M	1246
Melbourne - South East	2011	20-24	Never married	F	20832
Melbourne - South East	2011	20-24	Never married	M	24993
Melbourne - South East	2011	20-24	Separated	F	131
Melbourne - South East	2011	20-24	Separated	M	49
Melbourne - South East	2011	20-24	Widowed	F	23
Melbourne - South East	2011	20-24	Widowed	M	19
Melbourne - South East	2011	25-29	Divorced	F	425
Melbourne - South East	2011	25-29	Divorced	M	180
Melbourne - South East	2011	25-29	Married	F	11146
Melbourne - South East	2011	25-29	Married	M	7555
Melbourne - South East	2011	25-29	Never married	F	12581
Melbourne - South East	2011	25-29	Never married	M	17453
Melbourne - South East	2011	25-29	Separated	F	421
Melbourne - South East	2011	25-29	Separated	M	208
Melbourne - South East	2011	25-29	Widowed	F	46
Melbourne - South East	2011	25-29	Widowed	M	23
Melbourne - South East	2011	30-34	Divorced	F	921
Melbourne - South East	2011	30-34	Divorced	M	590
Melbourne - South East	2011	30-34	Married	F	15186
Melbourne - South East	2011	30-34	Married	M	13614
Melbourne - South East	2011	30-34	Never married	F	6379
Melbourne - South East	2011	30-34	Never married	M	8764
Melbourne - South East	2011	30-34	Separated	F	722
Melbourne - South East	2011	30-34	Separated	M	448
Melbourne - South East	2011	30-34	Widowed	F	82
Melbourne - South East	2011	30-34	Widowed	M	20
Melbourne - South East	2011	35-39	Divorced	F	1829
Melbourne - South East	2011	35-39	Divorced	M	1081
Melbourne - South East	2011	35-39	Married	F	16604
Melbourne - South East	2011	35-39	Married	M	15610
Melbourne - South East	2011	35-39	Never married	F	4620
Melbourne - South East	2011	35-39	Never married	M	5995
Melbourne - South East	2011	35-39	Separated	F	1054
Melbourne - South East	2011	35-39	Separated	M	682
Melbourne - South East	2011	35-39	Widowed	F	151
Melbourne - South East	2011	35-39	Widowed	M	37
Melbourne - South East	2011	40-44	Divorced	F	2877
Melbourne - South East	2011	40-44	Divorced	M	1789
Melbourne - South East	2011	40-44	Married	F	16830
Melbourne - South East	2011	40-44	Married	M	16112
Melbourne - South East	2011	40-44	Never married	F	3512
Melbourne - South East	2011	40-44	Never married	M	4614
Melbourne - South East	2011	40-44	Separated	F	1240
Melbourne - South East	2011	40-44	Separated	M	854
Melbourne - South East	2011	40-44	Widowed	F	290
Melbourne - South East	2011	40-44	Widowed	M	78
Melbourne - South East	2011	45-49	Divorced	F	3300
Melbourne - South East	2011	45-49	Divorced	M	2286
Melbourne - South East	2011	45-49	Married	F	15425
Melbourne - South East	2011	45-49	Married	M	15824
Melbourne - South East	2011	45-49	Never married	F	2457
Melbourne - South East	2011	45-49	Never married	M	3325
Melbourne - South East	2011	45-49	Separated	F	1184
Melbourne - South East	2011	45-49	Separated	M	908
Melbourne - South East	2011	45-49	Widowed	F	413
Melbourne - South East	2011	45-49	Widowed	M	119
Melbourne - South East	2011	50-54	Divorced	F	3466
Melbourne - South East	2011	50-54	Divorced	M	2395
Melbourne - South East	2011	50-54	Married	F	14233
Melbourne - South East	2011	50-54	Married	M	14740
Melbourne - South East	2011	50-54	Never married	F	1584
Melbourne - South East	2011	50-54	Never married	M	2301
Melbourne - South East	2011	50-54	Separated	F	1095
Melbourne - South East	2011	50-54	Separated	M	917
Melbourne - South East	2011	50-54	Widowed	F	684
Melbourne - South East	2011	50-54	Widowed	M	206
Melbourne - South East	2011	55-59	Divorced	F	3000
Melbourne - South East	2011	55-59	Divorced	M	2192
Melbourne - South East	2011	55-59	Married	F	12373
Melbourne - South East	2011	55-59	Married	M	12944
Melbourne - South East	2011	55-59	Never married	F	1073
Melbourne - South East	2011	55-59	Never married	M	1496
Melbourne - South East	2011	55-59	Separated	F	801
Melbourne - South East	2011	55-59	Separated	M	734
Melbourne - South East	2011	55-59	Widowed	F	990
Melbourne - South East	2011	55-59	Widowed	M	298
Melbourne - South East	2011	60-64	Divorced	F	2607
Melbourne - South East	2011	60-64	Divorced	M	1867
Melbourne - South East	2011	60-64	Married	F	11229
Melbourne - South East	2011	60-64	Married	M	11919
Melbourne - South East	2011	60-64	Never married	F	656
Melbourne - South East	2011	60-64	Never married	M	943
Melbourne - South East	2011	60-64	Separated	F	642
Melbourne - South East	2011	60-64	Separated	M	573
Melbourne - South East	2011	60-64	Widowed	F	1590
Melbourne - South East	2011	60-64	Widowed	M	351
Melbourne - South East	2011	65-69	Divorced	F	1660
Melbourne - South East	2011	65-69	Divorced	M	1306
Melbourne - South East	2011	65-69	Married	F	8417
Melbourne - South East	2011	65-69	Married	M	9480
Melbourne - South East	2011	65-69	Never married	F	390
Melbourne - South East	2011	65-69	Never married	M	545
Melbourne - South East	2011	65-69	Separated	F	379
Melbourne - South East	2011	65-69	Separated	M	386
Melbourne - South East	2011	65-69	Widowed	F	2076
Melbourne - South East	2011	65-69	Widowed	M	469
Melbourne - South East	2011	70-74	Divorced	F	996
Melbourne - South East	2011	70-74	Divorced	M	763
Melbourne - South East	2011	70-74	Married	F	6205
Melbourne - South East	2011	70-74	Married	M	7597
Melbourne - South East	2011	70-74	Never married	F	259
Melbourne - South East	2011	70-74	Never married	M	326
Melbourne - South East	2011	70-74	Separated	F	220
Melbourne - South East	2011	70-74	Separated	M	275
Melbourne - South East	2011	70-74	Widowed	F	2697
Melbourne - South East	2011	70-74	Widowed	M	620
Melbourne - South East	2011	75-79	Divorced	F	606
Melbourne - South East	2011	75-79	Divorced	M	465
Melbourne - South East	2011	75-79	Married	F	4053
Melbourne - South East	2011	75-79	Married	M	5708
Melbourne - South East	2011	75-79	Never married	F	204
Melbourne - South East	2011	75-79	Never married	M	214
Melbourne - South East	2011	75-79	Separated	F	132
Melbourne - South East	2011	75-79	Separated	M	148
Melbourne - South East	2011	75-79	Widowed	F	3357
Melbourne - South East	2011	75-79	Widowed	M	762
Melbourne - South East	2011	80-84	Divorced	F	333
Melbourne - South East	2011	80-84	Divorced	M	253
Melbourne - South East	2011	80-84	Married	F	2295
Melbourne - South East	2011	80-84	Married	M	3758
Melbourne - South East	2011	80-84	Never married	F	152
Melbourne - South East	2011	80-84	Never married	M	162
Melbourne - South East	2011	80-84	Separated	F	62
Melbourne - South East	2011	80-84	Separated	M	96
Melbourne - South East	2011	80-84	Widowed	F	3996
Melbourne - South East	2011	80-84	Widowed	M	1010
Melbourne - South East	2011	85+	Divorced	F	208
Melbourne - South East	2011	85+	Divorced	M	78
Melbourne - South East	2011	85+	Married	F	1019
Melbourne - South East	2011	85+	Married	M	2028
Melbourne - South East	2011	85+	Never married	F	244
Melbourne - South East	2011	85+	Never married	M	99
Melbourne - South East	2011	85+	Separated	F	41
Melbourne - South East	2011	85+	Separated	M	47
Melbourne - South East	2011	85+	Widowed	F	5089
Melbourne - South East	2011	85+	Widowed	M	1284
Melbourne - South East	2016	15-19	Divorced	F	8
Melbourne - South East	2016	15-19	Divorced	M	13
Melbourne - South East	2016	15-19	Married	F	158
Melbourne - South East	2016	15-19	Married	M	85
Melbourne - South East	2016	15-19	Never married	F	23928
Melbourne - South East	2016	15-19	Never married	M	25866
Melbourne - South East	2016	15-19	Separated	F	10
Melbourne - South East	2016	15-19	Separated	M	7
Melbourne - South East	2016	15-19	Widowed	F	19
Melbourne - South East	2016	15-19	Widowed	M	8
Melbourne - South East	2016	20-24	Divorced	F	66
Melbourne - South East	2016	20-24	Divorced	M	23
Melbourne - South East	2016	20-24	Married	F	2854
Melbourne - South East	2016	20-24	Married	M	1270
Melbourne - South East	2016	20-24	Never married	F	24669
Melbourne - South East	2016	20-24	Never married	M	29386
Melbourne - South East	2016	20-24	Separated	F	118
Melbourne - South East	2016	20-24	Separated	M	57
Melbourne - South East	2016	20-24	Widowed	F	28
Melbourne - South East	2016	20-24	Widowed	M	16
Melbourne - South East	2016	25-29	Divorced	F	421
Melbourne - South East	2016	25-29	Divorced	M	218
Melbourne - South East	2016	25-29	Married	F	11961
Melbourne - South East	2016	25-29	Married	M	8002
Melbourne - South East	2016	25-29	Never married	F	15185
Melbourne - South East	2016	25-29	Never married	M	19918
Melbourne - South East	2016	25-29	Separated	F	515
Melbourne - South East	2016	25-29	Separated	M	295
Melbourne - South East	2016	25-29	Widowed	F	38
Melbourne - South East	2016	25-29	Widowed	M	23
Melbourne - South East	2016	30-34	Divorced	F	1019
Melbourne - South East	2016	30-34	Divorced	M	620
Melbourne - South East	2016	30-34	Married	F	20274
Melbourne - South East	2016	30-34	Married	M	17741
Melbourne - South East	2016	30-34	Never married	F	7909
Melbourne - South East	2016	30-34	Never married	M	10726
Melbourne - South East	2016	30-34	Separated	F	805
Melbourne - South East	2016	30-34	Separated	M	593
Melbourne - South East	2016	30-34	Widowed	F	89
Melbourne - South East	2016	30-34	Widowed	M	33
Melbourne - South East	2016	35-39	Divorced	F	1525
Melbourne - South East	2016	35-39	Divorced	M	1026
Melbourne - South East	2016	35-39	Married	F	19017
Melbourne - South East	2016	35-39	Married	M	19075
Melbourne - South East	2016	35-39	Never married	F	4864
Melbourne - South East	2016	35-39	Never married	M	6188
Melbourne - South East	2016	35-39	Separated	F	1101
Melbourne - South East	2016	35-39	Separated	M	754
Melbourne - South East	2016	35-39	Widowed	F	121
Melbourne - South East	2016	35-39	Widowed	M	51
Melbourne - South East	2016	40-44	Divorced	F	2567
Melbourne - South East	2016	40-44	Divorced	M	1558
Melbourne - South East	2016	40-44	Married	F	18020
Melbourne - South East	2016	40-44	Married	M	18205
Melbourne - South East	2016	40-44	Never married	F	4035
Melbourne - South East	2016	40-44	Never married	M	4979
Melbourne - South East	2016	40-44	Separated	F	1340
Melbourne - South East	2016	40-44	Separated	M	890
Melbourne - South East	2016	40-44	Widowed	F	261
Melbourne - South East	2016	40-44	Widowed	M	55
Melbourne - South East	2016	45-49	Divorced	F	3491
Melbourne - South East	2016	45-49	Divorced	M	2308
Melbourne - South East	2016	45-49	Married	F	17085
Melbourne - South East	2016	45-49	Married	M	17291
Melbourne - South East	2016	45-49	Never married	F	3271
Melbourne - South East	2016	45-49	Never married	M	4143
Melbourne - South East	2016	45-49	Separated	F	1338
